osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access,width,bridge
"[26600389, 24343223]",True,1,"['Calle del Arquitecto Magdalena', 'Calle de Santa Catalina']",residential,30,False,193.181,"LINESTRING (-0.879438 41.649737, -0.8794169 41.649773, -0.8790391 41.6503982, -0.8790141 41.6504395, -0.8789894 41.650482, -0.8785022 41.6512585, -0.8784679 41.6513158)",,,
34994887,True,1,Plaza de los Sitios,residential,30,False,85.36299999999999,"LINESTRING (-0.8784401 41.6493304, -0.8785588 41.6493707, -0.8789867 41.6495163, -0.8793523 41.6496406, -0.8793756 41.6496477)",,,
"[665685147, 80353535]",False,2,Calle del Coso,tertiary,30,False,83.934,"LINESTRING (-0.8784679 41.6513158, -0.8787878 41.6514236, -0.8791417 41.6515429, -0.8792929 41.6515993, -0.8793822 41.6516362)",,,
677962429,False,2,Calle del Coso,tertiary,30,True,60.971,"LINESTRING (-0.8784679 41.6513158, -0.8779833 41.6511537, -0.8777981 41.6510918)",,,
"[678087826, 26261991]",True,1,Calle de San Miguel,"['living_street', 'residential']","['30', '10']",False,110.43799999999999,"LINESTRING (-0.881643 41.6513323, -0.8816138 41.6513213, -0.8815701 41.6513047, -0.8814436 41.6512624, -0.8813811 41.651241, -0.8805353 41.6509509, -0.880435 41.6509181)",,,
399096155,True,1,Paseo de la Independencia,tertiary,30,False,71.99300000000001,"LINESTRING (-0.881643 41.6513323, -0.8814325 41.6515315, -0.8812614 41.6516919, -0.8811862 41.6517669, -0.8811325 41.6518181, -0.881104 41.6518389)",,,
643705324,False,4,Plaza San Miguel,tertiary,30,False,40.651,"LINESTRING (-0.8761318 41.6497347, -0.8761595 41.6500997)",,,
92700425,True,2,Calle Miguel Servet,tertiary,30,False,47.096000000000004,"LINESTRING (-0.8761318 41.6497347, -0.8761565 41.6496554, -0.8761574 41.6495443, -0.8761529 41.6495115, -0.8761494 41.6494805, -0.8761418 41.6494417, -0.876131 41.6494037, -0.876113 41.6493628, -0.8760914 41.6493199)",,,
643705323,True,1,Plaza San Miguel,residential,30,False,45.015,"LINESTRING (-0.8761318 41.6497347, -0.8760715 41.649762, -0.8760471 41.6497754, -0.8760308 41.6497864, -0.8760074 41.6498095, -0.8759945 41.6498296, -0.8759854 41.6498486, -0.8759438 41.6499562, -0.8759401 41.6499766, -0.8759406 41.6499979, -0.8759469 41.6500239, -0.875958 41.6500453, -0.8759723 41.6500598, -0.8759925 41.6500735)",,,
"[1152482786, 643705322]",True,1,Calle de la Reconquista,residential,30,False,66.673,"LINESTRING (-0.8761318 41.6497347, -0.8759988 41.6496786, -0.875958 41.6496726, -0.8753612 41.6495853)",,,
961556457,True,2,Paseo de la Mina,secondary,50,False,187.39100000000002,"LINESTRING (-0.8774144 41.6480419, -0.8773029 41.6482267, -0.8772158 41.6483568, -0.8771358 41.6484676, -0.8770591 41.6485704, -0.877002 41.6486369, -0.8769264 41.6487293, -0.8768532 41.6488128, -0.8767585 41.6489159, -0.8766911 41.6489856, -0.8766319 41.6490316, -0.8765804 41.6490637, -0.8765062 41.6490931, -0.8764381 41.6491145, -0.8763741 41.6491298, -0.8763097 41.6491416, -0.8762538 41.649149, -0.8762029 41.6491528, -0.8761285 41.6491548, -0.8759582 41.6491492)",,,
369746585,False,3,Calle Miguel Servet,secondary,50,True,28.346,"LINESTRING (-0.8759582 41.6491492, -0.8758192 41.6489164)",,,
33685510,True,2,Calle Asalto,secondary,50,False,29.276,"LINESTRING (-0.8759582 41.6491492, -0.8758432 41.6491428, -0.8756972 41.6491418, -0.8756062 41.6491401)",,,
474353627,True,1,Calle Miguel Servet,tertiary,30,False,21.392,"LINESTRING (-0.8759582 41.6491492, -0.8759956 41.6492778, -0.8760177 41.6493363)",,,
371896203,True,2,Calle Asalto,secondary,50,False,53.934,"LINESTRING (-0.8756062 41.6491401, -0.8754552 41.6491379, -0.875273 41.6491337, -0.8750779 41.6491261, -0.8750273 41.6491225, -0.8749579 41.6491186)",,,
371896204,True,2,Calle Asalto,secondary_link,50,False,27.217,"LINESTRING (-0.8756062 41.6491401, -0.875571 41.6491787, -0.8755539 41.6492034, -0.8755454 41.6492265, -0.8755432 41.649258, -0.8755488 41.6492788, -0.8755598 41.6492972, -0.8755746 41.6493149, -0.8755953 41.6493358, -0.8756192 41.6493554)",,,
"[30745424, 32623281]",True,1,"['Plaza del Justicia', 'Calle Santa Isabel']","['residential', 'living_street']","['30', '10']",False,113.72300000000001,"LINESTRING (-0.881248 41.6561277, -0.8813103 41.6560944, -0.8814581 41.655951, -0.8814624 41.655927, -0.8814527 41.6559042, -0.8814267 41.6558851, -0.8808976 41.6554421, -0.8807969 41.6553546)",,,
"[176959674, 422877508]",False,2,Calle Manifestación,"['residential', 'living_street']",30,False,90.895,"LINESTRING (-0.881248 41.6561277, -0.8815558 41.6562736, -0.8816726 41.6563326, -0.8819295 41.6564564, -0.8820482 41.6565137, -0.8820753 41.6565292, -0.882106 41.6565467, -0.8821607 41.6565779)",,,
723449266,True,1,Calle Manifestación,residential,30,False,80.8,"LINESTRING (-0.8804309 41.6557336, -0.8811573 41.656084, -0.881248 41.6561277)",,,
24700378,True,1,Calle Francisco Loscos,living_street,10,False,51.968,"LINESTRING (-0.8807969 41.6553546, -0.8804596 41.6557033, -0.8804309 41.6557336)",,,
"[32623281, 24700370, 32623736, 32623738, 563663549]",True,1,"['Calle Miguel Molino', 'Plazuela San Braulio', 'Calle San Braulio', 'Calle Santa Isabel']",living_street,10,False,179.50500000000002,"LINESTRING (-0.8807969 41.6553546, -0.8806278 41.6552177, -0.8805048 41.6551238, -0.8804238 41.6550771, -0.8802186 41.6549759, -0.879911 41.6548298, -0.879711 41.6547425, -0.8796936 41.6547375, -0.8796753 41.6547369, -0.8796626 41.6547381, -0.8796479 41.6547416, -0.8794813 41.6548126, -0.8793058 41.6548454, -0.8792131 41.6548679, -0.8791382 41.6549482, -0.8790997 41.6549895, -0.8790679 41.6550252)",,,
34957362,False,,Calle Agustines,living_street,,True,39.065,"LINESTRING (-0.8823746 41.6541389, -0.8827912 41.6543018)",,,
32086455,False,,Calle Torresecas,living_street,10,False,49.346999999999994,"LINESTRING (-0.8823746 41.6541389, -0.8824492 41.6540942, -0.8825092 41.6540198, -0.8826139 41.6538969, -0.8827322 41.6537886)",,,
"[443690280, 24700393, 1184865263, 723449267, 409586227, 409586228, 24700406, 32085243]",True,1,"['Calle del Pino', 'Calle del Cuatro de Agosto', 'Calle de Alfonso I', 'Calle Fuenclara', 'Calle del Blasón Aragonés']","['residential', 'living_street']","['30', '10']",False,269.03099999999995,"LINESTRING (-0.8823746 41.6541389, -0.8823298 41.6541173, -0.8820599 41.6539867, -0.8820318 41.6539727, -0.8819452 41.6539296, -0.8814622 41.6536897, -0.8816281 41.6535127, -0.8813081 41.6533479, -0.8808434 41.6538121, -0.8808318 41.6538245, -0.8808167 41.6538298, -0.8807986 41.6538295, -0.880761 41.6538219, -0.8806883 41.6538084, -0.8806624 41.65381, -0.8806452 41.6538129, -0.8806252 41.6538217, -0.8805687 41.6538586, -0.8805329 41.6538843, -0.8803449 41.6540191, -0.8803017 41.654061)",,"['12', '5.7', '4.5']",
32086455,False,,Calle Torresecas,living_street,10,True,49.347,"LINESTRING (-0.8827322 41.6537886, -0.8826139 41.6538969, -0.8825092 41.6540198, -0.8824492 41.6540942, -0.8823746 41.6541389)",,,
34957362,False,,Calle Agustines,living_street,,False,39.065,"LINESTRING (-0.8827912 41.6543018, -0.8823746 41.6541389)",,,
443991398,False,,Calle Galo Ponte,living_street,,False,27.035,"LINESTRING (-0.8827912 41.6543018, -0.8825762 41.6544843)",,,
443991398,False,,Calle Galo Ponte,living_street,,True,80.827,"LINESTRING (-0.8827912 41.6543018, -0.8830232 41.6541101, -0.8834123 41.6537949, -0.8834284 41.6537816, -0.8834479 41.6537655)",,,
443991398,False,,Calle Galo Ponte,living_street,,True,27.035,"LINESTRING (-0.8825762 41.6544843, -0.8827912 41.6543018)",,,
"[410526113, 723449266, 6016215]",True,1,"['Calle Espoz y Mina', 'Calle Manifestación']","['living_street', 'residential']","['30', '10']",False,138.01100000000002,"LINESTRING (-0.8790679 41.6550252, -0.8790926 41.6550392, -0.8796793 41.6553649, -0.8797842 41.6554212, -0.8798753 41.6554656, -0.880372 41.6557052, -0.8804309 41.6557336)",,,
"[731983554, 24700391, 229712361, 24700369, 30471896, 731983551]",True,1,"['Calle de la Torre Nueva', 'Plaza San Felipe', 'Calle de Casto Méndez Núñez', 'Calle de Gil Berges']","['residential', 'living_street']","['30', '10']",False,219.30700000000002,"LINESTRING (-0.8803017 41.654061, -0.8807665 41.6542734, -0.8808548 41.6543108, -0.8809699 41.6543634, -0.8814335 41.654575, -0.8814735 41.6545933, -0.8816358 41.6546673, -0.8816613 41.6546705, -0.8816874 41.6546666, -0.8817014 41.65466, -0.8817106 41.654654, -0.8817365 41.6546369, -0.8817745 41.6546136, -0.8818362 41.6545707, -0.881881 41.6545449, -0.8819285 41.6545286, -0.8819747 41.6545203, -0.8820237 41.6545153, -0.8820621 41.6545065, -0.8822037 41.6543442, -0.8823746 41.6541389)",,3.5,
"[409586216, 409586215]",False,,Calle de Casto Méndez Núñez,living_street,10,False,97.723,"LINESTRING (-0.8803017 41.654061, -0.8798265 41.6538562, -0.8797279 41.6537981, -0.8795401 41.6536875, -0.8793338 41.6535657)",,"['2.8', '3.2']",
"[409586216, 409586215]",False,,Calle de Casto Méndez Núñez,living_street,10,True,97.72300000000001,"LINESTRING (-0.8793338 41.6535657, -0.8795401 41.6536875, -0.8797279 41.6537981, -0.8798265 41.6538562, -0.8803017 41.654061)",,"['2.8', '3.2']",
30745866,True,1,Calle Mayor,residential,30,False,63.952999999999996,"LINESTRING (-0.8763973 41.6535877, -0.8769561 41.6538806, -0.8770266 41.6539189)",,,
30745866,True,1,Calle Mayor,residential,30,False,6.788,"LINESTRING (-0.8763298 41.6535533, -0.8763973 41.6535877)",,,
"[482806796, 24700429, 24700430]",True,1,"['Calle San Juan y San Pedro', 'Calle Hermanos Argensola']","['residential', 'living_street']",30,False,149.27599999999998,"LINESTRING (-0.8776025 41.6534371, -0.8769717 41.6531221, -0.8769517 41.6531117, -0.8768026 41.6530387, -0.8763477 41.6535338, -0.8763298 41.6535533)",,3,
118689858,True,1,Calle Refugio,residential,30,False,66.496,"LINESTRING (-0.8776025 41.6534371, -0.8781787 41.6530893, -0.8782243 41.6530606)",,,
35879193,True,1,Calle Ciudad de Coimbra,residential,30,False,110.606,"LINESTRING (-0.8756282 41.6485962, -0.8757678 41.6485355, -0.8758321 41.6485076, -0.8759071 41.6484669, -0.8759993 41.6484006, -0.8761081 41.6483122, -0.8762663 41.6481772, -0.8764209 41.6480275, -0.876543 41.6478901)",,,
"[33685512, 82896921, 80066691]",False,3,Calle Miguel Servet,secondary,50,False,38.982,"LINESTRING (-0.8756282 41.6485962, -0.8756469 41.6486276, -0.8757803 41.6488511, -0.8757991 41.6488826, -0.8758192 41.6489164)",,,yes
26261994,True,1,Calle de Antonio Agustín,residential,30,False,51.724999999999994,"LINESTRING (-0.8754034 41.6502214, -0.8757162 41.6501413, -0.8758357 41.6501103, -0.875888 41.6500939, -0.8759626 41.6500752, -0.8759925 41.6500735)",,,
457882729,True,1,Calle de la Cadena,residential,30,False,73.864,"LINESTRING (-0.8754034 41.6502214, -0.8753283 41.6501219, -0.875297 41.6500758, -0.8752765 41.6500201, -0.8752724 41.6499814, -0.8752763 41.6499471, -0.8753567 41.6496028, -0.8753612 41.6495853)",,,
"[643705322, 27115463]",True,1,"['Calle de la Reconquista', 'Calle del Heroísmo']",residential,30,False,78.462,"LINESTRING (-0.8753612 41.6495853, -0.874906 41.6495165, -0.8748556 41.6495088, -0.8749639 41.6493034, -0.8750126 41.6492109)",,,
588448898,True,2,Calle del Coso,tertiary,,False,15.984,"LINESTRING (-0.8759046 41.6508282, -0.8757277 41.6508847)",,,
26261993,True,1,Calle de la Cadena,residential,30,False,79.428,"LINESTRING (-0.8759046 41.6508282, -0.875828 41.6507457, -0.8756109 41.6505122, -0.8754353 41.6502629, -0.8754034 41.6502214)",,,
677962427,False,3,Calle del Coso,tertiary,30,False,7.668,"LINESTRING (-0.8770131 41.6508247, -0.8770969 41.6508536)",,,
"[428044532, 26600244, 26600614]",True,1,"['Calle de Sancho y Gil', 'Calle de Hermanos Ibarra', 'Calle de San Miguel']","['residential', 'living_street']",30,False,234.887,"LINESTRING (-0.8770131 41.6508247, -0.8770485 41.6507693, -0.8775926 41.6499678, -0.8779358 41.6500718, -0.8779934 41.6500893, -0.8780131 41.6500555, -0.878391 41.649409, -0.8784251 41.6493556, -0.8784401 41.6493304)",,,
92692714,False,3,Calle del Coso,tertiary,30,True,43.829,"LINESTRING (-0.8770131 41.6508247, -0.8767445 41.6507387, -0.8765928 41.6506892, -0.876528 41.6506699)",,,
"[876060112, 26600703]",True,1,"['Calle de Tomás Castellano', 'Plaza de Santa Engracia']","['residential', 'living_street']",20,False,112.37900000000002,"LINESTRING (-0.8835324 41.648535, -0.8829888 41.6490732, -0.8829223 41.6491252, -0.8828749 41.649148, -0.8828151 41.6491666, -0.882765 41.6491757, -0.8827317 41.6491786, -0.8826562 41.6491819, -0.8825846 41.6491761)",,,
679025346,True,1,Calle de Juan Bruil,residential,30,False,53.369,"LINESTRING (-0.8835324 41.648535, -0.8831115 41.6483071, -0.8830886 41.6482947, -0.8830695 41.6482832, -0.8830211 41.6482457)",,,
"[947629713, 26600731]",True,1,"['Calle de Hernando de Aragón', 'Plaza de Santa Engracia']","['residential', 'living_street']","['20', '30']",False,94.09899999999999,"LINESTRING (-0.8825586 41.6483365, -0.8825389 41.6483752, -0.8825336 41.6483961, -0.8825311 41.6484158, -0.8825323 41.6484341, -0.8825945 41.6490481, -0.8825958 41.6490618, -0.8825999 41.6491314, -0.8825951 41.6491535, -0.8825846 41.6491761)",,,
369746569,True,2,Paseo de la Constitución,primary,50,False,40.717,"LINESTRING (-0.8825586 41.6483365, -0.8826896 41.6483386, -0.8827784 41.648331, -0.8828425 41.6483169, -0.8828719 41.648308, -0.8828972 41.6482998, -0.8829436 41.6482793, -0.8830211 41.6482457)",,,
80733755,True,1,Calle del Heroísmo,residential,30,False,11.624,"LINESTRING (-0.8750126 41.6492109, -0.8750122 41.6491876, -0.8750025 41.6491647, -0.8749848 41.6491412, -0.8749579 41.6491186)",,,
80733756,True,2,Calle Asalto,secondary,,False,53.082,"LINESTRING (-0.8750126 41.6492109, -0.8750609 41.6492211, -0.8751428 41.6492402, -0.8752176 41.6492607, -0.8752946 41.6492836, -0.8753835 41.6493125, -0.8754508 41.6493308, -0.8755171 41.6493429, -0.875565 41.6493499, -0.8756192 41.6493554)",,,
"[677962428, 80353534]",False,3,Calle del Coso,tertiary,30,True,64.006,"LINESTRING (-0.8777981 41.6510918, -0.8777106 41.6510634, -0.8774519 41.6509794, -0.8773476 41.6509424, -0.8770969 41.6508536)",,,
677962429,False,2,Calle del Coso,tertiary,30,False,60.971,"LINESTRING (-0.8777981 41.6510918, -0.8779833 41.6511537, -0.8784679 41.6513158)",,,
5558799,True,1,Calle Espartero,tertiary,30,False,34.603,"LINESTRING (-0.8761952 41.6504517, -0.8762009 41.650569, -0.8761963 41.6506064, -0.8761843 41.6506395, -0.87617 41.650682, -0.8761527 41.6507191, -0.8761322 41.6507548)",,,
32087632,False,2,Calle del Coso,tertiary,30,False,38.152,"LINESTRING (-0.8761952 41.6504517, -0.8762243 41.6505099, -0.8762731 41.6505506, -0.876309 41.6505782, -0.8763534 41.6506015, -0.8764297 41.6506316, -0.876528 41.6506699)",,,
32087634,False,2,Calle Espartero,tertiary,30,True,39.254000000000005,"LINESTRING (-0.8761952 41.6504517, -0.8761779 41.6502717, -0.8761595 41.6500997)",,,
961556457,True,2,Paseo de la Mina,secondary,50,False,26.688,"LINESTRING (-0.8775473 41.6478234, -0.8774144 41.6480419)",,,
33685508,True,1,Calle de José Luis Pomarón,residential,30,False,20.459,"LINESTRING (-0.8775473 41.6478234, -0.8775082 41.647825, -0.8774825 41.6478254, -0.8774471 41.6478251, -0.8774267 41.6478232, -0.8773991 41.6478181, -0.8773726 41.6478112, -0.8773506 41.6478031, -0.8773321 41.6477944, -0.8773144 41.647784)",,,
27115467,True,1,Calle de José Luis Pomarón,residential,30,False,29.991,"LINESTRING (-0.8773144 41.647784, -0.8773489 41.6478411, -0.8773651 41.6478727, -0.8773771 41.647906, -0.8773875 41.6479438, -0.8773985 41.6479808, -0.8774144 41.6480419)",,,
49748650,True,1,Calle Marqués de Casa Jiménez,residential,30,False,53.88,"LINESTRING (-0.8842975 41.6498893, -0.8843326 41.6499096, -0.8847503 41.6501512, -0.8848103 41.6501859)",,,
"[689453452, 371275479]",True,"['2', '3']",Avenida de César Augusto,tertiary,50,False,94.077,"LINESTRING (-0.8848143 41.6523111, -0.8847047 41.6524249, -0.8846659 41.6524869, -0.8846153 41.6525892, -0.8844774 41.6529031, -0.8843948 41.6530912)",,,
49748660,True,1,Avenida de César Augusto,residential,,False,49.091,"LINESTRING (-0.8863777 41.6507501, -0.8863171 41.6507735, -0.8860678 41.6509489, -0.8860237 41.6509778, -0.8859973 41.6509972, -0.8859681 41.6510135, -0.8859269 41.651032)",,,
136655271,True,2,Avenida de César Augusto,tertiary,50,False,42.829,"LINESTRING (-0.8863777 41.6507501, -0.8863236 41.6508001, -0.8862812 41.6508461, -0.8862389 41.6508969, -0.8861623 41.6509912, -0.886098 41.651073)",,,
49748661,True,1,Calle Doctor Antonio Valcarreres,residential,30,False,41.615,"LINESTRING (-0.8859269 41.651032, -0.8854263 41.6510198)",,,
371275480,True,1,Calle Doctor Antonio Valcarreres,residential,,False,15.043,"LINESTRING (-0.886098 41.651073, -0.8860437 41.6510536, -0.8860044 41.6510427, -0.8859683 41.651036, -0.8859269 41.651032)",,,
"[371275479, 666297455]",True,2,Avenida de César Augusto,tertiary,50,False,174.333,"LINESTRING (-0.886098 41.651073, -0.8860339 41.6511588, -0.8860141 41.6511843, -0.885991 41.651211, -0.8859467 41.6512531, -0.8857888 41.6514008, -0.8849937 41.6521443, -0.8848143 41.6523111)",,,
"[23022652, 1236068151]",False,,Calle Azoque,"['residential', 'living_street']",30,False,124.88,"LINESTRING (-0.8846927 41.6510314, -0.8846247 41.6510855, -0.8845586 41.6511414, -0.8844908 41.6512283, -0.8844294 41.651342, -0.8843975 41.6514257, -0.8843312 41.6515997, -0.8843053 41.6516676, -0.8841834 41.6519892, -0.8841651 41.6520254, -0.8841437 41.6520616)",,,
633669127,False,1,Plaza Nuestra Señora del Carmen,residential,30,True,14.463,"LINESTRING (-0.8846927 41.6510314, -0.884726 41.6510036, -0.8847464 41.6509811, -0.8847608 41.650958, -0.8847748 41.6509193)",,,
49748654,True,1,Calle Marceliano Isábal,residential,30,False,11.509,"LINESTRING (-0.8848398 41.6510056, -0.8848161 41.6509928, -0.8847995 41.6509778, -0.8847862 41.6509611, -0.8847789 41.6509414, -0.8847748 41.6509193)",,,
49748656,True,1,Calle Azoque,residential,30,False,12.674999999999999,"LINESTRING (-0.8848398 41.6510056, -0.8848096 41.6510063, -0.8847733 41.6510103, -0.8847351 41.6510178, -0.8846927 41.6510314)",,,
24340045,True,1,Calle Santiago Ramón y Cajal,residential,30,False,38.483,"LINESTRING (-0.8863752 41.6527815, -0.8862692 41.6531184)",,,
369746585,False,3,Calle Miguel Servet,secondary,50,False,28.346,"LINESTRING (-0.8758192 41.6489164, -0.8759582 41.6491492)",,,
80064926,True,1,Calle Asalto,secondary_link,30,False,30.540999999999997,"LINESTRING (-0.8758192 41.6489164, -0.8757542 41.6489817, -0.8757112 41.6490241, -0.8756813 41.6490601, -0.875654 41.6490886, -0.8756062 41.6491401)",,,
"[33685512, 82896921, 80066691]",False,3,Calle Miguel Servet,secondary,50,True,38.982,"LINESTRING (-0.8758192 41.6489164, -0.8757991 41.6488826, -0.8757803 41.6488511, -0.8756469 41.6486276, -0.8756282 41.6485962)",,,yes
643705324,False,4,Plaza San Miguel,tertiary,30,True,40.651,"LINESTRING (-0.8761595 41.6500997, -0.8761318 41.6497347)",,,
24868477,True,1,Plaza San Miguel,residential,30,False,27.206,"LINESTRING (-0.8761595 41.6500997, -0.8761919 41.6500962, -0.8762232 41.6500891, -0.8762422 41.6500822, -0.8762528 41.6500787, -0.87628 41.650065, -0.8763042 41.6500485, -0.8763248 41.6500295, -0.8763414 41.6500084, -0.8763536 41.6499857, -0.8763611 41.6499619, -0.8763639 41.6499375)",,,
32087634,False,2,Calle Espartero,tertiary,30,False,39.254000000000005,"LINESTRING (-0.8761595 41.6500997, -0.8761779 41.6502717, -0.8761952 41.6504517)",,,
371896209,True,2,Calle Miguel Servet,secondary,50,False,21.994,"LINESTRING (-0.8760914 41.6493199, -0.8760556 41.6492662, -0.8760056 41.649204, -0.8759582 41.6491492)",,,
82113292,True,1,Calle Santiago Ramón y Cajal,residential,30,False,30.693,"LINESTRING (-0.8864282 41.651331, -0.88641 41.6512853, -0.8863798 41.6512321, -0.8863415 41.651194, -0.8863011 41.6511643, -0.8862591 41.6511394, -0.8862145 41.6511164)",,,
82113293,True,1,Calle Santiago Ramón y Cajal,residential,30,False,40.995,"LINESTRING (-0.8864282 41.651331, -0.8864319 41.6512838, -0.886424 41.6512326, -0.8863489 41.6511003, -0.8863342 41.6510693, -0.8863221 41.6510297, -0.8863187 41.6510036, -0.8863196 41.6509772)",,,
"[692594456, 48853463]",False,"['2', '3']",Calle Santiago Ramón y Cajal,residential,30,True,106.303,"LINESTRING (-0.8864282 41.651331, -0.886498 41.6515495, -0.8865138 41.6516106, -0.8865306 41.6516818, -0.8865932 41.6522768)",,,
32087632,False,2,Calle del Coso,tertiary,30,True,38.152,"LINESTRING (-0.876528 41.6506699, -0.8764297 41.6506316, -0.8763534 41.6506015, -0.876309 41.6505782, -0.8762731 41.6505506, -0.8762243 41.6505099, -0.8761952 41.6504517)",,,
92692709,True,1,Calle del Coso,tertiary,30,False,34.977000000000004,"LINESTRING (-0.876528 41.6506699, -0.8763937 41.6506709, -0.8763323 41.6506795, -0.8762745 41.650698, -0.8761322 41.6507548)",,,
92692714,False,3,Calle del Coso,tertiary,30,False,43.829,"LINESTRING (-0.876528 41.6506699, -0.8765928 41.6506892, -0.8767445 41.6507387, -0.8770131 41.6508247)",,,
371896207,True,2,Calle Asalto,secondary,50,False,6.389,"LINESTRING (-0.8760177 41.6493363, -0.8760914 41.6493199)",,,
24868476,True,1,Calle Miguel Servet,tertiary,30,False,45.419,"LINESTRING (-0.8760177 41.6493363, -0.8760404 41.6493896, -0.8760571 41.6494305, -0.8760681 41.6494664, -0.8760753 41.649497, -0.8760837 41.64954, -0.8761038 41.6496563, -0.8761318 41.6497347)",,,
371275477,True,3,Avenida de César Augusto,tertiary,50,False,17.773,"LINESTRING (-0.8862145 41.6511164, -0.8862658 41.6510501, -0.8862934 41.6510128, -0.8863196 41.6509772)",,,
371275478,True,1,Calle Doctor Antonio Valcarreres,residential,,False,10.818000000000001,"LINESTRING (-0.8862145 41.6511164, -0.8861572 41.651094, -0.886098 41.651073)",,,
"[588448898, 810545766]",True,2,Calle del Coso,tertiary,,False,20.597,"LINESTRING (-0.8761322 41.6507548, -0.8760948 41.6507672, -0.8759423 41.650816, -0.8759046 41.6508282)",,,
24481699,True,1,Calle José Luis Albareda,residential,30,False,48.95,"LINESTRING (-0.884442 41.6490361, -0.8848492 41.6492727, -0.8849071 41.6493063)",,,
686267755,False,1,Calle José Luis Albareda,living_street,,True,16.445999999999998,"LINESTRING (-0.884442 41.6490361, -0.8843826 41.6490026, -0.8843089 41.648961, -0.884284 41.648947)",,,
122523257,True,1,Avenida de César Augusto,living_street,30,False,194.02900000000002,"LINESTRING (-0.8835861 41.6556643, -0.8836276 41.6556563, -0.8836724 41.6556394, -0.8837008 41.6556253, -0.8837187 41.6556088, -0.8838653 41.6554447, -0.883959 41.6553393, -0.8840379 41.6552277, -0.8841058 41.6551205, -0.8841751 41.6549916, -0.884255 41.654837, -0.8842962 41.6547562, -0.8843175 41.6546903, -0.8843264 41.6546495, -0.884325 41.6546162, -0.8843023 41.6544551, -0.8842855 41.6543609, -0.8842719 41.6542821, -0.8842653 41.6542373, -0.8842588 41.6541898, -0.8842547 41.6541176, -0.8842528 41.6540927)",,,
822675270,True,2,Avenida de César Augusto,tertiary,50,False,33.342999999999996,"LINESTRING (-0.884223 41.6539102, -0.8842314 41.6538879, -0.884331 41.6536214)",,,
24325211,True,,Calle Marqués de Casa Jiménez,living_street,30,False,55.856,"LINESTRING (-0.8854289 41.6507805, -0.8854081 41.6507416, -0.8851598 41.6503883, -0.8851331 41.6503641, -0.885104 41.6503434)",destination,,
1063400066,False,,Calle Marqués de Casa Jiménez,living_street,30,True,26.671,"LINESTRING (-0.8854289 41.6507805, -0.8854366 41.6508262, -0.885432 41.6509563, -0.8854263 41.6510198)",destination,,
1063400065,False,,Calle Marqués de Casa Jiménez,living_street,30,False,30.037,"LINESTRING (-0.885104 41.6503434, -0.8848718 41.6502189, -0.8848103 41.6501859)",destination,,
"[24325137, 24340046]",False,,"['Calle Arco de San Ildefonso', 'Calle Diego Castrillo']",living_street,30,"[False, True]",56.781,"LINESTRING (-0.8856658 41.6529508, -0.8853855 41.6528645, -0.8850365 41.6527517)",,,
255839255,True,,Calle Diego Castrillo,living_street,30,False,53.491,"LINESTRING (-0.8856658 41.6529508, -0.8858442 41.6530039, -0.8862692 41.6531184)",,,
48854678,False,1,Calle del Teniente Coronel Valenzuela,living_street,,True,91.51799999999999,"LINESTRING (-0.88268 41.6532213, -0.8827333 41.65316, -0.8827879 41.6530972, -0.8828985 41.6529808, -0.8829189 41.6529593, -0.8832433 41.6526104, -0.8833068 41.6525446)",,,
"[435868964, 422878334]",True,,"['Calle del Teniente Coronel Valenzuela', 'Calle del Coso']",living_street,30,False,94.767,"LINESTRING (-0.88268 41.6532213, -0.8826687 41.6532344, -0.8826598 41.6532446, -0.8826456 41.6532609, -0.8826364 41.653279, -0.882635 41.6532954, -0.8826485 41.6533097, -0.882743 41.6533564, -0.8828787 41.6534273, -0.8833228 41.6536906, -0.8834479 41.6537655)",,,
49748654,True,1,Calle Marceliano Isábal,residential,30,False,81.873,"LINESTRING (-0.8847748 41.6509193, -0.8847756 41.65088, -0.8847783 41.6507267, -0.8847839 41.650497, -0.8847859 41.6502771, -0.8847895 41.6502385, -0.8847949 41.6502119, -0.8848103 41.6501859)",,,
633669127,False,1,Plaza Nuestra Señora del Carmen,residential,30,False,14.463000000000001,"LINESTRING (-0.8847748 41.6509193, -0.8847608 41.650958, -0.8847464 41.6509811, -0.884726 41.6510036, -0.8846927 41.6510314)",,,
229821613,False,1,Pasaje de Coimbra,residential,20,True,36.703,"LINESTRING (-0.8761693 41.6477141, -0.876543 41.6478901)",,,
469235628,False,1,Pasaje de Coimbra,residential,20,False,14.09,"LINESTRING (-0.8761693 41.6477141, -0.8760766 41.6478202)",,,
229821613,False,1,Pasaje de Coimbra,residential,20,False,36.703,"LINESTRING (-0.876543 41.6478901, -0.8761693 41.6477141)",,,
"[24325137, 24340046]",False,,"['Calle Arco de San Ildefonso', 'Calle Diego Castrillo']",living_street,30,"[False, True]",56.781,"LINESTRING (-0.8850365 41.6527517, -0.8853855 41.6528645, -0.8856658 41.6529508)",,,
24326122,False,,Plaza de San Pablo,living_street,20,False,54.28,"LINESTRING (-0.8865408 41.6559281, -0.8864605 41.6563505, -0.886456 41.6563743, -0.8864489 41.6564114)",,,
