osmid,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,name,lanes
"[198389010, 172567957]",residential,,False,True,146.07600000000002,"LINESTRING (-0.4418982 38.7399982, -0.4418782 38.7399523, -0.4418571 38.7399118, -0.4418335 38.7398888, -0.4417931 38.7398733, -0.4415931 38.7398318, -0.4414809 38.739812, -0.4413905 38.7397989, -0.441199 38.7397743, -0.4410141 38.7397542, -0.440982 38.7397517, -0.4403289 38.7397016)",,,"['Carrer Ben Alsahagi', 'Carrer Literat Azorín']",1
198389012,residential,,True,False,125.40299999999999,"LINESTRING (-0.4418982 38.7399982, -0.4418846 38.7400635, -0.4418698 38.7401336, -0.4418274 38.7402478, -0.441814 38.7403024, -0.4418048 38.7403741, -0.4417993 38.740425, -0.4418074 38.7405069, -0.4418243 38.7406404, -0.4418286 38.7408387, -0.4418284 38.7408794, -0.4418216 38.7409231, -0.4418095 38.7409588, -0.4418062 38.7409651, -0.4417945 38.7409872, -0.4417599 38.7410385, -0.4417184 38.7410983)",,,Carrer de Ben-Khanis,
172567990,residential,,False,False,53.037,"LINESTRING (-0.4361231 38.7400386, -0.4360862 38.7405147)",,,Carrer Lluís Vives,
198331109,residential,,True,False,98.722,"LINESTRING (-0.4361231 38.7400386, -0.4349876 38.7399769)",,,Alfonso V,
172567959,secondary,,False,True,12.64,"LINESTRING (-0.4351009 38.7400484, -0.4349876 38.7399769)",CV-790,50,Avinguda de Benilloba,
172568023,residential,,False,False,45.95,"LINESTRING (-0.4351009 38.7400484, -0.4353517 38.7404124)",,,Carrer Bracalet,
172567959,secondary,,False,False,65.702,"LINESTRING (-0.4351009 38.7400484, -0.4352936 38.7401533, -0.4357227 38.7403859)",CV-790,50,Avinguda de Benilloba,
198331109,residential,,True,False,53.782,"LINESTRING (-0.4367413 38.7400764, -0.4361231 38.7400386)",,,Alfonso V,
172568020,residential,,False,False,93.203,"LINESTRING (-0.4347994 38.7400996, -0.435299 38.7408417)",,,Carrer El Castell,
"[172568033, 198446779, 172568030]",residential,,False,"[False, True]",124.74,"LINESTRING (-0.4347994 38.7400996, -0.4345942 38.7403007, -0.4349412 38.7408031, -0.4349666 38.7408282, -0.4349894 38.7408387, -0.435299 38.7408417)",,,"['Carrer Puntarró', 'Carrer Cim de Montcabrer']",
172568030,residential,,False,True,19.966,"LINESTRING (-0.4347994 38.7400996, -0.4349416 38.7399584)",,,,
172567998,residential,,False,False,37.804,"LINESTRING (-0.4372745 38.7401188, -0.4371077 38.7398047)",,,Carrer Pintor Pablo Madrigal,
198331109,residential,,True,False,46.485,"LINESTRING (-0.4372745 38.7401188, -0.4367413 38.7400764)",,,Alfonso V,
172567998,residential,,False,True,105.785,"LINESTRING (-0.4372745 38.7401188, -0.4377334 38.7409208, -0.4377472 38.7409931)",,,Carrer Pintor Pablo Madrigal,
198331109,residential,,True,False,111.785,"LINESTRING (-0.4385576 38.7402138, -0.4372745 38.7401188)",,,Alfonso V,
198384810,residential,,False,False,34.909,"LINESTRING (-0.4385576 38.7402138, -0.4385026 38.7399028)",,,Avinguda del Ferrocarril,
198384810,residential,,False,True,64.047,"LINESTRING (-0.4385576 38.7402138, -0.4386584 38.7407844)",,,Avinguda del Ferrocarril,
172567952,residential,,True,False,87.963,"LINESTRING (-0.4402644 38.7403236, -0.4392541 38.7402543)",,,Alfonso V,
172568003,residential,,True,False,71.375,"LINESTRING (-0.4402644 38.7403236, -0.4401892 38.7409628)",,,Paseo del Comtat,1
172568025,residential,,False,False,8.182,"LINESTRING (-0.4357227 38.7403859, -0.4356311 38.7404035)",,,,
172567959,secondary,,False,False,27.21,"LINESTRING (-0.4357227 38.7403859, -0.4357966 38.7404239, -0.4358592 38.7404478, -0.4359366 38.7404751, -0.4360027 38.7404944)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,True,65.702,"LINESTRING (-0.4357227 38.7403859, -0.4352936 38.7401533, -0.4351009 38.7400484)",CV-790,50,Avinguda de Benilloba,
172568025,residential,,False,False,24.253,"LINESTRING (-0.4356311 38.7404035, -0.4353517 38.7404124)",,,,
172568025,residential,,False,True,8.182,"LINESTRING (-0.4356311 38.7404035, -0.4357227 38.7403859)",,,,
172568040,residential,,False,False,61.128,"LINESTRING (-0.4356311 38.7404035, -0.4357819 38.7405577, -0.4359374 38.7407628, -0.4359809 38.7408102, -0.4360357 38.7408512)",,,,
172568023,residential,,False,False,53.473,"LINESTRING (-0.4353517 38.7404124, -0.4356348 38.7408396)",,,Carrer Bracalet,
172568023,residential,,False,True,45.95,"LINESTRING (-0.4353517 38.7404124, -0.4351009 38.7400484)",,,Carrer Bracalet,
172568025,residential,,False,True,24.253,"LINESTRING (-0.4353517 38.7404124, -0.4356311 38.7404035)",,,,
172567959,secondary,,False,False,7.586,"LINESTRING (-0.4360027 38.7404944, -0.4360862 38.7405147)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,True,27.21,"LINESTRING (-0.4360027 38.7404944, -0.4359366 38.7404751, -0.4358592 38.7404478, -0.4357966 38.7404239, -0.4357227 38.7403859)",CV-790,50,Avinguda de Benilloba,
183199665,residential,,False,True,55.894000000000005,"LINESTRING (-0.4360027 38.7404944, -0.4359787 38.7405764, -0.4359874 38.7406374, -0.4360435 38.7407528, -0.436198 38.7409531)",,,Carrer de l'Alquería d'Asnar,
172567959,secondary,,False,False,63.104,"LINESTRING (-0.4360862 38.7405147, -0.4367684 38.740712)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,True,7.586,"LINESTRING (-0.4360862 38.7405147, -0.4360027 38.7404944)",CV-790,50,Avinguda de Benilloba,
172567990,residential,,False,True,53.037,"LINESTRING (-0.4360862 38.7405147, -0.4361231 38.7400386)",,,Carrer Lluís Vives,
198446780,residential,,False,True,37.141,"LINESTRING (-0.4344933 38.7406823, -0.4346963 38.7409764)",,,Carrer Serra d'Aitana,
198331110,residential,,True,False,24.011,"LINESTRING (-0.4386584 38.7407844, -0.438925 38.7408426)",,,Avinguda del Ferrocarril,
198384810,residential,,False,False,64.047,"LINESTRING (-0.4386584 38.7407844, -0.4385576 38.7402138)",,,Avinguda del Ferrocarril,
172568021,residential,,False,True,82.588,"LINESTRING (-0.4386584 38.7407844, -0.4379106 38.7409335, -0.4377472 38.7409931)",,,,
172567959,secondary,,False,False,18.936,"LINESTRING (-0.4370476 38.7407967, -0.4372544 38.7408513)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,True,25.982,"LINESTRING (-0.4370476 38.7407967, -0.4367684 38.740712)",CV-790,50,Avinguda de Benilloba,
172567991,residential,,True,False,84.385,"LINESTRING (-0.4370476 38.7407967, -0.4367413 38.7400764)",,,Carrer Metge Reig Falcó,
53511140,secondary,,True,False,70.498,"LINESTRING (-0.4389991 38.7408563, -0.4392541 38.7402543)",N-340a,,Avinguda del País Valencià,1
172567984,residential,,True,False,103.895,"LINESTRING (-0.4389991 38.7408563, -0.4401892 38.7409628)",,,Carrer Ausiàs March,
172568023,residential,,False,True,53.473,"LINESTRING (-0.4356348 38.7408396, -0.4353517 38.7404124)",,,Carrer Bracalet,
172568033,residential,,False,False,29.125,"LINESTRING (-0.4356348 38.7408396, -0.435299 38.7408417)",,,Carrer Puntarró,
172568033,residential,,False,True,34.794,"LINESTRING (-0.4356348 38.7408396, -0.4360357 38.7408512)",,,Carrer Puntarró,
172568020,residential,,False,True,93.203,"LINESTRING (-0.435299 38.7408417, -0.4347994 38.7400996)",,,Carrer El Castell,
"[172568033, 198446779, 172568030]",residential,,False,"[False, True]",124.74000000000001,"LINESTRING (-0.435299 38.7408417, -0.4349894 38.7408387, -0.4349666 38.7408282, -0.4349412 38.7408031, -0.4345942 38.7403007, -0.4347994 38.7400996)",,,"['Carrer Puntarró', 'Carrer Cim de Montcabrer']",
172568033,residential,,False,True,29.125,"LINESTRING (-0.435299 38.7408417, -0.4356348 38.7408396)",,,Carrer Puntarró,
172568033,residential,,False,False,34.794,"LINESTRING (-0.4360357 38.7408512, -0.4356348 38.7408396)",,,Carrer Puntarró,
172568040,residential,,False,False,18.071,"LINESTRING (-0.4360357 38.7408512, -0.4360765 38.740878, -0.436198 38.7409531)",,,,
172568040,residential,,False,True,61.128,"LINESTRING (-0.4360357 38.7408512, -0.4359809 38.7408102, -0.4359374 38.7407628, -0.4357819 38.7405577, -0.4356311 38.7404035)",,,,
172567959,secondary,,False,True,18.936,"LINESTRING (-0.4372544 38.7408513, -0.4370476 38.7407967)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,False,32.096000000000004,"LINESTRING (-0.4372544 38.7408513, -0.4374239 38.7408965, -0.4375006 38.7409181, -0.4376044 38.740945)",CV-790,50,Avinguda de Benilloba,
172568003,residential,,True,False,39.379,"LINESTRING (-0.4401892 38.7409628, -0.4401469 38.7413154)",,,Paseo del Comtat,1
172567984,residential,,True,False,133.482,"LINESTRING (-0.4401892 38.7409628, -0.440946 38.741032, -0.4417184 38.7410983)",,,Carrer Ausiàs March,
172567959,secondary,,False,False,13.519,"LINESTRING (-0.4376044 38.740945, -0.4376582 38.7409603, -0.4377108 38.7409772, -0.4377472 38.7409931)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,True,32.096000000000004,"LINESTRING (-0.4376044 38.740945, -0.4375006 38.7409181, -0.4374239 38.7408965, -0.4372544 38.7408513)",CV-790,50,Avinguda de Benilloba,
172567992,residential,,True,False,110.347,"LINESTRING (-0.4376044 38.740945, -0.4370729 38.7411668, -0.4365479 38.7413755, -0.4364677 38.7413731)",,,Carrer Millena,
183199665,residential,,False,True,13.089,"LINESTRING (-0.436198 38.7409531, -0.4362556 38.7410619)",,,Carrer de l'Alquería d'Asnar,
198447289,residential,,False,True,56.268,"LINESTRING (-0.436198 38.7409531, -0.4367684 38.740712)",,,Carrer Metge Moltó,
172568031,residential,,False,False,130.53,"LINESTRING (-0.436198 38.7409531, -0.4361256 38.7409699, -0.4359591 38.7409759, -0.4346963 38.7409764)",,,Carrer Mare Cateyana Alberta,
172568040,residential,,False,True,18.071,"LINESTRING (-0.436198 38.7409531, -0.4360765 38.740878, -0.4360357 38.7408512)",,,,
183199665,residential,,False,False,55.894000000000005,"LINESTRING (-0.436198 38.7409531, -0.4360435 38.7407528, -0.4359874 38.7406374, -0.4359787 38.7405764, -0.4360027 38.7404944)",,,Carrer de l'Alquería d'Asnar,
198446780,residential,,False,False,37.141,"LINESTRING (-0.4346963 38.7409764, -0.4344933 38.7406823)",,,Carrer Serra d'Aitana,
198446780,residential,,False,True,11.026,"LINESTRING (-0.4346963 38.7409764, -0.4347566 38.7410637)",,,Carrer Serra d'Aitana,
172568031,residential,,False,True,130.53,"LINESTRING (-0.4346963 38.7409764, -0.4359591 38.7409759, -0.4361256 38.7409699, -0.436198 38.7409531)",,,Carrer Mare Cateyana Alberta,
183199665,residential,,False,False,13.089,"LINESTRING (-0.4362556 38.7410619, -0.436198 38.7409531)",,,Carrer de l'Alquería d'Asnar,
183199680,residential,,True,False,18.249,"LINESTRING (-0.4362556 38.7410619, -0.4362311 38.7412249)",,,Carrer de l'Alquería d'Asnar,
172568018,residential,,False,False,129.623,"LINESTRING (-0.4362556 38.7410619, -0.4361958 38.7411027, -0.4347807 38.741099)",,,Carrer Mossén Onofre Satorre,
172567959,secondary,,False,False,113.78899999999999,"LINESTRING (-0.4377472 38.7409931, -0.4377944 38.7410256, -0.4378206 38.7410517, -0.4378422 38.7410765, -0.4378638 38.741111, -0.4381908 38.7417989, -0.4382067 38.7418242, -0.4382212 38.7418448, -0.4382587 38.7418833, -0.4382948 38.7419103)",CV-790,50,Avinguda de Benilloba,
172567959,secondary,,False,True,13.518999999999998,"LINESTRING (-0.4377472 38.7409931, -0.4377108 38.7409772, -0.4376582 38.7409603, -0.4376044 38.740945)",CV-790,50,Avinguda de Benilloba,
172567998,residential,,False,False,105.785,"LINESTRING (-0.4377472 38.7409931, -0.4377334 38.7409208, -0.4372745 38.7401188)",,,Carrer Pintor Pablo Madrigal,
172568021,residential,,False,False,82.588,"LINESTRING (-0.4377472 38.7409931, -0.4379106 38.7409335, -0.4386584 38.7407844)",,,,
198446780,residential,,False,False,11.026,"LINESTRING (-0.4347566 38.7410637, -0.4346963 38.7409764)",,,Carrer Serra d'Aitana,
198446780,residential,,False,True,4.447,"LINESTRING (-0.4347566 38.7410637, -0.4347807 38.741099)",,,Carrer Serra d'Aitana,
198446780,residential,,False,False,4.447,"LINESTRING (-0.4347807 38.741099, -0.4347566 38.7410637)",,,Carrer Serra d'Aitana,
198446780,residential,,False,True,17.126,"LINESTRING (-0.4347807 38.741099, -0.4348741 38.7412347)",,,Carrer Serra d'Aitana,
172568018,residential,,False,True,129.623,"LINESTRING (-0.4347807 38.741099, -0.4361958 38.7411027, -0.4362556 38.7410619)",,,Carrer Mossén Onofre Satorre,
198389012,residential,,True,False,45.313,"LINESTRING (-0.4417184 38.7410983, -0.4416291 38.7412022, -0.4415325 38.7413068, -0.4414427 38.7414434)",,,Carrer de Ben-Khanis,
53511140,secondary,,True,False,42.841,"LINESTRING (-0.4388325 38.741219, -0.4389991 38.7408563)",N-340a,,Avinguda del País Valencià,1
172568041,residential,roundabout,True,False,2.083,"LINESTRING (-0.4362264 38.7412999, -0.4362163 38.7413169)",,,,
172567997,residential,,True,False,85.126,"LINESTRING (-0.4364108 38.7412426, -0.4372544 38.7408513)",,,Carrer Pintor Domenech,
174888901,residential,,True,False,24.185,"LINESTRING (-0.4364108 38.7412426, -0.4362556 38.7410619)",,,Carrer de l'Alquería d'Asnar,
172568019,residential,,False,True,117.698,"LINESTRING (-0.4348741 38.7412347, -0.4362311 38.7412249)",,,Carrer Font del Raspall,
198446780,residential,,False,False,17.126,"LINESTRING (-0.4348741 38.7412347, -0.4347807 38.741099)",,,Carrer Serra d'Aitana,
198446780,residential,,False,True,26.46,"LINESTRING (-0.4348741 38.7412347, -0.4350257 38.7414412)",,,Carrer Serra d'Aitana,
172568003,residential,,True,False,41.687,"LINESTRING (-0.4401469 38.7413154, -0.4401137 38.7416894)",,,Paseo del Comtat,1
198389009,residential,,True,False,114.501,"LINESTRING (-0.4401469 38.7413154, -0.4388325 38.741219)",,,Carrer Pare Antonio Torro,
198389016,residential,,True,False,34.118,"LINESTRING (-0.4414427 38.7414434, -0.4410534 38.7413993)",,,Plaza Anselmo Martí,
172567975,residential,,False,False,80.358,"LINESTRING (-0.4350257 38.7414412, -0.4344817 38.7420262)",,,Calle Font de la Edra,
198446780,residential,,False,False,26.46,"LINESTRING (-0.4350257 38.7414412, -0.4348741 38.7412347)",,,Carrer Serra d'Aitana,
"[172568043, 198446780]",residential,,False,True,85.89999999999999,"LINESTRING (-0.4350257 38.7414412, -0.4351554 38.7416289, -0.4351621 38.7416495, -0.4351664 38.7416699, -0.4351605 38.741697, -0.4349637 38.7421622)",,,"[""Carrer Serra d'Aitana"", 'Carrer Benasau']",
172567961,residential,,False,False,44.455,"LINESTRING (-0.4344817 38.7420262, -0.4349637 38.7421622)",,,Calle Alcalde Gadea,
172567975,residential,,False,True,80.358,"LINESTRING (-0.4344817 38.7420262, -0.4350257 38.7414412)",,,Calle Font de la Edra,
822913709,secondary,roundabout,True,False,5.108,"LINESTRING (-0.438408 38.7420836, -0.4384471 38.7420736, -0.4384614 38.7420654)",,,,
172567961,residential,,False,False,68.464,"LINESTRING (-0.4349637 38.7421622, -0.4357087 38.7423658)",,,Calle Alcalde Gadea,
172567961,residential,,False,True,44.455,"LINESTRING (-0.4349637 38.7421622, -0.4344817 38.7420262)",,,Calle Alcalde Gadea,
172568043,residential,,False,True,61.86,"LINESTRING (-0.4349637 38.7421622, -0.4347522 38.7426935)",,,Carrer Benasau,
"[172568043, 198446780]",residential,,False,False,85.9,"LINESTRING (-0.4349637 38.7421622, -0.4351605 38.741697, -0.4351664 38.7416699, -0.4351621 38.7416495, -0.4351554 38.7416289, -0.4350257 38.7414412)",,,"[""Carrer Serra d'Aitana"", 'Carrer Benasau']",
172567961,residential,,False,True,68.464,"LINESTRING (-0.4357087 38.7423658, -0.4349637 38.7421622)",,,Calle Alcalde Gadea,
290219397,residential,,False,False,88.178,"LINESTRING (-0.4357087 38.7423658, -0.4353777 38.7431156)",,,Calle Almudaina,
290219397,residential,,False,True,104.802,"LINESTRING (-0.4357087 38.7423658, -0.4361451 38.7414869)",,,Calle Almudaina,
172567961,residential,,False,False,90.58500000000001,"LINESTRING (-0.4357087 38.7423658, -0.4366169 38.7426259, -0.436687 38.7426507)",,,Calle Alcalde Gadea,
198499435,residential,,False,False,111.79199999999999,"LINESTRING (-0.4369179 38.7423308, -0.4368885 38.7423091, -0.4368658 38.7422753, -0.4368235 38.7421646, -0.4367967 38.742095, -0.4367664 38.7420154, -0.4367272 38.7419023, -0.4367037 38.7418396, -0.4366676 38.7417525, -0.4366087 38.7416298, -0.4365655 38.7415464, -0.4365294 38.7414819, -0.4364525 38.7414031)",,,Carrer de l'Alquería d'Asnar,
198499435,residential,,False,True,15.857,"LINESTRING (-0.4369179 38.7423308, -0.4370117 38.7423716, -0.4370867 38.7423779)",,,Carrer de l'Alquería d'Asnar,
239587349,residential,,False,False,21.500999999999998,"LINESTRING (-0.4369179 38.7423308, -0.4369206 38.7424155, -0.436883 38.7425201)",,,,
172568027,residential,,False,False,23.709,"LINESTRING (-0.4370867 38.7423779, -0.436883 38.7425201)",,,Carrer Alcosser de Planes,
198499435,residential,,False,False,15.857,"LINESTRING (-0.4370867 38.7423779, -0.4370117 38.7423716, -0.4369179 38.7423308)",,,Carrer de l'Alquería d'Asnar,
172568043,residential,,False,False,61.86,"LINESTRING (-0.4347522 38.7426935, -0.4349637 38.7421622)",,,Carrer Benasau,
172567968,residential,,False,True,90.854,"LINESTRING (-0.4347522 38.7426935, -0.4352122 38.7433719, -0.4352549 38.7434087)",,,Calle Benimarfull,
172568027,residential,,False,False,53.315,"LINESTRING (-0.436687 38.7426507, -0.4362259 38.7429678)",,,Carrer Alcosser de Planes,
172568027,residential,,False,True,22.357,"LINESTRING (-0.436687 38.7426507, -0.436883 38.7425201)",,,Carrer Alcosser de Planes,
172567961,residential,,False,False,36.446,"LINESTRING (-0.436687 38.7426507, -0.4367171 38.7426649, -0.4367519 38.7426887, -0.4369669 38.7428929)",,,Calle Alcalde Gadea,
172567961,residential,,False,True,90.58500000000001,"LINESTRING (-0.436687 38.7426507, -0.4366169 38.7426259, -0.4357087 38.7423658)",,,Calle Alcalde Gadea,
180969060,residential,,True,False,98.42500000000001,"LINESTRING (-0.4402958 38.7426929, -0.4403891 38.7426633, -0.440427 38.7426531, -0.4405211 38.742616, -0.4406211 38.7425682, -0.4406744 38.7425365, -0.4407115 38.7425088, -0.4407426 38.7424848, -0.440786 38.7424369, -0.440837 38.7423661, -0.4408938 38.7422798, -0.4409703 38.7421466, -0.4410307 38.7420672)",,,Carrer Sant Francesc,
194665103,residential,,False,True,14.539000000000001,"LINESTRING (-0.4402958 38.7426929, -0.4403333 38.7427583, -0.4403601 38.7427886, -0.4403816 38.7428033)",,,,
172568001,residential,,False,False,43.585,"LINESTRING (-0.4375118 38.742799, -0.4371803 38.7430936)",,,Carrer de l'Orxa,
172567999,residential,,True,False,66.228,"LINESTRING (-0.4375118 38.742799, -0.4375233 38.7427594, -0.4375255 38.7427396, -0.4375178 38.7427232, -0.4372531 38.7424218, -0.4372049 38.7423789, -0.4371485 38.7423664, -0.4370867 38.7423779)",,,Carrer Músic E. Pérez,
172568045,residential,roundabout,True,False,11.902999999999999,"LINESTRING (-0.4393047 38.7428527, -0.4392825 38.7428416, -0.4392593 38.7428376, -0.4392398 38.7428375, -0.4392186 38.7428412, -0.439199 38.7428496, -0.4391799 38.7428603)",,,Plaça Josep Reig,
172567961,residential,,False,False,28.993,"LINESTRING (-0.4369669 38.7428929, -0.4371803 38.7430936)",,,Calle Alcalde Gadea,
172567974,residential,,False,False,54.621,"LINESTRING (-0.4369669 38.7428929, -0.4364894 38.7432132)",,,Calle Dr. Fleming,
172567961,residential,,False,True,36.446000000000005,"LINESTRING (-0.4369669 38.7428929, -0.4367519 38.7426887, -0.4367171 38.7426649, -0.436687 38.7426507)",,,Calle Alcalde Gadea,
172567980,residential,,False,True,35.593,"LINESTRING (-0.4362259 38.7429678, -0.4364894 38.7432132)",,,Calle de Sala,
172568027,residential,,False,False,56.641,"LINESTRING (-0.4362259 38.7429678, -0.4357285 38.7432979)",,,Carrer Alcosser de Planes,
172568027,residential,,False,True,53.315,"LINESTRING (-0.4362259 38.7429678, -0.436687 38.7426507)",,,Carrer Alcosser de Planes,
172567970,residential,,True,False,107.44,"LINESTRING (-0.4393182 38.7430279, -0.4385456 38.7437832)",,,Calle Cervantes,
172568045,residential,roundabout,True,False,6.85,"LINESTRING (-0.4393182 38.7430279, -0.4393426 38.7430301, -0.4393625 38.7430269, -0.4393758 38.7430216, -0.4393904 38.7430119)",,,Plaça Josep Reig,
172568045,residential,roundabout,True,False,20.537,"LINESTRING (-0.4393904 38.7430119, -0.4394001 38.7430005, -0.4394046 38.7429883, -0.4394038 38.742978, -0.4394006 38.7429661, -0.4393047 38.7428527)",,,Plaça Josep Reig,
194664297,residential,,True,False,87.256,"LINESTRING (-0.4393904 38.7430119, -0.4394361 38.7430143, -0.4394654 38.7430142, -0.4394922 38.7430125, -0.4395196 38.7430064, -0.4397256 38.7429126, -0.4400458 38.7427734, -0.440121 38.7427502, -0.4402958 38.7426929)",,,Avinguda del Rei Jaume I,
172567966,residential,,False,True,36.559,"LINESTRING (-0.4353777 38.7431156, -0.4357285 38.7432979)",,,Calle Beniarrés,
290219397,residential,,False,False,34.287,"LINESTRING (-0.4353777 38.7431156, -0.4352549 38.7434087)",,,Calle Almudaina,
290219397,residential,,False,True,88.178,"LINESTRING (-0.4353777 38.7431156, -0.4357087 38.7423658)",,,Calle Almudaina,
172567974,residential,,False,True,54.621,"LINESTRING (-0.4364894 38.7432132, -0.4369669 38.7428929)",,,Calle Dr. Fleming,
172567980,residential,,False,False,35.593,"LINESTRING (-0.4364894 38.7432132, -0.4362259 38.7429678)",,,Calle de Sala,
172567980,residential,,False,True,34.912,"LINESTRING (-0.4364894 38.7432132, -0.4367454 38.7434555)",,,Calle de Sala,
172567966,residential,,False,False,36.559,"LINESTRING (-0.4357285 38.7432979, -0.4353777 38.7431156)",,,Calle Beniarrés,
172567966,residential,,False,True,81.901,"LINESTRING (-0.4357285 38.7432979, -0.4365086 38.743713)",,,Calle Beniarrés,
172568027,residential,,False,True,56.641,"LINESTRING (-0.4357285 38.7432979, -0.4362259 38.7429678)",,,Carrer Alcosser de Planes,
290219397,residential,,False,False,83.551,"LINESTRING (-0.4352549 38.7434087, -0.4349599 38.744124)",,,Calle Almudaina,
290219397,residential,,False,True,34.287,"LINESTRING (-0.4352549 38.7434087, -0.4353777 38.7431156)",,,Calle Almudaina,
172567968,residential,,False,False,90.854,"LINESTRING (-0.4352549 38.7434087, -0.4352122 38.7433719, -0.4347522 38.7426935)",,,Calle Benimarfull,
172567968,residential,,False,True,113.568,"LINESTRING (-0.4352549 38.7434087, -0.4360545 38.7441457, -0.4361036 38.7441864)",,,Calle Benimarfull,
172567980,residential,,False,False,34.912,"LINESTRING (-0.4367454 38.7434555, -0.4364894 38.7432132)",,,Calle de Sala,
336014052,residential,,False,False,35.236,"LINESTRING (-0.4367454 38.7434555, -0.4365086 38.743713)",,,Carrer de l'Orxa,
336014052,residential,,False,True,55.154,"LINESTRING (-0.4367454 38.7434555, -0.4371803 38.7430936)",,,Carrer de l'Orxa,
174889132,secondary,,True,False,163.60600000000002,"LINESTRING (-0.4379462 38.7434973, -0.4379539 38.7434396, -0.4379646 38.7433687, -0.437982 38.7432947, -0.4380043 38.7432068, -0.4380324 38.7431048, -0.4380552 38.7430345, -0.4380803 38.7429705, -0.4381364 38.7428346, -0.4381611 38.7427842, -0.4382042 38.7426966, -0.4382592 38.7425903, -0.4383015 38.7424894, -0.4383233 38.7424359, -0.4383338 38.7423962, -0.4383389 38.7423533, -0.4383417 38.7423104, -0.4383495 38.742232, -0.4383572 38.7421511, -0.438367 38.7421249, -0.438408 38.7420836)",N-340a,50,,
172568034,residential,,True,False,34.400999999999996,"LINESTRING (-0.4382861 38.7436565, -0.4380619 38.7435463, -0.4379462 38.7434973)",,,,
172567966,residential,,False,False,81.901,"LINESTRING (-0.4365086 38.743713, -0.4357285 38.7432979)",,,Calle Beniarrés,
172567966,residential,,False,True,55.877,"LINESTRING (-0.4365086 38.743713, -0.4370524 38.7439825)",,,Calle Beniarrés,
