osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction,width
41725953,,Avenida La Pastora,residential,30,True,False,14.117,"LINESTRING (-3.0240036 43.3197875, -3.0241215 43.3198811)",,,,
27431712,,,residential,30,True,False,11.649999999999999,"LINESTRING (-3.0240036 43.3197875, -3.0240485 43.3197751, -3.0240855 43.3197529, -3.0241108 43.3197232)",,,roundabout,
27431712,,,residential,30,True,False,17.641000000000002,"LINESTRING (-3.0238329 43.3197126, -3.0238513 43.3197414, -3.0238804 43.319765, -3.0239177 43.3197814, -3.02396 43.3197891, -3.0240036 43.3197875)",,,roundabout,
27431723,,Calle Practicantes Adán y Grijalba,residential,30,False,True,78.67899999999999,"LINESTRING (-3.0238329 43.3197126, -3.0235634 43.3197923, -3.0230209 43.3199387, -3.0229661 43.3199535, -3.0229243 43.3199648)",2,,,
27431712,,,residential,30,True,False,11.109,"LINESTRING (-3.0241108 43.3197232, -3.0241214 43.3196912, -3.0241181 43.3196583, -3.0241005 43.3196268)",,,roundabout,
27431712,,,residential,30,True,False,11.384,"LINESTRING (-3.0241005 43.3196268, -3.0240701 43.3196008, -3.0240301 43.319583, -3.0239844 43.3195753)",,,roundabout,
41725963,,Avenida La Pastora,residential,30,True,False,43.962,"LINESTRING (-3.0241005 43.3196268, -3.0241644 43.3193821, -3.024202 43.3192384)",,,,
27431712,,,residential,30,True,False,22.86,"LINESTRING (-3.0239844 43.3195753, -3.0239375 43.3195785, -3.0238944 43.3195922, -3.0238594 43.3196152, -3.0238362 43.319645, -3.023827 43.3196786, -3.0238329 43.3197126)",,,roundabout,
27431720,,Avenida La Pastora,residential,30,True,False,41.391000000000005,"LINESTRING (-3.024202 43.3192384, -3.0241204 43.3193647, -3.0239844 43.3195753)",,,,
41725958,,Avenida La Pastora Etorbidea,residential,30,True,False,89.2,"LINESTRING (-3.024202 43.3192384, -3.0242788 43.3191286, -3.0244808 43.3188889, -3.0247738 43.318553)",,,,
548326593,,Avenida La Pastora Etorbidea,residential,30,False,True,35.498999999999995,"LINESTRING (-3.025408 43.3177174, -3.0253482 43.3178187, -3.0252344 43.3180106)",,,,
548327011,,Calle Doctor José Zaldúa,residential,30,True,False,22.697,"LINESTRING (-3.025408 43.3177174, -3.0252352 43.317643, -3.0251676 43.3176122)",,,,
258962262,,,residential,,False,True,5.501,"LINESTRING (-3.0229243 43.3199648, -3.02286 43.3199809)",2,,,
815649372,,Avenida Libertador Simón Bolívar,residential,30,True,False,75.85,"LINESTRING (-3.0229243 43.3199648, -3.022604 43.3193237)",,,,
27431723,,Calle Practicantes Adán y Grijalba,residential,30,False,False,78.679,"LINESTRING (-3.0229243 43.3199648, -3.0229661 43.3199535, -3.0230209 43.3199387, -3.0235634 43.3197923, -3.0238329 43.3197126)",2,,,
27431729,,Calle Zuberoa,residential,30,True,False,28.259,"LINESTRING (-3.0226225 43.3201507, -3.0227102 43.3200405, -3.0227853 43.3199962, -3.02286 43.3199809)",,,,
27431735,,Calle Bernardo Castet,residential,,True,False,35.585,"LINESTRING (-3.0226225 43.3201507, -3.0226846 43.3201752, -3.0228483 43.3202399, -3.022926 43.3202687, -3.0230143 43.3202956)",,,,
529490497,,Calle Gregorio Uzquiano,living_street,20,True,False,49.964,"LINESTRING (-3.0192246 43.3191477, -3.0190012 43.3192541, -3.0187033 43.3193886)",1,,,
27431729,,Calle Zuberoa,residential,30,True,False,45.117,"LINESTRING (-3.0223362 43.3204989, -3.0223844 43.3204403, -3.0225862 43.320195, -3.0226225 43.3201507)",,,,
27431732,,Calle Gipuzkoa,residential,30,True,False,135.377,"LINESTRING (-3.0223362 43.3204989, -3.022251 43.3204625, -3.020987 43.3199244, -3.0208954 43.3198799)",,,,
27431733,,Calle Araba,residential,30,True,False,82.205,"LINESTRING (-3.0223051 43.3195725, -3.0222111 43.3195343, -3.021519 43.3192409, -3.0214239 43.3192045)",,,,
27431747,,Plaza Doctor Marcos de Escorihuela y Conesa,residential,,True,False,42.631,"LINESTRING (-3.0223051 43.3195725, -3.0221079 43.3198292, -3.0220434 43.3199052)",,,,
633453629,BI-3749,Avenida Carlos VII,tertiary,30,True,False,81.36399999999999,"LINESTRING (-3.0214239 43.3192045, -3.021506 43.3190994, -3.0218357 43.3186636, -3.0218979 43.318614, -3.0219119 43.3186094, -3.0219559 43.3185951)",2,,,
27449495,,Calle Bernardo Castet,residential,30,True,False,9.21,"LINESTRING (-3.0210971 43.3194845, -3.0211163 43.3195292, -3.0211578 43.3195488)",,,,
633453630,BI-3749,Avenida Carlos VII,tertiary,30,True,False,46.089999999999996,"LINESTRING (-3.0210971 43.3194845, -3.0208755 43.3197621, -3.0208086 43.3198419)",2,,,
"[653400050, 442165186, 442418860]",,"['Calle María Díaz de Haro', 'Paseo de La Canilla']","['living_street', 'residential']",20,False,"[False, True]",350.43899999999996,"LINESTRING (-3.0178627 43.3221086, -3.0177527 43.3219802, -3.0175787 43.321772, -3.0175369 43.3217356, -3.0173345 43.3215592, -3.0171072 43.3213597, -3.0170557 43.321342, -3.0169992 43.3213226, -3.016942 43.3213122, -3.0168535 43.3213069, -3.0168183 43.3213014, -3.0167842 43.3212854, -3.0167191 43.3212016, -3.0166028 43.3210538, -3.0165823 43.3210255, -3.0165141 43.3209587, -3.0162187 43.3206692, -3.0155506 43.3200145, -3.0152127 43.3196833)",,,,
"[812577240, 813241730]",,Calle María Díaz de Haro,residential,30,False,"[False, True]",71.642,"LINESTRING (-3.0178627 43.3221086, -3.0179482 43.3222042, -3.0182424 43.322527, -3.0182753 43.3225625, -3.0183282 43.3226196, -3.0183547 43.3226442)",,,,
27431768,,Calle Casilda Iturrizar Kalea,residential,30,True,False,143.07,"LINESTRING (-3.0187023 43.3209765, -3.0182819 43.321522, -3.0182461 43.3215655, -3.0180315 43.3218623, -3.0179183 43.3220274, -3.0178627 43.3221086)",,,,
27431775,,Calle Martín Fernández Villarán,residential,30,True,False,92.54599999999999,"LINESTRING (-3.0187023 43.3209765, -3.0187368 43.3211136, -3.0188145 43.32126, -3.0191212 43.321418, -3.0192919 43.3215092, -3.0193795 43.321597)",,,,
27431775,,Calle Martín Fernández Villarán,residential,30,True,False,77.944,"LINESTRING (-3.0193795 43.321597, -3.0199258 43.3221744)",,,,
27431775,,Calle Martín Fernández Villarán,residential,30,True,False,31.058,"LINESTRING (-3.0199258 43.3221744, -3.0201022 43.3223578, -3.020146 43.3224032)",,,,
169457958,,Calle Pedro de la Heredia,living_street,,False,False,67.19,"LINESTRING (-3.0199258 43.3221744, -3.0198502 43.3222104, -3.0193293 43.3224588, -3.0192311 43.3225056)",,,,
27431775,,Calle Martín Fernández Villarán,residential,30,True,False,30.759,"LINESTRING (-3.020146 43.3224032, -3.0201863 43.3224565, -3.0203292 43.3226456)",,,,
144081947,,Calle Danok Bat,residential,30,False,False,39.352999999999994,"LINESTRING (-3.020146 43.3224032, -3.0200633 43.3224448, -3.0197382 43.3225961)",,,,
144081951,,Calle Danok Bat,residential,30,False,False,58.235,"LINESTRING (-3.020146 43.3224032, -3.0202044 43.3223808, -3.0204499 43.3222723, -3.0206766 43.3221722, -3.0207633 43.3221339)",,,,
27449738,,,residential,30,True,False,16.014,"LINESTRING (-3.0208793 43.3227253, -3.0210523 43.3227953)",,,,
181672824,,Calle Bizkaia,residential,30,True,False,54.437000000000005,"LINESTRING (-3.0208793 43.3227253, -3.0208854 43.3226253, -3.0208085 43.3223793, -3.0207921 43.3223268, -3.0207961 43.3222928, -3.0208016 43.3222737, -3.0208309 43.322253)",,,,
813241731,,Calle Bizkaia,residential,30,False,False,56.449,"LINESTRING (-3.0200209 43.3232482, -3.0201074 43.323193, -3.0205522 43.3229191)",,,,
169232317,,Calle Cristóbal Mello,residential,30,True,False,7.94,"LINESTRING (-3.0197065 43.3230009, -3.0197779 43.3230499)",,,,
353985936,,,living_street,,False,False,33.34,"LINESTRING (-3.0197065 43.3230009, -3.0196435 43.323037, -3.0193827 43.3231864)",,,,
169232317,,Calle Cristóbal Mello,residential,30,True,False,125.681,"LINESTRING (-3.0183547 43.3226442, -3.01845 43.3226256, -3.0184871 43.3226209, -3.0186294 43.322611, -3.019001 43.3226012, -3.0190436 43.3226078, -3.0191029 43.3226241, -3.0191431 43.3226451, -3.019619 43.322943, -3.0197065 43.3230009)",,,,
"[812577240, 813241730]",,Calle María Díaz de Haro,residential,30,False,"[False, True]",71.642,"LINESTRING (-3.0183547 43.3226442, -3.0183282 43.3226196, -3.0182753 43.3225625, -3.0182424 43.322527, -3.0179482 43.3222042, -3.0178627 43.3221086)",,,,
173757269,BI-3739,Avenida Abaro,tertiary,30,False,False,78.312,"LINESTRING (-3.0218423 43.3234666, -3.0217642 43.3234034, -3.0216869 43.3233436, -3.0212075 43.322935)",,,,
815468798,,Calle Ramón y Cajal Kalea,residential,30,False,True,20.055,"LINESTRING (-3.0179687 43.3147401, -3.018185 43.3147863, -3.0182071 43.3147892)",,,,
27431938,,Avenida Repelega Etorbidea,residential,30,True,False,37.764,"LINESTRING (-3.0174915 43.3153234, -3.0177179 43.3150264)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,False,33.509,"LINESTRING (-3.0174915 43.3153234, -3.0173565 43.3156083)",,,,
27449147,,Calle Luis Fernández Gómez Kalea,residential,30,True,False,74.91899999999998,"LINESTRING (-3.0174915 43.3153234, -3.0175485 43.3153461, -3.0176787 43.3153979, -3.0179276 43.3154916, -3.0182981 43.3156538)",,,,
27431956,,Calle San Nicolás,residential,30,False,False,48.971,"LINESTRING (-3.0173807 43.3164794, -3.0172857 43.3164524, -3.0168168 43.3163193)",1,,,
27431956,,Calle San Nicolás,residential,30,False,True,81.805,"LINESTRING (-3.0173807 43.3164794, -3.0175018 43.3165153, -3.0182528 43.3167382, -3.0182836 43.3167473, -3.018317 43.3167572)",1,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,False,24.006000000000004,"LINESTRING (-3.0173807 43.3164794, -3.0174003 43.3165597, -3.0173685 43.3166236, -3.0173447 43.3166712, -3.0173392 43.3166864)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,True,66.837,"LINESTRING (-3.0173807 43.3164794, -3.0172273 43.3161382, -3.0172178 43.3160628, -3.0172242 43.3159818, -3.0172441 43.3158978)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,True,61.076,"LINESTRING (-3.0166983 43.3177603, -3.0167128 43.3177407, -3.016742 43.3176862, -3.0169958 43.3172556)",,,,
1157789817,,Calle San Roque Kalea,residential,30,True,False,42.174,"LINESTRING (-3.0166983 43.3177603, -3.0166309 43.3176996, -3.0164594 43.317545, -3.0163698 43.3174658)",,,,
27431941,,Calle Almirante Martín Vallecilla / Almirante Martín Vallecilla kalea,residential,30,True,False,8.814,"LINESTRING (-3.022307 43.3180901, -3.0222376 43.318029)",,,,
633456128,BI-3749,Avenida de Carlos VII,tertiary,30,True,False,58.289,"LINESTRING (-3.022307 43.3180901, -3.0223454 43.3180413, -3.0224798 43.317832, -3.0226045 43.3176131)",2,,,
27418691,,Calle San Roque Kalea,residential,30,True,False,8.11,"LINESTRING (-3.0173539 43.3186299, -3.0173278 43.3186093, -3.0172846 43.3185772)",,,,
27431943,,Calle Axular,residential,30,False,False,37.659,"LINESTRING (-3.0173539 43.3186299, -3.0174198 43.3185802, -3.017683 43.3183904)",1,,,
27431943,,Calle Axular,residential,30,False,False,33.179,"LINESTRING (-3.0182121 43.3180074, -3.0185114 43.3178034)",1,,,
27431943,,Calle Axular,residential,30,False,True,60.381,"LINESTRING (-3.0182121 43.3180074, -3.0177401 43.3183487, -3.017683 43.3183904)",1,,,
27431946,,Calle Miguel Loredo Rola,residential,30,True,False,58.101,"LINESTRING (-3.0169958 43.3172556, -3.0170937 43.3173149, -3.0172639 43.3174205, -3.0174978 43.3175665, -3.0175418 43.317595)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,False,61.076,"LINESTRING (-3.0169958 43.3172556, -3.016742 43.3176862, -3.0167128 43.3177407, -3.0166983 43.3177603)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,True,31.997,"LINESTRING (-3.0169958 43.3172556, -3.0170164 43.3172215, -3.0171525 43.3169914)",,,,
27431943,,Calle Axular,residential,30,False,True,33.179,"LINESTRING (-3.0185114 43.3178034, -3.0182121 43.3180074)",1,,,
27431943,,Calle Axular,residential,30,False,False,54.363,"LINESTRING (-3.0185114 43.3178034, -3.0186111 43.3177322, -3.0187754 43.317621, -3.0190009 43.3174685)",1,,,
27431949,,Calle Juan XXIII,residential,30,True,False,75.879,"LINESTRING (-3.0185114 43.3178034, -3.0184522 43.317768, -3.0177993 43.3173593)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,False,31.997,"LINESTRING (-3.0171525 43.3169914, -3.0170164 43.3172215, -3.0169958 43.3172556)",,,,
27449368,,Avenida Repelega Etorbidea,residential,30,False,True,15.192,"LINESTRING (-3.0171525 43.3169914, -3.0171914 43.3169268, -3.0172264 43.3168658)",,,,
1157789817,,Calle San Roque Kalea,residential,30,True,False,43.856,"LINESTRING (-3.016942 43.3181126, -3.0167697 43.3178615, -3.0166983 43.3177603)",,,,
27431956,,Calle San Nicolás,residential,30,False,False,81.805,"LINESTRING (-3.018317 43.3167572, -3.0182836 43.3167473, -3.0182528 43.3167382, -3.0175018 43.3165153, -3.0173807 43.3164794)",1,,,
27432261,,Calle Darío Regoyos,residential,30,True,False,113.081,"LINESTRING (-3.018317 43.3167572, -3.0183765 43.3169273, -3.0184539 43.317071, -3.0186256 43.3172059, -3.0187755 43.3172717, -3.019026 43.3172893, -3.0192179 43.3172774, -3.01929 43.3172729)",,,,
27431956,,Calle San Nicolás,residential,30,False,True,53.29,"LINESTRING (-3.0158372 43.3160094, -3.0164381 43.3162057)",1,,,
27377694,,Calle Ramón y Cajal Kalea,residential,30,True,False,5.637,"LINESTRING (-3.0212473 43.3154048, -3.0212969 43.3154404)",,,,
27432249,,Calle Molinos de Viento,residential,30,True,False,95.035,"LINESTRING (-3.0163991 43.3150092, -3.0164824 43.3150332, -3.0174086 43.3152996, -3.0174473 43.3153103, -3.0174915 43.3153234)",,,,
27447571,,Calle Barrengoitia,residential,30,True,False,120.17500000000001,"LINESTRING (-3.0163991 43.3150092, -3.0163452 43.3150984, -3.0161699 43.3153889, -3.0158372 43.3160094)",,,,
27432261,,Calle Darío Regoyos,residential,30,True,False,33.993,"LINESTRING (-3.0187927 43.3158777, -3.0185503 43.3161274)",,,,
"[52517106, 633456133]",,Calle El Progreso,residential,30,True,False,129.72899999999998,"LINESTRING (-3.0187927 43.3158777, -3.0188635 43.3159086, -3.0188866 43.3159126, -3.0190245 43.3159254, -3.019203 43.3158628, -3.0193153 43.3156982, -3.0185261 43.3153723)",,,,
27431938,,Avenida Repelega Etorbidea,residential,30,True,False,37.752,"LINESTRING (-3.0177179 43.3150264, -3.0177632 43.3149747, -3.0179313 43.314784, -3.0179687 43.3147401)",,,,
27432261,,Calle Darío Regoyos,residential,30,True,False,31.477,"LINESTRING (-3.0185503 43.3161274, -3.0183595 43.3163741)",,,,
