osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,tunnel,junction
174806155,Calle Estanislao Cavanillas,residential,False,True,143.779,"LINESTRING (-4.8319176 38.7747707, -4.8318982 38.7746819, -4.8316385 38.7734961)",,,,
686209767,Avenida de la Libertad,trunk,False,False,107.481,"LINESTRING (-4.8319176 38.7747707, -4.8317684 38.7747932, -4.8307004 38.7749546)",N-502,50,,
686209767,Avenida de la Libertad,trunk,False,True,222.103,"LINESTRING (-4.8319176 38.7747707, -4.8329275 38.7746203, -4.8344331 38.7743917)",N-502,50,,
391631841,Plaza Waldo Ferrer,trunk,True,False,57.431,"LINESTRING (-4.8298218 38.7754797, -4.8304693 38.775589)",N-502,20,,
83056639,Avenida de la Libertad,trunk,False,True,43.424,"LINESTRING (-4.8298218 38.7754797, -4.8300269 38.7753049, -4.8301587 38.7751907)",N-502,50,,
391466633,Plaza Waldo Ferrer,tertiary,False,True,96.27000000000001,"LINESTRING (-4.8298218 38.7754797, -4.8295513 38.7754533, -4.8293247 38.7754312, -4.8287193 38.7754866)",C-424,50,,
81129305,Calle de Antonio Maura,residential,False,True,162.044,"LINESTRING (-4.8285537 38.7748494, -4.8281335 38.7734294)",,,,
81129298,Calle de Severo Ochoa,residential,False,False,63.236,"LINESTRING (-4.8285537 38.7748494, -4.828489 38.774852, -4.8278252 38.7748786)",,,,
81129302,Calle de Federico García Lorca,residential,False,True,213.803,"LINESTRING (-4.8369323 38.771699, -4.8350367 38.772929)",,,,
81129304,,residential,False,False,2.626,"LINESTRING (-4.8369323 38.771699, -4.8369519 38.771717)",,,,
81129304,,residential,False,True,62.936,"LINESTRING (-4.8369323 38.771699, -4.8364625 38.7712675)",,,,
81129302,Calle de Federico García Lorca,residential,False,False,213.803,"LINESTRING (-4.8350367 38.772929, -4.8369323 38.771699)",,,,
174732642,Calle Pablo Iglesias,residential,False,False,32.417,"LINESTRING (-4.8350367 38.772929, -4.8352673 38.7731585)",,,,
174806154,Plaza del Corcho,residential,False,False,4.973,"LINESTRING (-4.8350367 38.772929, -4.8349817 38.7729417)",,,,
1111260669,Calle Pablo Iglesias,residential,False,True,60.886,"LINESTRING (-4.8350367 38.772929, -4.8346467 38.7725686, -4.8345838 38.7725105)",,,,
81129309,,residential,False,False,61.717,"LINESTRING (-4.8332846 38.7711801, -4.8334368 38.7717223)",,,,
174732644,Paseo de Ronda,residential,False,False,139.056,"LINESTRING (-4.8332846 38.7711801, -4.8348536 38.7709203)",,,,
174732644,Paseo de Ronda,residential,False,True,130.386,"LINESTRING (-4.8332846 38.7711801, -4.8318134 38.7714236)",,,,
81129304,,residential,False,False,62.936,"LINESTRING (-4.8364625 38.7712675, -4.8369323 38.771699)",,,,
81129304,,residential,False,True,77.302,"LINESTRING (-4.8364625 38.7712675, -4.835907 38.7707237)",,,,
"[174732648, 174732644, 174808165]","['Paseo de Ronda', 'Calle de la bajada al Pozuelo', 'Calle de Miguel Hernández']",residential,False,True,281.223,"LINESTRING (-4.8364625 38.7712675, -4.83754 38.7705012, -4.8373925 38.7703639, -4.8363146 38.7706334, -4.835907 38.7707237)",,,,
81129306,Calle de Badajoz,residential,False,False,129.994,"LINESTRING (-4.8364625 38.7712675, -4.8362841 38.7712334, -4.8349991 38.771454)",,,,
174808165,Calle de Miguel Hernández,residential,False,False,149.195,"LINESTRING (-4.8364625 38.7712675, -4.8361315 38.7715029, -4.8351844 38.772166)",,,,
85902838,Calle del Cabezalero,residential,False,False,191.468,"LINESTRING (-4.8318349 38.7765039, -4.834009 38.7768076)",,,,
174372133,Calle del Dr Ramón y Cajal,trunk,False,False,10.213,"LINESTRING (-4.8318349 38.7765039, -4.8317975 38.776591)",N-502,50,,
174372133,Calle del Dr Ramón y Cajal,trunk,False,True,56.599999999999994,"LINESTRING (-4.8318349 38.7765039, -4.8318413 38.7763344, -4.8318209 38.776077, -4.8318145 38.7759956)",N-502,50,,
81129299,Calle de Cádiz,residential,False,False,84.922,"LINESTRING (-4.830771 38.7722221, -4.830986 38.7729672)",,,,
174818527,Avenida de Puertollano,residential,False,True,170.497,"LINESTRING (-4.830771 38.7722221, -4.8288451 38.7725328)",,,,
81129299,Calle de Cádiz,residential,False,True,68.084,"LINESTRING (-4.830771 38.7722221, -4.8307598 38.7721858, -4.8306185 38.7716215)",,,,
81129301,,residential,False,True,61.456,"LINESTRING (-4.8319521 38.7719656, -4.8318134 38.7714236)",,,,
174806502,,residential,False,True,131.525,"LINESTRING (-4.8319521 38.7719656, -4.8334368 38.7717223)",,,,
81129301,,residential,False,False,95.961,"LINESTRING (-4.8319521 38.7719656, -4.8319687 38.772039, -4.8320131 38.7722351, -4.8320962 38.7725256, -4.8319836 38.7727222, -4.8320047 38.7727968)",,,,
81129305,Calle de Antonio Maura,residential,False,False,85.079,"LINESTRING (-4.8279143 38.7726836, -4.8281335 38.7734294)",,,,
81129305,Calle de Antonio Maura,residential,False,True,66.827,"LINESTRING (-4.8279143 38.7726836, -4.8277421 38.7720978)",,,,
174818527,Avenida de Puertollano,residential,False,False,82.417,"LINESTRING (-4.8279143 38.7726836, -4.8288451 38.7725328)",,,,
174818527,Avenida de Puertollano,residential,False,True,69.725,"LINESTRING (-4.8279143 38.7726836, -4.827126 38.772808)",,,,
81129306,Calle de Badajoz,residential,False,True,138.687,"LINESTRING (-4.8334368 38.7717223, -4.8349991 38.771454)",,,,
81129309,,residential,False,False,88.655,"LINESTRING (-4.8334368 38.7717223, -4.8336621 38.7725)",,,,
81129309,,residential,False,True,61.717,"LINESTRING (-4.8334368 38.7717223, -4.8332846 38.7711801)",,,,
174806502,,residential,False,False,131.525,"LINESTRING (-4.8334368 38.7717223, -4.8319521 38.7719656)",,,,
81129301,,residential,False,False,61.456,"LINESTRING (-4.8318134 38.7714236, -4.8319521 38.7719656)",,,,
174732644,Paseo de Ronda,residential,False,False,130.386,"LINESTRING (-4.8318134 38.7714236, -4.8332846 38.7711801)",,,,
174732644,Paseo de Ronda,residential,False,True,47.796,"LINESTRING (-4.8318134 38.7714236, -4.8312741 38.7715129)",,,,
81129304,,residential,False,False,77.302,"LINESTRING (-4.835907 38.7707237, -4.8364625 38.7712675)",,,,
"[174732648, 174732644, 174808165]","['Paseo de Ronda', 'Calle de la bajada al Pozuelo', 'Calle de Miguel Hernández']",residential,False,False,281.223,"LINESTRING (-4.835907 38.7707237, -4.8363146 38.7706334, -4.8373925 38.7703639, -4.83754 38.7705012, -4.8364625 38.7712675)",,,,
174732644,Paseo de Ronda,residential,False,True,93.954,"LINESTRING (-4.835907 38.7707237, -4.8355112 38.7708114, -4.8348536 38.7709203)",,,,
81129305,Calle de Antonio Maura,residential,False,False,66.827,"LINESTRING (-4.8277421 38.7720978, -4.8279143 38.7726836)",,,,
174732644,Paseo de Ronda,residential,False,False,82.999,"LINESTRING (-4.8277421 38.7720978, -4.8286786 38.7719427)",,,,
174697686,Calle de Cuenca,residential,False,False,74.94,"LINESTRING (-4.8287193 38.7754866, -4.8287381 38.7755577, -4.8288937 38.7761467)",,,,
174818522,Calle de Antonio Maura,residential,True,False,47.195,"LINESTRING (-4.8287193 38.7754866, -4.8287041 38.775426, -4.8286145 38.7750701)",,,,
391466633,Plaza Waldo Ferrer,tertiary,False,False,96.27000000000001,"LINESTRING (-4.8287193 38.7754866, -4.8293247 38.7754312, -4.8295513 38.7754533, -4.8298218 38.7754797)",C-424,50,,
1132199331,Avenida de España,tertiary,False,True,92.768,"LINESTRING (-4.8287193 38.7754866, -4.8278438 38.7756347, -4.8277928 38.7756433, -4.8276735 38.7756635)",C-424,50,,
81129299,Calle de Cádiz,residential,False,True,84.922,"LINESTRING (-4.830986 38.7729672, -4.830771 38.7722221)",,,,
174734385,Calle Estanislao Cavanillas,residential,False,False,21.109,"LINESTRING (-4.830986 38.7729672, -4.831224 38.7729271)",,,,
174734386,Calle de Felipe Asensio,residential,False,True,128.007,"LINESTRING (-4.830986 38.7729672, -4.8295403 38.7732014)",,,,
174732644,Paseo de Ronda,residential,False,False,30.116,"LINESTRING (-4.8306185 38.7716215, -4.8309583 38.7715652)",,,,
174732644,Paseo de Ronda,residential,False,True,171.926,"LINESTRING (-4.8306185 38.7716215, -4.8286786 38.7719427)",,,,
81129299,Calle de Cádiz,residential,False,False,68.084,"LINESTRING (-4.8306185 38.7716215, -4.8307598 38.7721858, -4.830771 38.7722221)",,,,
83056639,Avenida de la Libertad,trunk,False,False,54.631,"LINESTRING (-4.8307004 38.7749546, -4.8304362 38.7750212, -4.8301587 38.7751907)",N-502,50,,
"[174817116, 396437239]","['Calle de Antonio Blázquez', 'Plaza de Waldo Ferrer']",residential,False,"[False, True]",154.435,"LINESTRING (-4.8307004 38.7749546, -4.8307439 38.7753264, -4.8307792 38.7753273, -4.8320463 38.7753442)",,,,
686209767,Avenida de la Libertad,trunk,False,True,107.481,"LINESTRING (-4.8307004 38.7749546, -4.8317684 38.7747932, -4.8319176 38.7747707)",N-502,50,,
174817121,Calle de José de Ávila,residential,True,False,42.766,"LINESTRING (-4.8345122 38.7757416, -4.8345104 38.775357)",,,,
174748832,Calle Mayor,residential,True,False,143.694,"LINESTRING (-4.8345122 38.7757416, -4.8352386 38.7757115, -4.8356763 38.7756933, -4.8361678 38.7757079)",,,,
174817115,Calle de Fernandez Luna,residential,False,True,47.043000000000006,"LINESTRING (-4.8345122 38.7757416, -4.8345086 38.7759533, -4.8344191 38.7761273, -4.834405 38.7761485)",,,,
174748825,Calle de Esparteros,residential,False,True,46.732,"LINESTRING (-4.8301587 38.7751907, -4.8300147 38.7747857)",,,,
83056639,Avenida de la Libertad,trunk,False,False,43.424,"LINESTRING (-4.8301587 38.7751907, -4.8300269 38.7753049, -4.8298218 38.7754797)",N-502,50,,
83056639,Avenida de la Libertad,trunk,False,True,54.631,"LINESTRING (-4.8301587 38.7751907, -4.8304362 38.7750212, -4.8307004 38.7749546)",N-502,50,,
81129305,Calle de Antonio Maura,residential,False,False,162.044,"LINESTRING (-4.8281335 38.7734294, -4.8285537 38.7748494)",,,,
81129305,Calle de Antonio Maura,residential,False,True,85.079,"LINESTRING (-4.8281335 38.7734294, -4.8279143 38.7726836)",,,,
174734386,Calle de Felipe Asensio,residential,False,False,33.451,"LINESTRING (-4.8281335 38.7734294, -4.8285113 38.7733682)",,,,
