osmid,name,highway,junction,oneway,reversed,length,geometry,maxspeed,ref,bridge,width
720016732,Pidal,tertiary,roundabout,True,False,15.217,"LINESTRING (-4.7537936 43.4166939, -4.7537321 43.4167032, -4.7536823 43.416731, -4.753654 43.4167717)",,,,
35038560,Calle Edigio Gavito,tertiary,,False,False,60.69799999999999,"LINESTRING (-4.7592089 43.4217356, -4.7591053 43.4217008, -4.7585268 43.4215064)",,,,
28818849,El Muelle,residential,,True,False,30.137,"LINESTRING (-4.7544256 43.419679, -4.7543588 43.4197157, -4.754128 43.4198425)",20,,,
82184832,Mercaderes,living_street,,True,False,98.488,"LINESTRING (-4.7544256 43.419679, -4.7544925 43.4196974, -4.7546457 43.4197548, -4.7547429 43.4198177, -4.7547791 43.4198463, -4.7548299 43.4198952, -4.7548483 43.419952, -4.754867 43.4200097, -4.7548835 43.4200608, -4.7548935 43.4201753, -4.7548863 43.4204043)",,,,
40362380,,residential,,True,False,42.071,"LINESTRING (-4.751218 43.4213776, -4.7512882 43.4217525)",,,,
35148726,Calle Ángel de La Moría,residential,,True,False,38.038,"LINESTRING (-4.751218 43.4213776, -4.7509436 43.4215196, -4.7508724 43.4216021)",,,,
35148727,Calle la Moria,residential,,True,False,37.664,"LINESTRING (-4.7508724 43.4216021, -4.7509606 43.4216432, -4.7510092 43.4216659, -4.7510797 43.421693, -4.7512882 43.4217525)",,,,
30825329,Calle Pepín El Sardineru,residential,,True,False,59.935,"LINESTRING (-4.7522167 43.4218744, -4.7522319 43.4218036, -4.7522316 43.4217614, -4.7521596 43.4214491, -4.7521068 43.4213476)",,,,
30825331,Avenida de Sablón,residential,,False,False,125.49099999999999,"LINESTRING (-4.7522167 43.4218744, -4.752254 43.4219233, -4.7523172 43.4219686, -4.7527646 43.4222197, -4.7528581 43.4222633, -4.7529523 43.4222798, -4.7531236 43.4222719, -4.7533688 43.4222659, -4.7535663 43.42226)",,,,
232761294,Avenida de Sablón,residential,,True,False,19.273,"LINESTRING (-4.7538043 43.4222473, -4.7535663 43.42226)",,,,
35148723,Paseo de Sablón,residential,,True,False,24.112000000000002,"LINESTRING (-4.7538043 43.4222473, -4.7537042 43.4223377, -4.7536164 43.4224158)",,,,
720016727,José Enrique Rozas,residential,,True,False,12.224,"LINESTRING (-4.7549261 43.4219986, -4.7550599 43.4219472)",,,,
232761294,Avenida de Sablón,residential,,True,False,96.247,"LINESTRING (-4.7549261 43.4219986, -4.7547376 43.4220495, -4.7545411 43.422124, -4.75437 43.4221882, -4.7542175 43.4222271, -4.7541002 43.4222403, -4.7538043 43.4222473)",,,,
35148725,Avenida de Méjico,residential,,True,False,24.069,"LINESTRING (-4.7567052 43.4222609, -4.7570031 43.4222546)",,,,
35383461,Avenida de San Pedro,residential,,True,False,73.521,"LINESTRING (-4.7567052 43.4222609, -4.7566974 43.4223084, -4.756597 43.4229174)",,,,
35148725,Avenida de Méjico,residential,,True,False,16.482,"LINESTRING (-4.7573068 43.4222482, -4.7575108 43.4222439)",,,,
35401305,Hermanos Saro y Bernaldo de Quiros,residential,,False,True,63.335,"LINESTRING (-4.7573068 43.4222482, -4.7573233 43.4221952, -4.7574795 43.4216926)",,,,
35148725,Avenida de Méjico,residential,,True,False,22.72,"LINESTRING (-4.7578383 43.422237, -4.7579891 43.4222339, -4.7581195 43.4222311)",,,,
35401302,Avenida de Venezuela,residential,,False,True,92.80799999999999,"LINESTRING (-4.7578383 43.422237, -4.7578431 43.4223067, -4.7578543 43.4224482, -4.7578965 43.4229841, -4.7579033 43.4230703)",,,,
35148725,Avenida de Méjico,residential,,True,False,31.244,"LINESTRING (-4.7581195 43.4222311, -4.7582804 43.4222277, -4.7585062 43.422223)",,,,
35401309,,residential,,False,False,154.117,"LINESTRING (-4.7581195 43.4222311, -4.7581243 43.4222823, -4.7581844 43.4227453, -4.7582434 43.4228037, -4.7585509 43.4227958, -4.7585095 43.422273, -4.7585062 43.422223)",,,,
35219978,Calle Celso Amieva,residential,,True,False,53.961,"LINESTRING (-4.7590748 43.422211, -4.7591847 43.4218215, -4.7592089 43.4217356)",,,,
35067004,Calle Juan Cuesta,residential,,False,False,15.702000000000002,"LINESTRING (-4.7555513 43.4171602, -4.7554468 43.4171735, -4.7553598 43.4171845)",,,,
34782035,Las Fuentes,living_street,,True,False,42.941,"LINESTRING (-4.7556999 43.4200258, -4.7558656 43.4199512, -4.7560822 43.4198918, -4.7561837 43.4198717)",,,,
