osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,tunnel,junction,lanes,maxspeed,access,width
206999557,False,Avinguda Jaume Carner,tertiary,True,215.029,,"LINESTRING (1.5355815 41.2159761, 1.5356293 41.2161075, 1.5357106 41.2164811, 1.5358531 41.2171493, 1.535936 41.217509, 1.5360341 41.2178789)",,,,,,,
65239948,True,Carrer de Josep Tarradellas,residential,False,49.522999999999996,,"LINESTRING (1.5369159 41.2167923, 1.5370213 41.2168386, 1.5371311 41.2168882, 1.5374497 41.2169816)",,,,,,,
65759725,False,Carrer de Josep Tarradellas,residential,False,109.44400000000002,,"LINESTRING (1.5369159 41.2167923, 1.5366418 41.2165667, 1.5364035 41.2163223, 1.5361048 41.2160214)",,,,,,,
65239952,True,Carrer de Ramon d'Abadal,residential,False,17.384,,"LINESTRING (1.5368832 41.21842, 1.536811 41.2182734)",,,,,,,
1062180685,True,Carrer de l'Om,living_street,False,68.46199999999999,,"LINESTRING (1.5337544 41.2198711, 1.534008 41.2192971, 1.5340115 41.2192866)",,,,,,,
65237656,False,Carrer de la Font de la Menya,residential,False,30.89,,"LINESTRING (1.5345572 41.2181706, 1.5349128 41.2182456)",,,,,,,
65239226,True,Carrer de l'Om,residential,False,74.263,,"LINESTRING (1.5345572 41.2181706, 1.5348286 41.2175347)",,,,,,,
65237656,False,Carrer de la Font de la Menya,residential,True,39.658,,"LINESTRING (1.5345572 41.2181706, 1.5343695 41.2181255, 1.5341001 41.2180767)",,,,,,,
891465202,False,Carrer del Doctor Robert,residential,False,19.375,,"LINESTRING (1.5373642 41.2216852, 1.5375691 41.2217665)",,,,,,,
951781711,True,Carrer del Doctor Robert,residential,False,63.112,,"LINESTRING (1.5373642 41.2216852, 1.5366969 41.2214202)",,,,,,,
"[65245870, 231055070]",True,"['Carrer Prat de la Riba', 'la Rambla']",residential,False,121.928,,"LINESTRING (1.5359234 41.2203018, 1.5359478 41.2204894, 1.5370122 41.2209178)",,,,,,,
65239953,True,Carrer de Narcís Monturiol,residential,False,40.953,,"LINESTRING (1.5373587 41.2183934, 1.5371016 41.2183659, 1.5369924 41.2183929, 1.5368832 41.21842)",,,,,,,
130061604,True,Avinguda del Puig,residential,False,46.591,,"LINESTRING (1.5373587 41.2183934, 1.5373886 41.2183206, 1.5375178 41.2180553, 1.5375453 41.2179987)",,,,,,,
65759725,False,Carrer de Josep Tarradellas,residential,False,13.202,,"LINESTRING (1.5361048 41.2160214, 1.5359957 41.2159356)",,,,,,,
130061598,False,,residential,False,9.774,,"LINESTRING (1.5361048 41.2160214, 1.5362026 41.2159733)",,,,,,,
65759725,False,Carrer de Josep Tarradellas,residential,True,109.44400000000002,,"LINESTRING (1.5361048 41.2160214, 1.5364035 41.2163223, 1.5366418 41.2165667, 1.5369159 41.2167923)",,,,,,,
65759725,False,Carrer de Josep Tarradellas,residential,True,13.202,,"LINESTRING (1.5359957 41.2159356, 1.5361048 41.2160214)",,,,,,,
65759725,False,Carrer de Josep Tarradellas,residential,False,139.438,,"LINESTRING (1.5359957 41.2159356, 1.5357903 41.2148984, 1.5357528 41.214695)",,,,,,,
"[65239224, 239436166, 239436167]",True,Carrer del Forn de Calç,residential,False,35.216,,"LINESTRING (1.5359957 41.2159356, 1.5359247 41.2159305, 1.5357507 41.2159426, 1.5356544 41.2159617, 1.5355815 41.2159761)",,yes,,,,,
130061598,False,,residential,True,9.774,,"LINESTRING (1.5362026 41.2159733, 1.5361048 41.2160214)",,,,,,,
65239953,True,Carrer de Narcís Monturiol,residential,False,39.249,,"LINESTRING (1.537689 41.2186373, 1.5376103 41.2185477, 1.5375056 41.2184666, 1.5373587 41.2183934)",,,,,,,
130176000,False,Carrer de Miquel Utrillo,living_street,False,50.182,,"LINESTRING (1.536811 41.2182734, 1.5370278 41.2178526)",,,,,,,
65239952,True,Carrer de Ramon d'Abadal,residential,False,64.137,,"LINESTRING (1.536811 41.2182734, 1.5367372 41.2181279, 1.5366874 41.2180162, 1.5366301 41.2178376, 1.5365989 41.2177204)",,,,,,,
"[65239952, 764036924]",True,Carrer de Ramon d'Abadal,residential,False,109.36399999999999,,"LINESTRING (1.5365989 41.2177204, 1.5365833 41.2176704, 1.5365512 41.2175564, 1.5365665 41.2174599, 1.5366828 41.2172732, 1.5368659 41.2168726, 1.5369159 41.2167923)",,,,,,,
130176001,True,Carrer de Josep Vincenç Foix,residential,False,38.791,,"LINESTRING (1.5365989 41.2177204, 1.5367012 41.217754, 1.5367145 41.2177584, 1.5368769 41.2178121, 1.5370278 41.2178526)",,,,,,,
130176000,False,Carrer de Miquel Utrillo,living_street,True,103.109,,"LINESTRING (1.5374497 41.2169816, 1.5372202 41.2174233, 1.5370278 41.2178526)",,,,,,,
130176000,False,Carrer de Miquel Utrillo,living_street,True,50.182,,"LINESTRING (1.5370278 41.2178526, 1.536811 41.2182734)",,,,,,,
130176000,False,Carrer de Miquel Utrillo,living_street,False,103.109,,"LINESTRING (1.5370278 41.2178526, 1.5372202 41.2174233, 1.5374497 41.2169816)",,,,,,,
130176001,True,Carrer de Josep Vincenç Foix,residential,False,46.247,,"LINESTRING (1.5370278 41.2178526, 1.5373033 41.2179263, 1.5374512 41.2179681, 1.5375453 41.2179987)",,,,,,,
135724330,False,Avinguda de Jaume Carner,tertiary_link,False,13.575,,"LINESTRING (1.5348047 41.2143798, 1.5348648 41.2144932)",,,,,,,
352383735,True,,tertiary,False,5.843999999999999,,"LINESTRING (1.5348047 41.2143798, 1.5347875 41.2143808, 1.5347349 41.2143799)",,,roundabout,,,,
352382959,True,Avinguda de Sant Vicenç,tertiary_link,False,30.705,,"LINESTRING (1.5347349 41.2143799, 1.5346694 41.2143783, 1.5343882 41.2144602)",,,,,,,
682402671,True,,tertiary,False,12.819999999999999,,"LINESTRING (1.5347349 41.2143799, 1.5346981 41.2143673, 1.5346707 41.2143474, 1.5346525 41.2143203, 1.5346476 41.2142947)",,,roundabout,,,,
132264264,True,Carrer Vallespir,living_street,False,61.548,,"LINESTRING (1.5307828 41.2181842, 1.5307223 41.2182187, 1.5302581 41.2184829, 1.5301961 41.2185183)",,,,1,,,
132514910,True,Carrer Sant Xavier,residential,False,114.439,,"LINESTRING (1.5307828 41.2181842, 1.5308299 41.2182293, 1.5316043 41.2190072)",,,,1,,,
492560473,True,Carrer dels Castellers,residential,False,62.045,,"LINESTRING (1.5316043 41.2190072, 1.5315205 41.2190553, 1.5310052 41.2193362)",,,,,,,
492560474,True,Carrer Sant Xavier,residential,False,59.22,,"LINESTRING (1.5316043 41.2190072, 1.5316694 41.2190676, 1.5319372 41.2193158, 1.5320497 41.2194212)",,,,,,,
132378495,True,Carrer de les Roquetes,residential,False,25.252000000000002,,"LINESTRING (1.5320497 41.2194212, 1.5321094 41.2193851, 1.5321691 41.219349, 1.5323166 41.2193632)",,,,,,,
132264529,True,Carrer dels Castellers,residential,False,41.288,,"LINESTRING (1.5310052 41.2193362, 1.5306263 41.2195742)",,,,,,,
132264530,True,Carrer Via dels Països Catalans,residential,False,113.363,,"LINESTRING (1.5310052 41.2193362, 1.5302419 41.218564, 1.5301961 41.2185183)",,,,,,,
231295616,False,Carrer de les Roquetes,residential,True,37.779,,"LINESTRING (1.5311873 41.2200816, 1.5308557 41.2203123)",,,,,,,
492560475,True,Carrer de les Roquetes,residential,False,102.933,,"LINESTRING (1.5311873 41.2200816, 1.5320497 41.2194212)",,,,,,,
132271512,True,Carrer Sant Jordi,residential,False,89.517,,"LINESTRING (1.5321094 41.2204903, 1.5311873 41.2200816)",,,,,,,
1062185267,False,Carrer Sant Jordi,residential,True,33.422,,"LINESTRING (1.5321094 41.2204903, 1.5324539 41.2206426)",,,,,,,
132378495,True,Carrer de les Roquetes,residential,False,5.859,,"LINESTRING (1.5323166 41.2193632, 1.5323862 41.2193692)",,,,,,,
132271185,True,Avinguda Catalunya,residential,False,126.522,,"LINESTRING (1.5323166 41.2193632, 1.5323042 41.2194291, 1.5322935 41.2194936, 1.5321094 41.2204903)",,,,,,,
132271059,False,Carrer Sant Jordi,residential,True,37.826,,"LINESTRING (1.5324539 41.2206426, 1.5328518 41.2208043)",yes,,,,,,
1062185267,False,Carrer Sant Jordi,residential,False,33.422,,"LINESTRING (1.5324539 41.2206426, 1.5321094 41.2204903)",,,,,,,
132514910,True,Carrer Sant Xavier,residential,False,44.665,,"LINESTRING (1.5304602 41.2178641, 1.5305096 41.2179131, 1.5307828 41.2181842)",,,,1,,,
1207713368,False,Carrer Josep Maria de Segarra,residential,False,87.56199999999998,,"LINESTRING (1.5304602 41.2178641, 1.5305244 41.2178276, 1.5310899 41.2174894, 1.5312777 41.2173723)",,,,,,,
132377958,True,Carrer Josep Maria de Segarra,residential,False,46.424,,"LINESTRING (1.5289403 41.2189855, 1.5293067 41.2186719)",,,,,,,
132269016,True,Avinguda Tancat de la Plana,residential,False,85.982,,"LINESTRING (1.5289403 41.2189855, 1.5282961 41.2185463, 1.5281846 41.2184615)",,,,,,,
132269016,True,Avinguda Tancat de la Plana,residential,False,69.437,,"LINESTRING (1.5308557 41.2203123, 1.5302493 41.2198858)",,,,,,,
231295616,False,Carrer de les Roquetes,residential,False,37.779,,"LINESTRING (1.5308557 41.2203123, 1.5311873 41.2200816)",,,,,,,
231295616,False,Carrer de les Roquetes,residential,True,28.729,,"LINESTRING (1.5308557 41.2203123, 1.5306205 41.2205006)",,,,,,,
132264529,True,Carrer dels Castellers,residential,False,48.42,,"LINESTRING (1.5302493 41.2198858, 1.5298482 41.2201998)",,,,,,,
132269016,True,Avinguda Tancat de la Plana,residential,False,148.357,,"LINESTRING (1.5302493 41.2198858, 1.5296268 41.2194638, 1.529406 41.21931, 1.5289403 41.2189855)",,,,,,,
132379169,False,Carrer Benvingut Socias,residential,False,44.5,,"LINESTRING (1.5310076 41.2198533, 1.5306263 41.2195742)",,,,,,,
132264529,True,Carrer dels Castellers,residential,False,46.849,,"LINESTRING (1.5306263 41.2195742, 1.5302493 41.2198858)",,,,,,,
132379169,False,Carrer Benvingut Socias,residential,True,44.5,,"LINESTRING (1.5306263 41.2195742, 1.5310076 41.2198533)",,,,,,,
132377958,True,Carrer Josep Maria de Segarra,residential,False,70.489,,"LINESTRING (1.5293067 41.2186719, 1.5298381 41.2182367, 1.5298738 41.2182031)",,,,,,,
132379170,True,Carrer Benvingut Socias,residential,False,149.159,,"LINESTRING (1.5293067 41.2186719, 1.5297836 41.218998, 1.5306263 41.2195742)",,,,,,,
132264530,True,Carrer Via dels Països Catalans,residential,False,107.217,,"LINESTRING (1.5298738 41.2182031, 1.5298338 41.2181623, 1.5291124 41.2174274)",,,,,,,
132377958,True,Carrer Josep Maria de Segarra,residential,False,61.95,,"LINESTRING (1.5298738 41.2182031, 1.5299188 41.2181663, 1.530408 41.2178943, 1.5304602 41.2178641)",,,,,,,
134426666,True,Carrer de Montserrat,living_street,False,76.136,,"LINESTRING (1.535831 41.2225031, 1.5363071 41.2230867)",,,,,,,
137216170,True,Carrer de Sant Magí,residential,False,60.324,,"LINESTRING (1.535831 41.2225031, 1.5355159 41.2228362, 1.535394 41.2229335)",,,,,,,
133889141,True,Carrer de la Pagesia Catalana,residential,False,42.602,,"LINESTRING (1.5363071 41.2230867, 1.5365679 41.2227576)",,,,,,,
137216170,True,Carrer de Sant Magí,residential,False,39.431,,"LINESTRING (1.535394 41.2229335, 1.5352712 41.223041, 1.535067 41.2231884)",,,,,,,
132380505,True,Carrer dels Grallers,residential,False,65.282,,"LINESTRING (1.5365679 41.2227576, 1.5360221 41.2223379)",,,,,,,
133889141,True,Carrer de la Pagesia Catalana,residential,False,74.888,,"LINESTRING (1.5365679 41.2227576, 1.5367629 41.2226167, 1.5370272 41.2221907)",,,,,,,
"[132380780, 132380781]",True,"['Carrer del Progrés', ""Carrer d'Andreu Nin""]",living_street,False,124.98500000000001,,"LINESTRING (1.5342979 41.2219622, 1.5346754 41.2222704, 1.5347377 41.2223265, 1.5347935 41.2223855, 1.5343713 41.2228461)",,,,,,,
"[134427123, 135302102, 233870246]",True,"['Plaça Nova', 'Carrer de Santa Anna', 'Carrer de la Muralla']","['residential', 'living_street']",False,239.165,,"LINESTRING (1.5342979 41.2219622, 1.5343684 41.2218648, 1.5344184 41.2216815, 1.5344408 41.2214986, 1.5343757 41.221263, 1.5343119 41.2211277, 1.5340461 41.2206516, 1.5339703 41.2205129, 1.5339164 41.220355, 1.5338666 41.2201382, 1.5338358 41.2199525, 1.5338278 41.2199044)",,,,,,,
1007354005,True,Carrer Puig Llagostera,residential,False,61.997,,"LINESTRING (1.5322436 41.2217293, 1.5329778 41.2218061)",,,,,,,
138003088,True,Carrer Indústria,residential,False,61.282000000000004,,"LINESTRING (1.5322436 41.2217293, 1.532075 41.2218798, 1.5318317 41.2221832)",,,,,,,
33876261,True,Carrer Puig Llagostera,residential,False,111.765,,"LINESTRING (1.5329778 41.2218061, 1.5342979 41.2219622)",,,,,,,
132381012,False,Carrer Escorxador,living_street,True,51.736,,"LINESTRING (1.5329778 41.2218061, 1.5329239 41.2222696)",,,,,,,
231407618,True,Carrer Escorxador,residential,False,81.751,,"LINESTRING (1.5329778 41.2218061, 1.5330314 41.221072)",,,,,,,
132381012,False,Carrer Escorxador,living_street,False,51.736,,"LINESTRING (1.5329239 41.2222696, 1.5329778 41.2218061)",,,,,,,
138404039,True,Carrer Barceloneta Baixa,living_street,False,31.482,,"LINESTRING (1.5329239 41.2222696, 1.53255 41.2222369)",,,,,,,
350094070,False,Carrer del Barcelonés,residential,True,41.169,,"LINESTRING (1.5258334 41.2156399, 1.5258901 41.2155145, 1.525992 41.2152894)",,,,,,,
492560471,True,,residential,False,7.517,,"LINESTRING (1.5258334 41.2156399, 1.5258725 41.2156645, 1.5258927 41.2156895)",,,roundabout,,,,
132475404,True,Carrer Magnolies,residential,False,69.031,,"LINESTRING (1.5267188 41.2162849, 1.5263093 41.2168239)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,False,62.584999999999994,,"LINESTRING (1.5267188 41.2162849, 1.5265956 41.2162251, 1.5261923 41.2158893)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,True,56.34700000000001,,"LINESTRING (1.5267188 41.2162849, 1.5269262 41.216351, 1.5272535 41.2164008, 1.5273055 41.2164059, 1.527367 41.216412)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,True,62.584999999999994,,"LINESTRING (1.5261923 41.2158893, 1.5265956 41.2162251, 1.5267188 41.2162849)",,,,,,,
168228732,True,Avinguda del Camp d'Esports,residential,False,29.525,,"LINESTRING (1.5261923 41.2158893, 1.5260634 41.2158414, 1.5258598 41.2158052)",,,,,,,
133530107,False,Carrer de les Flors,residential,False,65.602,,"LINESTRING (1.527539 41.2172282, 1.527093 41.2177135)",,,,,,,
133530107,False,Carrer de les Flors,residential,True,98.805,,"LINESTRING (1.527539 41.2172282, 1.5278408 41.2168, 1.5279401 41.216642, 1.5280702 41.2164348)",,,,,,,
133530108,True,Carrer Ribera d'Ebre,residential,False,83.61099999999999,,"LINESTRING (1.527539 41.2172282, 1.5277023 41.2172893, 1.528317 41.2176944)",,,,,,,
132379170,True,Carrer Benvingut Socias,residential,False,122.613,,"LINESTRING (1.5282163 41.2179349, 1.5293067 41.2186719)",,,,,,,
492560472,False,Avinguda del Baix Penedès,residential,False,23.679,,"LINESTRING (1.5282163 41.2179349, 1.5283035 41.2177323)",,,,,,,
492560472,False,Avinguda del Baix Penedès,residential,True,43.8,,"LINESTRING (1.5282163 41.2179349, 1.5280934 41.2183178)",,,,,,,
133530107,False,Carrer de les Flors,residential,False,98.805,,"LINESTRING (1.5280702 41.2164348, 1.5279401 41.216642, 1.5278408 41.2168, 1.527539 41.2172282)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,False,58.977,,"LINESTRING (1.5280702 41.2164348, 1.5277278 41.2164395, 1.527367 41.216412)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,True,60.821,,"LINESTRING (1.5280702 41.2164348, 1.5284323 41.2164527, 1.5287861 41.2165179)",,,,,,,
132475682,True,Carrer Ester,residential,False,84.385,,"LINESTRING (1.527367 41.216412, 1.5276894 41.2156929)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,False,56.347,,"LINESTRING (1.527367 41.216412, 1.5273055 41.2164059, 1.5272535 41.2164008, 1.5269262 41.216351, 1.5267188 41.2162849)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,True,58.977,,"LINESTRING (1.527367 41.216412, 1.5277278 41.2164395, 1.5280702 41.2164348)",,,,,,,
132514910,True,Carrer Sant Xavier,residential,False,21.829,,"LINESTRING (1.5292424 41.2166419, 1.5294029 41.2167967)",,,,1,,,
315851363,False,Carrer de Roda,residential,True,20.255,,"LINESTRING (1.5292424 41.2166419, 1.529472 41.2166998)",,,,,,,
132514909,False,Carrer Sant Xavier,residential,False,40.763,,"LINESTRING (1.5292424 41.2166419, 1.5290311 41.2165661, 1.5287861 41.2165179)",,,,,,,
315851362,True,Carrer de Roda,residential,False,119.838,,"LINESTRING (1.5312777 41.2173723, 1.52999 41.2168998)",,,,,,,
132475402,False,Carrer de Roda,residential,True,30.589,,"LINESTRING (1.5312777 41.2173723, 1.5314512 41.217433, 1.5316018 41.2174991)",,,,,,,
1207713368,False,Carrer Josep Maria de Segarra,residential,True,87.56199999999998,,"LINESTRING (1.5312777 41.2173723, 1.5310899 41.2174894, 1.5305244 41.2178276, 1.5304602 41.2178641)",,,,,,,
315851362,True,Carrer de Roda,residential,False,41.367,,"LINESTRING (1.52999 41.2168998, 1.5295514 41.2167279)",,,,,,,
136022600,True,Carrer Transversal,residential,False,32.999,,"LINESTRING (1.52999 41.2168998, 1.5297477 41.2170516, 1.5296843 41.2170873)",,,,,,,
492560472,False,Avinguda del Baix Penedès,residential,False,88.838,,"LINESTRING (1.528317 41.2176944, 1.5286215 41.216929)",,,,,,,
492560472,False,Avinguda del Baix Penedès,residential,True,4.363,,"LINESTRING (1.528317 41.2176944, 1.5283035 41.2177323)",,,,,,,
132264530,True,Carrer Via dels Països Catalans,residential,False,68.973,,"LINESTRING (1.5291124 41.2174274, 1.5286215 41.216929)",,,,,,,
136022600,True,Carrer Transversal,residential,False,76.24000000000001,,"LINESTRING (1.5291124 41.2174274, 1.5288486 41.2175618, 1.5285511 41.217677, 1.5283035 41.2177323)",,,,,,,
492560472,False,Avinguda del Baix Penedès,residential,True,88.838,,"LINESTRING (1.5286215 41.216929, 1.528317 41.2176944)",,,,,,,
492560446,False,Avinguda del Baix Penedès,residential,False,47.752,,"LINESTRING (1.5286215 41.216929, 1.5286867 41.2167814, 1.5287861 41.2165179)",,,,,,,
132514910,True,Carrer Sant Xavier,residential,False,40.049,,"LINESTRING (1.5294029 41.2167967, 1.5296599 41.2170505, 1.5296843 41.2170873)",,,,1,,,
132514487,False,Avinguda del Baix Penedès,residential,False,62.404,,"LINESTRING (1.5287861 41.2165179, 1.5289821 41.2159764)",,,,,,,
132514909,False,Carrer Sant Xavier,residential,True,40.763,,"LINESTRING (1.5287861 41.2165179, 1.5290311 41.2165661, 1.5292424 41.2166419)",,,,,,,
135798739,False,Avinguda del Camp d'Esports,residential,False,60.821,,"LINESTRING (1.5287861 41.2165179, 1.5284323 41.2164527, 1.5280702 41.2164348)",,,,,,,
492560446,False,Avinguda del Baix Penedès,residential,True,47.752,,"LINESTRING (1.5287861 41.2165179, 1.5286867 41.2167814, 1.5286215 41.216929)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,False,55.388,,"LINESTRING (1.5276894 41.2156929, 1.5283223 41.2158394)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,True,54.014,,"LINESTRING (1.5276894 41.2156929, 1.5270831 41.2155257)",,,,,,,
132475682,True,Carrer Ester,residential,False,144.115,,"LINESTRING (1.5276894 41.2156929, 1.5278798 41.2152095, 1.5282546 41.2144695)",,,,,,,
132514487,False,Avinguda del Baix Penedès,residential,True,62.404,,"LINESTRING (1.5289821 41.2159764, 1.5287861 41.2165179)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,True,57.253,,"LINESTRING (1.5289821 41.2159764, 1.5283223 41.2158394)",,,,,,,
132514487,False,Avinguda del Baix Penedès,residential,False,88.863,,"LINESTRING (1.5289821 41.2159764, 1.529199 41.215535, 1.5292612 41.2154651, 1.529428 41.2152553)",,,,,,,
132475404,True,Carrer Magnolies,residential,False,89.75,,"LINESTRING (1.5270831 41.2155257, 1.5267188 41.2162849)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,False,54.014,,"LINESTRING (1.5270831 41.2155257, 1.5276894 41.2156929)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,True,95.10799999999999,,"LINESTRING (1.5270831 41.2155257, 1.5265019 41.215398, 1.5261072 41.2153006, 1.525992 41.2152894)",,,,,,,
132475504,True,Carrer de les Flors,residential,False,69.483,,"LINESTRING (1.5283223 41.2158394, 1.5280702 41.2164348)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,False,57.253,,"LINESTRING (1.5283223 41.2158394, 1.5289821 41.2159764)",,,,,,,
133527729,False,Avinguda de les Escoles,residential,True,55.388,,"LINESTRING (1.5283223 41.2158394, 1.5276894 41.2156929)",,,,,,,
