osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction,tunnel,access
771119248,False,2,Paseo de Roma,secondary,True,21.188,"LINESTRING (-6.3500115 38.9172471, -6.3501439 38.9174074)",,,,
25024401,False,2,Paseo de Roma,secondary,False,261.074,"LINESTRING (-6.3500115 38.9172471, -6.3494556 38.9166713, -6.3489408 38.9161355, -6.3484652 38.9156274, -6.3482165 38.9154377, -6.3481653 38.9153939)",,,,
85163417,True,,,residential,False,68.33500000000001,"LINESTRING (-6.3500115 38.9172471, -6.3500438 38.9173106, -6.3500606 38.9173776, -6.3500614 38.9174459, -6.350046 38.9175131, -6.350015 38.917577, -6.3499695 38.9176354, -6.349911 38.9176863, -6.3498414 38.9177279, -6.3497633 38.917759)",,,,
85163439,True,1,Paseo de Roma,secondary,False,16.243,"LINESTRING (-6.3481653 38.9153939, -6.3480434 38.9152828)",,,,
25024401,False,2,Paseo de Roma,secondary,True,261.074,"LINESTRING (-6.3481653 38.9153939, -6.3482165 38.9154377, -6.3484652 38.9156274, -6.3489408 38.9161355, -6.3494556 38.9166713, -6.3500115 38.9172471)",,,,
37876758,True,,Calle Almendralejo,secondary,False,31.838,"LINESTRING (-6.3501184 38.9176953, -6.3499404 38.9177477, -6.3497633 38.917759)",,,,
37876530,True,1,Plaza Santo Domingo,secondary,False,27.882,"LINESTRING (-6.3446852 38.9136368, -6.3444671 38.9138214)",,,,
437282802,False,,Calle Oviedo,secondary,True,77.38,"LINESTRING (-6.3446852 38.9136368, -6.3446387 38.913594, -6.3441073 38.9131057)",,,,
37007056,True,,Calle John Lennon,secondary,False,17.306,"LINESTRING (-6.3444671 38.9138214, -6.3445757 38.9139521)",,,,
37858764,True,,Calle Suárez Somonte,residential,False,74.235,"LINESTRING (-6.3444671 38.9138214, -6.3444121 38.9138612, -6.3442807 38.9139563, -6.343853 38.9141578, -6.3437645 38.9141995)",,,,
88655406,True,,Calle de López Puigcervert,residential,False,34.035,"LINESTRING (-6.3393914 38.9196714, -6.339426 38.9199763)",,,,
88655055,False,,Calle de López Puigcervert,residential,False,100.612,"LINESTRING (-6.3393914 38.9196714, -6.3393277 38.9195271, -6.3392511 38.918862, -6.3392011 38.918787)",,,,
37858729,True,,Travesía Mártir Santa Eulalia,residential,False,116.577,"LINESTRING (-6.341958 38.91861, -6.3419089 38.9185851, -6.3412036 38.9182609, -6.3407958 38.9180796)",,,,
677468577,True,1,Rambla de la Mártir Santa Eulalia,residential,False,138.08700000000002,"LINESTRING (-6.341958 38.91861, -6.3415295 38.9189079, -6.3412951 38.919045, -6.3411841 38.9190872, -6.3406409 38.9192939)",,,,
37858722,True,1,Rambla de la Mártir Santa Eulalia,residential,False,112.638,"LINESTRING (-6.3416815 38.9203363, -6.3417381 38.9201941, -6.3420381 38.9194407, -6.3420668 38.9193687)",,,,
86996476,False,2,Avenida de Extremadura,primary,False,68.483,"LINESTRING (-6.3416815 38.9203363, -6.3413113 38.9203817, -6.3408948 38.9203946)",,,,
86996476,False,2,Avenida de Extremadura,primary,True,145.178,"LINESTRING (-6.3416815 38.9203363, -6.3418874 38.9203113, -6.3425316 38.9202267, -6.3431945 38.9200697, -6.3433117 38.9200394)",,,,
"[677468577, 37858722]",True,1,Rambla de la Mártir Santa Eulalia,residential,False,196.544,"LINESTRING (-6.3420668 38.9193687, -6.3422067 38.9190614, -6.3423232 38.9187875, -6.3424289 38.9185393, -6.342557 38.9183621, -6.3425727 38.9183257, -6.3425673 38.9182994, -6.3425415 38.9182736, -6.3425146 38.9182615, -6.3424817 38.9182592, -6.3424541 38.918264, -6.34224 38.9184251, -6.3419943 38.9185862, -6.341958 38.91861)",,,,
"[37858725, 37858726]",True,1,"['Calle de San Juan', 'Rambla de la mártir Santa Eulalia']",residential,False,199.036,"LINESTRING (-6.3420668 38.9193687, -6.3414565 38.9191891, -6.3414244 38.9192542, -6.3413646 38.9193789, -6.3409304 38.9203133, -6.3408948 38.9203946)",,,,
86996476,False,2,Avenida de Extremadura,primary,True,13.567,"LINESTRING (-6.3401407 38.9203243, -6.3402967 38.9203368)",,,,
37858723,True,1,Calle Santa Lucía,residential,False,130.631,"LINESTRING (-6.3401407 38.9203243, -6.3407237 38.9194766, -6.340741 38.9194088, -6.340718 38.9193477, -6.3406409 38.9192939)",,,,
86996476,False,2,Avenida de Extremadura,primary,False,61.584,"LINESTRING (-6.3401407 38.9203243, -6.3399103 38.92031, -6.3394371 38.9202441)",,,,
88508495,True,1,Calle Mariano José de Larra,residential,False,75.95,"LINESTRING (-6.3393329 38.9178185, -6.3397032 38.9179098, -6.3401184 38.918017, -6.3401672 38.9180309)",,,,
88508656,True,1,Calle Mariano José de Larra,residential,False,56.902,"LINESTRING (-6.3393329 38.9178185, -6.3388012 38.9176843, -6.3387063 38.9176631)",,,,
37858724,True,,Calle Reyes Huertas,residential,False,49.483999999999995,"LINESTRING (-6.339158 38.9182422, -6.3393079 38.9178791, -6.3393329 38.9178185)",,,,
86996476,False,2,Avenida de Extremadura,primary,True,61.584,"LINESTRING (-6.3394371 38.9202441, -6.3399103 38.92031, -6.3401407 38.9203243)",,,,
1177794442,False,2,Avenida de Extremadura,primary,False,53.965,"LINESTRING (-6.3394371 38.9202441, -6.3392062 38.9202178, -6.3388199 38.9201738)",,,,
86996476,False,2,Avenida de Extremadura,primary,False,52.14,"LINESTRING (-6.3408948 38.9203946, -6.3402967 38.9203368)",,,,
86996476,False,2,Avenida de Extremadura,primary,True,68.483,"LINESTRING (-6.3408948 38.9203946, -6.3413113 38.9203817, -6.3416815 38.9203363)",,,,
"[88504553, 37858727]",True,1,"['Calle Camilo José Cela', 'Calle Félix Valverde Lillo']",living_street,False,242.596,"LINESTRING (-6.3438066 38.9186828, -6.34391 38.9183109, -6.3441565 38.9181649, -6.344794 38.9177595, -6.3456847 38.9172326, -6.3457348 38.9172029)",,,,
37858776,True,,Calle Arzobispo Mausona,residential,False,112.704,"LINESTRING (-6.3438066 38.9186828, -6.3438655 38.9187284, -6.3438991 38.9187544, -6.3444281 38.919517, -6.3444559 38.919557)",,,,
37858737,True,,Paseo de José María Álvarez Sáez de Buruaga,residential,False,50.711,"LINESTRING (-6.3387063 38.9176631, -6.3387656 38.9175279, -6.3387885 38.9174814, -6.3388916 38.9174349, -6.3390603 38.9173258)",30,,,
212429238,True,,Calle de las Pontezuelas,residential,False,108.959,"LINESTRING (-6.340649 38.9181725, -6.3399685 38.9186731, -6.3396559 38.9187361)",,,,
212429238,True,,Calle de las Pontezuelas,residential,False,16.371,"LINESTRING (-6.3407958 38.9180796, -6.340649 38.9181725)",,,,
89816792,True,1,Calle del Museo,residential,False,115.056,"LINESTRING (-6.3390603 38.9173258, -6.3403231 38.9176503)",,,,
37858737,True,,Paseo de José María Álvarez Sáez de Buruaga,residential,False,103.951,"LINESTRING (-6.3390603 38.9173258, -6.339242 38.917132, -6.3394377 38.9168904, -6.3395264 38.9167627, -6.3395671 38.9166858, -6.3396447 38.9165151)",30,,,
37858737,True,,Paseo de José María Álvarez Sáez de Buruaga,residential,False,121.75200000000001,"LINESTRING (-6.3396447 38.9165151, -6.3396395 38.9164423, -6.3396125 38.9160644, -6.3396142 38.9159363, -6.3399877 38.9155106)",30,,,
37858737,True,,Paseo de José María Álvarez Sáez de Buruaga,residential,False,93.515,"LINESTRING (-6.3399877 38.9155106, -6.339436 38.9147874)",30,,,
37858737,True,,Paseo de José María Álvarez Sáez de Buruaga,residential,False,83.203,"LINESTRING (-6.339436 38.9147874, -6.3388311 38.9142057)",30,,,
87492108,False,,Calle Francisco Pizarro,residential,False,23.990000000000002,"LINESTRING (-6.339436 38.9147874, -6.3395212 38.9147334, -6.3395377 38.9147011, -6.3395963 38.9146172)",,,,
89815718,False,,Calle de la Guardia Civil,residential,True,15.489,"LINESTRING (-6.3388311 38.9142057, -6.338711 38.9141024)",,,,
89815518,True,,Calle Maximiliano Macías,residential,False,69.27199999999999,"LINESTRING (-6.3388311 38.9142057, -6.3389524 38.9141757, -6.3395941 38.9140169)",,,,
89815718,False,,Calle de la Guardia Civil,residential,False,15.489,"LINESTRING (-6.338711 38.9141024, -6.3388311 38.9142057)",,,,
37858741,True,,Calle Legión X,residential,False,40.845,"LINESTRING (-6.3399452 38.9131989, -6.3395992 38.9134488)",,,,
37858741,True,,Calle Legión X,residential,False,105.78099999999999,"LINESTRING (-6.3395992 38.9134488, -6.3394792 38.9135354, -6.3387956 38.9140349, -6.338711 38.9141024)",,,,
89815694,True,,Calle Cánovas del Castillo,residential,False,63.372,"LINESTRING (-6.3395992 38.9134488, -6.3396229 38.913585, -6.3396001 38.9139265, -6.3395941 38.9140169)",,,,
37858755,True,,Calle Lope de Vega,residential,False,73.629,"LINESTRING (-6.3423945 38.9138118, -6.343142 38.9134953)",,,,
37858747,True,,Calle Calderón de la Barca,residential,False,70.106,"LINESTRING (-6.3423945 38.9138118, -6.3420713 38.9135489, -6.3419265 38.9134311, -6.3418344 38.9133562)",,,,
37858754,True,,Travesía de Pizarro,residential,False,59.028,"LINESTRING (-6.3413018 38.9136749, -6.341594 38.9141546)",,,,
149713212,True,,Calle Francisco Pizarro,residential,False,58.141000000000005,"LINESTRING (-6.3413018 38.9136749, -6.3415075 38.913554, -6.341736 38.9134197, -6.3418224 38.9133639, -6.3418344 38.9133562)",,,,
87492108,False,,Calle Francisco Pizarro,residential,True,23.990000000000002,"LINESTRING (-6.3395963 38.9146172, -6.3395377 38.9147011, -6.3395212 38.9147334, -6.339436 38.9147874)",,,,
149713212,True,,Calle Francisco Pizarro,residential,False,106.66400000000002,"LINESTRING (-6.3395963 38.9146172, -6.3396335 38.9146305, -6.3397128 38.9145997, -6.3405286 38.9141184, -6.3405916 38.9140807)",,,,
37858752,True,,Calle Benito Toresano,residential,False,106.576,"LINESTRING (-6.3412149 38.9149074, -6.3405916 38.9140807)",,,,
37858753,True,,Calle Pedro María Plano,residential,False,125.591,"LINESTRING (-6.3412149 38.9149074, -6.3403199 38.9153424, -6.3399877 38.9155106)",,,,
37858753,True,,Calle Pedro María Plano,residential,False,28.62,"LINESTRING (-6.3418511 38.9146125, -6.3415659 38.9147429)",,,,
37858747,True,,Calle Calderón de la Barca,residential,False,55.391,"LINESTRING (-6.342837 38.9141718, -6.3423945 38.9138118)",,,,
37858753,True,,Calle Pedro María Plano,residential,False,98.419,"LINESTRING (-6.342837 38.9141718, -6.3427709 38.9141938, -6.3418511 38.9146125)",,,,
37858756,True,,Calle Tirso de Molina,residential,False,23.444,"LINESTRING (-6.343142 38.9134953, -6.3432906 38.9136716)",,,,
37858765,True,,Calle Parejos,residential,False,61.137,"LINESTRING (-6.3407186 38.9159, -6.3411567 38.9163314)",,,,
37858764,True,,Calle Suárez Somonte,residential,False,115.37100000000001,"LINESTRING (-6.3407186 38.9159, -6.3406783 38.9159231, -6.3396447 38.9165151)",,,,
37858764,True,,Calle Suárez Somonte,residential,False,140.357,"LINESTRING (-6.3420372 38.9151647, -6.3415898 38.9154172, -6.3407186 38.9159)",,,,
89816470,False,,Travesía de Pedro María Plano,residential,False,62.148999999999994,"LINESTRING (-6.3420372 38.9151647, -6.3419877 38.9151202, -6.3415659 38.9147429)",,,,
37858780,True,,Calle Sagasta,residential,False,64.91300000000001,"LINESTRING (-6.3421061 38.9171766, -6.3424656 38.9170238, -6.34275 38.9168779)",,,,
87384684,True,,Calle Las Torres,residential,False,96.833,"LINESTRING (-6.3421061 38.9171766, -6.3423076 38.9173158, -6.3426537 38.9175235, -6.3426924 38.9176101, -6.3427217 38.9177289, -6.3426773 38.9178317)",,,,
37858765,True,,Calle Parejos,residential,False,75.89099999999999,"LINESTRING (-6.3415187 38.91667, -6.3417043 38.9168419, -6.3421061 38.9171766)",,,,
37858772,True,,Travesía Parejos,residential,False,73.596,"LINESTRING (-6.3415187 38.91667, -6.341957 38.9164566, -6.3422754 38.9163791)",,,,
37858765,True,,Calle Parejos,residential,False,48.974,"LINESTRING (-6.3411567 38.9163314, -6.3415187 38.91667)",,,,
37858769,True,,Calle Hernán Cortés,residential,False,76.429,"LINESTRING (-6.3411567 38.9163314, -6.3404394 38.9167326)",,,,
37858769,True,,Calle Hernán Cortés,residential,False,62.555,"LINESTRING (-6.3424435 38.9156195, -6.3418499 38.9159407)",,,,
87385099,True,,Calle Baños,residential,False,60.882000000000005,"LINESTRING (-6.3424435 38.9156195, -6.342276 38.915329, -6.342122 38.9151337)",,,,
37858769,True,,Calle Hernán Cortés,residential,False,74.055,"LINESTRING (-6.3418499 38.9159407, -6.3411567 38.9163314)",,,,
37858771,True,,Travesía Hernán Cortés,residential,False,61.086,"LINESTRING (-6.3422754 38.9163791, -6.3418499 38.9159407)",,,,
"[87385099, 37858772]",True,,"['Calle Baños', 'Travesía Parejos']",residential,False,123.32,"LINESTRING (-6.3422754 38.9163791, -6.3425876 38.9163195, -6.342906 38.916209, -6.3427612 38.9160627, -6.3426436 38.915944, -6.342502 38.9157161)",,,,
87382237,True,,Calle de los Maestros,residential,False,50.391,"LINESTRING (-6.3440014 38.9153324, -6.3443613 38.9156887)",,,,
771119246,True,1,Calle Almendralejo,secondary,False,14.352,"LINESTRING (-6.349284 38.9179263, -6.3491502 38.9180026)",,,,
37858779,True,1,Calle Morería,residential,False,35.79,"LINESTRING (-6.349284 38.9179263, -6.3492596 38.9178877, -6.3491056 38.9176359)",,,,
37858775,True,1,Calle Almendralejo,secondary,False,91.78399999999999,"LINESTRING (-6.3466837 38.9188308, -6.3465219 38.9188509, -6.346328 38.9188886, -6.3459259 38.9191068, -6.3458637 38.9191405, -6.3457485 38.9191893)",,,,
37858775,True,1,Calle Almendralejo,secondary,False,119.147,"LINESTRING (-6.3457485 38.9191893, -6.3454476 38.9192678, -6.3452074 38.9193305, -6.3451195 38.9193528, -6.3445804 38.9195107, -6.3444559 38.919557)",,,,
37858783,True,1,Calle Vespasiano,residential,False,58.04,"LINESTRING (-6.3457485 38.9191893, -6.3457713 38.919231, -6.3459871 38.9196771)",,,,
37858775,True,1,Calle Almendralejo,secondary,False,97.776,"LINESTRING (-6.3444559 38.919557, -6.3435349 38.9199109, -6.3434655 38.9199701)",,,,
37858778,False,,Calle Sancho Pérez,residential,True,154.139,"LINESTRING (-6.3478759 38.9179956, -6.3476257 38.9178195, -6.3474728 38.917684, -6.3472969 38.917491, -6.3471635 38.917325, -6.3470933 38.917002, -6.3470559 38.9168209)",,,,
88506164,True,1,Calle Holguín,residential,False,137.316,"LINESTRING (-6.3478759 38.9179956, -6.3473846 38.9182024, -6.3470665 38.9182868, -6.3469158 38.9182752, -6.346438 38.9184728)",,,,
85163421,True,2,,secondary,False,6.019,"LINESTRING (-6.347864 38.9153567, -6.3478922 38.9153725, -6.3479255 38.9153804)",,roundabout,,
37858779,True,1,Calle Morería,residential,False,276.65999999999997,"LINESTRING (-6.3491056 38.9176359, -6.3490057 38.9172059, -6.3489272 38.9168983, -6.3486182 38.9165644, -6.3485247 38.9164755, -6.3483693 38.9163106, -6.348157 38.9157873, -6.3481403 38.9157414, -6.3479206 38.9154687, -6.3479255 38.9153804)",,,,
88506164,True,1,Calle Holguín,residential,False,121.705,"LINESTRING (-6.3491056 38.9176359, -6.3490415 38.9176793, -6.3489326 38.9177413, -6.3487657 38.9177925, -6.348642 38.9177271, -6.3485758 38.917718, -6.3485086 38.9177273, -6.3482431 38.9178625, -6.3478759 38.9179956)",,,,
88504553,True,1,Calle Félix Valverde Lillo,living_street,False,62.341,"LINESTRING (-6.3457348 38.9172029, -6.3463162 38.9168717)",,,,
88505879,True,1,Calle Trajano,living_street,False,54.249,"LINESTRING (-6.3457348 38.9172029, -6.3461134 38.9175918)",,,,
37859105,False,2,Calle Marquesa de Pinares,primary,False,75.474,"LINESTRING (-6.346421 38.9212051, -6.3456491 38.9208888)",50,,,
37859105,False,2,Calle Marquesa de Pinares,primary,True,78.352,"LINESTRING (-6.346421 38.9212051, -6.3471474 38.9214726, -6.3472359 38.9215121)",50,,,
37858783,True,1,Calle Vespasiano,residential,False,30.432,"LINESTRING (-6.3463844 38.9206381, -6.3464184 38.9209105)",,,,
37858724,True,,Calle Reyes Huertas,residential,False,60.693999999999996,"LINESTRING (-6.3392011 38.918787, -6.339194 38.918708, -6.339158 38.9182422)",,,,
88655055,False,,Calle de López Puigcervert,residential,True,100.612,"LINESTRING (-6.3392011 38.918787, -6.3392511 38.918862, -6.3393277 38.9195271, -6.3393914 38.9196714)",,,,
37858775,True,1,Calle Almendralejo,secondary,False,38.638,"LINESTRING (-6.3474688 38.9188104, -6.3470229 38.91883)",,,,
37858783,True,1,Calle Vespasiano,residential,False,20.335,"LINESTRING (-6.3460994 38.9198996, -6.3461672 38.9200747)",,,,
37859119,True,1,Calle de la Concordia,residential,False,171.84,"LINESTRING (-6.3460994 38.9198996, -6.3461559 38.9199245, -6.3477663 38.9206346, -6.3478276 38.9206614)",,,,
37859105,False,2,Calle Marquesa de Pinares,primary,False,105.195,"LINESTRING (-6.3483185 38.9219428, -6.3482456 38.9219162, -6.3472359 38.9215121)",50,,,
37859105,False,2,Calle Marquesa de Pinares,primary,False,78.352,"LINESTRING (-6.3472359 38.9215121, -6.3471474 38.9214726, -6.346421 38.9212051)",50,,,
37859105,False,2,Calle Marquesa de Pinares,primary,True,105.195,"LINESTRING (-6.3472359 38.9215121, -6.3482456 38.9219162, -6.3483185 38.9219428)",50,,,
37859121,True,1,Calle Muza,residential,False,107.556,"LINESTRING (-6.3472359 38.9215121, -6.3477966 38.9207061, -6.3478276 38.9206614)",,,,
37859105,False,2,Calle Marquesa de Pinares,primary,True,41.953,"LINESTRING (-6.3452128 38.9207241, -6.3456491 38.9208888)",50,,,
86813276,True,,Calle Margarita García de Blanes,residential,False,32.558,"LINESTRING (-6.3452128 38.9207241, -6.3453761 38.9204603)",,,,
37859105,False,2,Calle Marquesa de Pinares,primary,False,44.88,"LINESTRING (-6.3452128 38.9207241, -6.345163 38.9207063, -6.3447478 38.9205452)",50,,,
37859119,True,1,Calle de la Concordia,residential,False,101.795,"LINESTRING (-6.3487795 38.9210732, -6.3488487 38.9211035, -6.3492348 38.9212724, -6.3497481 38.921497, -6.3498121 38.9214865)",,,,
37859129,True,,Travesía de la Concordia,residential,False,104.59899999999999,"LINESTRING (-6.3487795 38.9210732, -6.3487532 38.9211264, -6.3483185 38.9219428)",,,,
37859119,True,1,Calle de la Concordia,residential,False,94.225,"LINESTRING (-6.3478276 38.9206614, -6.3487351 38.921054, -6.3487795 38.9210732)",,,,
37859121,True,1,Calle Muza,residential,False,94.79299999999999,"LINESTRING (-6.3478276 38.9206614, -6.348563 38.9201119, -6.3486179 38.9200709)",,,,
37859120,True,,Calle Calvario,residential,False,189.106,"LINESTRING (-6.3498121 38.9214865, -6.3498001 38.9214301, -6.3497381 38.921318, -6.349462 38.9210083, -6.3486179 38.9200709)",,,,
37859120,True,,Calle Calvario,residential,False,145.653,"LINESTRING (-6.3486179 38.9200709, -6.3485645 38.920028, -6.3476429 38.9190039)",,,,
37859121,True,1,Calle Muza,residential,False,66.813,"LINESTRING (-6.3486179 38.9200709, -6.348696 38.920031, -6.3492127 38.9197669, -6.3492626 38.9197401)",,,,
37859121,True,1,Calle Muza,residential,False,54.663,"LINESTRING (-6.3492626 38.9197401, -6.3498013 38.9194832)",,,,
37859122,True,1,Calle Adriano,residential,False,107.533,"LINESTRING (-6.3492626 38.9197401, -6.3492811 38.9197885, -6.3495967 38.9202239, -6.3498199 38.9205377, -6.349856 38.9205885)",,,,
