osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed,width
91175294,2,Calle Primero de Mayo,tertiary,False,True,74.752,"LINESTRING (-3.5840869 37.1184512, -3.5838694 37.1178017)",,,
91175302,2,Avenida de Madrid,tertiary,False,True,11.181,"LINESTRING (-3.5840869 37.1184512, -3.5840482 37.1185469)",,,
90706838,,Calle Corvales,tertiary,True,False,15.174,"LINESTRING (-3.5828495 37.1163978, -3.5828326 37.116262)",,,
669483659,2,Calle Primero de Mayo,tertiary,False,False,36.917,"LINESTRING (-3.5828495 37.1163978, -3.5830639 37.1166824)",,,
10125046,,Calle Cruz de San Antón,tertiary,True,False,7.782,"LINESTRING (-3.5826754 37.1170982, -3.5827582 37.1171214)",,,
93386571,,Calle Dau,residential,False,True,14.506,"LINESTRING (-3.5826754 37.1170982, -3.5826168 37.11722)",,,
225762275,,Calle Cruz de San Antón,tertiary,False,False,19.715,"LINESTRING (-3.5826754 37.1170982, -3.5824623 37.1170476)",,,
225761760,,Calle Antonio Machado,tertiary,True,False,16.207,"LINESTRING (-3.5898216 37.1169947, -3.5899676 37.116907)",,,
91483393,,Calle Atarazana,residential,False,True,2.002,"LINESTRING (-3.5864418 37.1176083, -3.5864417 37.1175903)",,,
91483393,,Calle Atarazana,residential,False,False,55.95099999999999,"LINESTRING (-3.5864418 37.1176083, -3.5864744 37.1177721, -3.586547 37.1178949, -3.586617 37.1180066, -3.5866929 37.1180537)",,,
91483394,,Calle los Portones,residential,False,False,101.03,"LINESTRING (-3.5864418 37.1176083, -3.5855233 37.1177624, -3.5853607 37.1176684)",,,
90660143,,Calle Nueva,residential,False,True,44.796,"LINESTRING (-3.5810625 37.1217503, -3.5814266 37.121471)",,,
90748127,,Calle Dalia,residential,True,False,65.877,"LINESTRING (-3.5810625 37.1217503, -3.5813333 37.1219813, -3.5814854 37.1222295)",,,
"[90748181, 91094591]",,"['Calle Lastras', 'Calle Candil']",residential,False,True,108.85,"LINESTRING (-3.5810625 37.1217503, -3.5809485 37.1217153, -3.5806976 37.121569, -3.580476 37.1214372, -3.5803906 37.1214223, -3.5802559 37.1213248, -3.5800757 37.1211879)",,,
98291143,,Plaza de España,residential,False,False,11.052,"LINESTRING (-3.588211 37.1176818, -3.5881974 37.1177806)",,,
225761760,,Calle Antonio Machado,tertiary,True,False,21.521,"LINESTRING (-3.588211 37.1176818, -3.5883153 37.1176827, -3.588366 37.1176644, -3.5884414 37.1176372)",,,
90650530,,Calle San Juan Nepomuceno,residential,False,False,39.293,"LINESTRING (-3.5848516 37.1174882, -3.5849153 37.1178379)",,,
91483382,,Calle San Luis,residential,True,False,95.54599999999999,"LINESTRING (-3.5848516 37.1174882, -3.5845527 37.1175071, -3.5842162 37.1175245, -3.5838253 37.1176865)",,,
899877913,2,Calle Pablo Iglesias,tertiary,False,False,19.916,"LINESTRING (-3.5814854 37.1222295, -3.5813265 37.1223561)",,,
899877913,2,Calle Pablo Iglesias,tertiary,False,True,51.379999999999995,"LINESTRING (-3.5814854 37.1222295, -3.5818041 37.1220174, -3.5819198 37.1219243)",,,
91114947,,Calle Eras del Calvario,residential,False,False,19.198,"LINESTRING (-3.5822448 37.1200115, -3.5823854 37.1201428)",,,
91114947,,Calle Eras del Calvario,residential,False,True,69.031,"LINESTRING (-3.5822448 37.1200115, -3.582079 37.1198792, -3.5818831 37.1196175, -3.5818896 37.1194886)",,,
90520993,,Avenida del Sol,tertiary,False,False,22.577,"LINESTRING (-3.5812044 37.122364, -3.580955 37.122323)",,,
1062559789,,,tertiary,True,False,7.899000000000001,"LINESTRING (-3.5812044 37.122364, -3.5811942 37.1223798, -3.5811898 37.1223972, -3.5811917 37.1224149, -3.5811996 37.1224315)",roundabout,,
90520993,,Avenida del Sol,tertiary,False,True,22.577,"LINESTRING (-3.580955 37.122323, -3.5812044 37.122364)",,,
90520993,,Avenida del Sol,tertiary,False,False,58.682,"LINESTRING (-3.580955 37.122323, -3.5806827 37.1221687, -3.580389 37.1220526)",,,
93730750,,Avenida de José Fernández Arroyo y Caro,residential,True,False,56.31999999999999,"LINESTRING (-3.580955 37.122323, -3.5805773 37.1224376, -3.5803471 37.1224539)",,,
90520993,,Avenida del Sol,tertiary,False,True,58.682,"LINESTRING (-3.580389 37.1220526, -3.5806827 37.1221687, -3.580955 37.122323)",,,
90643752,,Calle de las Cruces,residential,False,False,20.499,"LINESTRING (-3.5820736 37.1203683, -3.5822022 37.1205215)",,,
90643752,,Calle de las Cruces,residential,False,True,18.974,"LINESTRING (-3.5820736 37.1203683, -3.5819155 37.1202533)",,,
91094672,,Calle Jazmín,residential,False,True,37.323,"LINESTRING (-3.5820736 37.1203683, -3.5823854 37.1201428)",,,
90643752,,Calle de las Cruces,residential,False,False,33.715,"LINESTRING (-3.580582 37.1194981, -3.5809039 37.1196595)",,,
"[90660245, 90660238]",,"['Calle Levante', 'Calle Poniente']",residential,False,"[False, True]",101.077,"LINESTRING (-3.580582 37.1194981, -3.5806838 37.1194233, -3.5810353 37.1192206, -3.5810288 37.1193035, -3.5809039 37.1196595)",,,
90643752,,Calle de las Cruces,residential,False,True,40.799,"LINESTRING (-3.580582 37.1194981, -3.5802814 37.1192203)",,,
90643752,,Calle de las Cruces,residential,False,False,40.799,"LINESTRING (-3.5802814 37.1192203, -3.580582 37.1194981)",,,
91094665,,Calle Platero,residential,False,False,58.039,"LINESTRING (-3.5802814 37.1192203, -3.5808302 37.1189358)",,,
90643752,,Calle de las Cruces,residential,False,True,36.709,"LINESTRING (-3.5802814 37.1192203, -3.5801861 37.1191483, -3.5800818 37.119096, -3.5799793 37.1190466, -3.5799638 37.1190174)",,,
91094665,,Calle Platero,residential,False,True,58.039,"LINESTRING (-3.5808302 37.1189358, -3.5802814 37.1192203)",,,
90629439,,Calle Avilés,residential,False,False,30.576999999999998,"LINESTRING (-3.5808302 37.1189358, -3.5809116 37.1189369, -3.5809985 37.1189229, -3.5811662 37.1188836)",,,
90629439,,Calle Avilés,residential,False,True,44.331,"LINESTRING (-3.5808302 37.1189358, -3.5807378 37.1189139, -3.580607 37.1188556, -3.5805015 37.1187746, -3.580453 37.1186983)",,,
90629439,,Calle Avilés,residential,False,False,11.465,"LINESTRING (-3.581358 37.1188227, -3.5814785 37.1187853)",,,
91114970,,Calle Pensamiento,residential,False,True,68.809,"LINESTRING (-3.581358 37.1188227, -3.5809058 37.1183198)",,,
90629439,,Calle Avilés,residential,False,True,18.349,"LINESTRING (-3.581358 37.1188227, -3.5812656 37.1188582, -3.5811662 37.1188836)",,,
90629439,,Calle Avilés,residential,False,True,25.995,"LINESTRING (-3.5817547 37.1187069, -3.5814785 37.1187853)",,,
91114947,,Calle Eras del Calvario,residential,False,False,24.663,"LINESTRING (-3.5817547 37.1187069, -3.5818803 37.1189048)",,,
91114947,,Calle Eras del Calvario,residential,False,True,79.476,"LINESTRING (-3.5817547 37.1187069, -3.5814134 37.118046)",,,
93321430,,Calle Esquina de la Virgen,residential,False,False,50.931,"LINESTRING (-3.5817547 37.1187069, -3.5822563 37.1184837)",,,
91114947,,Calle Eras del Calvario,residential,False,False,11.658,"LINESTRING (-3.5813576 37.1177627, -3.5814269 37.1178518)",,,
91114947,,Calle Eras del Calvario,residential,False,True,21.264,"LINESTRING (-3.5813576 37.1177627, -3.5812456 37.1175936)",,,
90528077,,Calle Baja de San Antonio,residential,False,False,81.37,"LINESTRING (-3.5813576 37.1177627, -3.5810761 37.1177721, -3.5807017 37.1177188, -3.580448 37.1177438)",,,
90528062,,Calle Joaquín Costa,residential,False,True,53.718,"LINESTRING (-3.5809959 37.1172775, -3.5814248 37.1169363)",,,
91114947,,Calle Eras del Calvario,residential,False,False,41.541,"LINESTRING (-3.5809959 37.1172775, -3.5812456 37.1175936)",,,
91114947,,Calle Eras del Calvario,residential,False,True,46.884,"LINESTRING (-3.5809959 37.1172775, -3.5806849 37.1169365)",,,
91143948,,Calle Antonio Sánchez,residential,False,False,33.294,"LINESTRING (-3.5809959 37.1172775, -3.5806662 37.1174208)",,,
91162756,,Calle Narciso Monturiol,residential,False,True,12.249,"LINESTRING (-3.5822563 37.1184837, -3.5822003 37.118383)",,,
93321430,,Calle Esquina de la Virgen,residential,False,False,20.661,"LINESTRING (-3.5822563 37.1184837, -3.582485 37.1185193)",,,
93321430,,Calle Esquina de la Virgen,residential,False,True,50.931,"LINESTRING (-3.5822563 37.1184837, -3.5817547 37.1187069)",,,
93321432,,Calle Paredillas,residential,True,False,59.866,"LINESTRING (-3.5835429 37.1185343, -3.5828683 37.1185567)",,,
93321419,,Calle Salvador Dalí,residential,True,False,81.32300000000001,"LINESTRING (-3.5835429 37.1185343, -3.5834502 37.1187691, -3.5833865 37.1189555, -3.5831522 37.1191799)",,,
90528057,,Calle Parra,residential,False,False,57.186,"LINESTRING (-3.5836334 37.1174605, -3.5831694 37.1178177)",,,
91175294,2,Calle Primero de Mayo,tertiary,False,True,34.963,"LINESTRING (-3.5836334 37.1174605, -3.5834152 37.1171986)",,,
91175294,2,Calle Primero de Mayo,tertiary,False,False,30.837,"LINESTRING (-3.5836334 37.1174605, -3.5837959 37.1176127, -3.5838253 37.1176865)",,,
90528057,,Calle Parra,residential,False,True,57.186,"LINESTRING (-3.5831694 37.1178177, -3.5836334 37.1174605)",,,
91162764,,Calle Severo Ochoa,residential,False,True,41.774,"LINESTRING (-3.5831694 37.1178177, -3.5829115 37.1175033)",,,
91162764,,Calle Severo Ochoa,residential,False,False,34.691,"LINESTRING (-3.5831694 37.1178177, -3.5832005 37.1178677, -3.5830852 37.1181068)",,,
90528062,,Calle Joaquín Costa,residential,False,False,25.822,"LINESTRING (-3.5816337 37.1167745, -3.5814248 37.1169363)",,,
225762275,,Calle Cruz de San Antón,tertiary,False,False,24.056,"LINESTRING (-3.5816337 37.1167745, -3.5813871 37.1166843)",,,
225762275,,Calle Cruz de San Antón,tertiary,False,True,14.502,"LINESTRING (-3.5816337 37.1167745, -3.581776 37.1168388)",,,
91114965,,Calle Antequera,residential,False,False,30.822,"LINESTRING (-3.5801859 37.1180051, -3.5804196 37.1182103)",,,
91115015,,Cuesta del Tomillo,residential,False,False,23.917,"LINESTRING (-3.5801859 37.1180051, -3.5801227 37.1182142)",,,
91115015,,Cuesta del Tomillo,residential,False,True,37.206,"LINESTRING (-3.5801859 37.1180051, -3.580448 37.1177438)",,,
94247926,,Pasaje Tomillo,residential,False,False,28.615,"LINESTRING (-3.5801859 37.1180051, -3.5798638 37.1179891)",,,
91114999,,Calle Toledo,residential,False,False,35.78,"LINESTRING (-3.5801227 37.1182142, -3.5803693 37.1184689)",,,
91115015,,Cuesta del Tomillo,residential,False,True,23.917,"LINESTRING (-3.5801227 37.1182142, -3.5801859 37.1180051)",,,
94247925,,Calle Valladolid,residential,False,False,8.135,"LINESTRING (-3.5801227 37.1182142, -3.5800622 37.1182692)",,,
90748181,,Calle Lastras,residential,False,False,36.923,"LINESTRING (-3.5797692 37.1209631, -3.5800757 37.1211879)",,,
91094609,,Calle San Leonardo,residential,False,True,33.575,"LINESTRING (-3.5797692 37.1209631, -3.5800675 37.1207771)",,,
91114965,,Calle Antequera,residential,False,False,22.186,"LINESTRING (-3.580453 37.1186983, -3.5802619 37.1188271)",,,
93323854,,Calle Ávila,residential,False,True,24.41,"LINESTRING (-3.580453 37.1186983, -3.5802917 37.1185204)",,,
90629439,,Calle Avilés,residential,False,False,44.331,"LINESTRING (-3.580453 37.1186983, -3.5805015 37.1187746, -3.580607 37.1188556, -3.5807378 37.1189139, -3.5808302 37.1189358)",,,
91114965,,Calle Antequera,residential,False,True,36.25,"LINESTRING (-3.580453 37.1186983, -3.5805091 37.1185991, -3.5804742 37.1183837)",,,
92289869,,Calle Chorreras,residential,False,False,51.906,"LINESTRING (-3.5823311 37.1234903, -3.5819024 37.1238082)",,,
644279328,,Calle Chorreras,tertiary,False,False,111.24,"LINESTRING (-3.5823311 37.1234903, -3.5818032 37.1230617, -3.5815712 37.1227074)",,,
"[644279328, 644279327]",,Calle Chorreras,tertiary,False,True,41.245000000000005,"LINESTRING (-3.5823311 37.1234903, -3.5824581 37.123585, -3.5826341 37.1237701)",,,
90634802,,Calle de Petunia,residential,True,False,47.071,"LINESTRING (-3.579918 37.1222267, -3.5800242 37.1221597, -3.58028 37.1220571, -3.580389 37.1220526)",,,
90634805,,Calle Ermitaño Norte,residential,False,True,46.93,"LINESTRING (-3.579918 37.1222267, -3.580304 37.1223874, -3.5803471 37.1224539)",,,
90634802,,Calle de Petunia,residential,True,False,15.018,"LINESTRING (-3.5796922 37.1224633, -3.5797716 37.122344)",,,
93730766,,Calle Cañada de los Priscos,residential,False,True,11.375,"LINESTRING (-3.5796922 37.1224633, -3.5795659 37.1224813)",,,
93730766,,Calle Cañada de los Priscos,residential,False,False,38.822,"LINESTRING (-3.5796922 37.1224633, -3.5798523 37.1225806, -3.5799587 37.122662, -3.5800304 37.1226729)",,,
92285926,,Calle Pasaderas,residential,False,False,20.925,"LINESTRING (-3.5798028 37.1232151, -3.5799156 37.1233804)",,,
92269350,,Avenida de José Fernández Arroyo y Caro,residential,False,False,67.279,"LINESTRING (-3.5798028 37.1232151, -3.5798886 37.1231586, -3.5799334 37.1231017, -3.5799938 37.1228922, -3.5800466 37.1227837, -3.5800601 37.1227153, -3.5800304 37.1226729)",,,
90634805,,Calle Ermitaño Norte,residential,False,False,46.93,"LINESTRING (-3.5803471 37.1224539, -3.580304 37.1223874, -3.579918 37.1222267)",,,
93730750,,Avenida de José Fernández Arroyo y Caro,residential,True,False,37.272,"LINESTRING (-3.5803471 37.1224539, -3.5800771 37.1226281, -3.5800304 37.1226729)",,,
90638258,,Calle Huerta Íberos,residential,True,False,58.955,"LINESTRING (-3.5815712 37.1227074, -3.5819752 37.1226778, -3.5821943 37.1225673)",,,
105896629,,Calle Cájar,residential,True,False,157.314,"LINESTRING (-3.5815712 37.1227074, -3.5814184 37.1228742, -3.5813154 37.1232906, -3.5811152 37.1235714, -3.5810095 37.1240244)",,,
644279328,,Calle Chorreras,tertiary,False,False,36.622,"LINESTRING (-3.5815712 37.1227074, -3.5814125 37.1225257, -3.5813352 37.1224371)",,,
644279328,,Calle Chorreras,tertiary,False,True,111.24,"LINESTRING (-3.5815712 37.1227074, -3.5818032 37.1230617, -3.5823311 37.1234903)",,,
90638258,,Calle Huerta Íberos,residential,True,False,50.881,"LINESTRING (-3.5821943 37.1225673, -3.5826557 37.1222952)",,,
90638258,,Calle Huerta Íberos,residential,True,False,91.812,"LINESTRING (-3.5826557 37.1222952, -3.5827901 37.1221931, -3.5829233 37.1221241, -3.5830617 37.122137, -3.5832032 37.122125, -3.5835131 37.1221097, -3.5836111 37.1220989)",,,
"[90660106, 91644835]",,"['Calle Murillo', 'Calle Olivo']",residential,False,"[False, True]",117.527,"LINESTRING (-3.5826557 37.1222952, -3.5825382 37.1221459, -3.5832381 37.1214646)",,,
91644816,,Calle Cervantes,tertiary,False,True,57.618,"LINESTRING (-3.5838892 37.1227047, -3.5836753 37.1222154)",,,
"[91644816, 91644827]",,Calle Cervantes,tertiary,False,False,123.118,"LINESTRING (-3.5838892 37.1227047, -3.5839482 37.1229209, -3.5840031 37.1231225, -3.5841618 37.123715, -3.5841608 37.1237888)",,,
"[91644817, 91644818]",,Calle Molino,residential,True,False,167.189,"LINESTRING (-3.5838892 37.1227047, -3.5824855 37.12286, -3.5821943 37.1225673)",,,
91644819,,Calle Mirador de la Reina,tertiary,False,True,110.187,"LINESTRING (-3.5841608 37.1237888, -3.5830198 37.1241816)",,,
91644819,,Calle Mirador de la Reina,tertiary,False,False,130.783,"LINESTRING (-3.5841608 37.1237888, -3.5842413 37.1238212, -3.5842787 37.1238336, -3.5843183 37.1238402, -3.5843588 37.1238407, -3.5843986 37.123835, -3.5847735 37.123747, -3.5849802 37.1237021, -3.585135 37.1236584, -3.5854338 37.1236058, -3.5855769 37.1236352)",,,
"[91644816, 91644827]",,Calle Cervantes,tertiary,False,True,123.118,"LINESTRING (-3.5841608 37.1237888, -3.5841618 37.123715, -3.5840031 37.1231225, -3.5839482 37.1229209, -3.5838892 37.1227047)",,,
91644819,,Calle Mirador de la Reina,tertiary,False,False,110.187,"LINESTRING (-3.5830198 37.1241816, -3.5841608 37.1237888)",,,
105896638,2,Calle Chorreras,tertiary,False,False,12.819,"LINESTRING (-3.5830198 37.1241816, -3.5829264 37.1240936)",,,
105896638,2,Calle Chorreras,tertiary,False,True,44.335,"LINESTRING (-3.5826341 37.1237701, -3.5829264 37.1240936)",,,
90638261,,Calle Vendimia,residential,False,False,143.519,"LINESTRING (-3.5826341 37.1237701, -3.5820878 37.124014, -3.5811149 37.1241711)",,,
"[644279328, 644279327]",,Calle Chorreras,tertiary,False,False,41.245000000000005,"LINESTRING (-3.5826341 37.1237701, -3.5824581 37.123585, -3.5823311 37.1234903)",,,
92285954,,Calle la Cajetia,residential,False,False,65.025,"LINESTRING (-3.5811149 37.1241711, -3.5813523 37.1247244)",,,
92285954,,Calle la Cajetia,residential,False,True,18.799,"LINESTRING (-3.5811149 37.1241711, -3.5810095 37.1240244)",,,
90638261,,Calle Vendimia,residential,False,True,143.519,"LINESTRING (-3.5811149 37.1241711, -3.5820878 37.124014, -3.5826341 37.1237701)",,,
92285954,,Calle la Cajetia,residential,False,False,18.799,"LINESTRING (-3.5810095 37.1240244, -3.5811149 37.1241711)",,,
1033607493,,Calle Cájar,residential,False,True,90.57000000000001,"LINESTRING (-3.5810095 37.1240244, -3.5809903 37.1240808, -3.5809687 37.1241356, -3.5808376 37.1247415, -3.5808484 37.1247904, -3.5808643 37.1248221)",,,
92285951,,Calle Parrales,residential,False,False,47.714999999999996,"LINESTRING (-3.5808643 37.1248221, -3.5809719 37.1248081, -3.5811154 37.1248221, -3.5811847 37.1248259, -3.581313 37.1247689, -3.5813523 37.1247244)",,,
1033607493,,Calle Cájar,residential,False,False,90.57000000000001,"LINESTRING (-3.5808643 37.1248221, -3.5808484 37.1247904, -3.5808376 37.1247415, -3.5809687 37.1241356, -3.5809903 37.1240808, -3.5810095 37.1240244)",,,
92285954,,Calle la Cajetia,residential,False,True,65.025,"LINESTRING (-3.5813523 37.1247244, -3.5811149 37.1241711)",,,
92285951,,Calle Parrales,residential,False,False,159.191,"LINESTRING (-3.5813523 37.1247244, -3.5815692 37.1245805, -3.5820814 37.1242908, -3.5821805 37.1242432, -3.5824647 37.1241744, -3.5829264 37.1240936)",,,
92285951,,Calle Parrales,residential,False,True,47.715,"LINESTRING (-3.5813523 37.1247244, -3.581313 37.1247689, -3.5811847 37.1248259, -3.5811154 37.1248221, -3.5809719 37.1248081, -3.5808643 37.1248221)",,,
105896638,2,Calle Chorreras,tertiary,False,False,44.335,"LINESTRING (-3.5829264 37.1240936, -3.5826341 37.1237701)",,,
105896638,2,Calle Chorreras,tertiary,False,True,12.819,"LINESTRING (-3.5829264 37.1240936, -3.5830198 37.1241816)",,,
92285951,,Calle Parrales,residential,False,True,159.191,"LINESTRING (-3.5829264 37.1240936, -3.5824647 37.1241744, -3.5821805 37.1242432, -3.5820814 37.1242908, -3.5815692 37.1245805, -3.5813523 37.1247244)",,,
90660167,,Calle Águila,residential,False,False,27.467,"LINESTRING (-3.5816741 37.1210862, -3.5816922 37.1212892, -3.5817012 37.1213321)",,,
90660167,,Calle Águila,residential,False,True,105.205,"LINESTRING (-3.5816741 37.1210862, -3.5815387 37.1208994, -3.5813695 37.1206285, -3.5812543 37.1204836, -3.5811359 37.1203454, -3.5811357 37.1202566)",,,
90660143,,Calle Nueva,residential,False,False,44.796,"LINESTRING (-3.5814266 37.121471, -3.5810625 37.1217503)",,,
90660143,,Calle Nueva,residential,False,True,28.832,"LINESTRING (-3.5814266 37.121471, -3.5817012 37.1213321)",,,
90748141,,Calle Jardines,residential,False,False,32.724,"LINESTRING (-3.5814266 37.121471, -3.5812333 37.1212203)",,,
98873902,,Plaza de la Cruz,residential,True,False,66.729,"LINESTRING (-3.5814266 37.121471, -3.5817042 37.1217261, -3.5819198 37.1219243)",,,
90660143,,Calle Nueva,residential,False,False,28.832,"LINESTRING (-3.5817012 37.1213321, -3.5814266 37.121471)",,,
90660167,,Calle Águila,residential,False,True,27.467,"LINESTRING (-3.5817012 37.1213321, -3.5816922 37.1212892, -3.5816741 37.1210862)",,,
