osmid,name,highway,oneway,reversed,length,geometry,ref,width,junction,bridge
39950477,Rúa Diego Pazos,secondary,False,False,41.745,"LINESTRING (-7.4113752 42.7790946, -7.4113351 42.7791602, -7.411147 42.7794305)",LU-636,,,
140967905,Rúa da Liberdade,secondary,True,False,96.526,"LINESTRING (-7.4113752 42.7790946, -7.4116871 42.779302, -7.4121679 42.7796061, -7.4122612 42.7796695)",LU-633,,,
317876526,Rúa da Liberdade,secondary,False,True,66.779,"LINESTRING (-7.4113752 42.7790946, -7.4113069 42.7790401, -7.4108268 42.7787172, -7.4107749 42.7786871)",LU-633,,,
1249507428,Rúa Diego Pazos,secondary,True,False,19.649,"LINESTRING (-7.4090493 42.782106, -7.4092809 42.7820577)",LU-636,,,
47977630,Rúa Frei Luís de Granada,residential,False,False,149.665,"LINESTRING (-7.4172738 42.7790875, -7.4173661 42.7791228, -7.4186164 42.7796927, -7.4188517 42.7797703)",,12,,
47977630,Rúa Frei Luís de Granada,residential,False,True,185.132,"LINESTRING (-7.4172738 42.7790875, -7.4171669 42.779048, -7.4161131 42.7786007, -7.4153118 42.7782523)",,12,,
47977632,Rúa Padre Sarmiento,residential,False,False,157.17399999999998,"LINESTRING (-7.4172738 42.7790875, -7.417457 42.778795, -7.417566 42.7786353, -7.4176133 42.778462, -7.4175772 42.7783519, -7.4171807 42.7778011)",,11,,
47977632,Rúa Padre Sarmiento,residential,False,True,80.233,"LINESTRING (-7.4172738 42.7790875, -7.4172159 42.779171, -7.4168038 42.7797212)",,11,,
1240328876,Rúa Marqués de Ugena,secondary,False,False,44.247,"LINESTRING (-7.4132334 42.7777283, -7.4133213 42.7777703, -7.4136881 42.777945)",LU-633,10,,
1240328876,Rúa Marqués de Ugena,secondary,False,True,88.559,"LINESTRING (-7.4132334 42.7777283, -7.4131496 42.7776882, -7.4130529 42.7776442, -7.4130062 42.7776122, -7.412984 42.7775835, -7.4129479 42.7774829, -7.4128958 42.7772722, -7.4128658 42.7772365, -7.4128198 42.7772056, -7.4127886 42.7771937, -7.4127017 42.7771816, -7.4126177 42.7771688)",LU-633,10,,
1240328877,Rúa Frei Luís de Granada,residential,False,False,72.106,"LINESTRING (-7.414557 42.7779153, -7.4153118 42.7782523)",,12,,
39577671,Rúa Murallón,residential,False,True,71.97,"LINESTRING (-7.414557 42.7779153, -7.4144593 42.7778945, -7.4139523 42.7779083, -7.4137909 42.777914, -7.4136881 42.777945)",,,,
"[61400995, 516407661]",Praza Juan María López,"['residential', 'living_street']",False,True,57.932,"LINESTRING (-7.414557 42.7779153, -7.4145939 42.7778812, -7.4146215 42.7778395, -7.414613 42.7775895, -7.4146101 42.7774085)",,,,
39577671,Rúa Murallón,residential,False,False,71.97,"LINESTRING (-7.4136881 42.777945, -7.4137909 42.777914, -7.4139523 42.7779083, -7.4144593 42.7778945, -7.414557 42.7779153)",,,,
61400975,Rúa Marqués de Ugena,secondary,False,False,183.937,"LINESTRING (-7.4136881 42.777945, -7.4139143 42.7781122, -7.4139401 42.7781313, -7.4153191 42.7790864)",LU-633,10,,
1240328876,Rúa Marqués de Ugena,secondary,False,True,44.247,"LINESTRING (-7.4136881 42.777945, -7.4133213 42.7777703, -7.4132334 42.7777283)",LU-633,10,,
39530192,Rúa Calexa,tertiary,False,True,45.836999999999996,"LINESTRING (-7.4193612 42.7807309, -7.4194631 42.7805394, -7.4195075 42.7803956, -7.4195249 42.7803378)",LU-P-5714,9,,
61400959,Rúa Porvir,secondary,False,True,161.393,"LINESTRING (-7.4193612 42.7807309, -7.4192691 42.7806898, -7.4180691 42.780228, -7.4176172 42.780047)",LU-633,11,,
61401007,Rúa San Lázaro,secondary,False,False,108.872,"LINESTRING (-7.4193612 42.7807309, -7.4194612 42.7807804, -7.4197235 42.7808511, -7.4205431 42.780992, -7.4206325 42.7810085)",LU-633,11,,
141436900,Rúa Xela Arias,tertiary,False,False,122.56400000000001,"LINESTRING (-7.4193612 42.7807309, -7.4191369 42.7810295, -7.4189114 42.7813384, -7.418647 42.7817005)",LU-P-5714,,,
61400975,Rúa Marqués de Ugena,secondary,False,False,5.67,"LINESTRING (-7.4155898 42.7792403, -7.4156518 42.7792633)",LU-633,10,,
61400975,Rúa Marqués de Ugena,secondary,False,True,27.946,"LINESTRING (-7.4155898 42.7792403, -7.4153191 42.7790864)",LU-633,10,,
514872398,Rúa Mestre Piquero,residential,False,False,48.520999999999994,"LINESTRING (-7.4155898 42.7792403, -7.4156266 42.7791937, -7.4158842 42.7788612)",,,,
"[319916147, 64941862]",Rúa Benigno Quiroga,primary,False,False,92.91,"LINESTRING (-7.4126177 42.7771688, -7.4126615 42.7770171, -7.4127754 42.7767482, -7.4129083 42.7764297, -7.4129375 42.7763675)",LU-546,,,
715156079,,primary,False,True,45.287,"LINESTRING (-7.4126177 42.7771688, -7.4125388 42.7775252, -7.4125385 42.7775714)",LU-546,,,
1240328876,Rúa Marqués de Ugena,secondary,False,False,88.559,"LINESTRING (-7.4126177 42.7771688, -7.4127017 42.7771816, -7.4127886 42.7771937, -7.4128198 42.7772056, -7.4128658 42.7772365, -7.4128958 42.7772722, -7.4129479 42.7774829, -7.412984 42.7775835, -7.4130062 42.7776122, -7.4130529 42.7776442, -7.4131496 42.7776882, -7.4132334 42.7777283)",LU-633,10,,
61401007,Rúa San Lázaro,secondary,False,True,108.87199999999999,"LINESTRING (-7.4206325 42.7810085, -7.4205431 42.780992, -7.4197235 42.7808511, -7.4194612 42.7807804, -7.4193612 42.7807309)",LU-633,11,,
516434410,Rúa Goya,residential,False,True,36.902,"LINESTRING (-7.4105145 42.7828175, -7.4105057 42.7824857)",,,,
140967905,Rúa da Liberdade,secondary,True,False,65.539,"LINESTRING (-7.4126603 42.7799492, -7.4131148 42.7802311, -7.4132668 42.7803353)",LU-633,,,
514774292,Rúa Marquesa Casa López,residential,True,False,73.75,"LINESTRING (-7.4126603 42.7799492, -7.4126963 42.7799014, -7.4130714 42.7793586)",,,,
96131765,Rúa Nova,residential,False,False,97.104,"LINESTRING (-7.4151795 42.7800369, -7.4162078 42.7804762)",,,,
96131765,Rúa Nova,residential,False,True,3.383,"LINESTRING (-7.4151795 42.7800369, -7.415144 42.7800212)",,,,
187522006,Rúa Camelias,residential,False,False,50.178,"LINESTRING (-7.4151795 42.7800369, -7.4151385 42.7800845, -7.4148744 42.7804286)",,,,
187522518,Rúa Formigueiros,residential,False,True,44.164,"LINESTRING (-7.4146002 42.7820121, -7.4140659 42.7819491)",,10,,
39577638,Rúa Matías López,primary,False,True,66.09100000000001,"LINESTRING (-7.4146002 42.7820121, -7.4146597 42.782125, -7.4148768 42.7825707)",LU-546,,,
516434407,Rúa Formigueiros,residential,True,False,42.080999999999996,"LINESTRING (-7.4146002 42.7820121, -7.4150544 42.7820564, -7.4150872 42.7820218)",,10,,
529183340,Rúa Matías López,primary,False,False,96.184,"LINESTRING (-7.4146002 42.7820121, -7.4145404 42.7818651, -7.414248 42.7812184, -7.414236 42.7811895)",LU-546,,,
61400975,Rúa Marqués de Ugena,secondary,False,False,27.946,"LINESTRING (-7.4153191 42.7790864, -7.4155898 42.7792403)",LU-633,10,,
61400975,Rúa Marqués de Ugena,secondary,False,True,183.937,"LINESTRING (-7.4153191 42.7790864, -7.4139401 42.7781313, -7.4139143 42.7781122, -7.4136881 42.777945)",LU-633,10,,
96131763,Rúa Vázquez Saco,residential,True,False,41.273,"LINESTRING (-7.4153191 42.7790864, -7.4152739 42.7791499, -7.4150739 42.779411)",,,,
47977627,Rúa Pedro Saco,residential,True,False,48.282,"LINESTRING (-7.4162078 42.7804762, -7.4165044 42.7801005)",,10,,
96131765,Rúa Nova,residential,False,True,97.104,"LINESTRING (-7.4162078 42.7804762, -7.4151795 42.7800369)",,,,
96131765,Rúa Nova,residential,False,False,42.677,"LINESTRING (-7.4162078 42.7804762, -7.416266 42.7805009, -7.4166491 42.780682)",,,,
61400975,Rúa Marqués de Ugena,secondary,False,True,5.67,"LINESTRING (-7.4156518 42.7792633, -7.4155898 42.7792403)",LU-633,10,,
61400975,Rúa Marqués de Ugena,secondary,False,False,106.922,"LINESTRING (-7.4156518 42.7792633, -7.4157145 42.7792882, -7.4162389 42.7794949, -7.4167404 42.7796952, -7.4168038 42.7797212)",LU-633,10,,
187521999,Rúa Camelias,residential,False,False,81.705,"LINESTRING (-7.4149832 42.7806129, -7.4158412 42.7809261, -7.4158782 42.780942)",,,,
187522177,Rúa Camelias,residential,True,False,28.131999999999998,"LINESTRING (-7.4149832 42.7806129, -7.4150104 42.7805828, -7.4150228 42.7805478, -7.415019 42.7805118, -7.4149994 42.7804786, -7.4149662 42.7804519, -7.414923 42.7804346, -7.4148744 42.7804286)",,,roundabout,
187522518,Rúa Formigueiros,residential,False,False,33.843,"LINESTRING (-7.4130354 42.7819352, -7.4132033 42.7819232, -7.4133361 42.7819334, -7.4134473 42.7819458)",,10,,
187522518,Rúa Formigueiros,residential,False,True,60.408,"LINESTRING (-7.4130354 42.7819352, -7.4129186 42.7819355, -7.4122952 42.7819364)",,10,,
141436900,Rúa Xela Arias,tertiary,False,False,14.473,"LINESTRING (-7.418647 42.7817005, -7.4185663 42.7818164)",LU-P-5714,,,
96131765,Rúa Nova,residential,False,True,118.501,"LINESTRING (-7.418647 42.7817005, -7.4181613 42.7814505, -7.4176024 42.7811985, -7.4174392 42.7811101)",,,,
141436900,Rúa Xela Arias,tertiary,False,True,122.564,"LINESTRING (-7.418647 42.7817005, -7.4189114 42.7813384, -7.4191369 42.7810295, -7.4193612 42.7807309)",LU-P-5714,,,
96131765,Rúa Nova,residential,False,False,21.863,"LINESTRING (-7.4166491 42.780682, -7.4168646 42.7807988)",,,,
96131765,Rúa Nova,residential,False,True,42.677,"LINESTRING (-7.4166491 42.780682, -7.416266 42.7805009, -7.4162078 42.7804762)",,,,
96131768,Travesia Da Rúa Nova,residential,False,False,136.178,"LINESTRING (-7.4166491 42.780682, -7.4164867 42.7809578, -7.4173083 42.7816582)",,,,
187521984,Rúa Xograr Alfonso Gómez,residential,False,True,104.36,"LINESTRING (-7.4166491 42.780682, -7.4170212 42.7802958, -7.41703 42.7802586, -7.416619 42.7799553)",,,,
96131765,Rúa Nova,residential,False,False,37.727,"LINESTRING (-7.4147488 42.7798453, -7.4150781 42.7799944, -7.415144 42.7800212)",,,,
96131765,Rúa Nova,residential,False,True,123.662,"LINESTRING (-7.4147488 42.7798453, -7.4140493 42.7795264, -7.4137749 42.7794013, -7.41342 42.7794747)",,,,
47977627,Rúa Pedro Saco,residential,True,False,58.363,"LINESTRING (-7.4158782 42.780942, -7.4162078 42.7804762)",,10,,
187521999,Rúa Camelias,residential,False,True,81.705,"LINESTRING (-7.4158782 42.780942, -7.4158412 42.7809261, -7.4149832 42.7806129)",,,,
187522493,,unclassified,False,True,85.845,"LINESTRING (-7.4122952 42.7819364, -7.4121271 42.7826985)",,,,
161682821,Rúa Vazquez Queipo,residential,True,False,101.114,"LINESTRING (-7.4122952 42.7819364, -7.4123181 42.7818907, -7.4127167 42.7810813)",,,,
187522518,Rúa Formigueiros,residential,False,False,60.408,"LINESTRING (-7.4122952 42.7819364, -7.4129186 42.7819355, -7.4130354 42.7819352)",,10,,
187522518,Rúa Formigueiros,residential,False,True,66.33200000000001,"LINESTRING (-7.4122952 42.7819364, -7.4122229 42.781936, -7.4116047 42.781932, -7.4115297 42.7819311, -7.411485 42.7819423)",,10,,
516434406,Rúa Matías López,primary,False,False,36.916,"LINESTRING (-7.41342 42.7794747, -7.413283 42.7791583)",LU-546,,,
96131765,Rúa Nova,residential,False,False,123.662,"LINESTRING (-7.41342 42.7794747, -7.4137749 42.7794013, -7.4140493 42.7795264, -7.4147488 42.7798453)",,,,
516434406,Rúa Matías López,primary,False,True,147.442,"LINESTRING (-7.41342 42.7794747, -7.4134621 42.7795648, -7.4136778 42.7800245, -7.4139337 42.7805671, -7.4139593 42.7807364)",LU-546,,,
96131756,Rúa Greco,residential,False,True,14.342,"LINESTRING (-7.4095875 42.782204, -7.409483 42.7821003)",,,,
187522518,Rúa Formigueiros,residential,False,False,75.134,"LINESTRING (-7.4095875 42.782204, -7.4104912 42.782075)",,10,,
516434406,Rúa Matías López,primary,False,True,36.916,"LINESTRING (-7.413283 42.7791583, -7.41342 42.7794747)",LU-546,,,
514774291,Rúa Matías López,primary,False,False,176.125,"LINESTRING (-7.413283 42.7791583, -7.4132456 42.7790852, -7.4132288 42.7790525, -7.4126034 42.777754, -7.4125609 42.7776657)",LU-546,,,
96131768,Travesia Da Rúa Nova,residential,False,True,40.351,"LINESTRING (-7.4176309 42.7819332, -7.4173083 42.7816582)",,,,
187522006,Rúa Camelias,residential,False,True,50.178,"LINESTRING (-7.4148744 42.7804286, -7.4151385 42.7800845, -7.4151795 42.7800369)",,,,
187522177,Rúa Camelias,residential,True,False,48.047999999999995,"LINESTRING (-7.4148744 42.7804286, -7.414826 42.7804344, -7.4147828 42.7804515, -7.4147494 42.7804779, -7.4147296 42.7805108, -7.4147253 42.7805467, -7.4147372 42.7805816, -7.4147638 42.7806119, -7.4148023 42.7806341, -7.4148486 42.780646, -7.4148977 42.7806463, -7.4149442 42.7806348, -7.4149832 42.7806129)",,,roundabout,
514855083,Rúa Camiño da Veiga,residential,False,False,96.551,"LINESTRING (-7.4202644 42.7753777, -7.4201643 42.7753487, -7.4199452 42.7753182, -7.4198494 42.7753048, -7.4194484 42.7752668, -7.4191092 42.7752021)",,,,
673075791,Rúa da Liberdade,secondary,False,False,24.952,"LINESTRING (-7.409364 42.7777447, -7.409587 42.7778982)",LU-633,,,
673075791,Rúa da Liberdade,secondary,False,True,6.132,"LINESTRING (-7.409364 42.7777447, -7.4093038 42.7777117)",LU-633,,,
140616166,Avenida Becerreá,secondary,False,False,10.721,"LINESTRING (-7.409364 42.7777447, -7.4093074 42.7777949, -7.409278 42.7778175)",LU-635,,,
140967905,Rúa da Liberdade,secondary,True,False,73.043,"LINESTRING (-7.4132668 42.7803353, -7.4136815 42.7806074, -7.4139261 42.7807794)",LU-633,,,
423579039,Rúa Pondal,residential,False,False,71.395,"LINESTRING (-7.4149427 42.774331, -7.4154526 42.7748527)",,,,
218914030,Rúa do Peregrino,residential,False,False,164.306,"LINESTRING (-7.4087886 42.7748828, -7.4088496 42.7749035, -7.4089081 42.7749218, -7.4090076 42.7749808, -7.4090762 42.775036, -7.4091494 42.775148, -7.4091914 42.7752414, -7.4092505 42.7753513, -7.409315 42.7754188, -7.409388 42.7754622, -7.4094927 42.7754966, -7.4097097 42.7755399, -7.4103446 42.7756124)",,,,
187522502,Rúa Toleiro,residential,False,False,71.564,"LINESTRING (-7.4104058 42.7778046, -7.4102382 42.7777771, -7.4099085 42.7777575, -7.409587 42.7778982)",,,,
673075791,Rúa da Liberdade,secondary,False,False,71.656,"LINESTRING (-7.409587 42.7778982, -7.4102436 42.778326)",LU-633,,,
673075791,Rúa da Liberdade,secondary,False,True,24.952,"LINESTRING (-7.409587 42.7778982, -7.409364 42.7777447)",LU-633,,,
187522502,Rúa Toleiro,residential,False,True,71.564,"LINESTRING (-7.409587 42.7778982, -7.4099085 42.7777575, -7.4102382 42.7777771, -7.4104058 42.7778046)",,,,
187522132,Rúa do Toleiro,residential,False,False,92.757,"LINESTRING (-7.4121365 42.7779991, -7.4120875 42.7779868, -7.4110181 42.7778535)",,,,
715156078,Rúa Diego Pazos,secondary,True,False,70.318,"LINESTRING (-7.4121365 42.7779991, -7.4120982 42.7780567, -7.411741 42.7785609)",LU-633,,,
673075791,Rúa da Liberdade,secondary,False,True,71.656,"LINESTRING (-7.4102436 42.778326, -7.409587 42.7778982)",LU-633,,,
"[140967908, 317876526, 673075791]","['Rúa da Liberdade', 'A Ponte de Ferro']",secondary,False,False,59.104,"LINESTRING (-7.4102436 42.778326, -7.4102823 42.7783512, -7.410711 42.7786468, -7.4107749 42.7786871)",LU-633,,,yes
317876526,Rúa da Liberdade,secondary,False,False,66.779,"LINESTRING (-7.4107749 42.7786871, -7.4108268 42.7787172, -7.4113069 42.7790401, -7.4113752 42.7790946)",LU-633,,,
"[140967908, 317876526, 673075791]","['Rúa da Liberdade', 'A Ponte de Ferro']",secondary,False,True,59.104,"LINESTRING (-7.4107749 42.7786871, -7.410711 42.7786468, -7.4102823 42.7783512, -7.4102436 42.778326)",LU-633,,,yes
"[461743364, 187522135]","['Travesía Diego Pazos', 'Rúa Campo do Río']",residential,False,"[False, True]",131.108,"LINESTRING (-7.4107749 42.7786871, -7.4105535 42.7788209, -7.4103465 42.7790183, -7.4105781 42.7791509, -7.4108536 42.7793086, -7.411147 42.7794305)",,,,
