osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,maxspeed,junction,access,tunnel
1173911901,False,,residential,True,7.726,"LINESTRING (-3.0066916 40.0114912, -3.0066379 40.0115472)",,Calle de Melchor Cano,,,,
546339122,True,,residential,False,98.55799999999999,"LINESTRING (-3.0066916 40.0114912, -3.0069364 40.011154, -3.0071597 40.0106836)",,Calle de Melchor Cano,,,,
45424766,True,,residential,False,39.444,"LINESTRING (-3.0106474 40.0108387, -3.0105617 40.0104901)",,Calle del Doctor Domínguez Leganés,,,,
546339109,False,,residential,False,22.925,"LINESTRING (-3.0106474 40.0108387, -3.010422 40.0109514)",,Calle de la Mora Encantada,,,,
173071289,False,,residential,False,56.376,"LINESTRING (-3.01077 40.0123296, -3.0103521 40.0127228)",,Calle de Luisa Sigea,,,,
173071289,False,,residential,True,73.22,"LINESTRING (-3.01077 40.0123296, -3.0112705 40.0117942)",,Calle de Luisa Sigea,,,,
179377933,True,,residential,False,156.836,"LINESTRING (-3.01077 40.0123296, -3.0092438 40.0115403)",,Calle Antonio Machado,,,,
173071290,True,,tertiary,False,7.741,"LINESTRING (-3.0058972 40.0076966, -3.0058832 40.0076831, -3.0058663 40.0076748, -3.0058444 40.0076706, -3.0058189 40.0076732)",,,,roundabout,,
827501221,False,,residential,True,53.074,"LINESTRING (-3.0058972 40.0076966, -3.0060018 40.007655, -3.0063979 40.0074147)",2,Calle del General Emilio Villaescusa,40,,,
173071290,True,,tertiary,False,12.350999999999999,"LINESTRING (-3.005829 40.0077696, -3.0058517 40.0077695, -3.0058669 40.0077658, -3.0058856 40.007756, -3.0058987 40.0077419, -3.0059048 40.007725, -3.0059029 40.0077077, -3.0058972 40.0076966)",,,,roundabout,,
298656732,False,,tertiary,False,48.873999999999995,"LINESTRING (-3.005829 40.0077696, -3.0057986 40.0078126, -3.0057795 40.0081314, -3.0057806 40.0082029)",,Avenida del Rey Juan Carlos I,,,,
546221964,False,,residential,False,104.652,"LINESTRING (-3.0083109 40.0120959, -3.0091382 40.0127918)",,Calle de los Pensionistas,,,,
546221965,False,,residential,False,36.076,"LINESTRING (-3.0083109 40.0120959, -3.0079211 40.0122229)",,Calle Marqués de Remisa,,,,
546221965,False,,residential,True,38.207,"LINESTRING (-3.0083109 40.0120959, -3.0085349 40.0119694, -3.008672 40.011892)",,Calle Marqués de Remisa,,,,
298656998,False,,residential,False,24.409,"LINESTRING (-3.015033 40.0110631, -3.0153055 40.0111311)",,Calle de Ceuta,,,,
298656998,False,,residential,True,22.319,"LINESTRING (-3.015033 40.0110631, -3.0147838 40.011001)",,Calle de Ceuta,,,,
173071330,False,,residential,False,65.39699999999999,"LINESTRING (-3.015033 40.0110631, -3.0149353 40.0112977, -3.0147996 40.0116234)",,Calle de Federico García Lorca,,,,
173071289,False,,residential,False,6.472,"LINESTRING (-3.0119869 40.0104963, -3.0119715 40.0105533)",,Calle de Luisa Sigea,,,,
298656848,True,,residential,False,122.03,"LINESTRING (-3.0119869 40.0104963, -3.0114953 40.0106105, -3.0109854 40.0106702, -3.0106474 40.0108387)",,Calle de la Mora Encantada,,,,
45827308,False,,residential,False,22.878,"LINESTRING (-3.0136596 40.0101369, -3.0135875 40.0103351)",,Calle de Saturnino Fernández,,,,
173071268,True,,tertiary,False,12.821,"LINESTRING (-3.0136596 40.0101369, -3.0137094 40.0101416, -3.0137578 40.0101314, -3.0137976 40.010108)",2,Glorieta de Obras Públicas,40,roundabout,,
546221965,False,,residential,True,80.265,"LINESTRING (-3.0070428 40.0124847, -3.0079211 40.0122229)",,Calle Marqués de Remisa,,,,
544902907,True,,residential,False,78.65,"LINESTRING (-3.0070428 40.0124847, -3.0069892 40.0119998, -3.0069183 40.0117859)",,Calle de San Juan,,,,
546339116,True,,residential,False,24.783,"LINESTRING (-3.0071597 40.0106836, -3.0073379 40.0105074)",,Calle de la Zapatería,,,,
52509560,False,,residential,True,160.493,"LINESTRING (-3.0143789 40.0095753, -3.0145719 40.0094779, -3.0154441 40.0090378, -3.0158317 40.0088422, -3.0159516 40.0087802)",2,Avenida de Pablo Iglesias,40,,,
173071318,True,,residential,False,74.29599999999999,"LINESTRING (-3.0143789 40.0095753, -3.0144421 40.0096609, -3.0151761 40.0097538)",1,Calle del Archivero Dimas Pérez,40,,,
173071321,False,,residential,False,66.558,"LINESTRING (-3.0143789 40.0095753, -3.014186 40.0094292, -3.0137954 40.0091778)",2,Calle del General Emilio Villaescusa,40,,,
523021976,False,,residential,False,35.088,"LINESTRING (-3.0143789 40.0095753, -3.0142335 40.0096696, -3.0140646 40.0097793)",2,Avenida de Pablo Iglesias,40,,,
298656966,True,,residential,False,31.438,"LINESTRING (-3.0154832 40.0127598, -3.0155944 40.0124902)",,Calle de las Peñas,,,,
546339105,True,,residential,False,50.727,"LINESTRING (-3.0154832 40.0127598, -3.0160498 40.0129005)",,Calle del Párroco José María Alfaro,,,,
45424703,True,,residential,False,65.461,"LINESTRING (-3.0064192 40.0108348, -3.0067424 40.0107919, -3.0071597 40.0106836)",,Calle de la Zapatería,,,,
546339114,True,,residential,False,70.526,"LINESTRING (-3.0064192 40.0108348, -3.0062596 40.0108708, -3.0061405 40.0109032, -3.0060331 40.0109243, -3.0056579 40.0110763)",,Calle de la Zapatería,,,,
546339115,True,,residential,False,77.388,"LINESTRING (-3.0064192 40.0108348, -3.0064471 40.010985, -3.0064932 40.0111772, -3.0065841 40.0113219, -3.0066916 40.0114912)",,Calle del Doctor Morcillo,,,,
450601418,False,,residential,False,59.961,"LINESTRING (-3.015185 40.0068176, -3.0158886 40.0067995)",2,Calle de la Granja,40,,,
860142522,False,,residential,False,55.964,"LINESTRING (-3.015185 40.0068176, -3.015172 40.0073208)",2,Calle de Santa María de la Cabeza,,,,
"[298656865, 860142522]",False,,residential,True,87.035,"LINESTRING (-3.015185 40.0068176, -3.015202 40.0061642, -3.0150495 40.006109)",2,Calle de Santa María de la Cabeza,,,,
179377933,True,,residential,False,4.513,"LINESTRING (-3.0088632 40.0113356, -3.0088199 40.0113122)",,Calle Antonio Machado,,,,
450860308,False,,residential,True,18.911,"LINESTRING (-3.0145905 40.0105779, -3.0148022 40.0106292)",,Calle de Valencia,,,,
546332226,False,,residential,True,10.064,"LINESTRING (-3.0145905 40.0105779, -3.0145553 40.0106643)",,Calle de Extremadura,,,,
179377933,True,,residential,False,39.608,"LINESTRING (-3.0092438 40.0115403, -3.0088632 40.0113356)",,Calle Antonio Machado,,,,
546221965,False,,residential,False,32.714,"LINESTRING (-3.0092438 40.0115403, -3.008954 40.0117334)",,Calle Marqués de Remisa,,,,
546339109,False,,residential,True,71.189,"LINESTRING (-3.0092438 40.0115403, -3.0099438 40.0111904)",,Calle de la Mora Encantada,,,,
173071286,True,,residential,False,93.742,"LINESTRING (-3.005505 40.0113683, -3.0055742 40.0113837, -3.005954 40.0114684, -3.0064926 40.0116113, -3.0065522 40.0116271)",,Calle Parada,,,,
45424687,False,,tertiary,False,47.689,"LINESTRING (-3.0135786 40.010078, -3.0130425 40.0099542)",2,Avenida de Miguel de Cervantes,40,,yes,
173071268,True,,tertiary,False,9.798,"LINESTRING (-3.0135786 40.010078, -3.0135975 40.0101036, -3.0136253 40.0101238, -3.0136596 40.0101369)",2,Glorieta de Obras Públicas,40,roundabout,,
45424687,False,,tertiary,False,71.056,"LINESTRING (-3.009167 40.0102403, -3.0083484 40.0103637)",2,Avenida de Miguel de Cervantes,40,,yes,
451551594,True,,residential,False,65.978,"LINESTRING (-3.009167 40.0102403, -3.009006 40.0108207)",1,Calle de la Reina Fabiola,40,,,
45424687,False,,tertiary,True,62.620000000000005,"LINESTRING (-3.009167 40.0102403, -3.0093316 40.0102214, -3.0098919 40.0101463)",2,Avenida de Miguel de Cervantes,40,,yes,
173071268,True,,tertiary,False,28.679,"LINESTRING (-3.0137803 40.0099639, -3.0137376 40.0099469, -3.0136898 40.0099429, -3.0136434 40.0099525, -3.0136047 40.0099744, -3.013579 40.0100056, -3.0135699 40.0100418, -3.0135786 40.010078)",2,Glorieta de Obras Públicas,40,roundabout,,
523021976,False,,residential,True,31.743000000000002,"LINESTRING (-3.0137803 40.0099639, -3.0138837 40.0098968, -3.0140646 40.0097793)",2,Avenida de Pablo Iglesias,40,,,
544902874,False,,residential,False,48.763,"LINESTRING (-3.0052677 40.0128102, -3.0047829 40.012716, -3.0047127 40.0127024)",,,,,,
451551592,False,,residential,False,27.692,"LINESTRING (-3.0131404 40.0073066, -3.0129316 40.0074975)",2,Calle de San Isidro,40,,,
860142520,True,,residential,False,19.739,"LINESTRING (-3.0131404 40.0073066, -3.0131655 40.0073232, -3.0131963 40.0073326, -3.0132294 40.0073338, -3.0132613 40.0073266, -3.0132883 40.0073119, -3.0133076 40.0072913, -3.013317 40.0072672)",,,,roundabout,,
173071321,False,,residential,False,191.382,"LINESTRING (-3.0121594 40.0080629, -3.0120748 40.0080053, -3.0119674 40.0079321, -3.0115244 40.0076229, -3.0110156 40.0073185, -3.0109368 40.007293, -3.0104546 40.0071967, -3.010298 40.0071672)",2,Calle del General Emilio Villaescusa,40,,,
173071321,False,,residential,True,37.650000000000006,"LINESTRING (-3.0121594 40.0080629, -3.0122483 40.0081236, -3.0124894 40.0082882)",2,Calle del General Emilio Villaescusa,40,,,
173071332,True,,residential,False,93.95,"LINESTRING (-3.0121594 40.0080629, -3.0120532 40.0081212, -3.0113439 40.0085213, -3.0112702 40.0085629)",1,Calle de San Isidro,40,,,
451551592,False,,residential,True,91.021,"LINESTRING (-3.0121594 40.0080629, -3.0122602 40.007991, -3.0128078 40.0076005, -3.0128405 40.0075733, -3.0129316 40.0074975)",2,Calle de San Isidro,40,,,
544865490,False,,tertiary,False,36.09,"LINESTRING (-3.0063133 40.0100729, -3.0060933 40.0097955)",,Avenida del Rey Juan Carlos I,,,,
173071331,True,,residential,False,86.562,"LINESTRING (-3.0063133 40.0100729, -3.0063964 40.01019, -3.0064098 40.0104406, -3.0064204 40.0106337, -3.0064192 40.0108348)",,Calle del Doctor Morcillo,,,,
451764642,True,,residential,False,123.965,"LINESTRING (-3.0081586 40.0069337, -3.0079058 40.0080316)",1,Calle de Carlos Cano,,,,
"[173071321, 523021975]",False,,residential,False,80.087,"LINESTRING (-3.0081586 40.0069337, -3.0075958 40.0070788, -3.0072674 40.0071634)",2,Calle del General Emilio Villaescusa,40,,,
173071321,False,,residential,True,99.979,"LINESTRING (-3.0081586 40.0069337, -3.0083339 40.0068822, -3.0085163 40.0068638, -3.0087711 40.0068761, -3.0089687 40.0069172, -3.0093009 40.0069797)",2,Calle del General Emilio Villaescusa,40,,,
173071701,False,,residential,True,170.233,"LINESTRING (-3.0081586 40.0069337, -3.0082675 40.0066031, -3.0084554 40.0060026, -3.0084367 40.0059515, -3.007899 40.0057409, -3.007825 40.0057448)",2,Calle de Carlos Cano,,,,
1173911901,False,,residential,False,11.498,"LINESTRING (-3.0065522 40.0116271, -3.0066379 40.0115472)",,Calle de Melchor Cano,,,,
544902868,True,,residential,False,136.589,"LINESTRING (-3.0065522 40.0116271, -3.0059626 40.0122227, -3.0057891 40.0124298, -3.0055086 40.0125247)",,Calle de Melchor Cano,,,,
544902866,True,,residential,False,24.138,"LINESTRING (-3.0055207 40.0111232, -3.0052438 40.0111695)",,Plaza Culebros,,,,
546339118,True,,residential,False,27.287,"LINESTRING (-3.0055207 40.0111232, -3.005505 40.0113683)",,Plaza Culebros,,,,
173071315,False,,residential,False,78.936,"LINESTRING (-3.0139401 40.0121729, -3.0142214 40.0114965)",,Calle de Miguel Hernández,,,,
546339105,True,,residential,False,52.265,"LINESTRING (-3.0139401 40.0121729, -3.0144892 40.0123828)",,Calle del Párroco José María Alfaro,,,,
1173911901,False,,residential,False,7.726,"LINESTRING (-3.0066379 40.0115472, -3.0066916 40.0114912)",,Calle de Melchor Cano,,,,
1173911901,False,,residential,True,11.498,"LINESTRING (-3.0066379 40.0115472, -3.0065522 40.0116271)",,Calle de Melchor Cano,,,,
173071319,True,,residential,False,36.421,"LINESTRING (-3.0066379 40.0115472, -3.0068871 40.0117201, -3.0069183 40.0117859)",,Calle del Espejo,,,,
45827308,False,,residential,True,74.837,"LINESTRING (-3.0121827 40.0130172, -3.0124724 40.0123818)",,Calle de Saturnino Fernández,,,,
179377933,True,,residential,False,142.551,"LINESTRING (-3.0121827 40.0130172, -3.01077 40.0123296)",,Calle Antonio Machado,,,,
173071698,False,,residential,True,35.338,"LINESTRING (-3.0060933 40.0097955, -3.0056915 40.0097162)",,Calle de Ramón y Cajal,,,,
544865490,False,,tertiary,True,36.09,"LINESTRING (-3.0060933 40.0097955, -3.0063133 40.0100729)",,Avenida del Rey Juan Carlos I,,,,
298656732,False,,tertiary,True,36.635000000000005,"LINESTRING (-3.0060933 40.0097955, -3.0060773 40.009586, -3.0060232 40.0094738)",,Avenida del Rey Juan Carlos I,,,,
173071290,True,,tertiary,False,2.523,"LINESTRING (-3.0058017 40.0077608, -3.005829 40.0077696)",,,,roundabout,,
173071711,False,,residential,False,96.298,"LINESTRING (-3.0078543 40.0082552, -3.0085667 40.0075827)",2,Paseo de la Estación,40,,,
173071711,False,,residential,True,18.092,"LINESTRING (-3.0078543 40.0082552, -3.0076917 40.0083599)",2,Paseo de la Estación,40,,,
286026780,True,,residential,False,33.467,"LINESTRING (-3.0078543 40.0082552, -3.0080975 40.0084916)",1,Calle del Hotel,40,,,
173071332,True,,residential,False,69.459,"LINESTRING (-3.0106818 40.0089273, -3.0101128 40.0093748)",1,Calle de San Isidro,40,,,
173071704,True,,residential,False,82.046,"LINESTRING (-3.0106818 40.0089273, -3.0097185 40.0089217)",,Calle del Olmo,,,,
173071711,False,,residential,True,49.624,"LINESTRING (-3.0093009 40.0069797, -3.0089061 40.0073079)",2,Paseo de la Estación,40,,,
173071321,False,,residential,False,99.979,"LINESTRING (-3.0093009 40.0069797, -3.0089687 40.0069172, -3.0087711 40.0068761, -3.0085163 40.0068638, -3.0083339 40.0068822, -3.0081586 40.0069337)",2,Calle del General Emilio Villaescusa,40,,,
173071321,False,,residential,True,41.256,"LINESTRING (-3.0093009 40.0069797, -3.0095625 40.0070289, -3.0097713 40.0070682)",2,Calle del General Emilio Villaescusa,40,,,
173071698,False,,residential,False,47.496,"LINESTRING (-3.005162 40.0095973, -3.0056383 40.0096834, -3.0056915 40.0097162)",,Calle de Ramón y Cajal,,,,
298656727,False,,living_street,True,85.58399999999999,"LINESTRING (-3.005162 40.0095973, -3.0050942 40.0096636, -3.0049757 40.0098138, -3.0047784 40.0101927, -3.0047158 40.0102496, -3.0046919 40.0102703)",,Calle del Agua,,,,
298656732,False,,tertiary,False,29.067,"LINESTRING (-3.0059049 40.0092286, -3.0060232 40.0094738)",,Avenida del Rey Juan Carlos I,,,,
298656732,False,,tertiary,True,20.162,"LINESTRING (-3.0059049 40.0092286, -3.0058229 40.0090585)",,Avenida del Rey Juan Carlos I,,,,
173071704,True,,residential,False,137.009,"LINESTRING (-3.0074368 40.0088525, -3.0059049 40.0092286)",,Calle del Olmo,,,,
451764652,True,,residential,False,22.085,"LINESTRING (-3.0074368 40.0088525, -3.0074991 40.0086597)",1,Paseo de la Estación,40,,,
45424699,False,,tertiary,False,25.813,"LINESTRING (-3.0055098 40.0067235, -3.0055874 40.0069479)",,Avenida del Rey Juan Carlos I,,,,
45424699,False,,tertiary,True,88.89399999999999,"LINESTRING (-3.0055098 40.0067235, -3.0054263 40.0064576, -3.0052761 40.0059974, -3.005232 40.0059584)",,Avenida del Rey Juan Carlos I,,,,
179377652,True,,tertiary_link,False,5.145,"LINESTRING (-3.0074849 40.0105325, -3.0075011 40.010513, -3.0075077 40.0104904)",,,,roundabout,,
179377652,True,,tertiary_link,False,15.423,"LINESTRING (-3.0073379 40.0105074, -3.0073519 40.010528, -3.0073742 40.0105436, -3.0074021 40.0105524, -3.0074322 40.0105534, -3.007461 40.0105465, -3.0074849 40.0105325)",,,,roundabout,,
45424687,False,,tertiary,True,72.973,"LINESTRING (-3.0075077 40.0104904, -3.0076516 40.0104687, -3.0083484 40.0103637)",2,Avenida de Miguel de Cervantes,40,,yes,
179377652,True,,tertiary_link,False,18.001,"LINESTRING (-3.0075077 40.0104904, -3.0075038 40.0104675, -3.0074899 40.0104469, -3.0074641 40.0104297, -3.0074357 40.0104218, -3.0074055 40.0104219, -3.0073772 40.0104298, -3.0073568 40.0104424)",,,,roundabout,,
45424687,False,,tertiary,False,25.009,"LINESTRING (-3.0126553 40.009868, -3.0123698 40.0098154)",2,Avenida de Miguel de Cervantes,40,,yes,
45424687,False,,tertiary,True,4.701,"LINESTRING (-3.0126553 40.009868, -3.0127089 40.0098781)",2,Avenida de Miguel de Cervantes,40,,yes,
298656848,True,,residential,False,97.195,"LINESTRING (-3.0126553 40.009868, -3.0125187 40.0102545, -3.0119869 40.0104963)",,Calle de la Mora Encantada,,,,
179377652,True,,tertiary_link,False,1.325,"LINESTRING (-3.0073568 40.0104424, -3.0073445 40.0104497)",,,,roundabout,,
451764652,True,,residential,False,47.151,"LINESTRING (-3.0073568 40.0104424, -3.0073314 40.010389, -3.0073332 40.010367, -3.0073611 40.0100225)",1,Paseo de la Estación,40,,,
179377654,False,,tertiary,False,57.226,"LINESTRING (-3.0148945 40.0104059, -3.0155344 40.0105629)",2,Avenida de Miguel de Cervantes,40,,,
179377654,False,,tertiary,True,99.721,"LINESTRING (-3.0148945 40.0104059, -3.0141095 40.0102133, -3.0138459 40.010145, -3.0137976 40.010108)",2,Avenida de Miguel de Cervantes,40,,,
450860302,True,,residential,False,26.044,"LINESTRING (-3.0148945 40.0104059, -3.0148715 40.0104615, -3.0148022 40.0106292)",1,Calle de Cataluña,40,,,
45827308,False,,residential,False,19.426,"LINESTRING (-3.0135875 40.0103351, -3.0135263 40.0105034)",,Calle de Saturnino Fernández,,,,
45827308,False,,residential,True,22.878,"LINESTRING (-3.0135875 40.0103351, -3.0136596 40.0101369)",,Calle de Saturnino Fernández,,,,
546339108,True,,residential,False,89.588,"LINESTRING (-3.0135875 40.0103351, -3.0145905 40.0105779)",,Calle de Valencia,,,,
173071318,True,,residential,False,37.406,"LINESTRING (-3.0151761 40.0097538, -3.0156095 40.0098083)",1,Calle del Archivero Dimas Pérez,40,,,
179377934,True,,residential,False,31.646,"LINESTRING (-3.0151761 40.0097538, -3.0150594 40.010024)",1,Calle del Pintor Sorolla,40,,,
546339105,True,,residential,False,94.465,"LINESTRING (-3.0144892 40.0123828, -3.0154832 40.0127598)",,Calle del Párroco José María Alfaro,,,,
450860308,False,,residential,False,18.911,"LINESTRING (-3.0148022 40.0106292, -3.0145905 40.0105779)",,Calle de Valencia,,,,
45827308,False,,residential,False,74.816,"LINESTRING (-3.0127621 40.0117466, -3.0124724 40.0123818)",,Calle de Saturnino Fernández,,,,
45827308,False,,residential,True,18.87,"LINESTRING (-3.0127621 40.0117466, -3.0128399 40.0115877)",,Calle de Saturnino Fernández,,,,
173071334,True,,residential,False,75.471,"LINESTRING (-3.0127621 40.0117466, -3.0135633 40.0120366)",,Calle del Párroco José María Alfaro,,,,
860142519,True,,residential,False,124.689,"LINESTRING (-3.0134782 40.0071877, -3.0145684 40.0064393)",2,Calle de San Isidro,40,,,
860142521,False,,residential,True,16.329,"LINESTRING (-3.0134782 40.0071877, -3.013317 40.0072672)",,,,,,
298656851,False,,residential,True,59.01,"LINESTRING (-3.0134782 40.0071877, -3.0135024 40.0072615, -3.0134497 40.0077143)",1,Calle de la Retama,40,,,
179378926,True,N-IIIa,trunk_link,False,4.985,"LINESTRING (-3.0141724 40.0048495, -3.0141239 40.0048746)",,,,roundabout,,
179378935,True,,residential,False,156.513,"LINESTRING (-3.0141724 40.0048495, -3.0124033 40.0044689)",,Avenida de Adolfo Suárez,,,,
179378922,True,,residential,False,31.838,"LINESTRING (-3.014093 40.0050618, -3.0140984 40.0051884, -3.0140713 40.0053467)",1,Calle Miguel Ángel Blanco,40,,,
179378926,True,N-IIIa,trunk_link,False,22.548,"LINESTRING (-3.014093 40.0050618, -3.0141566 40.0051087, -3.0142408 40.0051288, -3.0143279 40.0051179)",,,,roundabout,,
179378926,True,N-IIIa,trunk_link,False,4.079,"LINESTRING (-3.0143279 40.0051179, -3.0143694 40.0050996)",,,,roundabout,,
179378924,True,,residential,False,28.106,"LINESTRING (-3.0144157 40.0049032, -3.0144068 40.0047693, -3.0143913 40.0046512)",,Calle Miguel Ángel Blanco,,,,
179378926,True,N-IIIa,trunk_link,False,21.157,"LINESTRING (-3.0144157 40.0049032, -3.0143571 40.0048584, -3.0142793 40.0048367, -3.0141968 40.0048422)",,,,roundabout,,
179378926,True,N-IIIa,trunk_link,False,5.673,"LINESTRING (-3.0144413 40.0049503, -3.0144157 40.0049032)",,,,roundabout,,
179378926,True,N-IIIa,trunk_link,False,5.646,"LINESTRING (-3.0140673 40.005015, -3.014093 40.0050618)",,,,roundabout,,
179378912,True,N-IIIa,trunk,False,29.746,"LINESTRING (-3.0141239 40.0048746, -3.0139401 40.004872, -3.0137748 40.0048765)",,,,,,
179378926,True,N-IIIa,trunk_link,False,16.918,"LINESTRING (-3.0141239 40.0048746, -3.014071 40.004939, -3.0140673 40.005015)",,,,roundabout,,
179378921,True,N-IIIa,trunk,False,19.563,"LINESTRING (-3.0146534 40.0050178, -3.0144413 40.0049503)",,,,,,
179378931,True,N-IIIa,trunk,False,38.141,"LINESTRING (-3.0143841 40.0050903, -3.0148319 40.0050916)",,,,,,
179378926,True,N-IIIa,trunk_link,False,16.881999999999998,"LINESTRING (-3.0143841 40.0050903, -3.0144371 40.0050261, -3.0144413 40.0049503)",,,,roundabout,,
451551589,False,,residential,True,39.185,"LINESTRING (-3.0158961 40.0054392, -3.0158171 40.005582, -3.0156253 40.0057137)",2,Calle de San Isidro,40,,,
173071332,True,,residential,False,64.445,"LINESTRING (-3.0112702 40.0085629, -3.0106818 40.0089273)",1,Calle de San Isidro,40,,,
298656818,False,,residential,True,42.078,"LINESTRING (-3.0112702 40.0085629, -3.0115679 40.0088649)",,,,,,
173071321,False,,residential,False,46.191,"LINESTRING (-3.010298 40.0071672, -3.0098649 40.0070858, -3.0097713 40.0070682)",2,Calle del General Emilio Villaescusa,40,,,
173071321,False,,residential,True,191.38199999999998,"LINESTRING (-3.010298 40.0071672, -3.0104546 40.0071967, -3.0109368 40.007293, -3.0110156 40.0073185, -3.0115244 40.0076229, -3.0119674 40.0079321, -3.0120748 40.0080053, -3.0121594 40.0080629)",2,Calle del General Emilio Villaescusa,40,,,
286026614,True,,residential,False,35.453,"LINESTRING (-3.010298 40.0071672, -3.0102989 40.0072131, -3.0103044 40.007486)",1,Calle de Lope de Vega,20,,,
451764647,False,,residential,True,105.68,"LINESTRING (-3.010298 40.0071672, -3.0103719 40.0069094, -3.0097173 40.0066468, -3.009578 40.0065909)",2,Glorieta de la Estación,40,,,
286026780,True,,residential,False,72.483,"LINESTRING (-3.0104202 40.0085365, -3.0110746 40.0085489, -3.0111472 40.0085541, -3.0112702 40.0085629)",1,Calle del Hotel,40,,,
286026780,True,,residential,False,136.093,"LINESTRING (-3.0080975 40.0084916, -3.0096947 40.0085278)",1,Calle del Hotel,40,,,
451698314,False,,residential,False,47.275,"LINESTRING (-3.0080975 40.0084916, -3.0080712 40.0085428, -3.0080351 40.0089119)",1,Calle del Hotel,40,,,
298656991,False,,residential,False,60.302,"LINESTRING (-3.0146143 40.0041365, -3.0143913 40.0046512)",,Calle Miguel Ángel Blanco,,,,
179378935,True,,residential,False,138.526,"LINESTRING (-3.0124033 40.0044689, -3.0108322 40.0041469)",,Avenida de Adolfo Suárez,,,,
45424699,False,,tertiary,False,47.232,"LINESTRING (-3.0048889 40.0056247, -3.005232 40.0059584)",,Avenida del Rey Juan Carlos I,,,,
298656831,True,,residential,False,107.889,"LINESTRING (-3.0138307 40.0058447, -3.0150495 40.006109)",1,Calle de Iván de Bargas,40,,,
451551595,False,,residential,False,24.723,"LINESTRING (-3.0138307 40.0058447, -3.0137299 40.0060532)",2,Calle Miguel Ángle Blanco,40,,,
451551595,False,,residential,True,59.045,"LINESTRING (-3.0138307 40.0058447, -3.0140713 40.0053467)",2,Calle Miguel Ángle Blanco,40,,,
45424699,False,,tertiary,True,47.232,"LINESTRING (-3.005232 40.0059584, -3.0048889 40.0056247)",,Avenida del Rey Juan Carlos I,,,,
45424699,False,,tertiary,False,88.894,"LINESTRING (-3.005232 40.0059584, -3.0052761 40.0059974, -3.0054263 40.0064576, -3.0055098 40.0067235)",,Avenida del Rey Juan Carlos I,,,,
298656993,True,,residential,False,178.957,"LINESTRING (-3.005232 40.0059584, -3.0053808 40.0058846, -3.0061483 40.0059388, -3.0072396 40.006224)",,Calle del Hospital,,,,
451551595,False,,residential,True,24.723,"LINESTRING (-3.0137299 40.0060532, -3.0138307 40.0058447)",2,Calle Miguel Ángle Blanco,40,,,
451551595,False,,residential,False,134.276,"LINESTRING (-3.0137299 40.0060532, -3.0131965 40.0070966, -3.0131904 40.0071835)",2,Calle Miguel Ángle Blanco,40,,,
