osmid,bridge,oneway,ref,highway,maxspeed,reversed,length,geometry,name,junction,lanes,tunnel,access
30646804,,True,,trunk,40,False,41.858,"LINESTRING (-8.6211708 42.1661579, -8.620949 42.1660655, -8.62091 42.166039, -8.6208603 42.1660045, -8.6207875 42.1659225)",Rúa Angustias,,2,,
30646823,,True,,residential,,False,6.642,"LINESTRING (-8.6206603 42.1656106, -8.6206371 42.1656678)",,,,,
"[638791944, 1203058681, 81245671]",,False,,residential,30,False,200.94400000000002,"LINESTRING (-8.6206603 42.1656106, -8.6206843 42.1655317, -8.620753 42.1652865, -8.6207984 42.1651048, -8.6208106 42.1650606, -8.6208628 42.1648762, -8.6208801 42.164815, -8.6209277 42.164639, -8.6210791 42.1641208, -8.6211525 42.1638408)",Rúa Ramiráns,,2,,
59572591,,False,PO-329,tertiary,30,False,144.387,"LINESTRING (-8.6224762 42.1640516, -8.6227155 42.1643534, -8.6233638 42.1651711)",Rúa Progreso,,2,,
"[93213137, 93112595, 93213155]",,False,,residential,,False,196.79699999999997,"LINESTRING (-8.6224762 42.1640516, -8.6223579 42.1650085, -8.6223597 42.165045, -8.6223696 42.1650653, -8.6223865 42.1650779, -8.6228007 42.1651266, -8.6229751 42.1651483, -8.6231533 42.1651712, -8.6232647 42.1651802, -8.6233638 42.1651711)",Rúa dos Muíños,,,building_passage,
59572591,,False,PO-329,tertiary,30,True,151.815,"LINESTRING (-8.6224762 42.1640516, -8.6224476 42.1640087, -8.6224194 42.16395, -8.6224039 42.1638913, -8.6223979 42.1638292, -8.6224153 42.1631945, -8.6224142 42.1630554, -8.6224039 42.1629061, -8.6223646 42.1626985)",Rúa Progreso,,2,,
30646837,,False,PO-329,tertiary,,False,30.996000000000002,"LINESTRING (-8.6241435 42.162408, -8.6239571 42.1624146, -8.6237696 42.1624347)",Avenida de Buenos Aires,,2,,
"[34037706, 388183813, 1203058679]",yes,False,PO-329,tertiary,,True,148.541,"LINESTRING (-8.6241435 42.162408, -8.6243897 42.1624152, -8.6246008 42.1624311, -8.6246585 42.1624352, -8.6248261 42.1624485, -8.6250213 42.1624622, -8.6254049 42.162502, -8.6255482 42.1625203, -8.625747 42.1625458, -8.6259313 42.162567)","['Avenida de Buenos Aires', 'Ponte do Valo']",,2,,
92938901,,False,,residential,,False,135.876,"LINESTRING (-8.6241435 42.162408, -8.6241184 42.1625094, -8.6241078 42.1626043, -8.6241268 42.1627958, -8.6241564 42.1629408, -8.6242222 42.1631216, -8.6243639 42.1633768, -8.6245161 42.1635677)",Paseo do Louro,,,,
34037709,,False,,residential,,False,5.178,"LINESTRING (-8.6223646 42.1626985, -8.6223023 42.1627045)",Rúa Peña,,,,
30646837,,False,PO-329,tertiary,,True,85.227,"LINESTRING (-8.6223646 42.1626985, -8.6223724 42.1626829, -8.6223861 42.1626724, -8.6224082 42.1626637, -8.6227332 42.1626074, -8.6231776 42.162533, -8.6233504 42.1625029)",Avenida de Buenos Aires,,2,,
59572591,,False,PO-329,tertiary,30,False,151.815,"LINESTRING (-8.6223646 42.1626985, -8.6224039 42.1629061, -8.6224142 42.1630554, -8.6224153 42.1631945, -8.6223979 42.1638292, -8.6224039 42.1638913, -8.6224194 42.16395, -8.6224476 42.1640087, -8.6224762 42.1640516)",Rúa Progreso,,2,,
"[34228250, 166177900]",,True,,residential,,False,25.003,"LINESTRING (-8.6215668 42.1627868, -8.6215588 42.1627691, -8.621544 42.1627521, -8.6215324 42.1627442, -8.6215108 42.1627367, -8.6214893 42.1627362, -8.6214715 42.1627409, -8.6214536 42.1627514, -8.6214336 42.1627772, -8.6214282 42.1627944, -8.6214283 42.1628206, -8.6214352 42.1628402, -8.621445 42.1628543)",Praza Central,roundabout,1,,
359895319,,False,,residential,,True,48.382999999999996,"LINESTRING (-8.6215668 42.1627868, -8.6218363 42.1627651, -8.6221489 42.1627312)",Rúa Peña,,,,
92186725,,True,,residential,,False,72.524,"LINESTRING (-8.621445 42.1628543, -8.6214119 42.1628929, -8.6213872 42.1629399, -8.6213649 42.1630194, -8.6212587 42.1634439, -8.6212475 42.1634862)",Rúa Ramiráns,,,,
166177899,,True,,residential,,False,11.142999999999999,"LINESTRING (-8.621445 42.1628543, -8.6214559 42.1628643, -8.6214733 42.1628738, -8.6214924 42.1628781, -8.6215102 42.1628773, -8.6215372 42.1628668, -8.6215548 42.1628507)",Praza Central,roundabout,1,,
166177899,,True,,residential,,False,7.32,"LINESTRING (-8.6215548 42.1628507, -8.6215628 42.1628376, -8.6215678 42.1628236, -8.6215697 42.162807, -8.6215668 42.1627868)",Praza Central,roundabout,1,,
52443592,,False,,residential,,False,86.53800000000001,"LINESTRING (-8.6163268 42.1610531, -8.6163688 42.1611057, -8.6164171 42.1611482, -8.6164972 42.1611901, -8.6167201 42.1612915, -8.6167443 42.1613025, -8.6169546 42.1614254, -8.6171098 42.1615579)",Rúa Tarela,,,,
52443592,,False,,residential,,True,55.866,"LINESTRING (-8.6163268 42.1610531, -8.6162232 42.1608346, -8.6161436 42.1606572, -8.6161332 42.1605737)",Rúa Tarela,,,,
34605376,,True,,residential,,False,136.867,"LINESTRING (-8.6153573 42.1620138, -8.6158167 42.1617476, -8.615879 42.1617109, -8.6159246 42.1616667, -8.6160351 42.161456, -8.616236 42.1611549, -8.6163268 42.1610531)",Rúa Navuxil,,,,
34605376,,True,,residential,,False,56.14,"LINESTRING (-8.6148069 42.1617164, -8.6153573 42.1620138)",Rúa Navuxil,,,,
81272965,,False,,residential,,True,99.624,"LINESTRING (-8.6148069 42.1617164, -8.6148949 42.1616525, -8.6149574 42.1616037, -8.6150031 42.1615518, -8.6152928 42.1609115)",Rúa Rosalía de Castro,,,,
"[34037706, 388183813, 1203058679]",yes,False,PO-329,tertiary,,False,148.541,"LINESTRING (-8.6259313 42.162567, -8.625747 42.1625458, -8.6255482 42.1625203, -8.6254049 42.162502, -8.6250213 42.1624622, -8.6248261 42.1624485, -8.6246585 42.1624352, -8.6246008 42.1624311, -8.6243897 42.1624152, -8.6241435 42.162408)","['Avenida de Buenos Aires', 'Ponte do Valo']",,2,,
48276891,,True,,residential,,False,43.435,"LINESTRING (-8.6211048 42.1592959, -8.6206428 42.1592818, -8.6205839 42.1593014)",Rúa Fernández Areal,,,,
"[81245220, 166177901]",,True,,residential,,False,63.507000000000005,"LINESTRING (-8.6211048 42.1592959, -8.62108 42.15901, -8.6210641 42.158923, -8.6210508 42.1588721, -8.6210851 42.1588724, -8.6212464 42.158874)","['Rúa Xogo da Ola', 'Rúa Manuel Rodríguez']",,,,
84502486,,True,,residential,,False,89.386,"LINESTRING (-8.6205839 42.1593014, -8.6205531 42.1592944, -8.6204672 42.1592769, -8.6202044 42.1591342, -8.6201127 42.1590976, -8.6200071 42.1590662, -8.6198042 42.1590227, -8.6197039 42.1590096, -8.6195986 42.1589984)",Rúa Fernández Areal,,,,
92186713,,True,,residential,,False,61.812,"LINESTRING (-8.6195986 42.1589984, -8.6194575 42.1589683, -8.6188772 42.1588466)",Rúa Fernández Areal,,,,
166177895,,False,N-550,trunk,,True,41.293000000000006,"LINESTRING (-8.6195986 42.1589984, -8.6196235 42.1588471, -8.6196459 42.1586288)",Avenida Domingo Bueno,,,,
166373474,,False,N-550,trunk,,False,117.994,"LINESTRING (-8.6195986 42.1589984, -8.6195843 42.1590753, -8.6194836 42.1596171, -8.6194747 42.1596648, -8.6194318 42.1598952, -8.6194031 42.1600496)",Avenida Domingo Bueno,,,,
92186713,,True,,residential,,False,37.18,"LINESTRING (-8.6188772 42.1588466, -8.6184467 42.1587468)",Rúa Fernández Areal,,,,
59334956,,True,,residential,,False,47.644999999999996,"LINESTRING (-8.6188772 42.1588466, -8.6188103 42.1588581, -8.6186281 42.1589107, -8.6183404 42.1590036)",Rúa do Cruceiro,,,,
59334960,,False,,residential,,False,76.599,"LINESTRING (-8.6160509 42.1581035, -8.6160066 42.1581817, -8.6157187 42.1587468)",Rúa Doutor Paz Varela,,,,
777297072,,False,,residential,,False,147.015,"LINESTRING (-8.6160509 42.1581035, -8.6157151 42.158031, -8.6155746 42.1580018, -8.6154731 42.1579747, -8.615273 42.1578899, -8.6151263 42.1578288, -8.6149844 42.1577705, -8.6148308 42.1577194, -8.6145815 42.1576466, -8.6144519 42.1576172, -8.6144055 42.157611)",Rúa Fernández Areal,,,,
52443592,,False,,residential,,True,95.49000000000001,"LINESTRING (-8.6174886 42.1623657, -8.6173721 42.1620377, -8.6171949 42.1616725, -8.6171571 42.1616079, -8.6171098 42.1615579)",Rúa Tarela,,,,
81272969,,True,,residential,,False,13.687999999999999,"LINESTRING (-8.6174886 42.1623657, -8.6173919 42.1624152, -8.6173592 42.1624418)",,,,,
104735619,,False,,residential,,False,49.504,"LINESTRING (-8.6167747 42.1629157, -8.6164429 42.163009, -8.6163577 42.1630535, -8.6162243 42.1630885)",,,,,
627448600,,False,,residential,,False,75.18299999999999,"LINESTRING (-8.6167747 42.1629157, -8.6166776 42.1628387, -8.616356 42.162641, -8.6160867 42.1624728)",,,,,
501499109,,True,,residential,,False,40.193,"LINESTRING (-8.6160867 42.1624728, -8.615696 42.1622565)",,,,,
627448600,,False,,residential,,True,75.18299999999999,"LINESTRING (-8.6160867 42.1624728, -8.616356 42.162641, -8.6166776 42.1628387, -8.6167747 42.1629157)",,,,,
777297072,,False,,residential,,True,11.542,"LINESTRING (-8.614267 42.1575957, -8.6144055 42.157611)",Rúa Fernández Areal,,,,
59334956,,True,,residential,,False,110.18299999999999,"LINESTRING (-8.6175643 42.1593401, -8.6172162 42.1594769, -8.6169994 42.1595943, -8.6168749 42.1596781, -8.6167514 42.1597702, -8.6167055 42.1598255, -8.61668 42.1598749, -8.6166587 42.1599321, -8.6166329 42.1599975)",Rúa do Cruceiro,,,,
92186713,,True,,residential,,False,30.216,"LINESTRING (-8.6184467 42.1587468, -8.6180973 42.1586646)",Rúa Fernández Areal,,,,
59334957,,True,,residential,,False,29.92,"LINESTRING (-8.6184467 42.1587468, -8.6183967 42.1588943, -8.6183404 42.1590036)",Rúa Fernández Areal,,,,
59334956,,True,,residential,,False,74.498,"LINESTRING (-8.6183404 42.1590036, -8.6182357 42.159052, -8.6181517 42.159092, -8.6180438 42.159136, -8.6179478 42.15916, -8.6178318 42.1592, -8.6177599 42.1592439, -8.6177463 42.1592511, -8.6176302 42.1593125, -8.6175643 42.1593401)",Rúa do Cruceiro,,,,
92186710,,False,,residential,,True,20.272,"LINESTRING (-8.6163985 42.1599423, -8.6166329 42.1599975)",Rúa O Pinar,,,,
59334953,,True,,residential,,False,73.54899999999999,"LINESTRING (-8.6163985 42.1599423, -8.6163507 42.1600673, -8.616317 42.160153, -8.6162727 42.1602611, -8.6161648 42.1604995, -8.6161332 42.1605737)",Travesía Cruceiro,,,,
"[92186704, 81272972]",,True,,residential,,False,205.04,"LINESTRING (-8.6163985 42.1599423, -8.6164284 42.159886, -8.6165701 42.1595939, -8.6168568 42.1590627, -8.6167176 42.1590207, -8.6158641 42.1587864, -8.6157187 42.1587468)","['Rúa Tranvía', 'Rúa Enrique Peinador']",,,,
92186710,,False,,residential,,False,20.272,"LINESTRING (-8.6166329 42.1599975, -8.6163985 42.1599423)",Rúa O Pinar,,,,
92186710,,False,,residential,,True,129.99699999999999,"LINESTRING (-8.6166329 42.1599975, -8.6170065 42.1600895, -8.6170313 42.1600954, -8.6171059 42.1601125, -8.6176018 42.160227, -8.6177025 42.1602502, -8.618018 42.1603287, -8.6181344 42.160355)",Rúa O Pinar,,,,
59334960,,False,,residential,,True,76.599,"LINESTRING (-8.6157187 42.1587468, -8.6160066 42.1581817, -8.6160509 42.1581035)",Rúa Doutor Paz Varela,,,,
777297073,,True,,residential,,False,109.314,"LINESTRING (-8.6157187 42.1587468, -8.6154986 42.1592006, -8.6154785 42.1592421, -8.6154539 42.1592926, -8.6152761 42.1596735)",Rúa Doutor Paz Varela,,,,
252767019,,False,,residential,,False,14.572,"LINESTRING (-8.6152761 42.1596735, -8.6152181 42.1597973)",Rúa Doutor Paz Varela,,,,
59334955,,True,,residential,,False,97.229,"LINESTRING (-8.6152761 42.1596735, -8.6154819 42.1597231, -8.616265 42.1599072, -8.6163985 42.1599423)",Rúa O Pinar,,,,
166373474,,False,N-550,trunk,,False,32.315,"LINESTRING (-8.6194031 42.1600496, -8.6193695 42.1602304, -8.6193496 42.1603375)",Avenida Domingo Bueno,,,,
166373474,,False,N-550,trunk,,True,117.994,"LINESTRING (-8.6194031 42.1600496, -8.6194318 42.1598952, -8.6194747 42.1596648, -8.6194836 42.1596171, -8.6195843 42.1590753, -8.6195986 42.1589984)",Avenida Domingo Bueno,,,,
52443592,,False,,residential,,False,55.866,"LINESTRING (-8.6161332 42.1605737, -8.6161436 42.1606572, -8.6162232 42.1608346, -8.6163268 42.1610531)",Rúa Tarela,,,,
368590550,,False,N-120,trunk,,False,53.2,"LINESTRING (-8.6161332 42.1605737, -8.6159508 42.1605335, -8.6155157 42.1604345)",Rúa Antonio Palacios,,,,
368590550,,False,N-120,trunk,,True,158.667,"LINESTRING (-8.6161332 42.1605737, -8.6167047 42.1607142, -8.6167315 42.1607207, -8.6168367 42.1607452, -8.6173307 42.1608604, -8.6174285 42.1608832, -8.617969 42.1610027)",Rúa Antonio Palacios,,,,
30646746,,False,N-120,trunk,,True,31.912,"LINESTRING (-8.617969 42.1610027, -8.6180314 42.1610161, -8.6183389 42.1610874)",Rúa Antonio Palacios,,,,
59334965,,True,,residential,,False,66.767,"LINESTRING (-8.617969 42.1610027, -8.6179754 42.1609287, -8.6180986 42.160667, -8.6181187 42.1606272, -8.618141 42.1605165, -8.6181777 42.1604258)",Rúa Codesal,,,,
368590550,,False,N-120,trunk,,False,158.667,"LINESTRING (-8.617969 42.1610027, -8.6174285 42.1608832, -8.6173307 42.1608604, -8.6168367 42.1607452, -8.6167315 42.1607207, -8.6167047 42.1607142, -8.6161332 42.1605737)",Rúa Antonio Palacios,,,,
845443696,,True,,trunk,,False,2.358,"LINESTRING (-8.620521 42.1658234, -8.6204934 42.165829)",Rotonda das Angustias,roundabout,,,
638791946,,True,N-120,trunk,30,False,25.76,"LINESTRING (-8.6204934 42.165829, -8.6204379 42.1658096, -8.6203845 42.1657924, -8.6203346 42.1657607, -8.6202923 42.1657204, -8.6202652 42.1656821)",Avenida de Galicia,,1,,
845443696,,True,,trunk,,False,27.176000000000002,"LINESTRING (-8.6204934 42.165829, -8.6204437 42.1658465, -8.6204008 42.1658719, -8.6203668 42.1659039, -8.6203436 42.1659408, -8.6203323 42.1659807, -8.6203337 42.1660214)",Rotonda das Angustias,roundabout,,,
30646797,,True,,trunk,30,False,35.977000000000004,"LINESTRING (-8.6207387 42.1661226, -8.6208027 42.1661182, -8.6209201 42.1661259, -8.6211708 42.1661579)",Rúa Angustias,,1,,
845443695,,True,,trunk,,False,24.043999999999997,"LINESTRING (-8.6207387 42.1661226, -8.6207696 42.1660948, -8.6207923 42.1660629, -8.6208057 42.1660283, -8.6208095 42.1659924, -8.6208033 42.1659566, -8.6207875 42.1659225)",Rotonda das Angustias,roundabout,,,
166177896,,True,,trunk,,False,27.823,"LINESTRING (-8.6203927 42.1661153, -8.620435 42.1661428, -8.6204848 42.1661622, -8.6205393 42.1661725, -8.6205956 42.166173, -8.6206504 42.1661638, -8.6207009 42.1661453)",Rotonda das Angustias,roundabout,,,
92186728,,True,,residential,,False,122.357,"LINESTRING (-8.6218952 42.163893, -8.6219066 42.1634269, -8.6218952 42.1633835, -8.6218792 42.1633447, -8.621774 42.1631845, -8.621637 42.1629741, -8.6215548 42.1628507)",Rúa Estación,,,,
93146107,,False,,residential,,True,59.702999999999996,"LINESTRING (-8.6218952 42.163893, -8.6218932 42.1639362, -8.6218922 42.1639683, -8.6218701 42.1644296)",Rúa Estación,,,,
93146107,,False,,residential,,False,59.702999999999996,"LINESTRING (-8.6218701 42.1644296, -8.6218922 42.1639683, -8.6218932 42.1639362, -8.6218952 42.163893)",Rúa Estación,,,,
59511140,,True,,residential,,False,61.717999999999996,"LINESTRING (-8.6211525 42.1638408, -8.6215205 42.1638907, -8.6217892 42.1638923, -8.6218952 42.163893)",Travesía Estación,,,,
"[638791944, 1203058681, 81245671]",,False,,residential,30,True,200.94400000000002,"LINESTRING (-8.6211525 42.1638408, -8.6210791 42.1641208, -8.6209277 42.164639, -8.6208801 42.164815, -8.6208628 42.1648762, -8.6208106 42.1650606, -8.6207984 42.1651048, -8.620753 42.1652865, -8.6206843 42.1655317, -8.6206603 42.1656106)",Rúa Ramiráns,,2,,
59513538,,True,A-55,motorway_link,40,False,26.900999999999996,"LINESTRING (-8.6243571 42.1659054, -8.6243163 42.1659887, -8.6242995 42.1660092, -8.6242594 42.1660504, -8.6241892 42.1661092)",,,,,
785062337,,True,A-55,motorway_link,40,False,29.061999999999998,"LINESTRING (-8.6243571 42.1659054, -8.6242806 42.1659621, -8.6242084 42.165977, -8.6241064 42.1659705, -8.624043 42.1659542)",,,,,
"[1203058680, 91746894]",,True,,tertiary_link,30,False,39.941,"LINESTRING (-8.623925 42.1658709, -8.6239859 42.1659547, -8.6241352 42.1661584, -8.624158 42.1661858)",Rúa Areas,,"['1', '2']",,
638791942,,False,PO-329,tertiary,30,True,90.53,"LINESTRING (-8.623925 42.1658709, -8.6238372 42.1657682, -8.6238083 42.1657314, -8.6235495 42.1654062, -8.6233638 42.1651711)",Rúa Areas,,2,,
562219302,,True,A-55,motorway_link,40,False,8.897,"LINESTRING (-8.6241892 42.1661092, -8.624158 42.1661858)",,,,,
562219303,,True,,tertiary_link,30,False,21.03,"LINESTRING (-8.6241892 42.1661092, -8.624043 42.1659542)",Rúa Areas,,1,,
34037709,,False,,residential,,True,12.987,"LINESTRING (-8.6221489 42.1627312, -8.6222137 42.1627199, -8.6222454 42.1627144, -8.6223023 42.1627045)",Rúa Peña,,,,
359895319,,False,,residential,,False,48.382999999999996,"LINESTRING (-8.6221489 42.1627312, -8.6218363 42.1627651, -8.6215668 42.1627868)",Rúa Peña,,,,
166177901,,True,,residential,,False,11.616,"LINESTRING (-8.6211 42.1594003, -8.6211048 42.1592959)",Rúa Manuel Rodríguez,,,,
84497815,,True,,residential,,False,123.833,"LINESTRING (-8.6211 42.1594003, -8.6212919 42.159409, -8.6213586 42.1594196, -8.6214178 42.1594365, -8.6215072 42.1594988, -8.6217117 42.159684, -8.6218956 42.159901, -8.6220096 42.1599855, -8.6221238 42.1600394, -8.6222032 42.1600717)",Rúa Cando,,,,
81245223,,True,,residential,,False,55.45,"LINESTRING (-8.622195 42.1609232, -8.6221838 42.1614218)",Rúa Cando,,,,
81245223,,True,,residential,,False,94.889,"LINESTRING (-8.6222032 42.1600717, -8.6222207 42.1601253, -8.6222226 42.1601547, -8.622195 42.1609232)",Rúa Cando,,,,
81245230,,False,,residential,,False,131.173,"LINESTRING (-8.6222032 42.1600717, -8.6221939 42.1599796, -8.6222111 42.159504, -8.6222135 42.159449, -8.6222286 42.1588926)",Rúa Leandro Diz,,,,
81245230,,False,,residential,,False,27.744,"LINESTRING (-8.6222286 42.1588926, -8.6222305 42.1586431)",Rúa Leandro Diz,,,,
81245230,,False,,residential,,True,131.173,"LINESTRING (-8.6222286 42.1588926, -8.6222135 42.159449, -8.6222111 42.159504, -8.6221939 42.1599796, -8.6222032 42.1600717)",Rúa Leandro Diz,,,,
81245230,,False,,residential,,True,51.35,"LINESTRING (-8.6222418 42.1581821, -8.6222492 42.1582122, -8.6222502 42.1582391, -8.6222419 42.1584795, -8.6222305 42.1586431)",Rúa Leandro Diz,,,,
93112607,,False,,residential,,False,27.283,"LINESTRING (-8.6222418 42.1581821, -8.6221704 42.1581823, -8.6219108 42.1581828)",Rúa Tras dos Fornos,,,,
166373474,,False,N-550,trunk,,True,90.17699999999999,"LINESTRING (-8.6191937 42.1611402, -8.6192347 42.160929, -8.6193196 42.160492, -8.6193468 42.1603517, -8.6193496 42.1603375)",Avenida Domingo Bueno,,,,
638791941,,True,,trunk,,False,11.089,"LINESTRING (-8.6191937 42.1611402, -8.6191494 42.1611349, -8.6191055 42.1611416, -8.6190678 42.1611596)",,roundabout,,,
81245224,,True,,residential,,False,54.812999999999995,"LINESTRING (-8.6193496 42.1603375, -8.6194849 42.1603519, -8.6195745 42.1603591, -8.6200084 42.1604044)",Rúa Pío XII,,,,
166373474,,False,N-550,trunk,,False,90.17699999999999,"LINESTRING (-8.6193496 42.1603375, -8.6193468 42.1603517, -8.6193196 42.160492, -8.6192347 42.160929, -8.6191937 42.1611402)",Avenida Domingo Bueno,,,,
166373474,,False,N-550,trunk,,True,32.315,"LINESTRING (-8.6193496 42.1603375, -8.6193695 42.1602304, -8.6194031 42.1600496)",Avenida Domingo Bueno,,,,
81246241,,True,,trunk,30,False,197.13500000000002,"LINESTRING (-8.6191597 42.161347, -8.6191992 42.1613698, -8.6193405 42.1614373, -8.6194569 42.1614978, -8.6195626 42.1615674, -8.6196597 42.1616467, -8.6197689 42.1617658, -8.6198012 42.161807, -8.6198912 42.1619365, -8.6199538 42.1621177, -8.6199797 42.1622401, -8.619992 42.1625725, -8.6200019 42.1628855)",Avenida de Galicia,,1,,
368590559,,True,,residential,,False,61.370000000000005,"LINESTRING (-8.6191597 42.161347, -8.6192807 42.1613743, -8.6194393 42.1614557, -8.6195734 42.1615355, -8.6197086 42.1616478, -8.6197581 42.1616418)",,,,,destination
638791939,,True,,trunk,,False,3.389,"LINESTRING (-8.6190958 42.1613079, -8.619135 42.1613171)",,roundabout,,,
81246241,,True,,trunk,30,False,3.899,"LINESTRING (-8.619135 42.1613171, -8.6191597 42.161347)",Avenida de Galicia,,1,,
81246243,,True,,trunk,,False,15.151999999999997,"LINESTRING (-8.619135 42.1613171, -8.6191809 42.1613155, -8.6192228 42.1613015, -8.619255 42.1612772, -8.6192729 42.1612458)",,roundabout,,,
81246237,,True,N-120,trunk,,False,23.171,"LINESTRING (-8.6190678 42.1611596, -8.6190314 42.1611815, -8.61899 42.1611973, -8.6189228 42.1612094, -8.6188043 42.161208)",,,,,
638791940,,True,,trunk,,False,19.317,"LINESTRING (-8.6190678 42.1611596, -8.6190357 42.1611959, -8.6190298 42.1612391, -8.6190515 42.1612795, -8.6190958 42.1613079)",,roundabout,,,
501499109,,True,,residential,,False,39.02,"LINESTRING (-8.615696 42.1622565, -8.6156443 42.1622269, -8.6155768 42.1621931, -8.6153573 42.1620138)",,,,,
81272962,,False,,residential,,True,48.375,"LINESTRING (-8.6147439 42.1607575, -8.6152928 42.1609115)",,,,,
81272966,,False,,residential,,False,81.773,"LINESTRING (-8.6147439 42.1607575, -8.6146265 42.1609176, -8.6143551 42.1614329)",Rúa Concepción Arenal,,,,
81272966,,False,,residential,,True,25.348,"LINESTRING (-8.6147439 42.1607575, -8.6147484 42.1607481, -8.6148461 42.1605425)",Rúa Concepción Arenal,,,,
81272966,,False,,residential,,True,81.773,"LINESTRING (-8.6143551 42.1614329, -8.6146265 42.1609176, -8.6147439 42.1607575)",Rúa Concepción Arenal,,,,
81272965,,False,,residential,,False,56.132,"LINESTRING (-8.6155157 42.1604345, -8.6152928 42.1609115)",Rúa Rosalía de Castro,,,,
368590550,,False,N-120,trunk,,True,53.2,"LINESTRING (-8.6155157 42.1604345, -8.6159508 42.1605335, -8.6161332 42.1605737)",Rúa Antonio Palacios,,,,
81272966,,False,,residential,,False,25.348,"LINESTRING (-8.6148461 42.1605425, -8.6147484 42.1607481, -8.6147439 42.1607575)",Rúa Concepción Arenal,,,,
52443592,,False,,residential,,False,95.49000000000001,"LINESTRING (-8.6171098 42.1615579, -8.6171571 42.1616079, -8.6171949 42.1616725, -8.6173721 42.1620377, -8.6174886 42.1623657)",Rúa Tarela,,,,
52443592,,False,,residential,,True,86.538,"LINESTRING (-8.6171098 42.1615579, -8.6169546 42.1614254, -8.6167443 42.1613025, -8.6167201 42.1612915, -8.6164972 42.1611901, -8.6164171 42.1611482, -8.6163688 42.1611057, -8.6163268 42.1610531)",Rúa Tarela,,,,
92357741,,True,,residential,,False,106.77799999999999,"LINESTRING (-8.6171098 42.1615579, -8.6172385 42.161537, -8.6177003 42.1614588, -8.6177599 42.1614326, -8.6177956 42.1613992, -8.6178257 42.1613553, -8.6179353 42.1610906, -8.617969 42.1610027)",Rúa Pérez Leirós,,,,
81272962,,False,,residential,,False,48.375,"LINESTRING (-8.6152928 42.1609115, -8.6147439 42.1607575)",,,,,
81272965,,False,,residential,,True,56.132,"LINESTRING (-8.6152928 42.1609115, -8.6155157 42.1604345)",Rúa Rosalía de Castro,,,,
81272965,,False,,residential,,False,99.624,"LINESTRING (-8.6152928 42.1609115, -8.6150031 42.1615518, -8.6149574 42.1616037, -8.6148949 42.1616525, -8.6148069 42.1617164)",Rúa Rosalía de Castro,,,,
81273514,,True,,living_street,,False,110.29999999999998,"LINESTRING (-8.6190447 42.157978, -8.6183834 42.1583681, -8.6183229 42.158414, -8.6182849 42.1584562, -8.6180973 42.1586646)",Rúa Salgueira,,,,
92357737,,True,,residential,,False,90.887,"LINESTRING (-8.6190447 42.157978, -8.6194805 42.1585615, -8.6195201 42.1586056, -8.6195826 42.1586254, -8.6196459 42.1586288)",Rúa Parque Infantil,,,,
92186713,,True,,residential,,False,30.533,"LINESTRING (-8.6180973 42.1586646, -8.6180613 42.1586561, -8.617926 42.1586168, -8.6178974 42.1586085, -8.617758 42.1585556)",Rúa Fernández Areal,,,,
59334964,,True,,residential,,False,99.644,"LINESTRING (-8.6182582 42.1603362, -8.6184049 42.1603023, -8.6187223 42.1602148, -8.6191079 42.1601196, -8.6191765 42.1601043, -8.6193048 42.1600772, -8.6194031 42.1600496)",Rúa Xosé Fernández López,,,,
