osmid,highway,oneway,reversed,length,name,geometry,tunnel,ref,junction,maxspeed
189226640,residential,False,True,6.092,Calle Labradores,"LINESTRING (-4.3588502 39.8670037, -4.3588036 39.8670452)",,,,
"[176022794, 176022795]",residential,False,True,203.59,"['Calle Grillo', 'Calle Linajes']","LINESTRING (-4.3588502 39.8670037, -4.3586415 39.8669487, -4.3585657 39.8669091, -4.3578232 39.8663318, -4.3577265 39.8662267, -4.3576225 39.8661462, -4.3574596 39.8661483, -4.3573363 39.865845, -4.3573227 39.8657504)",,,,
189223301,residential,False,True,97.779,Calle La Oliva,"LINESTRING (-4.3588502 39.8670037, -4.3589434 39.8668933, -4.3590384 39.8668716, -4.3598822 39.8666934)",,,,
189226670,residential,True,False,103.435,Calle Azufaifo,"LINESTRING (-4.3588502 39.8670037, -4.3591522 39.8671213, -4.3593062 39.8672362, -4.359604 39.8672119, -4.3599624 39.8672285)",,,,
189223294,residential,False,False,74.178,,"LINESTRING (-4.3599624 39.8672285, -4.3600973 39.8676758, -4.3601556 39.8678789)",,,,
189223369,residential,False,True,19.413,Plaza del Convento,"LINESTRING (-4.3599624 39.8672285, -4.3599763 39.8672091, -4.3600775 39.867098, -4.3600859 39.8670824)",,,,
"[189223376, 60809417]",residential,False,"[False, True]",669.3520000000001,"['Calle Miraltajo', 'Calle de la Florida']","LINESTRING (-4.364465 39.8627738, -4.3643994 39.8625268, -4.3644025 39.862094, -4.3643299 39.8605185, -4.3642311 39.8593423, -4.3633078 39.8594596, -4.3625349 39.8595475, -4.3613949 39.8597925, -4.3609872 39.8599552)",,,,
176021725,residential,False,True,212.51700000000002,Calle de los Pozos,"LINESTRING (-4.364465 39.8627738, -4.3639879 39.8628597, -4.3637092 39.8629099, -4.3635457 39.8629394, -4.3631471 39.8629574, -4.3629161 39.8629286, -4.3627874 39.8628945, -4.3622427 39.8627328, -4.3620553 39.8627002)",,,,
"[189226640, 189223271]",residential,False,False,594.082,"['Calle Labradores', 'Calle Atalfa']","LINESTRING (-4.3591395 39.8679726, -4.3590367 39.8679795, -4.3579817 39.8680506, -4.3573983 39.8680794, -4.3568477 39.8681067, -4.3563411 39.8681401, -4.3556702 39.8681843, -4.3557784 39.8680914, -4.3564677 39.8678547, -4.3578862 39.8673688, -4.3588036 39.8670452)",,,,
189226632,residential,True,False,107.24000000000001,Calle Correas,"LINESTRING (-4.3591395 39.8679726, -4.3591275 39.8679227, -4.3590641 39.8676591, -4.3588036 39.8670452)",,,,
189223271,residential,False,True,85.14,Calle Atalfa,"LINESTRING (-4.3591395 39.8679726, -4.3592783 39.8679208, -4.359548 39.8678839, -4.3599862 39.8678782, -4.3601112 39.8679084)",,,,
176021724,residential,False,False,95.235,Barrio de Judíos,"LINESTRING (-4.361746 39.8684943, -4.361642 39.868392, -4.3609807 39.8679678, -4.3609074 39.8679348)",,,,
176021716,residential,False,True,132.45499999999998,Calle La Luna,"LINESTRING (-4.3573227 39.8657504, -4.3571868 39.8657578, -4.3570083 39.8658029, -4.3568501 39.8658833, -4.3567091 39.8659188, -4.3565808 39.8658945, -4.3565507 39.8658898, -4.3559032 39.8657895, -4.3558383 39.8657794)",,,,
"[176022794, 176022795]",residential,False,False,203.59,"['Calle Grillo', 'Calle Linajes']","LINESTRING (-4.3573227 39.8657504, -4.3573363 39.865845, -4.3574596 39.8661483, -4.3576225 39.8661462, -4.3577265 39.8662267, -4.3578232 39.8663318, -4.3585657 39.8669091, -4.3586415 39.8669487, -4.3588502 39.8670037)",,,,
176022795,residential,False,True,45.48,Calle Grillo,"LINESTRING (-4.3573227 39.8657504, -4.3573429 39.8655746, -4.3573001 39.8653693, -4.357295 39.865345)",,,,
189223281,secondary,True,False,11.111,Avenida de la Constitución,"LINESTRING (-4.3618925 39.8626488, -4.361912 39.8627476)",,CM-4009,,
1001090276,residential,False,True,38.621,Calle de los Pozos,"LINESTRING (-4.3618925 39.8626488, -4.3614627 39.8625402)",,,,
176021749,residential,False,False,90.35499999999999,Calle de los Canes,"LINESTRING (-4.3587096 39.8600076, -4.3583116 39.8602976, -4.3579778 39.8605934)",,,,
189230211,residential,False,False,96.62100000000001,Calle Borques,"LINESTRING (-4.3587096 39.8600076, -4.3588877 39.8601159, -4.358989 39.8601775, -4.3591553 39.8603443, -4.3593072 39.8607115)",,,,
189230199,residential,False,False,230.642,Calle Salud,"LINESTRING (-4.3591161 39.8617246, -4.3590131 39.8617402, -4.3587744 39.8618081, -4.3581468 39.8620676, -4.3578276 39.8621911, -4.3576908 39.8622281, -4.3569398 39.8623558, -4.3566041 39.8624515)",,,,
303410650,residential,False,False,113.87,Calle Cuesta de la Ce,"LINESTRING (-4.3591161 39.8617246, -4.3591444 39.8616157, -4.3592901 39.8607701, -4.3593072 39.8607115)",,,,
"[303410650, 189223375]",residential,False,True,191.96699999999998,"['Calle de la Paz', 'Calle Cuesta de la Ce']","LINESTRING (-4.3591161 39.8617246, -4.3590787 39.8618314, -4.3590024 39.8621949, -4.3589779 39.8622998, -4.3589634 39.8623617, -4.3589595 39.8624003, -4.3589259 39.8627365, -4.3586898 39.8628435, -4.3584645 39.8630288, -4.358469 39.8632671)",,,,
23153088,residential,True,False,55.138000000000005,Calle Alfares,"LINESTRING (-4.3605896 39.8648499, -4.3605568 39.8650095, -4.3605595 39.8651778, -4.3605431 39.8653433)",,,,
303410620,residential,False,True,87.364,Calle Caño Grande,"LINESTRING (-4.3605896 39.8648499, -4.3602846 39.8648716, -4.3595703 39.8649219)",,,,
176024090,residential,False,False,31.684,,"LINESTRING (-4.358469 39.8632671, -4.3580979 39.8632598)",,,,
176021758,residential,False,True,212.3,Calle Basilio Montalvo,"LINESTRING (-4.358469 39.8632671, -4.3585229 39.8632583, -4.3597412 39.8630329, -4.3597819 39.8629973, -4.3598224 39.8629618, -4.3601056 39.8628849, -4.3608179 39.8626916)",,,,
"[303410650, 189223375]",residential,False,False,191.96699999999998,"['Calle de la Paz', 'Calle Cuesta de la Ce']","LINESTRING (-4.358469 39.8632671, -4.3584645 39.8630288, -4.3586898 39.8628435, -4.3589259 39.8627365, -4.3589595 39.8624003, -4.3589634 39.8623617, -4.3589779 39.8622998, -4.3590024 39.8621949, -4.3590787 39.8618314, -4.3591161 39.8617246)",,,,
23153088,residential,True,False,48.198,Calle Alfares,"LINESTRING (-4.3608179 39.8626916, -4.3609382 39.8631151)",,,,
176021758,residential,False,False,212.29999999999998,Calle Basilio Montalvo,"LINESTRING (-4.3608179 39.8626916, -4.3601056 39.8628849, -4.3598224 39.8629618, -4.3597819 39.8629973, -4.3597412 39.8630329, -4.3585229 39.8632583, -4.358469 39.8632671)",,,,
1001090276,residential,False,False,58.132999999999996,Calle de los Pozos,"LINESTRING (-4.3608179 39.8626916, -4.3613225 39.8625421, -4.3614627 39.8625402)",,,,
303410620,residential,False,False,87.364,Calle Caño Grande,"LINESTRING (-4.3595703 39.8649219, -4.3602846 39.8648716, -4.3605896 39.8648499)",,,,
303415621,residential,False,False,24.271,Calle San Miguel,"LINESTRING (-4.3570429 39.865244, -4.357295 39.865345)",,,,
189230236,residential,False,False,60.215,,"LINESTRING (-4.3570429 39.865244, -4.3567306 39.8652834, -4.3565321 39.865339, -4.3563846 39.8654151)",,,,
"[189230187, 303415621]",residential,False,True,184.03500000000003,Calle San Miguel,"LINESTRING (-4.3570429 39.865244, -4.3566055 39.8646737, -4.3566415 39.8640757, -4.3566683 39.8636816)",,,,
189226709,residential,False,False,25.672,Calle San José,"LINESTRING (-4.3548543 39.8629053, -4.355116 39.8630191)",,,,
189226709,residential,False,True,76.704,Calle San José,"LINESTRING (-4.3548543 39.8629053, -4.3543929 39.8627653, -4.3542206 39.8627492, -4.3539919 39.8627407)",,,,
189230260,residential,False,True,157.94,Calle Canastas,"LINESTRING (-4.3548543 39.8629053, -4.3549415 39.8628623, -4.3555987 39.8626893, -4.3566041 39.8624515)",,,,
189226709,residential,False,True,35.319,Calle San José,"LINESTRING (-4.3554761 39.8631756, -4.355116 39.8630191)",,,,
"[303410659, 189230188]",residential,False,"[False, True]",74.982,,"LINESTRING (-4.3554761 39.8631756, -4.3554297 39.8632328, -4.3551586 39.8633562, -4.3550461 39.8631484, -4.355116 39.8630191)",,,,
303410660,residential,False,False,109.288,Calle Fernando de Rojas,"LINESTRING (-4.3554761 39.8631756, -4.3562179 39.8633874, -4.3564342 39.8634123, -4.3567042 39.8634217)",,,,
189230187,residential,False,False,29.062,Calle San Miguel,"LINESTRING (-4.3567042 39.8634217, -4.3566683 39.8636816)",,,,
189230244,residential,False,False,110.552,Calle Matuta,"LINESTRING (-4.3567042 39.8634217, -4.3567747 39.8628394, -4.3567579 39.8628012, -4.3566041 39.8624515)",,,,
"[176024090, 303410660]",residential,False,"[False, True]",123.46,Calle Fernando de Rojas,"LINESTRING (-4.3567042 39.8634217, -4.3573271 39.8633363, -4.3576823 39.8632787, -4.3580564 39.8632181, -4.3580979 39.8632598)",,,,
303410660,residential,False,True,109.28800000000001,Calle Fernando de Rojas,"LINESTRING (-4.3567042 39.8634217, -4.3564342 39.8634123, -4.3562179 39.8633874, -4.3554761 39.8631756)",,,,
891030805,secondary,True,False,10.052,,"LINESTRING (-4.3600868 39.8679737, -4.3600977 39.8680071, -4.3601119 39.8680257, -4.3601444 39.8680494)",,CM-4009,roundabout,
189223318,secondary,True,False,9.818999999999999,,"LINESTRING (-4.3603096 39.868035, -4.3603251 39.8680197, -4.3603422 39.8679878, -4.360344 39.8679534)",,CM-4009,roundabout,
189223277,residential,True,False,10.103,,"LINESTRING (-4.3609565 39.8678526, -4.360888 39.8677785)",,,,
189223299,residential,False,False,13.795,Avenida Cruz Verde,"LINESTRING (-4.3617842 39.8654773, -4.3619448 39.8654913)",,,,
189223281,secondary,True,False,96.673,Avenida de la Constitución,"LINESTRING (-4.3617842 39.8654773, -4.3616417 39.8658248, -4.3615046 39.8661441, -4.3614576 39.8663091)",,CM-4009,,
189223299,residential,False,True,107.011,Avenida Cruz Verde,"LINESTRING (-4.3617842 39.8654773, -4.3610525 39.8653883, -4.3609512 39.8653746, -4.3605431 39.8653433)",,,,
189223344,residential,False,False,14.483,,"LINESTRING (-4.3608424 39.8600231, -4.3609872 39.8599552)",,,,
189223387,residential,False,True,41.708,,"LINESTRING (-4.3608424 39.8600231, -4.3604005 39.8601832)",,,,
1001090278,secondary,True,False,267.254,Avenida de la Constitución,"LINESTRING (-4.3608424 39.8600231, -4.3610114 39.8602434, -4.3612179 39.8603958, -4.3614459 39.8605131, -4.3615907 39.8606387, -4.3617034 39.8607972, -4.3618992 39.8612667, -4.3619341 39.861454, -4.3619341 39.8616723, -4.3618911 39.8621396)",,CM-4009,,
189230239,residential,False,False,110.26,Calle Castillo,"LINESTRING (-4.3579778 39.8605934, -4.3568778 39.8600735)",,,,
176021749,residential,False,False,143.628,Calle de los Canes,"LINESTRING (-4.3579778 39.8605934, -4.3576693 39.860894, -4.3575755 39.8609496, -4.3574682 39.8609825, -4.3572697 39.8610505, -4.3571249 39.8611225, -4.3566555 39.8613573)",,,,
176021749,residential,False,True,90.35499999999999,Calle de los Canes,"LINESTRING (-4.3579778 39.8605934, -4.3583116 39.8602976, -4.3587096 39.8600076)",,,,
189223369,residential,False,True,23.73,Plaza del Convento,"LINESTRING (-4.3600859 39.8670824, -4.3602094 39.8668912)",,,,
189223369,residential,False,False,19.413,Plaza del Convento,"LINESTRING (-4.3600859 39.8670824, -4.3600775 39.867098, -4.3599763 39.8672091, -4.3599624 39.8672285)",,,,
189223299,residential,False,True,13.795,Avenida Cruz Verde,"LINESTRING (-4.3619448 39.8654913, -4.3617842 39.8654773)",,,,
189223275,secondary,True,False,312.145,Avenida de la Constitución,"LINESTRING (-4.3619448 39.8654913, -4.3620145 39.8651228, -4.3620606 39.8647488, -4.3620869 39.8643199, -4.3621272 39.8639246, -4.3621486 39.8634984, -4.3621594 39.8632699, -4.3621594 39.8630805, -4.3621272 39.8629433, -4.3620553 39.8627002)",,CM-4009,,
176021724,residential,False,True,95.235,Barrio de Judíos,"LINESTRING (-4.3609074 39.8679348, -4.3609807 39.8679678, -4.361642 39.868392, -4.361746 39.8684943)",,,,
189223277,residential,True,False,10.49,,"LINESTRING (-4.3609074 39.8679348, -4.3609551 39.8678856, -4.3609565 39.8678526)",,,,
189230205,residential,False,False,60.319,,"LINESTRING (-4.3618911 39.8621396, -4.3617999 39.862187, -4.3617248 39.8623187, -4.361639 39.8623764, -4.3615425 39.8624073, -4.3614627 39.8625402)",,,,
1001090278,secondary,True,False,56.816,Avenida de la Constitución,"LINESTRING (-4.3618911 39.8621396, -4.3618643 39.8623743, -4.3618925 39.8626488)",,CM-4009,,
303410653,residential,False,False,16.783,Calle de los Canes,"LINESTRING (-4.3566555 39.8613573, -4.3565026 39.8614522)",,,,
176021749,residential,False,True,143.628,Calle de los Canes,"LINESTRING (-4.3566555 39.8613573, -4.3571249 39.8611225, -4.3572697 39.8610505, -4.3574682 39.8609825, -4.3575755 39.8609496, -4.3576693 39.860894, -4.3579778 39.8605934)",,,,
303410654,residential,False,False,149.61599999999999,Calle de las Cuevas,"LINESTRING (-4.3566555 39.8613573, -4.356516 39.8611555, -4.3566083 39.8608795, -4.3567434 39.8604754, -4.3568778 39.8600735)",,,,
189226676,residential,True,False,16.433,Calle Hermanos Cepeda,"LINESTRING (-4.3590857 39.8681145, -4.3591395 39.8679726)",,,,
891030806,secondary,True,False,5.012,,"LINESTRING (-4.3601556 39.8678789, -4.3601112 39.8679084)",,CM-4009,roundabout,
189223294,residential,False,True,74.178,,"LINESTRING (-4.3601556 39.8678789, -4.3600973 39.8676758, -4.3599624 39.8672285)",,,,
189223277,residential,True,False,8.207,,"LINESTRING (-4.360888 39.8677785, -4.3607981 39.8677523)",,,,
189223275,secondary,True,False,286.837,Avenida de la Constitución,"LINESTRING (-4.360888 39.8677785, -4.3612884 39.8674724, -4.3616095 39.8672268, -4.3616551 39.8671403, -4.3616658 39.8670333, -4.3615749 39.8665331, -4.36157 39.8664526, -4.3615639 39.8663539, -4.3615854 39.8662448, -4.3617704 39.8658742, -4.3619448 39.8654913)",,CM-4009,,
189223283,residential,True,False,46.681,Calle San Francisco,"LINESTRING (-4.3598822 39.8666934, -4.3599937 39.866935, -4.3600859 39.8670824)",,,,
189223301,residential,False,False,97.779,Calle La Oliva,"LINESTRING (-4.3598822 39.8666934, -4.3590384 39.8668716, -4.3589434 39.8668933, -4.3588502 39.8670037)",,,,
"[303410608, 176022792]",residential,True,False,192.149,"['Calle Don Lino Ramos', 'Calle San Francisco']","LINESTRING (-4.3598822 39.8666934, -4.359563 39.8661896, -4.3592692 39.8658275, -4.35906 39.8655034, -4.3589081 39.8651422)",,,,
189223344,residential,False,True,14.483,,"LINESTRING (-4.3609872 39.8599552, -4.3608424 39.8600231)",,,,
"[189223376, 60809417]",residential,False,"[False, True]",669.352,"['Calle Miraltajo', 'Calle de la Florida']","LINESTRING (-4.3609872 39.8599552, -4.3613949 39.8597925, -4.3625349 39.8595475, -4.3633078 39.8594596, -4.3642311 39.8593423, -4.3643299 39.8605185, -4.3644025 39.862094, -4.3643994 39.8625268, -4.364465 39.8627738)",,,,
891030806,secondary,True,False,7.67,,"LINESTRING (-4.3602433 39.8678697, -4.3601984 39.8678684, -4.3601556 39.8678789)",,CM-4009,roundabout,
189223281,secondary,True,False,187.30599999999998,Avenida de la Constitución,"LINESTRING (-4.3614576 39.8663091, -4.3614621 39.8663856, -4.3614752 39.8664636, -4.3615717 39.8670386, -4.3615693 39.8671095, -4.3615513 39.8671497, -4.3615183 39.8671898, -4.3607981 39.8677523)",,CM-4009,,
189223382,residential,False,False,116.402,Calle Anastasio Oliva,"LINESTRING (-4.3614576 39.8663091, -4.3613496 39.86633, -4.3605554 39.8667317, -4.3603343 39.8667741, -4.360263 39.8667877)",,,,
891030803,secondary,True,False,19.401,Avenida de Madrid,"LINESTRING (-4.3602313 39.8681988, -4.3602382 39.8681844, -4.3603096 39.868035)",,CM-4009,,50
891030802,secondary,True,False,18.192999999999998,Avenida de Madrid,"LINESTRING (-4.3601444 39.8680494, -4.3602236 39.8681855, -4.3602313 39.8681988)",,CM-4009,,50
891030807,secondary,True,False,15.336,,"LINESTRING (-4.3601444 39.8680494, -4.3601856 39.8680632, -4.3602304 39.8680653, -4.3602735 39.8680555, -4.3603096 39.868035)",,CM-4009,roundabout,
176021725,residential,False,False,212.517,Calle de los Pozos,"LINESTRING (-4.3620553 39.8627002, -4.3622427 39.8627328, -4.3627874 39.8628945, -4.3629161 39.8629286, -4.3631471 39.8629574, -4.3635457 39.8629394, -4.3637092 39.8629099, -4.3639879 39.8628597, -4.364465 39.8627738)",,,,
1001090277,secondary,True,False,341.30699999999996,Avenida de la Constitución,"LINESTRING (-4.3620553 39.8627002, -4.3620306 39.8624711, -4.3620472 39.8623007, -4.3621406 39.8613449, -4.362103 39.8611802, -4.361926 39.8607787, -4.3617865 39.8605975, -4.3616444 39.860474, -4.3613252 39.8603093, -4.3611696 39.8602105, -4.3610758 39.8601178, -4.3609872 39.8599552)",,CM-4009,,
1001090279,residential,True,False,15.786,,"LINESTRING (-4.3620553 39.8627002, -4.3620103 39.8626641, -4.3619496 39.8626525, -4.3618925 39.8626488)",,,circular,
303410653,residential,False,True,16.783,Calle de los Canes,"LINESTRING (-4.3565026 39.8614522, -4.3566555 39.8613573)",,,,
189223271,residential,False,False,85.14,Calle Atalfa,"LINESTRING (-4.3601112 39.8679084, -4.3599862 39.8678782, -4.359548 39.8678839, -4.3592783 39.8679208, -4.3591395 39.8679726)",,,,
891030804,secondary,True,False,7.67,,"LINESTRING (-4.3601112 39.8679084, -4.3600915 39.8679394, -4.3600868 39.8679737)",,CM-4009,roundabout,
189223281,secondary,True,False,49.122,Avenida de la Constitución,"LINESTRING (-4.3607981 39.8677523, -4.36066 39.8677847, -4.3604586 39.8678266, -4.3602433 39.8678697)",,CM-4009,,
189223275,secondary,True,False,41.774,Avenida de la Constitución,"LINESTRING (-4.3604347 39.8679144, -4.3607432 39.8678424, -4.360888 39.8677785)",,CM-4009,,
189223277,residential,True,False,40.734,,"LINESTRING (-4.3604347 39.8679144, -4.36057 39.8679254, -4.3606627 39.8679329, -4.3608113 39.8679492, -4.3609074 39.8679348)",,,,
1001090276,residential,False,False,38.621,Calle de los Pozos,"LINESTRING (-4.3614627 39.8625402, -4.3618925 39.8626488)",,,,
189230205,residential,False,True,60.319,,"LINESTRING (-4.3614627 39.8625402, -4.3615425 39.8624073, -4.361639 39.8623764, -4.3617248 39.8623187, -4.3617999 39.862187, -4.3618911 39.8621396)",,,,
1001090276,residential,False,True,58.132999999999996,Calle de los Pozos,"LINESTRING (-4.3614627 39.8625402, -4.3613225 39.8625421, -4.3608179 39.8626916)",,,,
23153088,residential,True,False,151.498,Calle Alfares,"LINESTRING (-4.3605431 39.8653433, -4.360514 39.8656584, -4.3604834 39.8660915, -4.3603135 39.8666903)",,,,
189223299,residential,False,False,107.011,Avenida Cruz Verde,"LINESTRING (-4.3605431 39.8653433, -4.3609512 39.8653746, -4.3610525 39.8653883, -4.3617842 39.8654773)",,,,
23153088,residential,True,False,11.656,Calle Alfares,"LINESTRING (-4.3603135 39.8666903, -4.360263 39.8667877)",,,,
189223321,residential,True,False,36.812,,"LINESTRING (-4.3603135 39.8666903, -4.3598822 39.8666934)",,,,
189223275,secondary,True,False,8.873,Avenida de la Constitución,"LINESTRING (-4.360344 39.8679534, -4.3604347 39.8679144)",,CM-4009,,
891030806,secondary,True,False,13.429,,"LINESTRING (-4.360344 39.8679534, -4.3603303 39.8679205, -4.3603028 39.8678933, -4.3602848 39.8678828, -4.3602433 39.8678697)",,CM-4009,roundabout,
189223369,residential,False,False,23.73,Plaza del Convento,"LINESTRING (-4.3602094 39.8668912, -4.3600859 39.8670824)",,,,
189226709,residential,False,False,13.023,Calle San José,"LINESTRING (-4.3538424 39.8627641, -4.3539919 39.8627407)",,,,
189226738,residential,True,False,22.48,,"LINESTRING (-4.3538424 39.8627641, -4.3538476 39.8627361, -4.35384 39.8627083, -4.3538205 39.8626841, -4.3537914 39.8626666, -4.3537519 39.8626573, -4.3537149 39.8626593, -4.3536811 39.862671)",,,roundabout,
189230251,residential,False,False,15.946,Calle Santa Ana,"LINESTRING (-4.353726 39.8628198, -4.3536981 39.8629616)",,,,
189226738,residential,True,False,12.649999999999999,,"LINESTRING (-4.353726 39.8628198, -4.353763 39.8628188, -4.3537974 39.8628082, -4.353825 39.8627892, -4.3538424 39.8627641)",,,roundabout,
189226709,residential,False,True,13.023,Calle San José,"LINESTRING (-4.3539919 39.8627407, -4.3538424 39.8627641)",,,,
189230231,residential,True,False,12.096,,"LINESTRING (-4.3539919 39.8627407, -4.3539312 39.8626424)",,,,
189226709,residential,False,False,76.704,Calle San José,"LINESTRING (-4.3539919 39.8627407, -4.3542206 39.8627492, -4.3543929 39.8627653, -4.3548543 39.8629053)",,,,
176021716,residential,False,False,132.45499999999998,Calle La Luna,"LINESTRING (-4.3558383 39.8657794, -4.3559032 39.8657895, -4.3565507 39.8658898, -4.3565808 39.8658945, -4.3567091 39.8659188, -4.3568501 39.8658833, -4.3570083 39.8658029, -4.3571868 39.8657578, -4.3573227 39.8657504)",,,,
189230236,residential,False,True,61.795,,"LINESTRING (-4.3558383 39.8657794, -4.3560305 39.8656622, -4.3563723 39.8654237, -4.3563846 39.8654151)",,,,
189226738,residential,True,False,21.729999999999997,,"LINESTRING (-4.3536811 39.862671, -4.3536545 39.8626908, -4.353635 39.8627296, -4.3536373 39.862758, -4.3536521 39.862784, -4.3536818 39.8628047, -4.3536908 39.862811, -4.353726 39.8628198)",,,roundabout,
189226640,residential,False,False,6.092,Calle Labradores,"LINESTRING (-4.3588036 39.8670452, -4.3588502 39.8670037)",,,,
"[189226640, 189223271]",residential,False,True,594.082,"['Calle Labradores', 'Calle Atalfa']","LINESTRING (-4.3588036 39.8670452, -4.3578862 39.8673688, -4.3564677 39.8678547, -4.3557784 39.8680914, -4.3556702 39.8681843, -4.3563411 39.8681401, -4.3568477 39.8681067, -4.3573983 39.8680794, -4.3579817 39.8680506, -4.3590367 39.8679795, -4.3591395 39.8679726)",,,,
189223305,residential,True,False,131.591,Calle Señor Cura,"LINESTRING (-4.3573884 39.8653318, -4.3577444 39.8653133, -4.3581175 39.8652516, -4.3589081 39.8651422)",,,,
189230236,residential,False,False,61.795,,"LINESTRING (-4.3563846 39.8654151, -4.3563723 39.8654237, -4.3560305 39.8656622, -4.3558383 39.8657794)",,,,
189230236,residential,False,True,60.215,,"LINESTRING (-4.3563846 39.8654151, -4.3565321 39.865339, -4.3567306 39.8652834, -4.3570429 39.865244)",,,,
189230240,residential,False,False,64.185,,"LINESTRING (-4.3563846 39.8654151, -4.3562478 39.8652957, -4.3559849 39.8651969, -4.3559474 39.8650055)",,,,
189230240,residential,False,True,64.185,,"LINESTRING (-4.3559474 39.8650055, -4.3559849 39.8651969, -4.3562478 39.8652957, -4.3563846 39.8654151)",,,,
189230208,residential,False,True,57.95,,"LINESTRING (-4.3554109 39.8616146, -4.3557006 39.8615076, -4.3560466 39.8615765)",,,,
189226709,residential,False,False,35.319,Calle San José,"LINESTRING (-4.355116 39.8630191, -4.3554761 39.8631756)",,,,
"[303410659, 189230188]",residential,False,"[False, True]",74.982,,"LINESTRING (-4.355116 39.8630191, -4.3550461 39.8631484, -4.3551586 39.8633562, -4.3554297 39.8632328, -4.3554761 39.8631756)",,,,
189226709,residential,False,True,25.672,Calle San José,"LINESTRING (-4.355116 39.8630191, -4.3548543 39.8629053)",,,,
189230199,residential,False,True,230.64200000000002,Calle Salud,"LINESTRING (-4.3566041 39.8624515, -4.3569398 39.8623558, -4.3576908 39.8622281, -4.3578276 39.8621911, -4.3581468 39.8620676, -4.3587744 39.8618081, -4.3590131 39.8617402, -4.3591161 39.8617246)",,,,
189230244,residential,False,True,110.55199999999999,Calle Matuta,"LINESTRING (-4.3566041 39.8624515, -4.3567579 39.8628012, -4.3567747 39.8628394, -4.3567042 39.8634217)",,,,
189230260,residential,False,False,157.94,Calle Canastas,"LINESTRING (-4.3566041 39.8624515, -4.3555987 39.8626893, -4.3549415 39.8628623, -4.3548543 39.8629053)",,,,
"[303410655, 303410623]",residential,False,False,108.561,"['Calle La Perola', 'Calle Nueva del Sur']","LINESTRING (-4.3566041 39.8624515, -4.3564683 39.8621686, -4.3560944 39.8616463, -4.3560466 39.8615765)",,,,
189230187,residential,False,True,29.062,Calle San Miguel,"LINESTRING (-4.3566683 39.8636816, -4.3567042 39.8634217)",,,,
"[189230187, 303415621]",residential,False,False,184.03500000000003,Calle San Miguel,"LINESTRING (-4.3566683 39.8636816, -4.3566415 39.8640757, -4.3566055 39.8646737, -4.3570429 39.865244)",,,,
189230211,residential,False,True,96.62100000000001,Calle Borques,"LINESTRING (-4.3593072 39.8607115, -4.3591553 39.8603443, -4.358989 39.8601775, -4.3588877 39.8601159, -4.3587096 39.8600076)",,,,
303410650,residential,False,True,113.86999999999999,Calle Cuesta de la Ce,"LINESTRING (-4.3593072 39.8607115, -4.3592901 39.8607701, -4.3591444 39.8616157, -4.3591161 39.8617246)",,,,
189230239,residential,False,True,110.26,Calle Castillo,"LINESTRING (-4.3568778 39.8600735, -4.3579778 39.8605934)",,,,
303410654,residential,False,True,149.61599999999999,Calle de las Cuevas,"LINESTRING (-4.3568778 39.8600735, -4.3567434 39.8604754, -4.3566083 39.8608795, -4.356516 39.8611555, -4.3566555 39.8613573)",,,,
189230208,residential,False,False,57.95,,"LINESTRING (-4.3560466 39.8615765, -4.3557006 39.8615076, -4.3554109 39.8616146)",,,,
