osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,width
156815152,Calle Mérida,residential,50,False,False,65.223,,"LINESTRING (-5.8663943 38.9562252, -5.8661749 38.9567864)",,
69129406,Calle Barrial,residential,50,True,False,53.345,2,"LINESTRING (-5.8577845 38.9582295, -5.8578999 38.9578912, -5.8579066 38.9578329, -5.8579051 38.9577617)",,
136306200,Calle Pino,residential,50,True,False,39.873,1,"LINESTRING (-5.8605503 38.9569117, -5.8609552 38.9570833)",,
648077478,Calle de Pérez Galdos,residential,50,True,False,141.86200000000002,1,"LINESTRING (-5.8605503 38.9569117, -5.8606369 38.9568448, -5.8610295 38.9562379, -5.8612808 38.9559244, -5.8613771 38.9558156)",,
310502734,Avenida Primero de Mayo,residential,50,False,False,27.534,2,"LINESTRING (-5.8594878 38.9582515, -5.8596246 38.9580279)",,
81122264,Calle Virgen,residential,,True,False,67.652,,"LINESTRING (-5.862295 38.9535557, -5.8622987 38.9529473)",,
463331552,Calle Mesones,residential,,False,False,12.576,,"LINESTRING (-5.862295 38.9535557, -5.8621501 38.9535654)",,
84533502,Calle Olivillo,residential,,False,True,42.075,,"LINESTRING (-5.8631972 38.9535798, -5.8632445 38.9532032)",,
156864031,Calle Mesones,residential,,True,False,78.30199999999999,,"LINESTRING (-5.8631972 38.9535798, -5.8629834 38.9535523, -5.8627952 38.9535451, -5.862295 38.9535557)",,
310835447,Calle Palomar,residential,,True,False,125.724,,"LINESTRING (-5.858338 38.9522464, -5.859261 38.9513728)",,
310837700,Calle Santa María,residential,50,True,False,67.399,1,"LINESTRING (-5.8613213 38.9503614, -5.8609245 38.9498397)",,
84527208,Calle Montera,residential,,False,False,32.559,,"LINESTRING (-5.8613213 38.9503614, -5.8614863 38.9503417, -5.8615949 38.9503295, -5.8616946 38.9503254)",,
84527208,Calle Montera,residential,,False,True,52.11,,"LINESTRING (-5.8613213 38.9503614, -5.8609568 38.9504653, -5.860761 38.9505332)",,
84527208,Calle Montera,residential,,False,False,18.5,,"LINESTRING (-5.8616946 38.9503254, -5.8617695 38.950333, -5.86184 38.9503417, -5.8619044 38.9503561)",,
84527208,Calle Montera,residential,,False,True,32.559,,"LINESTRING (-5.8616946 38.9503254, -5.8615949 38.9503295, -5.8614863 38.9503417, -5.8613213 38.9503614)",,
"[100444857, 658417444]","['Calle Miguel Arias', 'Calle Segunda Cruz']",residential,50,True,False,152.803,1,"LINESTRING (-5.8616946 38.9503254, -5.8614566 38.9509722, -5.8613661 38.9511552, -5.8612709 38.9513513, -5.8612454 38.951392, -5.861135 38.9516273)",,
913877382,Calle Luis Hermida,residential,,False,False,73.294,,"LINESTRING (-5.858587 38.955075, -5.8586736 38.9544193)",,
81111106,Calle Donoso Cortés,residential,,True,False,125.082,,"LINESTRING (-5.858587 38.955075, -5.8579318 38.9548808, -5.8572586 38.954632)",,
156842339,Calle Zurbarán,residential,,False,True,129.572,,"LINESTRING (-5.858587 38.955075, -5.8585614 38.9554819, -5.8585569 38.9556194, -5.8586216 38.9561724, -5.8586304 38.9562371)",,
310863397,Calle Espolón,residential,50,False,True,62.604,1,"LINESTRING (-5.858715 38.9529362, -5.857993 38.9529778)",,
156864012,Calle Espolón,residential,50,True,False,86.31899999999999,1,"LINESTRING (-5.858715 38.9529362, -5.8591697 38.9528797, -5.8597067 38.9528576)",,
156864022,Calle Granados,residential,,False,False,32.385000000000005,,"LINESTRING (-5.858715 38.9529362, -5.8587174 38.9528945, -5.8587012 38.9527904, -5.8586868 38.9527177, -5.858661 38.9526495)",,
310835443,Calle Granados,residential,,True,False,8.624,,"LINESTRING (-5.858661 38.9526495, -5.858608 38.9525838)",,
156864022,Calle Granados,residential,,False,True,32.385,,"LINESTRING (-5.858661 38.9526495, -5.8586868 38.9527177, -5.8587012 38.9527904, -5.8587174 38.9528945, -5.858715 38.9529362)",,
50505232,Calle Doña Consuelo Torres,residential,50,True,False,141.792,1,"LINESTRING (-5.860136 38.9537678, -5.8598742 38.9538234, -5.8598056 38.9538383, -5.8593983 38.9538989, -5.8586275 38.9540018, -5.8585282 38.9540132)",,
81123599,Calle Cecilio Gallego,residential,50,True,False,78.432,1,"LINESTRING (-5.860136 38.9537678, -5.8601556 38.9540402, -5.8601582 38.9542637, -5.8601549 38.9544727)",,
310647194,Calle Villanueva,residential,,True,False,63.946,,"LINESTRING (-5.8601549 38.9544727, -5.8606029 38.9544923, -5.8608936 38.9544861)",,
81123671,Calle Velasco,residential,,True,False,61.114,,"LINESTRING (-5.859658 38.9574789, -5.8596246 38.9580279)",,
100444708,Calle Carchenilla,residential,50,True,False,25.276,1,"LINESTRING (-5.859658 38.9574789, -5.8595513 38.9574934, -5.8593817 38.9575489)",,
81111106,Calle Donoso Cortés,residential,,True,False,183.49099999999999,,"LINESTRING (-5.8605884 38.9556202, -5.8593906 38.955263, -5.858587 38.955075)",,
156819183,Calle Fernán Pérez,residential,,True,False,133.249,,"LINESTRING (-5.8605884 38.9556202, -5.8601368 38.9564793, -5.8600161 38.9567327)",,
156848686,Calle Ana Solo de Zaldívar,residential,,True,False,129.666,,"LINESTRING (-5.8608936 38.9544861, -5.8608194 38.9549055, -5.860765 38.9551537, -5.8607378 38.9552808, -5.860672 38.9556393)",,
310647194,Calle Villanueva,residential,,True,False,74.338,,"LINESTRING (-5.8608936 38.9544861, -5.8616131 38.9544973, -5.8617531 38.9544943)",,
310502734,Avenida Primero de Mayo,residential,50,False,True,27.534,2,"LINESTRING (-5.8596246 38.9580279, -5.8594878 38.9582515)",,
136201031,Avenida Primero de Mayo,residential,50,True,False,147.762,1,"LINESTRING (-5.8596246 38.9580279, -5.8600839 38.957435, -5.8605503 38.9569117)",,
156790308,Avenida del Pilar,residential,,False,True,31.839,2,"LINESTRING (-5.8648782 38.9547159, -5.8652154 38.9546009)",,
156790308,Avenida del Pilar,residential,,False,False,30.6,2,"LINESTRING (-5.8648782 38.9547159, -5.8646367 38.9547996, -5.8645559 38.9548295)",,
100421368,Calle Arrabal,residential,,False,True,128.844,,"LINESTRING (-5.8663598 38.953445, -5.8665787 38.9533695, -5.8667349 38.9533179, -5.8676884 38.9529221)",,
100444827,Calle Escobilla,residential,50,True,False,51.620000000000005,,"LINESTRING (-5.8663598 38.953445, -5.8662678 38.9535716, -5.8661332 38.9536745, -5.8659788 38.9537977)",,
81123671,Calle Velasco,residential,,True,False,88.563,,"LINESTRING (-5.8600161 38.9567327, -5.859658 38.9574789)",,
156842335,Calle Arenal,residential,50,True,False,50.297,1,"LINESTRING (-5.8600161 38.9567327, -5.8605503 38.9569117)",,
310652443,Calle Arrabal,residential,,True,False,90.067,,"LINESTRING (-5.8653221 38.9534485, -5.8660789 38.9534688, -5.8662087 38.9534701, -5.8663598 38.953445)",,
100421368,Calle Arrabal,residential,,False,False,128.844,,"LINESTRING (-5.8676884 38.9529221, -5.8667349 38.9533179, -5.8665787 38.9533695, -5.8663598 38.953445)",,
84527220,Calle Guareña,residential,,False,False,59.664,,"LINESTRING (-5.8668277 38.9575119, -5.8668133 38.9577781, -5.8668189 38.9580482)",,
156782099,Calle Pescadores,residential,50,False,True,68.356,2,"LINESTRING (-5.8668277 38.9575119, -5.8664431 38.9574195, -5.8660619 38.9573632)",,
156782097,Calle Alemania,residential,,True,False,124.401,,"LINESTRING (-5.8639438 38.9581064, -5.8653821 38.9580793)",,
310656230,Calle Alcollarín,residential,,False,False,60.343,,"LINESTRING (-5.8567076 38.9555986, -5.8563187 38.955148)",,
310656230,Calle Alcollarín,residential,,False,True,43.327,,"LINESTRING (-5.8567076 38.9555986, -5.8569622 38.9559342)",,
84527211,Calle Santa Teresa de Jesús,residential,50,True,False,95.84100000000001,1,"LINESTRING (-5.8567076 38.9555986, -5.8572853 38.9558118, -5.8577145 38.9559587)",,
913877376,,residential,,True,False,3.215,1,"LINESTRING (-5.8667616 38.9544169, -5.8667987 38.954415)",roundabout,
156848688,Calle Arroyazo,residential,50,False,True,38.738,2,"LINESTRING (-5.8641897 38.9549246, -5.8637496 38.9548595)",,
310648467,Calle Arroyazo,residential,,True,False,25.494,,"LINESTRING (-5.8641897 38.9549246, -5.8643205 38.9549526, -5.8643841 38.954969, -5.8644631 38.9550059)",,
310649452,Calle Arroyazo,residential,50,False,True,21.539,2,"LINESTRING (-5.8641897 38.9549246, -5.8642791 38.9549152, -5.8643506 38.954902, -5.8644295 38.9548766)",,
84527205,Calle Don Llorente,residential,,True,False,111.529,,"LINESTRING (-5.8638604 38.9571055, -5.8639438 38.9581064)",,
156782099,Calle Pescadores,residential,50,False,False,13.391,2,"LINESTRING (-5.8638604 38.9571055, -5.8640148 38.9571148)",,
84533502,Calle Olivillo,residential,,False,False,42.075,,"LINESTRING (-5.8632445 38.9532032, -5.8631972 38.9535798)",,
310652443,Calle Arrabal,residential,,True,False,183.591,,"LINESTRING (-5.8632445 38.9532032, -5.8633057 38.9532419, -5.8633624 38.953266, -5.863468 38.9532987, -5.8635882 38.9533229, -5.8636822 38.9533331, -5.8638092 38.9533403, -5.8639704 38.9533484, -5.8641019 38.9533545, -5.8647299 38.9534094, -5.8653221 38.9534485)",,
84527208,Calle Montera,residential,,False,False,52.11,,"LINESTRING (-5.860761 38.9505332, -5.8609568 38.9504653, -5.8613213 38.9503614)",,
100444793,Calle Palomar,residential,,False,True,163.44299999999998,,"LINESTRING (-5.860761 38.9505332, -5.8606848 38.9505323, -5.8606165 38.9505419, -5.8605653 38.950554, -5.8594966 38.9511212, -5.859242 38.9512872, -5.8591923 38.9513196)",,
156819184,Calle Tesoro,residential,,True,False,153.909,,"LINESTRING (-5.8593817 38.9575489, -5.8587053 38.9562686)",,
100444708,Calle Carchenilla,residential,50,True,False,157.812,1,"LINESTRING (-5.8593817 38.9575489, -5.8587725 38.9578476, -5.858391 38.9580176, -5.8581429 38.9581131, -5.8577845 38.9582295)",,
84527211,Calle Santa Teresa de Jesús,residential,50,True,False,124.59100000000001,1,"LINESTRING (-5.8587053 38.9562686, -5.8593307 38.9565081, -5.8600161 38.9567327)",,
84533491,,residential,,True,False,31.257,,"LINESTRING (-5.8570603 38.9527902, -5.8568112 38.9529939)",,
156867333,Calle Buenavista,living_street,,True,False,115.347,,"LINESTRING (-5.8631717 38.9523071, -5.8633524 38.9519094, -5.8636435 38.951337)",,
156867341,Calle Cabeza Herrera,residential,,True,False,109.13,,"LINESTRING (-5.8631717 38.9523071, -5.8629388 38.9521727, -5.8622541 38.9516362)",,
84533482,Calle La Corte,residential,,True,False,84.878,,"LINESTRING (-5.8624053 38.9554637, -5.8633513 38.9556674)",,
156815145,Calle Esquero,residential,50,True,False,185.86599999999999,1,"LINESTRING (-5.8624053 38.9554637, -5.8623772 38.9556497, -5.8623548 38.9558385, -5.8623705 38.9560906, -5.8623755 38.9561697, -5.862422 38.9565393, -5.8623944 38.9571306)",,
156815166,Calle Aguadores,residential,50,True,False,26.033,,"LINESTRING (-5.864592 38.9557238, -5.8645672 38.9557235, -5.8642974 38.9556773)",,3
311137554,Calle Aguadores,residential,50,True,False,56.146,1,"LINESTRING (-5.864592 38.9557238, -5.8647517 38.9556616, -5.8648813 38.9555935, -5.8650604 38.9554532, -5.8651028 38.9554201)",,3
50505232,Calle Doña Consuelo Torres,residential,50,True,False,30.131,1,"LINESTRING (-5.8576591 38.9540911, -5.8574814 38.9540909, -5.8573114 38.9540785)",,
310649962,Calle Tumbón,residential,,True,False,45.261,,"LINESTRING (-5.8653428 38.9542312, -5.8648464 38.9541021)",,
84527211,Calle Santa Teresa de Jesús,residential,50,True,False,85.081,1,"LINESTRING (-5.8577145 38.9559587, -5.8585368 38.9562, -5.8586304 38.9562371)",,
156842334,Calle Barrial,residential,,True,False,91.108,,"LINESTRING (-5.8577145 38.9559587, -5.8577017 38.956207, -5.8577077 38.956271, -5.8577308 38.9563332, -5.8578674 38.9566117, -5.857885 38.9566649, -5.8578828 38.956727, -5.8578814 38.9567538)",,
81122264,Calle Virgen,residential,,True,False,107.804,,"LINESTRING (-5.8619253 38.9513222, -5.8618742 38.9510351, -5.8618717 38.9508487, -5.8619044 38.9503561)",,
310848951,Calle Higuera,residential,,True,False,61.635,,"LINESTRING (-5.8574718 38.9508761, -5.8577966 38.9503827)",,
84533469,Calle Castaño,residential,,False,True,52.158,,"LINESTRING (-5.8574718 38.9508761, -5.8576446 38.9509961, -5.8574029 38.9512155)",,
100444700,Calle Higuera,residential,,True,False,76.47800000000001,,"LINESTRING (-5.8574718 38.9508761, -5.8568787 38.9506401, -5.8567399 38.950771)",,
310685324,Calle Doña Consuelo Torres,residential,,True,False,32.322,,"LINESTRING (-5.8573114 38.9540785, -5.8572638 38.954112, -5.8572362 38.9543518)",,
310864305,Calle Sierpes,residential,,True,False,159.473,,"LINESTRING (-5.8573114 38.9540785, -5.857376 38.953766, -5.8574521 38.9531087, -5.8577226 38.9527022)",,
81122264,Calle Virgen,residential,,True,False,14.704,,"LINESTRING (-5.8622987 38.9529473, -5.8622746 38.9528164)",,
156867338,Calle Bustos,residential,,True,False,62.702999999999996,,"LINESTRING (-5.8622987 38.9529473, -5.8623436 38.9529387, -5.8624687 38.9529427, -5.8626507 38.9529631, -5.8629484 38.9530137, -5.8630093 38.9530315)",,
310870540,Calle Zalamea,residential,,False,False,96.457,,"LINESTRING (-5.858649 38.9509422, -5.8577966 38.9503827)",,
84533493,Calle Pedrera,residential,,True,False,232.433,,"LINESTRING (-5.858649 38.9509422, -5.8594324 38.9504779, -5.8609245 38.9498397)",,
156819179,Calle Oriente,residential,,True,False,247.39300000000003,,"LINESTRING (-5.858649 38.9509422, -5.8577913 38.9520218, -5.8570603 38.9527902)",,
310870540,Calle Zalamea,residential,,False,True,62.995000000000005,,"LINESTRING (-5.858649 38.9509422, -5.8587931 38.9510412, -5.8591923 38.9513196)",,
156819180,Calle Zalamea,residential,,True,False,40.888,,"LINESTRING (-5.859261 38.9513728, -5.8595872 38.951639)",,
310870540,Calle Zalamea,residential,,False,False,8.384,,"LINESTRING (-5.859261 38.9513728, -5.8591923 38.9513196)",,
310773004,Calle Olivillo,residential,,True,False,13.723,,"LINESTRING (-5.8631947 38.9537032, -5.8631972 38.9535798)",,
84533469,Calle Castaño,residential,,False,False,56.541,,"LINESTRING (-5.8565383 38.95199, -5.8569703 38.9516083)",,
84533482,Calle La Corte,residential,,True,False,73.752,,"LINESTRING (-5.8615938 38.9552595, -5.8624053 38.9554637)",,
136201457,Groizard,residential,,False,False,86.19399999999999,,"LINESTRING (-5.8615938 38.9552595, -5.8617273 38.9546184, -5.8617531 38.9544943)",,
136201457,Groizard,residential,,False,True,65.887,,"LINESTRING (-5.8615938 38.9552595, -5.8615501 38.9554355, -5.8614899 38.955694, -5.8614761 38.9557179, -5.8613771 38.9558156)",,
310863397,Calle Espolón,residential,50,False,False,62.604,1,"LINESTRING (-5.857993 38.9529778, -5.858715 38.9529362)",,
156863998,Calle Albercones,residential,50,True,False,127.215,1,"LINESTRING (-5.857993 38.9529778, -5.8578161 38.9535113, -5.8577136 38.9538251, -5.8576591 38.9540911)",,
136306201,Calle Portugal,residential,50,True,False,76.785,1,"LINESTRING (-5.8629726 38.9570901, -5.8638604 38.9571055)",,
84533476,Calle Rabanero,residential,,True,False,161.79799999999997,,"LINESTRING (-5.8629726 38.9570901, -5.8631176 38.9563472, -5.8633354 38.9557145, -5.8633513 38.9556674)",,
84533473,Calle Zújar,residential,50,True,False,22.144,1,"LINESTRING (-5.8569622 38.9559342, -5.8567209 38.9560009)",,
310656230,Calle Alcollarín,residential,,False,False,43.327,,"LINESTRING (-5.8569622 38.9559342, -5.8567076 38.9555986)",,
310656230,Calle Alcollarín,residential,,False,True,118.356,,"LINESTRING (-5.8569622 38.9559342, -5.8574276 38.9564425, -5.8577566 38.956801)",,
156782097,Calle Alemania,residential,,True,False,124.282,,"LINESTRING (-5.8653821 38.9580793, -5.8668189 38.9580482)",,
100444685,Calle Aire,residential,,True,False,81.765,,"LINESTRING (-5.8630093 38.9530315, -5.8631717 38.9523071)",,
310652443,Calle Arrabal,residential,,True,False,27.906,,"LINESTRING (-5.8630093 38.9530315, -5.8630933 38.9530882, -5.8632445 38.9532032)",,
84533505,Calle Cedro,residential,,True,False,7.677,,"LINESTRING (-5.8568112 38.9529939, -5.8568613 38.9530509)",,
156867341,Calle Cabeza Herrera,residential,,True,False,6.297,,"LINESTRING (-5.8654039 38.952445, -5.8653322 38.9524549)",,
310835445,Calle Palomar,residential,,True,False,35.535,,"LINESTRING (-5.8568613 38.9530509, -5.85719 38.9528591)",,
100444710,Calle Tejares,residential,50,True,False,78.946,1,"LINESTRING (-5.8638012 38.9557693, -5.8637869 38.9561842, -5.8641385 38.9562948)",,
156815143,Calle Don Pedro Alfonso,residential,20,True,False,96.078,1,"LINESTRING (-5.8633936 38.955678, -5.8637496 38.9548595)",,
311138621,Calle La Corte,residential,50,True,False,36.804,1,"LINESTRING (-5.8633936 38.955678, -5.863573 38.9557324, -5.8638012 38.9557693)",,
156848698,Calle Cermeñuela,residential,,True,False,31.217,,"LINESTRING (-5.8572362 38.9543518, -5.8572586 38.954632)",,
310647194,Calle Villanueva,residential,,True,False,124.519,,"LINESTRING (-5.8572362 38.9543518, -5.8586223 38.9544169, -5.8586736 38.9544193)",,
"[311137555, 156848701]",Calle Juan Aparicio,residential,50,True,False,101.45400000000001,1,"LINESTRING (-5.8641385 38.9562948, -5.8645119 38.9563393, -5.864592 38.9557238)",,7.5
311137556,Calle Tejares,residential,50,True,False,91.809,1,"LINESTRING (-5.8641385 38.9562948, -5.8640712 38.9567227, -5.8640587 38.9568236, -5.8640148 38.9571148)",,
156848688,Calle Arroyazo,residential,50,False,False,38.738,2,"LINESTRING (-5.8637496 38.9548595, -5.8641897 38.9549246)",,
156848688,Calle Arroyazo,residential,50,False,True,81.999,2,"LINESTRING (-5.8637496 38.9548595, -5.8636368 38.95483, -5.8628556 38.9546136)",,
310656230,Calle Alcollarín,residential,,False,True,60.343,,"LINESTRING (-5.8563187 38.955148, -5.8567076 38.9555986)",,
310870540,Calle Zalamea,residential,,False,False,75.314,,"LINESTRING (-5.8577966 38.9503827, -5.8571408 38.949937)",,
310870540,Calle Zalamea,residential,,False,True,96.457,,"LINESTRING (-5.8577966 38.9503827, -5.858649 38.9509422)",,
156782099,Calle Pescadores,residential,50,False,True,13.391,2,"LINESTRING (-5.8640148 38.9571148, -5.8638604 38.9571055)",,
156782099,Calle Pescadores,residential,50,False,False,179.35,2,"LINESTRING (-5.8640148 38.9571148, -5.8648877 38.9572508, -5.865127 38.9572876, -5.8653482 38.9573098, -5.8660619 38.9573632)",,
136201455,Calle Donoso Cortés,residential,,True,False,7.534,,"LINESTRING (-5.860672 38.9556393, -5.8605884 38.9556202)",,
136306201,Calle Portugal,residential,50,True,False,50.198,1,"LINESTRING (-5.8623944 38.9571306, -5.8629726 38.9570901)",,
81109745,Plaza de España,residential,,True,False,99.76299999999999,,"LINESTRING (-5.8621893 38.9544615, -5.8621933 38.9543692, -5.862181 38.9540139, -5.8621566 38.9535913, -5.8621501 38.9535654)",,
156848688,Calle Arroyazo,residential,50,False,False,60.363,2,"LINESTRING (-5.8621893 38.9544615, -5.8622692 38.9544645, -5.8624059 38.9544867, -5.8627629 38.9545892, -5.8628556 38.9546136)",,
50505229,Plaza de España,residential,,True,False,37.894000000000005,,"LINESTRING (-5.8617531 38.9544943, -5.8618512 38.954487, -5.8621893 38.9544615)",,
136201457,Groizard,residential,,False,True,86.19399999999999,,"LINESTRING (-5.8617531 38.9544943, -5.8617273 38.9546184, -5.8615938 38.9552595)",,
100421508,Calle Cañamero,residential,,True,False,323.616,,"LINESTRING (-5.863146 38.9500562, -5.8649801 38.9506681, -5.8665827 38.9512081)",,
310765867,Calle Ancha,residential,,False,True,13.505,,"LINESTRING (-5.8659844 38.9560302, -5.8658632 38.9559536)",,
310773003,Calle Ancha,residential,50,True,False,41.554,1,"LINESTRING (-5.8659844 38.9560302, -5.8661752 38.9561243, -5.8663943 38.9562252)",,
84533477,Calle Sarmiento,residential,,False,True,90.71,,"LINESTRING (-5.8661033 38.9519337, -5.8665827 38.9512081)",,
310822193,,residential,,True,False,8.475,,"LINESTRING (-5.8661033 38.9519337, -5.8660818 38.9519246, -5.8660577 38.9519212, -5.8660334 38.9519237, -5.8660112 38.9519318)",roundabout,
310649962,Calle Tumbón,residential,,True,False,29.634999999999998,,"LINESTRING (-5.8656757 38.9542789, -5.8654757 38.9542711, -5.8653428 38.9542312)",,
100444797,Calle Cardadores,residential,,True,False,52.004,,"LINESTRING (-5.8654802 38.9519811, -5.8654039 38.952445)",,
310822013,Calle de la Amargura,residential,,False,True,45.278999999999996,,"LINESTRING (-5.8654802 38.9519811, -5.8658529 38.9520313, -5.8659189 38.9520331, -5.8659776 38.9519916)",,
310842779,Calle Mártires,living_street,,False,False,42.516000000000005,,"LINESTRING (-5.8654802 38.9519811, -5.8651624 38.9519273, -5.8650842 38.9519141, -5.865001 38.951896)",,
310822013,Calle de la Amargura,residential,,False,False,45.278999999999996,,"LINESTRING (-5.8659776 38.9519916, -5.8659189 38.9520331, -5.8658529 38.9520313, -5.8654802 38.9519811)",,
310822193,,residential,,True,False,16.723000000000003,,"LINESTRING (-5.8659776 38.9519916, -5.8659839 38.9520081, -5.8659958 38.9520225, -5.8660148 38.952035, -5.8660378 38.9520423, -5.8660626 38.9520436, -5.8660868 38.9520389, -5.8661078 38.9520285, -5.8661236 38.9520136)",roundabout,
84533477,Calle Sarmiento,residential,,False,False,90.71,,"LINESTRING (-5.8665827 38.9512081, -5.8661033 38.9519337)",,
84533477,Calle Sarmiento,residential,,False,True,50.184,,"LINESTRING (-5.8665827 38.9512081, -5.8668625 38.9508127)",,
84527216,Avenida del Pilar,residential,,False,True,19.647,2,"LINESTRING (-5.8662036 38.954416, -5.8664308 38.9544141)",,
84527216,Avenida del Pilar,residential,,False,False,88.167,2,"LINESTRING (-5.8662036 38.954416, -5.8659644 38.954438, -5.8656066 38.9544998, -5.8652154 38.9546009)",,
100444808,Calle Morales,residential,,True,False,186.351,,"LINESTRING (-5.8662036 38.954416, -5.8662133 38.9557378, -5.8662019 38.9558272, -5.8659844 38.9560302)",,
84533477,Calle Sarmiento,residential,,False,False,50.184,,"LINESTRING (-5.8668625 38.9508127, -5.8665827 38.9512081)",,
100421376,Avenida de Cánovas,residential,,True,False,54.282,,"LINESTRING (-5.8668625 38.9508127, -5.8674265 38.951027)",,
84533469,Calle Castaño,residential,,False,False,57.508,,"LINESTRING (-5.8569703 38.9516083, -5.8574029 38.9512155)",,
84533469,Calle Castaño,residential,,False,True,56.541,,"LINESTRING (-5.8569703 38.9516083, -5.8565383 38.95199)",,
100444720,Calle Cruces,residential,30,False,False,29.372,,"LINESTRING (-5.8619758 38.9497211, -5.8618968 38.949978)",,
100421508,Calle Cañamero,residential,,True,False,108.162,,"LINESTRING (-5.8619758 38.9497211, -5.8623013 38.9497788, -5.863146 38.9500562)",,
156782982,Calle Francisco Valdés,residential,,False,True,39.852,,"LINESTRING (-5.8658632 38.9559536, -5.865529 38.9557068)",,
310765867,Calle Ancha,residential,,False,False,13.505,,"LINESTRING (-5.8658632 38.9559536, -5.8659844 38.9560302)",,
156790308,Avenida del Pilar,residential,,False,False,31.839,2,"LINESTRING (-5.8652154 38.9546009, -5.8648782 38.9547159)",,
84527216,Avenida del Pilar,residential,,False,True,88.167,2,"LINESTRING (-5.8652154 38.9546009, -5.8656066 38.9544998, -5.8659644 38.954438, -5.8662036 38.954416)",,
310774277,Plaza J Sánchez Cortés,residential,,True,False,24.434,,"LINESTRING (-5.8652154 38.9546009, -5.8651955 38.9545497, -5.8651427 38.9543886)",,
100444703,Calle Guadámez,residential,,True,False,98.929,,"LINESTRING (-5.8564703 38.9579794, -5.8562141 38.9571123)",,
310702022,Calle Gargáligas,residential,,True,False,67.355,,"LINESTRING (-5.8564703 38.9579794, -5.8572328 38.9578555)",,
100444749,Calle Naranjo,residential,,False,False,75.697,,"LINESTRING (-5.8567399 38.950771, -5.8574029 38.9512155)",,
310656236,Calle Valdetorres,residential,50,False,False,73.392,2,"LINESTRING (-5.8574593 38.9579825, -5.8569427 38.9585062)",,
310656236,Calle Valdetorres,residential,50,False,True,38.394000000000005,2,"LINESTRING (-5.8574593 38.9579825, -5.8576686 38.9577795, -5.857712 38.9577433, -5.8577481 38.9577214)",,
156870088,Calle Hocinillo,residential,,True,False,32.037,,"LINESTRING (-5.8652943 38.9537337, -5.8653099 38.9534642, -5.8653221 38.9534485)",,
100444763,Calle Cuesta,living_street,,False,False,19.167,,"LINESTRING (-5.8629171 38.9508816, -5.8629986 38.9507213)",,
100444763,Calle Cuesta,living_street,,False,True,104.69300000000001,,"LINESTRING (-5.8629171 38.9508816, -5.8626848 38.951346, -5.8625797 38.9514207, -5.8622541 38.9516362)",,
310870540,Calle Zalamea,residential,,False,True,8.384,,"LINESTRING (-5.8591923 38.9513196, -5.859261 38.9513728)",,
100444793,Calle Palomar,residential,,False,False,163.443,,"LINESTRING (-5.8591923 38.9513196, -5.859242 38.9512872, -5.8594966 38.9511212, -5.8605653 38.950554, -5.8606165 38.9505419, -5.8606848 38.9505323, -5.860761 38.9505332)",,
310870540,Calle Zalamea,residential,,False,False,62.995000000000005,,"LINESTRING (-5.8591923 38.9513196, -5.8587931 38.9510412, -5.858649 38.9509422)",,
100444680,Calle Bodegas,residential,,True,False,70.794,,"LINESTRING (-5.8614567 38.9528436, -5.8616223 38.9528407, -5.8622746 38.9528164)",,
