osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,lanes
23964221,tertiary,roundabout,True,False,26.11,"LINESTRING (-6.1951085 36.5317255, -6.1951347 36.5316925, -6.1951469 36.5316546, -6.1951441 36.5316155, -6.1951266 36.531579, -6.1950959 36.5315486, -6.1950551 36.5315273)",,,
23964221,tertiary,roundabout,True,False,4.634,"LINESTRING (-6.1948373 36.5316673, -6.1948559 36.5317062)",,,
23964260,tertiary,,False,False,92.306,"LINESTRING (-6.1949916 36.5312464, -6.1948331 36.5304261)",Avenida de la Ciudad de México,,
23964260,tertiary,,False,True,31.746,"LINESTRING (-6.1949916 36.5312464, -6.1950551 36.5315273)",Avenida de la Ciudad de México,,
179723379,residential,,True,False,25.974,"LINESTRING (-6.1949916 36.5312464, -6.1949356 36.531309, -6.1948956 36.5313289, -6.1948097 36.531332, -6.1947559 36.5313077)",,,
23964260,tertiary,,False,True,12.657,"LINESTRING (-6.1948161 36.5303131, -6.1948331 36.5304261)",Avenida de la Ciudad de México,,
878359089,tertiary,,False,False,11.704,"LINESTRING (-6.1948161 36.5303131, -6.1947874 36.5302104)",Avenida de la Ciudad de México,,
179723346,tertiary,,True,False,24.489,"LINESTRING (-6.1948161 36.5303131, -6.1948336 36.5301777, -6.1949245 36.530136)",Calle Real,,
878359089,tertiary,,False,True,11.704,"LINESTRING (-6.1947874 36.5302104, -6.1948161 36.5303131)",Avenida de la Ciudad de México,,
878359088,tertiary,,False,False,27.8,"LINESTRING (-6.1947874 36.5302104, -6.194735 36.5300656, -6.1946752 36.5299788)",Avenida de la Ciudad de México,,
241805940,tertiary,,True,False,13.919,"LINESTRING (-6.1946752 36.5299788, -6.1946183 36.5299586, -6.1945864 36.5299473, -6.194533 36.5299277)",Calle Real,,
878359088,tertiary,,False,True,27.8,"LINESTRING (-6.1946752 36.5299788, -6.194735 36.5300656, -6.1947874 36.5302104)",Avenida de la Ciudad de México,,
89696402,residential,,False,False,91.208,"LINESTRING (-6.1953242 36.5301625, -6.1956817 36.5293942)",Calle Juan XXIII,,
878359090,tertiary,,True,False,33.508,"LINESTRING (-6.1953242 36.5301625, -6.1949703 36.5300628)",Calle Real,,
