osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction
27328834,True,1,C-246a,Carretera dels Molins,secondary_link,False,193.54200000000003,"LINESTRING (1.8183305 41.2406634, 1.8184692 41.2404905, 1.8185768 41.2403631, 1.8187776 41.2401453, 1.8189532 41.2399386, 1.8190873 41.2397555, 1.819141 41.2396243, 1.8191523 41.2395385, 1.819135 41.2394482, 1.819055 41.2393102, 1.8189026 41.2391425)",,,
"[878974900, 878974899, 27328836]",False,2,C-31,,secondary,True,100.212,"LINESTRING (1.8183305 41.2406634, 1.8185432 41.2404693, 1.8187466 41.240307, 1.8190116 41.240132, 1.8191073 41.2400839, 1.819189 41.2400513, 1.8191948 41.2400481)",80,yes,
27328837,True,1,C-246a,Carretera de les Costes,secondary_link,False,124.005,"LINESTRING (1.8189026 41.2391425, 1.8190565 41.2392171, 1.8191979 41.2393403, 1.8193374 41.2394586, 1.8194344 41.2395464, 1.8195971 41.239688, 1.8196782 41.2397275, 1.8197706 41.2397496, 1.8198688 41.239753, 1.8200495 41.2397556)",,,
"[128799012, 782127164]",False,2,C-246a,Carretera de les Costes,secondary_link,"[False, True]",69.333,"LINESTRING (1.8189026 41.2391425, 1.8187916 41.2391006, 1.818678 41.2390744, 1.8185271 41.2390648, 1.8180924 41.2390609)",50,,
275262458,False,2,C-246a,Carretera de les Costes,tertiary,False,14.169,"LINESTRING (1.8172716 41.2390141, 1.8173839 41.2390162, 1.817441 41.2390172)",50,,
275261179,True,,,Avinguda de Balmins,residential,False,45.407,"LINESTRING (1.8178025 41.2368626, 1.818302 41.2370228)",,,
32696632,True,,,Plaça del Doctor Robert,residential,False,61.138999999999996,"LINESTRING (1.818302 41.2370228, 1.8178045 41.2372401, 1.8176697 41.2372989)",50,,
"[53018968, 897192049, 101360716]",True,,,Carrer de Ramon Planes,residential,False,366.772,"LINESTRING (1.818302 41.2370228, 1.8183395 41.236892, 1.8183695 41.2366252, 1.8183928 41.2365506, 1.8184316 41.2365019, 1.8185111 41.236446, 1.8186001 41.2364103, 1.8186991 41.2363966, 1.8188789 41.2363952, 1.8194794 41.2364246, 1.8195817 41.2364324, 1.8196545 41.236453, 1.8197707 41.2365163, 1.8198425 41.2365302, 1.8199133 41.236532, 1.82016 41.2365053, 1.8202041 41.2364988, 1.8203422 41.2364785, 1.8204445 41.2364838, 1.8205489 41.236498, 1.8208241 41.2365889, 1.821075 41.2367391, 1.8212465 41.236906, 1.8213228 41.2373297)",,,
"[101360704, 27328842, 101360708]",False,,,"[""Avinguda d'Emerencià Roig i Raventós"", 'Avinguda de Balmins']",residential,False,256.218,"LINESTRING (1.818302 41.2370228, 1.818374 41.2370446, 1.8184268 41.2370605, 1.8188767 41.2371713, 1.8195128 41.2372369, 1.8200836 41.2372662, 1.8213228 41.2373297)",30,,
"[101360704, 27328842, 101360708]",False,,,"[""Avinguda d'Emerencià Roig i Raventós"", 'Avinguda de Balmins']",residential,True,256.218,"LINESTRING (1.8213228 41.2373297, 1.8200836 41.2372662, 1.8195128 41.2372369, 1.8188767 41.2371713, 1.8184268 41.2370605, 1.818374 41.2370446, 1.818302 41.2370228)",30,,
640269157,False,,,Avinguda d'Emerencià Roig i Raventós,residential,False,140.552,"LINESTRING (1.8213228 41.2373297, 1.8226412 41.2374078, 1.8229995 41.2374149)",30,,
33605325,True,,,Avinguda d'Emerencià Roig i Raventós,residential,False,28.822,"LINESTRING (1.8229995 41.2374149, 1.8230636 41.2373434, 1.8230895 41.237237, 1.8231282 41.2371791)",,,
33605329,True,,,Avinguda d'Emerencià Roig i Raventós,residential,False,43.964,"LINESTRING (1.8229995 41.2374149, 1.8232837 41.2372896, 1.8234149 41.2372661, 1.8234718 41.2372836)",,,
640269157,False,,,Avinguda d'Emerencià Roig i Raventós,residential,True,140.552,"LINESTRING (1.8229995 41.2374149, 1.8226412 41.2374078, 1.8213228 41.2373297)",30,,
27328830,False,,,Avinguda d'Emerencià Roig i Raventós,residential,False,14.262,"LINESTRING (1.8243093 41.2374644, 1.8244774 41.2374861)",,,
33605330,True,,,Avinguda d'Emerencià Roig i Raventós,residential,False,57.567,"LINESTRING (1.8243093 41.2374644, 1.8237304 41.237435, 1.8236224 41.2374295)",,,
575375236,True,,,,residential,False,3.4059999999999997,"LINESTRING (1.8236224 41.2374295, 1.8236028 41.2374337, 1.8235826 41.2374356)",,,roundabout
33604687,False,,,Carrer de la Riera d'Aiguadolç,residential,False,20.799,"LINESTRING (1.8228113 41.2382753, 1.8226682 41.2384283)",30,,
"[33604688, 371248156, 33604687]",False,,,Carrer de la Riera d'Aiguadolç,residential,"[False, True]",123.51100000000001,"LINESTRING (1.8228113 41.2382753, 1.8229867 41.2381754, 1.8231751 41.238083, 1.8232904 41.2380205, 1.8234592 41.2379269, 1.8235681 41.237764, 1.823577 41.2377233, 1.8235883 41.2375253, 1.8235826 41.2374356)",30,yes,
33604687,False,,,Carrer de la Riera d'Aiguadolç,residential,True,20.799,"LINESTRING (1.8226682 41.2384283, 1.8228113 41.2382753)",30,,
101360705,True,,,Carrer de la Devesa,residential,False,29.228,"LINESTRING (1.8226682 41.2384283, 1.8225294 41.2383138, 1.8224111 41.2382527)",,,
101360712,False,,,Carrer de la Riera d'Aiguadolç,residential,False,42.891000000000005,"LINESTRING (1.8226682 41.2384283, 1.8226316 41.2385863, 1.8226245 41.2386169, 1.8226382 41.2387701, 1.822647 41.2388103)",,,
33604686,True,,,Carrer de la Riera d'Aiguadolç,residential,False,29.884999999999998,"LINESTRING (1.822647 41.2388103, 1.8227072 41.238897, 1.8227103 41.2389015, 1.8228125 41.2390485)",,,
101360712,False,,,Carrer de la Riera d'Aiguadolç,residential,True,42.891000000000005,"LINESTRING (1.822647 41.2388103, 1.8226382 41.2387701, 1.8226245 41.2386169, 1.8226316 41.2385863, 1.8226682 41.2384283)",,,
27328838,True,,C-31,,secondary,False,17.185,"LINESTRING (1.8228125 41.2390485, 1.8229279 41.2390678, 1.8229991 41.2391058)",,,roundabout
27328838,True,,C-31,,secondary,False,25.578,"LINESTRING (1.8229991 41.2391058, 1.8230526 41.2391644, 1.8230734 41.239223, 1.8230539 41.2393202)",,,roundabout
