osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,access
82164984,tertiary,,,True,False,71.575,"LINESTRING (-6.0800944 36.9196465, -6.0805105 36.9196266, -6.0808561 36.9194851)",Plaza Rector Merina,1,
584137891,residential,,,True,False,106.593,"LINESTRING (-6.0800944 36.9196465, -6.0795733 36.9196195, -6.0791534 36.9195753, -6.0789034 36.9195426)",Calle Juan Pedro Vidal,1,
1240982892,tertiary,30,,True,False,48.22,"LINESTRING (-6.0800944 36.9196465, -6.080059 36.9196137, -6.0798999 36.9192859, -6.07989 36.919248)",Calle Cala de Vargas,,
"[584137889, 1125416321, 463056237]",residential,20,,True,False,279.55899999999997,"LINESTRING (-6.0789034 36.9195426, -6.0784246 36.9195727, -6.0783367 36.9195777, -6.0782876 36.9192858, -6.0783568 36.9189098, -6.0784552 36.9187781, -6.0785177 36.9186945, -6.0786129 36.9185671, -6.0787456 36.9184455, -6.0789567 36.9182523, -6.079118 36.9181638, -6.0791501 36.918156, -6.0792289 36.918128, -6.0796087 36.9180411)","['Calle Trinidad', 'Calle Ignacio Halcón', 'Plaza de España']",1,no
614135703,tertiary,30,,False,False,30.486,"LINESTRING (-6.076808 36.9163047, -6.0765662 36.9161103)",Avenida El Cuervo,,
614135703,tertiary,30,,False,True,61.345,"LINESTRING (-6.076808 36.9163047, -6.0769032 36.9163804, -6.0771579 36.916583, -6.077324 36.9166669)",Avenida El Cuervo,,
614150037,residential,,,True,False,61.303000000000004,"LINESTRING (-6.076808 36.9163047, -6.0767587 36.9163629, -6.0764662 36.9167188, -6.0764283 36.9167649)",Calle Poniente,,
614150042,tertiary,,,True,False,35.932,"LINESTRING (-6.0751572 36.9177629, -6.0751204 36.9174411)",Calle Archite,,
82165967,tertiary,,,True,False,102.732,"LINESTRING (-6.0751572 36.9177629, -6.0744269 36.9177559, -6.0740017 36.9177517)",Calle Vendimia,,
82165878,tertiary,,,True,False,35.142,"LINESTRING (-6.0763016 36.9182788, -6.0764155 36.9184306, -6.0765223 36.9185403)",Calle Cuba,,
82165975,residential,,,True,False,100.70599999999999,"LINESTRING (-6.0763016 36.9182788, -6.0757778 36.9184034, -6.0752002 36.9184839)",Calle Ave María,,
584452679,tertiary,,,True,False,80.968,"LINESTRING (-6.0719173 36.9191187, -6.0710161 36.9192241)",Calle Alonso Cano,,
82165920,residential,,,True,False,82.859,"LINESTRING (-6.0809428 36.9157004, -6.0810205 36.9156579, -6.081319 36.9155007, -6.0816793 36.915342, -6.0817392 36.9153145)",Calle Alfarería,,
614150038,residential,,,True,False,40.847,"LINESTRING (-6.0736776 36.916763, -6.0732268 36.916834)",Calle Catavino,,
82165964,residential,,,True,False,69.612,"LINESTRING (-6.0736776 36.916763, -6.0736803 36.9165584, -6.0736448 36.9165408, -6.0731731 36.9166321)",Calle Moscatel,,
614150047,tertiary,,,True,False,44.074,"LINESTRING (-6.0718556 36.9184141, -6.0721312 36.9184746, -6.072341 36.9184678)",Calle Cuesta Belén,,
614150048,tertiary,,,False,False,25.118000000000002,"LINESTRING (-6.0718556 36.9184141, -6.0718571 36.9183885, -6.0718142 36.9181912)",Calle Cuesta Belén,,
614135708,tertiary,,,False,False,18.666,"LINESTRING (-6.0780943 36.9161133, -6.0780008 36.9162636)",Calle Camino del Aceituno,,
614135708,tertiary,,,False,True,21.753,"LINESTRING (-6.0780943 36.9161133, -6.0781641 36.9159258)",Calle Camino del Aceituno,,
82165902,residential,,,True,False,96.267,"LINESTRING (-6.0780943 36.9161133, -6.0782873 36.9159751, -6.0788704 36.9155099)",Calle Calderera,,
298994000,tertiary,,,True,False,43.457,"LINESTRING (-6.0774921 36.9171995, -6.0775487 36.9175108, -6.0775736 36.9175844)",Calle Arcos,,
614360581,tertiary,,,True,False,147.19,"LINESTRING (-6.0774921 36.9171995, -6.0774268 36.9172223, -6.0773438 36.9172513, -6.0768423 36.9174269, -6.0766924 36.9175246, -6.0765801 36.917648, -6.0763225 36.9180474)",Calle Tejar,,
82165918,residential,,,True,False,60.163,"LINESTRING (-6.0756874 36.9163991, -6.0756527 36.9163785, -6.0752962 36.9161739, -6.0751379 36.9160833)",Calle Levante,,
614150041,tertiary,,,True,False,68.385,"LINESTRING (-6.0756874 36.9163991, -6.0757151 36.9163659, -6.076077 36.915933, -6.0761129 36.9158868)",Calle Vendaval,,
614135708,tertiary,,,False,False,21.753,"LINESTRING (-6.0781641 36.9159258, -6.0780943 36.9161133)",Calle Camino del Aceituno,,
614135708,tertiary,,,False,True,95.69,"LINESTRING (-6.0781641 36.9159258, -6.0782001 36.9158427, -6.0784534 36.9150971)",Calle Camino del Aceituno,,
614135703,tertiary,30,,False,True,54.424,"LINESTRING (-6.0751285 36.9152901, -6.075354 36.9155074, -6.0755502 36.9156426)",Avenida El Cuervo,,
1126701572,residential,30,,False,False,13.526,"LINESTRING (-6.0751285 36.9152901, -6.0751861 36.9152514, -6.0752444 36.9152113)",Urbanización Los Barros,1,
82165902,residential,,,True,False,40.236,"LINESTRING (-6.0788704 36.9155099, -6.0792479 36.9153103)",Calle Calderera,,
328759024,residential,,,False,False,39.585,"LINESTRING (-6.0788704 36.9155099, -6.0791415 36.9157923)",Calle Caracoles,,
328759024,residential,,,False,True,38.377,"LINESTRING (-6.0788704 36.9155099, -6.0785922 36.915246)",Calle Caracoles,,
584452675,tertiary,,,True,False,50.485,"LINESTRING (-6.0752002 36.9184839, -6.0751758 36.9180303)",Calle Archite,,
82165932,tertiary,,,True,False,16.731,"LINESTRING (-6.0728305 36.9218032, -6.0726471 36.9217694)",Calle Ronda la Mina,,
235880138,tertiary,,,True,False,26.62,"LINESTRING (-6.0728305 36.9218032, -6.0728154 36.9217192, -6.0729226 36.9215906)",,,
82165950,residential,,,False,True,70.383,"LINESTRING (-6.0782852 36.916716, -6.0788765 36.9162951)",Calle San Miguel,,
584137893,tertiary,30,,True,False,20.946,"LINESTRING (-6.0782852 36.916716, -6.078143 36.9165658)",Calle Luis Collado,,
82164977,tertiary,,,True,False,116.081,"LINESTRING (-6.0755159 36.9222962, -6.0750422 36.9228376, -6.0749794 36.9229213, -6.0749276 36.9229683, -6.0748338 36.9230236, -6.0747908 36.9230346, -6.0746783 36.923061)",Calle Sevilla,,
82165963,tertiary,,,True,False,62.986,"LINESTRING (-6.0755159 36.9222962, -6.0754287 36.9221566, -6.0752907 36.9217613)",Calle Alonso X El Sabio,,
235880140,residential,,,True,False,135.057,"LINESTRING (-6.0720919 36.9206776, -6.0724089 36.9215343, -6.0726505 36.9215785, -6.072777 36.9215084)",Calle Alhama,,
"[615894669, 615894671]",residential,,,True,False,136.964,"LINESTRING (-6.0720919 36.9206776, -6.0724406 36.9206041, -6.072777 36.9215084)","['Calle Generalife', 'Calle Arrayán']",,
615530551,tertiary,40,,False,False,63.385999999999996,"LINESTRING (-6.0734951 36.9212515, -6.073115 36.9214866, -6.0730184 36.9215436, -6.0729226 36.9215906)",Calle Molinos,2,
615530551,tertiary,40,,False,True,54.575,"LINESTRING (-6.0734951 36.9212515, -6.0736575 36.9211985, -6.0738436 36.9211519, -6.0740834 36.9211181)",Calle Molinos,2,
82165936,residential,,,False,False,78.745,"LINESTRING (-6.0714532 36.9215544, -6.0712333 36.9208684)",Calle José Vidal de Torres,,
235880133,tertiary,,,True,False,37.504,"LINESTRING (-6.0714532 36.9215544, -6.0710364 36.9215022)",Avenida José María Tomasetti,,
614360582,residential,,,True,False,114.17,"LINESTRING (-6.0778821 36.91791, -6.0787729 36.9171704)",Calle Lorenzo Leal,,
"[1240982880, 396321625, 82165897, 82165935]",tertiary,,,True,False,259.73100000000005,"LINESTRING (-6.0778821 36.91791, -6.0780215 36.9181335, -6.0781636 36.9181048, -6.0785367 36.9180691, -6.0788739 36.9180789, -6.0788133 36.9181235, -6.0786809 36.9181939, -6.0785512 36.9182639, -6.0782009 36.9183857, -6.0778463 36.9184697, -6.077636 36.9185153, -6.0772695 36.9186011)","['Calle Andrés Sánchez de Alva', 'Calle Fernán Velázquez', 'Calle Benito Vela']",,
328759024,residential,,,False,False,38.377,"LINESTRING (-6.0785922 36.915246, -6.0788704 36.9155099)",Calle Caracoles,,
328759024,residential,,,False,True,20.65,"LINESTRING (-6.0785922 36.915246, -6.0784534 36.9150971)",Calle Caracoles,,
82165941,residential,,,True,False,84.565,"LINESTRING (-6.0718927 36.9168328, -6.0720916 36.9175765)",Calle Santa Isabel,,
235881850,tertiary,,,False,False,38.935,"LINESTRING (-6.0718927 36.9168328, -6.0719549 36.9167999, -6.0721674 36.9166846, -6.0722562 36.9166375)",Calle Mosto,,
235881850,tertiary,,,False,True,47.268,"LINESTRING (-6.0718927 36.9168328, -6.0718191 36.9168676, -6.0714962 36.917037, -6.0714417 36.917057)",Calle Mosto,,
82165945,residential,,,True,False,45.61,"LINESTRING (-6.0731731 36.9166321, -6.0730724 36.9162299)",Calle La Vid,,
82165964,residential,,,True,False,35.703,"LINESTRING (-6.0731731 36.9166321, -6.0727819 36.9167047)",Calle Moscatel,,
235880132,tertiary,,roundabout,True,False,10.422,"LINESTRING (-6.0724286 36.921681, -6.0724065 36.9217067, -6.0723952 36.9217367, -6.0723957 36.9217679)",,,
235880133,tertiary,,,True,False,39.643,"LINESTRING (-6.0724286 36.921681, -6.0723585 36.9216704, -6.0722632 36.9216569, -6.0719897 36.9216179)",Avenida José María Tomasetti,,
82165904,residential,,,True,False,51.881,"LINESTRING (-6.0759917 36.9195916, -6.0759837 36.919634, -6.075905 36.920053)",Calle Eduardo Dato,,
592893047,tertiary,,,True,False,110.204,"LINESTRING (-6.0759917 36.9195916, -6.0767257 36.9196056, -6.0772308 36.9195905)",Calle Corredera,,
592893047,tertiary,,,True,False,16.138,"LINESTRING (-6.072656 36.9199866, -6.0728371 36.9199766)",Calle Corredera,,
82165956,residential,,,True,False,37.126,"LINESTRING (-6.0773385 36.9150741, -6.0776805 36.9148825)",Calle Mar Mediterráneo,,
82165914,residential,,,True,False,55.016,"LINESTRING (-6.0773385 36.9150741, -6.0775926 36.9153619, -6.0776863 36.9154831)",Calle Mar Cantábrico,,
82165898,residential,,,False,False,47.88,"LINESTRING (-6.0745442 36.9205383, -6.0740128 36.9206085)",Calle Hermana Loreto de la Cruz,,
82165974,residential,,,False,True,123.602,"LINESTRING (-6.078143 36.9165658, -6.0791415 36.9157923)",Calle José Romero Arroyo,,
584137893,tertiary,30,,True,False,29.101,"LINESTRING (-6.078143 36.9165658, -6.078009 36.9164327, -6.0779378 36.9163619)",Calle Luis Collado,,
82165878,tertiary,,,True,False,19.759,"LINESTRING (-6.0765223 36.9185403, -6.0766018 36.9186809, -6.0766121 36.9187028)",Calle Cuba,,
82165957,residential,,,True,False,75.136,"LINESTRING (-6.0765223 36.9185403, -6.076558 36.9185012, -6.0768876 36.9183063, -6.0770683 36.9180439)",Calle San Antonio,,
82165898,residential,,,False,True,47.88,"LINESTRING (-6.0740128 36.9206085, -6.0745442 36.9205383)",Calle Hermana Loreto de la Cruz,,
"[615530549, 615692677]",residential,,,False,False,85.5,"LINESTRING (-6.0740128 36.9206085, -6.0739551 36.9203016, -6.0745223 36.9202333)","['Calle Canónigo Luís Vidal', 'Calle Párroco Francisco Ramos']",,
615530549,residential,,,False,True,57.412,"LINESTRING (-6.0740128 36.9206085, -6.0740992 36.9210674, -6.0740834 36.9211181)",Calle Párroco Francisco Ramos,,
328759024,residential,,,False,False,20.65,"LINESTRING (-6.0784534 36.9150971, -6.0785922 36.915246)",Calle Caracoles,,
614135708,tertiary,,,False,False,95.69,"LINESTRING (-6.0784534 36.9150971, -6.0782001 36.9158427, -6.0781641 36.9159258)",Calle Camino del Aceituno,,
82165941,residential,,,True,False,59.903,"LINESTRING (-6.0720916 36.9175765, -6.0722427 36.9181015)",Calle Santa Isabel,,
82165976,tertiary,,,True,False,48.91,"LINESTRING (-6.0710364 36.9215022, -6.0710176 36.9214465, -6.0708869 36.9210789)",Calle Huerto Vicario,,
262297464,tertiary,,,True,False,40.574,"LINESTRING (-6.077182 36.920012, -6.0771768 36.9201088, -6.077373 36.9203261)",Calle Laudes,,
82165967,tertiary,,,True,False,38.145,"LINESTRING (-6.0730908 36.9178992, -6.0726804 36.9179993)",Calle Vendimia,,
82165932,tertiary,,,True,False,69.516,"LINESTRING (-6.073692 36.9224384, -6.0736037 36.9223613, -6.0733923 36.9221879, -6.0733484 36.922157, -6.0733415 36.9221521, -6.073143 36.9219935)",Calle Ronda la Mina,,
82165949,residential,,,False,False,39.246,"LINESTRING (-6.0815296 36.9191553, -6.0813355 36.9188383)",,,
82165945,residential,,,True,False,22.952,"LINESTRING (-6.0732268 36.916834, -6.0731731 36.9166321)",Calle La Vid,,
82165874,residential,,,True,False,66.238,"LINESTRING (-6.072341 36.9184678, -6.0723953 36.9187555, -6.0724497 36.9190338, -6.0724531 36.9190567)",Calle Almenas,,
614150046,tertiary,,,True,False,257.46000000000004,"LINESTRING (-6.072341 36.9184678, -6.0732747 36.9183204, -6.073737 36.9182046, -6.0740656 36.9181411, -6.0741277 36.9181319, -6.0747322 36.9180423, -6.0751758 36.9180303)",Calle Nueva,,
82165931,tertiary,,,True,False,34.674,"LINESTRING (-6.0727019 36.9163995, -6.0727819 36.9167047)",Calle Solera,,
235881850,tertiary,,,False,True,47.65,"LINESTRING (-6.0727019 36.9163995, -6.0726419 36.9164313, -6.0723131 36.9166056, -6.0722562 36.9166375)",Calle Mosto,,
1240982889,residential,,,False,False,38.394000000000005,"LINESTRING (-6.0727019 36.9163995, -6.0727717 36.9163587, -6.0729675 36.9162521, -6.0729768 36.91625, -6.0730724 36.9162299)",Calle Mosto,,
82165892,residential,,,True,False,273.635,"LINESTRING (-6.0788442 36.9204524, -6.0775936 36.9210787, -6.0768288 36.9214675, -6.0764963 36.9216445, -6.0762474 36.9215155)",Calle Peña,,permit
82165912,residential,,,False,False,98.152,"LINESTRING (-6.0719897 36.9216179, -6.0717324 36.9207595)",Calle Juana Cárdenas,,
235880133,tertiary,,,True,False,48.212,"LINESTRING (-6.0719897 36.9216179, -6.0714532 36.9215544)",Avenida José María Tomasetti,,
82165899,residential,,,False,False,64.441,"LINESTRING (-6.079646 36.9157946, -6.0792479 36.9153103)",Calle Bronce,,
1124449034,residential,,,False,False,16.379,"LINESTRING (-6.0760498 36.917266, -6.076208 36.9173415)",,,
82165900,residential,,,True,False,86.119,"LINESTRING (-6.0760498 36.917266, -6.0758456 36.9175698, -6.0758302 36.917725, -6.0754886 36.9177041)",Calle Ciclón,,
82165926,residential,,,True,False,39.79,"LINESTRING (-6.0760498 36.917266, -6.0760172 36.9172497, -6.0756725 36.9170735)",Calle Huracán,,
82165904,residential,,,True,False,113.969,"LINESTRING (-6.075905 36.920053, -6.0758556 36.9202583, -6.0757812 36.9204258, -6.0757689 36.9204534, -6.0756954 36.9205824, -6.075423 36.9209956)",Calle Eduardo Dato,,
584452670,residential,,,True,False,114.16799999999999,"LINESTRING (-6.075905 36.920053, -6.0761473 36.9200715, -6.0763859 36.9200769, -6.0766703 36.9200734, -6.0768782 36.9200523, -6.0770513 36.9200246, -6.077182 36.920012)",Calle Norieta,,
82165967,tertiary,,,True,False,40.537,"LINESTRING (-6.0726804 36.9179993, -6.0722427 36.9181015)",Calle Vendimia,,
82165970,residential,,,True,False,137.95,"LINESTRING (-6.0726804 36.9179993, -6.0723227 36.9167921)",Calle Baco,,
584137893,tertiary,30,,True,False,66.579,"LINESTRING (-6.0787729 36.9171704, -6.0782852 36.916716)",Calle Luis Collado,,
614360582,residential,,,True,False,97.24799999999999,"LINESTRING (-6.0787729 36.9171704, -6.0790676 36.9169063, -6.0792595 36.9167098, -6.0795122 36.9166256, -6.0795668 36.9166547)",Calle Lorenzo Leal,,
82165918,residential,,,True,False,39.373000000000005,"LINESTRING (-6.0764283 36.9167649, -6.0763844 36.916744, -6.0760469 36.9165849)",Calle Levante,,
614150037,residential,,,True,False,65.093,"LINESTRING (-6.0764283 36.9167649, -6.0760904 36.9172113, -6.0760498 36.917266)",Calle Poniente,,
82165881,tertiary,,,True,False,153.363,"LINESTRING (-6.0728371 36.9199766, -6.0728646 36.9200233, -6.0734951 36.9212515)",Calle Párroco Manuel Maestre,,
592893047,tertiary,,,True,False,38.369,"LINESTRING (-6.0728371 36.9199766, -6.0729147 36.9199618, -6.0732565 36.9198951)",Calle Corredera,,
584452675,tertiary,,,True,False,38.324,"LINESTRING (-6.0752131 36.9188284, -6.0752002 36.9184839)",Calle Archite,,
584452676,tertiary,,,True,False,62.845,"LINESTRING (-6.0752131 36.9188284, -6.0745093 36.9188815)",Calle Andrés Sánchez de Alva,,
82165945,residential,,,True,False,109.381,"LINESTRING (-6.0734748 36.9177975, -6.0732268 36.916834)",Calle La Vid,,
82165967,tertiary,,,True,False,35.962,"LINESTRING (-6.0734748 36.9177975, -6.0730908 36.9178992)",Calle Vendimia,,
82165910,residential,,,True,False,113.044,"LINESTRING (-6.0740834 36.9211181, -6.0740976 36.9211662, -6.0742327 36.9215139, -6.0743659 36.9218218, -6.0745258 36.9220679)",Calle San José,,
592901949,tertiary,40,,False,True,71.168,"LINESTRING (-6.0740834 36.9211181, -6.0741517 36.9211091, -6.0746614 36.9210812, -6.0748818 36.9210849)",Calle Molinos,2,
615530549,residential,,,False,False,57.412,"LINESTRING (-6.0740834 36.9211181, -6.0740992 36.9210674, -6.0740128 36.9206085)",Calle Párroco Francisco Ramos,,
615530551,tertiary,40,,False,False,54.575,"LINESTRING (-6.0740834 36.9211181, -6.0738436 36.9211519, -6.0736575 36.9211985, -6.0734951 36.9212515)",Calle Molinos,2,
614135703,tertiary,30,,False,True,30.486,"LINESTRING (-6.0765662 36.9161103, -6.076808 36.9163047)",Avenida El Cuervo,,
82165954,residential,,,True,False,121.57400000000001,"LINESTRING (-6.0765662 36.9161103, -6.0766232 36.9160782, -6.0773657 36.91566, -6.0776863 36.9154831)",Calle San Diego,,
614135703,tertiary,30,,False,False,47.403999999999996,"LINESTRING (-6.0765662 36.9161103, -6.0763454 36.9159891, -6.0761129 36.9158868)",Avenida El Cuervo,,
614135702,tertiary,,,False,False,10.412,"LINESTRING (-6.0815558 36.9149444, -6.0815218 36.9148548)",Calle Avefría,,
614135702,tertiary,,,False,True,44.288,"LINESTRING (-6.0815558 36.9149444, -6.0816628 36.9151704, -6.0816984 36.9152457, -6.0817392 36.9153145)",Calle Avefría,,
584452673,tertiary,,,True,False,125.33800000000001,"LINESTRING (-6.0766121 36.9187028, -6.0759075 36.9187351, -6.0752619 36.9188218, -6.0752131 36.9188284)",Calle Andrés Sánchez de Alva,,
82165967,tertiary,,,True,False,47.227000000000004,"LINESTRING (-6.0740017 36.9177517, -6.0736239 36.9177714, -6.0734748 36.9177975)",Calle Vendimia,,
82165899,residential,,,False,True,64.441,"LINESTRING (-6.0792479 36.9153103, -6.079646 36.9157946)",Calle Bronce,,
82165902,residential,,,True,False,36.001,"LINESTRING (-6.0792479 36.9153103, -6.0795756 36.9151201)",Calle Calderera,,
592901948,tertiary,40,,True,False,50.51,"LINESTRING (-6.0748818 36.9210849, -6.0749541 36.9210333, -6.075423 36.9209956)",Calle Molinos,1,
592901949,tertiary,40,,False,False,71.168,"LINESTRING (-6.0748818 36.9210849, -6.0746614 36.9210812, -6.0741517 36.9211091, -6.0740834 36.9211181)",Calle Molinos,2,
82165923,residential,,,True,False,84.432,"LINESTRING (-6.0753675 36.9195776, -6.0753585 36.9195398, -6.0752131 36.9188284)",Calle Obispo Navarro,,
592893047,tertiary,,,True,False,55.528999999999996,"LINESTRING (-6.0753675 36.9195776, -6.0754474 36.9195762, -6.0756691 36.919579, -6.0759917 36.9195916)",Calle Corredera,,
614135702,tertiary,,,False,True,10.412,"LINESTRING (-6.0815218 36.9148548, -6.0815558 36.9149444)",Calle Avefría,,
235881850,tertiary,,,False,False,47.268,"LINESTRING (-6.0714417 36.917057, -6.0714962 36.917037, -6.0718191 36.9168676, -6.0718927 36.9168328)",Calle Mosto,,
