osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,name,geometry,access
297000585,,,residential,,,False,False,67.55199999999999,Calle General Mola,"LINESTRING (-3.9638974 40.4910341, -3.9637434 40.4908059, -3.9635327 40.4904936)",
36929916,,,residential,,,True,False,21.643,Calle Ramón y Cajal,"LINESTRING (-3.9641855 40.4938007, -3.9644209 40.4937243)",
511544591,,,residential,,roundabout,True,False,18.338,,"LINESTRING (-3.9641855 40.4938007, -3.9642209 40.4937694, -3.9642426 40.4937316, -3.9642487 40.4936907, -3.9642386 40.4936502)",
100061599,,,residential,,,True,False,14.861,Avenida del Guadarrama,"LINESTRING (-3.9640695 40.4935577, -3.9639268 40.4934797)",
511544592,,,residential,,roundabout,True,False,14.613,,"LINESTRING (-3.9640695 40.4935577, -3.9640266 40.4935612, -3.9639859 40.4935722, -3.9639498 40.4935903, -3.9639204 40.4936144)",
36929915,,,residential,,,False,False,7.564,Calle Ramón y Cajal,"LINESTRING (-3.9636857 40.4939104, -3.963762 40.4938749)",
153354857,,,residential,30,,False,False,114.83599999999998,Calle Ramón y Cajal,"LINESTRING (-3.9636857 40.4939104, -3.9635125 40.4939556, -3.9624382 40.4941977, -3.9623916 40.4942191)",yes
240637921,,,residential,,,True,False,55.367000000000004,Calle Camino Real,"LINESTRING (-3.9656536 40.4935272, -3.9657397 40.4936281, -3.9657831 40.4937197, -3.9659123 40.4939822)",
511554074,,,residential,,roundabout,True,False,9.859,,"LINESTRING (-3.9656536 40.4935272, -3.9656769 40.4935283, -3.9656996 40.4935244, -3.9657201 40.4935159, -3.9657367 40.4935035, -3.9657481 40.493488)",
25836502,,,residential,,roundabout,True,False,11.149000000000001,,"LINESTRING (-3.9657481 40.493488, -3.9657537 40.4934684, -3.9657511 40.4934485, -3.9657404 40.4934301, -3.9657227 40.4934153, -3.9656998 40.4934053)",
511549106,,,residential,,roundabout,True,False,6.299000000000001,,"LINESTRING (-3.9655959 40.4934941, -3.9656104 40.4935094, -3.9656303 40.4935208, -3.9656536 40.4935272)",
173698891,,,residential,,,False,True,68.087,Calle Aladierna,"LINESTRING (-3.9593031 40.4907017, -3.9593843 40.4908272, -3.9595883 40.4911424, -3.9596586 40.4912511)",
26550132,,,residential,,,False,False,60.616,Calle Río Ebro,"LINESTRING (-3.9650259 40.4991591, -3.9651181 40.4991368, -3.9657173 40.4990153)",
26550132,,,residential,,,False,True,60.616,Calle Río Ebro,"LINESTRING (-3.9657173 40.4990153, -3.9651181 40.4991368, -3.9650259 40.4991591)",
36929931,,,residential,,,True,False,61.927,Calle Río Perales,"LINESTRING (-3.9645517 40.4978435, -3.9652621 40.4977081)",
1066895257,,,residential,,,False,True,56.615,Calle Camilo José Cela,"LINESTRING (-3.9645517 40.4978435, -3.9645078 40.4978679, -3.9645116 40.4979256, -3.9646358 40.4983246)",
28231811,,,residential,,,True,False,19.175,Calle Cervantes,"LINESTRING (-3.9634781 40.4912027, -3.9633025 40.4913118)",
28144572,,,residential,30,,True,False,54.556,Calle de la Paloma,"LINESTRING (-3.964057 40.4920687, -3.9637632 40.4916319)",
243542648,,,residential,,,False,False,61.77,Calle del Campo,"LINESTRING (-3.964057 40.4920687, -3.9646987 40.4918033)",
243542648,,,residential,,,False,True,78.108,Calle del Campo,"LINESTRING (-3.964057 40.4920687, -3.9632387 40.4923945)",
28144572,,,residential,30,,True,False,93.803,Calle de la Paloma,"LINESTRING (-3.9648975 40.4936194, -3.9645483 40.4928187)",
100061545,,,residential,,,False,False,51.024,Calle Ramón y Cajal,"LINESTRING (-3.9648975 40.4936194, -3.965318 40.4935291, -3.9654766 40.4934907)",
100061545,,,residential,,,False,True,41.956,Calle Ramón y Cajal,"LINESTRING (-3.9648975 40.4936194, -3.9646328 40.4936776, -3.9644209 40.4937243)",
35559438,,,residential,30,,True,False,68.991,Avenida de Madrid,"LINESTRING (-3.9581181 40.490663, -3.9579475 40.49071, -3.9577386 40.4908201, -3.9575886 40.4908572, -3.9574777 40.4908511, -3.9573667 40.4908449)",
642712431,1,,residential,,,True,False,58.788,Calle de Mister Lodge,"LINESTRING (-3.9629132 40.4907335, -3.9630018 40.4906992, -3.9635327 40.4904936)",
28231807,,,residential,,,True,False,72.244,Calle Míriam Cogolludo,"LINESTRING (-3.9633025 40.4913118, -3.9632626 40.4912567, -3.9629132 40.4907335)",
243542661,,,residential,,,True,False,62.89,Camino Retamar,"LINESTRING (-3.9633025 40.4913118, -3.962949 40.4916385, -3.9627805 40.4917008)",
25836495,,,residential,,,False,True,15.331,Avenida del Guadarrama,"LINESTRING (-3.9627805 40.4917008, -3.9628611 40.4918243)",
25836495,,,residential,,,False,False,90.884,Avenida del Guadarrama,"LINESTRING (-3.9627805 40.4917008, -3.9627098 40.4915967, -3.9623478 40.4910638, -3.9622873 40.4909746)",
243542648,,,residential,,,False,False,32.889,Calle del Campo,"LINESTRING (-3.9646987 40.4918033, -3.965044 40.4916672)",
243542648,,,residential,,,False,True,61.77,Calle del Campo,"LINESTRING (-3.9646987 40.4918033, -3.964057 40.4920687)",
28231845,,,residential,,,True,False,96.327,Calle Camino Real,"LINESTRING (-3.9646987 40.4918033, -3.965117 40.4925043, -3.9651392 40.4925993)",
28231854,2,,residential,50,,True,False,81.027,Avenida de Juan Carlos I,"LINESTRING (-3.9631757 40.4948547, -3.9629929 40.4947368, -3.9625662 40.4944743, -3.9624355 40.494392)",
28144572,,,residential,30,,True,False,141.683,Calle de la Paloma,"LINESTRING (-3.9658898 40.4965552, -3.965842 40.4963776, -3.9654915 40.4953177)",
28231854,2,,residential,50,,True,False,176.19,Avenida de Juan Carlos I,"LINESTRING (-3.9658898 40.4965552, -3.9655916 40.496366, -3.9646338 40.4957682, -3.9642902 40.49554)",
27867595,,,residential,30,,False,False,55.134,Calle Río Lozoya,"LINESTRING (-3.9649508 40.4967937, -3.9651255 40.4972714)",
28231859,,,residential,30,,False,False,8.736,Calle Río Jarama,"LINESTRING (-3.9649508 40.4967937, -3.9648475 40.4967926)",
28231859,,,residential,30,,False,True,68.878,Calle Río Jarama,"LINESTRING (-3.9649508 40.4967937, -3.9657407 40.4966424)",
28231859,,,residential,30,,False,True,62.349,Calle Río Jarama,"LINESTRING (-3.9641379 40.496945, -3.9648475 40.4967926)",
36929920,,,residential,30,,False,True,97.048,Calle Camilo José Cela,"LINESTRING (-3.9641379 40.496945, -3.963287 40.4963593)",
28231859,,,residential,30,,False,False,126.54899999999999,Calle Río Jarama,"LINESTRING (-3.9641379 40.496945, -3.9634692 40.4971213, -3.9629393 40.4975657)",
297000585,,,residential,,,False,True,67.55199999999999,Calle General Mola,"LINESTRING (-3.9635327 40.4904936, -3.9637434 40.4908059, -3.9638974 40.4910341)",
35203549,,,residential,,,False,True,52.104,Calle Mártires,"LINESTRING (-3.965044 40.4916672, -3.9647679 40.4912483)",
243542648,,,residential,,,False,False,47.372,Calle del Campo,"LINESTRING (-3.965044 40.4916672, -3.965549 40.4914828)",
243542648,,,residential,,,False,True,32.889,Calle del Campo,"LINESTRING (-3.965044 40.4916672, -3.9646987 40.4918033)",
28231845,,,residential,,,True,False,8.106,Calle Camino Real,"LINESTRING (-3.9651392 40.4925993, -3.9651818 40.4926646)",
35203552,,,residential,,,True,False,55.606,Calle Isaac Peral,"LINESTRING (-3.9651392 40.4925993, -3.9645483 40.4928187)",
28144572,,,residential,30,,True,False,93.172,Calle de la Paloma,"LINESTRING (-3.9645483 40.4928187, -3.964057 40.4920687)",
35203552,,,residential,,,True,False,79.534,Calle Isaac Peral,"LINESTRING (-3.9645483 40.4928187, -3.9637072 40.4931388)",
25836495,,,residential,,,False,False,91.756,Avenida del Guadarrama,"LINESTRING (-3.9637072 40.4931388, -3.9632387 40.4923945)",
25836495,,,residential,,,False,True,42.209999999999994,Avenida del Guadarrama,"LINESTRING (-3.9637072 40.4931388, -3.9637568 40.4932159, -3.9639268 40.4934797)",
28144572,,,residential,30,,True,False,97.531,Calle de la Paloma,"LINESTRING (-3.9652325 40.4944587, -3.9648975 40.4936194)",
35203554,,,residential,30,,True,False,113.821,Calle Río Manzanares,"LINESTRING (-3.9652325 40.4944587, -3.9639272 40.4947086)",
35203554,,,residential,30,,True,False,65.59,Calle Río Manzanares,"LINESTRING (-3.9639272 40.4947086, -3.9633347 40.4948235, -3.9631757 40.4948547)",
36929914,,,residential,,,True,False,91.077,Calle Río Turia,"LINESTRING (-3.9639272 40.4947086, -3.9637217 40.4940205, -3.9636857 40.4939104)",
28231854,2,,residential,50,,True,False,14.356,Avenida de Juan Carlos I,"LINESTRING (-3.9642902 40.49554, -3.9641595 40.4954576)",
35203560,,,residential,,,False,False,104.559,Calle Río Alberche,"LINESTRING (-3.9642902 40.49554, -3.9644407 40.4955173, -3.9654915 40.4953177)",
28144572,,,residential,30,,True,False,97.995,Calle de la Paloma,"LINESTRING (-3.9654915 40.4953177, -3.9652325 40.4944587)",
35203560,,,residential,,,False,True,104.559,Calle Río Alberche,"LINESTRING (-3.9654915 40.4953177, -3.9644407 40.4955173, -3.9642902 40.49554)",
240637923,,,residential,,,True,False,26.662,Calle Camino Real,"LINESTRING (-3.9658656 40.4937105, -3.9657481 40.493488)",
28231854,2,,residential,50,,True,False,106.85,Avenida de Juan Carlos I,"LINESTRING (-3.9641595 40.4954576, -3.9637991 40.4952449, -3.9635522 40.4950906, -3.9631757 40.4948547)",
36929914,,,residential,,,True,False,85.57,Calle Río Turia,"LINESTRING (-3.9641595 40.4954576, -3.9641056 40.4952838, -3.9639272 40.4947086)",
36929918,,,residential,30,,True,False,56.05799999999999,Calle Juan Ramón Jiménez,"LINESTRING (-3.9640746 40.4956056, -3.9639936 40.495684, -3.963665 40.496002)",
36929921,2,,residential,50,,True,False,182.04500000000002,Avenida de Juan Carlos I,"LINESTRING (-3.9640746 40.4956056, -3.9645078 40.495875, -3.9654661 40.4964764, -3.9657407 40.4966424)",
36929918,,,residential,30,,True,False,117.343,Calle Juan Ramón Jiménez,"LINESTRING (-3.963287 40.4963593, -3.962408 40.4971759)",
36929920,,,residential,30,,False,False,97.048,Calle Camilo José Cela,"LINESTRING (-3.963287 40.4963593, -3.9641379 40.496945)",
36929920,,,residential,30,,False,True,120.214,Calle Camilo José Cela,"LINESTRING (-3.963287 40.4963593, -3.9627342 40.49602, -3.9621807 40.4956803)",
35203594,,,residential,30,,False,False,120.685,Calle Mario Vargas Llosa,"LINESTRING (-3.963665 40.496002, -3.9625483 40.4953261)",
35203594,,,residential,30,,False,True,133.14,Calle Mario Vargas Llosa,"LINESTRING (-3.963665 40.496002, -3.9648475 40.4967926)",
36929918,,,residential,30,,True,False,50.991,Calle Juan Ramón Jiménez,"LINESTRING (-3.963665 40.496002, -3.963287 40.4963593)",
35203594,,,residential,30,,False,True,90.235,Calle Mario Vargas Llosa,"LINESTRING (-3.9617317 40.4948037, -3.9625483 40.4953261)",
36929924,,,residential,30,,False,False,45.252,Calle Jacinto Benavente,"LINESTRING (-3.9617317 40.4948037, -3.962063 40.4944841)",
36929924,,,residential,30,,False,True,49.572,Calle Jacinto Benavente,"LINESTRING (-3.9617317 40.4948037, -3.9615284 40.495052, -3.9614599 40.4951962)",
36929921,2,,residential,50,,True,False,118.166,Avenida de Juan Carlos I,"LINESTRING (-3.9629982 40.4949279, -3.9634322 40.4952011, -3.9636819 40.4953583, -3.9640746 40.4956056)",
153457926,,,residential,30,,False,False,58.377,Calle Severo Ochoa,"LINESTRING (-3.9629982 40.4949279, -3.9629156 40.4950019, -3.9625483 40.4953261)",
35203594,,,residential,30,,False,False,90.235,Calle Mario Vargas Llosa,"LINESTRING (-3.9625483 40.4953261, -3.9617317 40.4948037)",
35203594,,,residential,30,,False,True,120.685,Calle Mario Vargas Llosa,"LINESTRING (-3.9625483 40.4953261, -3.963665 40.496002)",
153457926,,,residential,30,,False,False,50.174,Calle Severo Ochoa,"LINESTRING (-3.9625483 40.4953261, -3.9621807 40.4956803)",
153457926,,,residential,30,,False,True,58.377,Calle Severo Ochoa,"LINESTRING (-3.9625483 40.4953261, -3.9629156 40.4950019, -3.9629982 40.4949279)",
36929920,,,residential,30,,False,True,81.318,Calle Camilo José Cela,"LINESTRING (-3.9621807 40.4956803, -3.9614599 40.4951962)",
153457926,,,residential,30,,False,False,43.172,Calle Severo Ochoa,"LINESTRING (-3.9621807 40.4956803, -3.9618442 40.4959723)",
153457926,,,residential,30,,False,True,50.174,Calle Severo Ochoa,"LINESTRING (-3.9621807 40.4956803, -3.9625483 40.4953261)",
36929920,,,residential,30,,False,False,120.214,Calle Camilo José Cela,"LINESTRING (-3.9621807 40.4956803, -3.9627342 40.49602, -3.963287 40.4963593)",
27867595,,,residential,30,,False,False,53.562,Calle Río Lozoya,"LINESTRING (-3.9652621 40.4977081, -3.9654077 40.4981769)",
27867595,,,residential,30,,False,True,49.914,Calle Río Lozoya,"LINESTRING (-3.9652621 40.4977081, -3.9651255 40.4972714)",
36929922,,,residential,30,roundabout,True,False,20.326999999999998,,"LINESTRING (-3.9624355 40.494392, -3.9624469 40.4943317, -3.9624317 40.4942718, -3.9623916 40.4942191)",
28231859,,,residential,30,,False,False,62.349,Calle Río Jarama,"LINESTRING (-3.9648475 40.4967926, -3.9641379 40.496945)",
28231859,,,residential,30,,False,True,8.736,Calle Río Jarama,"LINESTRING (-3.9648475 40.4967926, -3.9649508 40.4967937)",
35203594,,,residential,30,,False,False,133.14,Calle Mario Vargas Llosa,"LINESTRING (-3.9648475 40.4967926, -3.963665 40.496002)",
36929922,,,residential,30,roundabout,True,False,17.204,,"LINESTRING (-3.9621016 40.4941704, -3.9620451 40.494199, -3.9620013 40.4942383, -3.9619736 40.4942854)",
36929936,2,,residential,50,,True,False,195.78699999999998,Avenida de Juan Carlos I,"LINESTRING (-3.9621016 40.4941704, -3.9618854 40.494043, -3.9614588 40.4937747, -3.9612667 40.4936623, -3.9611701 40.4936139, -3.9608524 40.4934687, -3.9603697 40.4932513, -3.9601978 40.4931758)",
36929920,,,residential,30,,False,False,81.318,Calle Camilo José Cela,"LINESTRING (-3.9614599 40.4951962, -3.9621807 40.4956803)",
36929920,,,residential,30,,False,True,127.879,Calle Camilo José Cela,"LINESTRING (-3.9614599 40.4951962, -3.9606918 40.4947083, -3.9606188 40.494664, -3.9602922 40.4944655)",
36929924,,,residential,30,,False,False,49.572,Calle Jacinto Benavente,"LINESTRING (-3.9614599 40.4951962, -3.9615284 40.495052, -3.9617317 40.4948037)",
36929924,,,residential,30,,False,True,45.252,Calle Jacinto Benavente,"LINESTRING (-3.962063 40.4944841, -3.9617317 40.4948037)",
36929922,,,residential,30,roundabout,True,False,22.226,,"LINESTRING (-3.962063 40.4944841, -3.9621208 40.4945079, -3.9621849 40.4945189, -3.9622505 40.4945164, -3.9623128 40.4945005)",
27867595,,,residential,30,,False,True,53.562,Calle Río Lozoya,"LINESTRING (-3.9654077 40.4981769, -3.9652621 40.4977081)",
36929932,,,residential,,,True,False,67.303,Calle Río Henares,"LINESTRING (-3.9654077 40.4981769, -3.9646358 40.4983246)",
1066895254,,,residential,,,True,False,39.125,Calle Camilo José Cela,"LINESTRING (-3.9646358 40.4983246, -3.9647429 40.4986669)",
1066895257,,,residential,,,False,False,56.615,Calle Camilo José Cela,"LINESTRING (-3.9646358 40.4983246, -3.9645116 40.4979256, -3.9645078 40.4978679, -3.9645517 40.4978435)",
295868033,1,M-509,secondary,20,,True,False,18.582,Avenida de Madrid,"LINESTRING (-3.9575999 40.4909215, -3.9578122 40.4908784)",
25836506,,,residential,30,,True,False,63.19499999999999,Avenida de Madrid,"LINESTRING (-3.9575999 40.4909215, -3.9579289 40.4909698, -3.9581006 40.4909584, -3.9582105 40.4909415, -3.9583357 40.4909222)",
243542643,,,residential,30,,False,False,91.646,Calle de Mister Lodge,"LINESTRING (-3.9600467 40.4917928, -3.9589956 40.4919936)",
674361409,,Calle Aladierna,residential,30,,False,False,110.547,,"LINESTRING (-3.9600467 40.4917928, -3.9605887 40.4926975)",
173698891,,,residential,,,False,False,68.595,Calle Aladierna,"LINESTRING (-3.9600467 40.4917928, -3.9600283 40.4917671, -3.9599656 40.4916796, -3.9597058 40.491317, -3.9596863 40.4912897, -3.9596586 40.4912511)",
243542643,,,residential,30,,False,True,39.096000000000004,Calle de Mister Lodge,"LINESTRING (-3.9600467 40.4917928, -3.9601612 40.4917548, -3.9604048 40.4916739, -3.9604704 40.4916521)",
511544594,1,M-509,secondary,20,roundabout,True,False,21.591,,"LINESTRING (-3.9572969 40.4911422, -3.9573552 40.4910951, -3.9573938 40.4910374, -3.9574097 40.4909738)",
36929939,,,residential,20,roundabout,True,False,20.057,,"LINESTRING (-3.9581152 40.4923957, -3.9581324 40.4924315, -3.9581635 40.4924612, -3.9582056 40.4924819, -3.9582475 40.4924908, -3.958291 40.4924904)",
36929939,,,residential,20,roundabout,True,False,14.459,,"LINESTRING (-3.9584226 40.4923796, -3.9584188 40.4923472, -3.9584036 40.4923169, -3.958378 40.4922908, -3.958344 40.4922711)",
36929937,2,,residential,50,,True,False,85.756,Avenida de Juan Carlos I,"LINESTRING (-3.958201 40.4922673, -3.9581287 40.4922381, -3.9580563 40.4921951, -3.957984 40.4921361, -3.9579256 40.4920713, -3.9578543 40.491968, -3.9577213 40.4917714, -3.9576338 40.4916458)",
36929939,,,residential,20,roundabout,True,False,17.15,,"LINESTRING (-3.958201 40.4922673, -3.9581594 40.4922893, -3.9581293 40.4923204, -3.9581141 40.4923572, -3.9581152 40.4923957)",
36929938,2,,residential,50,,True,False,178.273,Avenida de Juan Carlos I,"LINESTRING (-3.958291 40.4924904, -3.9584099 40.492545, -3.9590402 40.4928273, -3.959319 40.4929522, -3.9601097 40.4933012)",
36929939,,,residential,20,roundabout,True,False,17.895,,"LINESTRING (-3.958291 40.4924904, -3.9583412 40.4924777, -3.9583828 40.4924529, -3.9584111 40.4924189, -3.9584226 40.4923796)",
36929939,,,residential,20,roundabout,True,False,12.527,,"LINESTRING (-3.958344 40.4922711, -3.9582977 40.492258, -3.9582483 40.4922567, -3.958201 40.4922673)",
243542643,,,residential,30,,False,True,65.747,Calle de Mister Lodge,"LINESTRING (-3.958344 40.4922711, -3.9583946 40.4922096, -3.9584321 40.4921669, -3.9585476 40.4920999, -3.9589956 40.4919936)",
511544590,,,residential,,roundabout,True,False,18.686,,"LINESTRING (-3.9642386 40.4936502, -3.9642126 40.4936131, -3.9641732 40.4935837, -3.964124 40.4935646, -3.9640695 40.4935577)",
153457926,,,residential,30,,False,True,87.20599999999999,Calle Severo Ochoa,"LINESTRING (-3.9611918 40.4965797, -3.9613017 40.4964774, -3.9618442 40.4959723)",
100061594,,,residential,,,True,False,17.479,Calle Ramón y Cajal,"LINESTRING (-3.9644209 40.4937243, -3.9642386 40.4936502)",
100061545,,,residential,,,False,False,41.956,Calle Ramón y Cajal,"LINESTRING (-3.9644209 40.4937243, -3.9646328 40.4936776, -3.9648975 40.4936194)",
100061567,,,residential,,,True,False,19.646,Calle Ramón y Cajal,"LINESTRING (-3.9638903 40.4937276, -3.963762 40.4938749)",
25836498,,,residential,,roundabout,True,False,20.879,,"LINESTRING (-3.9638903 40.4937276, -3.9639145 40.4937708, -3.9639563 40.4938053, -3.9640109 40.4938272, -3.964072 40.493834)",
25836498,,,residential,,roundabout,True,False,13.204,,"LINESTRING (-3.9639204 40.4936144, -3.963896 40.4936494, -3.9638857 40.4936882, -3.9638903 40.4937276)",
100061552,,,residential,,,True,False,14.988,Avenida del Guadarrama,"LINESTRING (-3.9639268 40.4934797, -3.9639204 40.4936144)",
25836495,,,residential,,,False,False,42.209999999999994,Avenida del Guadarrama,"LINESTRING (-3.9639268 40.4934797, -3.9637568 40.4932159, -3.9637072 40.4931388)",
36929915,,,residential,,,False,True,7.564,Calle Ramón y Cajal,"LINESTRING (-3.963762 40.4938749, -3.9636857 40.4939104)",
100061529,,,residential,,,True,False,26.606,Calle Ramón y Cajal,"LINESTRING (-3.963762 40.4938749, -3.964072 40.493834)",
36929922,,,residential,30,roundabout,True,False,26.973,,"LINESTRING (-3.9623916 40.4942191, -3.9623448 40.4941861, -3.9622883 40.4941636, -3.962226 40.4941531, -3.9621623 40.4941555, -3.9621016 40.4941704)",
153354857,,,residential,30,,False,True,114.83599999999998,Calle Ramón y Cajal,"LINESTRING (-3.9623916 40.4942191, -3.9624382 40.4941977, -3.9635125 40.4939556, -3.9636857 40.4939104)",yes
28231859,,,residential,30,,False,True,126.54899999999999,Calle Río Jarama,"LINESTRING (-3.9629393 40.4975657, -3.9634692 40.4971213, -3.9641379 40.496945)",
153460342,,,residential,,,True,False,34.681000000000004,,"LINESTRING (-3.9647429 40.4986669, -3.9647199 40.4987328, -3.9646553 40.4987943, -3.9645272 40.4988261, -3.9644451 40.4988224)",
1066895254,,,residential,,,True,False,59.733000000000004,Calle Camilo José Cela,"LINESTRING (-3.9647429 40.4986669, -3.9649676 40.4990594, -3.9650259 40.4991591)",
160474557,,,residential,,,True,False,90.289,Calle de la Concepción,"LINESTRING (-3.9619682 40.4904642, -3.9610197 40.490837)",
25836495,,,residential,,,False,True,62.842,Avenida del Guadarrama,"LINESTRING (-3.9619682 40.4904642, -3.9620169 40.490542, -3.9621235 40.4907116, -3.962235 40.490891, -3.9622873 40.4909746)",
160474557,,,residential,,,True,False,57.197,Calle de la Concepción,"LINESTRING (-3.9607668 40.4909364, -3.9601407 40.491131)",
160474565,,,residential,,,False,False,62.752,Calle de la Encina,"LINESTRING (-3.9607668 40.4909364, -3.9611048 40.4914388)",
160474557,,,residential,,,True,False,85.254,Calle de la Concepción,"LINESTRING (-3.9596586 40.4912511, -3.9586917 40.4914682)",
173698891,,,residential,,,False,False,68.087,Calle Aladierna,"LINESTRING (-3.9596586 40.4912511, -3.9595883 40.4911424, -3.9593843 40.4908272, -3.9593031 40.4907017)",
