osmid,highway,oneway,reversed,length,ref,name,geometry,junction
425101014,unclassified,False,False,22.079,,,"LINESTRING (-1.675613 41.9949433, -1.6753829 41.9948424)",
23937396,trunk,False,False,28.875999999999998,N-121-C,Carretera Tudela - Tarazona,"LINESTRING (-1.675613 41.9949433, -1.6755626 41.9950229, -1.6755116 41.9951026, -1.6754599 41.9951767)",
242293962,tertiary,False,True,328.801,NA-6900,Carretera Cascante - Fitero,"LINESTRING (-1.675613 41.9949433, -1.6761929 41.9951544, -1.6765805 41.9952861, -1.6775921 41.9956427, -1.6778019 41.9957227, -1.677996 41.9958021, -1.6781465 41.9958705, -1.6782107 41.9959087, -1.6782765 41.9959613, -1.6783655 41.9960275, -1.6784266 41.9960707, -1.6786005 41.9961757, -1.6788946 41.9963518, -1.6790237 41.9964252)",
24302885,tertiary,False,True,37.523,,Avenida de la Paz,"LINESTRING (-1.6825062 41.9965895, -1.682606 41.9969187)",
458742644,tertiary,False,False,35.333,,Avenida de la Paz,"LINESTRING (-1.6825062 41.9965895, -1.6823774 41.9962865)",
458742645,residential,False,False,35.31,,Calle Dos de Mayo,"LINESTRING (-1.6825062 41.9965895, -1.6828682 41.9964208)",
242294092,residential,False,True,81.48200000000001,,Calle Donantes de Sangre,"LINESTRING (-1.6825062 41.9965895, -1.6823594 41.9966222, -1.6816823 41.9967295, -1.6817197 41.9968301)",
24302885,tertiary,False,False,37.523,,Avenida de la Paz,"LINESTRING (-1.682606 41.9969187, -1.6825062 41.9965895)",
24302885,tertiary,False,True,33.835,,Avenida de la Paz,"LINESTRING (-1.682606 41.9969187, -1.682655 41.9972208)",
242294042,residential,False,True,71.63499999999999,,Calle Tudela,"LINESTRING (-1.682606 41.9969187, -1.6820547 41.9970062, -1.6821054 41.9972283)",
24302885,tertiary,False,False,33.835,,Avenida de la Paz,"LINESTRING (-1.682655 41.9972208, -1.682606 41.9969187)",
366100071,residential,False,False,14.256,NA-6900,Calle Cruz Alta,"LINESTRING (-1.682655 41.9972208, -1.6824828 41.9972285)",
458742658,tertiary,False,True,56.901,NA-6900,Avenida de Madrid,"LINESTRING (-1.682655 41.9972208, -1.6833431 41.9972396)",
23937396,trunk,False,True,481.233,N-121-C,Carretera Tudela - Tarazona,"LINESTRING (-1.6729099 41.9989996, -1.6729219 41.9989573, -1.672934 41.9988581, -1.672944 41.9985755, -1.6729712 41.9983875, -1.6729823 41.9983199, -1.6730332 41.9982202, -1.6730976 41.9981146, -1.6732907 41.9978694, -1.6737038 41.9973651, -1.6752451 41.9954479, -1.6754599 41.9951767)",
242293974,tertiary,False,True,273.42300000000006,NA-6830,Carretera de la Vía Romana,"LINESTRING (-1.6729099 41.9989996, -1.6730712 41.9990308, -1.6733659 41.9990957, -1.6745603 41.9994365, -1.6749563 41.999555, -1.6756808 41.9997718, -1.6758418 41.9998275, -1.675948 41.999926)",
"[242293965, 458742646]",residential,False,False,176.33800000000002,,"['Calle José María Sanz', 'Calle Plandenas']","LINESTRING (-1.6823003 41.9949691, -1.6831781 41.9949694, -1.6831932 41.9950256, -1.6831806 41.9951062, -1.6831126 41.9952204, -1.6830773 41.9952784, -1.6835596 41.9957676)",
458742644,tertiary,False,True,66.324,,Avenida de la Paz,"LINESTRING (-1.6823003 41.9949691, -1.6823123 41.9951157, -1.6822702 41.9954318, -1.6822594 41.9955635)",
242294002,residential,False,True,27.703,,Calle José María Tenorio,"LINESTRING (-1.6836392 41.9954114, -1.6838554 41.9956018)",
242294057,residential,False,False,61.187,,Calle Aragón,"LINESTRING (-1.6822594 41.9955635, -1.6817897 41.9954526, -1.6816615 41.99561)",
458742644,tertiary,False,False,66.324,,Avenida de la Paz,"LINESTRING (-1.6822594 41.9955635, -1.6822702 41.9954318, -1.6823123 41.9951157, -1.6823003 41.9949691)",
458742644,tertiary,False,True,81.499,,Avenida de la Paz,"LINESTRING (-1.6822594 41.9955635, -1.6822495 41.9956832, -1.6822758 41.9959673, -1.6823503 41.9962228, -1.6823774 41.9962865)",
242294002,residential,False,False,27.703,,Calle José María Tenorio,"LINESTRING (-1.6838554 41.9956018, -1.6836392 41.9954114)",
242294115,residential,False,False,30.618,,Calle José María Tenorio,"LINESTRING (-1.6838554 41.9956018, -1.6835596 41.9957676)",
242294007,residential,False,False,57.318,,Calle Apóstol Santiago,"LINESTRING (-1.6816615 41.99561, -1.6817973 41.9961155)",
242294057,residential,False,False,53.867,,Calle Aragón,"LINESTRING (-1.6816615 41.99561, -1.6813539 41.9960371)",
242294057,residential,False,True,61.187,,Calle Aragón,"LINESTRING (-1.6816615 41.99561, -1.6817897 41.9954526, -1.6822594 41.9955635)",
242294115,residential,False,True,30.618,,Calle José María Tenorio,"LINESTRING (-1.6835596 41.9957676, -1.6838554 41.9956018)",
458742646,residential,False,False,26.278,,Calle José María Sanz,"LINESTRING (-1.6835596 41.9957676, -1.6837476 41.9959582)",
"[242293965, 458742646]",residential,False,True,176.33800000000002,,"['Calle José María Sanz', 'Calle Plandenas']","LINESTRING (-1.6835596 41.9957676, -1.6830773 41.9952784, -1.6831126 41.9952204, -1.6831806 41.9951062, -1.6831932 41.9950256, -1.6831781 41.9949694, -1.6823003 41.9949691)",
242294053,residential,False,True,104.732,,Calle San Juan,"LINESTRING (-1.6809063 41.9958473, -1.6814598 41.995)",
242294074,residential,False,False,42.587,,Calle Bilbao,"LINESTRING (-1.6809063 41.9958473, -1.6813539 41.9960371)",
242294053,residential,False,False,125.499,,Calle San Juan,"LINESTRING (-1.6809063 41.9958473, -1.6804668 41.99652, -1.6803131 41.9968833)",
458742645,residential,False,True,89.035,,Calle Dos de Mayo,"LINESTRING (-1.6837476 41.9959582, -1.6828682 41.9964208)",
458742646,residential,False,False,48.615,,Calle José María Sanz,"LINESTRING (-1.6837476 41.9959582, -1.6841186 41.9962975)",
458742646,residential,False,True,26.278,,Calle José María Sanz,"LINESTRING (-1.6837476 41.9959582, -1.6835596 41.9957676)",
242294057,residential,False,True,53.867,,Calle Aragón,"LINESTRING (-1.6813539 41.9960371, -1.6816615 41.99561)",
242294074,residential,False,True,42.587,,Calle Bilbao,"LINESTRING (-1.6813539 41.9960371, -1.6809063 41.9958473)",
"[242294074, 458742643]",residential,False,False,113.92000000000002,,"['Calle Bilbao', 'Calle Urzante']","LINESTRING (-1.6813539 41.9960371, -1.6815806 41.9962429, -1.6816284 41.9964245, -1.6823774 41.9962865)",
242294007,residential,False,True,57.318,,Calle Apóstol Santiago,"LINESTRING (-1.6817973 41.9961155, -1.6816615 41.99561)",
458742644,tertiary,False,True,35.333,,Avenida de la Paz,"LINESTRING (-1.6823774 41.9962865, -1.6825062 41.9965895)",
