osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,access
279470549,False,2,A-474,Avenida Pablo Coso Calero,secondary,40,False,165.432,"LINESTRING (-6.0753428 37.3705061, -6.0769514 37.3697451)",,
77182477,False,,,Calle San Pedro,residential,,True,169.24,"LINESTRING (-6.0753428 37.3705061, -6.0758749 37.3706654, -6.0760822 37.3708158, -6.0768689 37.3713873)",,
279470549,False,2,A-474,Avenida Pablo Coso Calero,secondary,40,True,93.851,"LINESTRING (-6.0753428 37.3705061, -6.07526 37.3705452, -6.0744537 37.3709676)",,
76564201,False,,,Calle Jacinto Benavente,residential,,True,72.693,"LINESTRING (-6.070959 37.3726749, -6.0707692 37.3720388)",,
126532083,False,2,A-474,Avenida del Aljarafe,secondary,40,False,41.518,"LINESTRING (-6.070959 37.3726749, -6.0713578 37.3724775)",,
279470553,False,2,A-474,Avenida del Aljarafe,secondary,40,True,177.065,"LINESTRING (-6.070959 37.3726749, -6.0708175 37.3727615, -6.0705246 37.3730082, -6.0697294 37.3739223)",,
126532083,False,2,A-474,Avenida del Aljarafe,secondary,40,False,64.38,"LINESTRING (-6.0719082 37.372205, -6.0725266 37.3718989)",,
126532083,False,2,A-474,Avenida del Aljarafe,secondary,40,True,57.304,"LINESTRING (-6.0719082 37.372205, -6.0713578 37.3724775)",,
665034323,True,,,Calle José Luis Caro,residential,,False,55.05,"LINESTRING (-6.0719082 37.372205, -6.0722226 37.3726324)",,
23107859,False,,,Calle Camino de Ginés,tertiary,,True,56.181,"LINESTRING (-6.0744537 37.3709676, -6.0746552 37.3714468)",,
182813090,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,False,64.441,"LINESTRING (-6.0744537 37.3709676, -6.0744086 37.3708919, -6.0743865 37.3708129, -6.0743957 37.3705873, -6.0744117 37.3703986)",,
279470549,False,2,A-474,Avenida Pablo Coso Calero,secondary,40,False,93.851,"LINESTRING (-6.0744537 37.3709676, -6.07526 37.3705452, -6.0753428 37.3705061)",,
279470549,False,2,A-474,Avenida Pablo Coso Calero,secondary,40,True,140.985,"LINESTRING (-6.0744537 37.3709676, -6.0740165 37.3711573, -6.0730804 37.3716123)",,
182813090,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,False,106.74,"LINESTRING (-6.0744117 37.3703986, -6.0744284 37.3702092, -6.0742225 37.3697863, -6.0739907 37.3695288)",,
182813090,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,True,64.441,"LINESTRING (-6.0744117 37.3703986, -6.0743957 37.3705873, -6.0743865 37.3708129, -6.0744086 37.3708919, -6.0744537 37.3709676)",,
288275652,True,1,,Calle Ramón y Cajal,residential,,False,123.662,"LINESTRING (-6.0744117 37.3703986, -6.073915 37.3705531, -6.0731285 37.3708411)",,
288275655,True,,,Plaza José Moreno Gordillo,residential,,False,53.286,"LINESTRING (-6.0744117 37.3703986, -6.0748812 37.3702803, -6.0749865 37.3702538)",,
76563704,True,,,Calle Juan XXIII,residential,,False,44.641,"LINESTRING (-6.0735438 37.3690335, -6.073935 37.3687795)",,
182813090,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,True,44.892,"LINESTRING (-6.0735438 37.3690335, -6.0738398 37.3693616)",,
550518779,True,,,Calle Juan XXIII,residential,,False,31.623,"LINESTRING (-6.0735438 37.3690335, -6.0732575 37.3692041)",,
550518780,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,False,70.29,"LINESTRING (-6.0735438 37.3690335, -6.073056 37.3685342)",,
79897952,False,,,Calle el Garrotal,residential,,True,62.801,"LINESTRING (-6.072423 37.3679481, -6.0729267 37.3675497)",,
348037299,False,,,Calle Doctor Fleming,residential,,False,60.153,"LINESTRING (-6.072423 37.3679481, -6.0719294 37.3683206)",,
550518780,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,True,31.208,"LINESTRING (-6.072423 37.3679481, -6.072658 37.3681576)",,
550518780,False,,A-8056,Avenida de Mairena del Aljarafe,secondary,,False,38.946,"LINESTRING (-6.072423 37.3679481, -6.0722826 37.3678194, -6.0721883 37.367733, -6.0721585 37.3676719)",,
23107859,False,,,Calle Camino de Ginés,tertiary,,False,33.23,"LINESTRING (-6.0759912 37.3745415, -6.0759675 37.3745091, -6.0758025 37.374283)",,
40952188,True,,,Glorieta de Don Quijote,tertiary,,False,53.535999999999994,"LINESTRING (-6.0759912 37.3745415, -6.0759076 37.3745874, -6.0758243 37.3746741, -6.0757854 37.374775, -6.0758026 37.3749096, -6.0758281 37.3749562)",roundabout,
23107859,False,,,Calle Camino de Ginés,tertiary,,False,111.206,"LINESTRING (-6.0750523 37.3723958, -6.0746552 37.3714468)",,
74515764,False,,,Calle El Barrero,residential,,True,185.177,"LINESTRING (-6.0750523 37.3723958, -6.0768467 37.3715357)",,
330709613,True,,,Calle El Barrero,residential,,False,41.502,"LINESTRING (-6.0750523 37.3723958, -6.0746527 37.3725919)",,
23107859,False,,,Calle Camino de Ginés,tertiary,,True,226.53300000000002,"LINESTRING (-6.0750523 37.3723958, -6.0751113 37.3725898, -6.075106 37.3727688, -6.0750711 37.3729522, -6.0750952 37.3731333, -6.0751382 37.3733294, -6.0752347 37.3735213, -6.0758025 37.374283)",,
40952188,True,,,Glorieta de Don Quijote,tertiary,,False,17.951999999999998,"LINESTRING (-6.0758767 37.3750099, -6.0759103 37.375039, -6.0759954 37.3750847, -6.0760423 37.3751001)",roundabout,
78630931,False,,,Calle Hernán Cortés,residential,,True,39.219,"LINESTRING (-6.068555 37.3727899, -6.0682065 37.3730083)",,
74515784,True,,,Calle Daoiz,residential,,False,87.571,"LINESTRING (-6.0698154 37.3722507, -6.0702004 37.372151, -6.0707692 37.3720388)",,
107625556,False,,,Calle Camas,residential,,True,227.488,"LINESTRING (-6.0698154 37.3722507, -6.0697041 37.3722424, -6.0684344 37.3705656)",,
550518778,True,,,Calle Hernán Cortés,residential,,False,127.044,"LINESTRING (-6.0698154 37.3722507, -6.0696597 37.3722869, -6.0692887 37.3724244, -6.0687655 37.3726779, -6.068555 37.3727899)",,
74515764,False,,,Calle El Barrero,residential,,False,185.177,"LINESTRING (-6.0768467 37.3715357, -6.0750523 37.3723958)",,
665034323,True,,,Calle José Luis Caro,residential,,False,102.706,"LINESTRING (-6.0728607 37.3734631, -6.0734598 37.3742546)",,
