osmid,ref,highway,junction,oneway,reversed,length,name,geometry,maxspeed,bridge,tunnel,lanes,access
543986111,,residential,,True,False,39.755,Calle Pintor Matheu,"LINESTRING (-5.4464738 36.6788517, -5.4468501 36.6790434)",30,,,,
845623740,,residential,,True,False,54.461,Calle San Pablo,"LINESTRING (-5.4464738 36.6788517, -5.445926 36.6786352)",,,,,
168521072,,residential,,False,True,34.734,Calle Algeciras,"LINESTRING (-5.4500627 36.6789139, -5.4500547 36.6786016)",,,,,
168474528,A-373,secondary,,False,False,31.618000000000002,Avenida de Cádiz,"LINESTRING (-5.4500627 36.6789139, -5.4497828 36.6789393, -5.4497104 36.6789459)",,,,,
168474528,A-373,secondary,,False,True,87.224,Avenida de Cádiz,"LINESTRING (-5.4500627 36.6789139, -5.4502287 36.6788944, -5.4508119 36.6788257, -5.4508758 36.6788182, -5.4510166 36.6787638)",,,,,
845628357,,residential,,False,False,29.587,Avenida de Manuel de Falla,"LINESTRING (-5.447523 36.679074, -5.4475054 36.6791048, -5.4474437 36.6792126, -5.4474087 36.6792739, -5.4473848 36.6793159)",,,,,
845628357,,residential,,False,True,73.554,Avenida de Manuel de Falla,"LINESTRING (-5.447523 36.679074, -5.4477524 36.678585, -5.4478135 36.6784549)",,,,,
845628357,,residential,,False,False,25.35,Avenida de Manuel de Falla,"LINESTRING (-5.4473848 36.6793159, -5.4472335 36.6795089)",,,,,
168521073,,residential,,False,False,99.444,Calle Pintor José Fernández Guerrero,"LINESTRING (-5.4473848 36.6793159, -5.4478927 36.6795534, -5.4481218 36.6799342)",,,,,
845628357,,residential,,False,True,29.587,Avenida de Manuel de Falla,"LINESTRING (-5.4473848 36.6793159, -5.4474087 36.6792739, -5.4474437 36.6792126, -5.4475054 36.6791048, -5.447523 36.679074)",,,,,
168521076,,residential,,True,False,12.287,Avenida Herrera Oria,"LINESTRING (-5.4450142 36.6794123, -5.4451299 36.6793523)",,,,,
168521069,,residential,,True,False,56.605,Calle Goya,"LINESTRING (-5.4472335 36.6795089, -5.4466991 36.6792342)",,,,,
845628357,,residential,,False,False,27.765,Avenida de Manuel de Falla,"LINESTRING (-5.4472335 36.6795089, -5.4470678 36.6797203)",,,,,
845628357,,residential,,False,True,25.35,Avenida de Manuel de Falla,"LINESTRING (-5.4472335 36.6795089, -5.4473848 36.6793159)",,,,,
168521066,,residential,,False,False,238.459,Avenida Juan de la Rosa,"LINESTRING (-5.4481218 36.6799342, -5.4480824 36.6799487, -5.4477264 36.6800802, -5.447408 36.6801978, -5.4471822 36.6803256, -5.4469996 36.6805759, -5.4467639 36.6807463, -5.4467268 36.6807722, -5.4461364 36.6809833, -5.4459111 36.681043)",,,,,
168521066,,residential,,False,True,16.514,Avenida Juan de la Rosa,"LINESTRING (-5.4481218 36.6799342, -5.4482023 36.6799045, -5.4482861 36.679866)",,,,,
168521073,,residential,,False,True,99.444,Calle Pintor José Fernández Guerrero,"LINESTRING (-5.4481218 36.6799342, -5.4478927 36.6795534, -5.4473848 36.6793159)",,,,,
556695263,,residential,,True,False,56.83,Calle Julio Romero de Torres,"LINESTRING (-5.4467084 36.680152, -5.4462105 36.679833)",,,,,
845628357,,residential,,False,True,30.062,Avenida de Manuel de Falla,"LINESTRING (-5.4467084 36.680152, -5.4468988 36.6799289)",,,,,
845628357,,residential,,False,False,48.095,Avenida de Manuel de Falla,"LINESTRING (-5.4467084 36.680152, -5.4464074 36.6804359, -5.4463489 36.6804731)",,,,,
168521076,,residential,,True,False,14.280999999999999,Avenida Herrera Oria,"LINESTRING (-5.4435833 36.6804631, -5.4436756 36.6803784, -5.4436887 36.6803664)",,,,,
558094309,,residential,,False,True,54.954,Calle San Francisco,"LINESTRING (-5.4435833 36.6804631, -5.4433672 36.6801272, -5.4433072 36.6800485, -5.4432975 36.6800258)",,,,,
168521066,,residential,,False,True,238.45900000000003,Avenida Juan de la Rosa,"LINESTRING (-5.4459111 36.681043, -5.4461364 36.6809833, -5.4467268 36.6807722, -5.4467639 36.6807463, -5.4469996 36.6805759, -5.4471822 36.6803256, -5.447408 36.6801978, -5.4477264 36.6800802, -5.4480824 36.6799487, -5.4481218 36.6799342)",,,,,
845628351,,residential,,True,False,42.400000000000006,Avenida Juan de la Rosa,"LINESTRING (-5.4459111 36.681043, -5.4456716 36.6811031, -5.4454577 36.6811578)",,,,,
845628351,,residential,,True,False,34.413,Avenida Juan de la Rosa,"LINESTRING (-5.4454577 36.6811578, -5.4450773 36.6812099)",,,,,
219653821,,residential,,False,True,106.056,,"LINESTRING (-5.4454577 36.6811578, -5.4455846 36.6811875, -5.4457545 36.6811918, -5.4462193 36.681141, -5.4466128 36.6811451, -5.4466373 36.6811454)",,,,,
845512139,,residential,,False,True,11.443,Avenida Juan de la Rosa,"LINESTRING (-5.4449544 36.6811803, -5.4450773 36.6812099)",,yes,,,
845512138,,residential,,True,False,61.168,Avenida Juan de la Rosa,"LINESTRING (-5.4449544 36.6811803, -5.4447253 36.6810898, -5.4445953 36.6809682, -5.4443919 36.6808807)",,,,,
845512139,,residential,,False,False,11.443,Avenida Juan de la Rosa,"LINESTRING (-5.4450773 36.6812099, -5.4449544 36.6811803)",,yes,,,
203088828,,residential,,True,False,46.1,Calle Pasadilla,"LINESTRING (-5.4458407 36.6738997, -5.4463276 36.6740389)",,,,,
203090684,A-373,secondary,,False,True,107.15299999999999,Calle Ingeniero Juan Romero Carrasco,"LINESTRING (-5.4458407 36.6738997, -5.4461393 36.6734149, -5.4463728 36.6730357)",,,,,
845628355,,residential,,True,False,42.6,Calle Goya,"LINESTRING (-5.4466991 36.6792342, -5.4462939 36.6790313)",,,,,
845628356,,residential,,False,False,27.389,,"LINESTRING (-5.4466991 36.6792342, -5.4465346 36.6794422)",,,,,
555858206,,residential,,False,False,14.745,Calle García Pérez,"LINESTRING (-5.4447749 36.6736788, -5.444935 36.6737119)",,,,,
555858206,,residential,,False,True,15.48,Calle García Pérez,"LINESTRING (-5.4447749 36.6736788, -5.4446068 36.6736441)",,,,,
558094331,,residential,,False,True,60.877,Calle Guerrero Mateo,"LINESTRING (-5.4447749 36.6736788, -5.4448545 36.6734893, -5.4450481 36.6731784)",,,,,
219653819,,residential,,True,False,51.062999999999995,Paseo del Prado,"LINESTRING (-5.4483977 36.6772661, -5.4481961 36.6776365, -5.4481784 36.6776897)",,,,,
219446061,,residential,,True,False,56.72,Calle Velázquez,"LINESTRING (-5.4470678 36.6797203, -5.4465346 36.6794422)",,,,,
845628357,,residential,,False,True,27.765,Avenida de Manuel de Falla,"LINESTRING (-5.4470678 36.6797203, -5.4472335 36.6795089)",,,,,
845628357,,residential,,False,False,27.660999999999998,Avenida de Manuel de Falla,"LINESTRING (-5.4470678 36.6797203, -5.4470475 36.6797453, -5.4469351 36.6798841, -5.4468988 36.6799289)",,,,,
845623745,,residential,,True,False,24.364,Calle Santa Rosalia,"LINESTRING (-5.4453087 36.6781858, -5.4455691 36.6782521)",,,,,
219446052,,residential,,True,False,56.454,Calle Zurbarán,"LINESTRING (-5.4463784 36.6796398, -5.4468988 36.6799289)",,,,,
845628356,,residential,,False,False,26.186,,"LINESTRING (-5.4463784 36.6796398, -5.4462105 36.679833)",,,,,
845628356,,residential,,False,True,26.015,,"LINESTRING (-5.4463784 36.6796398, -5.4465346 36.6794422)",,,,,
219446044,,residential,,False,True,95.09,Calle San Jose,"LINESTRING (-5.4445057 36.6773752, -5.4455242 36.6776283)",,,,,
168521070,,residential,,False,False,90.174,Calle San Pablo,"LINESTRING (-5.4445357 36.6781874, -5.4454825 36.6784721)",,,,,
219446068,A-373,secondary,,True,False,23.694,,"LINESTRING (-5.4481264 36.6777033, -5.4478609 36.6776952)",,,,,
219446042,A-373,secondary,roundabout,True,False,8.507000000000001,,"LINESTRING (-5.4481264 36.6777033, -5.4481153 36.6777157, -5.4481097 36.6777304, -5.4481101 36.6777457, -5.4481165 36.6777601, -5.4481283 36.6777721)",,,,,
543986114,,residential,,False,False,22.821,Calle Santa Rosalia,"LINESTRING (-5.4442889 36.677926, -5.4445328 36.6779881)",,,,,
34870005,A-373,secondary,,True,False,239.06799999999998,,"LINESTRING (-5.4481872 36.6777825, -5.448287 36.6779393, -5.4483682 36.678287, -5.4483758 36.6783098, -5.4484936 36.6788016, -5.4485165 36.6789831, -5.4485406 36.6791744, -5.4482861 36.679866)",,,,,
219446042,A-373,secondary,roundabout,True,False,10.253,,"LINESTRING (-5.4481872 36.6777825, -5.4482042 36.6777755, -5.4482176 36.6777645, -5.448226 36.6777507, -5.4482285 36.6777354, -5.4482248 36.6777203, -5.4482153 36.677707)",,,,,
219446043,,residential,,True,False,39.756,Calle Juan XXIII,"LINESTRING (-5.4454407 36.6778443, -5.4453087 36.6781858)",,,,,
543986110,,residential,,True,False,37.988,Calle Corrales Jorfan,"LINESTRING (-5.4454407 36.6778443, -5.4450342 36.6777422)",,,,,
558145828,A-373,secondary,,False,False,60.044,Calle Moreno de Mora,"LINESTRING (-5.4443207 36.6768316, -5.4437161 36.676594)",,,,,
"[558145827, 558145828, 237271677]",A-373,secondary,,False,True,43.098,"['Calle de los Callejones', 'Calle Moreno de Mora']","LINESTRING (-5.4443207 36.6768316, -5.4443997 36.6768577, -5.4444808 36.6768774, -5.4445234 36.6768874, -5.4445876 36.6769048, -5.444638 36.6769189, -5.444779 36.6769538)",,yes,,,
558094319,,residential,,False,True,29.455,Calle Villaluenga,"LINESTRING (-5.4418717 36.6790844, -5.4419244 36.6788229)",,,,,
219446059,,residential,,False,False,27.869,Plaza de San Juan,"LINESTRING (-5.4418717 36.6790844, -5.4421128 36.679125, -5.4421783 36.6791176)",,,,,
219446071,,residential,,False,False,63.882999999999996,Calle Ronda,"LINESTRING (-5.4418717 36.6790844, -5.4418427 36.6791192, -5.4416836 36.679172, -5.4416626 36.6792908, -5.4416029 36.6793461, -5.441531 36.6795391)",,,,,
219703976,,residential,,False,True,33.542,,"LINESTRING (-5.442197 36.6788405, -5.4422828 36.6785468)",,,,,
219446054,,residential,,True,False,34.674,Calle La Torre,"LINESTRING (-5.442197 36.6788405, -5.4421488 36.6788349, -5.4420692 36.6785697)",,,,,
219446053,,residential,,False,False,56.349,Calle Santiago,"LINESTRING (-5.4448272 36.6784701, -5.4453969 36.6786893)",,,,,
219446042,A-373,secondary,roundabout,True,False,3.9050000000000002,,"LINESTRING (-5.4481283 36.6777721, -5.4481468 36.6777815, -5.4481683 36.6777848)",,,,,
219446045,,residential,,True,False,25.129,,"LINESTRING (-5.4468501 36.6790434, -5.4466991 36.6792342)",,,,,
543986111,,residential,,True,False,56.496,Calle Pintor Matheu,"LINESTRING (-5.4468501 36.6790434, -5.4473848 36.6793159)",30,,,,
168521070,,residential,,False,True,90.174,Calle San Pablo,"LINESTRING (-5.4454825 36.6784721, -5.4445357 36.6781874)",,,,,
845623741,,residential,,True,False,25.329,Calle San Miguel,"LINESTRING (-5.4454825 36.6784721, -5.4453969 36.6786893)",,,,,
219446043,,residential,,True,False,25.146,Calle Juan XXIII,"LINESTRING (-5.4455242 36.6776283, -5.4454407 36.6778443)",,,,,
219446044,,residential,,False,False,95.09,Calle San Jose,"LINESTRING (-5.4455242 36.6776283, -5.4445057 36.6773752)",,,,,
168521068,,residential,,True,False,43.608,Calle Santo Domingo,"LINESTRING (-5.4455691 36.6782521, -5.4460097 36.6784222)",,,,,
219446060,,residential,,True,False,25.653,Calle San Miguel,"LINESTRING (-5.4455691 36.6782521, -5.4454825 36.6784721)",,,,,
219446043,,residential,,True,False,53.501,Calle Juan XXIII,"LINESTRING (-5.4457017 36.6771687, -5.4455242 36.6776283)",,,,,
237271677,A-373,secondary,,False,False,85.686,Calle de los Callejones,"LINESTRING (-5.4457017 36.6771687, -5.444779 36.6769538)",,,,,
"[237271677, 289019414]",A-373,secondary,,False,True,144.02999999999997,Calle de los Callejones,"LINESTRING (-5.4457017 36.6771687, -5.446124 36.6772743, -5.4464202 36.6773468, -5.4472456 36.6775489)",,,,,
251501655,,residential,,False,False,52.065,Calle San Francisco,"LINESTRING (-5.4430378 36.6794282, -5.4431327 36.6797875, -5.44315 36.6798875)",,,,,
251501655,,residential,,False,True,29.976,Calle San Francisco,"LINESTRING (-5.4430378 36.6794282, -5.4429994 36.6792685, -5.4429763 36.6791914, -5.4429627 36.679166)",,,,,
"[219446070, 558094310]",,residential,,True,False,293.039,"['Calle Beato Diego de Cádiz', 'Calle Del Perdón']","LINESTRING (-5.4430378 36.6794282, -5.443181 36.6792049, -5.443207 36.6785364, -5.44325 36.6780896, -5.4433328 36.6779543, -5.4433912 36.6778589, -5.4435687 36.6775689, -5.4435794 36.6774271, -5.4435962 36.6772043, -5.4436222 36.6770489, -5.4436819 36.6768908)",,,,,
219446042,A-373,secondary,roundabout,True,False,3.876,,"LINESTRING (-5.4482153 36.677707, -5.4481988 36.6776956, -5.4481784 36.6776897)",,,,,
219446060,,residential,,True,False,20.595,Calle San Miguel,"LINESTRING (-5.4457084 36.6778985, -5.4456388 36.6780751)",,,,,
219446064,,residential,,True,False,24.622,Calle Juan Bautista,"LINESTRING (-5.4457084 36.6778985, -5.4454407 36.6778443)",,,,,
219446057,,residential,,True,False,44.345,Calle Hermanos Bohorquez Gómez,"LINESTRING (-5.4463304 36.6767447, -5.4468084 36.6768546)",,,,,
219446053,,residential,,False,True,56.349,Calle Santiago,"LINESTRING (-5.4453969 36.6786893, -5.4448272 36.6784701)",,,,,
845623742,,residential,,True,False,43.799,Calle Santiago,"LINESTRING (-5.4453969 36.6786893, -5.4458344 36.6788683)",,,,,
845628352,,residential,,True,False,76.041,Avenida de Manuel de Falla,"LINESTRING (-5.4463489 36.6804731, -5.4461617 36.680597, -5.4459111 36.681043)",,,,,
845628357,,residential,,False,True,48.095,Avenida de Manuel de Falla,"LINESTRING (-5.4463489 36.6804731, -5.4464074 36.6804359, -5.4467084 36.680152)",,,,,
219446042,A-373,secondary,roundabout,True,False,5.045999999999999,,"LINESTRING (-5.4481784 36.6776897, -5.4481595 36.6776897, -5.4481416 36.6776943, -5.4481264 36.6777033)",,,,,
251501655,,residential,,False,False,29.976,Calle San Francisco,"LINESTRING (-5.4429627 36.679166, -5.4429763 36.6791914, -5.4429994 36.6792685, -5.4430378 36.6794282)",,,,,
558094311,,residential,,False,True,16.344,Plaza de San Juan,"LINESTRING (-5.4429627 36.679166, -5.4428459 36.6791149, -5.4427967 36.679123)",,,,,
251501655,,residential,,False,True,20.236,Calle San Francisco,"LINESTRING (-5.4432975 36.6800258, -5.44315 36.6798875)",,,,,
558094309,,residential,,False,False,54.95400000000001,Calle San Francisco,"LINESTRING (-5.4432975 36.6800258, -5.4433072 36.6800485, -5.4433672 36.6801272, -5.4435833 36.6804631)",,,,,
"[558094313, 219446066]",,residential,,True,False,298.589,"['Calle Doctor Serafín Bohorquez', 'Calle Ingeniero Francisco Ruiz Martínez']","LINESTRING (-5.4432975 36.6800258, -5.4434372 36.6794575, -5.4435042 36.6792592, -5.4435342 36.6790919, -5.4435541 36.6786546, -5.4435897 36.6783266, -5.4436669 36.6781616, -5.4437631 36.6781233, -5.443835 36.6781107, -5.443939 36.6779485, -5.4440185 36.6778146, -5.444084 36.6775064)",,,,,
845628357,,residential,,False,False,30.062,Avenida de Manuel de Falla,"LINESTRING (-5.4468988 36.6799289, -5.4467084 36.680152)",,,,,
845628357,,residential,,False,True,27.660999999999998,Avenida de Manuel de Falla,"LINESTRING (-5.4468988 36.6799289, -5.4469351 36.6798841, -5.4470475 36.6797453, -5.4470678 36.6797203)",,,,,
558094306,,residential,,False,False,15.004,Camino de Benaocaz,"LINESTRING (-5.444132 36.6813169, -5.4441625 36.6811842)",,,,,
845628356,,residential,,False,False,26.015,,"LINESTRING (-5.4465346 36.6794422, -5.4463784 36.6796398)",,,,,
"[556695264, 219446052, 219446061]",,residential,,True,False,107.316,"['Calle Zurbarán', 'Calle Velázquez', 'El Greco']","LINESTRING (-5.4465346 36.6794422, -5.4461532 36.6792548, -5.4459844 36.6794508, -5.4463784 36.6796398)",,,,,
845628356,,residential,,False,True,27.389,,"LINESTRING (-5.4465346 36.6794422, -5.4466991 36.6792342)",,,,,
219446699,,residential,,False,False,45.129,,"LINESTRING (-5.4480275 36.6750228, -5.4475514 36.6748853)",,,,,
219446705,,residential,,False,False,40.549,Calle Marroquineros,"LINESTRING (-5.4480275 36.6750228, -5.4480829 36.6752256, -5.4481359 36.6753768)",,,,,
219446705,,residential,,False,True,75.664,Calle Marroquineros,"LINESTRING (-5.4480275 36.6750228, -5.4480525 36.6748576, -5.4483017 36.674384)",,,,,
219446712,,residential,,True,False,31.652,Calle El Cano,"LINESTRING (-5.4451373 36.6759887, -5.4454 36.6757973)",,,,,
"[558145829, 219446685, 558145830]",,residential,,False,False,54.533,,"LINESTRING (-5.4451373 36.6759887, -5.444935 36.675896, -5.4448456 36.6758511, -5.4448075 36.6758286, -5.4446197 36.6757282)",,yes,,,
549363570,,residential,,False,False,32.778999999999996,Calle San Franzisco Javier,"LINESTRING (-5.4451373 36.6759887, -5.4450332 36.6760754, -5.444984 36.6762453)",,,,,
558145830,,residential,,False,True,14.833,,"LINESTRING (-5.4445046 36.6756319, -5.4446197 36.6757282)",,,,,
203089466,A-373,secondary,,True,False,124.368,Calle San Sebastián,"LINESTRING (-5.4445046 36.6756319, -5.4446874 36.675418, -5.4447592 36.6753202, -5.4452445 36.6746842)",,,,,
219446711,,residential,,True,False,128.859,Calle Diego León,"LINESTRING (-5.4449042 36.6765211, -5.4462944 36.676837)",,,,,
549363570,,residential,,False,True,31.483,Calle San Franzisco Javier,"LINESTRING (-5.4449042 36.6765211, -5.444984 36.6762453)",,,,,
219446703,,residential,,False,True,51.067,Calle Doctor Herrero Arenas,"LINESTRING (-5.444984 36.6762453, -5.4455374 36.6763633)",,,,,
549363570,,residential,,False,False,31.483,Calle San Franzisco Javier,"LINESTRING (-5.444984 36.6762453, -5.4449042 36.6765211)",,,,,
549363570,,residential,,False,True,32.778999999999996,Calle San Franzisco Javier,"LINESTRING (-5.444984 36.6762453, -5.4450332 36.6760754, -5.4451373 36.6759887)",,,,,
237271677,A-373,secondary,,False,True,85.686,Calle de los Callejones,"LINESTRING (-5.444779 36.6769538, -5.4457017 36.6771687)",,,,,
845673698,,residential,,True,False,49.393,Calle San Franzisco Javier,"LINESTRING (-5.444779 36.6769538, -5.4449042 36.6765211)",,,,,
"[558145827, 558145828, 237271677]",A-373,secondary,,False,False,43.098,"['Calle de los Callejones', 'Calle Moreno de Mora']","LINESTRING (-5.444779 36.6769538, -5.444638 36.6769189, -5.4445876 36.6769048, -5.4445234 36.6768874, -5.4444808 36.6768774, -5.4443997 36.6768577, -5.4443207 36.6768316)",,yes,,,
219446695,,residential,,False,False,85.97999999999999,Calle Canelaria,"LINESTRING (-5.4469538 36.6732233, -5.4469757 36.673132, -5.4470045 36.6729314, -5.4470522 36.6728033, -5.4471551 36.6726144, -5.4471851 36.672478)",,,,,
219446687,,residential,,True,False,25.641,Calle General Luque Arenas,"LINESTRING (-5.4482903 36.6764927, -5.4480147 36.676427)",,,,,
219446691,,residential,,False,True,25.292,Calle Isabel Dominguez León,"LINESTRING (-5.4482903 36.6764927, -5.4482102 36.6767109)",,,,,
219653819,,residential,,True,False,43.571,Paseo del Prado,"LINESTRING (-5.4479705 36.6757517, -5.4482268 36.6760853)",,,,,
845645991,,residential,,False,True,70.85,Calle Doctor Zarco Bohorquez,"LINESTRING (-5.4479705 36.6757517, -5.4477357 36.6763604)",,,,,
845645990,,residential,,True,False,24.414,Calle General Luque Arenas,"LINESTRING (-5.4477357 36.6763604, -5.4474733 36.6762978)",,,,,
845645991,,residential,,False,False,70.85,Calle Doctor Zarco Bohorquez,"LINESTRING (-5.4477357 36.6763604, -5.4479705 36.6757517)",,,,,
219446703,,residential,,False,False,80.204,Calle Doctor Herrero Arenas,"LINESTRING (-5.4464047 36.6765541, -5.4455374 36.6763633)",,,,,
56472912,,residential,,False,False,7.572,Avenida de Diputación,"LINESTRING (-5.4470581 36.6725005, -5.447141 36.6724858)",,,,,
56472912,,residential,,False,True,32.02,Avenida de Diputación,"LINESTRING (-5.4470581 36.6725005, -5.446705 36.6725526)",,,,,
"[219446689, 555924649]",,residential,,False,False,203.91799999999998,"['Calle Curtidores', 'Calle Marroquineros']","LINESTRING (-5.4470581 36.6725005, -5.4469173 36.6728292, -5.4468835 36.6728941, -5.4468523 36.673063, -5.4468128 36.6732416, -5.4465626 36.6738052, -5.4467714 36.6738635, -5.4466111 36.6741215)",,,,,
219446712,,residential,,True,False,101.226,Calle El Cano,"LINESTRING (-5.4454 36.6757973, -5.4455175 36.6754558, -5.4456367 36.6751755, -5.4459144 36.6753095)",,,,,
56472912,,residential,,False,True,4.028,Avenida de Diputación,"LINESTRING (-5.4471851 36.672478, -5.447141 36.6724858)",,,,,
