osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction
696522818,Ma-19,Ronda de na Ravendella,primary,False,True,21.192,,,"LINESTRING (3.125573 39.3586699, 3.1258008 39.3587427)",
"[682135882, 14500911]",Ma-19,,primary,True,False,46.315,"['1', '2']",40,"LINESTRING (3.125573 39.3586699, 3.1253509 39.3586597, 3.1251804 39.3586736, 3.1250393 39.3586986)",
4958067,,carrer de Consolació,tertiary,False,True,26.417,,40,"LINESTRING (3.1323491 39.3572737, 3.1324292 39.3573474, 3.1325307 39.3574649)",
26633888,,carrer de Mondragó,residential,False,False,37.400999999999996,,,"LINESTRING (3.1323491 39.3572737, 3.1325456 39.3573033, 3.1327774 39.3573323)",
"[41182257, 696513695]",,carrer de Can Llaneres,tertiary,False,False,103.561,,"['40', '30']","LINESTRING (3.1323491 39.3572737, 3.1320624 39.3570892, 3.1316891 39.3568413, 3.1315923 39.3567725, 3.1314324 39.3566697)",
146965644,,placeta de sa Canal,residential,False,True,34.614000000000004,,,"LINESTRING (3.1314324 39.3566697, 3.131422 39.3565614, 3.1314382 39.3563591)",
146965646,,carrer de Can Llaneres,tertiary,True,False,131.85000000000002,,30,"LINESTRING (3.1314324 39.3566697, 3.1312957 39.3566264, 3.1306104 39.3564271, 3.1301798 39.3562789, 3.1300134 39.3562213)",
"[41182257, 696513695]",,carrer de Can Llaneres,tertiary,False,True,103.561,,"['40', '30']","LINESTRING (3.1314324 39.3566697, 3.1315923 39.3567725, 3.1316891 39.3568413, 3.1320624 39.3570892, 3.1323491 39.3572737)",
41182258,,Carrer de Cas Majoral,tertiary,True,False,27.316,,30,"LINESTRING (3.1297244 39.3560631, 3.1295 39.3558892)",
210309159,,,residential,False,False,49.199,,,"LINESTRING (3.1297244 39.3560631, 3.1299674 39.3558685, 3.1301176 39.3557417)",
14500913,,carrer del Roser,residential,True,False,8.882,,30,"LINESTRING (3.1277161 39.3549093, 3.1278192 39.3549043)",
