osmid,oneway,ref,highway,reversed,length,geometry,lanes,name,maxspeed,bridge,junction,tunnel
244494281,False,,residential,True,83.619,"LINESTRING (-2.5370218 41.4853237, -2.5362751 41.4848211)",,Calle Huertos,,,,
38658071,False,,residential,False,115.507,"LINESTRING (-2.5370218 41.4853237, -2.5376044 41.4849668, -2.5378531 41.4849, -2.5381118 41.4848305, -2.5382059 41.4848404)",,Calle Monjas,,,,
38658071,False,,residential,True,152.002,"LINESTRING (-2.5370218 41.4853237, -2.5366194 41.4855992, -2.5361667 41.4858377, -2.5355974 41.486136, -2.5355716 41.4861495)",,Calle Monjas,,,,
244494281,False,,residential,False,8.316,"LINESTRING (-2.5361998 41.484772, -2.5362751 41.4848211)",,Calle Huertos,,,,
38658068,False,,residential,False,103.35799999999999,"LINESTRING (-2.5361998 41.484772, -2.5362834 41.4845802, -2.5364901 41.4842218, -2.5364872 41.4840781, -2.536486 41.4839615, -2.5364834 41.4839323, -2.5364753 41.4839065, -2.5364621 41.4838877)",,Calle Lozanos,,,,
244494281,False,,residential,True,52.94799999999999,"LINESTRING (-2.5361998 41.484772, -2.5360909 41.4847018, -2.5357504 41.4844358)",,Calle Huertos,,,,
244494281,False,,residential,False,83.619,"LINESTRING (-2.5362751 41.4848211, -2.5370218 41.4853237)",,Calle Huertos,,,,
244494281,False,,residential,True,8.316,"LINESTRING (-2.5362751 41.4848211, -2.5361998 41.484772)",,Calle Huertos,,,,
38658070,False,,residential,False,69.628,"LINESTRING (-2.5362751 41.4848211, -2.536051 41.4851045, -2.5359649 41.4852007, -2.535894 41.4852644, -2.5357986 41.4853315)",,Calle Lozanos,,,,
38658072,False,,residential,True,14.619,"LINESTRING (-2.5357986 41.4853315, -2.5358839 41.4854464)",,Calle Campaneros,,,,
38658070,False,,residential,True,69.628,"LINESTRING (-2.5357986 41.4853315, -2.535894 41.4852644, -2.5359649 41.4852007, -2.536051 41.4851045, -2.5362751 41.4848211)",,Calle Lozanos,,,,
"[38658072, 903862309]",False,,"['residential', 'living_street']",False,83.473,"LINESTRING (-2.5357986 41.4853315, -2.5355732 41.4850206, -2.5354575 41.4848552, -2.5352963 41.4846832)",,Calle Campaneros,,,,
38658067,False,,residential,True,35.629,"LINESTRING (-2.5350949 41.484602, -2.5352914 41.4843174)",,Calle Campanario,,,,
51814194,False,,residential,True,17.166,"LINESTRING (-2.5350949 41.484602, -2.5352519 41.484702)",,Plaza del Campanario,,,,
903862294,False,,residential,False,17.826,"LINESTRING (-2.5350949 41.484602, -2.5349966 41.4847444)",,Calle Campanario,,,,
51814194,False,,residential,False,21.783,"LINESTRING (-2.5349966 41.4847444, -2.5352519 41.484702)",,Plaza del Campanario,,,,
903862294,False,,residential,True,17.826,"LINESTRING (-2.5349966 41.4847444, -2.5350949 41.484602)",,Calle Campanario,,,,
51814198,True,,residential,False,61.665,"LINESTRING (-2.5349966 41.4847444, -2.5348347 41.4847201, -2.5346551 41.4847248, -2.5344354 41.4847548, -2.5342634 41.4847597)",1,Calle Academia,,,,
903862359,False,,residential,True,70.145,"LINESTRING (-2.5349966 41.4847444, -2.5350596 41.4848966, -2.5351422 41.485202, -2.5351471 41.4852675, -2.5351463 41.4853145, -2.5351358 41.4853611)",,Plaza de los Olmos,,,,
38658064,True,,residential,False,34.593,"LINESTRING (-2.5352443 41.4856614, -2.5351358 41.4853611)",1,Plaza de los Olmos,,,roundabout,
"[910116439, 910116438, 42987335]",False,,residential,True,61.029,"LINESTRING (-2.5352443 41.4856614, -2.5352771 41.4856669, -2.5353002 41.4856693, -2.5353464 41.4856743, -2.5353595 41.4856724, -2.5355086 41.4856505, -2.5356531 41.4855719, -2.5358839 41.4854464)",,Calle Chapinería,,,,
38658064,True,,residential,False,25.796,"LINESTRING (-2.5349457 41.4857229, -2.5352443 41.4856614)",1,Plaza de los Olmos,,,roundabout,
244494292,False,,residential,True,20.003999999999998,"LINESTRING (-2.5349457 41.4857229, -2.5349064 41.485819, -2.5348753 41.4858949)",,Plaza de los Olmos,,,,
32744395,False,N-111,trunk,False,32.072,"LINESTRING (-2.5346398 41.490734, -2.5347204 41.4909846, -2.53473 41.4910144)",2,Avenida de Soria,50,,,
904494450,False,N-111,trunk,True,96.803,"LINESTRING (-2.5346398 41.490734, -2.5344853 41.4902203, -2.5343661 41.4898881)",2,Avenida de Soria,50,,,
33244673,False,,residential,False,37.795,"LINESTRING (-2.5318135 41.4831583, -2.5316731 41.4830944, -2.531516 41.4829123)",,Calle Lisboa,,,,
28015337,False,SC-SO-6,tertiary,True,34.778,"LINESTRING (-2.5277894 41.4828306, -2.528071 41.4830615)",2,Calle de Antonio Machado,,,,
28015337,False,SC-SO-6,tertiary,False,79.841,"LINESTRING (-2.5292995 41.4840724, -2.5286555 41.4835406)",2,Calle de Antonio Machado,,,,
42987321,False,,residential,True,157.006,"LINESTRING (-2.5292995 41.4840724, -2.5293963 41.4839462, -2.5295473 41.4836184, -2.5292672 41.482723)",,Calle de Hurtado de Mendoza,,,,
905261966,False,SC-SO-6,tertiary,True,31.175,"LINESTRING (-2.5292995 41.4840724, -2.5293934 41.4841454, -2.5295546 41.4842775)",2,Calle de Antonio Machado,,,,
"[154384241, 907858283]",True,,residential,False,57.413000000000004,"LINESTRING (-2.5292995 41.4840724, -2.5291617 41.4842757, -2.5289875 41.4845328)",1,Ronda de San Francisco,,,,
28015337,False,SC-SO-6,tertiary,False,67.232,"LINESTRING (-2.5286555 41.4835406, -2.528111 41.4830943)",2,Calle de Antonio Machado,,,,
28015337,False,SC-SO-6,tertiary,True,79.841,"LINESTRING (-2.5286555 41.4835406, -2.5292995 41.4840724)",2,Calle de Antonio Machado,,,,
42987327,False,,residential,False,90.441,"LINESTRING (-2.5286555 41.4835406, -2.5280577 41.4837446, -2.5276675 41.4838778)",,Calle de Altamira,,,,
28015337,False,SC-SO-6,tertiary,False,4.94,"LINESTRING (-2.528111 41.4830943, -2.528071 41.4830615)",2,Calle de Antonio Machado,,,,
28015337,False,SC-SO-6,tertiary,True,67.232,"LINESTRING (-2.528111 41.4830943, -2.5286555 41.4835406)",2,Calle de Antonio Machado,,,,
154384180,False,,residential,False,104.79,"LINESTRING (-2.528111 41.4830943, -2.5292672 41.482723)",,Calle de Miguel Delibes,,,,
907775505,False,,unclassified,True,51.361,"LINESTRING (-2.5276675 41.4838778, -2.5281869 41.4841267)",,Calle Calatañazor,,,,
42987327,False,,residential,True,90.441,"LINESTRING (-2.5276675 41.4838778, -2.5280577 41.4837446, -2.5286555 41.4835406)",,Calle de Altamira,,,,
42987322,False,,residential,False,47.01,"LINESTRING (-2.5357504 41.4844358, -2.5355092 41.4845861, -2.5353706 41.48466, -2.5352963 41.4846832)",,Calle Leganitos,,,,
42987322,False,,residential,True,85.413,"LINESTRING (-2.5357504 41.4844358, -2.536124 41.4841938, -2.5362566 41.4840892, -2.5363679 41.4839904, -2.5364621 41.4838877)",,Calle Leganitos,,,,
244494281,False,,residential,False,52.94799999999999,"LINESTRING (-2.5357504 41.4844358, -2.5360909 41.4847018, -2.5361998 41.484772)",,Calle Huertos,,,,
244494281,False,,residential,True,47.103,"LINESTRING (-2.5357504 41.4844358, -2.5354563 41.4842262, -2.5353834 41.4841199)",,Calle Huertos,,,,
42987322,False,,residential,True,4.248,"LINESTRING (-2.5352519 41.484702, -2.5352963 41.4846832)",,Calle Leganitos,,,,
51814194,False,,residential,False,17.166,"LINESTRING (-2.5352519 41.484702, -2.5350949 41.484602)",,Plaza del Campanario,,,,
51814194,False,,residential,True,21.783,"LINESTRING (-2.5352519 41.484702, -2.5349966 41.4847444)",,Plaza del Campanario,,,,
38658072,False,,residential,False,14.619,"LINESTRING (-2.5358839 41.4854464, -2.5357986 41.4853315)",,Calle Campaneros,,,,
38658072,False,,residential,True,34.609,"LINESTRING (-2.5358839 41.4854464, -2.5359047 41.4854697, -2.5360826 41.4857196)",,Calle Campaneros,,,,
"[42987335, 910116438, 910116439]",False,,residential,False,61.02899999999999,"LINESTRING (-2.5358839 41.4854464, -2.5356531 41.4855719, -2.5355086 41.4856505, -2.5353595 41.4856724, -2.5353464 41.4856743, -2.5353002 41.4856693, -2.5352771 41.4856669, -2.5352443 41.4856614)",,Calle Chapinería,,,,
238382499,False,,residential,True,32.054,"LINESTRING (-2.5343135 41.4844159, -2.534698 41.4844272)",,Calle Fortaleza,,,,
903862296,True,,residential,False,38.455999999999996,"LINESTRING (-2.5343135 41.4844159, -2.5342689 41.4847263, -2.5342634 41.4847597)",1,Calle Fortaleza,,,,
42987332,False,,residential,False,44.803,"LINESTRING (-2.5342527 41.484825, -2.5337186 41.4847775)",,Calle del Cinto,,,,
244494280,True,,residential,False,82.00800000000001,"LINESTRING (-2.5342527 41.484825, -2.5341685 41.485337, -2.5341336 41.4855571)",1,Calle Fortaleza,,,,
42987332,False,,residential,True,44.803,"LINESTRING (-2.5337186 41.4847775, -2.5342527 41.484825)",,Calle del Cinto,,,,
42987334,False,,residential,True,28.985,"LINESTRING (-2.5337186 41.4847775, -2.5336654 41.4850351)",,Calle Santo Domingo,,,,
42987332,False,,residential,False,43.836,"LINESTRING (-2.5337186 41.4847775, -2.533509 41.4847607, -2.5331946 41.48478)",,Calle del Cinto,,,,
42987333,False,,residential,False,66.941,"LINESTRING (-2.5337186 41.4847775, -2.5337454 41.484503, -2.5337311 41.4844687, -2.5336848 41.4844313, -2.5336795 41.4844127, -2.5337311 41.4841953)",,Calle Santo Domingo,,,,
42987334,False,,residential,False,27.554,"LINESTRING (-2.5336176 41.4852803, -2.5336654 41.4850351)",,Calle Santo Domingo,,,,
42987334,False,,residential,True,9.141,"LINESTRING (-2.5336176 41.4852803, -2.5335097 41.4852953)",,Calle Santo Domingo,,,,
903862129,False,,residential,True,12.952000000000002,"LINESTRING (-2.5336176 41.4852803, -2.5336472 41.4852682, -2.5337689 41.4852652)",,,,,,
414111691,True,,residential,False,155.54,"LINESTRING (-2.5324171 41.4886064, -2.5322023 41.4886824, -2.5318682 41.4889269, -2.531713 41.4891274, -2.5315818 41.4894198, -2.5314216 41.489728)",,Calle Henchidero,,,,
910116432,False,,residential,True,35.132,"LINESTRING (-2.5324171 41.4886064, -2.5326786 41.4884178, -2.532721 41.4883873)",,Calle Henchidero,,,,
247957927,False,N-111,trunk,False,32.0,"LINESTRING (-2.5307845 41.4848994, -2.5308707 41.4850683, -2.5309217 41.4851682)",2,Avenida de Salazar y Torres,,,,
247957927,False,N-111,trunk,True,166.402,"LINESTRING (-2.5307845 41.4848994, -2.5303755 41.4841281, -2.5300418 41.4835102)",2,Avenida de Salazar y Torres,,,,
"[902009761, 905261973]",True,,residential,False,150.26500000000001,"LINESTRING (-2.5307845 41.4848994, -2.5314607 41.4846863, -2.5316619 41.4847204, -2.5315245 41.4851941, -2.5314809 41.4853533)",1,"['Calle de la Caba', 'Calle del Puerto de Piqueras']",,,,
42987336,True,,residential,False,7.9830000000000005,"LINESTRING (-2.5314124 41.4858102, -2.5313998 41.4857975, -2.5313926 41.4857871, -2.5313881 41.485775, -2.531385 41.485763, -2.5313837 41.4857514, -2.5313828 41.4857436)",1,Calle de San Andrés,,,,
244495268,True,,residential,False,8.686,"LINESTRING (-2.5314124 41.4858102, -2.5314073 41.4857951, -2.5314095 41.4857808, -2.5314216 41.485768, -2.53144 41.4857592, -2.5314604 41.4857541)",1,Calle de San Andrés,,,,
42987338,False,,residential,True,10.081,"LINESTRING (-2.5287461 41.4849372, -2.5288539 41.4849784)",,Calle de San Isidro,,,,
42987338,False,,residential,False,80.062,"LINESTRING (-2.5287461 41.4849372, -2.5286914 41.4849178, -2.5278776 41.4846288)",,Calle de San Isidro,,,,
907858285,True,,residential,False,116.27699999999999,"LINESTRING (-2.5287461 41.4849372, -2.5285569 41.4852945, -2.5283659 41.4858711, -2.5283435 41.4859362)",1,Ronda de San Francisco,,,,
42987338,False,,residential,True,80.062,"LINESTRING (-2.5278776 41.4846288, -2.5286914 41.4849178, -2.5287461 41.4849372)",,Calle de San Isidro,,,,
154384189,False,,residential,True,61.502,"LINESTRING (-2.5278776 41.4846288, -2.5279985 41.4844195, -2.5281869 41.4841267)",,Calle San José,,,,
42987337,True,,residential,False,64.908,"LINESTRING (-2.5282892 41.486524, -2.528363 41.4862749, -2.5283647 41.4862694, -2.5284653 41.4859554)",1,Ronda de San Francisco,,,,
42987329,False,,residential,True,10.368,"LINESTRING (-2.5283435 41.4859362, -2.5284653 41.4859554)",2,Calle de Santa María de la Cabeza,,,,
907858282,True,,residential,False,96.707,"LINESTRING (-2.5283435 41.4859362, -2.528171 41.4865073, -2.5281029 41.4867141, -2.5280845 41.486746, -2.5280648 41.4867793)",1,Ronda de San Francisco,,,,
30539410,False,,residential,True,56.231,"LINESTRING (-2.5296929 41.4898387, -2.5302223 41.4895249)",,Calle de la Merced,,,,
42987331,True,,residential,False,66.00299999999999,"LINESTRING (-2.5296929 41.4898387, -2.5293668 41.4897455, -2.5293206 41.4897282, -2.5291605 41.4896296, -2.5290632 41.4895122)",1,Ronda San Francisco,,,,
42987343,False,,residential,False,31.435000000000002,"LINESTRING (-2.5296929 41.4898387, -2.5295727 41.4898522, -2.5294773 41.4898544, -2.529407 41.4898466, -2.5293223 41.4898253)",,Avenida de la Estación,,,,
154384176,False,,residential,False,26.159,"LINESTRING (-2.5296929 41.4898387, -2.5296222 41.4898976, -2.529552 41.4899491, -2.5294699 41.490004)",,Calle El Ferial,,,,
154384183,False,,residential,True,86.57700000000001,"LINESTRING (-2.5296929 41.4898387, -2.5297361 41.4898483, -2.5297931 41.4898629, -2.5298758 41.4898865, -2.5304133 41.4900633, -2.5306511 41.4901394)",,Calle Henchidero,,,,
33244674,False,,residential,False,10.311,"LINESTRING (-2.5284583 41.4880696, -2.5283463 41.4881091)",,Calle Gran Vía,,,,
33244674,False,,residential,True,77.187,"LINESTRING (-2.5284583 41.4880696, -2.529297 41.4877744)",,Calle Gran Vía,,,,
42987331,True,,residential,False,127.41,"LINESTRING (-2.5284583 41.4880696, -2.5283103 41.4875723, -2.5281995 41.4870405, -2.528181 41.4869434)",1,Ronda San Francisco,,,,
33244679,True,,residential,False,39.26,"LINESTRING (-2.528788 41.4891856, -2.5289059 41.4894845, -2.528922 41.4895241)",1,Ronda San Francisco,,,,
42987341,False,,residential,False,41.28,"LINESTRING (-2.528788 41.4891856, -2.5284852 41.4892555, -2.5284473 41.4892739, -2.5284159 41.4892968, -2.5283941 41.4893299, -2.5283859 41.4893596)",,Calle de Gustavo Adolfo Bécquer,,,,
42987341,False,,residential,True,41.28,"LINESTRING (-2.5283859 41.4893596, -2.5283941 41.4893299, -2.5284159 41.4892968, -2.5284473 41.4892739, -2.5284852 41.4892555, -2.528788 41.4891856)",,Calle de Gustavo Adolfo Bécquer,,,,
42987342,False,,residential,False,41.615,"LINESTRING (-2.5283859 41.4893596, -2.5283566 41.489535, -2.5283345 41.4896796, -2.5283266 41.4897312)",,Avenida de la Estación,,,,
42987342,False,,residential,True,41.615,"LINESTRING (-2.5283266 41.4897312, -2.5283345 41.4896796, -2.5283566 41.489535, -2.5283859 41.4893596)",,Avenida de la Estación,,,,
414111678,False,,residential,False,38.294000000000004,"LINESTRING (-2.5283266 41.4897312, -2.5279823 41.489692, -2.5278722 41.4896788)",,Avenida de la Estación,,,,
414111678,False,,residential,True,27.984,"LINESTRING (-2.5283266 41.4897312, -2.5285425 41.4897547, -2.5286595 41.489765)",,Avenida de la Estación,,,,
33244685,False,,residential,False,82.312,"LINESTRING (-2.5287251 41.4887594, -2.5296108 41.4884311)",,Calle de los Comuneros de Castilla,,,,
42987331,True,,residential,False,79.857,"LINESTRING (-2.5287251 41.4887594, -2.5284583 41.4880696)",1,Ronda San Francisco,,,,
414111678,False,,residential,False,43.358,"LINESTRING (-2.5293223 41.4898253, -2.5288056 41.489778)",,Avenida de la Estación,,,,
42987343,False,,residential,True,31.435000000000002,"LINESTRING (-2.5293223 41.4898253, -2.529407 41.4898466, -2.5294773 41.4898544, -2.5295727 41.4898522, -2.5296929 41.4898387)",,Avenida de la Estación,,,,
414111680,True,,residential,False,24.524,"LINESTRING (-2.5293223 41.4898253, -2.529417 41.4898876, -2.5294502 41.4899237, -2.5294647 41.4899546, -2.5294699 41.490004)",,Ronda San Francisco,,,,
414111678,False,,residential,True,12.255,"LINESTRING (-2.5286595 41.489765, -2.5288056 41.489778)",,Avenida de la Estación,,,,
414111678,False,,residential,False,27.984,"LINESTRING (-2.5286595 41.489765, -2.5285425 41.4897547, -2.5283266 41.4897312)",,Avenida de la Estación,,,,
42987348,False,,residential,True,158.868,"LINESTRING (-2.5278722 41.4896788, -2.5278629 41.4897269, -2.5276716 41.4907168, -2.527974 41.4910218)",,Calle de Nuestra Señora del Pilar,,,,
414111678,False,,residential,True,38.294000000000004,"LINESTRING (-2.5278722 41.4896788, -2.5279823 41.489692, -2.5283266 41.4897312)",,Avenida de la Estación,,,,
247957935,False,,residential,True,73.221,"LINESTRING (-2.5306511 41.4901394, -2.5299909 41.4905742)",,Calle Henchidero,,,,
901785605,True,,residential,False,23.14,"LINESTRING (-2.5306511 41.4901394, -2.5308951 41.4902389)",,Calle Henchidero,,,,
154384183,False,,residential,False,86.577,"LINESTRING (-2.5306511 41.4901394, -2.5304133 41.4900633, -2.5298758 41.4898865, -2.5297931 41.4898629, -2.5297361 41.4898483, -2.5296929 41.4898387)",,Calle Henchidero,,,,
42987347,False,,residential,False,16.306,"LINESTRING (-2.5312537 41.4903852, -2.5311871 41.4905231)",,Calle Dulcinea,,,,
154384221,True,,residential,False,54.093,"LINESTRING (-2.5312537 41.4903852, -2.5313357 41.490215, -2.5314741 41.4899276)",,Calle Henchidero,,,,
42987346,False,,residential,False,64.913,"LINESTRING (-2.5282347 41.4908455, -2.5287718 41.4912685)",,Calle de Don Quijote,,,,
247768265,False,,residential,True,29.254,"LINESTRING (-2.5282347 41.4908455, -2.527974 41.4910218)",,Calle El Ferial,,,,
287382696,False,,residential,False,97.963,"LINESTRING (-2.5282347 41.4908455, -2.5283022 41.4907984, -2.5289263 41.4903635, -2.5290958 41.4902454)",,Calle El Ferial,,,,
247957932,False,,residential,True,68.15,"LINESTRING (-2.5294277 41.4909021, -2.5287718 41.4912685)",,Plaza de la Concordia,,,,
901785606,False,,residential,True,70.15,"LINESTRING (-2.5294277 41.4909021, -2.5299229 41.4914124)",,Calle de Dulcinea,,,,
247957935,False,,residential,False,59.415000000000006,"LINESTRING (-2.5294277 41.4909021, -2.5296596 41.4907644, -2.5299909 41.4905742)",,Calle Henchidero,,,,
247768265,False,,residential,False,29.254,"LINESTRING (-2.527974 41.4910218, -2.5282347 41.4908455)",,Calle El Ferial,,,,
42987348,False,,residential,False,158.868,"LINESTRING (-2.527974 41.4910218, -2.5276716 41.4907168, -2.5278629 41.4897269, -2.5278722 41.4896788)",,Calle de Nuestra Señora del Pilar,,,,
42987346,False,,residential,True,64.913,"LINESTRING (-2.5287718 41.4912685, -2.5282347 41.4908455)",,Calle de Don Quijote,,,,
247957932,False,,residential,False,68.15,"LINESTRING (-2.5287718 41.4912685, -2.5294277 41.4909021)",,Plaza de la Concordia,,,,
42987322,False,,residential,False,4.248,"LINESTRING (-2.5352963 41.4846832, -2.5352519 41.484702)",,Calle Leganitos,,,,
42987322,False,,residential,True,47.01,"LINESTRING (-2.5352963 41.4846832, -2.5353706 41.48466, -2.5355092 41.4845861, -2.5357504 41.4844358)",,Calle Leganitos,,,,
"[38658072, 903862309]",False,,"['living_street', 'residential']",True,83.473,"LINESTRING (-2.5352963 41.4846832, -2.5354575 41.4848552, -2.5355732 41.4850206, -2.5357986 41.4853315)",,Calle Campaneros,,,,
903862295,True,,residential,False,7.316,"LINESTRING (-2.5342634 41.4847597, -2.5342527 41.484825)",1,Calle Fortaleza,,,,
51814199,True,,residential,False,63.294,"LINESTRING (-2.5341336 41.4855571, -2.5339432 41.4855372, -2.5339095 41.4855321, -2.5337259 41.4854822, -2.5336832 41.4854676, -2.533615 41.4854219, -2.5335804 41.4853877, -2.5335097 41.4852953)",1,Calle de San Ramón,,,,
244494280,True,,residential,False,40.559,"LINESTRING (-2.5341336 41.4855571, -2.534111 41.485777, -2.5341094 41.4859212)",1,Calle Fortaleza,,,,
42987334,False,,residential,False,28.985,"LINESTRING (-2.5336654 41.4850351, -2.5337186 41.4847775)",,Calle Santo Domingo,,,,
42987334,False,,residential,True,27.554,"LINESTRING (-2.5336654 41.4850351, -2.5336176 41.4852803)",,Calle Santo Domingo,,,,
51814202,False,,residential,False,57.778,"LINESTRING (-2.5336654 41.4850351, -2.5335544 41.4850344, -2.533416 41.4850335, -2.5333172 41.4849998, -2.5332535 41.4849579, -2.5332018 41.4848871, -2.5331946 41.48478)",,Travesía de Santo Domingo,,,,
"[42987332, 905614039]",False,,residential,False,266.333,"LINESTRING (-2.5331946 41.48478, -2.5330363 41.4847623, -2.5330045 41.4847521, -2.5329809 41.4847425, -2.5329058 41.4846175, -2.5328365 41.4846256, -2.5327794 41.4846222, -2.5327173 41.4846123, -2.5326598 41.4845978, -2.5324926 41.484541, -2.5323491 41.4845029, -2.5322306 41.4844837, -2.5321064 41.4844662, -2.5320313 41.4844455, -2.5319759 41.4844202, -2.5319505 41.4844059, -2.5319268 41.4843904, -2.5318918 41.4843568, -2.5318524 41.4843098, -2.5318145 41.4842714, -2.5317484 41.4842109, -2.5317114 41.4841608, -2.5316389 41.4840647, -2.5315949 41.4840178, -2.5315449 41.4839771, -2.5314793 41.4839242, -2.5314444 41.4838917, -2.5314167 41.4838597, -2.5313602 41.4837102, -2.5312929 41.4835699, -2.5310463 41.4832728)",2,Calle del Cinto,,,,
42987332,False,,residential,True,43.836,"LINESTRING (-2.5331946 41.48478, -2.533509 41.4847607, -2.5337186 41.4847775)",,Calle del Cinto,,,,
51814202,False,,residential,True,57.77799999999999,"LINESTRING (-2.5331946 41.48478, -2.5332018 41.4848871, -2.5332535 41.4849579, -2.5333172 41.4849998, -2.533416 41.4850335, -2.5335544 41.4850344, -2.5336654 41.4850351)",,Travesía de Santo Domingo,,,,
42987334,False,,residential,False,9.141,"LINESTRING (-2.5335097 41.4852953, -2.5336176 41.4852803)",,Calle Santo Domingo,,,,
42987334,False,,residential,True,26.244,"LINESTRING (-2.5335097 41.4852953, -2.5333468 41.4853132, -2.5331966 41.4853192)",,Calle Santo Domingo,,,,
38658061,False,,living_street,True,102.455,"LINESTRING (-2.53266 41.4862465, -2.5326376 41.4862359, -2.5324358 41.4861877, -2.5323211 41.486151, -2.5321929 41.4861013, -2.5319599 41.4859569, -2.5318591 41.4858682, -2.5318055 41.4858145, -2.5317083 41.4857053)",,Calle Ríosalido,,,,
902009773,True,,living_street,False,50.688,"LINESTRING (-2.53266 41.4862465, -2.5328481 41.4862897, -2.5330165 41.4863233, -2.533116 41.4863386, -2.5332502 41.4863548)",,Calle Ríosalido,,,,
247957943,True,,residential,False,18.731,"LINESTRING (-2.5323872 41.4866047, -2.5322102 41.4865008)",1,Plaza de Santa María,,,,
51814204,True,,living_street,False,46.123000000000005,"LINESTRING (-2.5323872 41.4866047, -2.5325672 41.4864117, -2.5325792 41.4863956, -2.53266 41.4862465)",,Calle Termancia,,,,
902009779,False,,living_street,False,24.242,"LINESTRING (-2.5333501 41.4868071, -2.5336314 41.486863)",,Plaza Mayor,,,,
907741247,True,,living_street,False,3.974,"LINESTRING (-2.5333501 41.4868071, -2.533325 41.4868054, -2.5333026 41.4868071)",,Plaza Mayor,,,,
902009787,False,,residential,True,4.72,"LINESTRING (-2.5330454 41.4875699, -2.5330191 41.4876075)",2,Plaza de Manuel García Castellano,,,,
28015422,True,,living_street,False,30.113999999999997,"LINESTRING (-2.5330454 41.4875699, -2.5330779 41.4875233, -2.5331581 41.4873692, -2.5331761 41.4873181)",,Puerta de la Villa,,,,
"[247957939, 904329255]",False,,residential,False,59.981,"LINESTRING (-2.5330454 41.4875699, -2.5327376 41.4874605, -2.5323948 41.4873387)",,Calle de García Castellanos,,,,
52517689,False,,residential,False,68.10600000000001,"LINESTRING (-2.5326611 41.4879997, -2.5325095 41.4878615, -2.5324115 41.487687, -2.5323446 41.4875994, -2.5322256 41.4874871)",,Callejuela de Jesús,,,,
904329254,True,,residential,False,52.933,"LINESTRING (-2.5326611 41.4879997, -2.5327154 41.4879574, -2.5330191 41.4876075)",1,Cuesta de Jesús,,,,
"[902009771, 672959463]",False,,residential,False,6.6419999999999995,"LINESTRING (-2.5315396 41.485761, -2.5314983 41.485757, -2.5314604 41.4857541)",,Puerta Herreros,,,,building_passage
52517688,False,,residential,False,21.701,"LINESTRING (-2.5322256 41.4874871, -2.5323948 41.4873387)",,Calle de Zaragoza,,,,
52517688,False,,residential,True,28.939,"LINESTRING (-2.5322256 41.4874871, -2.5319318 41.487626)",,Calle de Zaragoza,,,,
52517689,False,,residential,True,68.106,"LINESTRING (-2.5322256 41.4874871, -2.5323446 41.4875994, -2.5324115 41.487687, -2.5325095 41.4878615, -2.5326611 41.4879997)",,Callejuela de Jesús,,,,
38658071,False,,residential,True,115.507,"LINESTRING (-2.5382059 41.4848404, -2.5381118 41.4848305, -2.5378531 41.4849, -2.5376044 41.4849668, -2.5370218 41.4853237)",,Calle Monjas,,,,
"[903449643, 910116431]",False,SC-SO-5,tertiary,False,422.943,"LINESTRING (-2.5382059 41.4848404, -2.5382068 41.4849034, -2.5382746 41.4854742, -2.5382834 41.4855482, -2.5382665 41.4856519, -2.5382132 41.4857218, -2.5381285 41.4857681, -2.5379468 41.4858178, -2.5375611 41.4859507, -2.5372843 41.4860387, -2.5367294 41.4861317, -2.5365645 41.4861709, -2.536458 41.4862156, -2.5362869 41.4863672, -2.5360793 41.4865358, -2.5352507 41.4871091, -2.5350353 41.4872611)",,Ronda del Duero,,,,
154384180,False,,residential,True,104.79,"LINESTRING (-2.5292672 41.482723, -2.528111 41.4830943)",,Calle de Miguel Delibes,,,,
42987321,False,,residential,False,157.006,"LINESTRING (-2.5292672 41.482723, -2.5295473 41.4836184, -2.5293963 41.4839462, -2.5292995 41.4840724)",,Calle de Hurtado de Mendoza,,,,
"[672959465, 645594906, 645594905]",False,,residential,False,21.509,"LINESTRING (-2.5366617 41.4837658, -2.5365786 41.4838176, -2.5365119 41.4838516, -2.5364704 41.4838799, -2.5364621 41.4838877)",,Puerta del Mercado,,,,building_passage
907775505,False,,unclassified,False,51.361,"LINESTRING (-2.5281869 41.4841267, -2.5276675 41.4838778)",,Calle Calatañazor,,,,
154384189,False,,residential,False,61.502,"LINESTRING (-2.5281869 41.4841267, -2.5279985 41.4844195, -2.5278776 41.4846288)",,Calle San José,,,,
"[154384184, 907775506]",False,,"['unclassified', 'residential']",True,80.53999999999999,"LINESTRING (-2.5281869 41.4841267, -2.5284337 41.4842519, -2.5289875 41.4845328)",,Calle Calatañazor,,,,
905261966,False,SC-SO-6,tertiary,True,55.363,"LINESTRING (-2.5295546 41.4842775, -2.530003 41.484645)",2,Calle de Antonio Machado,,,,
905261966,False,SC-SO-6,tertiary,False,31.175,"LINESTRING (-2.5295546 41.4842775, -2.5293934 41.4841454, -2.5292995 41.4840724)",2,Calle de Antonio Machado,,,,
154384190,True,,residential,False,25.043999999999997,"LINESTRING (-2.5292572 41.4843105, -2.5294469 41.4842888, -2.5295546 41.4842775)",1,Ronda de San Francisco,,,,
907858287,True,,residential,False,27.195,"LINESTRING (-2.5292572 41.4843105, -2.5293104 41.484185, -2.5292995 41.4840724)",1,Ronda de San Francisco,,,,
"[154384184, 907775506]",False,,"['residential', 'unclassified']",False,80.53999999999999,"LINESTRING (-2.5289875 41.4845328, -2.5284337 41.4842519, -2.5281869 41.4841267)",,Calle Calatañazor,,,,
