osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,access,lanes
42414007,GC-210,secondary,roundabout,True,False,10.305,"LINESTRING (-15.7830252 27.986228, -15.7830569 27.986191, -15.7830676 27.9861457)",,,,
42374824,GC-210,secondary,roundabout,True,False,8.141,"LINESTRING (-15.7822032 27.9833627, -15.7822245 27.9833985, -15.7822526 27.9834199)",,,,
250865769,GC-210,secondary,,False,True,125.714,"LINESTRING (-15.7822032 27.9833627, -15.7820896 27.9834014, -15.7818487 27.9834821, -15.7813952 27.9836523, -15.7811165 27.9837559, -15.7810166 27.9837864)",Calle Federico Rodríguez Gil,,,
250865770,,residential,,True,False,0.912,"LINESTRING (-15.7810166 27.9837864, -15.7810074 27.9837853)",Calle Federico Díaz Bertrana,,,
250865769,GC-210,secondary,,False,False,125.714,"LINESTRING (-15.7810166 27.9837864, -15.7811165 27.9837559, -15.7813952 27.9836523, -15.7818487 27.9834821, -15.7820896 27.9834014, -15.7822032 27.9833627)",Calle Federico Rodríguez Gil,,,
250865765,,residential,,False,False,36.518,"LINESTRING (-15.7799947 27.9838739, -15.7799488 27.983548)",Calle Herrería,,,
564778415,,residential,,False,True,9.255,"LINESTRING (-15.7799947 27.9838739, -15.7800211 27.9839538)",Calle Herrería,,,
250865774,GC-210,secondary,,False,False,62.653999999999996,"LINESTRING (-15.7799947 27.9838739, -15.7801481 27.9838635, -15.7806309 27.9838308)",Calle Mariano de Cáceres,,,
250865781,GC-210,secondary,,False,True,30.041,"LINESTRING (-15.779332 27.9837777, -15.7793455 27.9835078)",Calle Real,,,
943621069,GC-210,secondary,,True,False,35.334,"LINESTRING (-15.779332 27.9837777, -15.7796868 27.9838307)",Calle Mariano de Cáceres,,,
950758921,,residential,,False,True,58.70399999999999,"LINESTRING (-15.779332 27.9837777, -15.7792572 27.9841542, -15.7792437 27.9842994)",Calle Real,,,
250865761,GC-210,secondary,,False,False,44.747,"LINESTRING (-15.7788898 27.9835076, -15.7793455 27.9835078)",Calle Cura Vicente,,,
32559179,,residential,,True,False,121.983,"LINESTRING (-15.7788898 27.9835076, -15.7789408 27.9836901, -15.7785841 27.9842751, -15.7787043 27.9844955)",Pasaje del Estanco,,,
250865761,GC-210,secondary,,False,True,62.474999999999994,"LINESTRING (-15.7788898 27.9835076, -15.7785462 27.9834728, -15.7782608 27.9834255)",Calle Cura Vicente,,,
32559059,,residential,,False,False,64.851,"LINESTRING (-15.779379 27.9821856, -15.7792428 27.9821088, -15.7789194 27.9817734)",Calle Monteverde,,,
250865768,,residential,,False,True,124.394,"LINESTRING (-15.779379 27.9821856, -15.7794605 27.9818836, -15.7795808 27.9815066, -15.7796883 27.981101)",Calle Doctor Juan Marrero,,,
377303328,,residential,,False,True,24.933999999999997,"LINESTRING (-15.779379 27.9821856, -15.7793441 27.9823363, -15.7793282 27.9824053)",Calle Galo Ponte,,,
250865767,,residential,,False,True,51.278999999999996,"LINESTRING (-15.7798942 27.9804357, -15.7795328 27.9804575, -15.7794607 27.9805836)",Calle Don Paco Ramos,,,
250865776,,residential,,False,False,67.954,"LINESTRING (-15.7798942 27.9804357, -15.7799063 27.9803302, -15.780125 27.9798635)",Calle Román Rodríguez Rodríguez,,,
250865778,,residential,,False,True,53.891000000000005,"LINESTRING (-15.7798942 27.9804357, -15.7799335 27.9807018, -15.7799704 27.9808375, -15.7799763 27.9808592, -15.7799848 27.9809131)",Calle Román Rodríguez Rodríguez,,,
250865794,,residential,,False,False,12.069,"LINESTRING (-15.7803655 27.9821352, -15.7802436 27.9821491)",Calle Román Rodríguez Rodríguez,,,
42374826,,residential,,True,False,55.408,"LINESTRING (-15.7803655 27.9821352, -15.7804681 27.9821279, -15.780552 27.9817273)",Calle Román Rodríguez Rodríguez,,,
168834588,,residential,,True,False,32.029,"LINESTRING (-15.77965 27.9824523, -15.7793282 27.9824053)",Calle Galo Ponte,,,
250865794,,residential,,False,True,5.66,"LINESTRING (-15.77965 27.9824523, -15.7796985 27.9824248)",Calle Román Rodríguez Rodríguez,,,
250865777,,residential,,False,False,5.068,"LINESTRING (-15.77933 27.9827199, -15.7793205 27.9827647)",Calle Real,,,
377303327,,residential,,True,False,43.276,"LINESTRING (-15.77933 27.9827199, -15.77965 27.9824523)",Calle Galo Ponte,,,
250865761,GC-210,secondary,,False,True,44.747,"LINESTRING (-15.7793455 27.9835078, -15.7788898 27.9835076)",Calle Cura Vicente,,,
250865777,,residential,,False,True,82.666,"LINESTRING (-15.7793455 27.9835078, -15.7793205 27.9827647)",Calle Real,,,
250865781,GC-210,secondary,,False,False,30.041,"LINESTRING (-15.7793455 27.9835078, -15.779332 27.9837777)",Calle Real,,,
250865792,,residential,,False,False,57.300000000000004,"LINESTRING (-15.7792437 27.9842994, -15.7791189 27.9843384, -15.7787043 27.9844955)",Calle Sargentos Provisionales,,,
950758921,,residential,,False,False,58.70399999999999,"LINESTRING (-15.7792437 27.9842994, -15.7792572 27.9841542, -15.779332 27.9837777)",Calle Real,,,
"[1268117409, 950758922]",,residential,,False,True,76.042,"LINESTRING (-15.7792437 27.9842994, -15.7793185 27.9843898, -15.7794456 27.9845051, -15.7795741 27.9846054, -15.7798457 27.9847046)",Calle Real,30,,
250865792,,residential,,False,True,57.300000000000004,"LINESTRING (-15.7787043 27.9844955, -15.7791189 27.9843384, -15.7792437 27.9842994)",Calle Sargentos Provisionales,,,
32559075,,residential,,True,False,83.869,"LINESTRING (-15.780552 27.9817273, -15.7801467 27.9812208, -15.7800364 27.9811287)",Calle Román Rodríguez Rodríguez,,,
250865764,,residential,,True,False,115.273,"LINESTRING (-15.7800364 27.9811287, -15.7802436 27.9821491)",Calle de Salvador Arnilla,,,
250865778,,residential,,False,False,24.503,"LINESTRING (-15.7800364 27.9811287, -15.7799848 27.9809131)",Calle Román Rodríguez Rodríguez,,,
32559084,,residential,,False,False,9.013,"LINESTRING (-15.7788745 27.9817027, -15.7789194 27.9817734)",Calle Don Paco Ramos,,,
32559084,,residential,,False,True,34.351,"LINESTRING (-15.7788745 27.9817027, -15.778767 27.9817879, -15.7787248 27.9819654)",Calle Don Paco Ramos,,,
250865793,,residential,,False,True,78.919,"LINESTRING (-15.7788745 27.9817027, -15.7786081 27.9810832, -15.7785743 27.9810468)",Calle Monteverde,,,
32559084,,residential,,False,True,9.013,"LINESTRING (-15.7789194 27.9817734, -15.7788745 27.9817027)",Calle Don Paco Ramos,,,
250865767,,residential,,False,False,142.578,"LINESTRING (-15.7789194 27.9817734, -15.7794607 27.9805836)",Calle Don Paco Ramos,,,
32559059,,residential,,False,True,64.851,"LINESTRING (-15.7789194 27.9817734, -15.7792428 27.9821088, -15.779379 27.9821856)",Calle Monteverde,,,
32559095,,residential,,False,False,25.813,"LINESTRING (-15.7785021 27.980814, -15.7783616 27.9810102)",Calle Santa Lucía,,,
32559095,,residential,,False,True,99.175,"LINESTRING (-15.7785021 27.980814, -15.7792015 27.9805736, -15.7794607 27.9805836)",Calle Santa Lucía,,,
250865779,,residential,,False,False,43.894,"LINESTRING (-15.7785021 27.980814, -15.7786964 27.9808577, -15.7785743 27.9810468)",Calle Santa Lucía,,,
32559104,,residential,,False,True,178.828,"LINESTRING (-15.7779879 27.9821505, -15.7778809 27.982138, -15.7776107 27.9819177, -15.7775005 27.9818042, -15.7773672 27.9816509, -15.7772733 27.9815583, -15.7770424 27.9813964, -15.7767132 27.981039)",Calle Santo Domingo,,,
42374831,,residential,,False,False,66.5,"LINESTRING (-15.7779879 27.9821505, -15.7783134 27.9824968, -15.7783664 27.9826372)",Calle El Clavel,,,
42414034,,residential,,False,False,82.256,"LINESTRING (-15.7779879 27.9821505, -15.7782518 27.9819405, -15.7783403 27.9819138, -15.7787248 27.9819654)",Calle 10 De Septiembre,,,
32559084,,residential,,False,True,71.191,"LINESTRING (-15.7787248 27.9819654, -15.7785963 27.9825955)",Calle Don Paco Ramos,,,
32559084,,residential,,False,False,34.351,"LINESTRING (-15.7787248 27.9819654, -15.778767 27.9817879, -15.7788745 27.9817027)",Calle Don Paco Ramos,,,
42414034,,residential,,False,True,82.256,"LINESTRING (-15.7787248 27.9819654, -15.7783403 27.9819138, -15.7782518 27.9819405, -15.7779879 27.9821505)",Calle 10 De Septiembre,,,
250865768,,residential,,False,False,124.39399999999999,"LINESTRING (-15.7796883 27.981101, -15.7795808 27.9815066, -15.7794605 27.9818836, -15.779379 27.9821856)",Calle Doctor Juan Marrero,,,
32559220,,residential,,True,False,16.649,"LINESTRING (-15.7800211 27.9839538, -15.7801577 27.9840425)",Calle Cervantes,,,
564778415,,residential,,False,False,9.255,"LINESTRING (-15.7800211 27.9839538, -15.7799947 27.9838739)",Calle Herrería,,,
564778415,,residential,,False,True,24.339,"LINESTRING (-15.7800211 27.9839538, -15.7800434 27.9841718)",Calle Herrería,,,
42414010,,residential,,True,False,71.075,"LINESTRING (-15.7818618 27.9856085, -15.7817978 27.9857047, -15.7821884 27.9859089, -15.7823303 27.9858896)",Calle Alfonso XIII,,,
32559258,,residential,,False,True,61.753,"LINESTRING (-15.7805705 27.9845947, -15.7800542 27.9842776)",Calle Doctor Francisco León Herrera,,destination,
250865766,,residential,,False,False,13.235,"LINESTRING (-15.7805705 27.9845947, -15.7806819 27.9846617)",Calle Doctor Francisco León Herrera,,destination,
250865766,,residential,,False,True,25.511,"LINESTRING (-15.7805705 27.9845947, -15.7807389 27.98442)",Calle Doctor Francisco León Herrera,,destination,
250865766,,residential,,False,False,25.511,"LINESTRING (-15.7807389 27.98442, -15.7805705 27.9845947)",Calle Doctor Francisco León Herrera,,destination,
32559220,,residential,,True,False,69.764,"LINESTRING (-15.7807389 27.98442, -15.7809619 27.9845656, -15.7812435 27.9847495, -15.7813155 27.9847858)",Calle Cervantes,,,
250865765,,residential,,False,False,52.797,"LINESTRING (-15.7799488 27.983548, -15.7798748 27.9830777)",Calle Herrería,,,
250865765,,residential,,False,True,36.518,"LINESTRING (-15.7799488 27.983548, -15.7799947 27.9838739)",Calle Herrería,,,
32559258,,residential,,False,False,61.753,"LINESTRING (-15.7800542 27.9842776, -15.7805705 27.9845947)",Calle Doctor Francisco León Herrera,,destination,
564778415,,residential,,False,False,11.812,"LINESTRING (-15.7800542 27.9842776, -15.7800434 27.9841718)",Calle Herrería,,,
250865771,,residential,,True,False,51.706,"LINESTRING (-15.7798457 27.9847046, -15.7800542 27.9842776)",Calle Herrería,,,
"[1268117409, 950758922]",,residential,,False,False,76.042,"LINESTRING (-15.7798457 27.9847046, -15.7795741 27.9846054, -15.7794456 27.9845051, -15.7793185 27.9843898, -15.7792437 27.9842994)",Calle Real,30,,
250865776,,residential,,False,True,17.996,"LINESTRING (-15.7804254 27.9792617, -15.7803687 27.9794156)",Calle Román Rodríguez Rodríguez,,,
42374821,,residential,,True,False,42.414,"LINESTRING (-15.7844293 27.9820527, -15.7846992 27.9818159, -15.7847353 27.9817835)",Calle 15 De Marzo,,,
42374820,,residential,,False,True,42.07,"LINESTRING (-15.7838453 27.9807367, -15.7838796 27.9807278, -15.7839541 27.9807085, -15.7842146 27.9806314, -15.7842528 27.9806201)",,,,
564775594,,residential,,False,False,173.404,"LINESTRING (-15.7838453 27.9807367, -15.7837237 27.9804308, -15.7836315 27.9802256, -15.7835895 27.980181, -15.7833092 27.9798835, -15.7828697 27.9797992, -15.7826746 27.9797992)",Avenida los Cardones,,,
564775595,,residential,,True,False,161.40400000000002,"LINESTRING (-15.7838453 27.9807367, -15.7840033 27.9811883, -15.7842844 27.9819385, -15.7843459 27.9820383, -15.7844293 27.9820527)",Avenida los Cardones,,,
822564070,GC-200,secondary,,True,False,56.637,"LINESTRING (-15.7842537 27.980111, -15.7842445 27.9803159, -15.7842528 27.9806201)",Carretera A Mogan,40,,
822564072,GC-200,secondary,,False,False,70.001,"LINESTRING (-15.7842537 27.980111, -15.7841955 27.9799005, -15.7841235 27.9797165, -15.7840235 27.979517)",Carretera A Mogan,40,,
42374820,,residential,,False,False,42.07,"LINESTRING (-15.7842528 27.9806201, -15.7842146 27.9806314, -15.7839541 27.9807085, -15.7838796 27.9807278, -15.7838453 27.9807367)",,,,
822564074,,secondary_link,,True,False,25.796000000000003,"LINESTRING (-15.7842528 27.9806201, -15.7842876 27.9805248, -15.7842823 27.9804537, -15.7842938 27.9804252, -15.7843053 27.9803966)",,,,
822564075,GC-200,secondary,,True,False,74.418,"LINESTRING (-15.7842528 27.9806201, -15.7843349 27.9810126, -15.7844308 27.9812691)",Carretera A Mogan,40,,
42414027,,residential,,False,True,320.188,"LINESTRING (-15.7826746 27.9797992, -15.7826939 27.9800607, -15.7827285 27.9802917, -15.7828037 27.9803951, -15.7829815 27.9805483, -15.7830075 27.9806147, -15.7830278 27.9809109, -15.7830075 27.9810104, -15.7829107 27.9812428, -15.7827703 27.9815142, -15.7824408 27.9819686, -15.7820269 27.9822927)",Calle Islas Canarias,,,
256625274,,residential,,False,False,123.99700000000001,"LINESTRING (-15.7826746 27.9797992, -15.7825492 27.9791649, -15.7825521 27.9790474, -15.7825897 27.9789172, -15.7825868 27.9787972, -15.7825376 27.9787079)",Calle Gomez,,,
564775594,,residential,,False,False,129.213,"LINESTRING (-15.7826746 27.9797992, -15.7817829 27.9798235, -15.7813593 27.9798321)",Avenida los Cardones,,,
564775594,,residential,,False,True,173.404,"LINESTRING (-15.7826746 27.9797992, -15.7828697 27.9797992, -15.7833092 27.9798835, -15.7835895 27.980181, -15.7836315 27.9802256, -15.7837237 27.9804308, -15.7838453 27.9807367)",Avenida los Cardones,,,
377268525,GC-200,secondary,,False,False,65.106,"LINESTRING (-15.7847353 27.9817835, -15.7846837 27.981733, -15.7846062 27.9816301, -15.7845169 27.9814829, -15.7844308 27.9812691)",Carretera A Mogan,40,,
250865776,,residential,,False,False,17.996,"LINESTRING (-15.7803687 27.9794156, -15.7804254 27.9792617)",Calle Román Rodríguez Rodríguez,,,
250865776,,residential,,False,True,55.282,"LINESTRING (-15.7803687 27.9794156, -15.7802231 27.9796655, -15.780125 27.9798635)",Calle Román Rodríguez Rodríguez,,,
250865767,,residential,,False,True,142.578,"LINESTRING (-15.7794607 27.9805836, -15.7789194 27.9817734)",Calle Don Paco Ramos,,,
32559095,,residential,,False,False,99.175,"LINESTRING (-15.7794607 27.9805836, -15.7792015 27.9805736, -15.7785021 27.980814)",Calle Santa Lucía,,,
250865767,,residential,,False,False,51.278999999999996,"LINESTRING (-15.7794607 27.9805836, -15.7795328 27.9804575, -15.7798942 27.9804357)",Calle Don Paco Ramos,,,
250865772,,residential,,False,True,36.473,"LINESTRING (-15.7808554 27.9817791, -15.7811736 27.9816099)",Calle Juan XXIII,,,
377303331,,residential,,True,False,30.344,"LINESTRING (-15.7808554 27.9817791, -15.780552 27.9817273)",Calle Juan XXIII,,,
32559104,,residential,,False,False,178.828,"LINESTRING (-15.7767132 27.981039, -15.7770424 27.9813964, -15.7772733 27.9815583, -15.7773672 27.9816509, -15.7775005 27.9818042, -15.7776107 27.9819177, -15.7778809 27.982138, -15.7779879 27.9821505)",Calle Santo Domingo,,,
377309152,,residential,,False,True,64.457,"LINESTRING (-15.7767132 27.981039, -15.7768331 27.9809916, -15.776983 27.9808915, -15.7772023 27.9806654)",Calle Santo Domingo,,,
42374824,GC-210,secondary,roundabout,True,False,14.777,"LINESTRING (-15.7822723 27.9832565, -15.7822377 27.9832737, -15.7822132 27.9833012, -15.7822024 27.9833348, -15.7822032 27.9833627)",,,,
42374825,,residential,,False,False,109.854,"LINESTRING (-15.7822723 27.9832565, -15.782245 27.9831308, -15.7820269 27.9822927)",Avenida de San Nicolás,,,
42374824,GC-210,secondary,roundabout,True,False,25.931,"LINESTRING (-15.782381 27.9834012, -15.7823983 27.9833763, -15.7824057 27.9833479, -15.7824025 27.9833189, -15.7823889 27.9832923, -15.7823665 27.983271, -15.7823374 27.9832571, -15.7823049 27.9832521, -15.7822723 27.9832565)",,,,
42374824,GC-210,secondary,roundabout,True,False,13.787,"LINESTRING (-15.7822526 27.9834199, -15.7822876 27.983431, -15.7823247 27.9834303, -15.7823556 27.9834198, -15.782381 27.9834012)",,,,
42414006,GC-210,secondary,,True,False,300.176,"LINESTRING (-15.7822526 27.9834199, -15.7823174 27.9835996, -15.7826339 27.9848001, -15.7826606 27.9848975, -15.7828071 27.9854485, -15.7829322 27.9859665, -15.7829321 27.9859784, -15.7829114 27.9860466)",Avenida de San Nicolás,,,
42374827,,residential,,True,False,34.982,"LINESTRING (-15.7793282 27.9824053, -15.77933 27.9827199)",Calle Galo Ponte,,,
377303328,,residential,,False,False,24.933999999999997,"LINESTRING (-15.7793282 27.9824053, -15.7793441 27.9823363, -15.779379 27.9821856)",Calle Galo Ponte,,,
250865770,,residential,,True,False,21.674,"LINESTRING (-15.7807528 27.9832248, -15.7806631 27.9830467)",Calle Federico Díaz Bertrana,,,
32559262,,residential,,True,False,87.396,"LINESTRING (-15.7807528 27.9832248, -15.7803223 27.9834501, -15.7799488 27.983548)",Calle La Meliana,,,
42374831,,residential,,False,False,88.266,"LINESTRING (-15.7783664 27.9826372, -15.7782608 27.9834255)",Calle El Clavel,,,
32559084,,residential,,False,False,25.856,"LINESTRING (-15.7783664 27.9826372, -15.7785642 27.9826457, -15.7785963 27.9825955)",Calle Don Paco Ramos,,,
42374831,,residential,,False,True,66.5,"LINESTRING (-15.7783664 27.9826372, -15.7783134 27.9824968, -15.7779879 27.9821505)",Calle El Clavel,,,
42374831,,residential,,False,True,88.266,"LINESTRING (-15.7782608 27.9834255, -15.7783664 27.9826372)",Calle El Clavel,,,
250865761,GC-210,secondary,,False,False,62.474999999999994,"LINESTRING (-15.7782608 27.9834255, -15.7785462 27.9834728, -15.7788898 27.9835076)",Calle Cura Vicente,,,
42414035,,residential,,False,True,21.86,"LINESTRING (-15.7845813 27.978879, -15.7844411 27.9790317)",Calle Subida a Lomo del Pino,,,
