osmid,lanes,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed,width,access,tunnel
282866842,,,Carrer Xaló,residential,,True,False,45.03,"LINESTRING (0.0480753 38.712557, 0.0482439 38.71294)",,,,
547323088,,,Carrer Xaló,residential,,False,False,26.556,"LINESTRING (0.0480753 38.712557, 0.0480885 38.7123184)",,,,
955291977,,CV-745,Avinguda de Madrid,secondary,,False,True,21.157,"LINESTRING (0.0574474 38.7173818, 0.0572543 38.717498)",,,,
245688957,,CV-745,Avinguda de Madrid,secondary,,False,False,50.745999999999995,"LINESTRING (0.0574474 38.7173818, 0.0576482 38.7172523, 0.0579008 38.7170935)",,,,
245688971,,,Camí de Canor,residential,,False,True,19.649,"LINESTRING (0.0574474 38.7173818, 0.0574762 38.7174091, 0.0575659 38.7175319)",,,,
245688972,,,Carrer Obrers,residential,,False,True,68.681,"LINESTRING (0.0583884 38.7200142, 0.0589587 38.7197639, 0.0590773 38.7197099)",,,,
22981203,2,N-332A,rotonda de la Llibertat,secondary,roundabout,True,False,15.285,"LINESTRING (0.0590753 38.7166626, 0.0590329 38.7166943, 0.0589812 38.7167161, 0.058924 38.7167263)",,,,
245688971,,,Camí de Canor,residential,,False,False,170.893,"LINESTRING (0.0585418 38.7188669, 0.0584878 38.7187931, 0.0584551 38.7187484, 0.0582339 38.7184456, 0.0581251 38.7182968, 0.0580201 38.7181532, 0.0578993 38.717988, 0.0577979 38.7178493, 0.0577131 38.7177333, 0.0575922 38.7175679, 0.0575659 38.7175319)",,,,
245688971,,,Camí de Canor,residential,,False,True,98.484,"LINESTRING (0.0585418 38.7188669, 0.058594 38.7189383, 0.0586751 38.7190491, 0.05903 38.7195341, 0.0591105 38.7196333)",,,,
283085376,,,Avinguda de la Constitució,residential,,False,True,24.922,"LINESTRING (0.0532404 38.7171259, 0.0529973 38.7172453)",,,,
283094375,,,Carrer Costera del Povil,residential,,False,True,30.832,"LINESTRING (0.0532404 38.7171259, 0.0532489 38.7168487)",,,,
283094375,,,Carrer Costera del Povil,residential,,False,False,206.439,"LINESTRING (0.0532404 38.7171259, 0.0532496 38.7172345, 0.0532601 38.7172818, 0.0532655 38.717306, 0.0532574 38.7176499, 0.0532545 38.7178595, 0.0532533 38.7179467, 0.0532527 38.7179894, 0.053255 38.7184299, 0.0532552 38.7184751, 0.053255 38.7188271, 0.0532554 38.7188399, 0.0532604 38.718981)",,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,False,31.887999999999998,"LINESTRING (0.0511935 38.7145445, 0.0512893 38.7145717, 0.0515408 38.7146383)",50,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,True,118.767,"LINESTRING (0.0511935 38.7145445, 0.0510328 38.7144998, 0.0510075 38.7144926, 0.0509812 38.7144858, 0.0508086 38.7144398, 0.0503632 38.7143136, 0.050017 38.7142191, 0.0499021 38.7141905)",50,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,26.936,"LINESTRING (0.0534264 38.7143771, 0.0537201 38.7144556)",,,,
282884022,,,Carrer Menéndez y Pelayo,residential,,False,True,28.81,"LINESTRING (0.0534264 38.7143771, 0.053531 38.7141312)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,83.57199999999999,"LINESTRING (0.0534264 38.7143771, 0.0526507 38.7141751, 0.0525127 38.7141392)",,,,
96302406,,,Carrer Dr. Fleming,residential,,True,False,81.498,"LINESTRING (0.0533875 38.7162379, 0.0543243 38.716184)",,,,
96301096,,,Plaça del Portal,residential,,True,False,34.716,"LINESTRING (0.0533875 38.7162379, 0.0534485 38.7163044, 0.0534619 38.7165346)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,False,87.737,"LINESTRING (0.0543346 38.713902, 0.0545878 38.7131381)",,,,
96292370,,,Carrer de la pau,residential,,False,True,57.275,"LINESTRING (0.0543346 38.713902, 0.0539992 38.7138171, 0.0537067 38.713743)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,True,75.65899999999999,"LINESTRING (0.0543346 38.713902, 0.054233 38.7141034, 0.0540151 38.7145351)",,,,
96130675,,,,residential,,False,False,15.267,"LINESTRING (0.0528277 38.7165554, 0.0528267 38.7166927)",,,,
161489386,,,Carrer Santa Bàrbara,residential,,True,False,39.75899999999999,"LINESTRING (0.0528277 38.7165554, 0.0530361 38.7165563, 0.0532386 38.7165706, 0.0532803 38.7165867)",,,,
96250171,,,Carrer Pare Andrés Ivars,residential,,True,False,21.89,"LINESTRING (0.0521527 38.7155222, 0.0519004 38.7155217)",,,,
97165891,,,Carrer Maset,residential,,True,False,79.94900000000001,"LINESTRING (0.0521527 38.7155222, 0.0522318 38.7149095, 0.0522341 38.714892, 0.052235 38.7148064)",,,,
96292370,,,Carrer de la pau,residential,,False,True,25.558,"LINESTRING (0.0537067 38.713743, 0.0534305 38.7136631)",,,,
96292370,,,Carrer de la pau,residential,,False,False,57.275,"LINESTRING (0.0537067 38.713743, 0.0539992 38.7138171, 0.0543346 38.713902)",,,,
282884022,,,Carrer Menéndez y Pelayo,residential,,False,False,45.778999999999996,"LINESTRING (0.0537067 38.713743, 0.0536168 38.7139397, 0.053531 38.7141312)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,False,70.751,"LINESTRING (0.0545878 38.7131381, 0.0547021 38.7125081)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,True,87.737,"LINESTRING (0.0545878 38.7131381, 0.0543346 38.713902)",,,,
96121001,,,Carrer Sueca,residential,,False,False,157.84199999999998,"LINESTRING (0.0545878 38.7131381, 0.0543539 38.7131428, 0.0527692 38.7131747)",,,,
96123729,,,Plaça Germans Ivars,residential,,False,False,39.108,"LINESTRING (0.0503033 38.7131035, 0.050233 38.7134509)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,100.78399999999999,"LINESTRING (0.0503033 38.7131035, 0.0497075 38.7131382, 0.0491741 38.7129949)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,49.93000000000001,"LINESTRING (0.0503033 38.7131035, 0.0507254 38.7130806, 0.0508756 38.7131005)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,57.63,"LINESTRING (0.0513849 38.7134332, 0.0508756 38.7131005)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,54.114,"LINESTRING (0.0513849 38.7134332, 0.0518757 38.7137335)",,,,
96120992,,,Carrer Teulada,residential,,True,False,124.68200000000002,"LINESTRING (0.0513849 38.7134332, 0.0512088 38.7144551, 0.0512045 38.7144801, 0.0511935 38.7145445)",,,,
96121001,,,Carrer Sueca,residential,,False,False,28.315,"LINESTRING (0.052218 38.7131801, 0.0519135 38.7130885)",,,,
96121001,,,Carrer Sueca,residential,,False,True,47.828,"LINESTRING (0.052218 38.7131801, 0.0527692 38.7131747)",,,,
96120976,,,Carrer Maria Ibars,residential,,False,True,68.463,"LINESTRING (0.052218 38.7131801, 0.0520168 38.7135479, 0.0518757 38.7137335)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,71.517,"LINESTRING (0.0525127 38.7141392, 0.0524564 38.7141186, 0.0518757 38.7137335)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,83.57199999999999,"LINESTRING (0.0525127 38.7141392, 0.0526507 38.7141751, 0.0534264 38.7143771)",,,,
283080535,,,Carrer Ricardo Benavent,residential,,False,True,30.906,"LINESTRING (0.0525127 38.7141392, 0.0525435 38.7140488, 0.0526043 38.7138706)",,,,
283094375,,,Carrer Costera del Povil,residential,,False,True,206.439,"LINESTRING (0.0532604 38.718981, 0.0532554 38.7188399, 0.053255 38.7188271, 0.0532552 38.7184751, 0.053255 38.7184299, 0.0532527 38.7179894, 0.0532533 38.7179467, 0.0532545 38.7178595, 0.0532574 38.7176499, 0.0532655 38.717306, 0.0532601 38.7172818, 0.0532496 38.7172345, 0.0532404 38.7171259)",,,,
955129023,,,Carrer Costera del Povil,residential,,True,False,23.426000000000002,"LINESTRING (0.0532604 38.718981, 0.0533087 38.7190751, 0.0533797 38.7191117, 0.0534276 38.7191328)",,,,
96121000,,,Carrer València,residential,,True,False,44.986,"LINESTRING (0.0537228 38.715187, 0.05368 38.7152969, 0.0535721 38.7155741)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,False,76.801,"LINESTRING (0.0537228 38.715187, 0.0537515 38.7151256, 0.053759 38.7151096, 0.053881 38.714846, 0.0540151 38.7145351)",,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,False,253.02100000000002,"LINESTRING (0.0537228 38.715187, 0.0538345 38.7152159, 0.053872 38.7152257, 0.0549101 38.7154976, 0.0551607 38.7155652, 0.055738 38.7157209, 0.0560417 38.7158028, 0.0563605 38.7158903, 0.0564821 38.7159234)",50,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,True,135.845,"LINESTRING (0.0537228 38.715187, 0.0536212 38.715161, 0.052235 38.7148064)",50,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,False,135.845,"LINESTRING (0.052235 38.7148064, 0.0536212 38.715161, 0.0537228 38.715187)",50,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,True,63.084,"LINESTRING (0.052235 38.7148064, 0.0516479 38.7146696, 0.0515408 38.7146383)",50,,,
97215071,,,Carrer Ricardo Benavent,residential,,True,False,25.568,"LINESTRING (0.052235 38.7148064, 0.0522511 38.7147665, 0.0523236 38.7145871)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,53.593,"LINESTRING (0.0491741 38.7129949, 0.0485873 38.7128444)",,,,
96289983,,,Carrer Bisbe Juan Bautista Cabrera,residential,,True,False,29.624,"LINESTRING (0.0491741 38.7129949, 0.0490568 38.7132451)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,100.78399999999999,"LINESTRING (0.0491741 38.7129949, 0.0497075 38.7131382, 0.0503033 38.7131035)",,,,
96123730,,,Carrer Bisbe Juan Bautista Cabrera,residential,,False,True,95.48100000000001,"LINESTRING (0.0491741 38.7129949, 0.0492585 38.7127923, 0.0492783 38.7127447, 0.0494145 38.7123832, 0.0494616 38.7121675)",,,,
96121001,,,Carrer Sueca,residential,,False,True,22.153,"LINESTRING (0.0504999 38.712773, 0.0506421 38.7126804, 0.0506985 38.7126479)",,,,
282883708,,,Camí de Beniver,residential,,False,False,48.959,"LINESTRING (0.0504999 38.712773, 0.0506 38.7128777, 0.0507454 38.7129933, 0.0508097 38.7130456, 0.0508756 38.7131005)",,,,
96121001,,,Carrer Sueca,residential,,False,False,47.828,"LINESTRING (0.0527692 38.7131747, 0.052218 38.7131801)",,,,
96121001,,,Carrer Sueca,residential,,False,True,157.84199999999998,"LINESTRING (0.0527692 38.7131747, 0.0543539 38.7131428, 0.0545878 38.7131381)",,,,
96292370,,,Carrer de la pau,residential,,False,False,99.233,"LINESTRING (0.0527692 38.7131747, 0.0527335 38.7133073, 0.0527008 38.7134563, 0.0534305 38.7136631)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,54.114,"LINESTRING (0.0518757 38.7137335, 0.0513849 38.7134332)",,,,
96120976,,,Carrer Maria Ibars,residential,,False,False,68.463,"LINESTRING (0.0518757 38.7137335, 0.0520168 38.7135479, 0.052218 38.7131801)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,71.517,"LINESTRING (0.0518757 38.7137335, 0.0524564 38.7141186, 0.0525127 38.7141392)",,,,
96121001,,,Carrer Sueca,residential,,False,True,28.315,"LINESTRING (0.0519135 38.7130885, 0.052218 38.7131801)",,,,
96121001,,,Carrer Sueca,residential,,False,False,120.048,"LINESTRING (0.0519135 38.7130885, 0.0517097 38.7130184, 0.0514616 38.7129137, 0.0512202 38.712807, 0.050905 38.7126657, 0.0508366 38.7126322, 0.050787 38.7126144, 0.05074 38.7126197, 0.0506985 38.7126479)",,,,
96123727,,,Carrer María Ibars,residential,,False,False,149.982,"LINESTRING (0.0519135 38.7130885, 0.0518318 38.713247, 0.0517888 38.7133145, 0.0517567 38.7133308, 0.051707 38.7133114, 0.0514817 38.713167, 0.0510164 38.7128619, 0.0506985 38.7126479)",,,,
96120982,,,Carrer Alacant,residential,,True,False,127.27799999999999,"LINESTRING (0.0535721 38.7155741, 0.0530243 38.7154892, 0.0528929 38.7154746, 0.0528392 38.7154788, 0.0527936 38.7154913, 0.0527064 38.7155237, 0.0525363 38.7155819, 0.0521527 38.7155222)",,,,
96121000,,,Carrer València,residential,,True,False,76.00699999999999,"LINESTRING (0.0535721 38.7155741, 0.0535478 38.7156431, 0.053492 38.7158011, 0.0534296 38.7159975, 0.0533797 38.7161547, 0.0533783 38.7161945, 0.0533875 38.7162379)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,27.079,"LINESTRING (0.0540151 38.7145351, 0.0537201 38.7144556)",,,,
96120983,,,Carrer Pou d'Avall,residential,,False,True,31.279,"LINESTRING (0.0540151 38.7145351, 0.0542993 38.71461, 0.0543564 38.7146257)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,False,75.65899999999999,"LINESTRING (0.0540151 38.7145351, 0.054233 38.7141034, 0.0543346 38.713902)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,True,76.801,"LINESTRING (0.0540151 38.7145351, 0.053881 38.714846, 0.053759 38.7151096, 0.0537515 38.7151256, 0.0537228 38.715187)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,57.63,"LINESTRING (0.0508756 38.7131005, 0.0513849 38.7134332)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,49.93000000000001,"LINESTRING (0.0508756 38.7131005, 0.0507254 38.7130806, 0.0503033 38.7131035)",,,,
282883708,,,Camí de Beniver,residential,,False,True,48.958999999999996,"LINESTRING (0.0508756 38.7131005, 0.0508097 38.7130456, 0.0507454 38.7129933, 0.0506 38.7128777, 0.0504999 38.712773)",,,,
96123709,,,Carrer Llíber,residential,,False,True,81.938,"LINESTRING (0.0483863 38.7121244, 0.0485873 38.7128444)",,,,
547323088,,,Carrer Xaló,residential,,False,True,26.556,"LINESTRING (0.0480885 38.7123184, 0.0480753 38.712557)",,,,
96123730,,,Carrer Bisbe Juan Bautista Cabrera,residential,,False,False,95.48100000000001,"LINESTRING (0.0494616 38.7121675, 0.0494145 38.7123832, 0.0492783 38.7127447, 0.0492585 38.7127923, 0.0491741 38.7129949)",,,,
96123712,,,Carrer Cervantes,residential,,True,False,104.586,"LINESTRING (0.050233 38.7134509, 0.0490568 38.7132451)",,,,
96123729,,,Plaça Germans Ivars,residential,,False,True,39.108,"LINESTRING (0.050233 38.7134509, 0.0503033 38.7131035)",,,,
96123729,,,Plaça Germans Ivars,residential,,False,False,42.675999999999995,"LINESTRING (0.050233 38.7134509, 0.050175 38.7137054, 0.0501716 38.7137217, 0.0500915 38.7137191, 0.0500323 38.7137172)",,,,
96289983,,,Carrer Bisbe Juan Bautista Cabrera,residential,,True,False,61.40899999999999,"LINESTRING (0.0490568 38.7132451, 0.0489848 38.7134259, 0.048939 38.7135545, 0.0489098 38.7135799, 0.0486616 38.7136054)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,True,70.751,"LINESTRING (0.0547021 38.7125081, 0.0545878 38.7131381)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,False,51.532,"LINESTRING (0.0547021 38.7125081, 0.0547661 38.7120979, 0.0547675 38.7120477)",,,,
96123703,,,Carrer Clara Campoamor,residential,,False,False,203.59799999999998,"LINESTRING (0.0547675 38.7120477, 0.054584 38.7120462, 0.0524211 38.7120279)",,,,
96296052,,,Carrer Doctor Crespo,residential,,False,True,51.532,"LINESTRING (0.0547675 38.7120477, 0.0547661 38.7120979, 0.0547021 38.7125081)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,4.034,"LINESTRING (0.0482864 38.7129253, 0.0482439 38.71294)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,27.614,"LINESTRING (0.0482864 38.7129253, 0.0485873 38.7128444)",,,,
96123715,,,Carrer José María Capó,residential,,False,False,65.678,"LINESTRING (0.0482864 38.7129253, 0.048517 38.7131113, 0.0489208 38.7132155)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,23.577,"LINESTRING (0.0479978 38.7130299, 0.0482439 38.71294)",,,,
96123723,,,Carrer Capità Cabrera,residential,,False,False,27.929000000000002,"LINESTRING (0.0485526 38.7138416, 0.0485881 38.7137739, 0.0485955 38.7137599, 0.048607 38.713733, 0.0486616 38.7136054)",,,,
96131163,,,Carrer Sant Sebastià,residential,,True,False,149.683,"LINESTRING (0.0485526 38.7138416, 0.04851 38.7139443, 0.048102 38.7149473, 0.0480539 38.7150451, 0.0480197 38.7151217)",,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,False,35.032,"LINESTRING (0.0485526 38.7138416, 0.0486922 38.7138768, 0.048736 38.7138888, 0.0489348 38.7139431)",50,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,True,32.472,"LINESTRING (0.0485526 38.7138416, 0.0484829 38.713827, 0.048436 38.7138146, 0.0481969 38.7137511)",50,,,
96123703,,,Carrer Clara Campoamor,residential,,False,True,203.59799999999998,"LINESTRING (0.0524211 38.7120279, 0.054584 38.7120462, 0.0547675 38.7120477)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,False,27.614,"LINESTRING (0.0485873 38.7128444, 0.0482864 38.7129253)",,,,
96120985,,,Avinguda de l'Alcúdia,residential,,False,True,53.593,"LINESTRING (0.0485873 38.7128444, 0.0491741 38.7129949)",,,,
96123709,,,Carrer Llíber,residential,,False,False,81.938,"LINESTRING (0.0485873 38.7128444, 0.0483863 38.7121244)",,,,
96121001,,,Carrer Sueca,residential,,False,False,22.153,"LINESTRING (0.0506985 38.7126479, 0.0506421 38.7126804, 0.0504999 38.712773)",,,,
96121001,,,Carrer Sueca,residential,,False,True,120.048,"LINESTRING (0.0506985 38.7126479, 0.05074 38.7126197, 0.050787 38.7126144, 0.0508366 38.7126322, 0.050905 38.7126657, 0.0512202 38.712807, 0.0514616 38.7129137, 0.0517097 38.7130184, 0.0519135 38.7130885)",,,,
96123727,,,Carrer María Ibars,residential,,False,True,149.98199999999997,"LINESTRING (0.0506985 38.7126479, 0.0510164 38.7128619, 0.0514817 38.713167, 0.051707 38.7133114, 0.0517567 38.7133308, 0.0517888 38.7133145, 0.0518318 38.713247, 0.0519135 38.7130885)",,,,
96126178,,,Camí de Santa Anna,unclassified,,False,False,19.061999999999998,"LINESTRING (0.0564821 38.7159234, 0.0564918 38.7158457, 0.0565267 38.7157564)",,,,
96301099,,,Avinguda Ausiàs March,residential,,False,True,40.539,"LINESTRING (0.0564821 38.7159234, 0.0564406 38.7160354, 0.0564251 38.7160516, 0.0564057 38.716072, 0.056214 38.7162083)",,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,True,253.02100000000002,"LINESTRING (0.0564821 38.7159234, 0.0563605 38.7158903, 0.0560417 38.7158028, 0.055738 38.7157209, 0.0551607 38.7155652, 0.0549101 38.7154976, 0.053872 38.7152257, 0.0538345 38.7152159, 0.0537228 38.715187)",50,,,
"[955391633, 245688958]",2,N-332A,Avinguda del País Valencià,tertiary,,False,True,76.282,"LINESTRING (0.0564821 38.7159234, 0.0568265 38.7160141, 0.0573136 38.7161463)",50,,,
283085376,,,Avinguda de la Constitució,residential,,False,False,24.922,"LINESTRING (0.0529973 38.7172453, 0.0532404 38.7171259)",,,,
283084441,,,Carrer Castelló de la Plana,residential,,False,True,132.31,"LINESTRING (0.0529973 38.7172453, 0.0529402 38.717301, 0.0528953 38.7173272, 0.0528667 38.7173439, 0.0517508 38.7177986, 0.051668 38.7178022)",,,,
283085376,,,Avinguda de la Constitució,residential,,False,True,110.02799999999999,"LINESTRING (0.0529973 38.7172453, 0.0528048 38.7172015, 0.052515 38.7171706, 0.0522473 38.7171442, 0.0517459 38.7170949)",,,,
96129310,,,Carrer Xàbia,residential,,False,True,79.166,"LINESTRING (0.051668 38.7178022, 0.0516561 38.7177577, 0.0517459 38.7170949)",,,,
97221479,,,Carrer Dénia,residential,,False,False,144.54999999999998,"LINESTRING (0.051668 38.7178022, 0.0518397 38.7180513, 0.0530105 38.717604)",,,,
283084441,,,Carrer Castelló de la Plana,residential,,False,False,132.31,"LINESTRING (0.051668 38.7178022, 0.0517508 38.7177986, 0.0528667 38.7173439, 0.0528953 38.7173272, 0.0529402 38.717301, 0.0529973 38.7172453)",,,,
96129310,,,Carrer Xàbia,residential,,False,False,79.166,"LINESTRING (0.0517459 38.7170949, 0.0516561 38.7177577, 0.051668 38.7178022)",,,,
283085376,,,Avinguda de la Constitució,residential,,False,False,110.02799999999999,"LINESTRING (0.0517459 38.7170949, 0.0522473 38.7171442, 0.052515 38.7171706, 0.0528048 38.7172015, 0.0529973 38.7172453)",,,,
283085376,,,Avinguda de la Constitució,residential,,False,True,179.33,"LINESTRING (0.0517459 38.7170949, 0.0513251 38.7170567, 0.051068 38.7170296, 0.0503726 38.7169518, 0.050115 38.716916, 0.0499273 38.7168898, 0.0497018 38.7168584)",,,,
96130669,,,Carrer Carlos Arniches,residential,,False,True,29.961,"LINESTRING (0.0531719 38.7167002, 0.0528267 38.7166927)",,,,
96130675,,,,residential,,False,False,13.272,"LINESTRING (0.0528238 38.7168397, 0.052819 38.716959)",,,,
96130675,,,,residential,,False,True,16.348,"LINESTRING (0.0528238 38.7168397, 0.0528267 38.7166927)",,,,
957480154,,,Carrer Azorín,residential,,False,False,36.895,"LINESTRING (0.0528238 38.7168397, 0.0532489 38.7168487)",,,,
957480154,,,Carrer Azorín,residential,,False,True,42.673,"LINESTRING (0.0528238 38.7168397, 0.052332 38.7168342)",,,,
97216436,,,Carrer Francisco Sendra,residential,,False,False,35.276,"LINESTRING (0.0508394 38.7158038, 0.0507659 38.7159937, 0.0507422 38.7160758, 0.0507326 38.7161097)",,,,
96130669,,,Carrer Carlos Arniches,residential,,False,False,31.78,"LINESTRING (0.0524604 38.716693, 0.0528267 38.7166927)",,,,
96250171,,,Carrer Pare Andrés Ivars,residential,,True,False,40.696,"LINESTRING (0.0519004 38.7155217, 0.0514324 38.7154971)",,,,
96301092,,,Carrer Sant Antoni,residential,,True,False,150.096,"LINESTRING (0.0519004 38.7155217, 0.051898 38.7156117, 0.0518924 38.7156549, 0.0522382 38.7157693, 0.0526097 38.7158798, 0.0526537 38.715897, 0.0527429 38.7159354, 0.0528852 38.7160106, 0.0531301 38.7161056, 0.0531508 38.7161328, 0.0531703 38.7162479)",,,,
283094375,,,Carrer Costera del Povil,residential,,False,False,30.832,"LINESTRING (0.0532489 38.7168487, 0.0532404 38.7171259)",,,,
957480154,,,Carrer Azorín,residential,,False,True,36.895,"LINESTRING (0.0532489 38.7168487, 0.0528238 38.7168397)",,,,
"[96120987, 283094375]",,,Carrer Costera del Povil,"['residential', 'unclassified']",,False,True,29.612000000000002,"LINESTRING (0.0532489 38.7168487, 0.0532498 38.7168142, 0.0532543 38.7167021, 0.053257 38.7166238, 0.0532803 38.7165867)",,,,
96130680,,,Carrer Desemparats,residential,,False,True,83.60199999999999,"LINESTRING (0.0516769 38.7162477, 0.0515856 38.7162459, 0.0512712 38.7162156, 0.0510916 38.7161812, 0.050915 38.7161476, 0.0507326 38.7161097)",,,,
957480154,,,Carrer Azorín,residential,,False,False,42.673,"LINESTRING (0.052332 38.7168342, 0.0528238 38.7168397)",,,,
96130669,,,Carrer Carlos Arniches,residential,,False,False,29.961,"LINESTRING (0.0528267 38.7166927, 0.0531719 38.7167002)",,,,
96130669,,,Carrer Carlos Arniches,residential,,False,True,31.78,"LINESTRING (0.0528267 38.7166927, 0.0524604 38.716693)",,,,
96130675,,,,residential,,False,False,16.348,"LINESTRING (0.0528267 38.7166927, 0.0528238 38.7168397)",,,,
96130675,,,,residential,,False,True,15.267,"LINESTRING (0.0528267 38.7166927, 0.0528277 38.7165554)",,,,
283097934,,,Carrer Senija,residential,,False,True,11.516,"LINESTRING (0.0500618 38.7163179, 0.0500665 38.7162144)",,2,,
161489386,,,Carrer Santa Bàrbara,residential,,True,False,242.225,"LINESTRING (0.0500618 38.7163179, 0.0506341 38.7164242, 0.0511656 38.716484, 0.0514131 38.716504, 0.0515237 38.7165118, 0.0516534 38.7165257, 0.0516609 38.7165275, 0.0518123 38.7165407, 0.0521457 38.7165459, 0.0521547 38.7165453, 0.0528277 38.7165554)",,,,
283097934,,,Carrer Senija,residential,,False,False,27.984,"LINESTRING (0.0500618 38.7163179, 0.0500415 38.7164309, 0.0500253 38.7165012, 0.0500111 38.7165664)",,2,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,False,118.767,"LINESTRING (0.0499021 38.7141905, 0.050017 38.7142191, 0.0503632 38.7143136, 0.0508086 38.7144398, 0.0509812 38.7144858, 0.0510075 38.7144926, 0.0510328 38.7144998, 0.0511935 38.7145445)",50,,,
97166880,2,N-332A,Avinguda del País Valencià,tertiary,,False,True,45.086999999999996,"LINESTRING (0.0499021 38.7141905, 0.0495655 38.7141043, 0.04955 38.7141003, 0.0494088 38.714063)",50,,,
96268901,,,Carrer Ibn Al Labbana,residential,,False,False,11.994,"LINESTRING (0.0489922 38.7160918, 0.0490365 38.716125, 0.0490874 38.7161699)",,2,,
