osmid,oneway,name,highway,reversed,length,geometry,lanes,width,bridge,ref,maxspeed
"[30335108, 30335110]",False,"['Iturtxo bidea', 'Arramendi Bidea']",unclassified,"[False, True]",143.219,"LINESTRING (-2.1813101 43.0558672, -2.1812807 43.0557905, -2.1812555 43.0557322, -2.1812429 43.0556862, -2.1812051 43.0556095, -2.1811757 43.0555604, -2.1811463 43.0555113, -2.1811211 43.0554591, -2.1811001 43.05541, -2.1810749 43.0553395, -2.1810735 43.0553067, -2.1810413 43.0552229, -2.1810077 43.0551738, -2.1809699 43.0551339, -2.1809321 43.0550909, -2.1808897 43.0550606, -2.1808346 43.0550406, -2.1806886 43.0549621, -2.180655 43.0549252, -2.1805438 43.0547507)",,,,,
199766134,False,Arramendi Bidea,unclassified,False,59.782000000000004,"LINESTRING (-2.1813101 43.0558672, -2.1812778 43.0558745, -2.1812528 43.055878, -2.1812284 43.0558759, -2.181207 43.0558703, -2.1811872 43.0558607, -2.1811201 43.0558104, -2.1810392 43.0557668, -2.1809912 43.055754, -2.1809345 43.0557501, -2.1808829 43.0557575, -2.1808429 43.0557703, -2.1808087 43.0557886, -2.1807903 43.0558126, -2.1807854 43.0558427, -2.1807973 43.0559027)",,3,,,
30782076,True,Bizkaia pasealekua,residential,False,70.74199999999999,"LINESTRING (-2.175464 43.0534543, -2.1754316 43.053532, -2.1754184 43.0536115, -2.1754074 43.0537544, -2.1753961 43.0538587, -2.1753729 43.0540852)",,,,,
"[30782395, 30782396]",False,Gudarien etorbidea,residential,True,36.931,"LINESTRING (-2.175464 43.0534543, -2.1753594 43.0534454, -2.1750108 43.0534302)",2,,yes,,
30782075,True,Santa Amalia kalea,residential,False,75.97,"LINESTRING (-2.1753417 43.0548232, -2.1762449 43.0549999)",,,,,
30782076,True,Bizkaia pasealekua,residential,False,330.9799999999999,"LINESTRING (-2.1753417 43.0548232, -2.1753262 43.0550284, -2.1753223 43.0550743, -2.1752953 43.0552973, -2.1752251 43.0554847, -2.1751196 43.0556343, -2.1749956 43.0558102, -2.1747491 43.0560897, -2.1737117 43.0573116, -2.1737144 43.057344, -2.1737185 43.0573935, -2.1738045 43.0574555)",,,,,
30782254,True,Filipinak kalea,residential,False,263.781,"LINESTRING (-2.1738045 43.0574555, -2.1760573 43.0557473)",,,,,
400825530,False,Filipinak kalea,residential,True,41.898,"LINESTRING (-2.1738045 43.0574555, -2.1734236 43.0577095)",2,,,,
30782254,True,Filipinak kalea,residential,False,71.106,"LINESTRING (-2.1760573 43.0557473, -2.1766672 43.0552887)",,,,,
30782077,True,Zuberoa kalea,residential,False,87.392,"LINESTRING (-2.1760573 43.0557473, -2.1760142 43.0557122, -2.1759997 43.0556802, -2.1759994 43.0556387, -2.1760111 43.0556142, -2.176154 43.0552334, -2.1762449 43.0549999)",,,,,
30782078,True,Zuberoa kalea,residential,False,78.953,"LINESTRING (-2.1762449 43.0549999, -2.1765076 43.0543163)",,,,,
30782075,True,Santa Amalia kalea,residential,False,51.217999999999996,"LINESTRING (-2.1762449 43.0549999, -2.176572 43.0550671, -2.1766443 43.055085, -2.1766608 43.0550926, -2.1767247 43.0551221, -2.1768026 43.055188)",,,,,
30782257,True,Nafarroa Beherea Kalea,residential,False,95.71,"LINESTRING (-2.1765076 43.0543163, -2.1753729 43.0540852)",,,,,
30782078,True,Zuberoa kalea,residential,False,66.392,"LINESTRING (-2.1765076 43.0543163, -2.1767118 43.053788, -2.1767297 43.0537417)",,,,,
30782256,False,Nafarroa Beherea,residential,True,36.814,"LINESTRING (-2.1765076 43.0543163, -2.1767946 43.0543684, -2.1769467 43.0543979)",,,,,
283524234,True,Gudarien etorbidea,residential,False,65.963,"LINESTRING (-2.1767297 43.0537417, -2.1759599 43.0535533)",,,,,
30782076,True,Bizkaia pasealekua,residential,False,82.101,"LINESTRING (-2.1753729 43.0540852, -2.1753669 43.0542664, -2.1753417 43.0548232)",,,,,
30782397,False,Gudarien etorbidea,residential,False,12.14,"LINESTRING (-2.1744059 43.0534901, -2.1745543 43.0534774)",2,,,,
30817242,True,Gipuzkoa kalea,residential,False,27.939999999999998,"LINESTRING (-2.1744059 43.0534901, -2.1744354 43.0535398, -2.1744447 43.0536361, -2.1744268 43.0537358)",,,,,
30782397,False,Gudarien etorbidea,residential,True,12.14,"LINESTRING (-2.1745543 43.0534774, -2.1744059 43.0534901)",2,,,,
30782397,False,Gudarien etorbidea,residential,False,37.502,"LINESTRING (-2.1745543 43.0534774, -2.174653 43.0534606, -2.1750108 43.0534302)",2,,,,
283524234,True,Gudarien etorbidea,residential,False,41.77,"LINESTRING (-2.1759599 43.0535533, -2.1758546 43.0535323, -2.175464 43.0534543)",,,,,
30817242,True,Gipuzkoa kalea,residential,False,7.754,"LINESTRING (-2.1744268 43.0537358, -2.1743372 43.0537598)",,,,,
30817246,True,,residential,False,8.281,"LINESTRING (-2.1744268 43.0537358, -2.1745285 43.0537407)",,,,,
30817245,True,Nafarroako etorbidea,residential,False,39.146,"LINESTRING (-2.1744608 43.0540563, -2.1744555 43.053909, -2.1744447 43.0538226, -2.1744313 43.0537774, -2.1744044 43.0537676, -2.1743372 43.0537598)",,,,,
204665577,True,Nafarroako etorbidea,residential,False,35.544,"LINESTRING (-2.1744608 43.0540563, -2.1744985 43.0539169, -2.1745285 43.0537407)",,,,,
30817242,True,Gipuzkoa kalea,residential,False,194.416,"LINESTRING (-2.1743372 43.0537598, -2.174219 43.0537519, -2.174141 43.0537657, -2.1740953 43.053799, -2.174055 43.0538403, -2.1740362 43.0538894, -2.1736197 43.0548791, -2.173541 43.0550606, -2.1735004 43.0551613, -2.1734751 43.0552143, -2.1734355 43.055275)",,,,,
204665577,True,Nafarroako etorbidea,residential,False,29.398,"LINESTRING (-2.1745285 43.0537407, -2.174535 43.0537023, -2.1745523 43.0536007, -2.1745543 43.0534774)",,,,,
204665577,True,Nafarroako etorbidea,residential,False,117.527,"LINESTRING (-2.173583 43.0563272, -2.1736627 43.0561889, -2.173789 43.0559827, -2.173918 43.0557608, -2.1741568 43.055357)",,,,,
204665577,True,Nafarroako etorbidea,residential,False,18.345,"LINESTRING (-2.1734933 43.0564756, -2.1735122 43.0564461, -2.1735874 43.0563322, -2.173583 43.0563272)",,,,,
205380639,False,Granja San Isidro kalea,unclassified,True,109.90700000000001,"LINESTRING (-2.1838234 43.0502829, -2.1836681 43.0503048, -2.1834483 43.0503088, -2.1831164 43.0503082, -2.1829577 43.0503252, -2.1828108 43.0503576, -2.1825052 43.0504463)",2,,,,
"[41705313, 30817966]",False,Granja San Isidro kalea,residential,True,129.167,"LINESTRING (-2.1795998 43.0513721, -2.1798373 43.0517759, -2.1798947 43.0524014, -2.1798948 43.0524966)",,,,,
1128339707,True,Granja San Isidro kalea,residential,False,32.17,"LINESTRING (-2.1795998 43.0513721, -2.1796128 43.051304, -2.1796537 43.0512603, -2.1797063 43.0512201, -2.1798297 43.0511537)",,,,,
1128339709,True,,residential,False,22.487000000000002,"LINESTRING (-2.1795998 43.0513721, -2.1795529 43.0513443, -2.1794774 43.051308, -2.1793516 43.0513032)",,,,,
1128339708,True,,residential,False,42.255,"LINESTRING (-2.1798297 43.0511537, -2.1793516 43.0513032)",,,,,
"[205380638, 205380639]",False,Granja San Isidro kalea,"['residential', 'unclassified']","[False, True]",184.841,"LINESTRING (-2.1798297 43.0511537, -2.1804011 43.0509638, -2.1807274 43.0508657, -2.1810728 43.0507975, -2.1813457 43.0507753, -2.1816793 43.0507122, -2.1819721 43.0506229)",2,,yes,,
30818316,True,,motorway_link,False,27.247,"LINESTRING (-2.1825052 43.0504463, -2.1823367 43.0504593, -2.1822546 43.0504662, -2.1821789 43.0504409)",1,,,,
205380639,False,Granja San Isidro kalea,unclassified,False,109.907,"LINESTRING (-2.1825052 43.0504463, -2.1828108 43.0503576, -2.1829577 43.0503252, -2.1831164 43.0503082, -2.1834483 43.0503088, -2.1836681 43.0503048, -2.1838234 43.0502829)",2,,,,
205380639,False,Granja San Isidro kalea,unclassified,True,39.304,"LINESTRING (-2.1825052 43.0504463, -2.1822392 43.05054, -2.1820653 43.050593)",2,,,,
30818235,True,,motorway_link,False,41.557,"LINESTRING (-2.1819845 43.0496851, -2.1818434 43.0497022, -2.1817325 43.049771, -2.1816418 43.0498397, -2.1815914 43.0498962)",1,,,,
30818236,True,,motorway_link,False,8.91,"LINESTRING (-2.1818602 43.0499281, -2.1817628 43.0498913)",1,,,,
30817974,True,,motorway_link,False,31.442999999999998,"LINESTRING (-2.1818602 43.0499281, -2.1818367 43.0498176, -2.1819845 43.0496851)",1,,,,
30818235,True,,motorway_link,False,9.077,"LINESTRING (-2.1815914 43.0498962, -2.1815117 43.0499534)",1,,,,
30818236,True,,motorway_link,False,13.938,"LINESTRING (-2.1817628 43.0498913, -2.1815914 43.0498962)",1,,,,
"[205380650, 30818235, 205380653]",True,,motorway_link,False,219.152,"LINESTRING (-2.1814938 43.0500828, -2.1814907 43.0501343, -2.1814772 43.0501932, -2.1814403 43.0502497, -2.1812219 43.0503331, -2.1801217 43.05072, -2.1793844 43.050991, -2.1792701 43.0510794)",1,,yes,,
46896257,True,,motorway_link,False,36.82,"LINESTRING (-2.1814938 43.0500828, -2.1816015 43.0500852, -2.181709 43.0500361, -2.1817628 43.0499919, -2.1817628 43.0498913)",1,,,,
30818235,True,,motorway_link,False,14.585,"LINESTRING (-2.1815117 43.0499534, -2.1814928 43.0500067, -2.1814931 43.0500432, -2.1814938 43.0500828)",1,,,,
30818238,False,Mallutz kalea,residential,False,584.181,"LINESTRING (-2.1815117 43.0499534, -2.1813966 43.0500067, -2.1812589 43.0500852, -2.1810741 43.0502374, -2.1808154 43.0503479, -2.1805433 43.0504485, -2.1803183 43.0505124, -2.1801402 43.0505565, -2.1799521 43.0505124, -2.1794885 43.0504903, -2.1784941 43.0505246, -2.178149 43.05061, -2.1780675 43.0506302, -2.1776039 43.0508855, -2.1772243 43.0511555, -2.1766062 43.0514084, -2.1763309 43.0515237, -2.1760553 43.0516391, -2.1757563 43.0518576, -2.1755657 43.0520622, -2.1754842 43.0521497, -2.1754338 43.0522111)",2,,,,
30818238,False,Mallutz kalea,residential,True,106.12199999999999,"LINESTRING (-2.1743118 43.052675, -2.1745872 43.0526235, -2.1748661 43.0525155, -2.1751348 43.0523952, -2.1753733 43.0522503, -2.1754338 43.0522111)",2,,,,
30818238,False,Mallutz kalea,residential,False,106.122,"LINESTRING (-2.1754338 43.0522111, -2.1753733 43.0522503, -2.1751348 43.0523952, -2.1748661 43.0525155, -2.1745872 43.0526235, -2.1743118 43.052675)",2,,,,
30818238,False,Mallutz kalea,residential,True,584.181,"LINESTRING (-2.1754338 43.0522111, -2.1754842 43.0521497, -2.1755657 43.0520622, -2.1757563 43.0518576, -2.1760553 43.0516391, -2.1763309 43.0515237, -2.1766062 43.0514084, -2.1772243 43.0511555, -2.1776039 43.0508855, -2.1780675 43.0506302, -2.178149 43.05061, -2.1784941 43.0505246, -2.1794885 43.0504903, -2.1799521 43.0505124, -2.1801402 43.0505565, -2.1803183 43.0505124, -2.1805433 43.0504485, -2.1808154 43.0503479, -2.1810741 43.0502374, -2.1812589 43.0500852, -2.1813966 43.0500067, -2.1815117 43.0499534)",2,,,,
"[266536604, 266536605, 30818239]",True,Mallutz kalea,residential,False,140.108,"LINESTRING (-2.1754338 43.0522111, -2.1753901 43.0523338, -2.1752303 43.052677, -2.1751449 43.0529151, -2.1750724 43.0531523, -2.1750108 43.0534302)",,,,,
"[30782395, 30782396]",False,Gudarien etorbidea,residential,False,36.931,"LINESTRING (-2.1750108 43.0534302, -2.1753594 43.0534454, -2.175464 43.0534543)",2,,yes,,
30782397,False,Gudarien etorbidea,residential,True,37.502,"LINESTRING (-2.1750108 43.0534302, -2.174653 43.0534606, -2.1745543 43.0534774)",2,,,,
30818316,True,,motorway_link,False,179.497,"LINESTRING (-2.1821789 43.0504409, -2.18216 43.0504109, -2.182141 43.050374, -2.1821284 43.0503233, -2.1821221 43.0502887, -2.1821568 43.0502449, -2.182242 43.0501964, -2.1825512 43.0500834, -2.1831129 43.0498874, -2.1835389 43.049733, -2.1838292 43.0495646)",1,,,,
30818317,True,,motorway_link,False,162.22499999999997,"LINESTRING (-2.1803235 43.0508213, -2.1805633 43.050766, -2.1807589 43.050706, -2.1810682 43.0506069, -2.1813869 43.0505008, -2.1815951 43.0504155, -2.1817561 43.0503763, -2.1818444 43.0503924, -2.1819328 43.0504939, -2.1819467 43.0505475, -2.1819721 43.0506229)",1,,,,
205380648,True,Iparraldeko autobia / Autovía del Norte,motorway,False,317.29699999999997,"LINESTRING (-2.1803235 43.0508213, -2.1820738 43.0501925, -2.1830776 43.0498413, -2.1838292 43.0495646)",2,,,N-I,100
205380639,False,Granja San Isidro kalea,unclassified,False,8.271,"LINESTRING (-2.1819721 43.0506229, -2.1820653 43.050593)",2,,,,
"[205380638, 205380639]",False,Granja San Isidro kalea,"['unclassified', 'residential']","[False, True]",184.841,"LINESTRING (-2.1819721 43.0506229, -2.1816793 43.0507122, -2.1813457 43.0507753, -2.1810728 43.0507975, -2.1807274 43.0508657, -2.1804011 43.0509638, -2.1798297 43.0511537)",2,,yes,,
205380639,False,Granja San Isidro kalea,unclassified,True,8.271,"LINESTRING (-2.1820653 43.050593, -2.1819721 43.0506229)",2,,,,
30932408,True,,motorway_link,False,19.434,"LINESTRING (-2.1820653 43.050593, -2.1821347 43.0505239, -2.1821789 43.0504409)",1,,,,
205380639,False,Granja San Isidro kalea,unclassified,False,39.304,"LINESTRING (-2.1820653 43.050593, -2.1822392 43.05054, -2.1825052 43.0504463)",2,,,,
30335107,True,Arana kalea,residential,False,21.147,"LINESTRING (-2.1798363 43.0549199, -2.1800958 43.0549053)",,,,,
30334766,True,Arana kalea,residential,False,186.59,"LINESTRING (-2.1768026 43.055188, -2.1770212 43.055213, -2.1775959 43.0551528, -2.1784193 43.0550753, -2.1790781 43.0550121)",,,,,
"[400828421, 30782254]",True,"['Filipinak kalea', 'Foruen pasealekua']",residential,False,150.059,"LINESTRING (-2.1768026 43.055188, -2.1770849 43.054962, -2.1773952 43.0547409, -2.1775915 43.0546199, -2.1779822 43.0543814, -2.1780664 43.0543032, -2.1780704 43.0542356)",,,,,
41689932,True,Urdaneta kalea,residential,False,126.41,"LINESTRING (-2.1828499 43.0535824, -2.1834151 43.0536536, -2.1836413 43.0537066, -2.1843303 43.0539131)",,,,,
40772464,True,Joseba Rezola pasealekua,residential,False,339.15399999999994,"LINESTRING (-2.1796149 43.0527845, -2.1788661 43.0528284, -2.1780696 43.05287, -2.1772833 43.052901, -2.1765011 43.0529865, -2.1763047 43.0530244, -2.1761655 43.0530862, -2.176085 43.0531719, -2.1760584 43.0532832, -2.1760135 43.0534358, -2.1759946 43.0534773, -2.1759599 43.0535533)",,,,,
40772458,True,Joseba Rezola pasealekua,residential,False,7.273,"LINESTRING (-2.1829865 43.0530092, -2.1829039 43.052984)",1,,,,
41688078,True,Diego Rivero Kalea,residential,False,19.328,"LINESTRING (-2.1829865 43.0530092, -2.1829338 43.0531787)",,,,,
41688076,True,Goierri Kalea,residential,False,89.019,"LINESTRING (-2.1817674 43.0530323, -2.1826183 43.0530901, -2.1828568 43.0531155)",,,,,
283524234,True,Gudarien etorbidea,residential,False,93.81099999999999,"LINESTRING (-2.1778073 43.0540446, -2.1776867 43.0540107, -2.1767297 43.0537417)",,,,,
41667130,True,Etxezarreta kalea,residential,False,81.53999999999999,"LINESTRING (-2.178427 43.0534722, -2.1783964 43.0534917, -2.1782993 43.0535535, -2.1782194 43.0536214, -2.1782118 43.0536276, -2.1781475 43.0536801, -2.1779478 43.0538979, -2.1778537 43.0539962, -2.1778073 43.0540446)",,,,,
41705329,False,,residential,True,95.07200000000002,"LINESTRING (-2.1787394 43.0524474, -2.1787965 43.0524648, -2.1789438 43.0524947, -2.1790529 43.0524967, -2.1791702 43.0525087, -2.1793339 43.0524887, -2.1794457 43.0524828, -2.1795985 43.0524867, -2.1797022 43.0524867, -2.1798948 43.0524966)",,,,,
30334769,True,Samperio kalea,residential,False,211.06900000000002,"LINESTRING (-2.1790812 43.0554465, -2.1781751 43.0557427, -2.1778715 43.0558544, -2.1769849 43.0561526, -2.1769193 43.056189, -2.1768665 43.0562342, -2.1768427 43.0562757, -2.176841 43.0563224)",,,,,
199766213,False,Samperio kalea,unclassified,False,23.764000000000003,"LINESTRING (-2.1790812 43.0554465, -2.1791649 43.0555868, -2.1792053 43.0556398)",,,,,
199766183,False,Nafarroako etorbidea,unclassified,False,18.694,"LINESTRING (-2.1741568 43.055357, -2.1742095 43.0553993, -2.1742371 43.0554111, -2.174282 43.0554162, -2.1743563 43.0554137)",,,,,
199766184,False,Nafarroako etorbidea,unclassified,False,19.036,"LINESTRING (-2.1741568 43.055357, -2.1742495 43.0553513, -2.1742797 43.0553565, -2.1743097 43.0553727, -2.1743563 43.0554137)",,,,,
204665577,True,Nafarroako etorbidea,residential,False,148.485,"LINESTRING (-2.1741568 43.055357, -2.1743614 43.0550107, -2.1743829 43.0549302, -2.1744098 43.0547809, -2.1744608 43.0540563)",,,,,
30334770,True,Arramendi kalea,residential,False,328.665,"LINESTRING (-2.176841 43.0563224, -2.1768631 43.0563643, -2.1769051 43.0563949, -2.1769597 43.0564164, -2.1770143 43.0564348, -2.1770899 43.056441, -2.1772075 43.0564287, -2.1772663 43.0564134, -2.177346 43.0563827, -2.1782783 43.056082, -2.1783354 43.0560633, -2.1792147 43.0557752, -2.1792585 43.0557638, -2.1799622 43.0555681, -2.180044 43.0555328, -2.1801049 43.0554775, -2.1801498 43.0554211, -2.1801931 43.055321, -2.1801931 43.055229, -2.1801852 43.0551862)",,,,,
204421208,False,Zeberioenea kalea,residential,False,118.10500000000002,"LINESTRING (-2.176841 43.0563224, -2.1767676 43.0563267, -2.1766469 43.0563561, -2.1765476 43.0563972, -2.1764698 43.0564423, -2.1763947 43.0564854, -2.1763089 43.0565579, -2.1762204 43.0566383, -2.176089 43.0567598, -2.1759817 43.0568656, -2.1758744 43.0569597, -2.1758031 43.0570225)",,,,,
41666160,True,Joseba Rezola pasealekua,residential,False,154.108,"LINESTRING (-2.1829039 43.052984, -2.182483 43.052835, -2.1822269 43.0527634, -2.1818373 43.052733, -2.1810744 43.0527273)",,,,,
41688078,True,Diego Rivero Kalea,residential,False,19.223,"LINESTRING (-2.1829338 43.0531787, -2.1828923 43.0533489)",,,,,
41688076,True,Goierri Kalea,residential,False,9.582,"LINESTRING (-2.1828568 43.0531155, -2.1829002 43.0531389, -2.1829338 43.0531787)",,,,,
41688077,True,,residential,False,16.655,"LINESTRING (-2.1828568 43.0531155, -2.1829203 43.0530622, -2.1829039 43.052984)",,,,,
41688536,True,,residential,False,22.813000000000002,"LINESTRING (-2.1843303 43.0539131, -2.1844074 43.0539255, -2.1844621 43.0539221, -2.1844949 43.0539063, -2.1845129 43.0538803, -2.1845146 43.0538308)",,,,,
41689932,True,Urdaneta kalea,residential,False,61.525000000000006,"LINESTRING (-2.1843303 43.0539131, -2.1844336 43.053949, -2.1847534 43.0540315, -2.1850397 43.0541055)",,,,,
40772458,True,Joseba Rezola pasealekua,residential,False,67.109,"LINESTRING (-2.1845146 43.0538308, -2.1844496 43.0537812, -2.1838933 43.0534336)",1,,,,
"[41705313, 30817966]",False,Granja San Isidro kalea,residential,False,129.167,"LINESTRING (-2.1798948 43.0524966, -2.1798947 43.0524014, -2.1798373 43.0517759, -2.1795998 43.0513721)",,,,,
41705329,False,,residential,False,95.07199999999999,"LINESTRING (-2.1798948 43.0524966, -2.1797022 43.0524867, -2.1795985 43.0524867, -2.1794457 43.0524828, -2.1793339 43.0524887, -2.1791702 43.0525087, -2.1790529 43.0524967, -2.1789438 43.0524947, -2.1787965 43.0524648, -2.1787394 43.0524474)",,,,,
"[268663478, 199768086]",False,Goierri kalea,residential,True,131.01,"LINESTRING (-2.1798948 43.0524966, -2.1799159 43.0527766, -2.1799929 43.0528578, -2.180082 43.0529095, -2.1801705 43.0529428, -2.1802965 43.0529742, -2.1804763 43.0529918, -2.1807203 43.0530036, -2.1810409 43.0530156)",,,,,
30782254,True,Filipinak kalea,residential,False,15.697,"LINESTRING (-2.1766672 43.0552887, -2.1768026 43.055188)",,,,,
204421212,False,Iruburueta kalea,residential,False,24.312,"LINESTRING (-2.1766672 43.0552887, -2.1766656 43.055384, -2.1766046 43.055499)",,,,,
199766213,False,Samperio kalea,unclassified,True,23.764000000000003,"LINESTRING (-2.1792053 43.0556398, -2.1791649 43.0555868, -2.1790812 43.0554465)",,,,,
283520604,True,Euskalherria kalea,residential,False,23.791,"LINESTRING (-2.179978 43.0543623, -2.1802207 43.0542426)",,,,,
31171028,False,Sanperio kalea,residential,True,5.657,"LINESTRING (-2.1802616 43.0544271, -2.1803227 43.0544027)",,,,,
288594225,True,Sanperio kalea,residential,False,43.167,"LINESTRING (-2.1802616 43.0544271, -2.1801074 43.0544915, -2.1800416 43.0545323, -2.1799812 43.0545814, -2.1798874 43.0546911)",,,,,
41705312,True,Goierri kalea,residential,False,59.059,"LINESTRING (-2.1810409 43.0530156, -2.1817674 43.0530323)",,,,,
199766158,False,Goiherri Kalea,residential,False,32.179,"LINESTRING (-2.1810409 43.0530156, -2.1810461 43.0529671, -2.1810623 43.0528158, -2.1810643 43.0527973, -2.1810686 43.052757, -2.1810744 43.0527273)",,,,,
"[268663478, 199768086]",False,Goierri kalea,residential,False,131.01,"LINESTRING (-2.1810409 43.0530156, -2.1807203 43.0530036, -2.1804763 43.0529918, -2.1802965 43.0529742, -2.1801705 43.0529428, -2.180082 43.0529095, -2.1799929 43.0528578, -2.1799159 43.0527766, -2.1798948 43.0524966)",,,,,
199766182,False,Nafarroako etorbidea,unclassified,False,74.834,"LINESTRING (-2.1746584 43.0550736, -2.1747841 43.0551259, -2.1746678 43.0553444, -2.174581 43.0554847, -2.1743563 43.0554137)",,,,,
199766182,False,Nafarroako etorbidea,unclassified,True,74.834,"LINESTRING (-2.1743563 43.0554137, -2.174581 43.0554847, -2.1746678 43.0553444, -2.1747841 43.0551259, -2.1746584 43.0550736)",,,,,
199766183,False,Nafarroako etorbidea,unclassified,True,18.694,"LINESTRING (-2.1743563 43.0554137, -2.174282 43.0554162, -2.1742371 43.0554111, -2.1742095 43.0553993, -2.1741568 43.055357)",,,,,
199766184,False,Nafarroako etorbidea,unclassified,True,19.036,"LINESTRING (-2.1743563 43.0554137, -2.1743097 43.0553727, -2.1742797 43.0553565, -2.1742495 43.0553513, -2.1741568 43.055357)",,,,,
