osmid,ref,highway,junction,oneway,reversed,length,lanes,name,geometry,maxspeed
62104169,,residential,,False,False,120.32600000000001,,Calle Don Lucas Párroco,"LINESTRING (-5.8941723 42.2973855, -5.8941764 42.2975327, -5.8945901 42.2976584, -5.8942027 42.2981902)",
859662271,,residential,,True,False,26.732,,Plaza Reyes Católicos,"LINESTRING (-5.8953753 42.2973496, -5.8954974 42.2975724)",
24855475,,residential,,False,True,99.025,,Calle Arrote,"LINESTRING (-5.8953753 42.2973496, -5.8952423 42.2973525, -5.8946536 42.297369, -5.8941723 42.2973855)",
24862090,,residential,,True,False,75.624,,Calle Juan Ramón Jiménez,"LINESTRING (-5.8977494 42.3022836, -5.8979979 42.3016288)",
24740000,,residential,,True,False,41.205,,Calle Batalla de Lepanto,"LINESTRING (-5.8977494 42.3022836, -5.8973525 42.302206, -5.897265 42.3021889)",
24862090,,residential,,True,False,75.628,,Calle Juan Ramón Jiménez,"LINESTRING (-5.8975136 42.302941, -5.8977301 42.3023375, -5.8977494 42.3022836)",
25844766,,residential,,True,False,42.164,,Calle Tenerías,"LINESTRING (-5.8975136 42.302941, -5.8977426 42.3029475, -5.8980261 42.3029445)",
24862168,,residential,,False,False,51.263,,Calle San Julián,"LINESTRING (-5.9018338 42.2965816, -5.9012758 42.2963762)",
25299846,,residential,,True,False,126.168,,Calle de Las Angustias,"LINESTRING (-5.9018338 42.2965816, -5.9019404 42.2972063, -5.9021932 42.2976754)",
25299851,,residential,,False,False,53.719,,Calle de Las Angustias,"LINESTRING (-5.9018338 42.2965816, -5.9018834 42.2961695, -5.9019186 42.2961052)",
24862407,,residential,,False,False,41.412,,Calle San Roque,"LINESTRING (-5.8985497 42.2953262, -5.8983791 42.2956766)",
94836314,,residential,,False,True,23.98,,Calle San Julián,"LINESTRING (-5.8985497 42.2953262, -5.8988119 42.2954205)",
24862407,,residential,,False,False,14.5,,Calle San Roque,"LINESTRING (-5.8983791 42.2956766, -5.898297 42.295792)",
24862407,,residential,,False,True,41.412,,Calle San Roque,"LINESTRING (-5.8983791 42.2956766, -5.8985497 42.2953262)",
24862411,,residential,,False,False,11.998,,Calle Convento,"LINESTRING (-5.8969655 42.2954876, -5.8969033 42.2955852)",
"[24862408, 94836321]",,residential,,False,True,133.043,,"['Calle San Roque', 'Calle Sacramento']","LINESTRING (-5.8969655 42.2954876, -5.8981883 42.2959525, -5.898297 42.295792)",
24862413,,residential,,False,True,61.008,,Calle Paramico,"LINESTRING (-5.8962566 42.2953165, -5.8969033 42.2955852)",
24862411,,residential,,False,False,28.404,,Calle Convento,"LINESTRING (-5.8969033 42.2955852, -5.8967393 42.29581)",
24862411,,residential,,False,True,11.998,,Calle Convento,"LINESTRING (-5.8969033 42.2955852, -5.8969655 42.2954876)",
24862413,,residential,,False,False,61.008,,Calle Paramico,"LINESTRING (-5.8969033 42.2955852, -5.8962566 42.2953165)",
24862411,,residential,,False,True,28.404,,Calle Convento,"LINESTRING (-5.8967393 42.29581, -5.8969033 42.2955852)",
24862412,,residential,,False,False,52.5,,Calle Paramico,"LINESTRING (-5.8967393 42.29581, -5.8961397 42.2956481)",
"[25044704, 24862412]",,residential,,False,True,121.756,,"['Calle Paramico', 'Calle Paseo de Los Frailes']","LINESTRING (-5.8967393 42.29581, -5.8968435 42.2958518, -5.8973679 42.2960037, -5.8977242 42.2960652, -5.8976751 42.2961097, -5.897499 42.2960961, -5.8973488 42.2961668)",
24862412,,residential,,False,True,52.5,,Calle Paramico,"LINESTRING (-5.8961397 42.2956481, -5.8967393 42.29581)",
24874015,,residential,,False,False,43.164,,Calle El Pinar,"LINESTRING (-5.9026357 42.3013645, -5.9026874 42.3014567, -5.9028386 42.3017225)",
24876025,,residential,,False,False,80.375,,Calle María de Zapata,"LINESTRING (-5.9026357 42.3013645, -5.901898 42.3016104, -5.9017717 42.3016925)",
24874015,,residential,,False,True,43.164,,Calle El Pinar,"LINESTRING (-5.9028386 42.3017225, -5.9026874 42.3014567, -5.9026357 42.3013645)",
24995637,,residential,,False,True,141.708,,Calle Labradores,"LINESTRING (-5.901098 42.3009607, -5.902158 42.3001046, -5.9022305 42.3000045)",
836747558,,residential,,False,True,98.444,,Calle Antonio Bordas,"LINESTRING (-5.901098 42.3009607, -5.9016907 42.3016045, -5.9017717 42.3016925)",
24876023,,residential,,False,False,37.645,,Calle Mercado,"LINESTRING (-5.9017717 42.3016925, -5.901501 42.3019655)",
24876025,,residential,,False,True,80.375,,Calle María de Zapata,"LINESTRING (-5.9017717 42.3016925, -5.901898 42.3016104, -5.9026357 42.3013645)",
25330897,,residential,,False,True,73.282,,Calle Antonio Bordas,"LINESTRING (-5.9017717 42.3016925, -5.9018403 42.3017625, -5.9022943 42.3022263)",
836747558,,residential,,False,False,98.444,,Calle Antonio Bordas,"LINESTRING (-5.9017717 42.3016925, -5.9016907 42.3016045, -5.901098 42.3009607)",
25330897,,residential,,False,False,73.282,,Calle Antonio Bordas,"LINESTRING (-5.9022943 42.3022263, -5.9018403 42.3017625, -5.9017717 42.3016925)",
62115130,,residential,,False,False,77.346,,Calle Alberque,"LINESTRING (-5.9022943 42.3022263, -5.9022098 42.3022687, -5.9019697 42.3023892, -5.9016926 42.3024954, -5.901483 42.3025758)",
25342681,LE-125,secondary,,False,True,120.928,,Avenida Odón Alonso,"LINESTRING (-5.8958901 42.3024911, -5.8958662 42.302555, -5.8955214 42.3034758, -5.8954977 42.3035392)",
25718613,,residential,,False,True,76.529,,Calle Alfareros,"LINESTRING (-5.8958901 42.3024911, -5.895796 42.3024573, -5.8950989 42.3022069, -5.8950528 42.3021908)",
25844766,,residential,,True,False,62.033,,Calle Tenerías,"LINESTRING (-5.8958901 42.3024911, -5.8959688 42.30252, -5.8965657 42.3027392)",
859662268,LE-125,secondary,,False,False,61.379,,Avenida Odón Alonso,"LINESTRING (-5.8958901 42.3024911, -5.8960559 42.3020142, -5.896076 42.3019565)",
25844766,,residential,,True,False,16.156,,Calle Tenerías,"LINESTRING (-5.8968444 42.3028416, -5.8970291 42.3028911)",
25844766,,residential,,True,False,7.693,,Calle Tenerías,"LINESTRING (-5.8970291 42.3028911, -5.8971159 42.3029169)",
24995534,,residential,,True,False,70.788,,Calle Miguel Delibes,"LINESTRING (-5.8971159 42.3029169, -5.8971506 42.303003, -5.8976622 42.3033977)",
25844766,,residential,,True,False,32.862,,Calle Tenerías,"LINESTRING (-5.8971159 42.3029169, -5.8973424 42.3029383, -5.8975136 42.302941)",
24740000,,residential,,True,False,40.379999999999995,,Calle Batalla de Lepanto,"LINESTRING (-5.897265 42.3021889, -5.8968785 42.3021134, -5.8967903 42.3020961)",
25397132,,residential,,True,False,80.455,,Calle Adelanto Bañezano,"LINESTRING (-5.897265 42.3021889, -5.8972479 42.3022402, -5.8970291 42.3028911)",
96157841,,residential,,False,False,24.897,,Calle Miguel Delibes,"LINESTRING (-5.8976622 42.3033977, -5.8978808 42.3035526)",
24995535,,residential,,True,False,201.77999999999997,,Calle García Lorca,"LINESTRING (-5.8976622 42.3033977, -5.8967074 42.3042074, -5.8966313 42.304272, -5.8963581 42.3041376, -5.8959545 42.303939, -5.8958944 42.3039094)",
96157841,,residential,,False,True,24.897,,Calle Miguel Delibes,"LINESTRING (-5.8978808 42.3035526, -5.8976622 42.3033977)",
24995535,,residential,,True,False,35.664,,Calle García Lorca,"LINESTRING (-5.8958944 42.3039094, -5.8958138 42.3038683, -5.8955374 42.3037273)",
24995536,,residential,,True,False,142.133,,Calle Francisco de Quevedo,"LINESTRING (-5.8958944 42.3039094, -5.8959573 42.3038387, -5.8968444 42.3028416)",
24776746,,residential,roundabout,True,False,15.264,,Plaza de La Asunción,"LINESTRING (-5.9019472 42.2959783, -5.9019191 42.2960044, -5.9019041 42.296043, -5.9019051 42.2960735, -5.9019186 42.2961052)",
24995539,,residential,,False,False,53.638,,Calle Santa Lucía,"LINESTRING (-5.9019472 42.2959783, -5.901643 42.2956414, -5.9015625 42.2955922)",
24776746,,residential,roundabout,True,False,14.411,,Plaza de La Asunción,"LINESTRING (-5.9020771 42.2960278, -5.9020599 42.2959972, -5.9020221 42.2959712, -5.9019866 42.2959662, -5.9019472 42.2959783)",
24995541,,residential,,False,False,34.897999999999996,,Calle La Asunción,"LINESTRING (-5.9020771 42.2960278, -5.9021484 42.2960005, -5.9022002 42.2959807, -5.9024266 42.2958518)",
25699834,,residential,,False,True,32.79,,Calle La Asunción,"LINESTRING (-5.902691 42.2956311, -5.9024266 42.2958518)",
24995856,,residential,,True,False,152.386,,Calle Juan de Ferreras,"LINESTRING (-5.8954745 42.2979131, -5.8951037 42.2987907, -5.8950557 42.2989864, -5.8950344 42.299238)",
24995857,,residential,,True,False,37.931,,Plaza Reyes Católicos,"LINESTRING (-5.8954974 42.2975724, -5.8954745 42.2979131)",
859662271,,residential,,True,False,45.852000000000004,,Plaza Reyes Católicos,"LINESTRING (-5.8954974 42.2975724, -5.8956467 42.2975272, -5.8956939 42.2975109, -5.8959831 42.297373)",
25493701,,residential,,False,False,78.564,,Plaza Reyes Católicos,"LINESTRING (-5.8950282 42.2966793, -5.8942631 42.2962563)",
25001925,,residential,,False,False,112.24000000000001,,Calle Severo Ochoa,"LINESTRING (-5.8950282 42.2966793, -5.8951045 42.2966074, -5.8953068 42.2964168, -5.8958708 42.2958853)",
859662272,,residential,,True,False,86.263,,Plaza Reyes Católicos,"LINESTRING (-5.8950282 42.2966793, -5.8949404 42.296757, -5.8950353 42.2968818, -5.8952762 42.2971985, -5.8953753 42.2973496)",
25044705,,residential,,False,False,82.409,,Calle Convento,"LINESTRING (-5.8961759 42.2971932, -5.8964811 42.2964873)",
24995858,,residential,,True,False,110.344,,Plaza Reyes Católicos,"LINESTRING (-5.8961759 42.2971932, -5.8960033 42.2971159, -5.8951586 42.2967377, -5.8950282 42.2966793)",
25044702,,residential,,False,True,58.010999999999996,,Calle Juan Carlos I Rey,"LINESTRING (-5.8961759 42.2971932, -5.8963517 42.2972044, -5.89688 42.2972225)",
24709703,LE-125,secondary,,False,True,35.845,,Calle Escultor Rivera,"LINESTRING (-5.9017989 42.2977932, -5.9013671 42.2978369)",
24709703,LE-125,secondary,,False,False,22.697,,Calle Escultor Rivera,"LINESTRING (-5.9017989 42.2977932, -5.9019996 42.2977558, -5.9020639 42.2977373)",
24995963,,residential,,False,True,173.637,,Calle David González,"LINESTRING (-5.9017989 42.2977932, -5.9017041 42.2977036, -5.9014386 42.2974114, -5.9012649 42.2972203, -5.9011859 42.2971333, -5.9007083 42.2966475, -5.9005811 42.2965181)",
24995963,,residential,,False,False,173.637,,Calle David González,"LINESTRING (-5.9005811 42.2965181, -5.9007083 42.2966475, -5.9011859 42.2971333, -5.9012649 42.2972203, -5.9014386 42.2974114, -5.9017041 42.2977036, -5.9017989 42.2977932)",
24995965,,residential,,False,False,62.301,,Calle Paseo del Jardín,"LINESTRING (-5.9005811 42.2965181, -5.9009074 42.29654, -5.9012758 42.2963762)",
24995965,,residential,,False,True,122.52499999999999,,Calle Paseo del Jardín,"LINESTRING (-5.9005811 42.2965181, -5.8993617 42.2963737, -5.8992091 42.2963592, -5.899109 42.2963497)",
24995965,,residential,,False,False,65.546,,Calle Paseo del Jardín,"LINESTRING (-5.8973488 42.2961668, -5.8981369 42.2962543)",
25044704,,residential,,False,True,53.83,,Calle Paseo de Los Frailes,"LINESTRING (-5.8973488 42.2961668, -5.897093 42.2966124)",
"[25044704, 24862412]",,residential,,False,False,121.756,,"['Calle Paramico', 'Calle Paseo de Los Frailes']","LINESTRING (-5.8973488 42.2961668, -5.897499 42.2960961, -5.8976751 42.2961097, -5.8977242 42.2960652, -5.8973679 42.2960037, -5.8968435 42.2958518, -5.8967393 42.29581)",
25001925,,residential,,False,False,138.957,,Calle Severo Ochoa,"LINESTRING (-5.8958708 42.2958853, -5.8954606 42.295522, -5.8953306 42.2954713, -5.895298 42.295511, -5.8952534 42.2955653, -5.8954723 42.2956788, -5.8954863 42.295686, -5.8958708 42.2958853)",
25001925,,residential,,False,True,138.957,,Calle Severo Ochoa,"LINESTRING (-5.8958708 42.2958853, -5.8954863 42.295686, -5.8954723 42.2956788, -5.8952534 42.2955653, -5.895298 42.295511, -5.8953306 42.2954713, -5.8954606 42.295522, -5.8958708 42.2958853)",
25001925,,residential,,False,True,112.24,,Calle Severo Ochoa,"LINESTRING (-5.8958708 42.2958853, -5.8953068 42.2964168, -5.8951045 42.2966074, -5.8950282 42.2966793)",
24709703,LE-125,secondary,,False,True,16.121,,Calle Escultor Rivera,"LINESTRING (-5.8989676 42.2989559, -5.8988096 42.2990417)",
24709703,LE-125,secondary,,False,False,54.709,,Calle Escultor Rivera,"LINESTRING (-5.8989676 42.2989559, -5.8993636 42.2986689, -5.8994602 42.2986288)",
25043484,,residential,,False,False,108.47,,Calle Fray Diego Alonso,"LINESTRING (-5.8989676 42.2989559, -5.899144 42.299028, -5.89982 42.2988465, -5.8999877 42.2988051, -5.9001977 42.2987533)",
25043484,,residential,,False,False,43.277,,Calle Fray Diego Alonso,"LINESTRING (-5.9001977 42.2987533, -5.9001408 42.2985185, -5.9000526 42.2983827)",
25043484,,residential,,False,True,108.47,,Calle Fray Diego Alonso,"LINESTRING (-5.9001977 42.2987533, -5.8999877 42.2988051, -5.89982 42.2988465, -5.899144 42.299028, -5.8989676 42.2989559)",
25718651,,residential,,False,False,81.69999999999999,,Calle Padre Miguélez,"LINESTRING (-5.9001977 42.2987533, -5.900368 42.2987451, -5.9004982 42.2987704, -5.90085 42.2992078)",
24709703,LE-125,secondary,,False,False,80.555,,Calle Escultor Rivera,"LINESTRING (-5.9000526 42.2983827, -5.9008007 42.2979151)",
24709703,LE-125,secondary,,False,True,55.881,,Calle Escultor Rivera,"LINESTRING (-5.9000526 42.2983827, -5.8994602 42.2986288)",
26135468,,residential,,False,False,23.942,,,"LINESTRING (-5.9000526 42.2983827, -5.8998613 42.2982204)",
25043484,,residential,,False,True,43.277,,Calle Fray Diego Alonso,"LINESTRING (-5.9000526 42.2983827, -5.9001408 42.2985185, -5.9001977 42.2987533)",
24740002,,residential,roundabout,True,False,12.574,,Plaza Antonio Colinas,"LINESTRING (-5.9007705 42.3028317, -5.9007618 42.3027945, -5.9007404 42.3027604, -5.9007076 42.3027315)",
25330801,,residential,,False,True,59.354,,Paseo del General Benavides,"LINESTRING (-5.9007705 42.3028317, -5.9008974 42.302833, -5.9009934 42.3028972, -5.9013262 42.3031378)",
"[24709642, 62116163]",LE-125,secondary,,True,False,108.208,,Calle Manuel Diz,"LINESTRING (-5.8965038 42.3006794, -5.8968564 42.3003081, -5.8972653 42.2999539, -5.8973212 42.2999197)",
25043496,,residential,,True,False,69.634,,Calle Tejadillo,"LINESTRING (-5.8965038 42.3006794, -5.8965954 42.3007232, -5.8969016 42.3008696, -5.8971782 42.3010547)",
25718597,,residential,,True,False,52.074999999999996,,Calle La Fuente,"LINESTRING (-5.8965038 42.3006794, -5.8963766 42.3007238, -5.8958848 42.3007437)",
859662268,LE-125,secondary,,False,True,77.105,,Avenida Odón Alonso,"LINESTRING (-5.8965038 42.3006794, -5.896473 42.3007709, -5.8962774 42.3013523)",
62115133,,residential,,True,False,25.697,,Calle Tejadillo,"LINESTRING (-5.8988227 42.3019852, -5.8989608 42.3021925)",
62115142,,residential,,False,True,35.325,,Calle Emilio Alonso Ferrero,"LINESTRING (-5.8989608 42.3021925, -5.8988785 42.3025043)",
62115133,,residential,,True,False,21.298000000000002,,Calle Tejadillo,"LINESTRING (-5.8989608 42.3021925, -5.89909 42.3021897, -5.8992052 42.3021456)",
62115135,,residential,,True,False,22.508,,Calle Tejadillo,"LINESTRING (-5.8992052 42.3021456, -5.8991122 42.3020853, -5.8990323 42.3019914)",
62115137,,residential,,False,False,92.28300000000002,,Calle Tejadillo,"LINESTRING (-5.8992052 42.3021456, -5.8992346 42.3021601, -5.8997329 42.3024057, -5.899923 42.3025509, -5.8999391 42.302623, -5.8999072 42.3027054)",
24740000,,residential,,True,False,87.505,,Calle Batalla de Lepanto,"LINESTRING (-5.8999072 42.3027054, -5.8997415 42.302673, -5.8989574 42.3025197, -5.8988785 42.3025043)",
62115137,,residential,,False,False,14.913,,Calle Tejadillo,"LINESTRING (-5.8999072 42.3027054, -5.8999303 42.3027497, -5.9000107 42.3028127)",
62115137,,residential,,False,True,92.28300000000002,,Calle Tejadillo,"LINESTRING (-5.8999072 42.3027054, -5.8999391 42.302623, -5.899923 42.3025509, -5.8997329 42.3024057, -5.8992346 42.3021601, -5.8992052 42.3021456)",
25844766,,residential,,True,False,23.377,,Calle Tenerías,"LINESTRING (-5.9000107 42.3028127, -5.9002916 42.3027805)",
62115137,,residential,,False,True,14.913,,Calle Tejadillo,"LINESTRING (-5.9000107 42.3028127, -5.8999303 42.3027497, -5.8999072 42.3027054)",
25044701,,residential,,True,False,82.332,,Calle Juan Carlos I Rey,"LINESTRING (-5.898948 42.2974601, -5.8980663 42.2972474, -5.8979963 42.2972305)",
25044704,,residential,,False,False,70.066,,Calle Paseo de Los Frailes,"LINESTRING (-5.89688 42.2972225, -5.897093 42.2966124)",
25044702,,residential,,False,False,58.010999999999996,,Calle Juan Carlos I Rey,"LINESTRING (-5.89688 42.2972225, -5.8963517 42.2972044, -5.8961759 42.2971932)",
25044704,,residential,,False,False,53.83,,Calle Paseo de Los Frailes,"LINESTRING (-5.897093 42.2966124, -5.8973488 42.2961668)",
25044704,,residential,,False,True,70.066,,Calle Paseo de Los Frailes,"LINESTRING (-5.897093 42.2966124, -5.89688 42.2972225)",
25044707,,residential,,False,False,38.378,,Calle Las Cortes,"LINESTRING (-5.897093 42.2966124, -5.8975541 42.2966653)",
25044707,,residential,,False,True,52.215,,Calle Las Cortes,"LINESTRING (-5.897093 42.2966124, -5.8964811 42.2964873)",
25044705,,residential,,False,False,55.961,,Calle Convento,"LINESTRING (-5.8964811 42.2964873, -5.8966652 42.2960028)",
25044705,,residential,,False,True,82.409,,Calle Convento,"LINESTRING (-5.8964811 42.2964873, -5.8961759 42.2971932)",
25044707,,residential,,False,False,52.215,,Calle Las Cortes,"LINESTRING (-5.8964811 42.2964873, -5.897093 42.2966124)",
25044707,,residential,,False,True,29.36,,Calle Las Cortes,"LINESTRING (-5.8964811 42.2964873, -5.8961369 42.2964173)",
25044705,,residential,,False,True,55.961,,Calle Convento,"LINESTRING (-5.8966652 42.2960028, -5.8964811 42.2964873)",
25044708,,residential,,False,True,34.756,,Calle Cervantes,"LINESTRING (-5.9029706 42.2983337, -5.9026571 42.2981241)",
"[24776995, 25330900]",,residential,,True,False,157.227,,"['Calle Jose Luis Baeza', 'Plaza de las Tierras Bañezanas']","LINESTRING (-5.9029706 42.2983337, -5.9028501 42.298573, -5.9029385 42.298736, -5.9029575 42.2989804, -5.9029666 42.2991157, -5.9024328 42.2995711)",
24776746,,residential,roundabout,True,False,16.113,,Plaza de La Asunción,"LINESTRING (-5.9019186 42.2961052, -5.9019447 42.2961305, -5.9019916 42.2961442, -5.9020388 42.2961311, -5.9020693 42.2960999)",
25299851,,residential,,False,True,53.719,,Calle de Las Angustias,"LINESTRING (-5.9019186 42.2961052, -5.9018834 42.2961695, -5.9018338 42.2965816)",
25322289,,residential,,False,False,79.864,,Calle Vía de la Plata,"LINESTRING (-5.8995922 42.2994661, -5.8995211 42.2994203, -5.8990302 42.2991499, -5.8988096 42.2990417)",
25322289,,residential,,False,True,52.261,,Calle Vía de la Plata,"LINESTRING (-5.8995922 42.2994661, -5.8996876 42.299513, -5.8997661 42.2995413, -5.9001694 42.299659)",
"[62116169, 62116165]",,residential,,False,"[False, True]",97.125,,Plaza Doctor Briva Mirabent,"LINESTRING (-5.8995922 42.2994661, -5.8991831 42.299671, -5.8990882 42.2997108, -5.8991093 42.2997501, -5.8991271 42.2997741, -5.8993592 42.3000879)",
62116183,,residential,,True,False,163.555,,Calle Magistrado García Calvo,"LINESTRING (-5.8995922 42.2994661, -5.899599 42.2995762, -5.9003705 42.3002558, -5.9007568 42.3006331)",
25322350,,residential,roundabout,True,False,24.037,,,"LINESTRING (-5.9024328 42.2995711, -5.9023933 42.2995611, -5.9023516 42.2995609, -5.9023119 42.2995706, -5.9022785 42.299589, -5.9022546 42.2996144, -5.9022429 42.299644, -5.9022446 42.2996749)",
25322350,,residential,roundabout,True,False,15.080000000000002,,,"LINESTRING (-5.9024942 42.2996875, -5.9025013 42.2996609, -5.9024981 42.2996339, -5.9024848 42.2996086, -5.9024624 42.2995871, -5.9024328 42.2995711)",
24862168,,residential,,False,False,11.22,,Calle San Julián,"LINESTRING (-5.9012758 42.2963762, -5.9012049 42.29629)",
24862168,,residential,,False,True,51.263,,Calle San Julián,"LINESTRING (-5.9012758 42.2963762, -5.9018338 42.2965816)",
24995965,,residential,,False,True,62.301,,Calle Paseo del Jardín,"LINESTRING (-5.9012758 42.2963762, -5.9009074 42.29654, -5.9005811 42.2965181)",
25330899,,residential,,True,False,46.393,,Calle República Argentina,"LINESTRING (-5.9007568 42.3006331, -5.9003003 42.3008782)",
62116183,,residential,,True,False,45.982,,Calle Magistrado García Calvo,"LINESTRING (-5.9007568 42.3006331, -5.901098 42.3009607)",
24862168,,residential,,False,True,68.46,,Calle San Julián,"LINESTRING (-5.8995287 42.2956611, -5.9002845 42.295919)",
25331435,,residential,,False,False,34.933,,Calle San José,"LINESTRING (-5.8995287 42.2956611, -5.8994337 42.2959673)",
24862168,,residential,,False,False,64.743,,Calle San Julián,"LINESTRING (-5.8995287 42.2956611, -5.8992902 42.2955815, -5.8988119 42.2954205)",
25331435,,residential,,False,True,34.933,,Calle San José,"LINESTRING (-5.8994337 42.2959673, -5.8995287 42.2956611)",
94836313,,residential,,False,True,44.286,,Calle Bello Horizonte,"LINESTRING (-5.8994337 42.2959673, -5.8999185 42.2961406)",
94836313,,residential,,False,False,106.61,,Calle Bello Horizonte,"LINESTRING (-5.8994337 42.2959673, -5.8993651 42.2959378, -5.8993195 42.2960372, -5.8988533 42.2959287, -5.898297 42.295792)",
24862407,,residential,,False,True,14.5,,Calle San Roque,"LINESTRING (-5.898297 42.295792, -5.8983791 42.2956766)",
94836313,,residential,,False,True,106.61,,Calle Bello Horizonte,"LINESTRING (-5.898297 42.295792, -5.8988533 42.2959287, -5.8993195 42.2960372, -5.8993651 42.2959378, -5.8994337 42.2959673)",
"[24862408, 94836321]",,residential,,False,False,133.043,,"['Calle San Roque', 'Calle Sacramento']","LINESTRING (-5.898297 42.295792, -5.8981883 42.2959525, -5.8969655 42.2954876)",
25342680,LE-125,secondary,,True,False,26.968,1,Carretera de A-6 (La Bañeza) a límite provincia de Zamora,"LINESTRING (-5.8954977 42.3035392, -5.8953507 42.303756)",
25342681,LE-125,secondary,,False,False,120.92800000000001,,Avenida Odón Alonso,"LINESTRING (-5.8954977 42.3035392, -5.8955214 42.3034758, -5.8958662 42.302555, -5.8958901 42.3024911)",
41425544,,residential,,True,False,57.889,,Calle Constitución,"LINESTRING (-5.8990156 42.2969419, -5.898948 42.2974601)",
25044701,,residential,,True,False,60.238,,Calle Juan Carlos I Rey,"LINESTRING (-5.8996375 42.2976428, -5.899503 42.2976072, -5.8990212 42.2974795, -5.898948 42.2974601)",
25349931,,residential,,True,False,171.242,,Plaza Romero Robledo,"LINESTRING (-5.8996375 42.2976428, -5.8997929 42.2974059, -5.8998944 42.2973884, -5.8999149 42.297355, -5.9001124 42.2970423, -5.8996164 42.2969853, -5.899389 42.29697, -5.8990156 42.2969419)",
24740000,,residential,,True,False,60.761,,Calle Batalla de Lepanto,"LINESTRING (-5.8967903 42.3020961, -5.8962174 42.3019841, -5.896076 42.3019565)",
