osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge,width
1202756508,CV-833,Avenida de las Américas,secondary,False,True,22.44,"LINESTRING (-0.8190024 38.5341601, -0.8189399 38.5339643)",,,,
169614324,CV-833,,secondary,True,False,24.957,"LINESTRING (-0.8190024 38.5341601, -0.8190218 38.5342896, -0.8190339 38.5343321, -0.8190411 38.5343823)",,,,
974281389,CV-830,,secondary,True,False,17.68,"LINESTRING (-0.8162757 38.536202, -0.8163058 38.5361898, -0.8163307 38.5361718, -0.8163484 38.5361492, -0.8163576 38.5361237, -0.8163577 38.5360972, -0.8163487 38.5360717)",2,roundabout,,
169608962,,Calle Hermanos Pinzón,residential,True,False,46.532,"LINESTRING (-0.8182493 38.5342112, -0.8180361 38.5338274)",,,,
974281390,CV-830,,secondary,True,False,2.052,"LINESTRING (-0.8163487 38.5360717, -0.8163374 38.5360555)",2,roundabout,,
169608991,,Calle de Rodrigo de Triana,residential,False,False,55.364,"LINESTRING (-0.8168251 38.5353683, -0.8165401 38.5349231)",,,,
169612557,CV-830,Avenida de los Reyes Católicos,secondary,True,False,89.416,"LINESTRING (-0.8168251 38.5353683, -0.8167485 38.5354465, -0.8165693 38.5356275, -0.8164149 38.5357967, -0.8163328 38.5358871, -0.8163116 38.5359096, -0.816213 38.5360142)",,,,
169608991,,Calle de Rodrigo de Triana,residential,False,True,60.921,"LINESTRING (-0.8159698 38.5340622, -0.8162914 38.5345489)",,,,
263476482,,Calle Rey Juan Carlos I,residential,False,False,59.468,"LINESTRING (-0.8159698 38.5340622, -0.816586 38.5338305)",,,,
169608964,,Calle Ronda del Vinalopó,residential,False,True,75.601,"LINESTRING (-0.8159698 38.5340622, -0.8159339 38.5342513, -0.815842 38.5347347)",,,,
"[420523486, 169608991]",,"['Calle Luis Latorre Pardo', 'Calle de Rodrigo de Triana']",residential,False,False,111.85,"LINESTRING (-0.8159698 38.5340622, -0.8156797 38.5336793, -0.8156876 38.533639, -0.8157134 38.5336166, -0.8162694 38.5333912)",,,,
169608988,,Calle Rodrigo de Bastida,residential,True,False,76.958,"LINESTRING (-0.8157555 38.535243, -0.8165401 38.5349231)",,,,
169608964,,Calle Ronda del Vinalopó,residential,False,False,57.028999999999996,"LINESTRING (-0.8157555 38.535243, -0.8157753 38.5350928, -0.8158225 38.5348394, -0.815842 38.5347347)",,,,
169608964,,Calle Ronda del Vinalopó,residential,False,True,99.155,"LINESTRING (-0.8157555 38.535243, -0.8157186 38.5354649, -0.8156892 38.535614, -0.8156117 38.536005, -0.8156048 38.5360443, -0.8155889 38.5361251)",,,,
172677806,,Calle Cuba,residential,False,True,44.213,"LINESTRING (-0.815842 38.5347347, -0.8162914 38.5345489)",,,,
169608964,,Calle Ronda del Vinalopó,residential,False,False,75.601,"LINESTRING (-0.815842 38.5347347, -0.8159339 38.5342513, -0.8159698 38.5340622)",,,,
169608964,,Calle Ronda del Vinalopó,residential,False,True,57.029,"LINESTRING (-0.815842 38.5347347, -0.8158225 38.5348394, -0.8157753 38.5350928, -0.8157555 38.535243)",,,,
169608965,CV-829,Calle Cuatro Rosas,secondary,True,False,47.675,"LINESTRING (-0.8161296 38.5360548, -0.8155889 38.5361251)",1,,,
169608974,CV-830,,secondary,True,False,10.297,"LINESTRING (-0.8161296 38.5360548, -0.8161116 38.5360942, -0.8161105 38.5361196, -0.8161178 38.5361443)",2,roundabout,,
370452480,,Calle de los Baños,residential,False,False,9.399,"LINESTRING (-0.815481 38.5385726, -0.8154978 38.5386561)",,,,
169608994,CV-830,Avenida del Rey Jaime I el Conquistador,secondary,True,False,270.35699999999997,"LINESTRING (-0.8161741 38.5361953, -0.8161585 38.5362662, -0.8161431 38.5363669, -0.8161244 38.5364895, -0.8160643 38.5368214, -0.8159761 38.5373089, -0.8159326 38.537543, -0.8159288 38.5375592, -0.8159138 38.5376228, -0.8158897 38.5377256, -0.8158522 38.5378305, -0.8157991 38.5379592, -0.8156389 38.5382774, -0.8155531 38.5384305, -0.8154918 38.5385529)",,,,
986153925,CV-830,,secondary,True,False,9.111,"LINESTRING (-0.8161741 38.5361953, -0.8162067 38.5362051, -0.8162415 38.5362074, -0.8162757 38.536202)",2,roundabout,,
169612580,CV-830,Avenida de los Reyes Católicos,secondary,True,False,115.413,"LINESTRING (-0.8163374 38.5360555, -0.8164263 38.5359377, -0.8168057 38.5354982, -0.8169028 38.5354009, -0.816945 38.5353631, -0.8169879 38.5353301, -0.8170697 38.5352824, -0.8171468 38.5352462)",,,,
986153926,CV-830,,secondary,True,False,12.379999999999999,"LINESTRING (-0.8163374 38.5360555, -0.8163134 38.536035, -0.816283 38.5360205, -0.8162486 38.5360134, -0.816213 38.5360142)",2,roundabout,,
169608962,,Calle Hermanos Pinzón,residential,True,False,54.407,"LINESTRING (-0.8180361 38.5338274, -0.8177902 38.5333775)",,,,
172677806,,Calle Cuba,residential,False,False,110.746,"LINESTRING (-0.8180361 38.5338274, -0.8169105 38.5342929)",,,,
172677806,,Calle Cuba,residential,False,True,74.556,"LINESTRING (-0.8180361 38.5338274, -0.8187991 38.5335219)",,,,
370452475,,Calle Lavadero,residential,True,False,5.736,"LINESTRING (-0.8155384 38.5385894, -0.8154918 38.5385529)",1,,,
169608989,CV-830,Avenida del Rey Jaime I el Conquistador,secondary,True,False,136.246,"LINESTRING (-0.8155384 38.5385894, -0.8156121 38.5384578, -0.815725 38.5382536, -0.8157508 38.5382068, -0.8158849 38.5379529, -0.8159353 38.5378441, -0.8159842 38.5377054, -0.8159931 38.5376607, -0.8160123 38.537564, -0.8160217 38.5375166, -0.8160381 38.5374348)",,,,
169608974,CV-830,,secondary,True,False,8.699,"LINESTRING (-0.816213 38.5360142, -0.8161751 38.5360245, -0.8161433 38.5360438, -0.8161296 38.5360548)",2,roundabout,,
"[427714513, 169608980, 169608961]",CV-829,Calle Cuatro Rosas,secondary,False,False,81.63600000000001,"LINESTRING (-0.8143691 38.5362211, -0.8145507 38.5362075, -0.8150717 38.5361682, -0.8153027 38.5361461)",2,,yes,
427714515,CV-830,,secondary,True,False,7.634,"LINESTRING (-0.8161178 38.5361443, -0.8161312 38.5361646, -0.8161503 38.536182, -0.8161741 38.5361953)",2,roundabout,,
169612588,,Calle médico Vicente Francisco Gil Guillén,residential,False,False,154.625,"LINESTRING (-0.8225936 38.5385872, -0.8223547 38.5387147, -0.8219822 38.5389174, -0.8211931 38.5393505, -0.8211361 38.5393834)",,,,
169612597,,Calle del Médico Vicente Francisco Gil Guillén,residential,True,False,56.93,"LINESTRING (-0.8225936 38.5385872, -0.8228909 38.5384607, -0.8231338 38.538348, -0.8231591 38.5383306)",,,,
169612588,,Calle médico Vicente Francisco Gil Guillén,residential,False,True,154.625,"LINESTRING (-0.8211361 38.5393834, -0.8211931 38.5393505, -0.8219822 38.5389174, -0.8223547 38.5387147, -0.8225936 38.5385872)",,,,
169612582,,Calle Garcilaso,residential,False,False,6.642,"LINESTRING (-0.8231591 38.5383306, -0.82323 38.5383528)",,,,
169612582,,Calle Garcilaso,residential,False,True,24.139,"LINESTRING (-0.8231591 38.5383306, -0.8229055 38.5382424)",,,,
420484805,,Calle del Coso,residential,True,False,77.524,"LINESTRING (-0.8231591 38.5383306, -0.823167 38.5383107, -0.8231734 38.5382749, -0.8232457 38.5376372)",1,,,
169612582,,Calle Garcilaso,residential,False,True,43.007,"LINESTRING (-0.8236848 38.5385046, -0.82323 38.5383528)",,,,
420484803,,Calle Quevedo,residential,False,False,55.062,"LINESTRING (-0.8236848 38.5385046, -0.8240625 38.5381072)",,,,
"[420472500, 169612582]",,"['Calle Venezuela', 'Calle Garcilaso']",residential,False,False,102.29599999999999,"LINESTRING (-0.8236848 38.5385046, -0.8242856 38.538704, -0.8244192 38.5387037, -0.8246179 38.5384413)",,,,
420488012,,Calle de la cantera,residential,False,False,129.12,"LINESTRING (-0.8236848 38.5385046, -0.8236588 38.538552, -0.8236628 38.5385772, -0.8237144 38.5386475, -0.8237474 38.5387829, -0.8238257 38.5389192, -0.8241028 38.5392547, -0.8243194 38.539522)",,,,
169612582,,Calle Garcilaso,residential,False,False,24.139,"LINESTRING (-0.8229055 38.5382424, -0.8231591 38.5383306)",,,,
942672599,,Calle del Médico Vicente Francisco Gil Guillén,residential,True,False,47.23,"LINESTRING (-0.8229055 38.5382424, -0.8228765 38.5382978, -0.8228555 38.5383292, -0.8227365 38.5384487, -0.8225936 38.5385872)",,,,
169614319,CV-830,,secondary,True,False,4.981,"LINESTRING (-0.8191832 38.5343381, -0.8191463 38.534332, -0.8191269 38.5343339)",,roundabout,,
169614313,CV-830,Avenida de los Reyes Católicos,secondary,True,False,75.72699999999999,"LINESTRING (-0.8192486 38.5343953, -0.8194211 38.5343155, -0.8197845 38.5341718, -0.8200226 38.5340844)",,,,
169614319,CV-830,,secondary,True,False,8.816,"LINESTRING (-0.8192486 38.5343953, -0.8192387 38.5343765, -0.8192235 38.53436, -0.8192038 38.5343467, -0.8191832 38.5343381)",,roundabout,,
169614316,CV-830,Avenida del Historiador Bernardo Herrero,secondary,True,False,238.146,"LINESTRING (-0.8212096 38.5338753, -0.8214043 38.533921, -0.82151 38.5339531, -0.8219557 38.5340945, -0.8224292 38.5342403, -0.8225636 38.5342835, -0.8227175 38.5343413, -0.8230745 38.5344485, -0.8235288 38.534599, -0.8236291 38.5346243, -0.8237591 38.5346506)",,,,
169614328,CV-830,,secondary,True,False,8.256,"LINESTRING (-0.8212096 38.5338753, -0.8212232 38.533869, -0.821234 38.5338599, -0.821241 38.5338488, -0.8212436 38.5338366, -0.8212417 38.5338243, -0.8212354 38.533813)",,,,
169614319,CV-830,,secondary,True,False,4.627000000000001,"LINESTRING (-0.8190799 38.5344901, -0.8191035 38.5344996, -0.8191294 38.5345045)",,roundabout,,
169614328,CV-830,,secondary,True,False,2.833,"LINESTRING (-0.8211477 38.5338642, -0.8211603 38.5338723, -0.8211753 38.5338772)",,,,
169614316,CV-830,Avenida del Historiador Bernardo Herrero,secondary,True,False,77.743,"LINESTRING (-0.8237591 38.5346506, -0.823905 38.5346605, -0.823993 38.5346628, -0.8240948 38.5346581, -0.8242282 38.5346529, -0.8243416 38.5346413, -0.8244173 38.5346282, -0.8244911 38.5346135, -0.8245803 38.5345926, -0.8246393 38.5345763)",,,,
270513720,,Calle Pintor Zurbarán,residential,True,False,11.501000000000001,"LINESTRING (-0.8237591 38.5346506, -0.8237935 38.5347134, -0.8238128 38.5347451)",,,,
169614328,CV-830,,secondary,True,False,3.029,"LINESTRING (-0.8211753 38.5338772, -0.8211927 38.5338784, -0.8212096 38.5338753)",,,,
420030779,,Avenida Gran Vía,residential,True,False,39.55,"LINESTRING (-0.8211753 38.5338772, -0.821111 38.5339495, -0.8209555 38.5341244, -0.8209153 38.534169)",,,,
169612557,CV-830,Avenida de los Reyes Católicos,secondary,True,False,56.81399999999999,"LINESTRING (-0.8190377 38.5343896, -0.8189619 38.5344338, -0.8188423 38.5344875, -0.8184702 38.5346411)",,,,
169614319,CV-830,,secondary,True,False,12.596,"LINESTRING (-0.8190377 38.5343896, -0.8190314 38.5344175, -0.8190369 38.5344455, -0.8190537 38.5344706, -0.8190799 38.5344901)",,roundabout,,
169614328,CV-830,,secondary,True,False,6.798,"LINESTRING (-0.8211466 38.533808, -0.8211403 38.5338152, -0.8211361 38.5338233, -0.821134 38.5338319, -0.8211342 38.5338406, -0.8211366 38.5338491, -0.8211412 38.5338571, -0.8211477 38.5338642)",,,,
169614331,CV-830,Avenida de los Reyes Católicos,secondary,True,False,46.137,"LINESTRING (-0.8211466 38.533808, -0.8210373 38.5338065, -0.820925 38.5338049, -0.8207782 38.5338107, -0.8206605 38.5338145, -0.8206175 38.5338218)",,,,
169614328,CV-830,,secondary,True,False,1.0550000000000002,"LINESTRING (-0.8212354 38.533813, -0.821232 38.5338091, -0.821228 38.5338055)",,,,
169614331,CV-830,Avenida de los Reyes Católicos,secondary,True,False,23.632,"LINESTRING (-0.8202194 38.533931, -0.8201106 38.5339734, -0.8200222 38.5340079, -0.8199758 38.5340251)",,,,
169818514,,Calle Príncipe de Asturias,residential,False,False,97.933,"LINESTRING (-0.818467 38.5324982, -0.8194589 38.5320815)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,False,60.178,"LINESTRING (-0.818467 38.5324982, -0.81864 38.5330222)",,,,
169818514,,Calle Príncipe de Asturias,residential,False,True,92.03399999999999,"LINESTRING (-0.8221273 38.5309984, -0.8219414 38.5310755, -0.8211877 38.5313789)",,,,
420477852,,Avenida del Pardo,residential,False,False,65.293,"LINESTRING (-0.8221273 38.5309984, -0.8220785 38.5315148, -0.822072 38.531584)",,,,
172677793,,Calle Don Juan de Austria,residential,False,False,56.076,"LINESTRING (-0.8162694 38.5333912, -0.816586 38.5338305)",,,,
420523486,,Calle Luis Latorre Pardo,residential,False,False,78.989,"LINESTRING (-0.8162694 38.5333912, -0.8170757 38.5330644)",,,,
"[420523486, 169608991]",,"['Calle Luis Latorre Pardo', 'Calle de Rodrigo de Triana']",residential,False,True,111.85,"LINESTRING (-0.8162694 38.5333912, -0.8157134 38.5336166, -0.8156876 38.533639, -0.8156797 38.5336793, -0.8159698 38.5340622)",,,,
169612557,CV-830,Avenida de los Reyes Católicos,secondary,True,False,64.825,"LINESTRING (-0.8174498 38.5350604, -0.8172954 38.5351167, -0.8170396 38.5352188, -0.8169813 38.5352561, -0.8168902 38.5353149, -0.8168251 38.5353683)",,,,
172677793,,Calle Don Juan de Austria,residential,False,True,50.458,"LINESTRING (-0.8174498 38.5350604, -0.8174113 38.5350058, -0.8173118 38.5348646, -0.817175 38.5346608)",,,,
420523486,,Calle Luis Latorre Pardo,residential,False,True,78.989,"LINESTRING (-0.8170757 38.5330644, -0.8162694 38.5333912)",,,,
172677806,,Calle Cuba,residential,False,False,60.539,"LINESTRING (-0.8219681 38.5322126, -0.8213527 38.5324669)",,,,
420477852,,Avenida del Pardo,residential,False,False,60.331,"LINESTRING (-0.8219681 38.5322126, -0.8218934 38.5327161, -0.8218859 38.5327513)",,,,
420477852,,Avenida del Pardo,residential,False,True,70.479,"LINESTRING (-0.8219681 38.5322126, -0.8219805 38.5321314, -0.822072 38.531584)",,,,
172677800,,Calle Petrel,residential,True,False,75.844,"LINESTRING (-0.8189399 38.5339643, -0.8197115 38.5336466)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,False,22.44,"LINESTRING (-0.8189399 38.5339643, -0.8190024 38.5341601)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,True,50.693999999999996,"LINESTRING (-0.8189399 38.5339643, -0.8189191 38.533899, -0.8187991 38.5335219)",,,,
172677806,,Calle Cuba,residential,False,False,63.204,"LINESTRING (-0.8194416 38.5332564, -0.8187991 38.5335219)",,,,
172677806,,Calle Cuba,residential,False,True,18.058,"LINESTRING (-0.8194416 38.5332564, -0.8196252 38.5331806)",,,,
172677804,,Calle Lepanto,residential,True,False,47.957,"LINESTRING (-0.8199758 38.5340251, -0.8197115 38.5336466)",,,,
169614331,CV-830,Avenida de los Reyes Católicos,secondary,True,False,77.238,"LINESTRING (-0.8199758 38.5340251, -0.8198385 38.5340758, -0.8193783 38.5342633, -0.8191832 38.5343381)",,,,
172677802,,Calle de la Batalla de Otumba,residential,False,False,53.949,"LINESTRING (-0.8206175 38.5338218, -0.8203332 38.5333906)",,,,
169614331,CV-830,Avenida de los Reyes Católicos,secondary,True,False,36.718,"LINESTRING (-0.8206175 38.5338218, -0.8205511 38.5338356, -0.8204194 38.5338719, -0.8202194 38.533931)",,,,
169608962,,Calle Hermanos Pinzón,residential,True,False,51.52,"LINESTRING (-0.8184702 38.5346411, -0.8182493 38.5342112)",,,,
169612557,CV-830,Avenida de los Reyes Católicos,secondary,True,False,100.255,"LINESTRING (-0.8184702 38.5346411, -0.8174498 38.5350604)",,,,
172677792,,Calle de las Tres Carabelas,residential,False,False,71.005,"LINESTRING (-0.8213095 38.5337101, -0.8209433 38.5331394)",,,,
172677797,,Avenida de Pascual Carrión Carrión,residential,False,False,12.759,"LINESTRING (-0.8213095 38.5337101, -0.821228 38.5338055)",,,,
172677797,,Avenida de Pascual Carrión Carrión,residential,False,True,37.197,"LINESTRING (-0.8213095 38.5337101, -0.8215515 38.5334343)",,,,
169818514,,Calle Príncipe de Asturias,residential,False,False,60.115,"LINESTRING (-0.8194589 38.5320815, -0.82007 38.531829)",,,,
169818514,,Calle Príncipe de Asturias,residential,False,True,97.933,"LINESTRING (-0.8194589 38.5320815, -0.818467 38.5324982)",,,,
172677802,,Calle de la Batalla de Otumba,residential,False,True,58.445,"LINESTRING (-0.8194589 38.5320815, -0.8196882 38.5324266, -0.8197692 38.5325477)",,,,
169818514,,Calle Príncipe de Asturias,residential,False,True,60.115,"LINESTRING (-0.82007 38.531829, -0.8194589 38.5320815)",,,,
172677792,,Calle de las Tres Carabelas,residential,False,True,58.026,"LINESTRING (-0.82007 38.531829, -0.8203792 38.5322914)",,,,
169818514,,Calle Príncipe de Asturias,residential,False,False,109.34800000000001,"LINESTRING (-0.82007 38.531829, -0.820096 38.5318183, -0.8211877 38.5313789)",,,,
545044137,,Calle Rey Juan Carlos I,residential,False,False,111.495,"LINESTRING (-0.81864 38.5330222, -0.8197692 38.5325477)",,,,
545044137,,Calle Rey Juan Carlos I,residential,False,True,83.813,"LINESTRING (-0.81864 38.5330222, -0.8177902 38.5333775)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,True,60.178,"LINESTRING (-0.81864 38.5330222, -0.818467 38.5324982)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,False,57.262,"LINESTRING (-0.81864 38.5330222, -0.81873 38.533305, -0.8187991 38.5335219)",,,,
172677793,,Calle Don Juan de Austria,residential,False,False,58.654,"LINESTRING (-0.816586 38.5338305, -0.8169105 38.5342929)",,,,
172677793,,Calle Don Juan de Austria,residential,False,True,56.076,"LINESTRING (-0.816586 38.5338305, -0.8162694 38.5333912)",,,,
263476482,,Calle Rey Juan Carlos I,residential,False,False,116.226,"LINESTRING (-0.816586 38.5338305, -0.8177902 38.5333775)",,,,
263476482,,Calle Rey Juan Carlos I,residential,False,True,59.468,"LINESTRING (-0.816586 38.5338305, -0.8159698 38.5340622)",,,,
263476482,,Calle Rey Juan Carlos I,residential,False,True,116.226,"LINESTRING (-0.8177902 38.5333775, -0.816586 38.5338305)",,,,
545044137,,Calle Rey Juan Carlos I,residential,False,False,83.813,"LINESTRING (-0.8177902 38.5333775, -0.81864 38.5330222)",,,,
545044138,,Calle Hermanos Pinzón,residential,False,False,46.521,"LINESTRING (-0.8177902 38.5333775, -0.8176843 38.5331958, -0.8175632 38.5329987)",,,,
172677806,,Calle Cuba,residential,False,False,74.556,"LINESTRING (-0.8187991 38.5335219, -0.8180361 38.5338274)",,,,
172677806,,Calle Cuba,residential,False,True,63.204,"LINESTRING (-0.8187991 38.5335219, -0.8194416 38.5332564)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,False,50.693999999999996,"LINESTRING (-0.8187991 38.5335219, -0.8189191 38.533899, -0.8189399 38.5339643)",,,,
1202756508,CV-833,Avenida de las Américas,secondary,False,True,57.262,"LINESTRING (-0.8187991 38.5335219, -0.81873 38.533305, -0.81864 38.5330222)",,,,
172677797,,Avenida de Pascual Carrión Carrión,residential,False,False,37.197,"LINESTRING (-0.8215515 38.5334343, -0.8213095 38.5337101)",,,,
172677797,,Avenida de Pascual Carrión Carrión,residential,False,True,35.591,"LINESTRING (-0.8215515 38.5334343, -0.8217787 38.5331681)",,,,
172678632,,Calle Comercio,residential,False,True,109.316,"LINESTRING (-0.8215515 38.5334343, -0.8227057 38.5338233)",,,,
420477852,,Avenida del Pardo,residential,False,False,39.204,"LINESTRING (-0.8218859 38.5327513, -0.8218348 38.5331016)",,,,
420477852,,Avenida del Pardo,residential,False,True,60.331,"LINESTRING (-0.8218859 38.5327513, -0.8218934 38.5327161, -0.8219681 38.5322126)",,,,
172677797,,Avenida de Pascual Carrión Carrión,residential,False,False,8.859,"LINESTRING (-0.8218348 38.5331016, -0.8217787 38.5331681)",,,,
420477852,,Avenida del Pardo,residential,False,True,39.204,"LINESTRING (-0.8218348 38.5331016, -0.8218859 38.5327513)",,,,
172677797,,Avenida de Pascual Carrión Carrión,residential,False,True,73.664,"LINESTRING (-0.8218348 38.5331016, -0.8219333 38.5329916, -0.8220466 38.5328535, -0.822299 38.5325476)",,,,
172677811,,Rotonda de la Música,residential,True,False,11.478,"LINESTRING (-0.823375 38.5311329, -0.8233371 38.5311154, -0.8232941 38.5311081, -0.8232504 38.5311118)",,roundabout,,
172678623,,Calle de la Libertad,residential,False,True,98.476,"LINESTRING (-0.8242535 38.5330416, -0.8238132 38.5338575)",,,,
270514188,,Calle Calzados,residential,False,False,29.651,"LINESTRING (-0.8242535 38.5330416, -0.8242212 38.5330335, -0.8241596 38.5330181, -0.8239288 38.5329604)",,,,
169614320,CV-830,Avenida del Historiador Bernardo Herrero,secondary,True,False,43.813,"LINESTRING (-0.8227573 38.5342936, -0.8224593 38.534199, -0.8222939 38.5341394)",,,,
