osmid,oneway,highway,reversed,length,name,geometry,lanes,junction,maxspeed,access,tunnel,width
220959323,False,tertiary,True,23.698999999999998,Calle Ángel Bruna,"LINESTRING (-0.9848749 37.6050054, -0.9848958 37.6050521, -0.984911 37.6051077, -0.984919 37.6052142)",2,,,,,
"[245650195, 241765405]",False,tertiary,False,85.21799999999999,"['Calle Ángel Bruna', 'Plaza Puerta de la Serreta']","LINESTRING (-0.9848749 37.6050054, -0.9848559 37.6049677, -0.9848435 37.6049282, -0.9848414 37.6048646, -0.984895 37.6046258, -0.9848981 37.604591, -0.9848945 37.6045715, -0.9848897 37.6045489, -0.9848698 37.6045112, -0.9847263 37.6043644, -0.9846564 37.604314)",,,,,,
48960433,False,residential,False,2.694,Calle Carlos III,"LINESTRING (-0.989675 37.605667, -0.9897046 37.6056609)",,,,,,
48583258,True,residential,False,89.994,Calle Carlos III,"LINESTRING (-0.989675 37.605667, -0.9895633 37.6056509, -0.9894444 37.605645, -0.9886655 37.6055457)",,,,,,
33780057,True,living_street,False,101.211,Calle del Duque,"LINESTRING (-0.9821841 37.6019604, -0.9822267 37.6019325, -0.9830691 37.60138)",,,,,,
"[286166105, 226075364, 452547581, 48583807]",True,tertiary,False,255.13600000000002,Calle Gisbert,"LINESTRING (-0.9821841 37.6019604, -0.9821567 37.6019268, -0.9821042 37.6018747, -0.9816433 37.6014168, -0.981386 37.601057, -0.9813178 37.6009616, -0.9809424 37.6004359, -0.9809112 37.6003936, -0.9808896 37.6003692, -0.9808665 37.6003471, -0.9808438 37.6003277, -0.9808173 37.600308, -0.9807939 37.600292, -0.980773 37.6002774, -0.9807561 37.6002638, -0.9807399 37.6002482, -0.9807259 37.6002337, -0.9807137 37.6002171, -0.9807041 37.6002011, -0.980696 37.6001842, -0.9806825 37.6001441, -0.9806735 37.600111, -0.9806671 37.6000854, -0.9806571 37.6000589, -0.9806439 37.6000373)",,,,,yes,
48774729,False,tertiary,False,63.349,Calle del Duque,"LINESTRING (-0.9821841 37.6019604, -0.9821149 37.6020019, -0.9819353 37.6021098, -0.981611 37.6023045)",,,,,,
"[367857656, 49293827, 49293828]",False,tertiary,True,177.693,"['Paseo Alfonso XII', 'Calle Gisbert']","LINESTRING (-0.9797541 37.5986119, -0.9797731 37.598729, -0.9797948 37.5987827, -0.9798304 37.5988348, -0.9799218 37.5989715, -0.9804488 37.5997495, -0.9805949 37.5999651, -0.9806439 37.6000373)",,,,,yes,
275216101,False,residential,True,78.661,Calle Pez Espada,"LINESTRING (-0.9797541 37.5986119, -0.9795273 37.5987171, -0.9794911 37.5987342, -0.9789864 37.5989731)",,,,,,
"[1099927752, 1002393066]",False,tertiary,False,45.12499999999999,Paseo Alfonso XII,"LINESTRING (-0.9797541 37.5986119, -0.9797026 37.5982546, -0.9796974 37.5982186, -0.9796951 37.5982088)",,,,,,
1097398633,False,tertiary,False,8.768,Calle San Diego,"LINESTRING (-0.9786527 37.6038059, -0.9787284 37.6037547)",2,,,,,
"[368202737, 368202747, 33779892]",False,residential,False,436.18499999999995,"['Calle Doctor Fleming', 'Calle Muralla del Mar']","LINESTRING (-0.9846696 37.5984616, -0.9846492 37.5984409, -0.9846264 37.5984259, -0.9845976 37.5984111, -0.9845656 37.5984017, -0.9845345 37.5983959, -0.9845042 37.5983962, -0.9839354 37.598458, -0.9833481 37.5985217, -0.9826607 37.5985963, -0.9819888 37.5986693, -0.9813764 37.5987358, -0.9806924 37.59881, -0.9799972 37.5988855, -0.9799607 37.5988926, -0.9799302 37.5989042, -0.9798975 37.5989171, -0.9798721 37.5989377, -0.9798487 37.5989571, -0.9798321 37.5989771)",,,,,,
758922887,True,living_street,False,102.01,Calle Cuatro Santos,"LINESTRING (-0.9838989 37.6007402, -0.9836398 37.6009406, -0.9833625 37.6011555, -0.9831283 37.6013369, -0.9830691 37.60138)",,,,,,
33781273,True,living_street,False,85.06,Calle Palas,"LINESTRING (-0.9843991 37.6013945, -0.9838989 37.6007402)",,,,,,
"[61494178, 1099926571, 48683484, 320965757, 48774716]",True,living_street,False,455.321,"['Calle del Aire', 'Calle Campos', 'Calle Jara']","LINESTRING (-0.9843991 37.6013945, -0.9849531 37.6010986, -0.98506 37.6012045, -0.985285 37.6014221, -0.9853239 37.6014482, -0.9856533 37.6015934, -0.9858327 37.6016035, -0.9860367 37.6016124, -0.9861959 37.6016132, -0.9863078 37.6016109, -0.9866551 37.6015439, -0.9866653 37.6015392, -0.9866726 37.6015314, -0.9866758 37.6015223, -0.9866746 37.6015126, -0.9866695 37.601504, -0.986614 37.6014491, -0.9864953 37.6013294, -0.9863744 37.601209, -0.9861432 37.6009795, -0.9857653 37.6006591, -0.9852249 37.6002067, -0.9850572 37.6000215)",,,,,,
48774737,True,living_street,False,57.734,Calle San Cristóbal la Corta,"LINESTRING (-0.9831117 37.6028552, -0.9825969 37.6031765)",,,,,,
127185055,True,living_street,False,46.281,Calle de la Caridad,"LINESTRING (-0.9831117 37.6028552, -0.9827723 37.6025375)",,,,,,
"[238175597, 48774678]",True,living_street,False,117.438,"['Calle Arco de la Caridad', 'Calle San Vicente']","LINESTRING (-0.9831117 37.6028552, -0.9835264 37.6026091, -0.9839653 37.6031531)",,,,,,
48774729,False,tertiary,True,31.584,Calle del Duque,"LINESTRING (-0.9813253 37.6024761, -0.981611 37.6023045)",,,,,,
238174192,False,tertiary,True,57.32299999999999,Plaza de La Merced,"LINESTRING (-0.9813253 37.6024761, -0.9811802 37.6025652, -0.981 37.6026759, -0.980811 37.6027919)",2,,,,,
276571461,True,living_street,False,37.045,Calle Beatas,"LINESTRING (-0.9825969 37.6031765, -0.9829776 37.603318)",,,,,,
39894862,False,living_street,True,61.664,Plaza Juan XXIII,"LINESTRING (-0.9870042 37.6044404, -0.9870371 37.6044392, -0.9870654 37.6044362, -0.9870935 37.6044297, -0.9871211 37.6044189, -0.9871512 37.6044081, -0.9871858 37.6044003, -0.9872177 37.6043974, -0.9872518 37.6043979, -0.9872881 37.6044028, -0.9873391 37.6044179, -0.9873686 37.6044304, -0.9873956 37.6044443, -0.9874226 37.6044646, -0.9874456 37.6044873, -0.9874653 37.6045152, -0.9874875 37.6045615, -0.9875041 37.6046037, -0.9875034 37.6046462)",,,,,,
"[48583161, 245650202]",True,"['residential', 'living_street']",False,194.882,"['Calle del Parque', 'Plaza Puerta de la Serreta']","LINESTRING (-0.9870042 37.6044404, -0.9869327 37.6044336, -0.9862661 37.6043343, -0.9855956 37.6042344, -0.9851846 37.6041684, -0.9850635 37.6041527, -0.9849756 37.6041503, -0.9848944 37.6041745, -0.9848395 37.6041988)",,,30,,,
120426597,False,living_street,False,35.760999999999996,Calle Santa Florentina,"LINESTRING (-0.9870042 37.6044404, -0.9871317 37.604299, -0.9872203 37.6041689)",,,,,,
39894862,False,living_street,False,61.664,Plaza Juan XXIII,"LINESTRING (-0.9875034 37.6046462, -0.9875041 37.6046037, -0.9874875 37.6045615, -0.9874653 37.6045152, -0.9874456 37.6044873, -0.9874226 37.6044646, -0.9873956 37.6044443, -0.9873686 37.6044304, -0.9873391 37.6044179, -0.9872881 37.6044028, -0.9872518 37.6043979, -0.9872177 37.6043974, -0.9871858 37.6044003, -0.9871512 37.6044081, -0.9871211 37.6044189, -0.9870935 37.6044297, -0.9870654 37.6044362, -0.9870371 37.6044392, -0.9870042 37.6044404)",,,,,,
1228715765,True,living_street,False,33.505,Plaza Juan XXIII,"LINESTRING (-0.9875034 37.6046462, -0.9874704 37.6046612, -0.9874413 37.6046806, -0.9874172 37.6047039, -0.9873988 37.6047303, -0.9873868 37.6047589, -0.9873815 37.6047888, -0.9873832 37.6048189, -0.9873917 37.6048482, -0.9874068 37.6048759, -0.9874279 37.6049009)",,roundabout,,,,
39894877,True,residential,False,170.683,Calle Salitre,"LINESTRING (-0.9896761 37.6053188, -0.9894275 37.6052555, -0.9884057 37.6050109, -0.9879196 37.6048797, -0.9878427 37.6048349)",,,,,,
"[245650201, 48960434]",False,residential,False,39.745000000000005,"['Calle García Lorca', 'Plaza Alcolea']","LINESTRING (-0.9896761 37.6053188, -0.9897028 37.6053296, -0.9897271 37.605344, -0.9897458 37.6053617, -0.9897589 37.6053814, -0.9897671 37.6054024, -0.9897736 37.6055043, -0.9897827 37.6056444)",,,,,,
48583193,False,living_street,True,91.018,Calle Huerto del Carmen,"LINESTRING (-0.9879788 37.6037421, -0.9886522 37.6043629)",,,,,,
320963662,True,residential,False,60.887,Calle Canales,"LINESTRING (-0.9880966 37.6046886, -0.9886522 37.6043629)",,,,,,
48683515,True,living_street,False,96.436,Plaza Juan XXIII,"LINESTRING (-0.9880966 37.6046886, -0.9876724 37.6044428, -0.9872203 37.6041689)",,,,destination,,
48583193,False,living_street,False,91.018,Calle Huerto del Carmen,"LINESTRING (-0.9886522 37.6043629, -0.9879788 37.6037421)",,,,,,
39894882,True,residential,False,139.40699999999998,Calle La Palma,"LINESTRING (-0.9886522 37.6043629, -0.9889347 37.6046324, -0.9896761 37.6053188)",,,,,,
224162256,False,living_street,False,7.858,Calle Lagueneta,"LINESTRING (-0.9792285 37.6020302, -0.9792472 37.6020993)",,,,,,
224162256,False,living_street,True,26.384,Calle Lagueneta,"LINESTRING (-0.9792285 37.6020302, -0.9791657 37.6017982)",,,,,,
48648897,False,residential,False,85.376,Plaza José García Cervantes,"LINESTRING (-0.9789864 37.5989731, -0.9788682 37.5988099, -0.9785042 37.5983071)",,,,,,
275216101,False,residential,False,78.661,Calle Pez Espada,"LINESTRING (-0.9789864 37.5989731, -0.9794911 37.5987342, -0.9795273 37.5987171, -0.9797541 37.5986119)",,,,,,
525958791,False,living_street,True,97.716,Plaza de San Agustín,"LINESTRING (-0.9868891 37.5994214, -0.9873808 37.5994018, -0.9878876 37.5993829, -0.9879375 37.5993766, -0.9879957 37.5993692)",,,,,,
"[33780866, 61494149, 48683500, 368203576, 320965757]",True,"['living_street', 'residential']",False,207.098,"['Calle Príncipe de Vergara', 'Calle del Aire', 'Calle del Cañón', 'Calle General Ordóñez']","LINESTRING (-0.9850572 37.6000215, -0.9849259 37.5998741, -0.9849123 37.5998567, -0.9852063 37.5996926, -0.9853048 37.5996342, -0.9851231 37.5993113, -0.9850459 37.5991687, -0.9850205 37.5990586, -0.9846696 37.5984616)",,,,,,3.5
120426597,False,living_street,True,35.760999999999996,Calle Santa Florentina,"LINESTRING (-0.9872203 37.6041689, -0.9871317 37.604299, -0.9870042 37.6044404)",,,,,,
48683518,False,residential,True,28.772,Calle del Pozo,"LINESTRING (-0.9838856 37.6048393, -0.9840409 37.6047331, -0.9841328 37.6046702)",,,,,,
238174193,True,living_street,False,63.222,Plaza de Risueño,"LINESTRING (-0.9826309 37.6024052, -0.9823072 37.6020898, -0.982208 37.6019877, -0.9821841 37.6019604)",,,,,,
"[48774732, 283078909]",True,living_street,False,95.53200000000001,Calle Don Roque,"LINESTRING (-0.9826309 37.6024052, -0.982397 37.6025371, -0.9817979 37.6028752, -0.9817476 37.6029036)",,,,,,
48774729,False,tertiary,False,31.584,Calle del Duque,"LINESTRING (-0.981611 37.6023045, -0.9813253 37.6024761)",,,,,,
"[48683521, 83250581]",False,living_street,"[False, True]",148.031,"['Calle Montanaro', 'Calle Calafate']","LINESTRING (-0.981611 37.6023045, -0.9815874 37.6022789, -0.9812003 37.6018589, -0.981173 37.6018272, -0.9809893 37.6016236, -0.9805114 37.601936)",,,,,,
48774729,False,tertiary,True,63.349,Calle del Duque,"LINESTRING (-0.981611 37.6023045, -0.9819353 37.6021098, -0.9821149 37.6020019, -0.9821841 37.6019604)",,,,,,
48774736,True,residential,False,59.055,Plaza de La Merced,"LINESTRING (-0.980811 37.6027919, -0.9811146 37.6032654)",,,,,,
238174192,False,tertiary,False,57.32300000000001,Plaza de La Merced,"LINESTRING (-0.980811 37.6027919, -0.981 37.6026759, -0.9811802 37.6025652, -0.9813253 37.6024761)",2,,,,,
"[238174192, 60170527]",False,tertiary,True,54.07,"['Plaza de La Merced', 'Calle San Diego']","LINESTRING (-0.980811 37.6027919, -0.9807912 37.602804, -0.9802909 37.6030499)",2,,,,,
241282697,False,living_street,False,85.729,Calle Linterna,"LINESTRING (-0.9799079 37.6013681, -0.9801244 37.6012413, -0.9806919 37.6009114)",,,,,,
241282697,False,living_street,True,36.608000000000004,Calle Linterna,"LINESTRING (-0.9799079 37.6013681, -0.979841 37.6014075, -0.9797293 37.6014733, -0.9795744 37.6015645)",,,,,,
48683525,False,living_street,True,31.077,Calle del Alto,"LINESTRING (-0.9797984 37.6017804, -0.9795744 37.6015645)",,,,yes,,
48683525,False,living_street,False,101.87899999999999,Calle del Alto,"LINESTRING (-0.9797984 37.6017804, -0.9798269 37.6018085, -0.9800277 37.6020068, -0.9801743 37.6021516, -0.9802126 37.6021894, -0.9802873 37.6022648, -0.9805182 37.6024975)",,,,yes,,
48683520,False,living_street,True,42.275,Calle Antiguones,"LINESTRING (-0.9796364 37.6018769, -0.9792472 37.6020993)",,,,,,
273612719,True,living_street,False,17.856,Calle Antiguones,"LINESTRING (-0.9796364 37.6018769, -0.9797984 37.6017804)",,,,,,
48683525,False,living_street,False,31.077,Calle del Alto,"LINESTRING (-0.9795744 37.6015645, -0.9797984 37.6017804)",,,,yes,,
241282697,False,living_street,False,36.608,Calle Linterna,"LINESTRING (-0.9795744 37.6015645, -0.9797293 37.6014733, -0.979841 37.6014075, -0.9799079 37.6013681)",,,,,,
48683520,False,living_street,False,42.275,Calle Antiguones,"LINESTRING (-0.9792472 37.6020993, -0.9796364 37.6018769)",,,,,,
224162256,False,living_street,True,7.858,Calle Lagueneta,"LINESTRING (-0.9792472 37.6020993, -0.9792285 37.6020302)",,,,,,
48683533,True,living_street,False,61.622,Calle Lagueneta,"LINESTRING (-0.9792472 37.6020993, -0.9794217 37.602551, -0.979447 37.6026303)",,,,,,
48683526,False,living_street,False,33.051,Calle Don Matías,"LINESTRING (-0.9800677 37.6026413, -0.9799205 37.6023679)",,,,,,
48683526,False,living_street,True,7.571,Calle Don Matías,"LINESTRING (-0.9800677 37.6026413, -0.9801018 37.6027038)",,,,,,
60170528,False,living_street,True,50.217,Calle San Crispín,"LINESTRING (-0.9800677 37.6026413, -0.9795443 37.6028202)",,,,,,
48683525,False,living_street,True,101.879,Calle del Alto,"LINESTRING (-0.9805182 37.6024975, -0.9802873 37.6022648, -0.9802126 37.6021894, -0.9801743 37.6021516, -0.9800277 37.6020068, -0.9798269 37.6018085, -0.9797984 37.6017804)",,,,yes,,
279390091,True,living_street,False,41.677,Calle del Alto,"LINESTRING (-0.9805182 37.6024975, -0.9806654 37.6026456, -0.9807747 37.6027554, -0.980811 37.6027919)",,,,,,
48683526,False,living_street,True,33.051,Calle Don Matías,"LINESTRING (-0.9799205 37.6023679, -0.9800677 37.6026413)",,,,,,
241282689,False,living_street,False,30.576,Calle Cruces,"LINESTRING (-0.9799205 37.6023679, -0.9796067 37.6024854)",,,,,,
241282689,False,living_street,True,12.637,Calle Cruces,"LINESTRING (-0.9799205 37.6023679, -0.980037 37.6023016)",,,,,,
378376415,True,living_street,False,60.06,Calle Don Matías,"LINESTRING (-0.9799205 37.6023679, -0.9796364 37.6018769)",,,,,,
48683533,True,living_street,False,22.789,Calle Lagueneta,"LINESTRING (-0.979447 37.6026303, -0.9795443 37.6028202)",,,,,,
"[48774740, 48683535]",False,living_street,False,81.291,"['Travesía de la Lealtad', 'Calle Cruces']","LINESTRING (-0.979447 37.6026303, -0.9791481 37.6027708, -0.9788659 37.6028977, -0.9786516 37.6030008)",,,,,,
60170527,False,tertiary,True,41.822,Calle San Diego,"LINESTRING (-0.9802909 37.6030499, -0.9798868 37.6032473)",2,,,,,
"[238174192, 60170527]",False,tertiary,False,54.07,"['Plaza de La Merced', 'Calle San Diego']","LINESTRING (-0.9802909 37.6030499, -0.9807912 37.602804, -0.980811 37.6027919)",2,,,,,
248446751,True,living_street,False,41.935,Calle Don Matías,"LINESTRING (-0.9802909 37.6030499, -0.9802664 37.6030051, -0.9801018 37.6027038)",,,,,,4
60170528,False,living_street,False,50.217,Calle San Crispín,"LINESTRING (-0.9795443 37.6028202, -0.9800677 37.6026413)",,,,,,
60170528,False,living_street,True,101.676,Calle San Crispín,"LINESTRING (-0.9795443 37.6028202, -0.979247 37.6029421, -0.9790306 37.6030554, -0.9787951 37.6031761, -0.9785604 37.6032964)",,,,,,
60170528,False,living_street,False,101.676,Calle San Crispín,"LINESTRING (-0.9785604 37.6032964, -0.9787951 37.6031761, -0.9790306 37.6030554, -0.979247 37.6029421, -0.9795443 37.6028202)",,,,,,
"[48774740, 48683535]",False,living_street,True,81.291,"['Travesía de la Lealtad', 'Calle Cruces']","LINESTRING (-0.9786516 37.6030008, -0.9788659 37.6028977, -0.9791481 37.6027708, -0.979447 37.6026303)",,,,,,
303960939,True,tertiary,False,39.17,Plaza de la Universidad,"LINESTRING (-0.9814288 37.6055703, -0.9810796 37.6055839, -0.9809848 37.6055891)",,,,,,
48774681,False,living_street,False,23.024,Plaza Serreta,"LINESTRING (-0.9836265 37.6033307, -0.9834005 37.6034347)",,,,,,
127185055,True,living_street,False,34.119,Calle de la Caridad,"LINESTRING (-0.9836265 37.6033307, -0.9833723 37.6030992)",,,,,,
276571458,True,living_street,False,35.788,Calle Francisco Irsino,"LINESTRING (-0.9836265 37.6033307, -0.9839653 37.6031531)",,,,,,
48774695,True,living_street,False,42.438,Calle Villalba la Corta,"LINESTRING (-0.9833723 37.6030992, -0.9829776 37.603318)",,,,,,
127185055,True,living_street,False,35.541,Calle de la Caridad,"LINESTRING (-0.9833723 37.6030992, -0.9831117 37.6028552)",,,,,,
"[48583747, 33778855]",True,living_street,False,99.64600000000002,"['Plaza Serreta', 'Calle Serreta']","LINESTRING (-0.9843445 37.6040231, -0.9840767 37.6037687, -0.983909 37.6036094, -0.9838324 37.6035338, -0.9836265 37.6033307)",,,,,,
48774727,False,residential,True,119.198,Calle Macarena,"LINESTRING (-0.9843445 37.6040231, -0.9839785 37.6042789, -0.9834067 37.6047078, -0.983351 37.6047506)",,,,,,
33778855,True,living_street,False,15.975,Calle Serreta,"LINESTRING (-0.9844607 37.6041334, -0.9843445 37.6040231)",,,,,,
48774726,False,residential,True,61.185,Calle del Barranco,"LINESTRING (-0.9844607 37.6041334, -0.9841554 37.6043551, -0.9839487 37.6045052)",,,,,,
48774725,False,residential,True,24.488,Calle de la Bola,"LINESTRING (-0.9839487 37.6045052, -0.9841328 37.6046702)",,,,,,
48774726,False,residential,False,61.185,Calle del Barranco,"LINESTRING (-0.9839487 37.6045052, -0.9841554 37.6043551, -0.9844607 37.6041334)",,,,,,
48774726,False,residential,True,43.649,Calle del Barranco,"LINESTRING (-0.9839487 37.6045052, -0.9838563 37.6045729, -0.9835849 37.6047717)",,,,,,
48774726,False,residential,False,43.649,Calle del Barranco,"LINESTRING (-0.9835849 37.6047717, -0.9838563 37.6045729, -0.9839487 37.6045052)",,,,,,
48774725,False,residential,False,24.488,Calle de la Bola,"LINESTRING (-0.9841328 37.6046702, -0.9839487 37.6045052)",,,,,,
48683518,False,residential,False,28.772,Calle del Pozo,"LINESTRING (-0.9841328 37.6046702, -0.9840409 37.6047331, -0.9838856 37.6048393)",,,,,,
48683518,False,residential,True,60.798,Calle del Pozo,"LINESTRING (-0.9841328 37.6046702, -0.9842444 37.6045944, -0.9846108 37.6043454, -0.9846564 37.604314)",,,,,,
48774727,False,residential,False,119.19800000000001,Calle Macarena,"LINESTRING (-0.983351 37.6047506, -0.9834067 37.6047078, -0.9839785 37.6042789, -0.9843445 37.6040231)",,,,,,
127185055,True,living_street,False,10.819,Calle de la Caridad,"LINESTRING (-0.9827099 37.6024797, -0.9826309 37.6024052)",,,,,,
48774735,False,living_street,True,78.763,Calle del Ciprés,"LINESTRING (-0.9827723 37.6025375, -0.9821154 37.603018)",,,,,,
127185055,True,living_street,False,8.457,Calle de la Caridad,"LINESTRING (-0.9827723 37.6025375, -0.9827099 37.6024797)",,,,,,
48774735,False,living_street,False,78.763,Calle del Ciprés,"LINESTRING (-0.9821154 37.603018, -0.9827723 37.6025375)",,,,,,
276571461,True,living_street,False,45.934,Calle Beatas,"LINESTRING (-0.9821154 37.603018, -0.9825969 37.6031765)",,,,,,
"[242875644, 251143030]",True,residential,False,152.542,"['Calle Saura', 'Plaza de Roldán']","LINESTRING (-0.9821154 37.603018, -0.981988 37.6031199, -0.9819642 37.6031375, -0.9817042 37.6032976, -0.9812291 37.6035613, -0.9806986 37.6037976)",,,,,,
276571461,True,living_street,False,40.143,Calle Beatas,"LINESTRING (-0.9829776 37.603318, -0.9833204 37.6034345, -0.983342 37.6034418, -0.9834005 37.6034347)",,,,,,
48774736,True,residential,False,68.774,Plaza de La Merced,"LINESTRING (-0.9811146 37.6032654, -0.9814423 37.6030855, -0.9817476 37.6029036)",,,,,,
242875642,False,residential,True,58.766,Subida a San Diego,"LINESTRING (-0.9811146 37.6032654, -0.9810446 37.6033077, -0.980584 37.6035857)",,,,,,
48774736,True,residential,False,60.363,Plaza de La Merced,"LINESTRING (-0.9817476 37.6029036, -0.9815258 37.6026798, -0.9813253 37.6024761)",,,,,,
60170527,False,tertiary,False,41.822,Calle San Diego,"LINESTRING (-0.9798868 37.6032473, -0.9802909 37.6030499)",2,,,,,
60170527,False,tertiary,True,116.703,Calle San Diego,"LINESTRING (-0.9798868 37.6032473, -0.9795253 37.6034246, -0.979442 37.6034654, -0.9791747 37.6035773, -0.9787726 37.6037376, -0.9787284 37.6037547)",2,,,,,
"[368028521, 241282690, 368119939, 238174191]",True,tertiary,False,170.115,"['Plaza de Jaime Bosch', 'Calle Sor Francisca Armendáriz']","LINESTRING (-0.9798868 37.6032473, -0.9799104 37.6032843, -0.9801114 37.6035997, -0.9801289 37.6036231, -0.9801494 37.6036448, -0.9801734 37.603662, -0.9801969 37.6036763, -0.9802257 37.6036967, -0.980248 37.6037169, -0.9802644 37.6037396, -0.9804768 37.6042142, -0.980526 37.6043392, -0.9805779 37.604471, -0.9806438 37.6046386)",,,,,,
"[39890369, 48774746, 48774742]",False,living_street,"[False, True]",67.83300000000001,"['Callejón del Portillo', 'Calle San Cristóbal la Larga', 'Callejón Yeseros']","LINESTRING (-0.9806438 37.6046386, -0.9806669 37.6046251, -0.9809622 37.6044426, -0.9809866 37.6043958, -0.9809703 37.6043638, -0.9808745 37.6042591, -0.9808844 37.6042235, -0.9809219 37.6041972)",,,,,,
"[48774689, 368026094]",False,tertiary,True,109.932,Calle Sor Francisca Armendáriz,"LINESTRING (-0.9806438 37.6046386, -0.9806476 37.6046572, -0.9806966 37.6048302, -0.9807148 37.6048778, -0.9809479 37.605492, -0.9809848 37.6055891)",,,,,,
48774684,True,living_street,False,48.593,Calle de la Gloria,"LINESTRING (-0.9809219 37.6041972, -0.9806986 37.6037976)",,,,,,
"[39890369, 48774746, 48774742]",False,living_street,"[False, True]",67.833,"['Callejón del Portillo', 'Calle San Cristóbal la Larga', 'Callejón Yeseros']","LINESTRING (-0.9809219 37.6041972, -0.9808844 37.6042235, -0.9808745 37.6042591, -0.9809703 37.6043638, -0.9809866 37.6043958, -0.9809622 37.6044426, -0.9806669 37.6046251, -0.9806438 37.6046386)",,,,,,
60448059,True,tertiary,False,19.163,Plaza de la Universidad,"LINESTRING (-0.9814375 37.6057425, -0.9814288 37.6055703)",,,,,,
242890614,True,tertiary,False,16.702,Calle Carlos III,"LINESTRING (-0.9810071 37.6059955, -0.9811966 37.6059907)",,,,,,4.4
"[48774689, 368026094]",False,tertiary,False,109.932,Calle Sor Francisca Armendáriz,"LINESTRING (-0.9809848 37.6055891, -0.9809479 37.605492, -0.9807148 37.6048778, -0.9806966 37.6048302, -0.9806476 37.6046572, -0.9806438 37.6046386)",,,,,,
368023221,True,tertiary,False,45.235,Plaza de la Universidad,"LINESTRING (-0.9809848 37.6055891, -0.9810047 37.6059159, -0.9810071 37.6059955)",,,,,,
224162256,False,living_street,False,26.384,Calle Lagueneta,"LINESTRING (-0.9791657 37.6017982, -0.9792285 37.6020302)",,,,,,
