osmid,oneway,name,highway,reversed,length,junction,geometry,maxspeed,ref,lanes
773113607,False,Avinguda de la Generalitat,residential,True,36.964,,"LINESTRING (1.1397392 41.107721, 1.1396124 41.1080394)",,,
"[589399044, 773113431]",True,Plaça d'Alexander Fleming,tertiary,False,31.383,roundabout,"LINESTRING (1.1397392 41.107721, 1.1397159 41.1077152, 1.1396637 41.1076888, 1.1396193 41.1076489, 1.1395922 41.107601, 1.1395849 41.1075492, 1.1395936 41.1075188, 1.1396017 41.1074904)",,,
42404168,True,Carrer d'Àngel Gimerà,residential,False,139.833,,"LINESTRING (1.1396124 41.1080394, 1.1411024 41.108606)",,,
773113607,False,Avinguda de la Generalitat,residential,False,36.964,,"LINESTRING (1.1396124 41.1080394, 1.1397392 41.107721)",,,
773119426,False,Avinguda de la Generalitat,residential,True,48.443,,"LINESTRING (1.1396124 41.1080394, 1.1394977 41.1084664)",,,
773119426,False,Avinguda de la Generalitat,residential,False,48.443,,"LINESTRING (1.1394977 41.1084664, 1.1396124 41.1080394)",,,
773119427,False,Avinguda de la Generalitat,residential,True,51.387,,"LINESTRING (1.1394977 41.1084664, 1.1394704 41.1086987, 1.1394745 41.1089276)",,,
42404172,True,Carrer del Vent,residential,False,106.365,,"LINESTRING (1.1394745 41.1089276, 1.140612 41.1093524)",,,
773119427,False,Avinguda de la Generalitat,residential,False,51.387,,"LINESTRING (1.1394745 41.1089276, 1.1394704 41.1086987, 1.1394977 41.1084664)",,,
773119433,False,Avinguda de la Generalitat,residential,True,55.367000000000004,,"LINESTRING (1.1394745 41.1089276, 1.1394976 41.1091603, 1.1395583 41.1094209)",,,
42384904,False,Avinguda de la Generalitat,residential,False,78.195,,"LINESTRING (1.1397585 41.1101073, 1.1397084 41.109977, 1.1395974 41.1095889, 1.1395583 41.1094209)",,,
42384905,True,Plaça dels Grallers,residential,False,18.187,roundabout,"LINESTRING (1.1397585 41.1101073, 1.1397986 41.1100947, 1.1398419 41.1100928, 1.1398837 41.1101017, 1.1399194 41.1101204, 1.1399449 41.1101468)",,,
773119435,True,Plaça dels Grallers,residential,False,16.204,roundabout,"LINESTRING (1.1397115 41.1102357, 1.1396992 41.1102081, 1.1396981 41.1101789, 1.1397084 41.1101508, 1.1397291 41.1101262, 1.1397585 41.1101073)",,,
773119436,True,Plaça dels Grallers,residential,False,16.838,roundabout,"LINESTRING (1.1399449 41.1101468, 1.1399571 41.1101757, 1.1399571 41.1102059, 1.1399449 41.1102348, 1.1399216 41.1102595, 1.1398895 41.1102777)",,,
42384863,False,Avinguda de la Generalitat,residential,True,116.084,,"LINESTRING (1.1398895 41.1102777, 1.1401172 41.1106534, 1.1406066 41.1111654)",,,
773119434,True,Plaça dels Grallers,residential,False,17.318,roundabout,"LINESTRING (1.1398895 41.1102777, 1.1398504 41.1102878, 1.139809 41.1102882, 1.1397696 41.1102789, 1.1397359 41.1102608, 1.1397115 41.1102357)",,,
42384911,False,Carrer de la Riera,residential,False,106.511,,"LINESTRING (1.1396148 41.113423, 1.1398316 41.1134024, 1.1407831 41.1130628)",,,
"[773119456, 773119452]",False,,residential,True,142.218,,"LINESTRING (1.1396148 41.113423, 1.1396297 41.1135979, 1.1396344 41.1136527, 1.140167 41.1135568, 1.1409358 41.1132935)",,,
773119440,False,Avinguda de la Generalitat,residential,True,51.119,,"LINESTRING (1.1406918 41.1112485, 1.141079 41.1116038)",,,
773119437,True,,residential,False,9.322000000000001,roundabout,"LINESTRING (1.1406918 41.1112485, 1.1406724 41.1112567, 1.1406505 41.1112599, 1.1406285 41.1112577, 1.1406085 41.1112504, 1.1405925 41.1112387)",,,
42404154,True,Carrer de Santiago Rusiñol,residential,False,77.976,,"LINESTRING (1.1407039 41.1111756, 1.1414587 41.1107653)",,,
773119438,True,,residential,False,9.014,roundabout,"LINESTRING (1.1407039 41.1111756, 1.1407142 41.1111898, 1.1407181 41.1112058, 1.1407154 41.1112219, 1.1407064 41.1112366, 1.1406918 41.1112485)",,,
42384863,False,Avinguda de la Generalitat,residential,False,116.084,,"LINESTRING (1.1406066 41.1111654, 1.1401172 41.1106534, 1.1398895 41.1102777)",,,
42384912,True,,residential,False,9.101,roundabout,"LINESTRING (1.1406066 41.1111654, 1.1406258 41.1111577, 1.1406472 41.1111549, 1.1406687 41.1111571, 1.1406882 41.1111642, 1.1407039 41.1111756)",,,
773119439,True,,residential,False,9.108,roundabout,"LINESTRING (1.1405925 41.1112387, 1.1405824 41.1112242, 1.1405787 41.111208, 1.1405819 41.1111918, 1.1405914 41.1111771, 1.1406066 41.1111654)",,,
773119453,False,Carrer de la Riera,residential,False,40.618,,"LINESTRING (1.1415607 41.1127234, 1.1418937 41.1124579)",,,
42404194,True,,residential,False,83.26599999999999,,"LINESTRING (1.1415607 41.1127234, 1.1412842 41.1130685, 1.1409358 41.1132935)",,,
773119454,False,Carrer de la Riera,residential,True,75.55,,"LINESTRING (1.1415607 41.1127234, 1.1411937 41.1129163, 1.1407831 41.1130628)",,,
42384910,False,Avinguda de la Generalitat,residential,False,46.393,,"LINESTRING (1.1418968 41.1123541, 1.1415453 41.1120317)",,,
773119451,True,,residential,False,8.584,roundabout,"LINESTRING (1.1418968 41.1123541, 1.1419202 41.1123462, 1.1419456 41.1123439, 1.1419707 41.1123476, 1.1419932 41.1123569)",,,
773119453,False,Carrer de la Riera,residential,True,40.618,,"LINESTRING (1.1418937 41.1124579, 1.1415607 41.1127234)",,,
773119449,True,,residential,False,13.526,roundabout,"LINESTRING (1.1418937 41.1124579, 1.1418746 41.1124436, 1.1418626 41.1124254, 1.1418589 41.1124054, 1.1418638 41.1123854, 1.1418769 41.1123677, 1.1418968 41.1123541)",,,
773119461,False,Avinguda de la Generalitat,residential,True,48.684,,"LINESTRING (1.1419808 41.1124626, 1.1423391 41.1128073)",,,
773119450,True,,residential,False,7.673,roundabout,"LINESTRING (1.1419808 41.1124626, 1.1419592 41.1124684, 1.1419364 41.1124695, 1.141914 41.1124659, 1.1418937 41.1124579)",,,
42384854,False,Carrer de la Riera,residential,False,62.678000000000004,,"LINESTRING (1.1419932 41.1123569, 1.1420665 41.1122674, 1.1423863 41.1118773)",,,
