osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
35721153,PO-220,Rúa do Convento,secondary,False,False,225.815,"LINESTRING (-8.5671602 42.6355715, -8.5661782 42.6351223, -8.5653958 42.6347714, -8.565355 42.6347496, -8.5652929 42.6347019, -8.5651754 42.6345759, -8.5650431 42.6344191, -8.5649972 42.634363)",,,
175817073,,,unclassified,False,True,336.942,"LINESTRING (-8.5671602 42.6355715, -8.5670714 42.635662, -8.5670057 42.6358321, -8.5668169 42.6365124, -8.5667347 42.6367916, -8.5666247 42.6370983, -8.5663872 42.6374853, -8.5660764 42.6378664, -8.565763 42.6382473, -8.5656769 42.6383611)",,,
1026971491,,Rúa do Convento,residential,False,True,183.735,"LINESTRING (-8.5671602 42.6355715, -8.5673118 42.6353749, -8.5673277 42.635321, -8.5672651 42.6352532, -8.5672142 42.6351731, -8.567193 42.6351016, -8.5671784 42.6347309, -8.5671737 42.634437, -8.5672468 42.6342833, -8.5673572 42.6339945)",,,
656337421,,PO-220,unclassified,False,True,58.203,"LINESTRING (-8.5667339 42.6311713, -8.5664773 42.6316595)",,,
35721173,,,unclassified,False,False,49.238,"LINESTRING (-8.5667339 42.6311713, -8.5666365 42.6310657, -8.5665084 42.6309958, -8.5662534 42.630933)",,,
35721173,,,unclassified,False,True,49.238,"LINESTRING (-8.5662534 42.630933, -8.5665084 42.6309958, -8.5666365 42.6310657, -8.5667339 42.6311713)",,,
1187363138,N-640,Rúa Circunvalación Don Aurelio,trunk,False,False,136.816,"LINESTRING (-8.5662534 42.630933, -8.5661559 42.6310623, -8.5660065 42.6312237, -8.5657881 42.6314161, -8.5655386 42.6315937, -8.5653286 42.631707, -8.565101 42.6317959)",,,
35721174,,Rúa Circunvalación Don Aurelio,residential,False,False,114.87400000000001,"LINESTRING (-8.565101 42.6317959, -8.5658104 42.6316744, -8.5661536 42.6316272, -8.5664773 42.6316595)",,,
"[1187363138, 814619483]",N-640,Rúa Circunvalación Don Aurelio,trunk,False,False,126.69099999999999,"LINESTRING (-8.565101 42.6317959, -8.5648705 42.631857, -8.564654 42.6318987, -8.5639105 42.6320398, -8.5637625 42.6320659, -8.5636104 42.632102)",,,
1187363138,N-640,Rúa Circunvalación Don Aurelio,trunk,False,True,136.816,"LINESTRING (-8.565101 42.6317959, -8.5653286 42.631707, -8.5655386 42.6315937, -8.5657881 42.6314161, -8.5660065 42.6312237, -8.5661559 42.6310623, -8.5662534 42.630933)",,,
"[814624696, 35721157]",PO-220,Rúa da Igrexa,secondary,False,False,111.101,"LINESTRING (-8.5618863 42.6335199, -8.5620707 42.6335989, -8.5627386 42.633843, -8.5630941 42.6339762)",,,
814619484,N-640,Rúa Circunvalación Don Aurelio,trunk,False,False,91.447,"LINESTRING (-8.5618863 42.6335199, -8.5617748 42.6336742, -8.5617529 42.633705, -8.5616381 42.6339158, -8.5615554 42.6340836, -8.561475 42.6342823)",,,
814619484,N-640,Rúa Circunvalación Don Aurelio,trunk,False,True,108.113,"LINESTRING (-8.5618863 42.6335199, -8.5619874 42.6333869, -8.5622952 42.6330052, -8.5625668 42.6326866)",,,
996098512,EP-8402,Rúa A Palma,living_street,False,False,70.159,"LINESTRING (-8.5618863 42.6335199, -8.5616609 42.6334328, -8.5611227 42.6332327)",2,20,
