osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge
228964205,Avenida de Vilalba,residential,False,False,10.969,"LINESTRING (-7.8509412 43.4505469, -7.8510624 43.4505023)",,,,,
228964205,Avenida de Vilalba,residential,False,True,106.04499999999999,"LINESTRING (-7.8509412 43.4505469, -7.8499443 43.4509137, -7.8497643 43.4509701)",,,,,
108515575,Rúa Capela,residential,False,True,97.843,"LINESTRING (-7.8506267 43.4515884, -7.8497643 43.4509701)",,,,,
91292177,Rúa Neda,residential,False,False,71.269,"LINESTRING (-7.8506267 43.4515884, -7.850419 43.4517923, -7.8501365 43.4521209)",,,,,
108515575,Rúa Capela,residential,False,False,88.718,"LINESTRING (-7.8506267 43.4515884, -7.8511035 43.4519201, -7.851302 43.4520437, -7.8514636 43.4520964)",,,,,
851118887,Rúa Irmáns Toxeiro,primary,False,True,155.283,"LINESTRING (-7.8558713 43.4467447, -7.856086 43.446865, -7.8572026 43.447348, -7.8573876 43.4474298, -7.8575075 43.4474763)",AC-861,50,,,
851118888,,primary_link,True,False,24.458,"LINESTRING (-7.8558713 43.4467447, -7.8558919 43.4467033, -7.8558938 43.4466594, -7.855877 43.4466171, -7.8558429 43.4465807, -7.855795 43.4465538)",,40,2,roundabout,
91292177,Rúa Neda,residential,False,True,96.75,"LINESTRING (-7.8489136 43.4534046, -7.8495914 43.452687)",,,,,
886733581,Rúa Mañón,residential,True,False,130.505,"LINESTRING (-7.8489136 43.4534046, -7.8486222 43.4531401, -7.8479759 43.4525267, -7.8479497 43.4525045, -7.8479195 43.4524792)",,30,,,
91292176,Rúa María Pita,residential,False,True,56.182,"LINESTRING (-7.8582387 43.4502157, -7.857878 43.4506478)",,,,,
229807388,Rúa Pardo Bazán,residential,False,False,12.726,"LINESTRING (-7.8582387 43.4502157, -7.8583039 43.4503199)",,,,,
229807388,Rúa Pardo Bazán,residential,False,True,11.769,"LINESTRING (-7.8582387 43.4502157, -7.8581785 43.4501193)",,,,,
91292085,Rúa da Xanela,residential,False,False,161.262,"LINESTRING (-7.8551706 43.4508532, -7.8551348 43.4514019, -7.8550618 43.4516456, -7.8550205 43.4517297, -7.8549371 43.4518273, -7.8546936 43.451988, -7.8544773 43.4521252)",,30,,,
879047283,Rúa da Xanela,residential,True,False,18.569,"LINESTRING (-7.8551706 43.4508532, -7.8552483 43.4507528, -7.8552835 43.4507077)",,30,1,,
1266184796,Rúa 8 de Marzo,residential,True,False,5.353,"LINESTRING (-7.8545674 43.4504519, -7.8546047 43.4504121)",,,,,
91292184,Rúa 8 de Marzo,residential,False,False,183.63,"LINESTRING (-7.8545674 43.4504519, -7.8545441 43.4505777, -7.8543615 43.4515655, -7.8543088 43.4518503, -7.8542633 43.4520885)",,30,,,
91292177,Rúa Neda,residential,False,False,96.75,"LINESTRING (-7.8495914 43.452687, -7.8489136 43.4534046)",,,,,
91292177,Rúa Neda,residential,False,True,76.802,"LINESTRING (-7.8495914 43.452687, -7.8501365 43.4521209)",,,,,
91292161,Praza de Carlos Fornos,residential,True,False,22.799000000000003,"LINESTRING (-7.8552477 43.4505215, -7.8552062 43.4505217, -7.8551668 43.450531, -7.8551331 43.4505487, -7.8551094 43.4505716, -7.8550958 43.4505985, -7.8550935 43.4506271, -7.8551027 43.450655)",,30,2,roundabout,
1266184795,Rúa do Campo da Feira,residential,True,False,38.537,"LINESTRING (-7.8552477 43.4505215, -7.8550356 43.4504366, -7.8548297 43.4503541)",,,,,
91292087,Rúa Fene,residential,False,True,115.796,"LINESTRING (-7.8491768 43.4513469, -7.8501365 43.4521209)",,,,,
108690931,Avenida de Vilalba,residential,False,True,7.152,"LINESTRING (-7.8491768 43.4513469, -7.8491135 43.4513919)",,30,,,
108690931,Avenida de Vilalba,residential,False,False,63.324999999999996,"LINESTRING (-7.8491768 43.4513469, -7.849203 43.4513238, -7.8496624 43.4510343, -7.8497643 43.4509701)",,30,,,
108517113,Avenida da Habana,tertiary,False,True,84.228,"LINESTRING (-7.8509416 43.4482408, -7.8499167 43.4483827)",DP-7004,,,,
91292124,Rúa Pontedeume,residential,True,False,256.56,"LINESTRING (-7.8509416 43.4482408, -7.8509373 43.448315, -7.8508921 43.4490968, -7.8509412 43.4505469)",,,,,
108517113,Avenida da Habana,tertiary,False,False,165.22000000000003,"LINESTRING (-7.8509416 43.4482408, -7.8510821 43.4481991, -7.8510969 43.4481947, -7.8514072 43.4481047, -7.8522684 43.447808, -7.8526595 43.4476868, -7.852813 43.4476405)",DP-7004,,,,
108690931,Avenida de Vilalba,residential,False,True,27.683,"LINESTRING (-7.8485681 43.4518796, -7.8483563 43.4520754)",,30,,,
91292160,Rúa Narón,residential,True,False,121.998,"LINESTRING (-7.8485681 43.4518796, -7.8486428 43.4519385, -7.8495152 43.4526268, -7.8495615 43.4526633, -7.8495914 43.452687)",,30,,,
108690931,Avenida de Vilalba,residential,False,False,69.857,"LINESTRING (-7.8485681 43.4518796, -7.8486594 43.451803, -7.8491135 43.4513919)",,30,,,
179698754,Rúa Capela,residential,True,False,80.261,"LINESTRING (-7.8524534 43.4521649, -7.8514636 43.4520964)",,,,,
238540997,Avenida de Ortigueira,tertiary,False,False,23.663,"LINESTRING (-7.8524534 43.4521649, -7.8524164 43.452376)",AC-119,50,2,,
238540997,Avenida de Ortigueira,tertiary,False,True,46.062,"LINESTRING (-7.8524534 43.4521649, -7.8524635 43.4521072, -7.8525138 43.451753)",AC-119,50,2,,
657964733,Rúa Ourense,residential,False,False,17.349,"LINESTRING (-7.8529246 43.4542568, -7.8531377 43.4542771)",,,,,
228964049,Rúa Ourense,residential,False,True,70.517,"LINESTRING (-7.8529246 43.4542568, -7.8522451 43.4541738, -7.8520629 43.4541525)",,30,,,
91292127,Rúa Menéndez Pelayo,residential,False,False,21.025,"LINESTRING (-7.8558166 43.4507542, -7.8560164 43.4508755)",,,,,
91292121,Praza de Carlos Fornos,residential,True,False,17.181,"LINESTRING (-7.8558166 43.4507542, -7.8558477 43.450733, -7.8558685 43.4507061, -7.8558773 43.4506759, -7.8558732 43.4506451, -7.8558565 43.4506167)",,30,2,roundabout,
91292070,Rúa da Saúde,residential,False,False,56.06,"LINESTRING (-7.8532255 43.4538735, -7.8532385 43.4538167, -7.8533397 43.4533762)",,,,,
"[229899827, 229899483]",Rúa da Saúde,residential,True,False,64.837,"LINESTRING (-7.8532255 43.4538735, -7.8529953 43.4538472, -7.8529205 43.4541907, -7.8529246 43.4542568)",,30,1,,
232441555,Avenida de Galicia,tertiary,False,False,78.534,"LINESTRING (-7.8549289 43.4479726, -7.8557573 43.4483429)",,50,,,
232441555,Avenida de Galicia,tertiary,False,True,133.264,"LINESTRING (-7.8549289 43.4479726, -7.8547684 43.4479046, -7.8546614 43.4478588, -7.8536072 43.4473931, -7.8535142 43.4473551)",,50,,,
108517103,Praza do Hospital,tertiary,True,False,16.307,"LINESTRING (-7.852813 43.4476405, -7.8528961 43.447575, -7.8529498 43.4475326)",AC-119,,,,
108517113,Avenida da Habana,tertiary,False,True,165.22000000000003,"LINESTRING (-7.852813 43.4476405, -7.8526595 43.4476868, -7.8522684 43.447808, -7.8514072 43.4481047, -7.8510969 43.4481947, -7.8510821 43.4481991, -7.8509416 43.4482408)",DP-7004,,,,
232441838,Avenida de Castelao,tertiary,False,False,62.62200000000001,"LINESTRING (-7.852813 43.4476405, -7.8528223 43.4477689, -7.8528447 43.4480787, -7.8528578 43.4482027)",AC-119,,,,
91292127,Rúa Menéndez Pelayo,residential,False,False,42.342,"LINESTRING (-7.8560164 43.4508755, -7.8564572 43.4510819)",,,,,
91292127,Rúa Menéndez Pelayo,residential,False,True,21.025,"LINESTRING (-7.8560164 43.4508755, -7.8558166 43.4507542)",,,,,
657964733,Rúa Ourense,residential,False,True,17.349,"LINESTRING (-7.8531377 43.4542771, -7.8529246 43.4542568)",,,,,
229899491,Rúa da Saúde,residential,True,False,45.435,"LINESTRING (-7.8531377 43.4542771, -7.8531512 43.4542149, -7.8532255 43.4538735)",,30,1,,
657964733,Rúa Ourense,residential,False,False,54.322,"LINESTRING (-7.8531377 43.4542771, -7.8532182 43.4542864, -7.8536667 43.4543382, -7.8538023 43.4543539)",,,,,
108515583,Rúa Virxe da Luz,residential,False,False,124.868,"LINESTRING (-7.8541013 43.4528653, -7.8556471 43.4528229)",,,,,
91292184,Rúa 8 de Marzo,residential,False,False,70.164,"LINESTRING (-7.8541013 43.4528653, -7.8540829 43.4529548, -7.8539668 43.4534887)",,30,,,
91292184,Rúa 8 de Marzo,residential,False,True,65.91,"LINESTRING (-7.8541013 43.4528653, -7.8541182 43.4527831, -7.8542241 43.4522937, -7.8542268 43.4522796)",,30,,,
