osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,width,ref,junction,tunnel,bridge,access
80907567,True,1,Carrer d'Enrique Tierno Galván,residential,False,178.86100000000002,"LINESTRING (2.0951431 41.3736954, 2.094887 41.373705, 2.0933596 41.37383, 2.0932575 41.3738356, 2.0931734 41.3738403, 2.0930098 41.3738484)",,,,,,,
24878932,True,,Carrer de Josep Anselm Clavé,residential,False,61.733999999999995,"LINESTRING (2.0916019 41.3738964, 2.091597 41.3738506, 2.0915804 41.3736808, 2.0915444 41.3733429)",30,,,,,,
24878876,True,,Carrer de la Lleialtat,residential,False,81.464,"LINESTRING (2.0930098 41.3738484, 2.0929911 41.3742719, 2.0929885 41.3743346, 2.0929847 41.374429, 2.0929825 41.3745102, 2.0929828 41.3745807)",40,,,,,,
296727756,True,,Carrer de Sant Josep,residential,False,117.59899999999999,"LINESTRING (2.0930098 41.3738484, 2.0929573 41.3738502, 2.0921719 41.373877, 2.0916019 41.3738964)",30,6,,,,,
"[28100818, 1040472035]",True,1,,trunk_link,False,286.89700000000005,"LINESTRING (2.0956581 41.3764516, 2.0953895 41.3761876, 2.0951033 41.3758627, 2.0948767 41.3755673, 2.094652 41.3752913, 2.0945386 41.3751917, 2.0944443 41.3751262, 2.0943534 41.3750841, 2.094255 41.3750659, 2.0941584 41.3750705, 2.0940296 41.3751092, 2.093918 41.3751672, 2.0938358 41.3752451, 2.093524 41.375609)",50,,12,,,,
555784709,False,,Carrer d'Antoni Gallisà Sogué,residential,False,92.8,"LINESTRING (2.0921403 41.3762519, 2.092751 41.3769494)",20,,,,,,
24878903,False,,Carrer d'Antoni Gallisà Sogué,residential,False,42.559,"LINESTRING (2.0921403 41.3762519, 2.0920919 41.3762148, 2.0920248 41.3761899, 2.0916885 41.3760815)",20,,,,,,
24878930,True,,Carrer de Miramar,residential,False,80.14399999999999,"LINESTRING (2.092453 41.3757656, 2.0923712 41.3757457, 2.0923783 41.3750895)",,,,,,,
421247162,True,,Carrer de la Lleialtat,living_street,False,60.076,"LINESTRING (2.092453 41.3757656, 2.0922712 41.3760693, 2.092241 41.3761107, 2.0921403 41.3762519)",30,,,,,,
421247162,True,,Carrer de la Lleialtat,living_street,False,85.897,"LINESTRING (2.0929283 41.3750806, 2.092725 41.3753926, 2.092453 41.3757656)",30,,,,,,
296728068,True,,Carrer de la Pau,residential,False,57.994,"LINESTRING (2.091684 41.3751134, 2.0923783 41.3750895)",20,,,,,,
1015567136,True,,Carrer de Josep Anselm Clavé,residential,False,70.71,"LINESTRING (2.091684 41.3751134, 2.091647 41.3744781)",30,,,,,,
296728068,True,,Carrer de la Pau,residential,False,45.903,"LINESTRING (2.0923783 41.3750895, 2.0929283 41.3750806)",20,,,,,,
24878903,False,,Carrer d'Antoni Gallisà Sogué,residential,True,42.559,"LINESTRING (2.0916885 41.3760815, 2.0920248 41.3761899, 2.0920919 41.3762148, 2.0921403 41.3762519)",20,,,,,,
"[281224716, 53638148]",False,,Carrer de Josep Anselm Clavé,residential,True,103.05099999999999,"LINESTRING (2.0916885 41.3760815, 2.0911342 41.3766375, 2.091147 41.3767135, 2.0911504 41.3767392, 2.0911665 41.3768686)",30,,,,,,
1197969539,True,,Carrer de Josep Anselm Clavé,residential,False,107.875,"LINESTRING (2.0916885 41.3760815, 2.0917178 41.375935, 2.0916858 41.3751565, 2.091684 41.3751134)",30,,,,,,
555784709,False,,Carrer d'Antoni Gallisà Sogué,residential,True,92.8,"LINESTRING (2.092751 41.3769494, 2.0921403 41.3762519)",20,,,,,,
232122261,True,2,Carrer de Laureà Miró,primary,False,31.348999999999997,"LINESTRING (2.092751 41.3769494, 2.0929676 41.3769344, 2.0930454 41.3769268, 2.0931232 41.3769137)",30,,N-340,,,,
296723866,False,,Carrer de l'Esport,living_street,False,62.257,"LINESTRING (2.0915444 41.3733429, 2.0917001 41.3733339, 2.0922883 41.3733)",,,,,,,
"[24879008, 844505085]",False,,Carrer del Primer de Maig,primary_link,False,149.857,"LINESTRING (2.0931232 41.3769137, 2.0931454 41.3767441, 2.093187 41.3764749, 2.0932316 41.3762857, 2.0932589 41.3761696, 2.0933774 41.3758581, 2.093524 41.375609)",,,,,,,
53638152,True,,Carrer del Primer de Maig,primary,False,19.134,"LINESTRING (2.0931232 41.3769137, 2.0930946 41.3769667, 2.0930856 41.3769833, 2.0930734 41.3770007, 2.0930584 41.3770219, 2.0930027 41.377055)",,,,,,,
"[24879008, 844505085]",False,,Carrer del Primer de Maig,primary_link,True,149.857,"LINESTRING (2.093524 41.375609, 2.0933774 41.3758581, 2.0932589 41.3761696, 2.0932316 41.3762857, 2.093187 41.3764749, 2.0931454 41.3767441, 2.0931232 41.3769137)",,,,,,,
562962912,True,,Plaça d’Elisabeth Eidenbenz (Maternitat d’Elna),tertiary_link,False,10.579,"LINESTRING (2.0951852 41.3801533, 2.0951814 41.3800582)",30,,C-245,roundabout,,,
1155372723,True,,Plaça d’Elisabeth Eidenbenz (Maternitat d’Elna),tertiary_link,False,8.338,"LINESTRING (2.0953536 41.3799275, 2.0954498 41.3799072)",30,,C-245,roundabout,,,
41234728,True,,Carrer de Josep Campreciós,residential,False,72.913,"LINESTRING (2.085855 41.3773038, 2.0861008 41.3767382, 2.0861301 41.3766815)",30,,,,,,
41234717,False,2,Avinguda de Lluís Companys,residential,True,7.095,"LINESTRING (2.0864072 41.3810559, 2.0864082 41.3811197)",50,,,,,,
"[41234720, 41234721, 41234717]",False,2,Avinguda de Lluís Companys,residential,False,91.209,"LINESTRING (2.0864072 41.3810559, 2.0864221 41.3808838, 2.0864102 41.3803738, 2.0864126 41.3803306, 2.0864178 41.3802362)",50,,,,yes,,
41234726,False,,Carrer d'Andreu Amat,residential,False,73.646,"LINESTRING (2.0864072 41.3810559, 2.0863603 41.38103, 2.0862087 41.3809458, 2.0856974 41.3806622)",50,,,,,,
"[41234721, 42314574]",False,,"['Avinguda de Lluís Companys', ""Carrer de l'Església""]",residential,False,213.2,"LINESTRING (2.0864178 41.3802362, 2.0864206 41.3801395, 2.0864275 41.3799114, 2.0864293 41.3798467, 2.0864321 41.3797455, 2.0865243 41.3797452, 2.0871135 41.3797495, 2.0878041 41.3797576, 2.0882805 41.3797714, 2.0883328 41.3797711)",50,,,,,,
"[41234720, 41234721, 41234717]",False,2,Avinguda de Lluís Companys,residential,True,91.209,"LINESTRING (2.0864178 41.3802362, 2.0864126 41.3803306, 2.0864102 41.3803738, 2.0864221 41.3808838, 2.0864072 41.3810559)",50,,,,yes,,
246779021,False,,Carrer de Josep Puig i Cadafalch,residential,False,270.08900000000006,"LINESTRING (2.0864178 41.3802362, 2.0863361 41.3801819, 2.0863138 41.3801658, 2.0860904 41.3800188, 2.0857383 41.3797878, 2.0853597 41.3794597, 2.0850321 41.3790892, 2.0844716 41.3785165, 2.084355 41.3783816)",30,,,,,,
"[246779025, 246779023]",False,,"['Carrer de Juli Culebres i Barba', 'Carrer de Lluís Domenech i Montaner']",residential,True,437.618,"LINESTRING (2.0864178 41.3802362, 2.0864923 41.3802989, 2.0865303 41.3803186, 2.0869464 41.3805215, 2.0872905 41.3806653, 2.0875181 41.3807458, 2.0878262 41.3808459, 2.088376 41.3809713, 2.0886282 41.3810092, 2.089028 41.3810611, 2.0896946 41.3811134, 2.0902699 41.3811078, 2.0907361 41.3810694, 2.0912921 41.3809934, 2.0913828 41.380981)",30,,,,,,
246779021,False,,Carrer de Josep Puig i Cadafalch,residential,True,46.169,"LINESTRING (2.084027 41.3780472, 2.084355 41.3783816)",30,,,,,,
41234719,True,,Carrer de Josep Puig i Cadafalch,residential,False,30.223,"LINESTRING (2.0841862 41.3778233, 2.0840916 41.3778832, 2.084028 41.3779521, 2.0840275 41.37797, 2.084027 41.3780472)",30,,,,,,
