osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,junction,maxspeed,tunnel
"[214467225, 914096446]",N-420a,Avinguda de Catalunya,tertiary,False,True,224.46299999999997,"LINESTRING (0.813669 41.1431447, 0.8153839 41.1433422, 0.8163148 41.1434678)",,,,
152745435,,Carrer del Mestral,residential,False,False,16.722,"LINESTRING (0.8206425 41.1467953, 0.8207919 41.1468951)",,,,
152745478,T-710,Avinguda del Priorat,tertiary,False,False,8.905,"LINESTRING (0.8206425 41.1467953, 0.8205647 41.1468499)",,,,
214467216,,Carrer de Dalt,residential,False,True,23.615,"LINESTRING (0.8206425 41.1467953, 0.820445 41.1466437)",,,,
152745478,T-710,Avinguda del Priorat,tertiary,False,True,57.269,"LINESTRING (0.8206425 41.1467953, 0.8210771 41.1464962, 0.8211501 41.1464502)",,,,
152745470,,Carrer de l'Escorxador,residential,False,False,121.547,"LINESTRING (0.8195255 41.1473034, 0.8197263 41.1473048, 0.8199969 41.1472566, 0.8204568 41.1471747, 0.8207919 41.1468951)",,,,
152745478,T-710,Avinguda del Priorat,tertiary,False,True,100.94200000000001,"LINESTRING (0.8195255 41.1473034, 0.8196051 41.1472582, 0.8199085 41.1471641, 0.8202373 41.1470097, 0.8204769 41.1468953, 0.8205647 41.1468499)",,,,
762534023,,Avinguda del Priorat,unclassified,False,False,170.743,"LINESTRING (0.8195255 41.1473034, 0.8188456 41.1474317, 0.8182425 41.1474786, 0.8175736 41.1474918, 0.8175116 41.1474843)",,,,
441634559,,,tertiary,True,False,26.856,"LINESTRING (0.823648 41.1411207, 0.8235725 41.1412477, 0.8235805 41.1413499)",,,,
48089819,,,tertiary,True,False,16.871000000000002,"LINESTRING (0.8235805 41.1413499, 0.8236046 41.141423, 0.8235882 41.1414984)",,roundabout,,
48089819,,,tertiary,True,False,22.671,"LINESTRING (0.8234639 41.1416003, 0.8233516 41.1416191, 0.8232043 41.1415811)",,roundabout,,
"[48089817, 913910004]",,Avinguda de la Generalitat,"['residential', 'tertiary']",False,False,245.60799999999998,"LINESTRING (0.8228459 41.1416359, 0.8220848 41.1421199, 0.8216928 41.1423515, 0.8215715 41.142416, 0.8214862 41.1424614, 0.82133 41.1425318, 0.8208735 41.1427162, 0.820532 41.1428379, 0.8204345 41.1428726)",,,,
48089818,,Avinguda de la Generalitat,tertiary,True,False,28.956,"LINESTRING (0.8228459 41.1416359, 0.8229758 41.1415467, 0.8230501 41.1415196, 0.8231112 41.1414725)",,,,
198738443,,Avinguda de la Generalitat,residential,False,True,40.357,"LINESTRING (0.8194269 41.1431669, 0.8198845 41.143053)",,,,
152745495,,Carrer de Pau Casals,residential,False,True,130.088,"LINESTRING (0.8194269 41.1431669, 0.8191636 41.1425862, 0.8190634 41.1423942, 0.8189491 41.1421452, 0.8189116 41.1420634)",,,,
198738443,,Avinguda de la Generalitat,residential,False,False,69.453,"LINESTRING (0.8194269 41.1431669, 0.8193375 41.1431913, 0.8189371 41.1433008, 0.8186411 41.1433658)",,,,
152745466,,Carrer de Mossèn Josep Vidal,residential,True,False,153.591,"LINESTRING (0.8186411 41.1433658, 0.8194074 41.1434159, 0.8204688 41.143482)",,,,
198738443,,Avinguda de la Generalitat,residential,False,False,85.984,"LINESTRING (0.8186411 41.1433658, 0.8183265 41.1433578, 0.8180679 41.1433868, 0.8179374 41.1434703, 0.8178962 41.1434966, 0.8177993 41.1436498)",,,,
198738443,,Avinguda de la Generalitat,residential,False,True,69.45299999999999,"LINESTRING (0.8186411 41.1433658, 0.8189371 41.1433008, 0.8193375 41.1431913, 0.8194269 41.1431669)",,,,
913910003,N-420a,Avinguda de Catalunya,tertiary,False,False,48.437,"LINESTRING (0.8177993 41.1436498, 0.8172275 41.143584)",,,,
198738443,,Avinguda de la Generalitat,residential,False,True,85.98400000000001,"LINESTRING (0.8177993 41.1436498, 0.8178962 41.1434966, 0.8179374 41.1434703, 0.8180679 41.1433868, 0.8183265 41.1433578, 0.8186411 41.1433658)",,,,
913110653,N-420a,Avinguda de Catalunya,tertiary,False,True,138.27200000000002,"LINESTRING (0.8177993 41.1436498, 0.8193155 41.1438461, 0.8194267 41.1438605)",,,,
152745480,,Avinguda de l'Infant Pere,residential,False,False,66.86,"LINESTRING (0.8225179 41.1451313, 0.8232739 41.1453248)",,,,
43942431,,Carrer de Miquel Puig i Cardona,residential,False,True,87.401,"LINESTRING (0.8225179 41.1451313, 0.8225479 41.1450772, 0.8225643 41.1450479, 0.8226155 41.1448777, 0.8226569 41.1445252, 0.8226772 41.1444506, 0.8227718 41.1443939)",,,,
152745480,,Avinguda de l'Infant Pere,residential,False,True,80.59,"LINESTRING (0.8225179 41.1451313, 0.8224175 41.1451618, 0.8222183 41.1452091, 0.8220879 41.1452416, 0.8216056 41.1453616)",,,,
214467213,N-420a,Avinguda de Reus,tertiary,False,True,67.918,"LINESTRING (0.824443 41.146502, 0.8252468 41.1465839)",,,,
214467260,,Avinguda de l'Infant Pere,residential,False,True,10.181,"LINESTRING (0.824443 41.146502, 0.8244596 41.1464113)",,,,
214467213,N-420a,Avinguda de Reus,tertiary,False,False,92.775,"LINESTRING (0.824443 41.146502, 0.8241971 41.1464769, 0.8233441 41.1463954)",,,,
199155141,N-420a,Avinguda de Catalunya,tertiary,False,True,79.056,"LINESTRING (0.8207274 41.1448469, 0.8209807 41.1455318)",,,,
297848867,,Carrer de Baix,residential,True,False,18.168,"LINESTRING (0.8207274 41.1448469, 0.8205395 41.1449286)",,,20,
199155141,N-420a,Avinguda de Catalunya,tertiary,False,False,41.217,"LINESTRING (0.8207274 41.1448469, 0.8206881 41.1447685, 0.820574 41.1444948)",,,,
152745444,,Carrer de Sant Francesc Xavier,residential,True,False,68.811,"LINESTRING (0.820574 41.1444948, 0.8211914 41.1440864)",,,,
199155141,N-420a,Avinguda de Catalunya,tertiary,False,False,46.755,"LINESTRING (0.820574 41.1444948, 0.8204343 41.1440877)",,,,
199155141,N-420a,Avinguda de Catalunya,tertiary,False,True,41.217,"LINESTRING (0.820574 41.1444948, 0.8206881 41.1447685, 0.8207274 41.1448469)",,,,
214467217,,Carrer de Josep Campàs,residential,False,False,130.989,"LINESTRING (0.8194267 41.1438605, 0.81941 41.143927, 0.819289 41.1444424, 0.8194644 41.1447595, 0.819494 41.1448129, 0.8195658 41.1449904)",,,,
913110653,N-420a,Avinguda de Catalunya,tertiary,False,False,138.27200000000002,"LINESTRING (0.8194267 41.1438605, 0.8193155 41.1438461, 0.8177993 41.1436498)",,,,
913838034,N-420a,Avinguda de Catalunya,tertiary,False,True,82.266,"LINESTRING (0.8194267 41.1438605, 0.8195056 41.1438694, 0.8202226 41.1439498, 0.8203701 41.1440245)",2,,,
152745480,,Avinguda de l'Infant Pere,residential,False,False,28.237,"LINESTRING (0.8209807 41.1455318, 0.821298 41.1454458)",,,,
199155141,N-420a,Avinguda de Catalunya,tertiary,False,False,79.056,"LINESTRING (0.8209807 41.1455318, 0.8207274 41.1448469)",,,,
199155141,N-420a,Avinguda de Catalunya,tertiary,False,True,76.296,"LINESTRING (0.8209807 41.1455318, 0.8210183 41.1456112, 0.8212183 41.1461939)",,,,
48089819,,,tertiary,True,False,14.596,"LINESTRING (0.8232043 41.1415811, 0.823143 41.1415306, 0.8231112 41.1414725)",,roundabout,,
441631885,,Avinguda de la Generalitat,tertiary,True,False,30.878999999999998,"LINESTRING (0.8232043 41.1415811, 0.8230343 41.141589, 0.8228459 41.1416359)",,,,
48089819,,,tertiary,True,False,39.691,"LINESTRING (0.8231112 41.1414725, 0.8231059 41.1414162, 0.8231645 41.1413092, 0.8232078 41.1412844, 0.8232504 41.14126, 0.8233877 41.1412556)",,roundabout,,
48089819,,,tertiary,True,False,19.490000000000002,"LINESTRING (0.8233877 41.1412556, 0.8235003 41.1412944, 0.8235805 41.1413499)",,roundabout,,
48089820,,,tertiary,True,False,26.584,"LINESTRING (0.8233877 41.1412556, 0.8235169 41.1412026, 0.823648 41.1411207)",,,,
1237206147,,T-710,tertiary,True,False,15.263,"LINESTRING (0.8235882 41.1414984, 0.8236306 41.1416319)",,,,
48089819,,,tertiary,True,False,15.661999999999999,"LINESTRING (0.8235882 41.1414984, 0.8235364 41.1415603, 0.8234639 41.1416003)",,roundabout,,
684554768,,Camí de Torroja,unclassified,False,True,111.20500000000001,"LINESTRING (0.8175116 41.1474843, 0.8175038 41.1474057, 0.8175762 41.1471502, 0.8176004 41.1470643, 0.8174381 41.1470119, 0.817367 41.1469391, 0.8173764 41.1468775, 0.8175239 41.1468149, 0.8177158 41.1467477)",,,,
"[77993819, 762534022]",,"['Camí de Torroja', 'Camí del Cementiri']",unclassified,False,False,215.66899999999998,"LINESTRING (0.8175116 41.1474843, 0.8173801 41.147721, 0.8171658 41.1477147, 0.8168323 41.1476525, 0.8164939 41.1475946, 0.8160499 41.1475519, 0.8158743 41.1474986, 0.8156705 41.1473906, 0.8153134 41.1471922)",,,,
762534023,,Avinguda del Priorat,unclassified,False,True,170.743,"LINESTRING (0.8175116 41.1474843, 0.8175736 41.1474918, 0.8182425 41.1474786, 0.8188456 41.1474317, 0.8195255 41.1473034)",,,,
"[77993819, 762534022]",,"['Camí de Torroja', 'Camí del Cementiri']",unclassified,False,True,215.66899999999998,"LINESTRING (0.8153134 41.1471922, 0.8156705 41.1473906, 0.8158743 41.1474986, 0.8160499 41.1475519, 0.8164939 41.1475946, 0.8168323 41.1476525, 0.8171658 41.1477147, 0.8173801 41.147721, 0.8175116 41.1474843)",,,,
152745484,,Carrer del Portal del Bou,residential,False,True,216.83899999999997,"LINESTRING (0.8153134 41.1471922, 0.8155207 41.1469381, 0.8159326 41.1466811, 0.8161251 41.1465463, 0.8163196 41.1464059, 0.816514 41.1462757, 0.816731 41.1461817, 0.8170089 41.146102, 0.8173176 41.1460429)",,,,
762916213,,Camí del Cementiri,unclassified,False,False,162.75400000000002,"LINESTRING (0.8153134 41.1471922, 0.8147354 41.1469113, 0.8145713 41.1468305, 0.8140402 41.1465254, 0.81394 41.1464678, 0.8137465 41.1463307)",,,,
762916213,,Camí del Cementiri,unclassified,False,True,162.754,"LINESTRING (0.8137465 41.1463307, 0.81394 41.1464678, 0.8140402 41.1465254, 0.8145713 41.1468305, 0.8147354 41.1469113, 0.8153134 41.1471922)",,,,
914096443,T-300,Marçà - Falset,secondary,False,False,12.872,"LINESTRING (0.8176792 41.1414471, 0.8178141 41.1415026)",,,,
919670683,T-300,Marçà - Falset,secondary,False,True,91.207,"LINESTRING (0.8187707 41.1418948, 0.8178141 41.1415026)",,,,
152745495,,Carrer de Pau Casals,residential,False,False,22.224,"LINESTRING (0.8187707 41.1418948, 0.8189021 41.1420426, 0.8189116 41.1420634)",,,,
913838035,T-300,Marçà - Falset,secondary,False,False,35.875,"LINESTRING (0.8187707 41.1418948, 0.8190206 41.1419996, 0.819152 41.1420409)",,,,
152745439,,Carrer del Sindicat,residential,False,True,49.309,"LINESTRING (0.8180386 41.142011, 0.8174718 41.1421312)",,,,
152745463,,,residential,False,False,49.605,"LINESTRING (0.8180386 41.142011, 0.8183358 41.1423969)",,,,
152745463,,,residential,False,True,55.186,"LINESTRING (0.8180386 41.142011, 0.8177267 41.1415738)",,,,
152745439,,Carrer del Sindicat,residential,False,False,49.309,"LINESTRING (0.8174718 41.1421312, 0.8180386 41.142011)",,,,
152745439,,Carrer del Sindicat,residential,False,True,86.366,"LINESTRING (0.8174718 41.1421312, 0.8173115 41.1421727, 0.817228 41.1422024, 0.8166696 41.1424007, 0.816532 41.1424496)",,,,
152745485,,Carrer de Cèsar Martinell,residential,True,False,85.074,"LINESTRING (0.8174718 41.1421312, 0.8174378 41.1423599, 0.8173936 41.1426574, 0.8173519 41.1428909)",,,,
152745441,,,residential,False,False,20.286,"LINESTRING (0.8189116 41.1420634, 0.819152 41.1420409)",,,,
152745495,,Carrer de Pau Casals,residential,False,False,130.088,"LINESTRING (0.8189116 41.1420634, 0.8189491 41.1421452, 0.8190634 41.1423942, 0.8191636 41.1425862, 0.8194269 41.1431669)",,,,
152745495,,Carrer de Pau Casals,residential,False,True,22.224,"LINESTRING (0.8189116 41.1420634, 0.8189021 41.1420426, 0.8187707 41.1418948)",,,,
152745463,,,residential,False,True,49.605,"LINESTRING (0.8183358 41.1423969, 0.8180386 41.142011)",,,,
152745454,,Carrer de Cèsar Martinell,residential,False,False,74.038,"LINESTRING (0.8164711 41.1428329, 0.8173519 41.1428909)",,,,
32515427,,Carrer de la Sènia del Padró,residential,True,False,42.932,"LINESTRING (0.8164711 41.1428329, 0.8165053 41.14259, 0.816532 41.1424496)",,,,
152745454,,Carrer de Cèsar Martinell,residential,False,True,74.038,"LINESTRING (0.8173519 41.1428909, 0.8164711 41.1428329)",,,,
152745485,,Carrer de Cèsar Martinell,residential,True,False,77.771,"LINESTRING (0.8173519 41.1428909, 0.8172465 41.1434779, 0.8172275 41.143584)",,,,
152745462,,Carrer de Francesc Rispa,residential,False,False,88.747,"LINESTRING (0.8225404 41.143588, 0.8230491 41.1442012, 0.8231019 41.1442649)",,,,
"[297379325, 152745462]",,Carrer de Francesc Rispa,residential,False,"[False, True]",24.548000000000002,"LINESTRING (0.8225404 41.143588, 0.8224373 41.1434783, 0.8223795 41.1434037)",,,,
152745489,,Plaça de la Nevera,living_street,False,False,165.591,"LINESTRING (0.8225404 41.143588, 0.8220341 41.1438451, 0.8219655 41.1439294, 0.8219936 41.144048, 0.8224538 41.1440909, 0.8228639 41.1442079, 0.8229413 41.1443247)",,,,
913910003,N-420a,Avinguda de Catalunya,tertiary,False,True,48.437,"LINESTRING (0.8172275 41.143584, 0.8177993 41.1436498)",,,,
913910003,N-420a,Avinguda de Catalunya,tertiary,False,False,77.587,"LINESTRING (0.8172275 41.143584, 0.8171673 41.1435763, 0.8167435 41.1435072, 0.8163148 41.1434678)",,,,
152745442,,,residential,False,False,63.989,"LINESTRING (0.8154099 41.1439217, 0.8161668 41.1440009)",,,,
152745442,,,residential,False,True,63.989,"LINESTRING (0.8161668 41.1440009, 0.8154099 41.1439217)",,,,
152745490,,Carrer de Jaume Ciurana i Galceràn,residential,False,False,60.675,"LINESTRING (0.8161668 41.1440009, 0.8162585 41.1437528, 0.8163148 41.1434678)",,,,
152745490,,Carrer de Jaume Ciurana i Galceràn,residential,False,True,155.249,"LINESTRING (0.8161668 41.1440009, 0.8159545 41.1442865, 0.8157017 41.1445967, 0.8153099 41.1449025, 0.8151595 41.1450153, 0.8150101 41.1450575)",,,,
214467265,,Carrer d'Eduard Baptista Alentorn,residential,False,False,15.002,"LINESTRING (0.8231019 41.1442649, 0.8229413 41.1443247)",,,,
152745462,,Carrer de Francesc Rispa,residential,False,True,88.747,"LINESTRING (0.8231019 41.1442649, 0.8230491 41.1442012, 0.8225404 41.143588)",,,,
"[214467265, 297379341, 152745494]",,Carrer d'Eduard Baptista Alentorn,residential,False,"[False, True]",178.865,"LINESTRING (0.8231019 41.1442649, 0.8237557 41.1440112, 0.8237042 41.1439488, 0.8230388 41.1431424, 0.823016 41.1431156)",,,,
214467265,,Carrer d'Eduard Baptista Alentorn,residential,False,False,16.145,"LINESTRING (0.8229413 41.1443247, 0.8227718 41.1443939)",,,,
214467265,,Carrer d'Eduard Baptista Alentorn,residential,False,True,15.002,"LINESTRING (0.8229413 41.1443247, 0.8231019 41.1442649)",,,,
152745489,,Plaça de la Nevera,living_street,False,True,165.591,"LINESTRING (0.8229413 41.1443247, 0.8228639 41.1442079, 0.8224538 41.1440909, 0.8219936 41.144048, 0.8219655 41.1439294, 0.8220341 41.1438451, 0.8225404 41.143588)",,,,
432074681,,,residential,False,True,64.063,"LINESTRING (0.8220257 41.1444887, 0.8223639 41.1444115, 0.8226856 41.1443821, 0.8227718 41.1443939)",,,,
152745486,,Carrer Nou,residential,False,True,158.14000000000001,"LINESTRING (0.8205395 41.1449286, 0.8207342 41.1455924, 0.8207448 41.1456564, 0.8207536 41.1457095, 0.8207547 41.1457159, 0.8208618 41.1460654, 0.8209392 41.146318)",,,,
297848867,,Carrer de Baix,residential,True,False,18.407,"LINESTRING (0.8205395 41.1449286, 0.8203755 41.1449904, 0.8203423 41.1450017)",,,20,
214467217,,Carrer de Josep Campàs,residential,False,True,130.989,"LINESTRING (0.8195658 41.1449904, 0.819494 41.1448129, 0.8194644 41.1447595, 0.819289 41.1444424, 0.81941 41.143927, 0.8194267 41.1438605)",,,,
152745490,,Carrer de Jaume Ciurana i Galceràn,residential,False,False,155.249,"LINESTRING (0.8150101 41.1450575, 0.8151595 41.1450153, 0.8153099 41.1449025, 0.8157017 41.1445967, 0.8159545 41.1442865, 0.8161668 41.1440009)",,,,
214467243,,,residential,True,False,16.631,"LINESTRING (0.8150101 41.1450575, 0.8150642 41.1450817, 0.8151006 41.1451181, 0.8151167 41.1451734)",,roundabout,,
214467252,,Plaça de la Quartera,residential,False,True,41.066,"LINESTRING (0.8201485 41.1450676, 0.8202115 41.1453223, 0.8201723 41.1454285)",,,,
297848867,,Carrer de Baix,residential,True,False,32.746,"LINESTRING (0.8201485 41.1450676, 0.8201259 41.1450788, 0.819822 41.1452297)",,,20,
214467243,,,residential,True,False,14.530999999999999,"LINESTRING (0.8151167 41.1451734, 0.8150814 41.145246, 0.8150257 41.145279)",,roundabout,,
297849295,,Carrer Malanyet,residential,False,True,163.38700000000003,"LINESTRING (0.8151167 41.1451734, 0.8153089 41.1451082, 0.8154682 41.1450058, 0.8156131 41.1449184, 0.815758 41.144852, 0.8158806 41.1448138, 0.8160321 41.1447864, 0.8162167 41.1447997, 0.8168664 41.1448596, 0.8169133 41.1448638)",,,,
214467243,,,residential,True,False,27.519000000000002,"LINESTRING (0.8148008 41.1451923, 0.8148149 41.1451173, 0.8148715 41.1450697, 0.8149433 41.1450512, 0.8150101 41.1450575)",,roundabout,,
152745465,,Carrer del Primer Corredor,residential,False,False,26.263,"LINESTRING (0.8212365 41.1452142, 0.821298 41.1454458)",,,,
296904166,,Plaça de la Quartera,residential,False,False,28.086,"LINESTRING (0.819822 41.1452297, 0.8198585 41.1453423, 0.8198795 41.1454281, 0.8199366 41.1454525)",,,,
297848867,,Carrer de Baix,residential,True,False,30.688000000000002,"LINESTRING (0.819822 41.1452297, 0.8197959 41.1452374, 0.8194797 41.1453283)",,,20,
296904172,,Carrer dels Arcs,residential,False,True,164.656,"LINESTRING (0.8203423 41.1450017, 0.8204809 41.1454353, 0.8205108 41.145661, 0.820522 41.1457344, 0.8205348 41.1458189, 0.8206932 41.1464569)",,,20,
297848867,,Carrer de Baix,residential,True,False,17.805,"LINESTRING (0.8203423 41.1450017, 0.8201594 41.1450639, 0.8201485 41.1450676)",,,20,
214467243,,,residential,True,False,24.205000000000002,"LINESTRING (0.8150257 41.145279, 0.814943 41.1452901, 0.8148718 41.1452718, 0.8148184 41.1452291, 0.8148008 41.1451923)",,roundabout,,
653651285,,Carrer de Jaume Ciurana i Galceràn,residential,False,True,123.792,"LINESTRING (0.8150257 41.145279, 0.8152302 41.1455152, 0.8155479 41.1456387, 0.8156517 41.1456707, 0.8162386 41.1458518)",,,,
152745440,,Carrer del Segon Corredor,residential,False,False,73.532,"LINESTRING (0.8216056 41.1453616, 0.8218512 41.1459965)",,,,
152745480,,Avinguda de l'Infant Pere,residential,False,True,27.406,"LINESTRING (0.8216056 41.1453616, 0.821298 41.1454458)",,,,
152745480,,Avinguda de l'Infant Pere,residential,False,False,80.59,"LINESTRING (0.8216056 41.1453616, 0.8220879 41.1452416, 0.8222183 41.1452091, 0.8224175 41.1451618, 0.8225179 41.1451313)",,,,
152745465,,Carrer del Primer Corredor,residential,False,False,73.309,"LINESTRING (0.821298 41.1454458, 0.821579 41.1460702)",,,,
152745465,,Carrer del Primer Corredor,residential,False,True,26.263,"LINESTRING (0.821298 41.1454458, 0.8212365 41.1452142)",,,,
152745480,,Avinguda de l'Infant Pere,residential,False,False,27.406,"LINESTRING (0.821298 41.1454458, 0.8216056 41.1453616)",,,,
152745480,,Avinguda de l'Infant Pere,residential,False,True,28.237,"LINESTRING (0.821298 41.1454458, 0.8209807 41.1455318)",,,,
214467255,,Carrer de la Muralla,residential,False,True,4.291,"LINESTRING (0.817618 41.1454431, 0.8176107 41.1454813)",,,,
152745438,,Carrer de Francesc Puig i Bes,residential,False,False,47.771,"LINESTRING (0.8223864 41.1458477, 0.8218512 41.1459965)",,,,
296982946,,Carrer de Mossén Francesc Mestres,residential,False,False,18.025,"LINESTRING (0.8189098 41.1458934, 0.8189098 41.1460555)",,,,
152745492,,Carrer del Portal del Bou,residential,False,False,72.706,"LINESTRING (0.8189098 41.1458934, 0.8183834 41.1459448, 0.8181454 41.1459541, 0.8180465 41.1459486)",,,,
296982945,,Carrer de Mossén Francesc Mestres,residential,False,False,24.21,"LINESTRING (0.8189098 41.1458934, 0.8188588 41.1457659, 0.818928 41.1456993)",,,,
152745487,,Carrer de l'Hospital Vell,residential,False,False,3.699,"LINESTRING (0.8178967 41.1459438, 0.8179061 41.1459763)",,,,
152745492,,Carrer del Portal del Bou,residential,False,True,12.555,"LINESTRING (0.8178967 41.1459438, 0.8180465 41.1459486)",,,,
214467255,,Carrer de la Muralla,residential,False,False,63.54599999999999,"LINESTRING (0.8178967 41.1459438, 0.8175671 41.1457082, 0.8176107 41.1454813)",,,,
214467216,,Carrer de Dalt,residential,False,False,25.148,"LINESTRING (0.8193975 41.1460049, 0.8196319 41.1461463)",,,,
214467249,,,residential,False,True,19.733,"LINESTRING (0.8193975 41.1460049, 0.8192583 41.1461481)",,,,
214467216,,Carrer de Dalt,residential,False,True,52.821,"LINESTRING (0.8193975 41.1460049, 0.8192378 41.1458857, 0.8189713 41.1457005, 0.818928 41.1456993)",,,,
214467267,,Carrer de Torroja,residential,False,True,82.522,"LINESTRING (0.8176444 41.146015, 0.8177031 41.1461215, 0.8177209 41.1462692, 0.8177158 41.1467477)",,,,
