osmid,lanes,highway,oneway,reversed,length,geometry,ref,maxspeed,name,junction,tunnel
235049611,,residential,False,True,139.28400000000002,"LINESTRING (-3.5044728 39.9597278, -3.5044757 39.9599007, -3.5044888 39.9606874, -3.5043123 39.9608781, -3.5042399 39.9608985)",,,Calle Ronda de las Barreras,,
235049615,,residential,False,False,60.32000000000001,"LINESTRING (-3.5044728 39.9597278, -3.504253 39.9597857, -3.5038354 39.9599597)",,,Calle de las Barreras,,
235049021,,residential,False,False,79.031,"LINESTRING (-3.5036257 39.957815, -3.503655 39.9577625, -3.5036355 39.9576083, -3.5036407 39.9575185, -3.5036132 39.957411, -3.5035261 39.9572333, -3.503472 39.957132)",,,Calle Fray Eusebio Ballesteros,,
235049021,,residential,False,True,32.903,"LINESTRING (-3.5036257 39.957815, -3.5036451 39.9579445, -3.5037066 39.9581032)",,,Calle Fray Eusebio Ballesteros,,
235049188,,residential,False,False,72.15299999999999,"LINESTRING (-3.5036257 39.957815, -3.5035825 39.9577899, -3.5034516 39.9574985, -3.50319 39.9572765)",,,Calle de Santiago,,
235045500,,residential,False,False,47.936,"LINESTRING (-3.4963042 39.9552124, -3.4958029 39.9554078)",,,Calle Don José Peña,,
85621058,,residential,False,False,20.008,"LINESTRING (-3.4970304 39.961678, -3.496816 39.9617513)",,,,,
135114728,,residential,False,False,14.801,"LINESTRING (-3.4970304 39.961678, -3.4972025 39.9616602)",,,Calle de San Martín,,
158790466,,residential,False,True,105.028,"LINESTRING (-3.4970304 39.961678, -3.4960059 39.9611531)",,,Calle Ancha de San Martín,,
136765148,,residential,False,False,117.958,"LINESTRING (-3.4970304 39.961678, -3.4974679 39.9621303, -3.4979271 39.9617783)",,,Calle de San Martín,,
85621060,,residential,False,False,27.019,"LINESTRING (-3.4992817 39.9611948, -3.4995551 39.9610718)",,,Calle de San Juan,,
135114728,,residential,False,True,51.431,"LINESTRING (-3.4992817 39.9611948, -3.4987767 39.961448)",,,Calle de San Martín,,
85621086,,residential,True,False,90.341,"LINESTRING (-3.4992817 39.9611948, -3.4995453 39.961506, -3.4995998 39.9616106, -3.499685 39.9617744, -3.4997322 39.9619225)",,,Calle de Palacio,,
85621048,,residential,False,False,7.311,"LINESTRING (-3.50319 39.9572765, -3.5031318 39.9573248)",,,Calle de Toledo,,
85621048,,residential,False,True,28.912,"LINESTRING (-3.50319 39.9572765, -3.503472 39.957132)",,,Calle de Toledo,,
235048279,,residential,False,False,68.471,"LINESTRING (-3.50319 39.9572765, -3.5031256 39.9571982, -3.5029816 39.9569352, -3.5031272 39.956725)",,,Calle de la Paz,,
235049188,,residential,False,True,72.153,"LINESTRING (-3.50319 39.9572765, -3.5034516 39.9574985, -3.5035825 39.9577899, -3.5036257 39.957815)",,,Calle de Santiago,,
85621018,,residential,False,False,80.186,"LINESTRING (-3.4953653 39.9598947, -3.4962997 39.9598106)",,,Calle de Santo Domingo,,
158790465,,residential,False,True,114.522,"LINESTRING (-3.4953653 39.9598947, -3.4963129 39.9606249)",,,Calle de Villasante,,
85621071,,residential,False,False,28.421,"LINESTRING (-3.5023516 39.9586911, -3.5022127 39.9585101, -3.5021806 39.9584717)",,,Calle General Moscardó,,
85621071,,residential,False,True,76.209,"LINESTRING (-3.5023516 39.9586911, -3.5026204 39.9590075, -3.50273 39.9591786, -3.5028677 39.9592295)",,,Calle General Moscardó,,
546375050,,residential,False,True,103.43499999999999,"LINESTRING (-3.5023516 39.9586911, -3.5022896 39.9587842, -3.5019912 39.9590545, -3.5018487 39.9592216, -3.5016608 39.9594523)",,,Calle Padilla,,
85621009,,residential,True,False,32.224,"LINESTRING (-3.5028081 39.9597258, -3.5031511 39.9596039)",,,Plaza de Cristo Rey,,
158892155,,residential,False,False,56.078,"LINESTRING (-3.5028081 39.9597258, -3.5028623 39.9599272, -3.5029399 39.9602199)",,,Calle Alcolea,,
85621030,,residential,True,False,33.536,"LINESTRING (-3.4962403 39.9563497, -3.4965989 39.9562256)",,,Calle Mariana Pineda,,
85621080,,residential,True,False,14.406,"LINESTRING (-3.4962403 39.9563497, -3.4962756 39.9564764)",,,Calle Hermanas Esquinas,,
85621018,,residential,False,False,66.399,"LINESTRING (-3.4971915 39.9597115, -3.4979472 39.9595664)",,,Calle de Santo Domingo,,
85621018,,residential,False,True,76.803,"LINESTRING (-3.4971915 39.9597115, -3.4962997 39.9598106)",,,Calle de Santo Domingo,,
135114725,,residential,True,False,53.245,"LINESTRING (-3.4971915 39.9597115, -3.4975567 39.9601)",,,Calle de Hizojo,,
85621032,,residential,False,False,32.732,"LINESTRING (-3.4971836 39.9570782, -3.4969763 39.957286, -3.4969543 39.9573141)",,,Calle Arrabal de Afuera,,
1120345994,2,tertiary,False,False,90.792,"LINESTRING (-3.4971836 39.9570782, -3.4964298 39.9566514, -3.4963343 39.956586)",,,Avenida del Parque,,
1120345994,2,tertiary,False,True,140.621,"LINESTRING (-3.4971836 39.9570782, -3.4974675 39.957239, -3.4984846 39.9578557)",,,Avenida del Parque,,
85621007,,residential,False,False,42.9,"LINESTRING (-3.4951133 39.9624701, -3.4956125 39.9624206)",,,,,
135114731,,residential,False,False,58.946,"LINESTRING (-3.4963129 39.9606249, -3.4957229 39.9609015)",,,Calle Mayor del Villar,,
135114731,,residential,False,True,66.472,"LINESTRING (-3.4963129 39.9606249, -3.496993 39.9603323)",,,Calle Mayor del Villar,,
158790465,,residential,False,False,114.522,"LINESTRING (-3.4963129 39.9606249, -3.4953653 39.9598947)",,,Calle de Villasante,,
85621024,,residential,False,True,140.43900000000002,"LINESTRING (-3.4963129 39.9606249, -3.4969116 39.9611023, -3.4972025 39.9616602)",,,Calle Recas,,
135114728,,residential,False,False,51.431,"LINESTRING (-3.4987767 39.961448, -3.4992817 39.9611948)",,,Calle de San Martín,,
135114728,,residential,False,True,26.633,"LINESTRING (-3.4987767 39.961448, -3.4985081 39.9615704)",,,Calle de San Martín,,
136125373,,residential,False,True,84.6,"LINESTRING (-3.4987767 39.961448, -3.4989988 39.9617145, -3.4990701 39.9617938, -3.4992564 39.9619715, -3.4993806 39.9620451)",,,Calle Puerta de la Fuente,,
85621009,,residential,True,False,23.189,"LINESTRING (-3.503344 39.9595389, -3.5032639 39.9593396)",,,Plaza de Cristo Rey,,
546375048,,residential,False,True,26.244,"LINESTRING (-3.503344 39.9595389, -3.5036308 39.959453)",,,,,
85621032,,residential,False,True,6.267,"LINESTRING (-3.4969164 39.9573624, -3.4969543 39.9573141)",,,Calle Arrabal de Afuera,,
85621032,,residential,False,False,88.264,"LINESTRING (-3.4969164 39.9573624, -3.4967988 39.9575565, -3.4963347 39.9580143)",,,Calle Arrabal de Afuera,,
85621076,,residential,True,False,116.404,"LINESTRING (-3.4969164 39.9573624, -3.4967953 39.9573829, -3.4966454 39.9574225, -3.496491 39.9574619, -3.4957031 39.9578266)",,,Calle del Doctor Manzanares,,
85621018,,residential,False,True,74.775,"LINESTRING (-3.4988104 39.9594462, -3.4979472 39.9595664)",,,Calle de Santo Domingo,,
85621047,,residential,False,True,180.296,"LINESTRING (-3.4988104 39.9594462, -3.4989981 39.9596412, -3.4991578 39.9598187, -3.499579 39.9603968, -3.49995 39.9608097)",,,Calle de Lope de Vega,,
135114727,,residential,True,False,137.472,"LINESTRING (-3.4988104 39.9594462, -3.4985225 39.9590762, -3.4979551 39.9583982)",,,Calle Madre de Dios,,
135114731,,residential,False,False,71.75800000000001,"LINESTRING (-3.4988104 39.9594462, -3.4985339 39.9596465, -3.4984898 39.9596707, -3.4981583 39.959852)",,,Calle Mayor del Villar,,
267306350,,residential,False,True,58.194,"LINESTRING (-3.4988104 39.9594462, -3.4990711 39.9592996, -3.4993781 39.9591563)",,,Calle Mayor,,
85621065,,residential,False,True,31.279,"LINESTRING (-3.4959173 39.9629358, -3.4959918 39.9628898, -3.4960134 39.962818, -3.4960542 39.9626874)",,,Cuesta de los Botones,,
85621083,,residential,False,False,63.718,"LINESTRING (-3.4959173 39.9629358, -3.4958429 39.9628843, -3.4957493 39.9626984, -3.4956125 39.9624206)",,,Calle de Hernando de la Torre,,
85621037,,residential,True,False,120.443,"LINESTRING (-3.4996298 39.95728, -3.49892 39.9563434)",,,Calle Mártires de Ocaña,,
267306344,,residential,False,True,53.327,"LINESTRING (-3.4996298 39.95728, -3.499958 39.9576883)",,,Plaza de Ercilla,,
267306336,,primary,False,False,73.119,"LINESTRING (-3.4996298 39.95728, -3.4997433 39.9572345, -3.5003917 39.9569778)",N-400,50,Calle Manuel Ortiz,,
339551820,2,primary,False,True,62.665,"LINESTRING (-3.4996298 39.95728, -3.4995226 39.9573314, -3.4994697 39.9573567, -3.4990145 39.9575884)",N-400,,Avenida del Generalísimo,,
85621031,,residential,False,False,78.026,"LINESTRING (-3.5043392 39.9580454, -3.5041484 39.95824, -3.5043628 39.9586678)",,,,,
164685396,,residential,True,False,34.635999999999996,"LINESTRING (-3.5043392 39.9580454, -3.5044259 39.9580416, -3.5044988 39.9580719, -3.5046651 39.9582009)",,,,,
135114726,,residential,True,False,182.426,"LINESTRING (-3.4975567 39.9601, -3.4987767 39.961448)",,,Calle de San Miguel,,
135114731,,residential,False,False,54.548,"LINESTRING (-3.4975567 39.9601, -3.496993 39.9603323)",,,Calle Mayor del Villar,,
135114731,,residential,False,True,58.22,"LINESTRING (-3.4975567 39.9601, -3.4981583 39.959852)",,,Calle Mayor del Villar,,
85621009,,residential,True,False,35.786,"LINESTRING (-3.5028677 39.9592295, -3.5026021 39.9594179, -3.5025738 39.9594567)",,,Plaza de Cristo Rey,,
85621071,,residential,False,False,76.209,"LINESTRING (-3.5028677 39.9592295, -3.50273 39.9591786, -3.5026204 39.9590075, -3.5023516 39.9586911)",,,Calle General Moscardó,,
299581947,,residential,True,False,36.325,"LINESTRING (-3.495694 39.9542519, -3.4958806 39.9545456)",,,Calle Don José Peña,,
85621048,,residential,False,False,70.322,"LINESTRING (-3.5027207 39.9575161, -3.5020023 39.9578271)",,,Calle de Toledo,,
85621048,,residential,False,True,17.099,"LINESTRING (-3.5027207 39.9575161, -3.5028929 39.9574372)",,,Calle de Toledo,,
235049016,,residential,False,True,74.672,"LINESTRING (-3.5027207 39.9575161, -3.5028535 39.9577174, -3.5029224 39.9578545, -3.5029582 39.9579976, -3.5029997 39.9581476)",,,Calle del Olmo,,
267306334,2,primary,False,False,4.106,"LINESTRING (-3.497778 39.958188, -3.4978211 39.9581715)",N-400,,Avenida José Antonio,,
267306334,2,primary,False,True,41.933,"LINESTRING (-3.497778 39.958188, -3.4973484 39.9583718)",N-400,,Avenida José Antonio,,
85621065,,residential,False,False,30.091,"LINESTRING (-3.4960612 39.9619178, -3.496124 39.9621841)",,,Cuesta de los Botones,,
85621058,,residential,False,True,68.24499999999999,"LINESTRING (-3.4960612 39.9619178, -3.4963197 39.9619187, -3.4967515 39.9617733, -3.496816 39.9617513)",,,,,
85621065,,residential,False,True,86.446,"LINESTRING (-3.4960612 39.9619178, -3.4960208 39.9617103, -3.4959439 39.961368, -3.4959631 39.9612797, -3.4960059 39.9611531)",,,Cuesta de los Botones,,
85621031,,residential,False,True,78.026,"LINESTRING (-3.5043628 39.9586678, -3.5041484 39.95824, -3.5043392 39.9580454)",,,,,
85621079,,residential,False,True,84.666,"LINESTRING (-3.5019554 39.961269, -3.5022165 39.9611611, -3.5027168 39.9607894)",,,,,
159736767,,residential,False,True,40.032,"LINESTRING (-3.5019554 39.961269, -3.5019247 39.9611392, -3.5018968 39.9609121)",,,Calle de Chamorro,,
159739533,,residential,False,False,73.81800000000001,"LINESTRING (-3.5019554 39.961269, -3.5015371 39.9613406, -3.5015075 39.9611763, -3.5014483 39.961013)",,,Calle de la Contadora,,
370658653,,residential,False,True,81.952,"LINESTRING (-3.5019554 39.961269, -3.5017339 39.9613888, -3.501466 39.9615627, -3.5011468 39.9616511)",,,Calle de Mirador de la Fuente,,
85621060,,residential,False,True,44.522,"LINESTRING (-3.49995 39.9608097, -3.4995551 39.9610718)",,,Calle de San Juan,,
85621047,,residential,False,False,180.296,"LINESTRING (-3.49995 39.9608097, -3.499579 39.9603968, -3.4991578 39.9598187, -3.4989981 39.9596412, -3.4988104 39.9594462)",,,Calle de Lope de Vega,,
85621060,,residential,False,False,32.72,"LINESTRING (-3.49995 39.9608097, -3.500185 39.9607069, -3.5002864 39.9606681)",,,Calle de San Juan,,
159739539,,residential,False,True,127.62100000000001,"LINESTRING (-3.49995 39.9608097, -3.5002126 39.9612143, -3.500213 39.9616834, -3.4999525 39.9617908)",,,Calle de Zambrano,,
158892155,,residential,False,False,6.045,"LINESTRING (-3.5029399 39.9602199, -3.502963 39.9602713)",,,Calle Alcolea,,
158892155,,residential,False,True,56.078,"LINESTRING (-3.5029399 39.9602199, -3.5028623 39.9599272, -3.5028081 39.9597258)",,,Calle Alcolea,,
235049782,,residential,False,False,90.525,"LINESTRING (-3.5029399 39.9602199, -3.5027671 39.960162, -3.5024375 39.960071, -3.502337 39.9600318, -3.5021827 39.9600964, -3.5020161 39.9601126, -3.50195 39.9601058)",,,Calle Calzadillas,,
267306334,2,primary,False,False,45.146,"LINESTRING (-3.4980366 39.9580723, -3.4984846 39.9578557)",N-400,,Avenida José Antonio,,
267306334,2,primary,False,True,21.425,"LINESTRING (-3.4980366 39.9580723, -3.4978211 39.9581715)",N-400,,Avenida José Antonio,,
85621069,,residential,False,False,89.157,"LINESTRING (-3.4980366 39.9580723, -3.4983011 39.9582738, -3.4987929 39.9586261)",,,Calle Frías,,
85621014,,residential,True,False,115.159,"LINESTRING (-3.4998797 39.9560194, -3.5003917 39.9569778)",,,Calle Cristóbal Colón,,
85621063,,residential,True,False,89.382,"LINESTRING (-3.4998797 39.9560194, -3.49892 39.9563434)",,,Calle Fernando Cadalso,,
135114725,,residential,True,False,29.936,"LINESTRING (-3.4966843 39.9586682, -3.4968424 39.9589086)",,,Calle de Hizojo,,
267306334,2,primary,False,False,8.719,"LINESTRING (-3.4966843 39.9586682, -3.4967715 39.9586272)",N-400,,Avenida José Antonio,,
267306334,2,primary,False,True,143.58700000000002,"LINESTRING (-3.4966843 39.9586682, -3.4959183 39.959075, -3.4957498 39.9591609, -3.495601 39.9592534, -3.4953329 39.9594362)",N-400,,Avenida José Antonio,,
235049015,,residential,False,False,37.851,"LINESTRING (-3.5039441 39.9585363, -3.5035425 39.9586816)",,,Calle Ronda de Santiago,,
235049021,,residential,False,False,52.24,"LINESTRING (-3.5039441 39.9585363, -3.5037066 39.9581032)",,,Calle Fray Eusebio Ballesteros,,
235049021,,residential,False,True,50.296,"LINESTRING (-3.5039441 39.9585363, -3.5039496 39.9587686, -3.5037332 39.9589131)",,,Calle Fray Eusebio Ballesteros,,
1159234842,,residential,False,False,65.443,"LINESTRING (-3.49892 39.9563434, -3.4985493 39.955828)",,,Calle Mártires de Ocaña,,
85621063,,residential,True,False,67.247,"LINESTRING (-3.49892 39.9563434, -3.4985191 39.9565078, -3.4982264 39.9566316)",,,Calle Fernando Cadalso,,
85621071,,residential,False,True,28.421,"LINESTRING (-3.5021806 39.9584717, -3.5022127 39.9585101, -3.5023516 39.9586911)",,,Calle General Moscardó,,
235049862,,residential,False,False,24.122999999999998,"LINESTRING (-3.5021806 39.9584717, -3.5020295 39.9585275, -3.5019228 39.958561)",,,Plaza del Doctor Espina,,
235049862,,residential,False,True,6.854,"LINESTRING (-3.5021806 39.9584717, -3.5022088 39.9584565, -3.5022423 39.9584324)",,,Plaza del Doctor Espina,,
258904873,,residential,False,False,6.711,"LINESTRING (-3.4963347 39.9580143, -3.496302 39.9580692)",,,Calle Posada,,
85621032,,residential,False,True,88.264,"LINESTRING (-3.4963347 39.9580143, -3.4967988 39.9575565, -3.4969164 39.9573624)",,,Calle Arrabal de Afuera,,
182749020,,residential,False,False,77.668,"LINESTRING (-3.4963347 39.9580143, -3.4965531 39.9583084, -3.4967715 39.9586272)",,,Calle Montes,,
85621009,,residential,True,False,38.704,"LINESTRING (-3.5025738 39.9594567, -3.5025987 39.9595307, -3.5027133 39.9597064, -3.5028081 39.9597258)",,,Plaza de Cristo Rey,,
159739550,,residential,False,False,87.65599999999999,"LINESTRING (-3.5025738 39.9594567, -3.5022773 39.9596541, -3.5020424 39.9598602, -3.5019371 39.9599702, -3.5018648 39.9600239)",,,Calle Canales,,
158790466,,residential,False,False,105.028,"LINESTRING (-3.4960059 39.9611531, -3.4970304 39.961678)",,,Calle Ancha de San Martín,,
158790466,,residential,False,True,36.939,"LINESTRING (-3.4960059 39.9611531, -3.4957229 39.9609015)",,,Calle Ancha de San Martín,,
85621065,,residential,False,False,86.446,"LINESTRING (-3.4960059 39.9611531, -3.4959631 39.9612797, -3.4959439 39.961368, -3.4960208 39.9617103, -3.4960612 39.9619178)",,,Cuesta de los Botones,,
85621007,,residential,False,True,42.9,"LINESTRING (-3.4956125 39.9624206, -3.4951133 39.9624701)",,,,,
85621083,,residential,False,False,69.157,"LINESTRING (-3.4956125 39.9624206, -3.49535 39.9618321)",,,Calle de Hernando de la Torre,,
85621083,,residential,False,True,63.718,"LINESTRING (-3.4956125 39.9624206, -3.4957493 39.9626984, -3.4958429 39.9628843, -3.4959173 39.9629358)",,,Calle de Hernando de la Torre,,
85621069,,residential,False,True,77.255,"LINESTRING (-3.4993781 39.9591563, -3.4991014 39.9589207, -3.4987929 39.9586261)",,,Calle Frías,,
267306350,,residential,False,False,58.194,"LINESTRING (-3.4993781 39.9591563, -3.4990711 39.9592996, -3.4988104 39.9594462)",,,Calle Mayor,,
267306350,,residential,False,True,50.331,"LINESTRING (-3.4993781 39.9591563, -3.4995936 39.9590303, -3.4998721 39.9589103)",,,Calle Mayor,,
370658293,,residential,True,False,154.68200000000002,"LINESTRING (-3.4993781 39.9591563, -3.4994326 39.9591608, -3.4996629 39.9593664, -3.4997674 39.9594886, -3.4998423 39.95961, -3.5000919 39.9599502, -3.5002313 39.9601488, -3.5003114 39.9602518, -3.5003713 39.9602934)",,,Calle de los Cisneros,,
158892155,,residential,False,True,18.903,"LINESTRING (-3.503029 39.9604336, -3.502963 39.9602713)",,,Calle Alcolea,,
85621079,,residential,False,False,44.178999999999995,"LINESTRING (-3.503029 39.9604336, -3.5028519 39.9607237, -3.5028042 39.9607915)",,,,,
"[158892155, 235049611]",,residential,False,False,129.44299999999998,"LINESTRING (-3.503029 39.9604336, -3.5034295 39.960589, -3.5037264 39.9609396, -3.5040715 39.9609458, -3.5042399 39.9608985)",,,"['Calle Ronda de las Barreras', 'Calle Alcolea']",,
85621048,,residential,False,True,70.322,"LINESTRING (-3.5020023 39.9578271, -3.5027207 39.9575161)",,,Calle de Toledo,,
235048278,,residential,True,False,73.533,"LINESTRING (-3.5020023 39.9578271, -3.5017907 39.957186)",,,Calle Alejandro Pacheco,,
235048281,,residential,False,False,4.156000000000001,"LINESTRING (-3.5020023 39.9578271, -3.5019861 39.9578358, -3.5019656 39.9578515)",,,Calle de Toledo,,
135114731,,residential,False,False,73.473,"LINESTRING (-3.4957229 39.9609015, -3.4949813 39.9612384)",,,Calle Mayor del Villar,,
135114731,,residential,False,True,58.946,"LINESTRING (-3.4957229 39.9609015, -3.4963129 39.9606249)",,,Calle Mayor del Villar,,
158790466,,residential,False,False,36.939,"LINESTRING (-3.4957229 39.9609015, -3.4960059 39.9611531)",,,Calle Ancha de San Martín,,
85621044,,residential,True,False,29.203,"LINESTRING (-3.4973484 39.9583718, -3.4975037 39.9586059)",,,,,
267306334,2,primary,False,False,41.933,"LINESTRING (-3.4973484 39.9583718, -3.497778 39.958188)",N-400,,Avenida José Antonio,,
267306334,2,primary,False,True,56.782,"LINESTRING (-3.4973484 39.9583718, -3.4967715 39.9586272)",N-400,,Avenida José Antonio,,
85621080,,residential,True,False,115.55699999999999,"LINESTRING (-3.4952943 39.955606, -3.4954817 39.9557708, -3.4957755 39.955987, -3.4962403 39.9563497)",,,Calle Hermanas Esquinas,,
235045500,,residential,False,True,48.631,"LINESTRING (-3.4952943 39.955606, -3.4953288 39.9555925, -3.4957267 39.9554375, -3.4958029 39.9554078)",,,Calle Don José Peña,,
267306334,2,primary,False,True,23.735,"LINESTRING (-3.4953329 39.9594362, -3.4951219 39.9595755)",N-400,,Avenida José Antonio,,
258904873,,residential,False,True,179.66899999999998,"LINESTRING (-3.4953329 39.9594362, -3.4954104 39.9592261, -3.495589 39.9587966, -3.4957601 39.9584064, -3.496302 39.9580692)",,,Calle Posada,,
267306334,2,primary,False,False,143.587,"LINESTRING (-3.4953329 39.9594362, -3.495601 39.9592534, -3.4957498 39.9591609, -3.4959183 39.959075, -3.4966843 39.9586682)",N-400,,Avenida José Antonio,,
135114728,,residential,False,False,63.137,"LINESTRING (-3.4972025 39.9616602, -3.4979271 39.9617783)",,,Calle de San Martín,,
135114728,,residential,False,True,14.801,"LINESTRING (-3.4972025 39.9616602, -3.4970304 39.961678)",,,Calle de San Martín,,
85621024,,residential,False,False,140.43900000000002,"LINESTRING (-3.4972025 39.9616602, -3.4969116 39.9611023, -3.4963129 39.9606249)",,,Calle Recas,,
267306336,,primary,False,True,59.708,"LINESTRING (-3.501588 39.956555, -3.5009555 39.9567858)",N-400,50,Calle Manuel Ortiz,,
235048278,,residential,True,False,107.194,"LINESTRING (-3.501588 39.956555, -3.5012024 39.9557819, -3.5011265 39.9556586)",,,Calle Alejandro Pacheco,,
267306336,,primary,False,False,103.101,"LINESTRING (-3.501588 39.956555, -3.5021363 39.9563208, -3.5026387 39.9560957)",N-400,50,Calle Manuel Ortiz,,
85621060,,residential,False,False,19.317,"LINESTRING (-3.5012961 39.9599159, -3.501376 39.9598418, -3.5013931 39.9598153, -3.5013909 39.9597673)",,,Calle de San Juan,,
85621060,,residential,False,True,32.703,"LINESTRING (-3.5012961 39.9599159, -3.5011108 39.9600609, -3.501045 39.9601368)",,,Calle de San Juan,,
159736767,,residential,False,False,23.501,"LINESTRING (-3.5012961 39.9599159, -3.5014064 39.9600537, -3.5014274 39.9601007)",,,Calle de Chamorro,,
267306334,2,primary,False,False,23.735,"LINESTRING (-3.4951219 39.9595755, -3.4953329 39.9594362)",N-400,,Avenida José Antonio,,
85621018,,residential,False,False,74.775,"LINESTRING (-3.4979472 39.9595664, -3.4988104 39.9594462)",,,Calle de Santo Domingo,,
85621018,,residential,False,True,66.399,"LINESTRING (-3.4979472 39.9595664, -3.4971915 39.9597115)",,,Calle de Santo Domingo,,
135114730,,residential,False,True,36.5,"LINESTRING (-3.4979472 39.9595664, -3.4981583 39.959852)",,,,,
85621083,,residential,False,True,73.114,"LINESTRING (-3.4949813 39.9612384, -3.49535 39.9618321)",,,Calle de Hernando de la Torre,,
135114731,,residential,False,True,73.473,"LINESTRING (-3.4949813 39.9612384, -3.4957229 39.9609015)",,,Calle Mayor del Villar,,
85621018,,residential,False,False,76.803,"LINESTRING (-3.4962997 39.9598106, -3.4971915 39.9597115)",,,Calle de Santo Domingo,,
85621018,,residential,False,True,80.186,"LINESTRING (-3.4962997 39.9598106, -3.4953653 39.9598947)",,,Calle de Santo Domingo,,
85621081,,residential,False,False,58.588,"LINESTRING (-3.4958806 39.9545456, -3.4952832 39.9548062)",,,Calle de los Nardos,,
299581947,,residential,True,False,82.469,"LINESTRING (-3.4958806 39.9545456, -3.4963042 39.9552124)",,,Calle Don José Peña,,
135114728,,residential,False,False,22.212,"LINESTRING (-3.4982704 39.9616523, -3.4985081 39.9615704)",,,Calle de San Martín,,
85621021,,residential,True,False,182.78799999999998,"LINESTRING (-3.4982704 39.9616523, -3.4976457 39.9610226, -3.4973702 39.9607489, -3.496993 39.9603323)",,,Calle Torrijos,,
135114728,,residential,False,True,32.527,"LINESTRING (-3.4982704 39.9616523, -3.498082 39.9617332, -3.4979271 39.9617783)",,,Calle de San Martín,,
267306336,,primary,False,False,52.584,"LINESTRING (-3.5003917 39.9569778, -3.5009555 39.9567858)",N-400,50,Calle Manuel Ortiz,,
267306336,,primary,False,True,73.119,"LINESTRING (-3.5003917 39.9569778, -3.4997433 39.9572345, -3.4996298 39.95728)",N-400,50,Calle Manuel Ortiz,,
85621079,,residential,False,True,7.453,"LINESTRING (-3.5027168 39.9607894, -3.5028042 39.9607915)",,,,,
"[85621064, 159739540]",,residential,False,"[False, True]",101.178,"LINESTRING (-3.5027168 39.9607894, -3.5021999 39.9603546, -3.5019565 39.9601512, -3.50195 39.9601058)",,,Calle del Matadero,,
85621079,,residential,False,False,84.666,"LINESTRING (-3.5027168 39.9607894, -3.5022165 39.9611611, -3.5019554 39.961269)",,,,,
135114730,,residential,False,False,36.5,"LINESTRING (-3.4981583 39.959852, -3.4979472 39.9595664)",,,,,
135114731,,residential,False,False,58.22,"LINESTRING (-3.4981583 39.959852, -3.4975567 39.9601)",,,Calle Mayor del Villar,,
85621086,,residential,True,False,177.65499999999997,"LINESTRING (-3.4981583 39.959852, -3.4987126 39.9605059, -3.4988423 39.9607166, -3.4992817 39.9611948)",,,Calle de Palacio,,
135114731,,residential,False,True,71.75800000000001,"LINESTRING (-3.4981583 39.959852, -3.4984898 39.9596707, -3.4985339 39.9596465, -3.4988104 39.9594462)",,,Calle Mayor del Villar,,
