osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction,maxspeed,width,tunnel
262653910,False,EX-103,Paseo San Antón,primary,True,3.316,"LINESTRING (-6.0205025 38.2379307, -6.0204824 38.2379054)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,False,59.997,"LINESTRING (-6.0205025 38.2379307, -6.0205317 38.2379911, -6.0205919 38.2381205, -6.0206822 38.238361, -6.0206957 38.2384468)",,,,,
31357986,True,,,primary,False,28.118999999999996,"LINESTRING (-6.015704 38.2412417, -6.015745 38.2412146, -6.0157764 38.2411804, -6.0157962 38.2411412, -6.0158032 38.2410994, -6.0157971 38.2410575, -6.0157781 38.2410181)",2,roundabout,,,
31357987,True,EX-103,Paseo San Antón,primary,False,39.162,"LINESTRING (-6.015704 38.2412417, -6.0159321 38.2412169, -6.0161022 38.2412084, -6.0161426 38.2411885)",,,,,
51723029,False,,Arrabal de San Francisco y San Antón,residential,True,62.936,"LINESTRING (-6.0125815 38.2349709, -6.0131963 38.2347453, -6.0132342 38.2347311)",2,,50,,
218701542,False,EX-200,Carretera de Llerena a límite de Provincia,secondary,False,141.607,"LINESTRING (-6.0125815 38.2349709, -6.0125141 38.2348905, -6.0120618 38.234393, -6.0117878 38.2341022, -6.0116612 38.2339963, -6.0116099 38.2339534)",,,,,
379924630,False,,Arrabal de San Francisco y San Antón,residential,False,23.064999999999998,"LINESTRING (-6.0125815 38.2349709, -6.01245 38.2350556, -6.0123713 38.235096)",,,50,,
90884284,False,,Calle Fraile,residential,False,39.445,"LINESTRING (-6.0147741 38.2343195, -6.0143608 38.2341765)",,,,,
264202616,False,,Arrabal de Tejeiro,residential,False,23.095,"LINESTRING (-6.0147741 38.2343195, -6.0150377 38.2343358)",,,50,,
51723029,False,,Arrabal de San Francisco y San Antón,residential,False,69.241,"LINESTRING (-6.0147741 38.2343195, -6.0146137 38.234328, -6.014018 38.2344938)",2,,50,,
264202616,False,,Arrabal de Tejeiro,residential,False,31.101,"LINESTRING (-6.0184413 38.2354842, -6.0187118 38.2356661)",,,50,,
264202616,False,,Arrabal de Tejeiro,residential,True,58.311,"LINESTRING (-6.0184413 38.2354842, -6.01821 38.2353473, -6.0178868 38.2351933)",,,50,,
264202624,False,,,residential,False,10.837,"LINESTRING (-6.0184413 38.2354842, -6.018388 38.235532, -6.0183617 38.2355589)",,,,,
31357986,True,,,primary,False,20.910999999999998,"LINESTRING (-6.0157781 38.2410181, -6.0157432 38.2409799, -6.0156964 38.2409505, -6.0156413 38.2409323, -6.0155819 38.2409264)",2,roundabout,,,
51504598,False,,Calle Santiago,residential,True,25.387999999999998,"LINESTRING (-6.0133644 38.2349349, -6.0132878 38.2348025, -6.0132342 38.2347311)",,,,4,
186513793,True,,Calle Santiago,residential,False,124.119,"LINESTRING (-6.0133644 38.2349349, -6.0138693 38.2353065, -6.0143928 38.2357052)",,,,4,
51723029,False,,Arrabal de San Francisco y San Antón,residential,True,40.291,"LINESTRING (-6.0132342 38.2347311, -6.0136645 38.2346005)",2,,50,,
51504598,False,,Calle Santiago,residential,False,25.387999999999998,"LINESTRING (-6.0132342 38.2347311, -6.0132878 38.2348025, -6.0133644 38.2349349)",,,,4,
51723029,False,,Arrabal de San Francisco y San Antón,residential,False,62.936,"LINESTRING (-6.0132342 38.2347311, -6.0131963 38.2347453, -6.0125815 38.2349709)",2,,50,,
264202613,False,,Arrabal de San Francisco y San Antón,residential,True,117.631,"LINESTRING (-6.0132342 38.2347311, -6.0133678 38.2345924, -6.0137054 38.2344532, -6.0143608 38.2341765)",,,,,
51723029,False,,Arrabal de San Francisco y San Antón,residential,False,40.291,"LINESTRING (-6.0136645 38.2346005, -6.0132342 38.2347311)",2,,50,,
51723029,False,,Arrabal de San Francisco y San Antón,residential,True,33.077,"LINESTRING (-6.0136645 38.2346005, -6.014018 38.2344938)",2,,50,,
51504599,False,,Calle Caleros,residential,False,133.27,"LINESTRING (-6.0136645 38.2346005, -6.0137085 38.2346567, -6.0137832 38.2347603, -6.014096 38.2348946, -6.0143566 38.2350314, -6.0148629 38.235313)",,,,4,
51723029,False,,Arrabal de San Francisco y San Antón,residential,False,33.077,"LINESTRING (-6.014018 38.2344938, -6.0136645 38.2346005)",2,,50,,
51504600,False,,Calle del Zorro,residential,False,149.458,"LINESTRING (-6.014018 38.2344938, -6.0140563 38.2345502, -6.0141149 38.234639, -6.0154395 38.235196)",,,,4,
51723029,False,,Arrabal de San Francisco y San Antón,residential,True,69.241,"LINESTRING (-6.014018 38.2344938, -6.0146137 38.234328, -6.0147741 38.2343195)",2,,50,,
186513793,True,,Calle Santiago,residential,False,12.616,"LINESTRING (-6.0148374 38.2360672, -6.0149565 38.2361314)",,,,4,
262653910,False,EX-103,Paseo San Antón,primary,True,31.535,"LINESTRING (-6.0197409 38.2398418, -6.0199493 38.2396102)",,,,,
51723030,False,,Calle Santiago,residential,True,96.647,"LINESTRING (-6.0197409 38.2398418, -6.0196786 38.2398012, -6.0196593 38.2397886, -6.0191815 38.2394274, -6.0189455 38.239238)",,,,4,
262653910,False,EX-103,Paseo San Antón,primary,False,23.778,"LINESTRING (-6.0197409 38.2398418, -6.0196919 38.2398961, -6.0195861 38.2400177)",,,,,
51563979,False,,Avenida Jesús de Nazaret,residential,True,84.497,"LINESTRING (-6.0153141 38.240851, -6.0151508 38.2407827, -6.0149764 38.2406929, -6.0147153 38.2405569, -6.0145152 38.2404257)",,,,,
115374860,True,,Avenida Jesús de Nazaret,residential,False,17.27,"LINESTRING (-6.0153141 38.240851, -6.0154103 38.2409294, -6.0154401 38.2409695)",,,,,
31357986,True,,,primary,False,6.886,"LINESTRING (-6.0154401 38.2409695, -6.0153914 38.2410182)",2,roundabout,,,
51563983,False,,Calle Torviscal,residential,True,127.92,"LINESTRING (-6.01606 38.2408385, -6.0154674 38.2404205, -6.0152078 38.2402648, -6.0150655 38.2401328, -6.0150116 38.2400474)",,,,,
467435797,False,,Calle Curtidores,residential,False,30.886000000000003,"LINESTRING (-6.01606 38.2408385, -6.0159153 38.2409987, -6.015844 38.2410577)",,,,4,
51773946,True,,Plaza de España,residential,False,8.896,"LINESTRING (-6.0147808 38.238186, -6.0148581 38.2381339)",,,,,
51563980,True,,Calle Carcel,living_street,False,85.56299999999999,"LINESTRING (-6.0147808 38.238186, -6.0151793 38.2388421, -6.0151605 38.238882)",,,,,
51563985,True,,Calle Aurora,living_street,False,60.434,"LINESTRING (-6.0142137 38.2384966, -6.0144145 38.2383996, -6.0147808 38.238186)",1,,,,
262653905,False,,Calle Cristo,residential,True,29.342,"LINESTRING (-6.0144499 38.239438, -6.0146199 38.2396656)",,,,,
51563981,False,,Calle Rodrigo Mateos,residential,True,87.96000000000001,"LINESTRING (-6.0144499 38.239438, -6.0148576 38.23907, -6.0151605 38.238882)",,,,,
262653906,True,,Calle Cristo,residential,False,107.991,"LINESTRING (-6.0144499 38.239438, -6.0143934 38.2393362, -6.0143287 38.2391848, -6.0142277 38.2389308, -6.0142137 38.2384966)",,,,,
51563979,False,,Avenida Jesús de Nazaret,residential,False,84.497,"LINESTRING (-6.0145152 38.2404257, -6.0147153 38.2405569, -6.0149764 38.2406929, -6.0151508 38.2407827, -6.0153141 38.240851)",,,,,
51563979,False,,Avenida Jesús de Nazaret,residential,True,72.091,"LINESTRING (-6.0145152 38.2404257, -6.013985 38.2400593, -6.0139009 38.2399929)",,,,,
186175565,False,,Avenida Jesús de Nazaret,residential,True,66.625,"LINESTRING (-6.0145152 38.2404257, -6.0144682 38.240305, -6.0143345 38.2401476, -6.0141219 38.2399182)",,,,,
51563982,False,,Travesía de Santa Ana,residential,True,87.707,"LINESTRING (-6.0150116 38.2400474, -6.0153248 38.2397465, -6.0154806 38.2396135, -6.0156327 38.2394295)",,,,,
51563983,False,,Calle Torviscal,residential,False,127.92,"LINESTRING (-6.0150116 38.2400474, -6.0150655 38.2401328, -6.0152078 38.2402648, -6.0154674 38.2404205, -6.01606 38.2408385)",,,,,
51563984,False,,Calle Cristo,residential,False,54.635,"LINESTRING (-6.0150116 38.2400474, -6.0148701 38.2398848, -6.0146199 38.2396656)",,,,,
51723027,False,,Calle Carretera de la Estación,residential,True,196.276,"LINESTRING (-6.0105183 38.2372415, -6.0105509 38.2372828, -6.0106885 38.2373754, -6.0109746 38.2375778, -6.0115097 38.2379181, -6.011792 38.2381093, -6.0119467 38.2382141, -6.0120948 38.2383046, -6.0122258 38.2383847)",,,,,
264202621,False,,Paseo Cieza de León,residential,True,56.661,"LINESTRING (-6.0105183 38.2372415, -6.0105273 38.2372124, -6.0105398 38.23719, -6.0105738 38.2371667, -6.0105855 38.2371594, -6.0106207 38.2371374, -6.0107564 38.2370542, -6.0109257 38.2369544, -6.0109751 38.2369265, -6.0109993 38.2369129)",,,,,
439906865,False,,Barriada de la estación,living_street,False,67.92,"LINESTRING (-6.0105183 38.2372415, -6.0104408 38.2372386, -6.0103818 38.2372512, -6.0101029 38.2374387, -6.0099231 38.237504, -6.0098534 38.2374851)",,,,,
51723030,False,,Calle Santiago,residential,False,55.42400000000001,"LINESTRING (-6.0184625 38.2389147, -6.0185044 38.2389431, -6.0189455 38.239238)",,,,4,
51773950,False,,Calle Concepción,residential,False,57.411,"LINESTRING (-6.0184625 38.2389147, -6.0187719 38.2387937, -6.019064 38.2387082)",,,,,
51563981,False,,Calle Rodrigo Mateos,residential,False,87.96000000000001,"LINESTRING (-6.0151605 38.238882, -6.0148576 38.23907, -6.0144499 38.239438)",,,,,
51723031,True,,Calle Ramón y Cajal,residential,False,73.694,"LINESTRING (-6.0151605 38.238882, -6.0154001 38.23916, -6.0155328 38.2393401, -6.0156327 38.2394295)",,,,,
91102205,False,,Calle Pólvora,residential,True,34.701,"LINESTRING (-6.0159878 38.2398223, -6.0162946 38.239624)",,,,,
51723032,True,,Calle Alcantarilla,residential,False,81.087,"LINESTRING (-6.0159878 38.2398223, -6.0161405 38.2400124, -6.0162573 38.2401603, -6.0163826 38.2403367, -6.0164855 38.2404365)",,,,,
51563982,False,,Travesía de Santa Ana,residential,False,87.707,"LINESTRING (-6.0156327 38.2394295, -6.0154806 38.2396135, -6.0153248 38.2397465, -6.0150116 38.2400474)",,,,,
51723032,True,,Calle Alcantarilla,residential,False,54.128,"LINESTRING (-6.0156327 38.2394295, -6.0159302 38.2397061, -6.0159878 38.2398223)",,,,,
"[51732794, 51732788]",True,,Travesía de la Soledad,residential,False,96.394,"LINESTRING (-6.0156327 38.2394295, -6.0157811 38.2391818, -6.0159275 38.239008, -6.0158825 38.2388018, -6.016087 38.238731)",,,,,
91102189,True,,Calle Curtidores,residential,False,58.13,"LINESTRING (-6.0164855 38.2404365, -6.01606 38.2408385)",,,,4,
51723032,True,,Calle Alcantarilla,residential,False,79.32,"LINESTRING (-6.0164855 38.2404365, -6.0164891 38.2404759, -6.0165505 38.2405357, -6.0166596 38.2406659, -6.0167697 38.2407941, -6.0168423 38.240902, -6.0168988 38.2410003, -6.0169046 38.2410104, -6.0169111 38.2410218, -6.0169257 38.2410528)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,True,9.339,"LINESTRING (-6.0169257 38.2410528, -6.0170243 38.2410203)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,False,26.756,"LINESTRING (-6.0169257 38.2410528, -6.0168523 38.2410765, -6.016639 38.2411375)",,,,,
948390610,True,,Calle Aurora,residential,False,29.189,"LINESTRING (-6.0127849 38.2388195, -6.0131086 38.2387542)",1,,,,
51563979,False,,Avenida Jesús de Nazaret,residential,False,166.17600000000002,"LINESTRING (-6.0127849 38.2388195, -6.0128396 38.2389085, -6.0130094 38.2392451, -6.0130908 38.2393793, -6.0131579 38.2394411, -6.0132211 38.2394986, -6.0136171 38.2397959, -6.0139009 38.2399929)",,,,,
51723027,False,,Calle Carretera de la Estación,residential,False,68.875,"LINESTRING (-6.0127849 38.2388195, -6.0126004 38.2386484, -6.012502 38.2385742, -6.0122258 38.2383847)",,,,,
"[186513792, 92510501]",False,,"['Calle Puerta Aurora', 'Avenida de Córdoba']",residential,True,220.243,"LINESTRING (-6.0127849 38.2388195, -6.0126409 38.2388238, -6.0122453 38.2389171, -6.0118022 38.2390491, -6.0116512 38.2391117, -6.0116088 38.2391214, -6.0107434 38.2394618, -6.0104674 38.2395691)",2,,50,,
51732789,False,,Calle Tomás Gómez,residential,True,65.805,"LINESTRING (-6.0168183 38.2386735, -6.0167058 38.238731, -6.0165784 38.2387252, -6.0164158 38.2387224, -6.0162417 38.2387269, -6.016087 38.238731)",,,,,
51773946,True,,Plaza de España,residential,False,19.452,"LINESTRING (-6.0154124 38.2378968, -6.0152993 38.2377461)",,,,,
51732793,True,,Calle Zapatería,residential,False,110.959,"LINESTRING (-6.0154124 38.2378968, -6.0154398 38.2379999, -6.0156121 38.2382086, -6.0158222 38.238413, -6.0160475 38.238662, -6.016087 38.238731)",,,,,
51732789,False,,Calle Tomás Gómez,residential,False,65.80499999999999,"LINESTRING (-6.016087 38.238731, -6.0162417 38.2387269, -6.0164158 38.2387224, -6.0165784 38.2387252, -6.0167058 38.238731, -6.0168183 38.2386735)",,,,,
51732791,False,,Calle Capua,residential,True,71.978,"LINESTRING (-6.0168151 38.2401211, -6.0165536 38.2399208, -6.0164506 38.2397846, -6.0162946 38.239624)",,,,,
91102189,True,,Calle Curtidores,residential,False,45.569,"LINESTRING (-6.0168151 38.2401211, -6.0166001 38.2403543, -6.0164855 38.2404365)",,,,4,
91102205,False,,Calle Pólvora,residential,False,34.701,"LINESTRING (-6.0162946 38.239624, -6.0159878 38.2398223)",,,,,
51732791,False,,Calle Capua,residential,False,71.978,"LINESTRING (-6.0162946 38.239624, -6.0164506 38.2397846, -6.0165536 38.2399208, -6.0168151 38.2401211)",,,,,
91102205,False,,Calle Pólvora,residential,True,58.501000000000005,"LINESTRING (-6.0162946 38.239624, -6.0163564 38.2395916, -6.0163501 38.2394719, -6.016291 38.2393859, -6.0165325 38.2392227)",,,,,
51773931,False,,Portillos Cedaceros,residential,False,33.958999999999996,"LINESTRING (-6.0158082 38.2349616, -6.0156512 38.2351892, -6.0156138 38.2352253)",,,,,
51773931,False,,Portillos Cedaceros,residential,True,41.92,"LINESTRING (-6.0158082 38.2349616, -6.0159838 38.2346394, -6.015997 38.234615)",,,,,
51773931,False,,Portillos Cedaceros,residential,False,7.1,"LINESTRING (-6.016029 38.2345563, -6.015997 38.234615)",,,,,
264202616,False,,Arrabal de Tejeiro,residential,False,41.792,"LINESTRING (-6.016029 38.2345563, -6.0164731 38.2346962)",,,50,,
264202616,False,,Arrabal de Tejeiro,residential,True,90.287,"LINESTRING (-6.016029 38.2345563, -6.0158866 38.234513, -6.0155801 38.2344321, -6.01526 38.2343586, -6.0150377 38.2343358)",,,50,,
51773930,True,,Calle La Cruz,residential,False,153.17,"LINESTRING (-6.0188261 38.236567, -6.0187106 38.2364651, -6.0185177 38.2363141, -6.0183482 38.2362081, -6.0182106 38.236118, -6.0180025 38.2359941, -6.0177895 38.2359231, -6.01761 38.2358498, -6.0174262 38.2357591)",,,,,
51773928,True,,Calle Alonso de Cárdenas,residential,False,66.258,"LINESTRING (-6.0190918 38.2368988, -6.0185117 38.2372828)",,,,,
51773930,True,,Calle La Cruz,residential,False,43.649,"LINESTRING (-6.0190918 38.2368988, -6.0189483 38.2367, -6.0188261 38.236567)",,,,,
51773935,True,,Calle Olmos,residential,False,54.112,"LINESTRING (-6.0180621 38.236948, -6.0182868 38.2371121, -6.0185117 38.2372828)",,,,,
51773936,True,,Calle Escavías,residential,False,79.367,"LINESTRING (-6.0180621 38.236948, -6.0182296 38.236832, -6.0183417 38.236778, -6.018514 38.236704, -6.0188261 38.236567)",,,,,
51773927,True,,Calle Pizarra,residential,False,162.553,"LINESTRING (-6.0185117 38.2372828, -6.0187323 38.2374248, -6.0188581 38.2375482, -6.0189843 38.2376438, -6.019227 38.2378578, -6.0193199 38.2379711, -6.0196103 38.2382002, -6.0197215 38.2382891, -6.0197931 38.2383353)",,,,,
51773928,True,,Calle Alonso de Cárdenas,residential,False,81.475,"LINESTRING (-6.0185117 38.2372828, -6.0181113 38.237688, -6.0179355 38.237859)",,,,,
51773928,True,,Calle Alonso de Cárdenas,residential,False,13.357,"LINESTRING (-6.0179355 38.237859, -6.0178387 38.237952)",,,,,
51723028,False,,Calle Carolina Coronado,residential,True,137.654,"LINESTRING (-6.0179355 38.237859, -6.018044 38.2379261, -6.0181835 38.2379958, -6.0183264 38.2380668, -6.0184743 38.2381898, -6.0186789 38.2383711, -6.0189532 38.2385777, -6.019064 38.2387082)",,,,,
51773937,True,,Calle Bolaños,residential,False,126.958,"LINESTRING (-6.0170515 38.2361306, -6.0175226 38.2364703, -6.0178454 38.2367805, -6.0180621 38.236948)",,,,,
51773938,False,,Calle Andrés Cabezas,residential,False,162.711,"LINESTRING (-6.0170515 38.2361306, -6.0169245 38.2360448, -6.0163923 38.2356117, -6.0161784 38.2354669, -6.0160413 38.2353812, -6.015713 38.2352567, -6.0156138 38.2352253)",,,,,
91102177,False,,Calle Morerías,residential,False,66.8,"LINESTRING (-6.0170515 38.2361306, -6.0167812 38.2363773, -6.0165669 38.2365951)",,,,,
186175550,False,,Calle de Morerías,residential,True,52.952999999999996,"LINESTRING (-6.0170515 38.2361306, -6.0171657 38.2360011, -6.0173629 38.2357973, -6.0174262 38.2357591)",,,,,
51504599,False,,Calle Caleros,residential,True,39.607,"LINESTRING (-6.0152132 38.2355392, -6.0148629 38.235313)",,,,4,
51773932,True,,Travesía del Teatro,residential,False,68.47,"LINESTRING (-6.0152132 38.2355392, -6.0150264 38.2357144, -6.0149702 38.2358304, -6.0149503 38.2359224, -6.0148374 38.2360672)",,,,,
51773931,False,,Portillos Cedaceros,residential,True,3.929,"LINESTRING (-6.0155854 38.2352527, -6.0156138 38.2352253)",,,,,
51773939,True,,Calle Tamayo,residential,False,47.027,"LINESTRING (-6.0165669 38.2365951, -6.0161699 38.2363094)",,,,,
91102177,False,,Calle Morerías,residential,True,66.8,"LINESTRING (-6.0165669 38.2365951, -6.0167812 38.2363773, -6.0170515 38.2361306)",,,,,
51773934,True,,Calle San Antonio,residential,False,118.42600000000002,"LINESTRING (-6.017566 38.237315, -6.0173669 38.2371751, -6.0166041 38.2366253, -6.0165669 38.2365951)",,,,,
51773936,True,,Calle Escavías,residential,False,59.730000000000004,"LINESTRING (-6.017566 38.237315, -6.017648 38.237269, -6.0177676 38.237186, -6.0178755 38.237114, -6.0180621 38.236948)",,,,,
51504599,False,,Calle Caleros,residential,False,39.607,"LINESTRING (-6.0148629 38.235313, -6.0152132 38.2355392)",,,,4,
51504599,False,,Calle Caleros,residential,True,133.27,"LINESTRING (-6.0148629 38.235313, -6.0143566 38.2350314, -6.014096 38.2348946, -6.0137832 38.2347603, -6.0137085 38.2346567, -6.0136645 38.2346005)",,,,4,
51773944,True,,Travesía Plaza de Abastos,residential,False,59.92400000000001,"LINESTRING (-6.0143928 38.2357052, -6.0146584 38.2354951, -6.0148629 38.235313)",,,,,
186513793,True,,Calle Santiago,residential,False,55.952,"LINESTRING (-6.0143928 38.2357052, -6.0147289 38.2359874, -6.0148374 38.2360672)",,,,4,
51773948,False,,,residential,True,16.61,"LINESTRING (-6.0202115 38.2380459, -6.020048 38.2381222)",,,,,
51773948,False,,,residential,False,28.359,"LINESTRING (-6.0202115 38.2380459, -6.0203925 38.2379551, -6.0204824 38.2379054)",,,,,
86351558,True,,Calle de Santo Domingo,residential,False,124.39300000000003,"LINESTRING (-6.0202115 38.2380459, -6.0202717 38.2382285, -6.020329 38.2384371, -6.0203411 38.2385817, -6.0203109 38.2387476, -6.0202808 38.2388969, -6.0202325 38.2390272, -6.0202101 38.2390976, -6.0202044 38.2391155, -6.0201963 38.239141)",,,,,
51773948,False,,,residential,False,16.61,"LINESTRING (-6.020048 38.2381222, -6.0202115 38.2380459)",,,,,
51773929,True,,Callejón del Peso,residential,False,145.27100000000002,"LINESTRING (-6.020048 38.2381222, -6.0199382 38.2379349, -6.019873 38.2377919, -6.0196933 38.2376235, -6.0195528 38.2374815, -6.0192897 38.2371642, -6.0191809 38.2370171)",,,,,
51773947,True,,Portillo del Rosario,residential,False,32.513,"LINESTRING (-6.0197931 38.2383353, -6.020048 38.2381222)",,,,,
51773950,False,,Calle Concepción,residential,True,91.122,"LINESTRING (-6.0197931 38.2383353, -6.0198609 38.2384781, -6.0192583 38.2386596, -6.019064 38.2387082)",,,,,
51723028,False,,Calle Carolina Coronado,residential,False,137.654,"LINESTRING (-6.019064 38.2387082, -6.0189532 38.2385777, -6.0186789 38.2383711, -6.0184743 38.2381898, -6.0183264 38.2380668, -6.0181835 38.2379958, -6.018044 38.2379261, -6.0179355 38.237859)",,,,,
51773950,False,,Calle Concepción,residential,False,91.122,"LINESTRING (-6.019064 38.2387082, -6.0192583 38.2386596, -6.0198609 38.2384781, -6.0197931 38.2383353)",,,,,
51773950,False,,Calle Concepción,residential,True,57.411,"LINESTRING (-6.019064 38.2387082, -6.0187719 38.2387937, -6.0184625 38.2389147)",,,,,
186513793,True,,Calle Santiago,residential,False,99.074,"LINESTRING (-6.0175121 38.238266, -6.0177146 38.2384042, -6.0177168 38.2384057, -6.0183058 38.2388077, -6.0183684 38.2388504)",,,,4,
"[51773936, 51773925]",True,,"['Calle Gabriel de Cárdenas', 'Calle Escavías']",residential,False,99.50399999999999,"LINESTRING (-6.0178387 38.237952, -6.0176047 38.2377751, -6.0174608 38.2376631, -6.017306 38.237489, -6.017566 38.237315)",,,,,
51773928,True,,Calle Alonso de Cárdenas,residential,False,45.104,"LINESTRING (-6.0178387 38.237952, -6.0176795 38.238114, -6.0175121 38.238266)",,,,,
430658872,False,,Travesía de la Merced,residential,False,3.762,"LINESTRING (-6.0170725 38.2384612, -6.0170424 38.2384854)",,,,,
"[51732786, 86331342]",True,,Calle Bodegones,residential,False,178.01499999999996,"LINESTRING (-6.0170725 38.2384612, -6.0168624 38.2383054, -6.0167605 38.2382401, -6.0165776 38.238121, -6.0164152 38.2380155, -6.0163975 38.238004, -6.0162871 38.2379408, -6.0161579 38.237882, -6.0160161 38.2378189, -6.0158864 38.2377716, -6.0156526 38.237891, -6.0154987 38.237946, -6.0154124 38.2378968)",,,,,
186513793,True,,Calle Santiago,residential,False,8.394,"LINESTRING (-6.0174331 38.238223, -6.0175121 38.238266)",,,,4,
51773949,True,,Travesía de la Merced,residential,False,41.150999999999996,"LINESTRING (-6.0174331 38.238223, -6.0171809 38.238391, -6.0170725 38.2384612)",,,,,
51773946,True,,Plaza de España,residential,False,45.209,"LINESTRING (-6.0152993 38.2377461, -6.0147818 38.2377368)",,,,,
51773946,True,,Plaza de España,residential,False,14.722,"LINESTRING (-6.0147818 38.2377368, -6.014641 38.2378096)",,,,,
186513794,True,,Calle de la Corredera,residential,False,11.878,"LINESTRING (-6.0147818 38.2377368, -6.0147304 38.2376379)",,,,,
51773946,True,,Plaza de España,residential,False,40.749,"LINESTRING (-6.014641 38.2378096, -6.0148352 38.2381043, -6.0148581 38.2381339)",,,,,
"[87441643, 468253084]",True,,"['Calle Maesso', 'Plaza de España']",residential,False,164.691,"LINESTRING (-6.014641 38.2378096, -6.0145547 38.2377892, -6.0144522 38.237822, -6.0143164 38.2378654, -6.0141021 38.2379592, -6.014061 38.2380198, -6.0138472 38.2381426, -6.0133682 38.2383699, -6.0131391 38.2384458, -6.013014 38.2384798)",,,,,
"[186513792, 92510501]",False,,"['Calle Puerta Aurora', 'Avenida de Córdoba']",residential,False,220.243,"LINESTRING (-6.0104674 38.2395691, -6.0107434 38.2394618, -6.0116088 38.2391214, -6.0116512 38.2391117, -6.0118022 38.2390491, -6.0122453 38.2389171, -6.0126409 38.2388238, -6.0127849 38.2388195)",2,,50,,
92510501,False,,Avenida de Córdoba,residential,True,14.879,"LINESTRING (-6.0104674 38.2395691, -6.0103809 38.2396052, -6.0103169 38.2396318)",2,,50,,
262653910,False,EX-103,Paseo San Antón,primary,True,11.118,"LINESTRING (-6.0207009 38.2385467, -6.0206957 38.2384468)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,False,87.9,"LINESTRING (-6.0207009 38.2385467, -6.0206642 38.2387048, -6.020619 38.2387954, -6.0205371 38.2389207, -6.0202602 38.2392464)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,False,32.377,"LINESTRING (-6.0195861 38.2400177, -6.0193806 38.2401393, -6.019279 38.2401789)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,True,23.778,"LINESTRING (-6.0195861 38.2400177, -6.0196919 38.2398961, -6.0197409 38.2398418)",,,,,
910581668,False,,Camino de la Albuera,residential,False,21.789,"LINESTRING (-6.0195861 38.2400177, -6.0196473 38.2400567, -6.0197799 38.2401411)",,,,,
910581668,False,,Camino de la Albuera,residential,False,39.944,"LINESTRING (-6.0199549 38.2402193, -6.0202959 38.2404587)",,,,,
910581668,False,,Camino de la Albuera,residential,True,17.584,"LINESTRING (-6.0199549 38.2402193, -6.0197799 38.2401411)",,,,,
86351550,False,,Paseo de San Antón,residential,True,71.69699999999999,"LINESTRING (-6.0199549 38.2402193, -6.0200086 38.2401519, -6.0203708 38.239725, -6.0204075 38.2396814)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,False,33.692,"LINESTRING (-6.0202602 38.2392464, -6.020184 38.239336, -6.020046 38.2394984)",,,,,
262653910,False,EX-103,Paseo San Antón,primary,True,87.9,"LINESTRING (-6.0202602 38.2392464, -6.0205371 38.2389207, -6.020619 38.2387954, -6.0206642 38.2387048, -6.0207009 38.2385467)",,,,,
115374852,True,,Avenida Jesús de Nazaret,residential,False,24.845,"LINESTRING (-6.0155819 38.2409264, -6.0153141 38.240851)",,,,,
