osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed,junction
192274374,True,Reyes Católicos,residential,False,114.81299999999999,,,"LINESTRING (-4.6460858 37.5787885, -4.646379 37.5790201, -4.6465795 37.5791786, -4.6469764 37.5794921, -4.6470131 37.5795132)",,
288494451,False,Avenida de la Constitución,residential,False,37.555,,,"LINESTRING (-4.6460858 37.5787885, -4.6458787 37.5789348, -4.6457648 37.5790106)",,
288494451,False,Avenida de la Constitución,residential,True,36.68,,,"LINESTRING (-4.6460858 37.5787885, -4.6462449 37.578659, -4.6463761 37.5785521)",,
192274565,True,Inca Garcilaso,residential,False,34.529,,,"LINESTRING (-4.6448271 37.5787995, -4.6446698 37.5790839)",,
288288358,True,Virgen de las Viñas,residential,False,67.282,,,"LINESTRING (-4.6448271 37.5787995, -4.6455167 37.5790592)",,
42209388,False,Ronda del Canillo,residential,True,45.532,2,,"LINESTRING (-4.6428787 37.5788487, -4.6425071 37.5791332)",,
192274544,False,Juan de la O,residential,True,35.027,,,"LINESTRING (-4.6428787 37.5788487, -4.6425191 37.5787145)",,
288288358,True,Virgen de las Viñas,residential,False,112.979,,,"LINESTRING (-4.6428787 37.5788487, -4.64307 37.578701, -4.6440815 37.5787674)",,
288543813,True,,residential,False,1.824,,,"LINESTRING (-4.6455374 37.5790593, -4.6455167 37.5790592)",,roundabout
288288348,False,Avenida Antonio y Miguel Navarro,residential,True,104.11099999999999,,,"LINESTRING (-4.6455374 37.5790593, -4.6458722 37.5784501, -4.6460197 37.5782047)",,
288494451,False,Avenida de la Constitución,residential,False,16.95,,,"LINESTRING (-4.6457648 37.5790106, -4.6456256 37.5791158)",,
288494451,False,Avenida de la Constitución,residential,True,37.555,,,"LINESTRING (-4.6457648 37.5790106, -4.6458787 37.5789348, -4.6460858 37.5787885)",,
192274444,False,Guillermo Núñez del Prado,residential,False,69.572,2,,"LINESTRING (-4.6406877 37.5790215, -4.6399699 37.578761)",30,
192274444,False,Guillermo Núñez del Prado,residential,True,117.414,2,,"LINESTRING (-4.6406877 37.5790215, -4.6419037 37.5794531)",30,
192274506,False,Juan Álvarez Osorio y Barriau,residential,False,48.5,2,,"LINESTRING (-4.6406877 37.5790215, -4.6410151 37.5786709)",30,
192274506,False,Juan Álvarez Osorio y Barriau,residential,True,33.392,2,,"LINESTRING (-4.6406877 37.5790215, -4.6404744 37.5792697)",30,
192274460,False,Fuente de la Higuera,residential,True,76.275,,,"LINESTRING (-4.639632 37.5790432, -4.6402295 37.5795395)",,
192274364,False,Santa Teresa de Jornet,residential,False,189.768,2,,"LINESTRING (-4.639632 37.5790432, -4.6395064 37.579188, -4.6394099 37.5794238, -4.6394699 37.5800402, -4.6396914 37.5806814)",,
192274364,False,Santa Teresa de Jornet,residential,True,43.477,2,,"LINESTRING (-4.639632 37.5790432, -4.6396876 37.578979, -4.6397126 37.5789501, -4.6399699 37.578761)",,
192274565,True,Inca Garcilaso,residential,False,42.675,,,"LINESTRING (-4.6446698 37.5790839, -4.6444754 37.5794354)",,
192274465,True,Panchía,residential,False,14.844,,,"LINESTRING (-4.6422969 37.5791258, -4.6424515 37.5791788)",,
192274583,False,Vista Hermosa,residential,True,49.751,,,"LINESTRING (-4.6422969 37.5791258, -4.6423276 37.579069, -4.6425096 37.5787321, -4.6425191 37.5787145)",,
42209388,False,Ronda del Canillo,residential,False,7.051,2,,"LINESTRING (-4.6424515 37.5791788, -4.6425071 37.5791332)",,
42209388,False,Ronda del Canillo,residential,True,41.715,2,,"LINESTRING (-4.6424515 37.5791788, -4.642314 37.579285, -4.6421785 37.579345, -4.6420684 37.5793938)",,
192274327,True,Padre Emilio Nogues,residential,False,52.621,,,"LINESTRING (-4.6438289 37.5791962, -4.6440815 37.5787674)",,
288288360,True,Maestro García Fernandez,residential,False,92.221,,,"LINESTRING (-4.6438289 37.5791962, -4.6428787 37.5788487)",,
192274400,False,Francisco Ayala,residential,False,85.506,,,"LINESTRING (-4.6404744 37.5792697, -4.6413583 37.5795869)",30,
192274506,False,Juan Álvarez Osorio y Barriau,residential,False,33.392,2,,"LINESTRING (-4.6404744 37.5792697, -4.6406877 37.5790215)",30,
192274506,False,Juan Álvarez Osorio y Barriau,residential,True,36.956,2,,"LINESTRING (-4.6404744 37.5792697, -4.6402295 37.5795395)",30,
192274405,True,Maestra Penagos,residential,False,67.616,,,"LINESTRING (-4.6453763 37.5793211, -4.6446698 37.5790839)",,
288245013,True,Avenida de María Auxiliadora,residential,False,44.65,1,,"LINESTRING (-4.6453763 37.5793211, -4.6451534 37.5796817)",,
42209388,False,Ronda del Canillo,residential,True,15.942,2,,"LINESTRING (-4.6420684 37.5793938, -4.6419037 37.5794531)",,
192274453,True,Teresa Casas,residential,False,131.308,,,"LINESTRING (-4.6420684 37.5793938, -4.6434293 37.5798747)",,
42209388,False,Ronda del Canillo,residential,False,41.715,2,,"LINESTRING (-4.6420684 37.5793938, -4.6421785 37.579345, -4.642314 37.579285, -4.6424515 37.5791788)",,
287895660,False,Avenida de Italia,tertiary,False,209.862,2,A-309a,"LINESTRING (-4.6358223 37.5794278, -4.6379973 37.5801965)",,
192274565,True,Inca Garcilaso,residential,False,40.529,,,"LINESTRING (-4.6444754 37.5794354, -4.6442907 37.5797692)",,
288288360,True,Maestro García Fernandez,residential,False,62.875,,,"LINESTRING (-4.6444754 37.5794354, -4.6438289 37.5791962)",,
288289717,False,Conde de la Cortina,residential,False,14.857,,,"LINESTRING (-4.6470131 37.5795132, -4.6468985 37.5796112)",,
192274327,True,Padre Emilio Nogues,residential,False,41.768,,,"LINESTRING (-4.6436285 37.5795366, -4.6438289 37.5791962)",,
192274375,True,Francisco Zafra Contreras,residential,False,108.525,1,,"LINESTRING (-4.6436285 37.5795366, -4.6425071 37.5791332)",,
192274460,False,Fuente de la Higuera,residential,False,76.275,,,"LINESTRING (-4.6402295 37.5795395, -4.639632 37.5790432)",,
192274460,False,Fuente de la Higuera,residential,True,57.439,,,"LINESTRING (-4.6402295 37.5795395, -4.6406795 37.5799132)",,
192274506,False,Juan Álvarez Osorio y Barriau,residential,False,36.956,2,,"LINESTRING (-4.6402295 37.5795395, -4.6404744 37.5792697)",30,
42209388,False,Ronda del Canillo,residential,False,50.312,2,,"LINESTRING (-4.6413583 37.5795869, -4.6419037 37.5794531)",,
192274400,False,Francisco Ayala,residential,True,85.506,,,"LINESTRING (-4.6413583 37.5795869, -4.6404744 37.5792697)",30,
42209388,False,Ronda del Canillo,residential,True,70.05799999999999,2,,"LINESTRING (-4.6413583 37.5795869, -4.64108 37.579708, -4.640785 37.579849, -4.6406795 37.5799132)",,
287695965,True,Médico Varo,residential,False,89.408,,,"LINESTRING (-4.6451534 37.5796817, -4.6457382 37.5798788, -4.6457482 37.579916, -4.6456187 37.5801575)",,
288245013,True,Avenida de María Auxiliadora,residential,False,34.022,1,,"LINESTRING (-4.6451534 37.5796817, -4.6450548 37.5798809, -4.6450104 37.5799659)",,
192274439,True,Pulsista,residential,False,67.06,,,"LINESTRING (-4.6442907 37.5797692, -4.644978 37.5800281)",,
192274565,True,Inca Garcilaso,residential,False,43.224,,,"LINESTRING (-4.6442907 37.5797692, -4.6440903 37.580124)",,
192274327,True,Padre Emilio Nogues,residential,False,41.491,,,"LINESTRING (-4.6434293 37.5798747, -4.6436285 37.5795366)",,
192274453,True,Teresa Casas,residential,False,64.509,,,"LINESTRING (-4.6434293 37.5798747, -4.6440903 37.580124)",,
192274460,False,Fuente de la Higuera,residential,False,57.439,,,"LINESTRING (-4.6406795 37.5799132, -4.6402295 37.5795395)",,
42209388,False,Ronda del Canillo,residential,False,70.05799999999999,2,,"LINESTRING (-4.6406795 37.5799132, -4.640785 37.579849, -4.64108 37.579708, -4.6413583 37.5795869)",,
42209388,False,Ronda del Canillo,residential,True,39.744,2,,"LINESTRING (-4.6406795 37.5799132, -4.640522 37.580009, -4.6403568 37.5801603)",,
288245013,True,Avenida de María Auxiliadora,residential,False,7.482,1,,"LINESTRING (-4.6450104 37.5799659, -4.644978 37.5800281)",,
192274472,True,"Manuel Rodríguez ""Manolete""",residential,False,29.911,,,"LINESTRING (-4.6469595 37.580011, -4.6468239 37.5797644)",,
288245013,True,Avenida de María Auxiliadora,residential,False,46.668,1,,"LINESTRING (-4.644978 37.5800281, -4.6447755 37.5804159)",,
192274565,True,Inca Garcilaso,residential,False,57.704,,,"LINESTRING (-4.6440903 37.580124, -4.6438229 37.5805977)",,
192274599,False,Giner de los Ríos,residential,False,39.772,,,"LINESTRING (-4.6379973 37.5801965, -4.6378229 37.5805264)",,
287895660,False,Avenida de Italia,tertiary,False,62.205,2,A-309a,"LINESTRING (-4.6379973 37.5801965, -4.6386461 37.5804169)",,
287895660,False,Avenida de Italia,tertiary,True,209.862,2,A-309a,"LINESTRING (-4.6379973 37.5801965, -4.6358223 37.5794278)",,
46160930,False,Dr. Fleming,residential,False,60.881,,,"LINESTRING (-4.6458036 37.5802157, -4.6462913 37.5798279)",,
46160930,False,Dr. Fleming,residential,True,43.343,,,"LINESTRING (-4.6458036 37.5802157, -4.6456257 37.5805791)",,
192274505,True,Dr Raúl Porras,residential,False,17.532,,,"LINESTRING (-4.6458036 37.5802157, -4.6456187 37.5801575)",,
288245020,False,Dr Raúl Porras,residential,False,59.24,,,"LINESTRING (-4.6458036 37.5802157, -4.6464283 37.5804125)",,
288288361,True,Asunción de Alvear,residential,False,61.848,,,"LINESTRING (-4.6431918 37.5803981, -4.6434293 37.5798747)",,
288245020,False,Dr Raúl Porras,residential,True,59.24,,,"LINESTRING (-4.6464283 37.5804125, -4.6458036 37.5802157)",,
288245018,True,Conde de la Cortina,residential,False,77.182,,,"LINESTRING (-4.6464283 37.5804125, -4.6466319 37.5800381, -4.6467188 37.5798954, -4.646754 37.5797705)",,
288245019,True,Sabio Andaluz,residential,False,84.594,,,"LINESTRING (-4.6464283 37.5804125, -4.6466162 37.580487, -4.6469125 37.5810329)",,
288245016,True,Plaza de la Aurora,residential,False,67.4,,,"LINESTRING (-4.6447755 37.5804159, -4.6454808 37.5806504)",,
288245013,True,Avenida de María Auxiliadora,residential,False,56.067,1,,"LINESTRING (-4.6447755 37.5804159, -4.6446276 37.5806991, -4.644559 37.5808305, -4.6445322 37.5808818)",,
192274599,False,Giner de los Ríos,residential,False,140.927,,,"LINESTRING (-4.6378229 37.5805264, -4.6362611 37.580799)",,
192274599,False,Giner de los Ríos,residential,True,39.772,,,"LINESTRING (-4.6378229 37.5805264, -4.6379973 37.5801965)",,
840883120,False,,living_street,False,25.729,,,"LINESTRING (-4.6378229 37.5805264, -4.6379976 37.5807118)",,
287895660,False,Avenida de Italia,tertiary,False,40.191,2,A-309a,"LINESTRING (-4.6388807 37.5805107, -4.6389655 37.58057, -4.6390661 37.5806716, -4.6391529 37.5807966)",,
287895660,False,Avenida de Italia,tertiary,True,23.211,2,A-309a,"LINESTRING (-4.6388807 37.5805107, -4.6388058 37.5804731, -4.6386461 37.5804169)",,
46160930,False,Dr. Fleming,residential,False,43.343,,,"LINESTRING (-4.6456257 37.5805791, -4.6458036 37.5802157)",,
192274503,False,Plaza de la Aurora,residential,False,21.407,,,"LINESTRING (-4.6456257 37.5805791, -4.6455351 37.5805456, -4.6454808 37.5806504)",,
192274503,False,Plaza de la Aurora,residential,True,23.343,,,"LINESTRING (-4.6456257 37.5805791, -4.6457495 37.580619, -4.6456975 37.5807145)",,
1228329211,True,Inca Garcilaso,residential,False,90.587,,,"LINESTRING (-4.6438229 37.5805977, -4.6434931 37.5813693)",,
1228329212,True,Ana Ximénez,residential,False,59.879,,,"LINESTRING (-4.6438229 37.5805977, -4.6431918 37.5803981)",,
192274503,False,Plaza de la Aurora,residential,True,21.407,,,"LINESTRING (-4.6454808 37.5806504, -4.6455351 37.5805456, -4.6456257 37.5805791)",,
288245015,False,Plaza de la Aurora,residential,True,19.143,,,"LINESTRING (-4.6454808 37.5806504, -4.6454443 37.5807331, -4.6455436 37.580764)",,
42209388,False,Ronda del Canillo,residential,False,42.571,2,,"LINESTRING (-4.6396914 37.5806814, -4.640059 37.580433)",,
"[42209388, 287903292]",False,"['Avenida de Italia', 'Ronda del Canillo']",residential,True,52.161,2,,"LINESTRING (-4.6396914 37.5806814, -4.639365 37.580902, -4.6392158 37.5809539)",,
192274364,False,Santa Teresa de Jornet,residential,True,189.768,2,,"LINESTRING (-4.6396914 37.5806814, -4.6394699 37.5800402, -4.6394099 37.5794238, -4.6395064 37.579188, -4.639632 37.5790432)",,
288245015,False,Plaza de la Aurora,residential,True,45.129,,,"LINESTRING (-4.6456975 37.5807145, -4.6461725 37.5808662)",,
192274503,False,Plaza de la Aurora,residential,False,23.343,,,"LINESTRING (-4.6456975 37.5807145, -4.6457495 37.580619, -4.6456257 37.5805791)",,
288245015,False,Plaza de la Aurora,residential,False,20.218,,,"LINESTRING (-4.6456975 37.5807145, -4.6456505 37.5807973, -4.6455436 37.580764)",,
192274425,False,Dr. Fleming,residential,False,46.83,,,"LINESTRING (-4.6455436 37.580764, -4.6453421 37.5811537)",,
288245015,False,Plaza de la Aurora,residential,False,19.143,,,"LINESTRING (-4.6455436 37.580764, -4.6454443 37.5807331, -4.6454808 37.5806504)",,
288245015,False,Plaza de la Aurora,residential,True,20.218,,,"LINESTRING (-4.6455436 37.580764, -4.6456505 37.5807973, -4.6456975 37.5807145)",,
192274599,False,Giner de los Ríos,residential,True,140.927,,,"LINESTRING (-4.6362611 37.580799, -4.6378229 37.5805264)",,
288245015,False,Plaza de la Aurora,residential,False,45.129,,,"LINESTRING (-4.6461725 37.5808662, -4.6456975 37.5807145)",,
288245018,True,Conde de la Cortina,residential,False,55.256,,,"LINESTRING (-4.6461725 37.5808662, -4.6464283 37.5804125)",,
288245014,True,Avenida de María Auxiliadora,residential,False,78.532,,,"LINESTRING (-4.6445322 37.5808818, -4.644479 37.5809837, -4.6442056 37.5815389)",,
287895660,False,Avenida de Italia,tertiary,False,47.642,2,A-309a,"LINESTRING (-4.6392158 37.5809539, -4.6391642 37.5813804)",,
287895660,False,Avenida de Italia,tertiary,True,18.453,2,A-309a,"LINESTRING (-4.6392158 37.5809539, -4.6392041 37.5808967, -4.6391529 37.5807966)",,
"[42209388, 287903292]",False,"['Avenida de Italia', 'Ronda del Canillo']",residential,False,52.161,2,,"LINESTRING (-4.6392158 37.5809539, -4.639365 37.580902, -4.6396914 37.5806814)",,
381239933,False,Avenida de Andalucía,tertiary,True,33.493,2,A-309a,"LINESTRING (-4.6469125 37.5810329, -4.6465628 37.5811509)",,
381239933,False,Avenida de Andalucía,tertiary,False,33.493,2,A-309a,"LINESTRING (-4.6465628 37.5811509, -4.6469125 37.5810329)",,
381239933,False,Avenida de Andalucía,tertiary,True,62.397,2,A-309a,"LINESTRING (-4.6465628 37.5811509, -4.6459113 37.5813707)",,
192274604,True,Plaza de la Aurora,residential,False,48.053,,,"LINESTRING (-4.6465628 37.5811509, -4.6463317 37.5809193, -4.6461725 37.5808662)",,
192274425,False,Dr. Fleming,residential,True,46.83,,,"LINESTRING (-4.6453421 37.5811537, -4.6455436 37.580764)",,
192274490,True,José Ortiz Sánchez,residential,False,77.509,,,"LINESTRING (-4.6453421 37.5811537, -4.6445322 37.5808818)",,
288288361,True,Asunción de Alvear,residential,False,142.476,,,"LINESTRING (-4.6434931 37.5813693, -4.6430535 37.5812647, -4.6429569 37.5811427, -4.6429726 37.580911, -4.6431918 37.5803981)",,
1228329213,False,Asunción de Alvear,residential,True,65.557,2,,"LINESTRING (-4.6434931 37.5813693, -4.6435986 37.5813944, -4.6441581 37.5815276, -4.6442056 37.5815389)",,
287895660,False,Avenida de Italia,tertiary,True,47.642,2,A-309a,"LINESTRING (-4.6391642 37.5813804, -4.6392158 37.5809539)",,
287903291,False,,residential,False,6.218,,,"LINESTRING (-4.6391642 37.5813804, -4.6391508 37.5814353)",,
288244979,False,Avenida Boucau,tertiary,True,78.74000000000001,2,A-309a,"LINESTRING (-4.6391642 37.5813804, -4.6395902 37.5814896, -4.6400144 37.5815983)",,
192274373,False,Burgueños,residential,True,35.327,,,"LINESTRING (-4.6375248 37.5814194, -4.6379238 37.5814502)",,
"[287723235, 192274373]",False,"['Burgueños', 'Juan Colín']",residential,False,117.15299999999999,,,"LINESTRING (-4.6375248 37.5814194, -4.6374043 37.5814101, -4.6371825 37.5814225, -4.637018 37.5816542, -4.6369397 37.5817909, -4.636806 37.5820245, -4.6367492 37.5821237)",,
287903291,False,,residential,True,6.218,,,"LINESTRING (-4.6391508 37.5814353, -4.6391642 37.5813804)",,
192274373,False,Burgueños,residential,False,108.178,,,"LINESTRING (-4.6391508 37.5814353, -4.6379942 37.5814556, -4.6379238 37.5814502)",,
192274373,False,Burgueños,residential,False,35.327,,,"LINESTRING (-4.6379238 37.5814502, -4.6375248 37.5814194)",,
192274373,False,Burgueños,residential,True,108.178,,,"LINESTRING (-4.6379238 37.5814502, -4.6379942 37.5814556, -4.6391508 37.5814353)",,
288245014,True,Avenida de María Auxiliadora,residential,False,140.27100000000002,,,"LINESTRING (-4.6442056 37.5815389, -4.6441837 37.5815833, -4.643785 37.5826222, -4.6437566 37.5826606, -4.6436752 37.5827135)",,
1228329213,False,Asunción de Alvear,residential,False,65.55699999999999,2,,"LINESTRING (-4.6442056 37.5815389, -4.6441581 37.5815276, -4.6435986 37.5813944, -4.6434931 37.5813693)",,
288244979,False,Avenida Boucau,tertiary,True,81.923,2,A-309a,"LINESTRING (-4.6400144 37.5815983, -4.6408473 37.5819256)",,
192274495,True,Bodeguera Carmen Perez Barquero,residential,False,130.439,,,"LINESTRING (-4.6400144 37.5815983, -4.6400814 37.5811686, -4.6401109 37.5806435, -4.640059 37.580433)",,
192274574,True,Santiago,residential,False,82.878,,,"LINESTRING (-4.6400144 37.5815983, -4.6400002 37.5819335, -4.6399193 37.5823384)",,
288244979,False,Avenida Boucau,tertiary,False,78.74000000000001,2,A-309a,"LINESTRING (-4.6400144 37.5815983, -4.6395902 37.5814896, -4.6391642 37.5813804)",,
288244979,False,Avenida Boucau,tertiary,False,81.923,2,A-309a,"LINESTRING (-4.6408473 37.5819256, -4.6400144 37.5815983)",,
288244979,False,Avenida Boucau,tertiary,True,40.442,2,A-309a,"LINESTRING (-4.6408473 37.5819256, -4.6409566 37.5819686, -4.6412555 37.5820918)",,
