osmid,ref,name,highway,oneway,reversed,length,geometry,junction,width
257932607,A-387,Avenida Blas Infante,secondary,False,True,50.741,"LINESTRING (-4.6899046 36.6377066, -4.6896067 36.6380953)",,
93608440,,Calle Virgen del Rosario,residential,True,False,125.347,"LINESTRING (-4.6857243 36.644086, -4.6855218 36.6429705)",,
727951571,A-366a,Avenida Gerald Brenan,tertiary,True,False,17.255,"LINESTRING (-4.6857243 36.644086, -4.6855337 36.6441123)",,
696631533,,Calle Calderona,residential,True,False,92.6,"LINESTRING (-4.690615 36.6405127, -4.6904164 36.6405127, -4.6900192 36.640487, -4.6896899 36.6404752, -4.68958 36.6404619)",,
40827447,,Calle Convento,tertiary,True,False,45.228,"LINESTRING (-4.6913971 36.6414986, -4.6911614 36.6418587)",,2
93099575,,Calle San José,residential,True,False,130.776,"LINESTRING (-4.6913971 36.6414986, -4.6913326 36.641397, -4.6910443 36.6411091, -4.6908585 36.6408263, -4.6906966 36.6406662, -4.690615 36.6405127)",,
165492624,,Calle Penarrubia,residential,False,False,30.325,"LINESTRING (-4.6893913 36.6402454, -4.6890536 36.6402146)",,
258066568,,Calle Molinos de Arriba,residential,True,False,22.36,"LINESTRING (-4.6893913 36.6402454, -4.6894105 36.6404459)",,
93099615,A-366a,Avenida Gerald Brenan,tertiary,False,False,5.148,"LINESTRING (-4.6834215 36.6434658, -4.683367 36.643481)",,
727951558,,Avenida de la Constitución,tertiary,True,False,14.601,"LINESTRING (-4.6834215 36.6434658, -4.6833659 36.6433423)",,
93099615,A-366a,Avenida Gerald Brenan,tertiary,False,True,72.03999999999999,"LINESTRING (-4.6834215 36.6434658, -4.6837749 36.6434398, -4.6839539 36.6434522, -4.6840762 36.6434859, -4.6842078 36.643532)",,
165492627,,,residential,False,False,52.204,"LINESTRING (-4.6896989 36.6397622, -4.6891882 36.6395331)",,
258066568,,Calle Molinos de Arriba,residential,True,False,31.645000000000003,"LINESTRING (-4.6896989 36.6397622, -4.6895515 36.6399318, -4.6895147 36.6400038)",,
727951572,A-366a,Avenida Gerald Brenan,tertiary,False,False,8.787,"LINESTRING (-4.6861482 36.6440567, -4.6860523 36.6440747)",,
727951572,A-366a,Avenida Gerald Brenan,tertiary,False,True,62.784,"LINESTRING (-4.6861482 36.6440567, -4.6868497 36.644012)",,
258066568,,Calle Molinos de Arriba,residential,True,False,141.95600000000002,"LINESTRING (-4.6894105 36.6404459, -4.6892999 36.6408892, -4.6893806 36.6411222, -4.6895651 36.6416858)",,
165492633,,Calle Casares,residential,True,False,34.665,"LINESTRING (-4.6894938 36.6393406, -4.6891882 36.6395331)",,
258066568,,Calle Molinos de Arriba,residential,True,False,31.729,"LINESTRING (-4.6894938 36.6393406, -4.6897683 36.639522)",,
93099615,A-366a,Avenida Gerald Brenan,tertiary,False,False,23.616,"LINESTRING (-4.6855337 36.6441123, -4.6852732 36.6440746)",,
727951571,A-366a,Avenida Gerald Brenan,tertiary,True,False,39.67,"LINESTRING (-4.6855337 36.6441123, -4.6857316 36.6441592, -4.6859579 36.6440993)",,
93608500,,Calle Estepona,residential,False,False,36.64,"LINESTRING (-4.690237 36.6394846, -4.6906293 36.639582)",,
93608500,,Calle Estepona,residential,False,True,42.025,"LINESTRING (-4.690237 36.6394846, -4.6897683 36.639522)",,
93099643,,Calle Ramón y Cajal,residential,False,True,43.539,"LINESTRING (-4.690237 36.6394846, -4.6903459 36.6393201, -4.690504 36.6391587)",,
847118537,A-404,Cruz de Piedra,secondary,True,False,1.385,"LINESTRING (-4.6827018 36.6439062, -4.6827148 36.643913)",roundabout,
93102459,,Calle Virgen de Gracia,residential,True,False,40.702,"LINESTRING (-4.6842355 36.6440717, -4.6845922 36.6442999)",,
165515791,,Calle Teatro,residential,True,False,7.732,"LINESTRING (-4.6842355 36.6440717, -4.6842907 36.6440181)",,
165515791,,Calle Teatro,residential,True,False,24.803,"LINESTRING (-4.6837258 36.6445436, -4.6839126 36.6443784)",,
93102463,,Avenida Alcalde Antonio,residential,False,False,89.946,"LINESTRING (-4.6837258 36.6445436, -4.6837188 36.6446666, -4.6837263 36.6451842, -4.683801 36.6453413)",,
257924656,,Calle Cuesta de Marzo,residential,False,True,18.921,"LINESTRING (-4.6861268 36.6463008, -4.6859919 36.6464321)",,
257924656,,Calle Cuesta de Marzo,residential,False,False,101.539,"LINESTRING (-4.6861268 36.6463008, -4.6868268 36.6462128, -4.6872289 36.6460915)",,
1053155481,,Calle Zona Verde,residential,False,False,61.174,"LINESTRING (-4.6861268 36.6463008, -4.6860036 36.6461706, -4.6858923 36.6460533, -4.6858558 36.6460146, -4.6858016 36.6458289)",,
165516225,,Calle Gustavo Adolfo Bécquer,residential,False,False,47.649,"LINESTRING (-4.6886993 36.6453677, -4.6885984 36.6457885)",,
257933453,,Carretera de Coín,residential,False,False,66.472,"LINESTRING (-4.6886993 36.6453677, -4.6888902 36.6450877, -4.6890154 36.6448278)",,
257933455,,Calle Ollerías,residential,False,True,112.13300000000001,"LINESTRING (-4.6886993 36.6453677, -4.6879388 36.6455878, -4.6876482 36.6458618)",,
165515791,,Calle Teatro,residential,True,False,65.735,"LINESTRING (-4.6843251 36.6448875, -4.6837258 36.6445436)",,
258077541,,,residential,False,False,54.877,"LINESTRING (-4.6843251 36.6448875, -4.684333 36.6452031, -4.6841966 36.6453433)",,
174505621,A-366a,Calle Nueva,tertiary,False,True,9.639,"LINESTRING (-4.692158 36.6426712, -4.6921245 36.6426989, -4.6920987 36.6427423)",,
174270449,,Calle Nueva,tertiary,True,False,11.605,"LINESTRING (-4.6890154 36.6448278, -4.6891443 36.6448418)",,
257933453,,Carretera de Coín,residential,False,True,66.472,"LINESTRING (-4.6890154 36.6448278, -4.6888902 36.6450877, -4.6886993 36.6453677)",,
93099615,A-366a,Avenida Gerald Brenan,tertiary,False,False,11.568,"LINESTRING (-4.683367 36.643481, -4.6832533 36.643531)",,
93099615,A-366a,Avenida Gerald Brenan,tertiary,False,True,5.148,"LINESTRING (-4.683367 36.643481, -4.6834215 36.6434658)",,
727951557,,Calle Virgen de Gracia,residential,True,False,107.727,"LINESTRING (-4.683367 36.643481, -4.6834839 36.643717, -4.6841052 36.6439319, -4.6842907 36.6440181)",,
93608489,,Calle Dr. Dávila,residential,True,False,143.035,"LINESTRING (-4.6905163 36.6418019, -4.6905163 36.642058, -4.6903966 36.6422448, -4.6900374 36.642597, -4.6898313 36.6426557, -4.689595 36.642659)",,
93608497,,Calle San Antonio,residential,True,False,59.150999999999996,"LINESTRING (-4.6905163 36.6418019, -4.6910018 36.6417965, -4.6911614 36.6418587)",,
165515799,,Camino Vílchez,residential,True,False,30.696,"LINESTRING (-4.6826342 36.6417269, -4.6823785 36.6419116)",,
257933061,,Calle Jacinto Benavente,residential,True,False,133.07,"LINESTRING (-4.6826342 36.6417269, -4.6821081 36.6406071)",,
40827512,A-366a,Calle Cruz,tertiary,True,False,124.23,"LINESTRING (-4.6897158 36.6431258, -4.6894222 36.6430505, -4.6883385 36.6430247)",,2
258064983,,Plaza Alta,residential,True,False,27.951,"LINESTRING (-4.6897158 36.6431258, -4.6898067 36.6431656, -4.6897843 36.6432308, -4.6897274 36.6433205)",,
93608448,,Calle Fuengirola,residential,True,False,62.572,"LINESTRING (-4.6839568 36.6403645, -4.6840011 36.6409261)",,
165491813,,Calle San Juan de la Cruz,residential,True,False,36.991,"LINESTRING (-4.6839568 36.6403645, -4.6843701 36.6403383)",,
93608458,,Calle Salvador González,residential,True,False,35.526,"LINESTRING (-4.685084 36.6416216, -4.6850542 36.641303)",,
165515782,,Calle Blas de Otero,residential,True,False,54.852,"LINESTRING (-4.685084 36.6416216, -4.6844706 36.6416547)",,
93608475,,Calle Antonio Machado,tertiary,True,False,76.523,"LINESTRING (-4.6832456 36.6421304, -4.6841004 36.642074)",,
93608492,,Avenida de la Constitución,tertiary,False,False,36.842,"LINESTRING (-4.6832456 36.6421304, -4.6831989 36.6418012)",,
93608492,,Avenida de la Constitución,tertiary,False,True,24.352,"LINESTRING (-4.6832456 36.6421304, -4.6832842 36.6423472)",,
93608458,,Calle Salvador González,residential,True,False,38.309,"LINESTRING (-4.6849313 36.6402967, -4.6849078 36.6399527)",,
165491813,,Calle San Juan de la Cruz,residential,True,False,39.643,"LINESTRING (-4.6849313 36.6402967, -4.6853753 36.6402833)",,
93608485,,Calle Torremolinos,residential,True,False,38.492,"LINESTRING (-4.6841746 36.6428803, -4.6837441 36.642903)",,
93608448,,Calle Fuengirola,residential,True,False,73.01400000000001,"LINESTRING (-4.6841746 36.6428803, -4.6842316 36.6434762, -4.6842078 36.643532)",,
93608475,,Calle Antonio Machado,tertiary,True,False,15.936,"LINESTRING (-4.6857087 36.6420223, -4.685887 36.6420138)",,
93608450,,Calle Virgen de la Paz,residential,True,False,43.836999999999996,"LINESTRING (-4.6857087 36.6420223, -4.6857147 36.6423568, -4.6856971 36.6424148)",,
93608445,,Calle Severo Ochoa,residential,False,False,37.217,"LINESTRING (-4.6910527 36.6385987, -4.6913779 36.6388083)",,
93099643,,Calle Ramón y Cajal,residential,False,False,60.141999999999996,"LINESTRING (-4.6910527 36.6385987, -4.6907094 36.6389491, -4.6906361 36.6390239)",,
165592735,,,residential,False,False,48.727,"LINESTRING (-4.6826403 36.6429629, -4.6824563 36.6433522, -4.6824472 36.6433728)",,
257933063,,Camino Vílchez,residential,True,False,64.697,"LINESTRING (-4.6826403 36.6429629, -4.6827446 36.6430196, -4.6833437 36.6430267)",,
93608475,,Calle Antonio Machado,tertiary,True,False,26.897,"LINESTRING (-4.6852785 36.6420333, -4.6855798 36.6420252)",,
"[93608440, 93608458]",,"['Calle Salvador González', 'Calle Virgen del Rosario']",residential,True,False,58.163000000000004,"LINESTRING (-4.6852785 36.6420333, -4.6852576 36.6416535, -4.685084 36.6416216)",,
93608469,,Calle Luis Cernuda,residential,True,False,54.473,"LINESTRING (-4.6844451 36.6413366, -4.6850542 36.641303)",,
93608477,,Calle Salvador Rueda,residential,False,False,35.914,"LINESTRING (-4.6844451 36.6413366, -4.6844232 36.6410141)",,
93608477,,Calle Salvador Rueda,residential,False,True,35.444,"LINESTRING (-4.6844451 36.6413366, -4.6844706 36.6416547)",,
438955123,A-404,Avenida Gerald Brenan,secondary,False,False,8.457,"LINESTRING (-4.6823717 36.6440513, -4.682447 36.6440051)",,
93608502,,Calle Joaquín Turina,residential,False,False,82.062,"LINESTRING (-4.6823717 36.6440513, -4.6821666 36.6440374, -4.6814918 36.6442245)",,
257933337,,Calle Peñuelas,residential,False,False,27.881,"LINESTRING (-4.6823717 36.6440513, -4.6822592 36.6440091, -4.6821105 36.6439164)",,
438955123,A-404,Avenida Gerald Brenan,secondary,False,True,42.582,"LINESTRING (-4.6823717 36.6440513, -4.6822918 36.644139, -4.6822366 36.6442622, -4.6822034 36.6444031)",,
93608440,,Calle Virgen del Rosario,residential,True,False,92.947,"LINESTRING (-4.6855285 36.6428424, -4.6853888 36.6425169, -4.6852785 36.6420333)",,
93608450,,Calle Virgen de la Paz,residential,True,False,78.498,"LINESTRING (-4.6855285 36.6428424, -4.6860339 36.6430239, -4.6860684 36.6432841)",,
40827447,,Calle Convento,tertiary,True,False,14.647,"LINESTRING (-4.6911614 36.6418587, -4.6910752 36.6419708)",,2
165491810,,Calle Martos Grande,residential,False,False,88.008,"LINESTRING (-4.6895651 36.6416858, -4.6885995 36.6418475)",,
258066568,,Calle Molinos de Arriba,residential,True,False,20.804000000000002,"LINESTRING (-4.6895651 36.6416858, -4.6895959 36.6417945, -4.6895695 36.6418671)",,
438953175,,Calle Albaicín,tertiary,True,False,217.45,"LINESTRING (-4.686208 36.6420042, -4.6862754 36.6422634, -4.6864362 36.6426118, -4.686592 36.6427469, -4.6866843 36.6430548, -4.6867227 36.6433632, -4.6867788 36.6438698)",,
93608448,,Calle Fuengirola,residential,True,False,37.221,"LINESTRING (-4.6838924 36.6396778, -4.6839218 36.6400117)",,
93099580,A-387,Avenida de la Libertad,secondary,False,False,85.03200000000001,"LINESTRING (-4.6838924 36.6396778, -4.6844111 36.6396501, -4.6848392 36.6395971)",,
93099580,A-387,Avenida de la Libertad,secondary,False,True,97.144,"LINESTRING (-4.6838924 36.6396778, -4.6837674 36.6396845, -4.6829091 36.6397189, -4.6828061 36.6397311)",,
93608435,,Calle Miguel Delibes,residential,True,False,71.882,"LINESTRING (-4.6812205 36.6436158, -4.6814918 36.6442245)",,
257924455,,Calle Camilo José Cela,residential,True,False,43.399,"LINESTRING (-4.6812205 36.6436158, -4.68156 36.6434622, -4.6816523 36.6434391)",,
93608500,,Calle Estepona,residential,False,True,71.05,"LINESTRING (-4.6911909 36.6402433, -4.6911747 36.6399182, -4.6908648 36.6397271)",,
696631533,,Calle Calderona,residential,True,False,59.631,"LINESTRING (-4.6911909 36.6402433, -4.6909418 36.640338, -4.6908527 36.6403856, -4.690615 36.6405127)",,
93608492,,Avenida de la Constitución,tertiary,False,False,11.335,"LINESTRING (-4.6833437 36.6430267, -4.6833402 36.6429248)",,
93608492,,Avenida de la Constitución,tertiary,False,True,35.154,"LINESTRING (-4.6833437 36.6430267, -4.6833587 36.6432754, -4.6833659 36.6433423)",,
93099580,A-387,Avenida de la Libertad,secondary,False,False,37.49,"LINESTRING (-4.6848392 36.6395971, -4.6852579 36.6395688)",,
93099580,A-387,Avenida de la Libertad,secondary,False,True,85.03200000000001,"LINESTRING (-4.6848392 36.6395971, -4.6844111 36.6396501, -4.6838924 36.6396778)",,
93608464,,Calle San Rafael,tertiary,True,False,8.68,"LINESTRING (-4.6870048 36.6405265, -4.6870943 36.6405571)",,
257932606,,,tertiary,False,True,51.923,"LINESTRING (-4.6870048 36.6405265, -4.6869051 36.6402544, -4.686839 36.6400789)",,
93608445,,Calle Severo Ochoa,residential,False,True,39.952,"LINESTRING (-4.6922373 36.6393623, -4.6918882 36.6391373)",,
165592484,,Calle Juan de Austria,residential,False,True,21.572,"LINESTRING (-4.6922373 36.6393623, -4.6920866 36.639514)",,
93608440,,Calle Virgen del Rosario,residential,True,False,14.257,"LINESTRING (-4.6855218 36.6429705, -4.6855285 36.6428424)",,
93608485,,Calle Torremolinos,residential,True,False,37.181,"LINESTRING (-4.6855218 36.6429705, -4.6851154 36.6428965)",,
93608497,,Calle San Antonio,residential,True,False,27.963,"LINESTRING (-4.6895695 36.6418671, -4.6898792 36.6418285)",,
258066568,,Calle Molinos de Arriba,residential,True,False,91.713,"LINESTRING (-4.6895695 36.6418671, -4.6894722 36.6419833, -4.6894988 36.6423088, -4.689595 36.642659)",,
165515799,,Camino Vílchez,residential,True,False,30.859,"LINESTRING (-4.6828877 36.6415381, -4.6826342 36.6417269)",,
93608448,,Calle Fuengirola,residential,True,False,16.632,"LINESTRING (-4.6840395 36.6413471, -4.6840527 36.6414963)",,
93608469,,Calle Luis Cernuda,residential,True,False,36.207,"LINESTRING (-4.6840395 36.6413471, -4.6844451 36.6413366)",,
93608500,,Calle Estepona,residential,False,False,26.492,"LINESTRING (-4.6906293 36.639582, -4.6908648 36.6397271)",,
93608500,,Calle Estepona,residential,False,True,36.64,"LINESTRING (-4.6906293 36.639582, -4.690237 36.6394846)",,
165592479,,Calle Doctor Fleming,residential,False,True,48.803,"LINESTRING (-4.6906293 36.639582, -4.6909647 36.6392353)",,
257933063,,Camino Vílchez,residential,True,False,42.346,"LINESTRING (-4.6822318 36.6423818, -4.6824796 36.6427066)",,
93608430,,Calle Jorge Guillén,residential,False,True,109.203,"LINESTRING (-4.6822318 36.6423818, -4.6830574 36.6418234, -4.6831989 36.6418012)",,
93608492,,Avenida de la Constitución,tertiary,False,False,35.926,"LINESTRING (-4.6831989 36.6418012, -4.6831382 36.6414818)",,
93608492,,Avenida de la Constitución,tertiary,False,True,36.842,"LINESTRING (-4.6831989 36.6418012, -4.6832456 36.6421304)",,
93608430,,Calle Jorge Guillén,residential,False,False,109.203,"LINESTRING (-4.6831989 36.6418012, -4.6830574 36.6418234, -4.6822318 36.6423818)",,
93608439,,Calle Miguel Hernández,residential,True,False,54.433,"LINESTRING (-4.6850322 36.6409849, -4.6844232 36.6410141)",,
93608458,,Calle Salvador González,residential,True,False,19.824,"LINESTRING (-4.6850322 36.6409849, -4.6850056 36.6408079)",,
93608475,,Calle Antonio Machado,tertiary,True,False,69.04,"LINESTRING (-4.6845051 36.6420535, -4.6852785 36.6420333)",,
93608477,,Calle Salvador Rueda,residential,False,False,44.451,"LINESTRING (-4.6845051 36.6420535, -4.6844706 36.6416547)",,
93608439,,Calle Miguel Hernández,residential,True,False,36.758,"LINESTRING (-4.6844232 36.6410141, -4.6840121 36.6410358)",,
93608477,,Calle Salvador Rueda,residential,False,False,75.295,"LINESTRING (-4.6844232 36.6410141, -4.6843701 36.6403383)",,
93608477,,Calle Salvador Rueda,residential,False,True,35.914,"LINESTRING (-4.6844232 36.6410141, -4.6844451 36.6413366)",,
93608448,,Calle Fuengirola,residential,True,False,34.701,"LINESTRING (-4.6840121 36.6410358, -4.6840395 36.6413471)",,
93608475,,Calle Antonio Machado,tertiary,True,False,28.66,"LINESTRING (-4.685887 36.6420138, -4.686208 36.6420042)",,
93608498,,Calle Calderón de la Barca,residential,False,False,84.089,"LINESTRING (-4.685887 36.6420138, -4.6858549 36.6414603, -4.6858504 36.6412582)",,
93608492,,Avenida de la Constitución,tertiary,False,False,64.42,"LINESTRING (-4.6833402 36.6429248, -4.6832842 36.6423472)",,
93608492,,Avenida de la Constitución,tertiary,False,True,11.335,"LINESTRING (-4.6833402 36.6429248, -4.6833437 36.6430267)",,
93608492,,Avenida de la Constitución,tertiary,False,False,44.044,"LINESTRING (-4.6831226 36.6413846, -4.6830476 36.6409931)",,
93608492,,Avenida de la Constitución,tertiary,False,True,10.897,"LINESTRING (-4.6831226 36.6413846, -4.6831382 36.6414818)",,
165515799,,Camino Vílchez,residential,True,False,27.029,"LINESTRING (-4.6831226 36.6413846, -4.6828877 36.6415381)",,
93608458,,Calle Salvador González,residential,True,False,35.426,"LINESTRING (-4.6850542 36.641303, -4.6850322 36.6409849)",,
93608469,,Calle Luis Cernuda,residential,True,False,42.173,"LINESTRING (-4.6850542 36.641303, -4.6852818 36.6412868, -4.6855255 36.6412745)",,
93608448,,Calle Fuengirola,residential,True,False,89.901,"LINESTRING (-4.6841004 36.642074, -4.6841746 36.6428803)",,
93608475,,Calle Antonio Machado,tertiary,True,False,36.179,"LINESTRING (-4.6841004 36.642074, -4.6845051 36.6420535)",,
93608477,,Calle Salvador Rueda,residential,False,True,75.295,"LINESTRING (-4.6843701 36.6403383, -4.6844232 36.6410141)",,
165491813,,Calle San Juan de la Cruz,residential,True,False,50.285,"LINESTRING (-4.6843701 36.6403383, -4.6849313 36.6402967)",,
93608502,,Calle Joaquín Turina,residential,False,True,82.062,"LINESTRING (-4.6814918 36.6442245, -4.6821666 36.6440374, -4.6823717 36.6440513)",,
93608475,,Calle Antonio Machado,tertiary,True,False,11.505,"LINESTRING (-4.6855798 36.6420252, -4.6857087 36.6420223)",,
93608449,,Calle Lope de Vega,residential,False,False,83.622,"LINESTRING (-4.6855798 36.6420252, -4.6855382 36.6415318, -4.6855255 36.6412745)",,
165491816,,Calle Virgen de los Remedios,residential,True,False,45.642,"LINESTRING (-4.6854187 36.639932, -4.6849078 36.6399527)",,
165492629,,,residential,False,False,41.344,"LINESTRING (-4.6854187 36.639932, -4.6854899 36.6395646)",,
165492629,,,residential,False,True,39.254,"LINESTRING (-4.6854187 36.639932, -4.6853753 36.6402833)",,
93608458,,Calle Salvador González,residential,True,False,40.012,"LINESTRING (-4.6849078 36.6399527, -4.6848392 36.6395971)",,
165491816,,Calle Virgen de los Remedios,residential,True,False,88.218,"LINESTRING (-4.6849078 36.6399527, -4.6839218 36.6400117)",,
93608448,,Calle Fuengirola,residential,True,False,39.354,"LINESTRING (-4.6839218 36.6400117, -4.6839568 36.6403645)",,
165491816,,Calle Virgen de los Remedios,residential,True,False,94.318,"LINESTRING (-4.6839218 36.6400117, -4.68347 36.6400257, -4.6828674 36.6400686)",,
165492629,,,residential,False,False,39.254,"LINESTRING (-4.6853753 36.6402833, -4.6854187 36.639932)",,
165491813,,Calle San Juan de la Cruz,residential,True,False,148.69799999999998,"LINESTRING (-4.6853753 36.6402833, -4.6858582 36.6403091, -4.686472 36.6403833, -4.6870048 36.6405265)",,
696631533,,Calle Calderona,residential,True,False,15.228,"LINESTRING (-4.68958 36.6404619, -4.6894105 36.6404459)",,
165491815,,Calle Calderona,residential,False,True,37.134,"LINESTRING (-4.68958 36.6404619, -4.6895591 36.6405821, -4.6895668 36.640701, -4.6895891 36.6407928)",,
1053155492,,Calle San Antonio,residential,False,True,108.424,"LINESTRING (-4.6896463 36.6408715, -4.6898792 36.6418285)",,
93608448,,Calle Fuengirola,residential,True,False,12.238,"LINESTRING (-4.6840011 36.6409261, -4.6840121 36.6410358)",,
165491808,,Calle Luis de Góngora,residential,True,False,98.276,"LINESTRING (-4.6840011 36.6409261, -4.6829858 36.6405834)",,
165491810,,Calle Martos Grande,residential,False,True,88.008,"LINESTRING (-4.6885995 36.6418475, -4.6895651 36.6416858)",,
93608497,,Calle San Antonio,residential,True,False,56.92,"LINESTRING (-4.6898792 36.6418285, -4.6905163 36.6418019)",,
1053155492,,Calle San Antonio,residential,False,False,108.424,"LINESTRING (-4.6898792 36.6418285, -4.6896463 36.6408715)",,
165491811,,Calle Santa Teresa de Jesús,residential,True,False,152.335,"LINESTRING (-4.6819674 36.6420823, -4.6814257 36.6407831)",,
165491817,,Avenida Libertad,residential,False,True,27.917,"LINESTRING (-4.6819674 36.6420823, -4.6822802 36.6420761)",,
165491817,,Avenida Libertad,residential,False,False,54.568000000000005,"LINESTRING (-4.6819674 36.6420823, -4.6814149 36.6421111, -4.6813571 36.6421144)",,
165491817,,Avenida Libertad,residential,False,False,27.917,"LINESTRING (-4.6822802 36.6420761, -4.6819674 36.6420823)",,
165515799,,Camino Vílchez,residential,True,False,34.266,"LINESTRING (-4.6822802 36.6420761, -4.6822318 36.6423818)",,
165491806,,Calle Tomás Bretón,residential,False,True,71.04,"LINESTRING (-4.6844707 36.6422523, -4.6847164 36.64286)",,
165491807,,Calle Rodríguez de Berlanga,residential,False,True,64.7,"LINESTRING (-4.6849332 36.6423333, -4.6851154 36.6428965)",,
93608485,,Calle Torremolinos,residential,True,False,48.392,"LINESTRING (-4.6847164 36.64286, -4.6841746 36.6428803)",,
165491806,,Calle Tomás Bretón,residential,False,False,71.04,"LINESTRING (-4.6847164 36.64286, -4.6844707 36.6422523)",,
165491807,,Calle Rodríguez de Berlanga,residential,False,False,64.7,"LINESTRING (-4.6851154 36.6428965, -4.6849332 36.6423333)",,
93608485,,Calle Torremolinos,residential,True,False,36.159,"LINESTRING (-4.6851154 36.6428965, -4.6848767 36.6428531, -4.6847164 36.64286)",,
40827512,A-366a,Calle Cruz,tertiary,True,False,180.03300000000002,"LINESTRING (-4.6883385 36.6430247, -4.6880771 36.6430255, -4.6878243 36.6430118, -4.6877014 36.6431253, -4.6873895 36.6434055, -4.6870806 36.6436926, -4.6868747 36.6438246, -4.6867788 36.6438698)",,2
165491804,,Camino de las Peñuelas,residential,False,False,37.31,"LINESTRING (-4.6813207 36.6432412, -4.6814755 36.6433655, -4.6816523 36.6434391)",,
165491819,,Calle Molinos de Abajo,residential,True,False,131.764,"LINESTRING (-4.6897274 36.6433205, -4.6896002 36.6437097, -4.6894741 36.6439121, -4.6892723 36.6440403, -4.6891041 36.6440606, -4.68902 36.644263)",,
258064983,,Plaza Alta,residential,True,False,84.204,"LINESTRING (-4.6897274 36.6433205, -4.6898606 36.643369, -4.6898798 36.6433699, -4.6900457 36.6433776, -4.6900858 36.6433579, -4.6901905 36.6433065, -4.6902737 36.6432613, -4.6902388 36.6431365, -4.6902231 36.6431118, -4.6901561 36.643006)",,
257933338,,Calle Fraternidad,residential,False,False,64.973,"LINESTRING (-4.6816523 36.6434391, -4.6819573 36.6429085)",,
165491804,,Camino de las Peñuelas,residential,False,True,37.31,"LINESTRING (-4.6816523 36.6434391, -4.6814755 36.6433655, -4.6813207 36.6432412)",,
257933337,,Calle Peñuelas,residential,False,True,84.928,"LINESTRING (-4.6816523 36.6434391, -4.68156 36.64361, -4.6815853 36.6437107, -4.6817499 36.6437582, -4.6818452 36.6438294, -4.6821105 36.6439164)",,
165491812,,Calle Cantarranas,residential,True,False,140.958,"LINESTRING (-4.6879763 36.6447476, -4.688132 36.6440072, -4.6882391 36.6434976)",,
165515774,,Calle San Sebastián,tertiary,True,False,53.503,"LINESTRING (-4.6879763 36.6447476, -4.6881293 36.6447836, -4.6885687 36.6448055)",,
165492627,,,residential,False,True,52.204,"LINESTRING (-4.6891882 36.6395331, -4.6896989 36.6397622)",,
165492633,,Calle Casares,residential,True,False,28.528,"LINESTRING (-4.6891882 36.6395331, -4.6889258 36.6396797)",,
93099580,A-387,Avenida de la Libertad,secondary,False,False,30.753,"LINESTRING (-4.6854899 36.6395646, -4.6858345 36.6395702)",,
93099580,A-387,Avenida de la Libertad,secondary,False,True,20.705,"LINESTRING (-4.6854899 36.6395646, -4.6852579 36.6395688)",,
