osmid,highway,junction,oneway,reversed,length,geometry,ref,name,lanes,access,maxspeed,bridge
43919522,residential,roundabout,True,False,33.27,"LINESTRING (-1.0028981 38.043504, -1.0028386 38.0434668, -1.0027688 38.043443, -1.0026936 38.0434344, -1.0026182 38.0434414, -1.0025477 38.0434637)",,Plaza Rodríguez de la Fuente,,,,
43919530,residential,,False,True,52.548,"LINESTRING (-1.0035964 38.0430795, -1.0031231 38.04337)",,Calle Río Turia,,,,
328549972,residential,,False,True,62.35,"LINESTRING (-1.0035964 38.0430795, -1.0039356 38.0435725)",,Calle La Gironda,,,,
"[328549972, 196676620]",residential,,False,False,107.59400000000001,"LINESTRING (-1.0035964 38.0430795, -1.0030639 38.0426621, -1.0027055 38.0429104)",,"['Paseo Mediterráneo', 'Calle La Gironda']",,,,
43919530,residential,,False,False,52.548,"LINESTRING (-1.0031231 38.04337, -1.0035964 38.0430795)",,Calle Río Turia,,,,
43919530,residential,,False,True,24.703,"LINESTRING (-1.0031231 38.04337, -1.0028981 38.043504)",,Calle Río Turia,,,,
43919531,residential,,False,False,63.522,"LINESTRING (-1.0031231 38.04337, -1.0035434 38.0438356)",,Calle Río Guadalentín,,,,
43919531,residential,,False,True,62.842,"LINESTRING (-1.0031231 38.04337, -1.0027055 38.0429104)",,Calle Río Guadalentín,,,,
43919523,residential,,False,True,40.546,"LINESTRING (-1.002867 38.0438431, -1.003149 38.0441323)",,Calle Río Duero,,,,
43919522,residential,roundabout,True,False,42.514,"LINESTRING (-1.002867 38.0438431, -1.0029235 38.0437975, -1.0029617 38.0437413, -1.0029788 38.043679, -1.0029733 38.0436154, -1.0029456 38.0435555, -1.0028981 38.043504)",,Plaza Rodríguez de la Fuente,,,,
43919523,residential,,False,False,40.546,"LINESTRING (-1.003149 38.0441323, -1.002867 38.0438431)",,Calle Río Duero,,,,
43919523,residential,,False,True,53.465,"LINESTRING (-1.003149 38.0441323, -1.0035439 38.044499)",,Calle Río Duero,,,,
43919525,residential,,False,False,47.763,"LINESTRING (-1.003149 38.0441323, -1.0035434 38.0438356)",,Calle Río Ebro,,,,
43919525,residential,,False,True,54.976,"LINESTRING (-1.003149 38.0441323, -1.0027052 38.044482)",,Calle Río Ebro,,,,
43919525,residential,,False,False,45.116,"LINESTRING (-1.0035434 38.0438356, -1.0039356 38.0435725)",,Calle Río Ebro,,,,
43919525,residential,,False,True,47.763,"LINESTRING (-1.0035434 38.0438356, -1.003149 38.0441323)",,Calle Río Ebro,,,,
43919531,residential,,False,True,63.522,"LINESTRING (-1.0035434 38.0438356, -1.0031231 38.04337)",,Calle Río Guadalentín,,,,
43919505,secondary,,False,False,99.616,"LINESTRING (-1.0035439 38.044499, -1.0027479 38.045139)",RM-330,Avenida Calvo Sotelo,,,,
43919505,secondary,,False,True,7.207,"LINESTRING (-1.0035439 38.044499, -1.0036015 38.0444527)",RM-330,Avenida Calvo Sotelo,,,,
43919523,residential,,False,False,53.465,"LINESTRING (-1.0035439 38.044499, -1.003149 38.0441323)",,Calle Río Duero,,,,
43919516,residential,,False,True,70.631,"LINESTRING (-1.0027052 38.044482, -1.0022746 38.0439449)",,Calle Río Guadalquivir,,,,
43919525,residential,,False,False,54.976,"LINESTRING (-1.0027052 38.044482, -1.003149 38.0441323)",,Calle Río Ebro,,,,
43919525,residential,,False,True,52.095,"LINESTRING (-1.0027052 38.044482, -1.0022833 38.0448123)",,Calle Río Ebro,,,,
43919505,secondary,,False,False,56.899,"LINESTRING (-1.0026197 38.0452379, -1.0021677 38.0456055)",RM-330,Avenida Calvo Sotelo,,,,
43919505,secondary,,False,True,15.715,"LINESTRING (-1.0026197 38.0452379, -1.0027479 38.045139)",RM-330,Avenida Calvo Sotelo,,,,
43919505,secondary,,False,False,7.207,"LINESTRING (-1.0036015 38.0444527, -1.0035439 38.044499)",RM-330,Avenida Calvo Sotelo,,,,
43919505,secondary,,False,True,82.135,"LINESTRING (-1.0036015 38.0444527, -1.0042578 38.043925)",RM-330,Avenida Calvo Sotelo,,,,
43919532,residential,,False,False,106.952,"LINESTRING (-1.0036015 38.0444527, -1.0039501 38.0447431, -1.0042703 38.0452456)",,Calle El Raal,,,,
43919532,residential,,False,False,26.857,"LINESTRING (-1.0044231 38.0454956, -1.0045538 38.0457141)",,Calle El Raal,,,,
43919532,residential,,False,True,30.851,"LINESTRING (-1.0044231 38.0454956, -1.0042703 38.0452456)",,Calle El Raal,,,,
196676379,residential,,False,True,104.752,"LINESTRING (-1.0044231 38.0454956, -1.003355 38.0459198)",,Calle Torrevieja,,,,
43919505,secondary,,False,False,15.715,"LINESTRING (-1.0027479 38.045139, -1.0026197 38.0452379)",RM-330,Avenida Calvo Sotelo,,,,
43919505,secondary,,False,True,99.616,"LINESTRING (-1.0027479 38.045139, -1.0035439 38.044499)",RM-330,Avenida Calvo Sotelo,,,,
43919532,residential,,False,False,30.851,"LINESTRING (-1.0042703 38.0452456, -1.0044231 38.0454956)",,Calle El Raal,,,,
43919535,residential,,True,False,104.839,"LINESTRING (-1.0042703 38.0452456, -1.0031908 38.0456533)",,Calle Salzillo,,,,
43919532,residential,,False,True,106.952,"LINESTRING (-1.0042703 38.0452456, -1.0039501 38.0447431, -1.0036015 38.0444527)",,Calle El Raal,,,,
43919534,residential,,True,False,69.83600000000001,"LINESTRING (-1.0031908 38.0456533, -1.003015 38.0453681, -1.0027479 38.045139)",,Calle Doctor Marañón,,,,
43919535,residential,,True,False,69.487,"LINESTRING (-1.0031908 38.0456533, -1.0025391 38.0459228, -1.0024936 38.0459504)",,Calle Salzillo,,,,
43919515,residential,,False,True,37.516,"LINESTRING (-1.0022853 38.043197, -1.0025477 38.0434637)",,Calle Río Duero,,,,
196676620,residential,,False,False,45.217,"LINESTRING (-1.0022853 38.043197, -1.0018865 38.0434553)",,Paseo Mediterráneo,,,,
196676620,residential,,False,True,48.679,"LINESTRING (-1.0022853 38.043197, -1.0027055 38.0429104)",,Paseo Mediterráneo,,,,
43919515,residential,,False,False,37.516,"LINESTRING (-1.0025477 38.0434637, -1.0022853 38.043197)",,Calle Río Duero,,,,
43919522,residential,roundabout,True,False,45.032000000000004,"LINESTRING (-1.0025477 38.0434637, -1.00248 38.0435051, -1.0024306 38.0435603, -1.002404 38.0436244, -1.0024023 38.0436919, -1.0024258 38.0437569, -1.0024723 38.0438135)",,Plaza Rodríguez de la Fuente,,,,
43919516,residential,,False,False,64.179,"LINESTRING (-1.0018865 38.0434553, -1.0022746 38.0439449)",,Calle Río Guadalquivir,,,,
196676620,residential,,False,False,50.46,"LINESTRING (-1.0018865 38.0434553, -1.0014291 38.0437313)",,Paseo Mediterráneo,,,,
196676620,residential,,False,True,45.217,"LINESTRING (-1.0018865 38.0434553, -1.0022853 38.043197)",,Paseo Mediterráneo,,,,
43919518,residential,,True,False,68.0,"LINESTRING (-1.0014291 38.0437313, -1.0018394 38.0442505)",,Calle Río Segura,,,,
196676620,residential,,False,False,41.263,"LINESTRING (-1.0014291 38.0437313, -1.0010489 38.0439505)",,Paseo Mediterráneo,,,,
196676620,residential,,False,True,50.46,"LINESTRING (-1.0014291 38.0437313, -1.0018865 38.0434553)",,Paseo Mediterráneo,,,,
43919518,residential,,True,False,49.374,"LINESTRING (-1.0018394 38.0442505, -1.0021379 38.0446272)",,Calle Río Segura,,,,
43919520,residential,,False,False,51.06,"LINESTRING (-1.0018394 38.0442505, -1.0022746 38.0439449)",,Calle Río Guadiana,,,,
43919520,residential,,False,True,41.547,"LINESTRING (-1.0018394 38.0442505, -1.0014649 38.0444799)",,Calle Río Guadiana,,,,
43919516,residential,,False,False,70.631,"LINESTRING (-1.0022746 38.0439449, -1.0027052 38.044482)",,Calle Río Guadalquivir,,,,
43919516,residential,,False,True,64.179,"LINESTRING (-1.0022746 38.0439449, -1.0018865 38.0434553)",,Calle Río Guadalquivir,,,,
43919520,residential,,False,False,22.654,"LINESTRING (-1.0022746 38.0439449, -1.0024723 38.0438135)",,Calle Río Guadiana,,,,
43919520,residential,,False,True,51.06,"LINESTRING (-1.0022746 38.0439449, -1.0018394 38.0442505)",,Calle Río Guadiana,,,,
43919520,residential,,False,True,22.654,"LINESTRING (-1.0024723 38.0438135, -1.0022746 38.0439449)",,Calle Río Guadiana,,,,
43919522,residential,roundabout,True,False,38.092,"LINESTRING (-1.0024723 38.0438135, -1.002539 38.0438575, -1.0026193 38.043884, -1.0027059 38.0438905, -1.002791 38.0438764, -1.002867 38.0438431)",,Plaza Rodríguez de la Fuente,,,,
43919536,residential,,False,False,116.552,"LINESTRING (-1.0002763 38.0436552, -1.0015126 38.043267)",,Calle Fuensanta,,,,
327598663,residential,,False,True,93.327,"LINESTRING (-1.0002763 38.0436552, -0.9999331 38.0428606)",,Carretera de Zeneta,,,,
"[225566571, 327598663]",residential,,False,False,429.041,"LINESTRING (-1.0002763 38.0436552, -1.0003892 38.0439329, -1.0003904 38.0439563, -1.000377 38.0439822, -1.0002745 38.0440553, -0.9999126 38.0442765, -0.9996767 38.0443914, -0.9995637 38.0444392, -0.9994713 38.0444896, -0.9967123 38.0459853)",,"['Carretera de Zeneta', 'Camino de la Estación']",,,,
196676620,residential,,False,True,41.263,"LINESTRING (-1.0010489 38.0439505, -1.0014291 38.0437313)",,Paseo Mediterráneo,,,,
196676621,residential,,True,False,69.227,"LINESTRING (-1.0010489 38.0439505, -1.0014649 38.0444799)",,Calle Río Argos,,,,
43919537,residential,,False,True,20.828,"LINESTRING (-1.0017264 38.0448578, -1.0015371 38.0449712)",,Calle Río Tajo,,,,
457714613,residential,,True,False,44.227,"LINESTRING (-1.0017264 38.0448578, -1.0021379 38.0446272)",,Calle Río Tajo,,,,
43919518,residential,,True,False,24.202,"LINESTRING (-1.0021379 38.0446272, -1.0022833 38.0448123)",,Calle Río Segura,,,,
43919520,residential,,False,False,41.547,"LINESTRING (-1.0014649 38.0444799, -1.0018394 38.0442505)",,Calle Río Guadiana,,,,
196676621,residential,,True,False,47.855,"LINESTRING (-1.0014649 38.0444799, -1.0017264 38.0448578)",,Calle Río Argos,,,,
43919525,residential,,False,False,52.095,"LINESTRING (-1.0022833 38.0448123, -1.0027052 38.044482)",,Calle Río Ebro,,,,
43919518,residential,,True,False,55.744,"LINESTRING (-1.0022833 38.0448123, -1.0024085 38.0449707, -1.0026197 38.0452379)",,Calle Río Segura,,,,
43919505,secondary,,False,True,56.899,"LINESTRING (-1.0021677 38.0456055, -1.0026197 38.0452379)",RM-330,Avenida Calvo Sotelo,,,,
43919505,secondary,,False,False,42.927,"LINESTRING (-1.0021677 38.0456055, -1.0019716 38.0457631, -1.0018974 38.045817, -1.0018511 38.0458464, -1.0018286 38.0458542, -1.001804 38.0458578)",RM-330,Avenida Calvo Sotelo,,,,
43919540,residential,,True,False,47.905,"LINESTRING (-1.0021677 38.0456055, -1.0023017 38.0457301, -1.0023758 38.045803, -1.0024936 38.0459504)",,Nicolás de las Peñas,,,,
43919508,residential,,True,False,58.009,"LINESTRING (-1.0004565 38.0453615, -0.9998811 38.04562)",,Calle Virgen de la Candelaria,,,,
327589232,residential,,False,False,38.692,"LINESTRING (-1.0004565 38.0453615, -1.0008462 38.0451975)",,Calle Jardín,,,,
43919539,tertiary,,True,False,75.662,"LINESTRING (-1.0004565 38.0453615, -1.0001259 38.0449039, -1.0000319 38.0447689)",,Calle Jardín,,,,
457714940,residential,,True,False,54.596,"LINESTRING (-0.9998811 38.04562, -0.999348 38.0458746)",,Calle Virgen de la Candelaria,,,,
457714941,residential,,False,False,8.224,"LINESTRING (-0.9998811 38.04562, -0.9999284 38.0456839)",,Calle Alcalde José Manzano,,,,
222913671,secondary,,False,False,57.541,"LINESTRING (-0.9994863 38.0450492, -0.9989266 38.0453203)",,Avenida Juan Pablo II,2,,,
43919510,residential,,True,False,72.27600000000001,"LINESTRING (-0.9994863 38.0450492, -0.9995576 38.0451538, -0.9998811 38.04562)",,Calle Alcalde José Manzano,,,,
222913671,secondary,,False,True,57.052,"LINESTRING (-0.9994863 38.0450492, -0.9996834 38.0449525, -1.0000319 38.0447689)",,Avenida Juan Pablo II,2,,,
222913671,secondary,,False,False,37.552,"LINESTRING (-0.9989266 38.0453203, -0.9985504 38.0454824)",,Avenida Juan Pablo II,2,,,
222913671,secondary,,False,True,57.541,"LINESTRING (-0.9989266 38.0453203, -0.9994863 38.0450492)",,Avenida Juan Pablo II,2,,,
328562369,residential,,True,False,40.452,"LINESTRING (-1.0057014 38.0475738, -1.0055029 38.0472453)",,Calle El Raal,,,,
328562366,residential,,False,False,8.991,"LINESTRING (-1.0057089 38.0480135, -1.0057895 38.0480636)",,,,,,
328562366,residential,,False,True,27.11,"LINESTRING (-1.0057089 38.0480135, -1.0055937 38.0477872)",,,,,,
43919549,residential,,False,False,149.006,"LINESTRING (-1.0057089 38.0480135, -1.0048375 38.0482542, -1.0040997 38.0484491)",,Calle Nuestra Señora del Rosario,,,,
328562366,residential,,False,True,8.991,"LINESTRING (-1.0057895 38.0480636, -1.0057089 38.0480135)",,,,,,
43919551,residential,,False,True,153.69299999999998,"LINESTRING (-1.0057895 38.0480636, -1.0057546 38.0481222, -1.0056587 38.0481867, -1.0053634 38.0483117, -1.0042229 38.0486338)",,Calle Sagrada Corazón de Jesús,,,,
"[200297332, 328562366]","['residential', 'unclassified']",,False,"[False, True]",388.531,"LINESTRING (-1.0057895 38.0480636, -1.005957 38.0480833, -1.0059921 38.048204, -1.006003 38.0483874, -1.0059409 38.0485939, -1.0058262 38.0488251, -1.0056463 38.049061, -1.0054474 38.0492654, -1.0052376 38.0494377, -1.0049926 38.0495648, -1.004757 38.0496392, -1.0044914 38.0496965, -1.0042567 38.0497008, -1.0039259 38.0496239, -1.0036439 38.0495251, -1.0032639 38.0493736, -1.0032132 38.0492407)",,,,,,
43919566,residential,,False,False,52.799,"LINESTRING (-1.0045096 38.0467058, -1.0039628 38.0469059)",,Calle Juan de la Cierva,,,,
43919568,residential,,True,False,44.206,"LINESTRING (-1.0045096 38.0467058, -1.004732 38.0470627)",,Calle Antonio Gómez Gómez,,,,
43919532,residential,,False,False,48.269,"LINESTRING (-1.0052575 38.0468566, -1.0055029 38.0472453)",,Calle El Raal,,,,
43919532,residential,,False,True,92.371,"LINESTRING (-1.0052575 38.0468566, -1.0047942 38.0461103)",,Calle El Raal,,,,
327593235,residential,,True,False,51.407,"LINESTRING (-1.0052575 38.0468566, -1.004732 38.0470627)",,Calle Antonio Machado,,,,
43919568,residential,,True,False,49.527,"LINESTRING (-1.0040268 38.045918, -1.0042722 38.0463193)",,Calle Antonio Gómez Gómez,,,,
43919570,residential,,True,False,51.417,"LINESTRING (-1.0040268 38.045918, -1.0045538 38.0457141)",,Calle Pedro Flores,,,,
43919532,residential,,False,False,92.371,"LINESTRING (-1.0047942 38.0461103, -1.0052575 38.0468566)",,Calle El Raal,,,,
43919532,residential,,False,True,48.827,"LINESTRING (-1.0047942 38.0461103, -1.0045538 38.0457141)",,Calle El Raal,,,,
43919569,residential,,True,False,51.279,"LINESTRING (-1.0047942 38.0461103, -1.0042722 38.0463193)",,Calle Doctor Riquelme,,,,
43919568,residential,,True,False,47.741,"LINESTRING (-1.0042722 38.0463193, -1.0045096 38.0467058)",,Calle Antonio Gómez Gómez,,,,
43919569,residential,,True,False,52.865,"LINESTRING (-1.0042722 38.0463193, -1.0037257 38.0465213)",,Calle Doctor Riquelme,,,,
43919534,residential,,True,False,32.938,"LINESTRING (-1.003355 38.0459198, -1.0031908 38.0456533)",,Calle Doctor Marañón,,,,
196676379,residential,,False,False,104.752,"LINESTRING (-1.003355 38.0459198, -1.0044231 38.0454956)",,Calle Torrevieja,,,,
196676379,residential,,False,True,68.466,"LINESTRING (-1.003355 38.0459198, -1.0026557 38.0461952)",,Calle Torrevieja,,,,
43919569,residential,,True,False,67.968,"LINESTRING (-1.0037257 38.0465213, -1.0030301 38.0467925)",,Calle Doctor Riquelme,,,,
43919534,residential,,True,False,48.834,"LINESTRING (-1.0037257 38.0465213, -1.0035461 38.0462298, -1.0034822 38.0461262)",,Calle Doctor Marañón,,,,
43919534,residential,,True,False,47.539,"LINESTRING (-1.0039628 38.0469059, -1.0037257 38.0465213)",,Calle Doctor Marañón,,,,
43919566,residential,,False,False,68.506,"LINESTRING (-1.0039628 38.0469059, -1.0032539 38.0471665)",,Calle Juan de la Cierva,,,,
43919566,residential,,False,True,52.799,"LINESTRING (-1.0039628 38.0469059, -1.0045096 38.0467058)",,Calle Juan de la Cierva,,,,
43919532,residential,,False,False,48.827,"LINESTRING (-1.0045538 38.0457141, -1.0047942 38.0461103)",,Calle El Raal,,,,
43919532,residential,,False,True,26.857,"LINESTRING (-1.0045538 38.0457141, -1.0044231 38.0454956)",,Calle El Raal,,,,
43919534,residential,,True,False,25.511,"LINESTRING (-1.0034822 38.0461262, -1.003355 38.0459198)",,Calle Doctor Marañón,,,,
43919570,residential,,True,False,53.012,"LINESTRING (-1.0034822 38.0461262, -1.0040268 38.045918)",,Calle Pedro Flores,,,,
40887733,residential,,True,False,67.556,"LINESTRING (-1.003723 38.0479083, -1.0044176 38.0476439)",,Calle Camilo José Cela,,,,
43919540,residential,,True,False,49.684,"LINESTRING (-1.003723 38.0479083, -1.00395 38.0483178)",,Nicolás de las Peñas,,,,
327593236,residential,,False,False,41.282,"LINESTRING (-1.003723 38.0479083, -1.0032982 38.0480693)",,Calle Camilo José Cela,,,,
43919540,residential,,True,False,19.621,"LINESTRING (-1.00395 38.0483178, -1.0040997 38.0484491)",,Nicolás de las Peñas,,,,
43919552,residential,,False,False,63.342,"LINESTRING (-1.00395 38.0483178, -1.0032817 38.0485358)",,Calle Don Antonio Gala,,,,
43919540,residential,,True,False,47.021,"LINESTRING (-1.0032539 38.0471665, -1.0034941 38.0475447)",,Nicolás de las Peñas,,,,
43919566,residential,,False,False,44.139,"LINESTRING (-1.0032539 38.0471665, -1.0028009 38.0473406)",,Calle Juan de la Cierva,,,,
43919566,residential,,False,True,68.506,"LINESTRING (-1.0032539 38.0471665, -1.0039628 38.0469059)",,Calle Juan de la Cierva,,,,
43919566,residential,,False,True,44.139,"LINESTRING (-1.0028009 38.0473406, -1.0032539 38.0471665)",,Calle Juan de la Cierva,,,,
43919567,residential,,False,True,40.154,"LINESTRING (-1.0030756 38.0476923, -1.0034941 38.0475447)",,Calle Antonio Machado,,,,
43919540,residential,,True,False,45.126,"LINESTRING (-1.0034941 38.0475447, -1.003723 38.0479083)",,Nicolás de las Peñas,,,,
43919567,residential,,False,False,40.154,"LINESTRING (-1.0034941 38.0475447, -1.0030756 38.0476923)",,Calle Antonio Machado,,,,
43919568,residential,,True,False,46.986,"LINESTRING (-1.004732 38.0470627, -1.0049664 38.0474428)",,Calle Antonio Gómez Gómez,,,,
327593235,residential,,True,False,52.996,"LINESTRING (-1.004732 38.0470627, -1.0041906 38.0472757)",,Calle Antonio Machado,,,,
40887733,residential,,True,False,51.859,"LINESTRING (-1.0049664 38.0474428, -1.0055029 38.0472453)",,Calle Camilo José Cela,,,,
43919568,residential,,True,False,63.2,"LINESTRING (-1.0049664 38.0474428, -1.0051834 38.0477741, -1.0054083 38.0476911)",,Calle Antonio Gómez Gómez,,,,
43919534,residential,,True,False,45.703,"LINESTRING (-1.0041906 38.0472757, -1.0039628 38.0469059)",,Calle Doctor Marañón,,,,
327593235,residential,,True,False,67.93,"LINESTRING (-1.0041906 38.0472757, -1.0034941 38.0475447)",,Calle Antonio Machado,,,,
43919564,residential,,False,False,61.223,"LINESTRING (-1.00193 38.046477, -1.0022476 38.0469675)",,Calle Arturo Pérez Reverte,,no,,
43919540,residential,,True,False,30.699,"LINESTRING (-1.0024936 38.0459504, -1.0026557 38.0461952)",,Nicolás de las Peñas,,,,
457714941,residential,,False,True,8.224,"LINESTRING (-0.9999284 38.0456839, -0.9998811 38.04562)",,Calle Alcalde José Manzano,,,,
158181824,residential,,True,False,94.495,"LINESTRING (-1.000482 38.0468476, -1.0010526 38.0475689)",,Calle San Bartolomé,,,,
222912911,tertiary,,False,False,23.118,"LINESTRING (-1.000482 38.0468476, -1.0007061 38.0467377)",RM-330,Avenida del Reino,,,,
222912911,tertiary,,False,True,48.985,"LINESTRING (-1.000482 38.0468476, -1.0000098 38.0470838)",RM-330,Avenida del Reino,,,,
158180924,residential,,True,False,86.335,"LINESTRING (-1.0005089 38.0477534, -1.0000098 38.0470838)",,Calle Practicante Ricardo Pérez,,,,
158180978,residential,,True,False,59.511,"LINESTRING (-1.0005089 38.0477534, -1.0008838 38.0481998)",,Calle Practicante Ricardo Pérez,,,,
158181823,residential,,True,False,51.842,"LINESTRING (-1.0010526 38.0475689, -1.0005089 38.0477534)",,Calle Francisco Robles,,,,
222914478,residential,,True,False,59.141999999999996,"LINESTRING (-1.0010526 38.0475689, -1.0013145 38.0478613, -1.0014379 38.0480057)",,Calle San Bartolomé,,,,
43919540,residential,,True,False,23.199,"LINESTRING (-1.0040997 38.0484491, -1.0042229 38.0486338)",,Nicolás de las Peñas,,,,
43919549,residential,,False,True,149.006,"LINESTRING (-1.0040997 38.0484491, -1.0048375 38.0482542, -1.0057089 38.0480135)",,Calle Nuestra Señora del Rosario,,,,
43919551,residential,,False,True,76.2,"LINESTRING (-1.0042229 38.0486338, -1.0033771 38.048795)",,Calle Sagrada Corazón de Jesús,,,,
43919551,residential,,False,False,153.693,"LINESTRING (-1.0042229 38.0486338, -1.0053634 38.0483117, -1.0056587 38.0481867, -1.0057546 38.0481222, -1.0057895 38.0480636)",,Calle Sagrada Corazón de Jesús,,,,
43919551,residential,,False,False,76.2,"LINESTRING (-1.0033771 38.048795, -1.0042229 38.0486338)",,Calle Sagrada Corazón de Jesús,,,,
43919564,residential,,False,True,30.008,"LINESTRING (-1.0033771 38.048795, -1.0032817 38.0485358)",,Calle Arturo Pérez Reverte,,no,,
222914472,residential,,False,False,52.51200000000001,"LINESTRING (-1.0033771 38.048795, -1.0033685 38.0488604, -1.0033651 38.0489414, -1.0033015 38.0491264, -1.0032132 38.0492407)",,Calle Arturo Pérez Reverte,,,,
43919552,residential,,False,True,2.218,"LINESTRING (-1.0026892 38.0487184, -1.0027124 38.0487104)",,Calle Don Antonio Gala,,,,
248096743,residential,,True,False,34.628,"LINESTRING (-1.0026892 38.0487184, -1.0025281 38.048434)",,Calle Juan Díaz,,,,
43919552,residential,,False,False,59.992999999999995,"LINESTRING (-1.0026892 38.0487184, -1.002451 38.0487758, -1.0023469 38.0487775, -1.0020151 38.0487709)",,Calle Don Antonio Gala,,,,
43919552,residential,,False,False,53.498,"LINESTRING (-1.0032817 38.0485358, -1.0027124 38.0487104)",,Calle Don Antonio Gala,,,,
43919552,residential,,False,True,63.342,"LINESTRING (-1.0032817 38.0485358, -1.00395 38.0483178)",,Calle Don Antonio Gala,,,,
43919564,residential,,False,False,30.008,"LINESTRING (-1.0032817 38.0485358, -1.0033771 38.048795)",,Calle Arturo Pérez Reverte,,no,,
43919564,residential,,False,True,78.479,"LINESTRING (-1.0032817 38.0485358, -1.0030159 38.0481197, -1.0028745 38.0479071)",,Calle Arturo Pérez Reverte,,no,,
"[200297332, 328562366]","['unclassified', 'residential']",,False,"[False, True]",388.531,"LINESTRING (-1.0032132 38.0492407, -1.0032639 38.0493736, -1.0036439 38.0495251, -1.0039259 38.0496239, -1.0042567 38.0497008, -1.0044914 38.0496965, -1.004757 38.0496392, -1.0049926 38.0495648, -1.0052376 38.0494377, -1.0054474 38.0492654, -1.0056463 38.049061, -1.0058262 38.0488251, -1.0059409 38.0485939, -1.006003 38.0483874, -1.0059921 38.048204, -1.005957 38.0480833, -1.0057895 38.0480636)",,,,,,
222914472,residential,,False,True,52.512,"LINESTRING (-1.0032132 38.0492407, -1.0033015 38.0491264, -1.0033651 38.0489414, -1.0033685 38.0488604, -1.0033771 38.048795)",,Calle Arturo Pérez Reverte,,,,
724392173,residential,,False,False,77.432,"LINESTRING (-1.0032132 38.0492407, -1.0031182 38.0492246, -1.0030479 38.0492051, -1.0028568 38.0489108, -1.0028061 38.0488312, -1.0027124 38.0487104)",,Calle Juan Díaz,,,,
43919552,residential,,False,True,59.992999999999995,"LINESTRING (-1.0020151 38.0487709, -1.0023469 38.0487775, -1.002451 38.0487758, -1.0026892 38.0487184)",,Calle Don Antonio Gala,,,,
222914474,residential,,True,False,164.57,"LINESTRING (-1.0020151 38.0487709, -1.0015748 38.0487662, -1.0014437 38.0487376, -1.0008175 38.0489382, -1.0002917 38.0492072)",,Calle Don Antonio Gala,,,,
43919577,residential,,False,True,152.791,"LINESTRING (-0.9999349 38.0488439, -0.9984193 38.0495248)",,Avenida de Todos los Santos,,,,
158179956,residential,,True,False,17.353,"LINESTRING (-0.9999349 38.0488439, -0.9998357 38.0487088)",,Calle Desamparados,,,,
