osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,width
27805013,2,tertiary,50,roundabout,True,False,22.306,"LINESTRING (-3.5529481 40.4264616, -3.5528895 40.4265114, -3.5528544 40.4265727, -3.5528464 40.4266393)",,,
27805013,2,tertiary,50,roundabout,True,False,27.409,"LINESTRING (-3.5530112 40.4268189, -3.5530739 40.426832, -3.5531602 40.4268332, -3.5532427 40.4268141, -3.5533134 40.4267765)",,,
27805013,2,tertiary,50,roundabout,True,False,25.427,"LINESTRING (-3.5528464 40.4266393, -3.5528682 40.4267081, -3.5529188 40.4267674, -3.5530112 40.4268189)",,,
31405056,2,secondary,,,True,False,72.857,"LINESTRING (-3.5528464 40.4266393, -3.5528158 40.426734, -3.5527596 40.4267991, -3.5526944 40.4268366, -3.5526621 40.4268518, -3.5522144 40.4270387)",Avenida de José Gárate,,
1112458628,2,tertiary,50,roundabout,True,False,29.049999999999997,"LINESTRING (-3.5532702 40.4264475, -3.5531915 40.4264214, -3.5531061 40.426415, -3.5530223 40.4264288, -3.5529481 40.4264616)",,,
889233755,2,tertiary,50,roundabout,True,False,7.256,"LINESTRING (-3.5533976 40.4266104, -3.5533784 40.4265468)",,,
26039156,2,secondary,50,roundabout,True,False,13.902999999999999,"LINESTRING (-3.5502056 40.4281518, -3.5502904 40.4281829, -3.5503598 40.4281906)",,,
26039156,2,secondary,50,roundabout,True,False,25.467,"LINESTRING (-3.5500923 40.4279512, -3.5500881 40.4279855, -3.5500977 40.4280234, -3.5501119 40.4280605, -3.5501301 40.4280896, -3.5501612 40.4281214, -3.5502056 40.4281518)",,,
26039156,2,secondary,50,roundabout,True,False,40.015,"LINESTRING (-3.5504403 40.4277787, -3.5503823 40.4277702, -3.5503444 40.4277702, -3.5502968 40.4277735, -3.5502479 40.4277893, -3.5501929 40.4278146, -3.550159 40.4278368, -3.5501384 40.4278587, -3.55011 40.4279032, -3.5500923 40.4279512)",,,
24341878,2,tertiary,,,False,True,156.49699999999999,"LINESTRING (-3.553821 40.4193558, -3.5538405 40.4195671, -3.5538613 40.4197746, -3.5538853 40.4199981, -3.5539417 40.4205934, -3.5539437 40.4206689, -3.5539444 40.4206979, -3.5539485 40.4207597)",Avenida Manuel Azaña,,
27937570,,residential,,,False,True,102.104,"LINESTRING (-3.553821 40.4193558, -3.5539508 40.4193524, -3.5550264 40.4193242)",Calle de Gabriel Celaya,,
29301054,2,tertiary,50,roundabout,True,False,48.187,"LINESTRING (-3.5602996 40.4281268, -3.5603383 40.4281006, -3.5603718 40.4280706, -3.5603997 40.4280374, -3.5604214 40.4280017, -3.5604365 40.427964, -3.5604446 40.4279251, -3.5604457 40.4278857, -3.5604397 40.4278465, -3.5604268 40.4278084, -3.5604071 40.427772, -3.5603811 40.4277379)",,,
133098314,,residential,,,False,False,44.246,"LINESTRING (-3.5579076 40.4225038, -3.557385 40.4224963)",Calle de Miguel Hernández,,
133098313,,residential,,,False,False,226.303,"LINESTRING (-3.5579076 40.4225038, -3.5579617 40.4224044, -3.5579884 40.4222568, -3.5579958 40.4221729, -3.5579878 40.4220901, -3.5579699 40.4220131, -3.5579381 40.4219389, -3.5578984 40.4218691, -3.5578393 40.4217939, -3.5577197 40.42169, -3.5576209 40.4216337, -3.5575305 40.4216004, -3.5574262 40.4215756, -3.5573116 40.4215574, -3.5571847 40.4215439, -3.5565556 40.4215691, -3.5564925 40.4215703, -3.5562489 40.4215744)",Calle de Jorge Guillén,,
133098314,,residential,,,False,True,573.3939999999999,"LINESTRING (-3.5579076 40.4225038, -3.557624 40.4229685, -3.55753 40.4230913, -3.557448 40.4231889, -3.557363 40.4232627, -3.5572714 40.4233287, -3.5571392 40.4233984, -3.5569953 40.4234591, -3.5568022 40.4235236, -3.5566088 40.423581, -3.5562682 40.423673, -3.5560875 40.4236944, -3.5556727 40.4237129, -3.5550919 40.4237458, -3.5550323 40.4237499, -3.5545418 40.423787, -3.5536234 40.4238425, -3.5534431 40.4238483, -3.5533117 40.4238406, -3.553181 40.4238244, -3.5530695 40.4237926, -3.552957 40.4237556, -3.5525912 40.423608, -3.5524979 40.423564, -3.552434 40.4235048, -3.5524162 40.4234574, -3.5524212 40.4234116, -3.5524454 40.4233609, -3.5524936 40.4233126, -3.5526032 40.4232235)",Calle de Miguel Hernández,,
133098314,,residential,,,False,False,16.258,"LINESTRING (-3.5529821 40.4229865, -3.5528917 40.4230284, -3.5528261 40.423071)",Calle de Miguel Hernández,,
133098314,,residential,,,False,True,381.159,"LINESTRING (-3.5529821 40.4229865, -3.5538795 40.4227726, -3.5550439 40.4224993, -3.5552366 40.4224773, -3.5554986 40.4224684, -3.5566011 40.4224847, -3.557385 40.4224963)",Calle de Miguel Hernández,,
225277430,,residential,,,True,False,36.547,"LINESTRING (-3.5529821 40.4229865, -3.5528009 40.4229808, -3.5525522 40.4229587)",Travesía de Miguel Hernández,,
27937567,2,residential,,,False,False,1004.7180000000002,"LINESTRING (-3.5589704 40.4221576, -3.5589269 40.4221662, -3.5588781 40.4221851, -3.55883 40.4222338, -3.5587807 40.4222913, -3.558726 40.4223621, -3.5586772 40.4224378, -3.5585981 40.4225794, -3.5585548 40.4226767, -3.5584649 40.422949, -3.5583978 40.4231693, -3.5583108 40.423388, -3.5582376 40.4234977, -3.5581533 40.4235903, -3.5580283 40.4236939, -3.5579059 40.4237747, -3.5578089 40.4238248, -3.5573246 40.4240588, -3.5568459 40.4242934, -3.5561447 40.4246231, -3.5560686 40.4246523, -3.5559925 40.424677, -3.5558945 40.4247011, -3.5557597 40.4247274, -3.555619 40.4247404, -3.5554765 40.4247456, -3.55511 40.4247366, -3.5540097 40.4247125, -3.5537614 40.4247048, -3.5534714 40.4246869, -3.5529343 40.4246357, -3.5523559 40.4245727, -3.5518656 40.4244899, -3.5511877 40.4243129, -3.5509279 40.424202, -3.5507199 40.4241133, -3.5504213 40.4239824, -3.5501455 40.4238472, -3.5498948 40.4237045, -3.5496777 40.4235337, -3.5495718 40.4234439, -3.5494863 40.4233588, -3.5493896 40.4232641)",Calle Chile,,
162923315,,residential,,,False,False,93.46199999999999,"LINESTRING (-3.5589704 40.4221576, -3.5589667 40.4223324, -3.5589681 40.4229981)",Calle de León Felipe,,
162923315,,residential,,,False,True,155.135,"LINESTRING (-3.5589704 40.4221576, -3.5589811 40.4218928, -3.5589639 40.4217676, -3.5589204 40.4216214, -3.5588689 40.4215017, -3.5587993 40.4213781, -3.5587618 40.42133, -3.5587266 40.4212967, -3.558614 40.4212428, -3.5584867 40.421209, -3.558405 40.4211962, -3.5582753 40.4211924, -3.5581058 40.4211964)",Calle de León Felipe,,
699003045,2,tertiary,,,True,False,29.927,"LINESTRING (-3.5570558 40.4206566, -3.5567027 40.4206697)",Avenida de España,,
172401240,,residential,,,True,False,39.70099999999999,"LINESTRING (-3.5570558 40.4206566, -3.5570134 40.4206072, -3.5569573 40.4205758, -3.5568968 40.4205632, -3.5568345 40.4205671, -3.5567647 40.4205943, -3.5567227 40.4206327, -3.5567027 40.4206697)",Avenida de España,,
162923315,,residential,,,False,False,103.36,"LINESTRING (-3.5569709 40.4209014, -3.5570456 40.4209413, -3.5570815 40.4209574, -3.5572185 40.4210189, -3.5574492 40.4211065, -3.5576404 40.4211571, -3.5578542 40.4211837, -3.5581058 40.4211964)",Calle de León Felipe,,
172401262,,residential,,,True,False,12.193000000000001,"LINESTRING (-3.5569709 40.4209014, -3.5569908 40.4208583, -3.5570093 40.4207959)",Calle de León Felipe,,
"[162923315, 132791819]",,residential,,,False,True,233.757,"LINESTRING (-3.5578968 40.4249784, -3.5584266 40.4247366, -3.5587609 40.4245654, -3.5588235 40.4245256, -3.5588842 40.4244766, -3.5589243 40.4244231, -3.5589571 40.4243741, -3.558994 40.4242889, -3.5590163 40.4242029, -3.5590234 40.4241089, -3.559017 40.4239477, -3.558979 40.4234907, -3.5589645 40.4233025)","['Calle de León Felipe', 'Calle Cuba']",,
878863291,,residential,,roundabout,True,False,20.857,"LINESTRING (-3.5578968 40.4249784, -3.5578814 40.4249581, -3.5578583 40.4249426, -3.5578298 40.4249337, -3.557799 40.4249323, -3.5577694 40.4249386, -3.557744 40.4249519, -3.5577256 40.4249707, -3.5577162 40.424993)",,,
207718582,,residential,,,False,False,84.339,"LINESTRING (-3.5535589 40.4256665, -3.553607 40.4257204, -3.5536913 40.4258144, -3.5537207 40.4258985, -3.5537151 40.4259791, -3.5536911 40.4260812, -3.5536359 40.4261686, -3.5534577 40.4263303)",Calle Uruguay,,
946156775,,residential,,roundabout,True,False,13.193999999999999,"LINESTRING (-3.5535589 40.4256665, -3.5535864 40.4256455, -3.5536007 40.4256179, -3.5535995 40.4255883, -3.5535829 40.4255614)",,,
134064402,,residential,,,True,False,36.413,"LINESTRING (-3.5566989 40.4269995, -3.5566609 40.4270122, -3.5566431 40.427043, -3.5566203 40.4271281, -3.5565943 40.4272306, -3.556604 40.4273012)",Calle de Buenos Aires,,
207718580,,residential,,,False,True,274.407,"LINESTRING (-3.5566989 40.4269995, -3.5567332 40.4268122, -3.5567573 40.4267706, -3.5568271 40.4266937, -3.5568955 40.426645, -3.5569749 40.4266073, -3.5573846 40.4264581, -3.5573994 40.4264515, -3.5577356 40.4263014, -3.5578189 40.4262513, -3.5578789 40.4262152, -3.557942 40.4261435, -3.5580353 40.4259857, -3.5580675 40.4258901, -3.5580782 40.4258368, -3.5580775 40.4257778, -3.5580577 40.4256741, -3.5580214 40.42557, -3.5579768 40.4254585, -3.5578528 40.4251665, -3.5578195 40.4250741)",Calle de Buenos Aires,,
28505720,,residential,,,False,False,58.098,"LINESTRING (-3.5596988 40.4220698, -3.5603845 40.422092)",Travesía de Antonio Machado,,
133265279,,residential,,,False,False,134.284,"LINESTRING (-3.5596988 40.4220698, -3.5596934 40.4221668, -3.5596501 40.4222843, -3.5593299 40.4229346, -3.5592677 40.4229775, -3.559188 40.4229931, -3.5590469 40.4229966, -3.5589681 40.4229981)",Calle Rosalía de Castro,,
133265279,,residential,,,False,True,103.821,"LINESTRING (-3.5596988 40.4220698, -3.5596538 40.4217848, -3.559596 40.4215187, -3.5595136 40.4213147, -3.5594579 40.4212469, -3.5593624 40.4212058)",Calle Rosalía de Castro,,
162923315,,residential,,,False,False,33.849,"LINESTRING (-3.5589681 40.4229981, -3.5589645 40.4233025)",Calle de León Felipe,,
133265279,,residential,,,False,True,134.284,"LINESTRING (-3.5589681 40.4229981, -3.5590469 40.4229966, -3.559188 40.4229931, -3.5592677 40.4229775, -3.5593299 40.4229346, -3.5596501 40.4222843, -3.5596934 40.4221668, -3.5596988 40.4220698)",Calle Rosalía de Castro,,
162923315,,residential,,,False,True,93.46199999999999,"LINESTRING (-3.5589681 40.4229981, -3.5589667 40.4223324, -3.5589704 40.4221576)",Calle de León Felipe,,
162923317,,residential,,,False,True,8.789,"LINESTRING (-3.5611019 40.4210942, -3.5611082 40.4210153)",Calle de Pablo Neruda,,
162923317,,residential,,,False,False,113.52900000000001,"LINESTRING (-3.5611019 40.4210942, -3.5611849 40.4217706, -3.5611818 40.4218857, -3.5611616 40.4221117)",Calle de Pablo Neruda,,
133265283,,residential,,,False,False,52.715999999999994,"LINESTRING (-3.5603903 40.4236337, -3.5602258 40.4235841, -3.5597992 40.4234855)",Travesía de León Felipe,,
162923317,,residential,,,False,True,182.404,"LINESTRING (-3.5603903 40.4236337, -3.5607939 40.4230326, -3.5610489 40.4225042, -3.5610675 40.4224528, -3.5611218 40.4223027, -3.5611616 40.4221117)",Calle de Pablo Neruda,,
162923315,,residential,,,False,True,33.849,"LINESTRING (-3.5589645 40.4233025, -3.5589681 40.4229981)",Calle de León Felipe,,
133265283,,residential,,,False,True,73.663,"LINESTRING (-3.5589645 40.4233025, -3.559208 40.4233371, -3.5597992 40.4234855)",Travesía de León Felipe,,
"[132791819, 162923315]",,residential,,,False,False,233.75699999999995,"LINESTRING (-3.5589645 40.4233025, -3.558979 40.4234907, -3.559017 40.4239477, -3.5590234 40.4241089, -3.5590163 40.4242029, -3.558994 40.4242889, -3.5589571 40.4243741, -3.5589243 40.4244231, -3.5588842 40.4244766, -3.5588235 40.4245256, -3.5587609 40.4245654, -3.5584266 40.4247366, -3.5578968 40.4249784)","['Calle de León Felipe', 'Calle Cuba']",,
187787586,,residential,,,False,False,18.612,"LINESTRING (-3.5507281 40.4227261, -3.5505232 40.4227868)",Calle de Jorge Guillén,,
28212474,,residential,,,True,False,32.074000000000005,"LINESTRING (-3.5507281 40.4227261, -3.5509341 40.4226937, -3.5510315 40.4226977, -3.551102 40.4227042)",Travesía de Miguel Hernández,,
187787591,,residential,,,False,True,67.043,"LINESTRING (-3.5520743 40.4228748, -3.5513072 40.4227248)",Travesía de Miguel Hernández,,
28505370,,residential,,,False,True,214.75,"LINESTRING (-3.5520743 40.4228748, -3.5521448 40.4228349, -3.5522655 40.4227745, -3.5524158 40.4227094, -3.5525203 40.4226712, -3.5526602 40.4226322, -3.55341 40.4224341, -3.5542815 40.4222067, -3.5544231 40.422165)",Calle de Federico García Lorca,,
187787591,,residential,,,False,False,41.53,"LINESTRING (-3.5520743 40.4228748, -3.5524447 40.4229356, -3.5525522 40.4229587)",Travesía de Miguel Hernández,,
225277431,,residential,,,True,False,11.711,"LINESTRING (-3.5525522 40.4229587, -3.5526496 40.4230335)",Travesía de Miguel Hernández,,
187787591,,residential,,,False,True,41.53,"LINESTRING (-3.5525522 40.4229587, -3.5524447 40.4229356, -3.5520743 40.4228748)",Travesía de Miguel Hernández,,
133130993,,residential,,,False,True,48.304,"LINESTRING (-3.5562489 40.4215744, -3.5565577 40.4212091)",Travesía de León Felipe,,
133098313,,residential,,,False,False,179.092,"LINESTRING (-3.5562489 40.4215744, -3.5562118 40.4215774, -3.5551705 40.4216306, -3.5542345 40.4216791, -3.5541399 40.4216936)",Calle de Jorge Guillén,,
133098313,,residential,,,False,True,226.30299999999997,"LINESTRING (-3.5562489 40.4215744, -3.5564925 40.4215703, -3.5565556 40.4215691, -3.5571847 40.4215439, -3.5573116 40.4215574, -3.5574262 40.4215756, -3.5575305 40.4216004, -3.5576209 40.4216337, -3.5577197 40.42169, -3.5578393 40.4217939, -3.5578984 40.4218691, -3.5579381 40.4219389, -3.5579699 40.4220131, -3.5579878 40.4220901, -3.5579958 40.4221729, -3.5579884 40.4222568, -3.5579617 40.4224044, -3.5579076 40.4225038)",Calle de Jorge Guillén,,
133130993,,residential,,,False,False,48.304,"LINESTRING (-3.5565577 40.4212091, -3.5562489 40.4215744)",Travesía de León Felipe,,
133130993,,residential,,,False,True,38.691,"LINESTRING (-3.5565577 40.4212091, -3.5567276 40.4210149, -3.5568035 40.4209159)",Travesía de León Felipe,,
28212478,,residential,,,True,False,222.85099999999994,"LINESTRING (-3.5539393 40.4213256, -3.554061 40.4213047, -3.5542085 40.4212888, -3.5545019 40.4212657, -3.5548035 40.4212427, -3.5550784 40.4212299, -3.5563885 40.42118, -3.5564668 40.4211927, -3.5565195 40.4212005, -3.5565577 40.4212091)",Calle de Vicente Aleixandre,,
28505371,,residential,,,False,False,44.303,"LINESTRING (-3.5539393 40.4213256, -3.5539768 40.4213944, -3.5541062 40.4216318, -3.5541399 40.4216936)",,,
28212480,,residential,,,False,False,151.631,"LINESTRING (-3.5516692 40.4235652, -3.5516369 40.4235158, -3.5515994 40.4234722, -3.5515455 40.4234382, -3.5514918 40.4234139, -3.5513859 40.4233927, -3.5512181 40.423366, -3.5511372 40.4233577, -3.5510562 40.4233574, -3.5509014 40.4233868, -3.5508607 40.4233857, -3.5508249 40.4233734, -3.5507908 40.4233507, -3.5507608 40.4233114, -3.5507304 40.4232672, -3.5505593 40.4228656, -3.5505232 40.4227868)",Prolongación Calle de Jorge Guillén,,
187787586,,residential,,,False,True,18.612,"LINESTRING (-3.5505232 40.4227868, -3.5507281 40.4227261)",Calle de Jorge Guillén,,
28212480,,residential,,,False,True,151.631,"LINESTRING (-3.5505232 40.4227868, -3.5505593 40.4228656, -3.5507304 40.4232672, -3.5507608 40.4233114, -3.5507908 40.4233507, -3.5508249 40.4233734, -3.5508607 40.4233857, -3.5509014 40.4233868, -3.5510562 40.4233574, -3.5511372 40.4233577, -3.5512181 40.423366, -3.5513859 40.4233927, -3.5514918 40.4234139, -3.5515455 40.4234382, -3.5515994 40.4234722, -3.5516369 40.4235158, -3.5516692 40.4235652)",Prolongación Calle de Jorge Guillén,,
187787586,,residential,,,False,False,88.03999999999999,"LINESTRING (-3.5505232 40.4227868, -3.5500559 40.4229259, -3.5496468 40.4230422, -3.5495578 40.4230795)",Calle de Jorge Guillén,,
27937567,2,residential,,,False,True,1004.7180000000002,"LINESTRING (-3.5493896 40.4232641, -3.5494863 40.4233588, -3.5495718 40.4234439, -3.5496777 40.4235337, -3.5498948 40.4237045, -3.5501455 40.4238472, -3.5504213 40.4239824, -3.5507199 40.4241133, -3.5509279 40.424202, -3.5511877 40.4243129, -3.5518656 40.4244899, -3.5523559 40.4245727, -3.5529343 40.4246357, -3.5534714 40.4246869, -3.5537614 40.4247048, -3.5540097 40.4247125, -3.55511 40.4247366, -3.5554765 40.4247456, -3.555619 40.4247404, -3.5557597 40.4247274, -3.5558945 40.4247011, -3.5559925 40.424677, -3.5560686 40.4246523, -3.5561447 40.4246231, -3.5568459 40.4242934, -3.5573246 40.4240588, -3.5578089 40.4238248, -3.5579059 40.4237747, -3.5580283 40.4236939, -3.5581533 40.4235903, -3.5582376 40.4234977, -3.5583108 40.423388, -3.5583978 40.4231693, -3.5584649 40.422949, -3.5585548 40.4226767, -3.5585981 40.4225794, -3.5586772 40.4224378, -3.558726 40.4223621, -3.5587807 40.4222913, -3.55883 40.4222338, -3.5588781 40.4221851, -3.5589269 40.4221662, -3.5589704 40.4221576)",Calle Chile,,
133098314,,residential,,,False,True,44.246,"LINESTRING (-3.557385 40.4224963, -3.5579076 40.4225038)",Calle de Miguel Hernández,,
28505370,,residential,,,False,False,293.7869999999999,"LINESTRING (-3.557385 40.4224963, -3.557388 40.4224451, -3.5573934 40.4222447, -3.5573748 40.422184, -3.5573434 40.4221259, -3.5573015 40.4220894, -3.5572316 40.4220528, -3.5571327 40.4220321, -3.5570136 40.4220316, -3.5565207 40.4220491, -3.5554183 40.4220771, -3.5547484 40.4220969, -3.5546782 40.4221042, -3.5546144 40.4221149, -3.5544231 40.422165)",Calle de Federico García Lorca,,
133098314,,residential,,,False,False,381.159,"LINESTRING (-3.557385 40.4224963, -3.5566011 40.4224847, -3.5554986 40.4224684, -3.5552366 40.4224773, -3.5550439 40.4224993, -3.5538795 40.4227726, -3.5529821 40.4229865)",Calle de Miguel Hernández,,
28505370,,residential,,,False,False,214.75,"LINESTRING (-3.5544231 40.422165, -3.5542815 40.4222067, -3.55341 40.4224341, -3.5526602 40.4226322, -3.5525203 40.4226712, -3.5524158 40.4227094, -3.5522655 40.4227745, -3.5521448 40.4228349, -3.5520743 40.4228748)",Calle de Federico García Lorca,,
28505370,,residential,,,False,True,293.787,"LINESTRING (-3.5544231 40.422165, -3.5546144 40.4221149, -3.5546782 40.4221042, -3.5547484 40.4220969, -3.5554183 40.4220771, -3.5565207 40.4220491, -3.5570136 40.4220316, -3.5571327 40.4220321, -3.5572316 40.4220528, -3.5573015 40.4220894, -3.5573434 40.4221259, -3.5573748 40.422184, -3.5573934 40.4222447, -3.557388 40.4224451, -3.557385 40.4224963)",Calle de Federico García Lorca,,
28505371,,residential,,,False,True,44.303,"LINESTRING (-3.5541399 40.4216936, -3.5541062 40.4216318, -3.5539768 40.4213944, -3.5539393 40.4213256)",,,
133098313,,residential,,,False,False,254.498,"LINESTRING (-3.5541399 40.4216936, -3.5515321 40.4224678, -3.5513389 40.4225251)",Calle de Jorge Guillén,,
133098313,,residential,,,False,True,179.09199999999998,"LINESTRING (-3.5541399 40.4216936, -3.5542345 40.4216791, -3.5551705 40.4216306, -3.5562118 40.4215774, -3.5562489 40.4215744)",Calle de Jorge Guillén,,
261088491,,residential,,,True,False,57.653,"LINESTRING (-3.5541399 40.4216936, -3.5541808 40.4217604, -3.5544008 40.4221199, -3.5544231 40.422165)",,,
27937570,,residential,,,False,False,102.104,"LINESTRING (-3.5550264 40.4193242, -3.5539508 40.4193524, -3.553821 40.4193558)",Calle de Gabriel Celaya,,
28505720,,residential,,,False,True,65.82,"LINESTRING (-3.5611616 40.4221117, -3.5610813 40.4221088, -3.5603845 40.422092)",Travesía de Antonio Machado,,
162923317,,residential,,,False,False,182.404,"LINESTRING (-3.5611616 40.4221117, -3.5611218 40.4223027, -3.5610675 40.4224528, -3.5610489 40.4225042, -3.5607939 40.4230326, -3.5603903 40.4236337)",Calle de Pablo Neruda,,
162923317,,residential,,,False,True,113.529,"LINESTRING (-3.5611616 40.4221117, -3.5611818 40.4218857, -3.5611849 40.4217706, -3.5611019 40.4210942)",Calle de Pablo Neruda,,
28505720,,residential,,,False,True,58.098,"LINESTRING (-3.5603845 40.422092, -3.5596988 40.4220698)",Travesía de Antonio Machado,,
28505720,,residential,,,False,False,65.82,"LINESTRING (-3.5603845 40.422092, -3.5610813 40.4221088, -3.5611616 40.4221117)",Travesía de Antonio Machado,,
133265280,,residential,,,False,False,162.67899999999997,"LINESTRING (-3.5603845 40.422092, -3.5598159 40.4234457, -3.5597992 40.4234855)",Calle de Antonio Machado,,
133265280,,residential,,,False,True,101.031,"LINESTRING (-3.5603845 40.422092, -3.5603416 40.4216152, -3.5603081 40.4214246, -3.560256 40.4212774, -3.5601679 40.4212237)",Calle de Antonio Machado,,
133265280,,residential,,,False,False,101.031,"LINESTRING (-3.5601679 40.4212237, -3.560256 40.4212774, -3.5603081 40.4214246, -3.5603416 40.4216152, -3.5603845 40.422092)",Calle de Antonio Machado,,
133265280,,residential,,,False,True,162.67899999999997,"LINESTRING (-3.5597992 40.4234855, -3.5598159 40.4234457, -3.5603845 40.422092)",Calle de Antonio Machado,,
133265283,,residential,,,False,False,73.663,"LINESTRING (-3.5597992 40.4234855, -3.559208 40.4233371, -3.5589645 40.4233025)",Travesía de León Felipe,,
133265283,,residential,,,False,True,52.715999999999994,"LINESTRING (-3.5597992 40.4234855, -3.5602258 40.4235841, -3.5603903 40.4236337)",Travesía de León Felipe,,
196198675,2,tertiary,50,roundabout,True,False,75.50800000000001,"LINESTRING (-3.5603811 40.4277379, -3.5603336 40.4276944, -3.5602758 40.4276588, -3.56021 40.4276325, -3.5601387 40.4276165, -3.5600646 40.4276114, -3.5599907 40.4276175, -3.5599198 40.4276345, -3.5598546 40.4276616, -3.5597976 40.427698, -3.5597511 40.4277421, -3.5597169 40.4277923, -3.5596962 40.4278467)",,,
"[165088754, 165088755, 27937566]","['2', '3']",tertiary,30,,False,False,253.59599999999998,"LINESTRING (-3.5596962 40.4278467, -3.5596201 40.4278323, -3.559544 40.4278179, -3.5595089 40.4278109, -3.5588388 40.4276791, -3.5582138 40.427565, -3.5573691 40.4274256, -3.5568928 40.4273489, -3.5568026 40.4273363, -3.556778 40.4273321)",Avenida de la Constitución,yes,
257926322,2,tertiary,50,roundabout,True,False,77.17,"LINESTRING (-3.5596962 40.4278467, -3.5596898 40.427896, -3.5596947 40.4279455, -3.5597106 40.4279935, -3.5597372 40.4280388, -3.5597735 40.4280799, -3.5598186 40.4281157, -3.5598711 40.4281451, -3.5599294 40.4281671, -3.5599918 40.4281813, -3.5600565 40.428187, -3.5601215 40.4281843, -3.5601849 40.428173, -3.5602449 40.4281537, -3.5602996 40.4281268)",,,
30336939,1,residential,,,True,False,160.06500000000003,"LINESTRING (-3.5543059 40.4261761, -3.5550453 40.4263013, -3.5551273 40.4263144, -3.5551738 40.4263101, -3.5552098 40.426285, -3.5553129 40.4261482, -3.555473 40.4259864, -3.5555443 40.4259342, -3.555587 40.4258872, -3.5556092 40.425838, -3.5556222 40.4257919, -3.5556132 40.4257372, -3.5556242 40.4256584)",Calle Guatemala,,
675891456,,tertiary,30,,False,True,15.124,"LINESTRING (-3.556604 40.4273012, -3.556778 40.4273321)",Avenida de la Constitución,,
899421865,,residential,,,True,False,10.827,"LINESTRING (-3.556604 40.4273012, -3.5566833 40.4272248)",Calle de Buenos Aires,,
207718583,2,tertiary,30,,False,False,68.703,"LINESTRING (-3.556604 40.4273012, -3.5564535 40.4272748, -3.5560123 40.4272017, -3.5558113 40.4271685)",Avenida de la Constitución,,
37191920,,residential,,,False,False,43.822,"LINESTRING (-3.5581058 40.4211964, -3.5584266 40.4215057)",Calle de León Felipe,,
162923315,,residential,,,False,False,155.135,"LINESTRING (-3.5581058 40.4211964, -3.5582753 40.4211924, -3.558405 40.4211962, -3.5584867 40.421209, -3.558614 40.4212428, -3.5587266 40.4212967, -3.5587618 40.42133, -3.5587993 40.4213781, -3.5588689 40.4215017, -3.5589204 40.4216214, -3.5589639 40.4217676, -3.5589811 40.4218928, -3.5589704 40.4221576)",Calle de León Felipe,,
162923315,,residential,,,False,True,103.35999999999999,"LINESTRING (-3.5581058 40.4211964, -3.5578542 40.4211837, -3.5576404 40.4211571, -3.5574492 40.4211065, -3.5572185 40.4210189, -3.5570815 40.4209574, -3.5570456 40.4209413, -3.5569709 40.4209014)",Calle de León Felipe,,
