osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,width,junction,tunnel
4748219,True,Carrer de Rupert Lladó,residential,False,113.606,"LINESTRING (2.0389152 41.3821639, 2.0390594 41.3822077, 2.0401707 41.3825594)",,,,,,
4748221,True,Carrer Jaume Ribas,residential,False,131.618,"LINESTRING (2.0389152 41.3821639, 2.0394864 41.3811762, 2.039543 41.381078)",,,,,,
4748219,True,Carrer de Rupert Lladó,residential,False,104.965,"LINESTRING (2.0401707 41.3825594, 2.0413291 41.3829277)",,,,,,
164951260,False,Carrer de Sant Josep,residential,False,142.00300000000001,"LINESTRING (2.0401707 41.3825594, 2.0400429 41.3827476, 2.0396543 41.3832364, 2.0395948 41.3833064, 2.0394901 41.3834461, 2.0393837 41.3835755, 2.0393265 41.3836673)",2,,,,,
1270960865,False,Carrer de Sant Josep,residential,True,123.87100000000001,"LINESTRING (2.0401707 41.3825594, 2.0405138 41.3821226, 2.0405557 41.3820692, 2.0407326 41.381844, 2.0407729 41.3817926, 2.0408681 41.3816651, 2.0409188 41.3815972)",2,,,,,
4748221,True,Carrer Jaume Ribas,residential,False,133.65,"LINESTRING (2.039543 41.381078, 2.0395827 41.3810182, 2.0398075 41.3807008, 2.0400464 41.3803708, 2.0403037 41.3800203)",,,,,,
190582910,False,Carrer de Ramón y Cajal,residential,False,36.696,"LINESTRING (2.040841 41.3792629, 2.0411234 41.3793904, 2.0412178 41.3794331)",,,,,,
190582910,False,Carrer de Ramón y Cajal,residential,True,118.055,"LINESTRING (2.040841 41.3792629, 2.0405619 41.3791349, 2.0400913 41.3789373, 2.0398583 41.378812, 2.0397501 41.3787665, 2.0396307 41.3787148)",,,,,,
257569579,False,Carrer de Laureà Miró,primary,False,115.40299999999999,"LINESTRING (2.0422952 41.3826742, 2.0425579 41.382407, 2.0428595 41.3821475, 2.0430465 41.3819923, 2.0430494 41.3819899, 2.0431815 41.3818786)",2,N-340,20,,,
257569579,False,Carrer de Laureà Miró,primary,True,64.618,"LINESTRING (2.0422952 41.3826742, 2.0422786 41.3826934, 2.0420262 41.3830671, 2.0419456 41.3831868, 2.0419427 41.3831915)",2,N-340,20,,,
492676870,False,Carrer de Carsereny i Tristany,residential,False,99.468,"LINESTRING (2.0422952 41.3826742, 2.0423795 41.382708, 2.0433424 41.3831018)",,,10,,,
561831261,False,Carrer de Laureà Miró,primary,False,10.907,"LINESTRING (2.0449403 41.3804573, 2.0450244 41.3803822)",2,N-340,20,,,
123321450,True,Carrer de Josep María de Molina,tertiary,False,119.33500000000001,"LINESTRING (2.0449403 41.3804573, 2.0447178 41.3804733, 2.0446326 41.3804797, 2.0442115 41.3804817, 2.0440291 41.3804837, 2.0439518 41.380469, 2.0438019 41.3804405, 2.043534 41.3803715)",,BV-2001,50,,,
207901586,False,Carrer de Ramón y Cajal,residential,False,18.839,"LINESTRING (2.0449403 41.3804573, 2.0450793 41.380436, 2.045163 41.3804314)",,,,,,
"[566756772, 704791203, 704791204]",False,Carrer de Laureà Miró,primary,True,126.023,"LINESTRING (2.0449403 41.3804573, 2.0447812 41.3805869, 2.0445835 41.3807485, 2.0444846 41.3808274, 2.0444151 41.380881, 2.0442319 41.3810312, 2.0440288 41.3811978, 2.043916 41.3812902)",2,N-340,20,,,
626253418,False,Passeig Comte Vilardaga,tertiary,False,28.896,"LINESTRING (2.0496569 41.3856538, 2.0496287 41.385645, 2.0495446 41.3856245, 2.0493289 41.3855705)",2,,30,,,
625817085,True,Passeig Comte Vilardaga,tertiary,False,150.952,"LINESTRING (2.0480392 41.3851683, 2.0479485 41.3851691, 2.0466952 41.3843826, 2.0466741 41.384321)",2,,30,,,
625817087,False,Passeig Comte Vilardaga,tertiary,False,70.47,"LINESTRING (2.0480392 41.3851683, 2.048144 41.3852038, 2.0487052 41.3853938, 2.0488091 41.385429)",2,,30,,,
76277808,True,Rambla de la Marquesa de Castellbell,tertiary,False,164.285,"LINESTRING (2.0494634 41.3844662, 2.049886 41.3837768, 2.0500718 41.3834735, 2.0502859 41.3831238)",,,50,2.8,,
567091690,True,Plaça de Pere Dot,tertiary_link,False,12.822,"LINESTRING (2.0494634 41.3844662, 2.0495066 41.3844728, 2.0495549 41.3844974, 2.0495925 41.3845235)",2,,40,,roundabout,
538564361,True,Plaça de Pere Dot,tertiary_link,False,12.547,"LINESTRING (2.0495925 41.3845235, 2.0496017 41.3845598, 2.0495915 41.3846353)",2,,40,,roundabout,
"[708446725, 709322493]",True,Plaça de Pere Dot,tertiary_link,False,19.558,"LINESTRING (2.0495915 41.3846353, 2.0495894 41.3846424, 2.0495554 41.3846779, 2.0495022 41.3847042, 2.0494453 41.3847137, 2.0494009 41.3847119)",2,,40,,roundabout,
76277817,True,Plaça de Pere Dot,tertiary_link,False,32.355,"LINESTRING (2.0494009 41.3847119, 2.0493447 41.3846909, 2.0493338 41.3846866, 2.0492951 41.3846539, 2.0492711 41.3846011, 2.0492751 41.3845575, 2.0492988 41.3845175, 2.0493383 41.3844802)",2,,40,,roundabout,
"[872971554, 561831269, 561831270]",False,Rambla Marquesa de Castellbell,tertiary,True,95.77699999999999,"LINESTRING (2.0494009 41.3847119, 2.0493996 41.3847652, 2.0493409 41.3849046, 2.0493043 41.3849635, 2.0492453 41.38504, 2.0491032 41.3851667, 2.0489833 41.3852685, 2.0488913 41.3853511, 2.0488591 41.3853801, 2.0488091 41.385429)",2,,50,,,
567091701,True,Carrer de Sant Josep,living_street,False,68.377,"LINESTRING (2.0421944 41.3798429, 2.0423007 41.3797879, 2.042587 41.379384, 2.0426233 41.3793299)",,,20,,,
567091703,False,Carrer de Ramón y Cajal,residential,False,91.275,"LINESTRING (2.0421944 41.3798429, 2.0423371 41.3798879, 2.0431573 41.3802312)",,,,,,
567091704,False,Carrer de Ramón y Cajal,residential,True,93.40799999999999,"LINESTRING (2.0421944 41.3798429, 2.0420978 41.3798056, 2.0417136 41.3796291, 2.0412673 41.3794518, 2.0412178 41.3794331)",,,,,,
1270960866,False,Carrer de Sant Josep,residential,False,93.614,"LINESTRING (2.0421944 41.3798429, 2.0421249 41.3799175, 2.0419167 41.3802168, 2.041711 41.3804962, 2.0416503 41.3805785)",2,,,,,
