osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction
28126761,M-113,Calle Real,tertiary,50,False,False,5.215,"LINESTRING (-3.5313548 40.5040278, -3.5313102 40.5040602)",,
98326685,,Calle del Chorrillo Baja,residential,,False,True,78.505,"LINESTRING (-3.5313548 40.5040278, -3.5310018 40.5033748)",,
28126761,M-113,Calle Real,tertiary,50,False,True,65.543,"LINESTRING (-3.5313548 40.5040278, -3.5318567 40.5036722, -3.5319262 40.5036297)",,
414491311,M-113,Calle Real,tertiary,50,False,False,8.597,"LINESTRING (-3.5277989 40.5057521, -3.5276974 40.5057475)",,
28106201,,Avenida de Andalucía,residential,,False,False,29.145000000000003,"LINESTRING (-3.5277989 40.5057521, -3.5278118 40.5055505, -3.5278157 40.5054903)",,
414491311,M-113,Calle Real,tertiary,50,False,True,29.476999999999997,"LINESTRING (-3.5277989 40.5057521, -3.5279371 40.5057612, -3.5280955 40.5057652, -3.5281469 40.5057635)",,
24660686,,Avenida de Torrejón,residential,,True,False,50.411,"LINESTRING (-3.529271 40.504749, -3.5290419 40.504595, -3.5290059 40.5045979, -3.5289068 40.5046342, -3.5288684 40.5046478, -3.5287733 40.5046756)",,
219822999,,,residential,,False,False,149.439,"LINESTRING (-3.529271 40.504749, -3.52929 40.5046416, -3.5294089 40.5045476, -3.5295582 40.5044295, -3.5300196 40.5041236, -3.5301698 40.5041726, -3.5304301 40.5044632)",,
28105904,,Calle Canarias,residential,,False,True,54.436,"LINESTRING (-3.5260064 40.5033886, -3.5264631 40.5036443, -3.5265254 40.5036783)",,
28105905,,Calle Extremadura,residential,,False,True,53.029999999999994,"LINESTRING (-3.5260064 40.5033886, -3.5263084 40.5031026, -3.5263355 40.5030769, -3.5264008 40.5030178)",,
28105904,,Calle Canarias,residential,,False,False,46.857,"LINESTRING (-3.5269674 40.5039325, -3.5268875 40.5038872, -3.5265254 40.5036783)",,
