osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,tunnel,bridge,junction,access
"[25874987, 409719732]",True,,Calle de San Rafael,residential,False,152.464,"LINESTRING (-3.8159174 43.4588645, -3.8156317 43.4589478, -3.8153872 43.4590178, -3.8150572 43.4591032, -3.8149909 43.4591333, -3.8149444 43.4591663, -3.8149227 43.4592142, -3.8149083 43.4592634, -3.8149004 43.4593192, -3.8149072 43.459359, -3.814932 43.4594455, -3.8149649 43.4595303, -3.8150446 43.4596856, -3.8150756 43.4597407)",,,,,
366436720,True,,Calle Alcázar de Toledo,residential,False,5.325,"LINESTRING (-3.8156383 43.4606648, -3.815584 43.4606376)",,,,,
"[5115908, 448486282, 4336976, 4337779, 4337780]",False,2,"['Pasaje de Peña', 'Calle de Atilano Rodríguez']",secondary,"[False, True]",261.02,"LINESTRING (-3.8118871 43.4618448, -3.8118864 43.461784, -3.811881 43.4617108, -3.8118521 43.4615518, -3.8118455 43.4615012, -3.8118427 43.4614832, -3.8118225 43.4614065, -3.8109751 43.4597615, -3.8109406 43.4596909, -3.8109129 43.4596189)",30,yes,,,
"[179432814, 4337167]",True,2,Calle de Jesús de Monasterio,primary,False,72.714,"LINESTRING (-3.8118871 43.4618448, -3.8117234 43.4618542, -3.8115488 43.4618633, -3.8114306 43.4618612, -3.811354 43.4618565, -3.811272 43.4618465, -3.8112024 43.4618278, -3.8111146 43.4618051, -3.8110062 43.4617751)",,,,,
299412955,True,2,Calle de Jesús de Monasterio,secondary_link,False,12.044,"LINESTRING (-3.8118871 43.4618448, -3.8119162 43.4618629, -3.8119576 43.461881, -3.8120189 43.4618901)",,,,,
4893848,False,,Calle de Isaac Peral,residential,False,27.542,"LINESTRING (-3.8151727 43.4604426, -3.8149231 43.4606115)",,,,,
366436720,True,,Calle Alcázar de Toledo,residential,False,79.88900000000001,"LINESTRING (-3.8151727 43.4604426, -3.8147621 43.4602035, -3.8146716 43.4601346, -3.8145993 43.4600212, -3.8145681 43.4599721, -3.8145429 43.4599127)",,,,,
277791366,True,1,Calle de Fernández de Isla,residential,False,15.995000000000001,"LINESTRING (-3.813212 43.4611836, -3.8131284 43.4611932, -3.8130171 43.4612095)",30,,,,
4337920,False,,Calle del Monte Caloca,residential,False,4.303,"LINESTRING (-3.8121214 43.4607147, -3.8121058 43.4606777)",,,,,
"[710630562, 4337919]",True,,Calle del Monte Caloca,residential,False,106.02299999999998,"LINESTRING (-3.8121214 43.4607147, -3.8122884 43.4607787, -3.8123551 43.4607999, -3.8128153 43.4609464, -3.8129149 43.4609748, -3.8129822 43.4609968, -3.8130554 43.4610207, -3.8131319 43.4610618, -3.8131754 43.4610925, -3.8132011 43.4611288, -3.813212 43.4611836)",,,,,
"[843450537, 4337934]",False,,Calle de Juan José Ruano,residential,False,43.83,"LINESTRING (-3.8121214 43.4607147, -3.8121095 43.4607596, -3.81188 43.4607689, -3.8116301 43.4607778)",,,,,
712459547,False,2,Calle Alta,tertiary,False,47.061,"LINESTRING (-3.8145429 43.4599127, -3.8149437 43.4597808, -3.8150756 43.4597407)",30,,,,
712459548,False,2,Calle Alta,tertiary,True,207.94299999999998,"LINESTRING (-3.8145429 43.4599127, -3.8143729 43.4599494, -3.8140181 43.4600093, -3.8137266 43.4600586, -3.8134126 43.4601068, -3.8132376 43.4601356, -3.8129165 43.4601883, -3.8126172 43.4602413, -3.8123632 43.4602761, -3.8123032 43.4602843, -3.8120298 43.4603217)",40,,,,
329708013,False,,Calle de Cobo de la Torre,residential,True,61.385,"LINESTRING (-3.8128482 43.4605578, -3.8121058 43.4606777)",,,,,
4337958,True,1,Calle del Marqués del Arco,residential,False,52.374,"LINESTRING (-3.8130171 43.4612095, -3.8131066 43.4616262, -3.8131149 43.4616751)",30,,,,
277791366,True,1,Calle de Fernández de Isla,residential,False,33.785,"LINESTRING (-3.8130171 43.4612095, -3.8129365 43.461217, -3.8126038 43.4612575)",30,,,,
25875671,True,1,Calle del Obispo Sánchez de Castro,residential,False,55.185,"LINESTRING (-3.8126038 43.4612575, -3.812633 43.4614147, -3.8126764 43.461626, -3.8126853 43.4616693, -3.8127032 43.4617485)",30,,,,
"[4337936, 710467741]",False,,"['Calle de Fernández de Isla', 'Plaza de Juan José Ruano']",residential,False,74.313,"LINESTRING (-3.8126038 43.4612575, -3.8121279 43.4613109, -3.8118068 43.4613405, -3.8117343 43.4613413, -3.8116913 43.4613417)",,,,,
"[843450537, 4337934]",False,,Calle de Juan José Ruano,residential,True,43.83,"LINESTRING (-3.8116301 43.4607778, -3.81188 43.4607689, -3.8121095 43.4607596, -3.8121214 43.4607147)",,,,,
5047618,True,,Cuesta del Hospital,living_street,False,13.701,"LINESTRING (-3.8103767 43.4606843, -3.810395 43.4605618)",20,,,,
"[5047617, 4337957]",True,,"['Cuesta del Hospital', 'Calle del Limón']",living_street,False,138.85199999999998,"LINESTRING (-3.8103767 43.4606843, -3.8103442 43.4610281, -3.810309 43.4613024, -3.8103176 43.461321, -3.8103456 43.4613306, -3.8111374 43.4614477)",20,,,,
4337953,True,,Calle de Ruamenor,living_street,False,57.853,"LINESTRING (-3.8096609 43.460673, -3.809842 43.460665, -3.8103767 43.4606843)",20,,,,
1077051860,True,,Calle de Ruamayor,residential,False,104.755,"LINESTRING (-3.8096609 43.460673, -3.8096271 43.4605637, -3.8096089 43.4604988, -3.8096044 43.4604644, -3.8096124 43.4604426, -3.8096449 43.4603961, -3.8096869 43.4603523, -3.8097261 43.4603164, -3.8097527 43.4603023, -3.8097975 43.4602911, -3.8101351 43.4602618, -3.8104154 43.460251, -3.8104787 43.4602586)",,,,,
4337949,True,,Calle Garmendia,residential,False,37.914,"LINESTRING (-3.8111374 43.4614477, -3.8110062 43.4617751)",40,,,,
5047618,True,,Cuesta del Hospital,living_street,False,34.385,"LINESTRING (-3.810395 43.4605618, -3.8104787 43.4602586)",20,,,,
"[448485610, 445087170, 4337167]",True,2,Calle de Jesús de Monasterio,primary,False,127.621,"LINESTRING (-3.8110062 43.4617751, -3.8107782 43.4617156, -3.8107389 43.4617054, -3.8104286 43.4616236, -3.8102836 43.4615834, -3.8102298 43.4615681, -3.810042 43.4615188, -3.8099094 43.4614839, -3.8096957 43.4614301, -3.8095189 43.4613856)",,,,,
4337951,True,,Calle de San Pedro,living_street,False,81.647,"LINESTRING (-3.8113985 43.4604691, -3.810395 43.4605618)",20,,,,
"[188313066, 4337950]",True,,"['Calle de Santa María Egipciaca', 'Calle Garmendia']",residential,False,112.131,"LINESTRING (-3.8113985 43.4604691, -3.8114223 43.4606778, -3.8114171 43.4607516, -3.8111374 43.4614477)",40,,,,
278007457,True,,Calle de Guevara,residential,False,8.711,"LINESTRING (-3.8076878 43.463686, -3.8077956 43.4636899)",,,,,
"[801573097, 4340011]",True,,Calle de San José,residential,False,98.67699999999999,"LINESTRING (-3.80548 43.4637464, -3.8054763 43.4637155, -3.8054537 43.4635054, -3.8054489 43.4634617, -3.8054653 43.463429, -3.8055002 43.4634029, -3.8055443 43.4633858, -3.8055935 43.4633731, -3.8060919 43.4633487, -3.8061572 43.4633455, -3.806212 43.4633216)",,,,,
26254547,True,,Calle de Guevara,residential,False,59.379999999999995,"LINESTRING (-3.80548 43.4637464, -3.8061503 43.463684, -3.8062102 43.463682)",30,,,,
28441901,True,2,Plaza de la Leña,residential,False,29.354999999999997,"LINESTRING (-3.8106638 43.4637301, -3.8108469 43.4637294, -3.8109768 43.4637319, -3.8109909 43.4637322, -3.8110271 43.463736)",,,,,
791669617,True,,Calle de la Enseñanza,residential,False,38.084,"LINESTRING (-3.8106638 43.4637301, -3.8106561 43.4637975, -3.8106647 43.4640723)",,,,,
276525448,True,,Calle de Francisco de Quevedo,residential,False,90.99300000000001,"LINESTRING (-3.8087732 43.4637153, -3.8087637 43.4636467, -3.8087589 43.4634345, -3.8087517 43.4632869, -3.8087573 43.4632544, -3.8087652 43.4632272, -3.8088398 43.4630492, -3.8088546 43.4630158, -3.8088892 43.462911)",,,,,
276525449,True,,Calle de Guevara,residential,False,152.606,"LINESTRING (-3.8087732 43.4637153, -3.8088371 43.4637169, -3.8098866 43.4637323, -3.8100092 43.4637329, -3.8105533 43.4637296, -3.8106638 43.4637301)",30,,,,
448488363,True,1,Calle Cervantes,residential,False,7.349,"LINESTRING (-3.8111656 43.4637441, -3.8111828 43.4636792)",,,,,
"[4876827, 448488365, 448488366]",True,1,Calle Los Acebedos,residential,False,167.444,"LINESTRING (-3.8111656 43.4637441, -3.8112646 43.4637482, -3.8113924 43.4637514, -3.8114146 43.4637519, -3.8117625 43.4637575, -3.8121043 43.463763, -3.812887 43.4637755, -3.8130831 43.4637787, -3.8132387 43.4637913)",,,,,
4339993,True,,Plaza de la Esperanza,residential,False,105.098,"LINESTRING (-3.8106299 43.4632185, -3.81039 43.4631851, -3.8102946 43.4631685, -3.8099411 43.4630552, -3.8099229 43.4630507, -3.8098866 43.4630416, -3.8097294 43.4630023, -3.809449 43.4629401, -3.8093928 43.462938)",30,,,,
4876836,True,,Calle de la Enseñanza,residential,False,57.052,"LINESTRING (-3.8106299 43.4632185, -3.8106322 43.4632464, -3.8106362 43.4632942, -3.8106729 43.4636789, -3.8106638 43.4637301)",,,,,
"[448485606, 448487830, 448485607]",True,"['1', '2']",Calle Cervantes,"['living_street', 'residential']",False,141.488,"LINESTRING (-3.8113463 43.4631608, -3.8113581 43.4631185, -3.8113821 43.4630331, -3.8115798 43.4623812, -3.8116319 43.462206, -3.811674 43.4620929, -3.8117133 43.4619752, -3.8117294 43.4619193)",,,,,
"[448488369, 448487897, 445038340]",True,1,Calle del Cardenal Cisneros,residential,False,58.253,"LINESTRING (-3.8113463 43.4631608, -3.8112433 43.4631709, -3.8111413 43.4631805, -3.810837 43.463209, -3.8107129 43.4632206, -3.8106299 43.4632185)",,,,,
28441337,True,,Calle de San Celedonio,residential,False,54.102000000000004,"LINESTRING (-3.8061506 43.4648031, -3.8057587 43.4648251, -3.8054819 43.4648371)",,,,,
"[1193775297, 4339980]",True,1,Plaza de los Remedios,residential,False,40.938,"LINESTRING (-3.8088892 43.462911, -3.8086488 43.4628062, -3.8084544 43.4627214)",,,,,
"[4339985, 901182546]",True,,"['Calle de Francisco de Quevedo', 'Calle La Paz']",living_street,False,93.392,"LINESTRING (-3.8088892 43.462911, -3.8089303 43.4628168, -3.8091397 43.4623896, -3.8091494 43.4623717, -3.809508 43.4624373)",,,,,
14032631,True,1,Calle de Sevilla,residential,False,40.103,"LINESTRING (-3.806212 43.4633216, -3.8062097 43.4633781, -3.8062043 43.4636134, -3.8062045 43.4636388, -3.8062102 43.463682)",,,,,
801564973,True,1,Calle de San José,residential,False,107.66000000000001,"LINESTRING (-3.806212 43.4633216, -3.8062896 43.4633185, -3.8073976 43.4632577, -3.8074665 43.4632539, -3.8075423 43.4632501)",,,,,
"[25875680, 25875677]",True,1,"['Calle Magallanes', 'Calle Gravina']",residential,False,135.333,"LINESTRING (-3.8130295 43.4633386, -3.8130188 43.4632923, -3.8129489 43.4630588, -3.8129062 43.4629161, -3.8128457 43.462714, -3.8128353 43.4626792, -3.8135751 43.4626003)",30,,,,
"[448488370, 134211270]",True,1,Calle del Cardenal Cisneros,residential,False,138.139,"LINESTRING (-3.8130295 43.4633386, -3.8127199 43.463339, -3.8124687 43.4633341, -3.8123986 43.4633327, -3.8121155 43.4633075, -3.8119081 43.4632685, -3.8115704 43.463205, -3.8114076 43.4631744, -3.8113463 43.4631608)",,,,,
4340003,True,1,Calle de San José,residential,False,4.665,"LINESTRING (-3.8053958 43.4628371, -3.8054164 43.4628763)",,,,,
"[4340004, 1126692839]",True,,Calle de San José,residential,False,41.748999999999995,"LINESTRING (-3.8053958 43.4628371, -3.8053335 43.4626521, -3.8053154 43.4626025, -3.8052747 43.4624721)",,,,,
14032607,True,,Calle de Sevilla,residential,False,48.041,"LINESTRING (-3.806183 43.4643717, -3.8061796 43.4644115, -3.8061547 43.4647554, -3.8061506 43.4648031)",,,,,
1126698625,True,,Calle de Tantín,residential,False,57.535,"LINESTRING (-3.806183 43.4643717, -3.8061091 43.4643752, -3.8054706 43.4643904)",,,,,
4339991,True,,Calle de Francisco de Quevedo,residential,False,79.633,"LINESTRING (-3.8088055 43.4647307, -3.8088047 43.4646945, -3.8087746 43.4640149)",,,,,
791834722,True,1,Calle de San Celedonio,residential,False,78.937,"LINESTRING (-3.8088055 43.4647307, -3.8086529 43.46473, -3.8079344 43.464722, -3.8078275 43.4647208)",,,,,
491939791,True,1,Calle del Cardenal Cisneros,residential,False,27.258,"LINESTRING (-3.8143903 43.4631968, -3.8140614 43.4632525)",30,,,,
4340004,True,,Calle de San José,residential,False,8.311,"LINESTRING (-3.8052747 43.4624721, -3.8052539 43.4623989)",,,,,
4342494,True,1,Calle de Hernán Cortés,residential,False,99.91,"LINESTRING (-3.8052747 43.4624721, -3.8051796 43.4624786, -3.804856 43.4625091, -3.8044692 43.4625414, -3.8040471 43.4625869)",30,,,,
491939791,True,1,Calle del Cardenal Cisneros,residential,False,31.62,"LINESTRING (-3.8140614 43.4632525, -3.8138719 43.4632806, -3.813675 43.4632981)",30,,,,
"[732074532, 732074533, 4876830]",True,1,Calle del Monte,residential,False,92.39999999999999,"LINESTRING (-3.8140614 43.4632525, -3.81396 43.4633265, -3.813938 43.4633485, -3.8139014 43.4633731, -3.8135325 43.4635559, -3.8134194 43.4636144, -3.8133284 43.4636611, -3.8132633 43.4636983, -3.8132435 43.463724, -3.813237 43.4637511, -3.8132387 43.4637913)",,,,,
448488371,True,1,Calle del Cardenal Cisneros,residential,False,52.384,"LINESTRING (-3.813675 43.4632981, -3.8134421 43.4633237, -3.8133742 43.4633311, -3.8130295 43.4633386)",,,,,
143692518,True,,Calle de Santa Clara,residential,False,49.949000000000005,"LINESTRING (-3.8075423 43.4632501, -3.8075504 43.4633102, -3.8076707 43.4636419, -3.8076878 43.463686)",30,,,,
4339991,True,,Calle de Francisco de Quevedo,residential,False,33.317,"LINESTRING (-3.8087746 43.4640149, -3.8087754 43.4637699, -3.8087732 43.4637153)",,,,,
378882498,True,2,Calle de Isabel II,residential,False,10.446,"LINESTRING (-3.809508 43.4624373, -3.8094888 43.4625302)",,,,,
4893861,True,2,Calle de Jesús de Monasterio,secondary_link,False,15.407,"LINESTRING (-3.8117294 43.4619193, -3.8117967 43.4618972, -3.8118558 43.461871, -3.8118871 43.4618448)",,,,,
99834809,True,2,Calle de Jesús de Monasterio,primary,False,23.593,"LINESTRING (-3.8117294 43.4619193, -3.8118834 43.4619019, -3.8120189 43.4618901)",,,,,
4342502,True,,Calle de Salvador Hedilla,residential,False,43.715,"LINESTRING (-3.8065275 43.4647452, -3.8065216 43.464706, -3.8064385 43.4644008, -3.8064389 43.4643582)",,,,,
28441337,True,,Calle de San Celedonio,residential,False,31.098,"LINESTRING (-3.8065275 43.4647452, -3.8062232 43.4647942, -3.8061506 43.4648031)",,,,,
4342501,True,1,Calle de Alonso Ercilla,residential,False,71.61999999999999,"LINESTRING (-3.8054706 43.4643904, -3.8054721 43.4643525, -3.8054824 43.4637996, -3.80548 43.4637464)",,,,,
802943182,True,,Calle de Tantín,residential,False,45.086999999999996,"LINESTRING (-3.8054706 43.4643904, -3.805425 43.4643907, -3.8049123 43.4644048)",,,,,
"[697536029, 802943182]",True,,Calle de Tantín,residential,False,43.527,"LINESTRING (-3.8049123 43.4644048, -3.8044676 43.4644238, -3.8044147 43.464429, -3.8043746 43.464433)",,,,,
1236892188,True,,Cuesta de la Atalaya,residential,False,32.312,"LINESTRING (-3.8078275 43.4647208, -3.8077913 43.4650102)",,,,,
28441337,True,,Calle de San Celedonio,residential,False,105.53399999999999,"LINESTRING (-3.8078275 43.4647208, -3.8077461 43.4647178, -3.8070338 43.4646913, -3.8068551 43.4646997, -3.8068323 43.4647007, -3.8067509 43.4647104, -3.8066026 43.4647347, -3.8065275 43.4647452)",,,,,
4342499,True,,Calle de Tantín,residential,False,116.756,"LINESTRING (-3.8078802 43.4644012, -3.8077959 43.4643949, -3.8070031 43.4643361, -3.8064389 43.4643582)",,,,,
1236892345,True,,Cuesta de la Atalaya,residential,False,35.792,"LINESTRING (-3.8078802 43.4644012, -3.8078756 43.4644292, -3.8078364 43.4646671, -3.8078275 43.4647208)",,,,,
4342500,False,,Calle de Tantín,residential,False,4.964,"LINESTRING (-3.8043746 43.464433, -3.8043131 43.4644334)",,,,,
161632854,True,,Calle del Río de la Pila,residential,False,65.98,"LINESTRING (-3.8043746 43.464433, -3.8042778 43.464292, -3.8040576 43.4639513, -3.804038 43.4639232, -3.8040195 43.4638986)",,,,,
62014091,True,1,Calle de Vista Alegre,residential,False,32.548,"LINESTRING (-3.8087053 43.4662716, -3.8087943 43.4662689, -3.8088814 43.4662627, -3.8090284 43.4662454, -3.8091041 43.4662324)",,,,,
4342506,True,,Cuesta de la Atalaya,residential,False,7.061,"LINESTRING (-3.8085519 43.4659033, -3.8085674 43.4659658)",,,,,
4342506,True,,Cuesta de la Atalaya,residential,False,97.223,"LINESTRING (-3.8076435 43.4653515, -3.8076637 43.4653834, -3.8076792 43.4654045, -3.8077108 43.4654278, -3.8080343 43.4655909, -3.8084897 43.4658205, -3.8085519 43.4659033)",,,,,
