osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,access,tunnel,bridge,maxspeed,junction
877969531,2,HI-1,Avenida Dacio Darias,primary,False,False,79.438,"LINESTRING (-17.9126631 27.8058418, -17.9127292 27.8058145, -17.9128408 27.8057684, -17.913395 27.8055397)",,,,,
1030664755,2,,Calle San Juan,tertiary,False,True,38.447,"LINESTRING (-17.9126631 27.8058418, -17.9126634 27.8058912, -17.9126642 27.8060013, -17.9126756 27.8060622, -17.912696 27.8061165, -17.9127346 27.8061745)",,,,,
149576724,,,Calle San Francisco,tertiary,True,False,38.489000000000004,"LINESTRING (-17.9149198 27.8062044, -17.9146177 27.8061159, -17.9145483 27.8060956)",,,,,
134944008,,,Calle San Francisco,tertiary,True,False,30.749,"LINESTRING (-17.9152147 27.8062962, -17.9149198 27.8062044)",,,,,
53165417,,,Calle María Mérida,residential,False,False,79.779,"LINESTRING (-17.9156603 27.8089317, -17.9155974 27.808929, -17.9151093 27.808987, -17.9148701 27.8090669)",destination,,,,
134938813,1,,Calle de La Constitución,tertiary,True,False,98.385,"LINESTRING (-17.9156603 27.8089317, -17.9156646 27.8088809, -17.9156903 27.8088107, -17.9157391 27.8087145, -17.9157689 27.8086365, -17.9157609 27.8083489, -17.9157566 27.8081968, -17.9157352 27.8080657)",,,,,
135312908,2,,Calle de La Constitución,tertiary,False,True,209.702,"LINESTRING (-17.9156603 27.8089317, -17.9156732 27.8089998, -17.9156922 27.809046, -17.9157496 27.8091822, -17.915807 27.8093183, -17.9158288 27.8093858, -17.9158375 27.8094156, -17.9158479 27.8095356, -17.9158434 27.8095706, -17.9158333 27.8096484, -17.9157942 27.8097857, -17.9157476 27.8098668, -17.9156431 27.8099937, -17.9155436 27.8100766, -17.9155107 27.8101018, -17.9154757 27.8101193, -17.915335 27.8101694, -17.9152374 27.8102032, -17.9150371 27.8102805, -17.9149082 27.8103574)",,,,,
997355672,2,,Calle de La Constitución,tertiary,False,False,9.258,"LINESTRING (-17.914697 27.8119595, -17.9147317 27.8118821)",,,,,
134949690,2,HI-1,Calle Santiago,primary,False,True,181.19299999999998,"LINESTRING (-17.914697 27.8119595, -17.9147624 27.8120131, -17.9147975 27.812078, -17.9148264 27.8121666, -17.9148174 27.8122316, -17.9147931 27.8122961, -17.9147881 27.8123045, -17.9146223 27.8125811, -17.9145557 27.8126923, -17.9145035 27.8127949, -17.9144783 27.8128911, -17.9144621 27.8129946, -17.9144736 27.8131506, -17.9145044 27.8132969, -17.9145215 27.8133541, -17.914535 27.8133839, -17.9145455 27.8134044, -17.9145608 27.8134286, -17.9145866 27.8134641)",,,,,
238500229,2,HI-1,Calle de La Constitución,primary,False,True,44.57900000000001,"LINESTRING (-17.914697 27.8119595, -17.914607 27.8121118, -17.9145273 27.8122065, -17.914438 27.8122845)",,,,,
134933756,,,Calle El Sol,residential,False,True,99.532,"LINESTRING (-17.914438 27.8122845, -17.9136232 27.8117536)",,,,,
238500229,2,HI-1,Calle de La Constitución,primary,False,False,44.579,"LINESTRING (-17.914438 27.8122845, -17.9145273 27.8122065, -17.914607 27.8121118, -17.914697 27.8119595)",,,,,
238500229,2,HI-1,Calle de La Constitución,primary,False,True,53.772999999999996,"LINESTRING (-17.914438 27.8122845, -17.9143366 27.8123547, -17.9142458 27.8124167, -17.9141563 27.8124636, -17.9140379 27.8125086, -17.9139733 27.8125333)",,,,,
53165406,,,Calle El Hondillo,residential,True,False,71.348,"LINESTRING (-17.9137979 27.8125566, -17.9137115 27.8125232, -17.9136003 27.8124947, -17.9135551 27.8124591, -17.9134614 27.8121416, -17.9134254 27.8120746)",,,,,
238500228,1,HI-1,Calle de La Constitución,primary,True,False,73.779,"LINESTRING (-17.9137979 27.8125566, -17.9134354 27.8126395, -17.9133011 27.8126806, -17.9131122 27.8128022)",,,,,
238500228,1,HI-1,Calle de La Constitución,primary,True,False,40.483000000000004,"LINESTRING (-17.9122853 27.8137747, -17.9122086 27.8138738, -17.9121205 27.8139992, -17.9120656 27.8140824)",,,,,
1212379467,1,,,primary_link,True,False,8.121,"LINESTRING (-17.9122853 27.8137747, -17.912306 27.813797, -17.9123536 27.8138104)",,,,,
238500227,1,HI-1,Calle de La Constitución,primary,True,False,41.449,"LINESTRING (-17.9120656 27.8140824, -17.9121405 27.814016, -17.912248 27.8139087, -17.9123536 27.8138104)",,,,,
938800472,2,HI-2,Carretera Valverde,primary,False,False,13.183,"LINESTRING (-17.9118576 27.8122443, -17.9118425 27.8123621)",,,,,
134933526,2,,Calle Las Delicias,residential,False,True,35.628,"LINESTRING (-17.9118576 27.8122443, -17.9119132 27.81228, -17.9121324 27.8124527)",,,,,
150669333,2,HI-2,Carretera Valverde,primary,False,True,31.094,"LINESTRING (-17.9118576 27.8122443, -17.9118516 27.8121856, -17.9118292 27.8119658)",,,,,
52151955,,,,residential,False,False,16.446,"LINESTRING (-17.9165492 27.8055119, -17.9166009 27.8054881, -17.9166936 27.8054375)",,,,,
877969532,2,HI-1,Avenida Dacio Darias,primary,False,False,209.149,"LINESTRING (-17.9165492 27.8055119, -17.9166047 27.805561, -17.9166514 27.8056385, -17.9166777 27.8057031, -17.9167215 27.805862, -17.9167391 27.805955, -17.9167551 27.8062922, -17.9167464 27.8063555, -17.9165463 27.8069149, -17.9165078 27.807046, -17.9164975 27.8071305, -17.9164943 27.8072565, -17.9164952 27.8073192)",,,,,
1212711776,2,,Calle Los Barriales,tertiary,False,False,9.46,"LINESTRING (-17.9145866 27.8134641, -17.9146296 27.8135402)",,,,,
52152273,2,HI-1,Avenida Dacio Darias,primary,False,True,59.798,"LINESTRING (-17.9145866 27.8134641, -17.9146326 27.8134309, -17.9147467 27.8133625, -17.9150346 27.8131033)",,,,,
134949690,2,HI-1,Calle Santiago,primary,False,False,181.193,"LINESTRING (-17.9145866 27.8134641, -17.9145608 27.8134286, -17.9145455 27.8134044, -17.914535 27.8133839, -17.9145215 27.8133541, -17.9145044 27.8132969, -17.9144736 27.8131506, -17.9144621 27.8129946, -17.9144783 27.8128911, -17.9145035 27.8127949, -17.9145557 27.8126923, -17.9146223 27.8125811, -17.9147881 27.8123045, -17.9147931 27.8122961, -17.9148174 27.8122316, -17.9148264 27.8121666, -17.9147975 27.812078, -17.9147624 27.8120131, -17.914697 27.8119595)",,,,,
877969531,2,HI-1,Avenida Dacio Darias,primary,False,True,79.438,"LINESTRING (-17.913395 27.8055397, -17.9128408 27.8057684, -17.9127292 27.8058145, -17.9126631 27.8058418)",,,,,
