osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,junction,tunnel,bridge
756935378,False,2,Calle del Serrablo,secondary,False,19.5,,"LINESTRING (-0.3630416 42.5185848, -0.3629559 42.5186672, -0.362901 42.5187262)",N-330a,,,
26206592,True,1,Calle de Coli Escalona (D. Leonardo),residential,False,95.732,30,"LINESTRING (-0.3637186 42.5189682, -0.3638075 42.5189632, -0.3648833 42.5189028)",,,,
754917663,True,1,Calle de Ramiro «El Monje»,living_street,False,67.71,20,"LINESTRING (-0.3637186 42.5189682, -0.3636792 42.5189264, -0.3635591 42.5187624, -0.3635434 42.5187239, -0.3634627 42.5184537, -0.3634534 42.518424, -0.363446 42.5184003)",,,,
"[26206592, 412379971]",True,1,Calle de Coli Escalona (D. Leonardo),residential,False,318.51,30,"LINESTRING (-0.3648833 42.5189028, -0.3649421 42.5188994, -0.3658439 42.518848, -0.365943 42.5188426, -0.3661477 42.5188321, -0.3663621 42.5188446, -0.3666409 42.5188795, -0.3668982 42.5189414, -0.3671288 42.5190265, -0.3673638 42.5191268, -0.3678657 42.5193365, -0.3684363 42.5195749, -0.3685134 42.5196054)",,,,
97133275,True,1,Calle de Coli Escalona (D. Leonardo),residential,False,61.552,30,"LINESTRING (-0.3685134 42.5196054, -0.3691645 42.5198813)",,,,
97133283,True,1,Calle Ciudad de Fraga,residential,False,32.979,,"LINESTRING (-0.3685134 42.5196054, -0.3685354 42.519576, -0.368708 42.5193458)",,,,
412394649,True,1,Calle del Marqués de Urquijo,residential,False,61.494,30,"LINESTRING (-0.3691645 42.5198813, -0.3696531 42.5200934, -0.3697558 42.520138, -0.369811 42.520162)",,,,
97133237,True,1,Calle de Nuestra Señora del Pilar,living_street,False,148.707,,"LINESTRING (-0.3670037 42.5182067, -0.367002 42.518166, -0.3669869 42.5180844, -0.3665404 42.5178919, -0.3654559 42.5176575)",,,,
370730965,False,2,Calle del Serrablo,secondary,False,123.107,30,"LINESTRING (-0.3670037 42.5182067, -0.3668297 42.5182159, -0.3663216 42.5182429, -0.3660142 42.5182592, -0.3659538 42.5182625, -0.3657724 42.5182721, -0.3655055 42.5182863)",N-330a,,,
370730965,False,2,Calle del Serrablo,secondary,True,186.015,30,"LINESTRING (-0.3670037 42.5182067, -0.3671979 42.518243, -0.3678148 42.5184579, -0.3678538 42.5184718, -0.3689839 42.5188944, -0.369052 42.51892)",N-330a,,,
26206257,False,2,Calle del General Villacampa,residential,True,233.167,30,"LINESTRING (-0.3601311 42.5221828, -0.3601884 42.5221758, -0.3603226 42.5221586, -0.3604295 42.5221449, -0.3608371 42.5220919, -0.3610196 42.5220562, -0.3611038 42.5220204, -0.3615476 42.5215941, -0.3620621 42.5210716, -0.3622025 42.5209305)",,,,
756935368,False,2,Avenida de Biescas,secondary,False,35.843999999999994,,"LINESTRING (-0.3601311 42.5221828, -0.3601075 42.5220226, -0.3600856 42.5218622)",N-330a,,,
97133265,True,1,Calle de la Luna,residential,False,63.230000000000004,,"LINESTRING (-0.3696955 42.5191598, -0.3696628 42.5192043, -0.3693522 42.5196176, -0.3693244 42.5196583)",,,,
370730965,False,2,Calle del Serrablo,secondary,False,59.097,30,"LINESTRING (-0.3696955 42.5191598, -0.369183 42.5189688, -0.369052 42.51892)",N-330a,,,
370730965,False,2,Calle del Serrablo,secondary,True,62.809,30,"LINESTRING (-0.3696955 42.5191598, -0.370336 42.5194055, -0.3703753 42.5194206)",N-330a,,,
97133198,False,2,Calle del Valle de Tena,residential,True,42.905,,"LINESTRING (-0.3703753 42.5194206, -0.3703614 42.5194401, -0.3703465 42.519461, -0.3701321 42.5197623)",,,,
"[414187481, 162109294, 162109287]",False,,"['Camino de Sabiñánigo Alto', 'Calle de San Feliciano']",tertiary,True,104.33099999999999,,"LINESTRING (-0.3703753 42.5194206, -0.3703955 42.519392, -0.3704016 42.5193833, -0.3703946 42.5193602, -0.3703612 42.5193446, -0.369845 42.5191313, -0.369803 42.5191076, -0.3697912 42.5190751, -0.3698084 42.519038, -0.369812 42.5190364, -0.3699121 42.5188816, -0.3699749 42.51877)",HU-V-3211,,yes,
370730965,False,2,Calle del Serrablo,secondary,False,62.809,30,"LINESTRING (-0.3703753 42.5194206, -0.370336 42.5194055, -0.3696955 42.5191598)",N-330a,,,
26206257,False,2,Calle del General Villacampa,residential,False,51.155,30,"LINESTRING (-0.3625778 42.5205629, -0.362538 42.5206024, -0.3622025 42.5209305)",,,,
26206257,False,2,Calle del General Villacampa,residential,True,73.093,30,"LINESTRING (-0.3625778 42.5205629, -0.36264 42.520501, -0.3630094 42.5201333, -0.3631085 42.5200346)",,,,
97133203,False,,Calle del Abad Banzo,residential,False,109.026,,"LINESTRING (-0.3625778 42.5205629, -0.362674 42.5205714, -0.3628009 42.5205827, -0.3637703 42.5206685, -0.3638162 42.5206726, -0.3638989 42.5206779)",,,,
97133245,True,1,Calle del Abad Banzo,residential,False,78.738,,"LINESTRING (-0.3625778 42.5205629, -0.3625064 42.5205243, -0.3618028 42.5201444)",,,,
499941577,False,2,Calle del Serrablo,secondary,True,10.211,,"LINESTRING (-0.3620604 42.519574, -0.3621349 42.5195004)",N-330a,,,
380992049,False,,Camino de Aurín,residential,True,49.763,,"LINESTRING (-0.3620604 42.519574, -0.3620059 42.5195133, -0.3617249 42.519201)",,,,
499941577,False,2,Calle del Serrablo,secondary,False,63.646,,"LINESTRING (-0.3620604 42.519574, -0.3620063 42.5196282, -0.3616001 42.520035)",N-330a,,,
97133203,False,,Calle del Abad Banzo,residential,True,109.026,,"LINESTRING (-0.3638989 42.5206779, -0.3638162 42.5206726, -0.3637703 42.5206685, -0.3628009 42.5205827, -0.362674 42.5205714, -0.3625778 42.5205629)",,,,
377735636,False,2,Paseo de la Corona,residential,False,71.452,30,"LINESTRING (-0.3638989 42.5206779, -0.3638366 42.5207458, -0.3637861 42.5208498, -0.3638384 42.5212983)",,,,
491798512,True,,Plaza de la Constitución Española de 1978,residential,False,19.965,,"LINESTRING (-0.3638989 42.5206779, -0.3640675 42.520686, -0.364142 42.5206895)",,,,
370730965,False,2,Calle del Serrablo,secondary,False,36.458,30,"LINESTRING (-0.3652698 42.5182988, -0.3648261 42.5183223)",N-330a,,,
370730965,False,2,Calle del Serrablo,secondary,True,19.367,30,"LINESTRING (-0.3652698 42.5182988, -0.3655055 42.5182863)",N-330a,,,
97133256,True,,Calle de Ramón J. Sender,residential,False,92.88900000000001,,"LINESTRING (-0.3652484 42.5200975, -0.3654417 42.520017, -0.3654784 42.5199086, -0.3654048 42.5194191, -0.3653947 42.519352)",,,,
370078582,False,,,living_street,True,164.382,,"LINESTRING (-0.3652484 42.5200975, -0.3658391 42.5207013, -0.3659584 42.5208232, -0.3653427 42.5211902)",,,,
"[162370611, 26206590]",True,1,"['Plaza de la Constitución Española de 1978', 'Plaza de Santa Ana']",residential,False,65.72,30,"LINESTRING (-0.3645946 42.5203433, -0.3645546 42.5202962, -0.3644215 42.5201394, -0.3642014 42.5198287)",,,,
97133256,True,,Calle de Ramón J. Sender,residential,False,60.150999999999996,,"LINESTRING (-0.3645946 42.5203433, -0.3646296 42.5203298, -0.3647006 42.5203025, -0.3652484 42.5200975)",,,,
162370726,False,,Camino de Aurín,residential,False,109.239,,"LINESTRING (-0.3588711 42.5203825, -0.359507 42.5212459)",,,,
380992049,False,,Camino de Aurín,residential,False,131.199,,"LINESTRING (-0.3588711 42.5203825, -0.3600254 42.5196926, -0.3601191 42.5196438)",,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,False,18.023,,"LINESTRING (-0.3706168 42.5216455, -0.3706544 42.5214858)",,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,True,19.723,,"LINESTRING (-0.3706168 42.5216455, -0.3705694 42.5218194)",,,,
97133198,False,2,Calle del Valle de Tena,residential,True,29.944,,"LINESTRING (-0.3701321 42.5197623, -0.3699459 42.519994)",,,,
97133198,False,2,Calle del Valle de Tena,residential,False,42.905,,"LINESTRING (-0.3701321 42.5197623, -0.3703465 42.519461, -0.3703614 42.5194401, -0.3703753 42.5194206)",,,,
414148199,False,,Avenida de Huesca,secondary,False,12.71,,"LINESTRING (-0.3639079 42.5173974, -0.3639321 42.5175103)",N-330a,,,
"[414148200, 207640853, 414148199]",False,2,Avenida de Huesca,secondary,True,61.272999999999996,,"LINESTRING (-0.3639079 42.5173974, -0.3639041 42.5173794, -0.3638966 42.5173441, -0.3638866 42.5172969, -0.3638855 42.5172919, -0.3638508 42.5171281, -0.3637789 42.5169448, -0.3637318 42.5168643)",N-330a,,,yes
162370726,False,,Camino de Aurín,residential,True,6.82,,"LINESTRING (-0.3595467 42.5212998, -0.359507 42.5212459)",,,,
379566583,True,,Plaza de Azpe,residential,False,17.709,,"LINESTRING (-0.3595467 42.5212998, -0.3596448 42.5214417)",,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,True,18.023,,"LINESTRING (-0.3706544 42.5214858, -0.3706168 42.5216455)",,,,
97133284,True,1,Calle del Instituto Laboral,residential,False,142.436,,"LINESTRING (-0.3706544 42.5214858, -0.3704977 42.5214245, -0.3699732 42.5209315, -0.3695535 42.5205637, -0.369504 42.5205407)",,,,
97133198,False,2,Calle del Valle de Tena,residential,False,49.054,,"LINESTRING (-0.369504 42.5205407, -0.3695264 42.5205131, -0.3697772 42.5202036, -0.369811 42.520162)",,,,
97133284,True,1,Calle del Instituto Laboral,residential,False,143.50199999999998,,"LINESTRING (-0.369504 42.5205407, -0.369437 42.5205112, -0.3690214 42.5203281, -0.3683172 42.5200481, -0.3684424 42.5198848, -0.3683267 42.5198348)",,,,
97133273,False,2,Calle de Pedro de Sesé,residential,False,46.539,30,"LINESTRING (-0.3653947 42.519352, -0.3656793 42.51924, -0.3659034 42.5191666)",,,,
97133273,False,2,Calle de Pedro de Sesé,residential,True,111.24099999999999,30,"LINESTRING (-0.3653947 42.519352, -0.3649762 42.5195163, -0.3649574 42.5195237, -0.3643708 42.5197604, -0.3642602 42.519805, -0.3642014 42.5198287)",,,,
97199021,True,,Calle de Lepanto,residential,False,81.328,,"LINESTRING (-0.3659034 42.5191666, -0.3649126 42.5192072)",,,,
97133273,False,2,Calle de Pedro de Sesé,residential,True,46.539,30,"LINESTRING (-0.3659034 42.5191666, -0.3656793 42.51924, -0.3653947 42.519352)",,,,
97199024,False,,Calle de Pedro de Sesé,residential,False,10.643,,"LINESTRING (-0.3659034 42.5191666, -0.3659669 42.519141, -0.3660233 42.5191328)",,,,
97133283,True,1,Calle Ciudad de Fraga,residential,False,55.105,,"LINESTRING (-0.368708 42.5193458, -0.3687385 42.519308, -0.3690123 42.5189691, -0.3690316 42.5189452, -0.369052 42.51892)",,,,
412379972,False,,Calle de Luis Buñuel,residential,False,61.315000000000005,,"LINESTRING (-0.368708 42.5193458, -0.3687654 42.5193746, -0.369283 42.5196377, -0.3693244 42.5196583)",,,,
"[389099867, 412379972]",False,,Calle de Luis Buñuel,residential,True,230.229,,"LINESTRING (-0.368708 42.5193458, -0.3686706 42.51933, -0.3675697 42.5188623, -0.3674363 42.5188782, -0.3672725 42.5188217, -0.3670223 42.5187354, -0.3668695 42.5186922, -0.3667267 42.5186608, -0.3664983 42.5186236, -0.366311 42.5186066, -0.3661436 42.5185978)",,,,
370730965,False,2,Calle del Serrablo,secondary,False,19.367,30,"LINESTRING (-0.3655055 42.5182863, -0.3652698 42.5182988)",N-330a,,,
97133276,True,,Calle de Goya (D. Francisco),living_street,False,70.04,,"LINESTRING (-0.3655055 42.5182863, -0.365503 42.5182252, -0.3654559 42.5176575)",,,,
370730965,False,2,Calle del Serrablo,secondary,True,123.107,30,"LINESTRING (-0.3655055 42.5182863, -0.3657724 42.5182721, -0.3659538 42.5182625, -0.3660142 42.5182592, -0.3663216 42.5182429, -0.3668297 42.5182159, -0.3670037 42.5182067)",N-330a,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,False,19.229,,"LINESTRING (-0.3705286 42.5219897, -0.3705694 42.5218194)",,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,True,39.202,,"LINESTRING (-0.3705286 42.5219897, -0.3704227 42.5223335)",,,,
413940750,False,,Calle de Teruel,living_street,True,17.938,,"LINESTRING (-0.3705286 42.5219897, -0.3707428 42.5220229)",,,,
97133233,True,,Calle de Domingo Samitier,residential,False,98.397,,"LINESTRING (-0.361235 42.5204065, -0.3612859 42.5204348, -0.3621334 42.5208932, -0.3622025 42.5209305)",,,,
499941577,False,2,Calle del Serrablo,secondary,True,51.007000000000005,,"LINESTRING (-0.361235 42.5204065, -0.3613048 42.5203355, -0.3616001 42.520035)",N-330a,,,
"[756935376, 756935375]",False,2,Calle del Serrablo,secondary,False,144.75900000000001,,"LINESTRING (-0.361235 42.5204065, -0.3611878 42.5204524, -0.3606554 42.5209707, -0.360188 42.521428, -0.3601742 42.5214471)",N-330a,,,
97133206,True,,Calle de Ramón y Cajal,living_street,False,77.26700000000001,,"LINESTRING (-0.3651973 42.517606, -0.3652654 42.5182367, -0.3652698 42.5182988)",,,,
97199019,True,,Calle de Nuestra Señora del Pilar,living_street,False,61.867000000000004,,"LINESTRING (-0.3651973 42.517606, -0.3649924 42.5175719, -0.3644606 42.5174847)",,,,
97133281,False,2,Calle del Valle de Oza,residential,False,134.04000000000002,30,"LINESTRING (-0.3661597 42.5192451, -0.3667245 42.5198495, -0.3669272 42.5199665, -0.3670748 42.5200508, -0.3672358 42.5201327)",,,,
741714425,True,1,Calle del Valle de Oza,residential,False,12.492,30,"LINESTRING (-0.3661597 42.5192451, -0.3661793 42.5192001, -0.3661852 42.5191648, -0.3661748 42.5191363)",,,,
162370918,False,,,residential,False,139.535,,"LINESTRING (-0.3617249 42.519201, -0.3616602 42.519237, -0.3613917 42.5193767, -0.3609262 42.5198479, -0.3606281 42.5201456)",,,,
380992049,False,,Camino de Aurín,residential,False,49.763,,"LINESTRING (-0.3617249 42.519201, -0.3620059 42.5195133, -0.3620604 42.519574)",,,,
380992049,False,,Camino de Aurín,residential,True,170.86,,"LINESTRING (-0.3617249 42.519201, -0.3616878 42.5191642, -0.361475 42.5189533, -0.361464 42.5189424, -0.3601191 42.5196438)",,,,
97133265,True,1,Calle de la Luna,residential,False,7.745,,"LINESTRING (-0.3693244 42.5196583, -0.3692803 42.5197199)",,,,
412379972,False,,Calle de Luis Buñuel,residential,True,61.315000000000005,,"LINESTRING (-0.3693244 42.5196583, -0.369283 42.5196377, -0.3687654 42.5193746, -0.368708 42.5193458)",,,,
499941577,False,2,Calle del Serrablo,secondary,False,10.211,,"LINESTRING (-0.3621349 42.5195004, -0.3620604 42.519574)",N-330a,,,
97133263,True,1,Calle de Sancho Ramírez,residential,False,99.477,30,"LINESTRING (-0.3621349 42.5195004, -0.3621904 42.5195327, -0.3630364 42.5199952, -0.3631085 42.5200346)",,,,
499941577,False,2,Calle del Serrablo,secondary,True,101.483,,"LINESTRING (-0.3621349 42.5195004, -0.3622038 42.5194311, -0.3628056 42.5188247, -0.362866 42.5187638)",N-330a,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,False,39.202,,"LINESTRING (-0.3704227 42.5223335, -0.3705286 42.5219897)",,,,
162370648,False,,Calle de la Autonomía de Aragón,residential,True,43.886,,"LINESTRING (-0.3704227 42.5223335, -0.3703593 42.5225443, -0.3703384 42.5226557, -0.3703554 42.5227208)",,,,
97133283,True,1,Calle Ciudad de Fraga,residential,False,29.745,,"LINESTRING (-0.3683267 42.5198348, -0.3684585 42.5196728, -0.3684763 42.519651, -0.3685134 42.5196054)",,,,
"[414148200, 207640853, 414148199]",False,2,Avenida de Huesca,secondary,False,61.272999999999996,,"LINESTRING (-0.3637318 42.5168643, -0.3637789 42.5169448, -0.3638508 42.5171281, -0.3638855 42.5172919, -0.3638866 42.5172969, -0.3638966 42.5173441, -0.3639041 42.5173794, -0.3639079 42.5173974)",N-330a,,,yes
"[207640853, 380693622, 207369895]",False,2,Avenida de Huesca,secondary,True,415.183,30,"LINESTRING (-0.3637318 42.5168643, -0.3636447 42.5167541, -0.3635903 42.5167013, -0.363422 42.516547, -0.3633096 42.5164616, -0.363001 42.5162272, -0.3628416 42.5161062, -0.3627372 42.5160264, -0.3621609 42.5155859, -0.3619609 42.5154323, -0.3618645 42.5153583, -0.3617899 42.5153016, -0.3615252 42.5150977, -0.3613897 42.5149948, -0.361058 42.514743, -0.3608782 42.5146064, -0.3607165 42.5144836, -0.3605751 42.5143762, -0.3603047 42.5141709, -0.3602789 42.5141513, -0.3602701 42.5141446)",N-330a,,,
389099876,True,,Calle de Nuestra Señora del Pilar,residential,False,109.898,,"LINESTRING (-0.3637318 42.5168643, -0.3638049 42.5168303, -0.3639231 42.5167711, -0.3639748 42.5167705, -0.3640128 42.5167964, -0.3640863 42.516942, -0.3641795 42.5170484, -0.364251 42.5172361, -0.3642997 42.5173643, -0.3644664 42.5174151)",,,,
499941577,False,2,Calle del Serrablo,secondary,False,51.007000000000005,,"LINESTRING (-0.3616001 42.520035, -0.3613048 42.5203355, -0.361235 42.5204065)",N-330a,,,
499941577,False,2,Calle del Serrablo,secondary,True,63.646,,"LINESTRING (-0.3616001 42.520035, -0.3620063 42.5196282, -0.3620604 42.519574)",N-330a,,,
370730965,False,2,Calle del Serrablo,secondary,False,186.015,30,"LINESTRING (-0.369052 42.51892, -0.3689839 42.5188944, -0.3678538 42.5184718, -0.3678148 42.5184579, -0.3671979 42.518243, -0.3670037 42.5182067)",N-330a,,,
370730965,False,2,Calle del Serrablo,secondary,True,59.097,30,"LINESTRING (-0.369052 42.51892, -0.369183 42.5189688, -0.3696955 42.5191598)",N-330a,,,
97133273,False,2,Calle de Pedro de Sesé,residential,False,111.24099999999999,30,"LINESTRING (-0.3642014 42.5198287, -0.3642602 42.519805, -0.3643708 42.5197604, -0.3649574 42.5195237, -0.3649762 42.5195163, -0.3653947 42.519352)",,,,
162370611,True,1,Plaza de Santa Ana,residential,False,65.812,30,"LINESTRING (-0.3642014 42.5198287, -0.364161 42.5197664, -0.3639533 42.5194461, -0.3638364 42.5193021)",,,,
97133198,False,2,Calle del Valle de Tena,residential,False,21.707,,"LINESTRING (-0.369811 42.520162, -0.3698291 42.5201394, -0.3699459 42.519994)",,,,
97133198,False,2,Calle del Valle de Tena,residential,True,49.054,,"LINESTRING (-0.369811 42.520162, -0.3697772 42.5202036, -0.3695264 42.5205131, -0.369504 42.5205407)",,,,
377735630,False,,Calle Ciudad de Billère,residential,True,24.578,,"LINESTRING (-0.3649698 42.5207826, -0.3651382 42.5209655)",,,,
26206590,True,1,Plaza de la Constitución Española de 1978,residential,False,25.248,30,"LINESTRING (-0.3649698 42.5207826, -0.3648385 42.5206283, -0.364806 42.5205903)",,,,
26206257,False,2,Calle del General Villacampa,residential,False,73.093,30,"LINESTRING (-0.3631085 42.5200346, -0.3630094 42.5201333, -0.36264 42.520501, -0.3625778 42.5205629)",,,,
26206257,False,2,Calle del General Villacampa,residential,True,100.98700000000001,30,"LINESTRING (-0.3631085 42.5200346, -0.3632773 42.519858, -0.3637506 42.5193779, -0.3637859 42.5193469, -0.3638364 42.5193021)",,,,
"[377735628, 97133263]",True,1,"['Calle de Sancho Ramírez', 'Plaza de la Constitución Española de 1978']",residential,False,112.854,30,"LINESTRING (-0.3631085 42.5200346, -0.3639476 42.5205082, -0.3639721 42.520522, -0.3639989 42.5205666, -0.3640041 42.5205755, -0.3640188 42.520599, -0.3640775 42.5206516, -0.364142 42.5206895)",,,,
97133237,True,1,Calle de Nuestra Señora del Pilar,living_street,False,21.954,,"LINESTRING (-0.3654559 42.5176575, -0.3651973 42.517606)",,,,
97133248,True,,Calle de Ordesa,residential,False,28.434,20,"LINESTRING (-0.3649073 42.5191579, -0.3648833 42.5189028)",,,,
"[412663144, 97133222]",True,,"['Calle de los Pirineos', 'Plaza de Santa Ana']",residential,False,89.59100000000001,,"LINESTRING (-0.3649073 42.5191579, -0.3644854 42.5191832, -0.3638178 42.5192237)",,,,
756935381,True,,Plaza de España,secondary,False,7.101,20,"LINESTRING (-0.3641753 42.5182203, -0.364151 42.5181941, -0.364117 42.518174)",N-330a,roundabout,,
97199020,False,,Calle de la Autonomía de Aragón,residential,False,19.723,,"LINESTRING (-0.3705694 42.5218194, -0.3706168 42.5216455)",,,,
97199020,False,,Calle de la Autonomía de Aragón,residential,True,19.229,,"LINESTRING (-0.3705694 42.5218194, -0.3705286 42.5219897)",,,,
97133281,False,2,Calle del Valle de Oza,residential,True,331.405,30,"LINESTRING (-0.3705694 42.5218194, -0.3705341 42.5218011, -0.3699687 42.5215068, -0.3697859 42.5214171, -0.3696198 42.5213357, -0.369598 42.521325, -0.3690816 42.5210718, -0.368693 42.5208703, -0.3677228 42.5203821, -0.3676952 42.5203681, -0.3672885 42.520161, -0.3672358 42.5201327)",,,,
26206257,False,2,Calle del General Villacampa,residential,False,233.16699999999997,30,"LINESTRING (-0.3622025 42.5209305, -0.3620621 42.5210716, -0.3615476 42.5215941, -0.3611038 42.5220204, -0.3610196 42.5220562, -0.3608371 42.5220919, -0.3604295 42.5221449, -0.3603226 42.5221586, -0.3601884 42.5221758, -0.3601311 42.5221828)",,,,
26206257,False,2,Calle del General Villacampa,residential,True,51.155,30,"LINESTRING (-0.3622025 42.5209305, -0.362538 42.5206024, -0.3625778 42.5205629)",,,,
370730965,False,2,Calle del Serrablo,secondary,True,36.458,30,"LINESTRING (-0.3648261 42.5183223, -0.3652698 42.5182988)",N-330a,,,
"[162370569, 372200283]",False,1,"['Calle de Ordesa', 'Calle del Molino']",living_street,True,81.79599999999999,,"LINESTRING (-0.3648261 42.5183223, -0.3648574 42.5187292, -0.3653011 42.5187033)",,,,
370730965,False,2,Calle del Serrablo,secondary,False,28.563000000000002,30,"LINESTRING (-0.3648261 42.5183223, -0.3645803 42.5183354, -0.3644785 42.5183408)",N-330a,,,
207369898,True,,Avenida de Huesca,secondary,False,9.844,,"LINESTRING (-0.3602701 42.5141446, -0.3602262 42.5140622)",N-330a,,,
"[207640853, 380693622, 207369895]",False,2,Avenida de Huesca,secondary,False,415.183,30,"LINESTRING (-0.3602701 42.5141446, -0.3602789 42.5141513, -0.3603047 42.5141709, -0.3605751 42.5143762, -0.3607165 42.5144836, -0.3608782 42.5146064, -0.361058 42.514743, -0.3613897 42.5149948, -0.3615252 42.5150977, -0.3617899 42.5153016, -0.3618645 42.5153583, -0.3619609 42.5154323, -0.3621609 42.5155859, -0.3627372 42.5160264, -0.3628416 42.5161062, -0.363001 42.5162272, -0.3633096 42.5164616, -0.363422 42.516547, -0.3635903 42.5167013, -0.3636447 42.5167541, -0.3637318 42.5168643)",N-330a,,,
207640905,True,,Calle del Serrablo,residential,False,23.667,,"LINESTRING (-0.36281 42.5185242, -0.3628697 42.5186568, -0.362901 42.5187262)",,,,
207640908,False,,Calle del Serrablo,residential,False,147.528,,"LINESTRING (-0.36281 42.5185242, -0.3626768 42.5183213, -0.3624799 42.5180215, -0.3623556 42.5178322, -0.3622653 42.5176948, -0.3621686 42.5175475, -0.3621084 42.5174558, -0.3620012 42.5173405)",,,,
97133281,False,2,Calle del Valle de Oza,residential,False,331.405,30,"LINESTRING (-0.3672358 42.5201327, -0.3672885 42.520161, -0.3676952 42.5203681, -0.3677228 42.5203821, -0.368693 42.5208703, -0.3690816 42.5210718, -0.369598 42.521325, -0.3696198 42.5213357, -0.3697859 42.5214171, -0.3699687 42.5215068, -0.3705341 42.5218011, -0.3705694 42.5218194)",,,,
97133281,False,2,Calle del Valle de Oza,residential,True,134.04000000000002,30,"LINESTRING (-0.3672358 42.5201327, -0.3670748 42.5200508, -0.3669272 42.5199665, -0.3667245 42.5198495, -0.3661597 42.5192451)",,,,
"[162370513, 413593342]",True,,Calle de Hoz de Jaca,residential,False,80.646,30,"LINESTRING (-0.366474 42.520454, -0.3664953 42.5203662, -0.3665112 42.5203009, -0.3666764 42.5202145, -0.3669854 42.5201674, -0.367144 42.5201427, -0.3672358 42.5201327)",,,,
413451288,True,,Calle de Caldearenas,residential,False,176.98200000000003,30,"LINESTRING (-0.366474 42.520454, -0.3663718 42.5204297, -0.3663174 42.5204167, -0.3661834 42.5204529, -0.366117 42.5204893, -0.366124 42.5206058, -0.3661729 42.5214153, -0.3661756 42.5214591, -0.3661277 42.5215259, -0.3659034 42.521649, -0.3658753 42.5216645, -0.3658471 42.5216799)",,,,
757739400,False,,Calle de Panticosa,residential,True,63.669999999999995,,"LINESTRING (-0.366474 42.520454, -0.3665445 42.5204866, -0.367118 42.5207742)",,,,
670780966,False,,Calle de Panticosa,residential,False,62.083,,"LINESTRING (-0.367118 42.5207742, -0.3673441 42.5208324, -0.367401 42.5208625, -0.3677648 42.5210552)",,,,
757739400,False,,Calle de Panticosa,residential,False,63.669999999999995,,"LINESTRING (-0.367118 42.5207742, -0.3665445 42.5204866, -0.366474 42.520454)",,,,
757739401,True,1,Calle de Panticosa,residential,False,152.84199999999998,,"LINESTRING (-0.367118 42.5207742, -0.3671189 42.5208705, -0.3671197 42.5209668, -0.3671185 42.5209762, -0.3671447 42.5213847, -0.3671641 42.5216878, -0.3671757 42.5220604, -0.3671771 42.5221478)",,,,
162370726,False,,Camino de Aurín,residential,False,6.82,,"LINESTRING (-0.359507 42.5212459, -0.3595467 42.5212998)",,,,
162370726,False,,Camino de Aurín,residential,True,109.239,,"LINESTRING (-0.359507 42.5212459, -0.3588711 42.5203825)",,,,
