osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge,maxspeed,junction
234572074,Calle de los Ilustrados Asturianos,residential,False,True,109.494,"LINESTRING (-6.724723 43.5378522, -6.72466 43.5378578, -6.724597 43.5378633, -6.7238206 43.5378671, -6.7237251 43.5378676, -6.723596 43.5378666, -6.7234991 43.5378666, -6.7234244 43.5378644, -6.7233658 43.5378613)",,,,,
"[205729459, 234633965]","['Avenida de los Emigrantes', 'Avenida del Regueral']",trunk,False,False,167.45099999999996,"LINESTRING (-6.724723 43.5378522, -6.7247741 43.5380622, -6.7248469 43.5384131, -6.724866 43.5385316, -6.7248766 43.5386446, -6.724874 43.5388647, -6.7248468 43.5390566, -6.7248129 43.5391993, -6.7247731 43.5393439)",2,N-634,,,
234633965,Avenida de los Emigrantes,trunk,False,True,228.648,"LINESTRING (-6.724723 43.5378522, -6.7246869 43.5377095, -6.7245646 43.5372165, -6.7244176 43.5366384, -6.7243321 43.5362971, -6.7242179 43.5358288)",2,N-634,,,
17484386,Carretera Irún - Santiago,trunk,False,False,55.325,"LINESTRING (-6.7265589 43.5419263, -6.7269838 43.5420733, -6.7271799 43.5421382)",2,N-634,,,
"[17484386, 1217707989, 17484390, 377392135]","['Carretera Irún - Santiago', 'Avenida del Regueral']",trunk,False,True,274.654,"LINESTRING (-6.7265589 43.5419263, -6.7264871 43.5419051, -6.7264696 43.5418988, -6.726449 43.5418921, -6.7247534 43.5413159, -6.7246603 43.5412755, -6.7245769 43.5412239, -6.7245261 43.5411789, -6.7244855 43.5411259, -6.7244529 43.5410449, -6.7244407 43.5409402, -6.7244782 43.5407081, -6.7245336 43.5403848)",2,N-634,yes,,
202043964,Avenida de Manuel Suárez,residential,False,True,65.69200000000001,"LINESTRING (-6.7242179 43.5358288, -6.7241458 43.5358377, -6.7240617 43.535848, -6.7235199 43.5359028, -6.7234115 43.5359138)",,,,,
234633965,Avenida de los Emigrantes,trunk,False,False,228.64800000000002,"LINESTRING (-6.7242179 43.5358288, -6.7243321 43.5362971, -6.7244176 43.5366384, -6.7245646 43.5372165, -6.7246869 43.5377095, -6.724723 43.5378522)",2,N-634,,,
234633965,Avenida de los Emigrantes,trunk,False,True,87.7,"LINESTRING (-6.7242179 43.5358288, -6.7241421 43.5355342, -6.7240167 43.5350537)",2,N-634,,,
202043964,Avenida de Manuel Suárez,residential,False,True,35.763,"LINESTRING (-6.7232638 43.5359277, -6.7228227 43.5359622)",,,,,
234575467,Calle Venancio Martínez,residential,False,True,13.132,"LINESTRING (-6.7232638 43.5359277, -6.7232754 43.5360455)",,,,,
202043964,Avenida de Manuel Suárez,residential,False,False,12.007000000000001,"LINESTRING (-6.7232638 43.5359277, -6.7233415 43.5359196, -6.7234115 43.5359138)",,,,,
"[234563434, 285989606]",Avenida La Dársena,residential,False,False,66.742,"LINESTRING (-6.7235202 43.5411318, -6.7240102 43.5414149, -6.7241352 43.5413004)",,,,20,
234563442,Avenida La Dársena,residential,False,False,117.53,"LINESTRING (-6.7235202 43.5411318, -6.7229736 43.5416347, -6.7228773 43.5417373, -6.7227747 43.5418683, -6.7226991 43.5419993)",,,,,
234563445,,residential,True,False,15.475999999999999,"LINESTRING (-6.7235202 43.5411318, -6.7235889 43.5410885, -6.723665 43.5410404)",,,,,
202043969,,residential,True,False,11.633,"LINESTRING (-6.7236969 43.5409356, -6.723618 43.5410232)",,,,,
285989600,,residential,True,False,10.087,"LINESTRING (-6.7236969 43.5409356, -6.7237597 43.5409649, -6.7238076 43.5409764)",,,,30,
202043969,,residential,True,False,15.422,"LINESTRING (-6.7238426 43.5408457, -6.7236969 43.5409356)",,,,,
208626267,Avenida del Principado,residential,True,False,49.286,"LINESTRING (-6.7238426 43.5408457, -6.7237437 43.5408247, -6.7233493 43.5407409, -6.7232576 43.5407171)",,,,,
"[205729459, 234633965]","['Avenida de los Emigrantes', 'Avenida del Regueral']",trunk,False,True,167.45100000000002,"LINESTRING (-6.7247731 43.5393439, -6.7248129 43.5391993, -6.7248468 43.5390566, -6.724874 43.5388647, -6.7248766 43.5386446, -6.724866 43.5385316, -6.7248469 43.5384131, -6.7247741 43.5380622, -6.724723 43.5378522)",2,N-634,,,
"[294766952, 290078718]",Calle Regueral,trunk,False,"[False, True]",40.058,"LINESTRING (-6.7247731 43.5393439, -6.7247504 43.5394136, -6.7247151 43.5395355, -6.72462 43.5396844)",2,N-634,,,
176778414,Calle Mariano Luiña,residential,True,False,62.714999999999996,"LINESTRING (-6.7240309 43.5391752, -6.7240677 43.5391829, -6.7241172 43.5391945, -6.7246945 43.5393302, -6.7247731 43.5393439)",,,,,
"[234573425, 288843805, 288843807]","['Plaza de la Constitución', 'Calle Real']",residential,True,False,176.761,"LINESTRING (-6.7240309 43.5391752, -6.7241368 43.5389886, -6.7241824 43.5389043, -6.7241796 43.5388292, -6.7241641 43.5388115, -6.7241443 43.538796, -6.7238929 43.5388222, -6.7238329 43.5388478, -6.7237299 43.5389233, -6.7236914 43.5389515, -6.7235913 43.5390438, -6.7235647 43.5390671, -6.7234366 43.5391707, -6.7231969 43.5393835, -6.723161 43.5394058, -6.7231096 43.5394251, -6.7230554 43.5394273, -6.7230152 43.5394261, -6.7228866 43.5394204)",,,,,
295165033,,trunk,True,False,6.601999999999999,"LINESTRING (-6.7245271 43.5398408, -6.7245477 43.5398406, -6.7245678 43.539838, -6.7245871 43.539833, -6.7246049 43.5398258)",,N-634,,,roundabout
"[761344642, 761344643]",,residential,False,True,57.639,"LINESTRING (-6.7245271 43.5398408, -6.7244264 43.5402258, -6.7244051 43.5402941, -6.7243857 43.5403488)",,,,,
