osmid,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,name,bridge,junction
46670863,unclassified,False,True,47.846000000000004,"LINESTRING (-17.1158968 28.0879714, -17.1158666 28.0880077, -17.1158031 28.0880777, -17.1157661 28.0881456, -17.1156581 28.0883442)",,,,,,
46670863,unclassified,False,False,184.068,"LINESTRING (-17.1148077 28.0897069, -17.1148187 28.0896499, -17.1148237 28.0896046, -17.1148297 28.0895395, -17.1148365 28.0894656, -17.1148523 28.0893491, -17.114886 28.089132, -17.1150158 28.0889915, -17.1151517 28.0889666, -17.1152059 28.0889193, -17.115471 28.0886564, -17.1156078 28.0884366, -17.1156581 28.0883442)",,,,,,
"[143126998, 1238072863]",primary,False,True,130.43899999999996,"LINESTRING (-17.1148077 28.0897069, -17.1147866 28.0897526, -17.1147754 28.0897843, -17.1147602 28.089828, -17.1147438 28.0898823, -17.1147191 28.0899658, -17.114696 28.0900529, -17.1146709 28.0901387, -17.1146446 28.0902202, -17.1146395 28.0902359, -17.1146264 28.0902709, -17.1146143 28.0903, -17.1145913 28.0903494, -17.114567 28.0903964, -17.1145488 28.0904286, -17.1145304 28.0904606, -17.1145121 28.0904873, -17.1144934 28.0905141, -17.1144753 28.0905385, -17.1144166 28.0906098, -17.1143955 28.0906325, -17.1143796 28.0906486, -17.114362 28.090665, -17.1143406 28.0906834, -17.1142625 28.0907542)",2,GM-2,40,,,
132456638,residential,False,False,118.962,"LINESTRING (-17.1151133 28.0905238, -17.1152181 28.0898105, -17.1152288 28.0897009, -17.1152521 28.0894612)",,,,Calle Ipalán,,
238503363,residential,False,False,90.14599999999999,"LINESTRING (-17.1151133 28.0905238, -17.1149555 28.0905173, -17.1148598 28.0905292, -17.1146993 28.0905934, -17.114594 28.0906578, -17.1144516 28.0907256, -17.114404 28.0907445, -17.114367 28.0907567, -17.1143423 28.0907608, -17.114318 28.0907639, -17.1142972 28.0907618, -17.1142814 28.0907592, -17.1142625 28.0907542)",,,,Calle Camino de las Nieves,,
28960211,unclassified,True,False,22.122999999999998,"LINESTRING (-17.114407 28.0909804, -17.1145187 28.0909081, -17.1145912 28.0908657)",,,,,,
143126969,unclassified,False,False,102.538,"LINESTRING (-17.114407 28.0909804, -17.1144288 28.0910439, -17.1149253 28.0917207, -17.1149342 28.0917697)",,,,Calle El Hospital,,
143127026,unclassified,True,False,13.131,"LINESTRING (-17.114407 28.0909804, -17.1144263 28.0908994, -17.114425 28.0908641)",,,,,,
"[1115954576, 1238072852, 32476549, 1115954575]",tertiary,False,False,278.89700000000005,"LINESTRING (-17.1088697 28.0920574, -17.1088845 28.0921606, -17.108909 28.0922688, -17.1090229 28.0926177, -17.1091093 28.0928434, -17.1091339 28.0929078, -17.1091811 28.0930665, -17.1091303 28.0931217, -17.1090521 28.0931086, -17.1089724 28.0930136, -17.1086373 28.0926157, -17.1086162 28.092588, -17.1083966 28.0922994, -17.1083899 28.0922868, -17.108322 28.0920651, -17.1082618 28.0920043)",,CV-2,40,La Pista,,
"[1115954576, 1238072852, 32476549, 1115954575]",tertiary,False,True,278.897,"LINESTRING (-17.1082618 28.0920043, -17.108322 28.0920651, -17.1083899 28.0922868, -17.1083966 28.0922994, -17.1086162 28.092588, -17.1086373 28.0926157, -17.1089724 28.0930136, -17.1090521 28.0931086, -17.1091303 28.0931217, -17.1091811 28.0930665, -17.1091339 28.0929078, -17.1091093 28.0928434, -17.1090229 28.0926177, -17.108909 28.0922688, -17.1088845 28.0921606, -17.1088697 28.0920574)",,CV-2,40,La Pista,,
32476550,residential,False,False,90.84299999999999,"LINESTRING (-17.1082618 28.0920043, -17.1082383 28.0920913, -17.1082589 28.0923248, -17.1082709 28.0924229, -17.1082831 28.0925232, -17.1083625 28.0928085)",,,,Calle de la Orilla del Llano,,
262186748,tertiary,False,False,130.011,"LINESTRING (-17.1082618 28.0920043, -17.1081953 28.0919765, -17.108086 28.0919657, -17.1079667 28.0919871, -17.107882 28.0920439, -17.1077518 28.0922257, -17.1076569 28.0923829, -17.1076002 28.0924607, -17.1074262 28.0927419)",2,CV-2,,La Horca,,
1222989463,residential,False,True,5.306,"LINESTRING (-17.1091746 28.0949467, -17.1091733 28.0949944)",,,40,Camino de Puntallana,,
1222989462,residential,True,False,97.823,"LINESTRING (-17.1091746 28.0949467, -17.1091629 28.0948127, -17.109141 28.0946967, -17.1091261 28.0946381, -17.1090804 28.0943751, -17.1090513 28.0942207, -17.1090575 28.0940757)",,,40,Camino de Puntallana,,
32476550,residential,False,True,146.888,"LINESTRING (-17.1090779 28.0939622, -17.1090267 28.0938764, -17.1089914 28.0937664, -17.1089719 28.0937065, -17.1088886 28.0935883, -17.1084839 28.09302, -17.1084471 28.092955, -17.1084045 28.0928821, -17.1083625 28.0928085)",,,,Calle de la Orilla del Llano,,
"[1238072859, 28960189]",residential,True,False,163.44800000000004,"LINESTRING (-17.1090779 28.0939622, -17.1092693 28.0941456, -17.1093024 28.0941774, -17.1095017 28.0942897, -17.1095607 28.094323, -17.1097762 28.0945204, -17.1100942 28.0948177, -17.1101428 28.0948552, -17.1102611 28.0949859)",,,,,,
28960221,residential,True,False,245.23399999999998,"LINESTRING (-17.1108827 28.092911, -17.1108916 28.092932, -17.1110186 28.0931067, -17.1111125 28.0932275, -17.1111252 28.0932439, -17.1113773 28.0935338, -17.1114719 28.0936405, -17.1116355 28.0938111, -17.1118194 28.0939828, -17.1120944 28.0941486, -17.1121516 28.0941711, -17.1123092 28.094203, -17.1125004 28.0942631, -17.112543 28.094255, -17.112671 28.0941733)",,,,Calle la Luz,,
"[184233032, 1238072851]",tertiary,True,False,536.2180000000001,"LINESTRING (-17.1108827 28.092911, -17.1108449 28.0929026, -17.1108117 28.0928892, -17.1107816 28.0928624, -17.1107182 28.0928059, -17.1106899 28.0927853, -17.1106584 28.0927752, -17.1104941 28.0927227, -17.1104258 28.0926788, -17.1101947 28.0925136, -17.1101201 28.0924441, -17.10989 28.0922066, -17.1096463 28.0919658, -17.1094897 28.0918183, -17.1093888 28.09169, -17.1093754 28.0916546, -17.1093442 28.0915717, -17.1092003 28.0909969, -17.1091289 28.0907362, -17.1090718 28.0904808, -17.1090509 28.0904498, -17.1090056 28.0904329, -17.1089543 28.0904452, -17.1089323 28.0904773, -17.1089356 28.0905292, -17.108969 28.0906832, -17.108962 28.0907832, -17.108906 28.0911824, -17.1088643 28.091728, -17.1088482 28.0919913, -17.1088697 28.0920574)",,CV-2,,Calle la Pista,,
28960158,residential,False,False,43.218,"LINESTRING (-17.1063118 28.093303, -17.1060444 28.0929941)",,,,,,
262186748,tertiary,False,True,204.15,"LINESTRING (-17.1063118 28.093303, -17.1064312 28.0933414, -17.1064843 28.0933637, -17.1065452 28.0934136, -17.1066871 28.0935581, -17.1067823 28.0936502, -17.1069011 28.0936992, -17.1070067 28.0936904, -17.1071212 28.0936471, -17.1071694 28.0935773, -17.1071948 28.0935254, -17.1072115 28.0931989, -17.1072343 28.0930816, -17.1074262 28.0927419)",2,CV-2,,La Horca,,
1222989461,residential,True,False,113.993,"LINESTRING (-17.1102611 28.0949859, -17.1102284 28.0950108, -17.1101129 28.0950036, -17.1100707 28.094993, -17.1099468 28.0948958, -17.1095304 28.094847, -17.1092304 28.0949288, -17.1091923 28.094941, -17.1091746 28.0949467)",,,,,,
28960212,residential,False,True,30.138,"LINESTRING (-17.108928 28.0951576, -17.1089745 28.0951268, -17.1091327 28.0950218, -17.1091474 28.0950119, -17.1091733 28.0949944)",,,,,,
135960278,residential,False,True,42.906000000000006,"LINESTRING (-17.108928 28.0951576, -17.1088959 28.0951122, -17.1087224 28.0948665, -17.1086967 28.0948301)",,,,Calle Roque Bermejo,,
28960158,residential,False,True,43.218,"LINESTRING (-17.1060444 28.0929941, -17.1063118 28.093303)",,,,,,
141699077,unclassified,True,False,9.997,"LINESTRING (-17.1084431 28.0896807, -17.1083816 28.0897114, -17.108373 28.0897379)",1,,,,,
"[774611136, 773828074, 773828080]",unclassified,True,False,168.103,"LINESTRING (-17.1084431 28.0896807, -17.107355 28.0893744, -17.1072584 28.0893472, -17.107069 28.0893023, -17.1069927 28.0892759, -17.1069422 28.089236, -17.1068655 28.0891498)","['1', '2']",,40,Paseo de Fred Olsen,,
325081353,tertiary,True,False,4.789,"LINESTRING (-17.1127785 28.0917865, -17.1128029 28.0918238)",,,,Profesor Armas Fernández,,
142835579,residential,True,False,99.819,"LINESTRING (-17.1127785 28.0917865, -17.1126553 28.0918518, -17.112105 28.0921428, -17.1119057 28.092248)",,,,Avenida de Colón,,
28960173,unclassified,False,False,6.32,"LINESTRING (-17.1118499 28.0891746, -17.1118988 28.0892116)",,,,,,
"[773828072, 773828065, 143815780]",unclassified,True,False,54.11900000000001,"LINESTRING (-17.1118499 28.0891746, -17.1118207 28.0892087, -17.111573 28.0894758, -17.1114992 28.0895502)",,,,Avenida de los Descubridores,yes,
251246047,tertiary,True,False,55.289,"LINESTRING (-17.112671 28.0941733, -17.1126499 28.0941484, -17.1124501 28.0939122, -17.1123781 28.0938271, -17.1123682 28.0938154, -17.1123339 28.0937748)",,,,Calle Real,,
28960155,residential,True,False,67.537,"LINESTRING (-17.113743 28.0947081, -17.1137162 28.0946722, -17.1133983 28.0942463, -17.1133644 28.0942008)",,,,Calle Ruiz de Padrón,,
28960207,residential,True,False,42.327,"LINESTRING (-17.113743 28.0947081, -17.1137034 28.094739, -17.1134641 28.0949258, -17.1134199 28.0949604)",,,,Calle Venezuela,,
967567957,tertiary,True,False,51.925,"LINESTRING (-17.1133644 28.0942008, -17.1133094 28.0942371, -17.1129752 28.0944578, -17.1129406 28.0944806)",,,,Calle Tanquito,,
729550754,residential,False,False,38.452,"LINESTRING (-17.1146575 28.094453, -17.1144524 28.0941583)",,,,Profesor Armas Fernández,,
28960206,residential,True,False,37.75,"LINESTRING (-17.1136207 28.0951613, -17.1136907 28.095116, -17.1138582 28.0950076, -17.113931 28.0949605)",,,,Calle la Noria,,
729550754,residential,False,True,38.452,"LINESTRING (-17.1144524 28.0941583, -17.1146575 28.094453)",,,,Profesor Armas Fernández,,
28960207,residential,True,False,92.62699999999998,"LINESTRING (-17.1144524 28.0941583, -17.1143951 28.0942027, -17.1137885 28.0946729, -17.113743 28.0947081)",,,,Calle Venezuela,,
28960155,residential,True,False,33.582,"LINESTRING (-17.113931 28.0949605, -17.1137698 28.0947441, -17.113743 28.0947081)",,,,Calle Ruiz de Padrón,,
28960193,residential,True,False,79.762,"LINESTRING (-17.1123514 28.0911761, -17.1123889 28.0912296, -17.1127451 28.0917388, -17.1127685 28.0917723, -17.1127785 28.0917865)",,,,,,
967575516,residential,False,False,33.839999999999996,"LINESTRING (-17.1123514 28.0911761, -17.1123918 28.0911534, -17.1126422 28.0910124)",,,,Calle República de Chile,,
967575516,residential,False,True,33.839999999999996,"LINESTRING (-17.1126422 28.0910124, -17.1123918 28.0911534, -17.1123514 28.0911761)",,,,Calle República de Chile,,
28960175,tertiary,True,False,93.655,"LINESTRING (-17.1141323 28.0937003, -17.114074 28.0937383, -17.1134173 28.0941663, -17.1133644 28.0942008)",,,,Calle Tanquito,,
967571064,residential,True,False,59.829,"LINESTRING (-17.1141323 28.0937003, -17.1144272 28.0941222, -17.1144524 28.0941583)",,,,Profesor Armas Fernández,,
238503431,residential,True,False,80.535,"LINESTRING (-17.1136509 28.0930245, -17.1137102 28.0929942, -17.1138752 28.0929091, -17.114361 28.092661)",,,,Calle San Sebastián,,
325081353,tertiary,True,False,88.752,"LINESTRING (-17.1136509 28.0930245, -17.1136744 28.0930574, -17.1140964 28.0936499, -17.1141323 28.0937003)",,,,Profesor Armas Fernández,,
