osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,name,access,bridge,junction,width,tunnel
107214973,False,,residential,50,True,124.233,"LINESTRING (1.5197489 41.9980534, 1.5193773 41.9982691, 1.5187544 41.9986583, 1.5185874 41.9987625)",,Carrer de la Font del Corb,yes,,,,
"[316769851, 528662059]",False,,residential,50,False,139.942,"LINESTRING (1.5197489 41.9980534, 1.520029 41.9978721, 1.5201832 41.9977738, 1.5202681 41.9976416, 1.5203154 41.9974997, 1.5202686 41.9972339, 1.5201255 41.9969849)",,Carrer de la Font del Corb,yes,,,,
170303241,False,,residential,50,False,58.56,"LINESTRING (1.5201255 41.9969849, 1.5199841 41.9968887, 1.5198925 41.9968453, 1.5198596 41.9968248, 1.5197123 41.9966911, 1.5196326 41.9966121)",,Carrer dels Tints,yes,,,,
"[528662059, 316769851]",False,,residential,50,True,139.94199999999998,"LINESTRING (1.5201255 41.9969849, 1.5202686 41.9972339, 1.5203154 41.9974997, 1.5202681 41.9976416, 1.5201832 41.9977738, 1.520029 41.9978721, 1.5197489 41.9980534)",,Carrer de la Font del Corb,yes,,,,
316770979,False,,residential,,True,76.245,"LINESTRING (1.5201255 41.9969849, 1.5201606 41.9969418, 1.5206037 41.9963985)",,Carrer de la Bòfia,,,,,
"[170303241, 169475122, 353679805, 353679807]",False,,residential,50,True,81.638,"LINESTRING (1.5197048 41.9960166, 1.5193819 41.9963484, 1.5194166 41.996387, 1.5194534 41.9964485, 1.5194944 41.9964877, 1.5196326 41.9966121)",1,Carrer dels Tints,yes,yes,,,
245096763,False,,residential,,False,20.848,"LINESTRING (1.5197048 41.9960166, 1.519564 41.9959718, 1.5194733 41.9959421)",,Carrer de la Verge de Montserrat,,,,,
245096764,True,,residential,50,False,139.364,"LINESTRING (1.5197048 41.9960166, 1.5201127 41.9955844, 1.5204085 41.9952226, 1.5205869 41.9949512)",,Carrer dels Tints,,,,,
"[316769850, 597783510, 245096767]",False,,residential,,True,38.465,"LINESTRING (1.5197048 41.9960166, 1.5197572 41.9960369, 1.5198958 41.996099, 1.5200027 41.9961442, 1.5201098 41.9961869)",,Carrer de la Verge de Montserrat,,yes,,,
245096762,False,,residential,50,False,102.25299999999999,"LINESTRING (1.5205869 41.9949512, 1.5210109 41.9942524, 1.5210505 41.994187, 1.5210955 41.9941129)",,Carrer dels Tints,,,,,
1201045408,False,,residential,,False,36.78,"LINESTRING (1.5223017 41.9932544, 1.5219677 41.9930358)",,Carrer de la Ribera,,,,,
1178362822,True,,residential,,False,127.3,"LINESTRING (1.5223017 41.9932544, 1.522221 41.9933618, 1.5216242 41.9941832, 1.5215672 41.9942607)",,Carrer del Camp del Molí,,,,,
127193574,False,C-149a,secondary,50,True,134.831,"LINESTRING (1.5194866 41.9936873, 1.5198597 41.9937991, 1.5199381 41.9938284, 1.5199935 41.9938737, 1.5200375 41.9939286, 1.5200558 41.993986, 1.5200574 41.9940422, 1.5200201 41.9942435, 1.5199668 41.9945645, 1.5199489 41.9946448)",2,Passeig de les Moreres,,,,,
127193583,False,,residential,50,False,60.882,"LINESTRING (1.5194866 41.9936873, 1.5196 41.9936286, 1.519709 41.9936442, 1.5201633 41.9937756)",,Avinguda dels Països Catalans,,,,,
169475121,False,C-149a,secondary,50,False,92.86099999999999,"LINESTRING (1.5194866 41.9936873, 1.5192203 41.9936464, 1.5190299 41.9936471, 1.518433 41.9936603, 1.5183689 41.9936583)",2,Avinguda de la Mare de Déu del Claustre,,,,,
169475111,True,,residential,,False,70.993,"LINESTRING (1.5238895 41.9925079, 1.5231389 41.9928184)",,Carrer del Camp del Molí,,,,,
169475125,False,,residential,,True,61.623,"LINESTRING (1.5238895 41.9925079, 1.5240379 41.993051)",,Carrer del Molí dels Capellans,,,,,
127193583,False,,residential,50,True,85.684,"LINESTRING (1.5210955 41.9941129, 1.5209402 41.9940567, 1.5205079 41.9939004, 1.520302 41.9938259, 1.5202503 41.9938072, 1.5201633 41.9937756)",,Avinguda dels Països Catalans,,,,,
245096762,False,,residential,50,True,102.253,"LINESTRING (1.5210955 41.9941129, 1.5210505 41.994187, 1.5210109 41.9942524, 1.5205869 41.9949512)",,Carrer dels Tints,,,,,
"[332273897, 332273898, 528559143]",False,,residential,50,False,42.328,"LINESTRING (1.5210955 41.9941129, 1.5211679 41.9941308, 1.5213664 41.9941966, 1.5214343 41.9942183, 1.5215672 41.9942607)",,Avinguda dels Països Catalans,,yes,,,
902468330,True,C-26,primary,40,False,11.605,"LINESTRING (1.521674 41.995434, 1.5216566 41.9954671, 1.5216349 41.9954901, 1.5215842 41.9955056)",2,,,,roundabout,,
345892926,True,,secondary,,False,19.207,"LINESTRING (1.519878 41.9948087, 1.5199019 41.9947306, 1.5199489 41.9946448)",1,,,,,,
902468331,True,C-26,primary,40,False,12.280999999999999,"LINESTRING (1.519878 41.9948087, 1.5199127 41.9947989, 1.5199497 41.9947962, 1.5199863 41.9948007, 1.5200202 41.9948121)",1,,,,roundabout,,
781276953,True,C-26,primary,40,False,5.5649999999999995,"LINESTRING (1.5215437 41.9953417, 1.5215804 41.995343, 1.5216098 41.9953493)",1,,,,roundabout,,
141095982,True,C-26,primary,40,False,4.904,"LINESTRING (1.5214626 41.9954623, 1.5214513 41.995419)",1,,,,roundabout,,
127193574,False,C-149a,secondary,50,False,134.831,"LINESTRING (1.5199489 41.9946448, 1.5199668 41.9945645, 1.5200201 41.9942435, 1.5200574 41.9940422, 1.5200558 41.993986, 1.5200375 41.9939286, 1.5199935 41.9938737, 1.5199381 41.9938284, 1.5198597 41.9937991, 1.5194866 41.9936873)",2,Passeig de les Moreres,,,,,
345892925,True,,secondary,,False,19.512999999999998,"LINESTRING (1.5199489 41.9946448, 1.5199934 41.9947492, 1.5200202 41.9948121)",1,,,,,,
155217165,True,C-26,primary,40,False,25.508,"LINESTRING (1.5203545 41.9949645, 1.5201291 41.9949719, 1.5200463 41.9949767)",1,Avinguda del Pont,yes,,,,
"[155217168, 628259470]",False,C-26,primary,"['40', '50']",True,84.28299999999999,"LINESTRING (1.5203545 41.9949645, 1.5204114 41.9949875, 1.5210264 41.995199, 1.521103 41.9952271, 1.5211694 41.9952515, 1.5212741 41.9952919)",2,Avinguda del Pont,,yes,,,
365184871,True,C-26,primary,40,False,17.6,"LINESTRING (1.5216098 41.9953493, 1.5216922 41.995338, 1.521821 41.9953306)",1,Carretera de Manresa,,,,,
781276940,True,C-26,primary,40,False,11.474,"LINESTRING (1.5216098 41.9953493, 1.5216428 41.9953682, 1.5216704 41.9953983, 1.521674 41.995434)",1,,,,roundabout,,
628259469,True,,primary,,False,20.746,"LINESTRING (1.5214513 41.995419, 1.5214069 41.9953643, 1.5213561 41.9953314, 1.5212741 41.9952919)",1,,,,,,
781276939,True,C-26,primary,40,False,12.374,"LINESTRING (1.5214513 41.995419, 1.5214683 41.995379, 1.5215011 41.9953528, 1.5215437 41.9953417)",1,,,,roundabout,,
27998672,False,LV-4241,tertiary,50,False,15.434999999999999,"LINESTRING (1.5215842 41.9955056, 1.5215992 41.9956061, 1.5216133 41.9956423)",2,Carretera de Sant Llorenç de Morunys,,,,,
141095982,True,C-26,primary,40,False,12.009,"LINESTRING (1.5215842 41.9955056, 1.5215378 41.9955059, 1.5214895 41.9954902, 1.5214626 41.9954623)",1,,,,roundabout,,
345892924,True,C-26,primary,40,False,22.617,"LINESTRING (1.5200121 41.9949956, 1.5199474 41.9950703, 1.5198587 41.995164)",1,,,,,,
781276947,True,C-26,primary,40,False,11.558,"LINESTRING (1.5200121 41.9949956, 1.5199679 41.9950066, 1.5199213 41.9950065, 1.5198772 41.9949952)",1,,,,roundabout,,
781276954,True,C-26,primary,40,False,3.522,"LINESTRING (1.5200463 41.9949767, 1.5200121 41.9949956)",1,,,,roundabout,,
229944193,True,C-26,primary,40,False,28.558999999999997,"LINESTRING (1.5200562 41.9948357, 1.5201575 41.9948848, 1.5202601 41.9949211, 1.5203545 41.9949645)",1,Avinguda del Pont,,,,,
781276946,True,C-26,primary,40,False,17.032999999999998,"LINESTRING (1.5200562 41.9948357, 1.5200874 41.9948959, 1.5200841 41.9949254, 1.5200701 41.994953, 1.5200463 41.9949767)",1,,,,roundabout,,
598005354,True,,residential,,False,16.223,"LINESTRING (1.5155024 41.9930428, 1.515558 41.9931392, 1.5155797 41.9931769)",,Carrer de Pere Màrtir Colomer,,,,,
973214127,False,,residential,,False,11.881,"LINESTRING (1.5155024 41.9930428, 1.5155009 41.9930081, 1.5154978 41.992936)",,Carrer de Pere Màrtir Colomer,,,,,
155212878,True,,residential,,False,49.212999999999994,"LINESTRING (1.5231389 41.9928184, 1.5231883 41.9929008, 1.523364 41.9931802, 1.5233891 41.99322)",,Carrer de la Font,,,,,
169475111,True,,residential,,False,84.79100000000001,"LINESTRING (1.5231389 41.9928184, 1.5224099 41.9931696, 1.5223017 41.9932544)",,Carrer del Camp del Molí,,,,,
1201045408,False,,residential,,True,36.78,"LINESTRING (1.5219677 41.9930358, 1.5223017 41.9932544)",,Carrer de la Ribera,,,,,
169475125,False,,residential,,False,61.623,"LINESTRING (1.5240379 41.993051, 1.5238895 41.9925079)",,Carrer del Molí dels Capellans,,,,,
169475125,False,,residential,,True,31.756,"LINESTRING (1.5240379 41.993051, 1.5241129 41.9933311)",,Carrer del Molí dels Capellans,,,,,
155212878,True,,residential,,False,31.775000000000002,"LINESTRING (1.5233891 41.99322, 1.5234159 41.9932618, 1.5235631 41.9934748)",,Carrer de la Font,,,,,
155212923,True,,residential,,False,57.132,"LINESTRING (1.5233891 41.99322, 1.5234941 41.9931862, 1.5237076 41.9931149, 1.5239812 41.9930528, 1.5240379 41.993051)",,Carrer de la Verge de Fàtima,,,,,
169475125,False,,residential,,False,31.756,"LINESTRING (1.5241129 41.9933311, 1.5240379 41.993051)",,Carrer del Molí dels Capellans,,,,,
169475125,False,,residential,,True,44.770999999999994,"LINESTRING (1.5241129 41.9933311, 1.5241834 41.993594, 1.5242028 41.993688, 1.5242109 41.993727)",,Carrer del Molí dels Capellans,,,,,
169475132,True,,residential,,False,48.516000000000005,"LINESTRING (1.5241129 41.9933311, 1.5240428 41.9933428, 1.5238312 41.9933782, 1.5236574 41.993435, 1.5235631 41.9934748)",,carrer Jaume Costa,,,,,
"[155212931, 169475132]",True,,residential,,False,80.215,"LINESTRING (1.5235631 41.9934748, 1.5231051 41.993728, 1.5228674 41.9935867, 1.5227907 41.9935445)",,"['Carrer de la Ribera', 'carrer Jaume Costa']",,,,,
155212923,True,,residential,,False,61.32,"LINESTRING (1.5227907 41.9935445, 1.5228902 41.9934858, 1.5231131 41.9933519, 1.5233012 41.9932573, 1.5233891 41.99322)",,Carrer de la Verge de Fàtima,,,,,
155212931,True,,residential,,False,51.733000000000004,"LINESTRING (1.5227907 41.9935445, 1.522748 41.993519, 1.5224333 41.9933245, 1.5223017 41.9932544)",,Carrer de la Ribera,,,,,
169475103,False,,residential,,False,3.335,"LINESTRING (1.5242733 41.9939534, 1.5242647 41.9939241)",,carrer de la Serra del Verd,,,,,
169475103,False,,residential,,True,58.52,"LINESTRING (1.5242733 41.9939534, 1.5244486 41.9944633)",,carrer de la Serra del Verd,,,,,
"[169475105, 245096766]",True,,residential,50,False,249.941,"LINESTRING (1.5215672 41.9942607, 1.5215472 41.9942889, 1.5210205 41.9950298, 1.5209646 41.9950482, 1.5208956 41.9950776, 1.5208312 41.9951184, 1.5207735 41.9952101, 1.5207735 41.9952809, 1.5207574 41.9953716, 1.5201939 41.9960939, 1.5201098 41.9961869)",,"['Avinguda dels Trabucaires', 'Carrer del Camp del Molí']",,,,,
176992713,False,,residential,50,False,42.477999999999994,"LINESTRING (1.5215672 41.9942607, 1.5219447 41.9943832, 1.5220383 41.9944135)",,Avinguda dels Països Catalans,,,,,
"[332273897, 332273898, 528559143]",False,,residential,50,True,42.327999999999996,"LINESTRING (1.5215672 41.9942607, 1.5214343 41.9942183, 1.5213664 41.9941966, 1.5211679 41.9941308, 1.5210955 41.9941129)",,Avinguda dels Països Catalans,,yes,,,
155212923,True,,residential,,False,114.95,"LINESTRING (1.5220383 41.9944135, 1.5221086 41.9943353, 1.5227272 41.9936047, 1.5227907 41.9935445)",,Carrer de la Verge de Fàtima,,,,,
176992713,False,,residential,50,True,42.477999999999994,"LINESTRING (1.5220383 41.9944135, 1.5219447 41.9943832, 1.5215672 41.9942607)",,Avinguda dels Països Catalans,,,,,
315870120,False,,residential,50,False,48.261,"LINESTRING (1.5220383 41.9944135, 1.5224669 41.9945585, 1.5225642 41.9946013)",,Avinguda dels Països Catalans,,,,,
315870123,True,,residential,,False,113.997,"LINESTRING (1.5220383 41.9944135, 1.5214024 41.9951699, 1.5213626 41.995214, 1.521356 41.9952515, 1.5213786 41.9952904)",,Carrer de la Verge de Fàtima,,,,,
169475103,False,,residential,,False,58.52,"LINESTRING (1.5244486 41.9944633, 1.5242733 41.9939534)",,carrer de la Serra del Verd,,,,,
141095980,True,C-26,primary,40,False,14.8,"LINESTRING (1.5213786 41.9952904, 1.5214636 41.995314, 1.5215437 41.9953417)",1,Avinguda del Pont,,,,,
27998672,False,LV-4241,tertiary,50,True,15.434999999999999,"LINESTRING (1.5216133 41.9956423, 1.5215992 41.9956061, 1.5215842 41.9955056)",2,Carretera de Sant Llorenç de Morunys,,,,,
155212920,True,,residential,,False,34.707,"LINESTRING (1.5216133 41.9956423, 1.5217284 41.9956886, 1.5219867 41.9957851)",,Carrer del Sol,,,,,
528662081,False,LV-4241,tertiary,50,False,63.208,"LINESTRING (1.5216133 41.9956423, 1.5216203 41.9956797, 1.521612 41.9957104, 1.5215938 41.995746, 1.5213595 41.9960601, 1.5212877 41.9961472)",2,Carretera de Sant Llorenç de Morunys,,,,,
155212857,True,,residential,,False,71.935,"LINESTRING (1.5219867 41.9957851, 1.5215745 41.9963549)",,Carrer de l'Àguila,,,,,
155212920,True,,residential,,False,30.641,"LINESTRING (1.5219867 41.9957851, 1.522334 41.9958816)",,Carrer del Sol,,,,,
155212849,True,,residential,,False,83.557,"LINESTRING (1.522334 41.9958816, 1.5218394 41.996537)",,Carrer del Carme,,,,,
155212920,True,,residential,,False,28.154,"LINESTRING (1.522334 41.9958816, 1.5226531 41.9959703)",,Carrer del Sol,,,,,
245096763,False,,residential,,True,20.848,"LINESTRING (1.5194733 41.9959421, 1.519564 41.9959718, 1.5197048 41.9960166)",,Carrer de la Verge de Montserrat,,,,,
345892921,False,C-26,primary,50,True,161.866,"LINESTRING (1.5194733 41.9959421, 1.5194112 41.996008, 1.5193122 41.9960754, 1.5190382 41.9962067, 1.518933 41.9962485, 1.5188321 41.99628, 1.5187129 41.9962976, 1.5182625 41.9963409, 1.51796 41.99637, 1.5177949 41.99639, 1.5176829 41.9964035)",2,Carretera de Bassella,yes,,,,
758745064,False,C-26,primary,50,False,14.812999999999999,"LINESTRING (1.5194733 41.9959421, 1.5195008 41.9959085, 1.5195452 41.9958206)",2,Carretera de Bassella,yes,,,,
169475102,False,,residential,,False,100.251,"LINESTRING (1.5226531 41.9959703, 1.5224357 41.9964382, 1.5223591 41.9964633, 1.5220914 41.996544, 1.5219366 41.9966038)",,Carrer de l'Esdevenidor,,,,,
155212893,True,,residential,,False,73.60000000000001,"LINESTRING (1.5209479 41.9959861, 1.5212389 41.9956114, 1.5213376 41.9955111, 1.5213816 41.9954919, 1.5214626 41.9954623)",,Carrer de la Bòfia,,,,,
528662080,False,,residential,,False,33.308,"LINESTRING (1.5209479 41.9959861, 1.5212102 41.9961105, 1.5212877 41.9961472)",,Carrer del Drac,,,,,
155212922,False,,residential,,False,33.092,"LINESTRING (1.5212877 41.9961472, 1.5213865 41.9962187, 1.5215745 41.9963549)",,Carrer del Drac,,,,,
316770980,False,LV-4241,tertiary,50,False,172.954,"LINESTRING (1.5212877 41.9961472, 1.5212005 41.9962609, 1.5210681 41.9964336, 1.5208345 41.9967295, 1.5208002 41.9967809, 1.5207657 41.9968454, 1.5207438 41.9969207, 1.5207379 41.9969696, 1.520736 41.9970283, 1.5207424 41.997094, 1.5207432 41.9971027, 1.5207551 41.9971462, 1.5207821 41.9972208, 1.520818 41.9973075, 1.5208618 41.9973768, 1.5209276 41.997487, 1.5209378 41.9975049, 1.5209732 41.9975671)",,Carretera de Sant Llorenç de Morunys,,,,,
528662080,False,,residential,,True,33.308,"LINESTRING (1.5212877 41.9961472, 1.5212102 41.9961105, 1.5209479 41.9959861)",,Carrer del Drac,,,,,
528662081,False,LV-4241,tertiary,50,True,63.208,"LINESTRING (1.5212877 41.9961472, 1.5213595 41.9960601, 1.5215938 41.995746, 1.521612 41.9957104, 1.5216203 41.9956797, 1.5216133 41.9956423)",2,Carretera de Sant Llorenç de Morunys,,,,,
155212883,False,,residential,50,True,69.135,"LINESTRING (1.5201098 41.9961869, 1.51975 41.9966434, 1.5196326 41.9966121)",,Avinguda dels Trabucaires,,,,,
"[316769850, 597783510, 245096767]",False,,residential,,False,38.465,"LINESTRING (1.5201098 41.9961869, 1.5200027 41.9961442, 1.5198958 41.996099, 1.5197572 41.9960369, 1.5197048 41.9960166)",,Carrer de la Verge de Montserrat,,yes,,,
245096767,False,,residential,,True,47.117000000000004,"LINESTRING (1.5201098 41.9961869, 1.5203551 41.9962903, 1.5205231 41.9963612, 1.5206037 41.9963985)",,Carrer de la Verge de Montserrat,,,,,
155212922,False,,residential,,False,29.82,"LINESTRING (1.5215745 41.9963549, 1.5218394 41.996537)",,Carrer del Drac,,,,,
155212922,False,,residential,,True,33.092,"LINESTRING (1.5215745 41.9963549, 1.5213865 41.9962187, 1.5212877 41.9961472)",,Carrer del Drac,,,,,
155212893,True,,residential,,False,53.961999999999996,"LINESTRING (1.5206037 41.9963985, 1.5208487 41.996105, 1.5209479 41.9959861)",,Carrer de la Bòfia,,,,,
245096767,False,,residential,,False,47.117,"LINESTRING (1.5206037 41.9963985, 1.5205231 41.9963612, 1.5203551 41.9962903, 1.5201098 41.9961869)",,Carrer de la Verge de Montserrat,,,,,
316770979,False,,residential,,False,76.245,"LINESTRING (1.5206037 41.9963985, 1.5201606 41.9969418, 1.5201255 41.9969849)",,Carrer de la Bòfia,,,,,
155212922,False,,residential,,False,10.94,"LINESTRING (1.5218394 41.996537, 1.5219366 41.9966038)",,Carrer del Drac,,,,,
155212922,False,,residential,,True,29.82,"LINESTRING (1.5218394 41.996537, 1.5215745 41.9963549)",,Carrer del Drac,,,,,
155212922,False,,residential,,True,16.968,"LINESTRING (1.5220603 41.9967256, 1.5219366 41.9966038)",,Carrer del Drac,,,,,
156935719,False,,residential,50,False,92.11500000000001,"LINESTRING (1.5168583 41.9935508, 1.5169308 41.9933957, 1.5169417 41.9933134, 1.5169823 41.9929487, 1.5170311 41.9927362)",2,Pujada del Seminari,,,,,
"[169475121, 262361154]",False,C-149a,secondary,50,False,81.895,"LINESTRING (1.5168583 41.9935508, 1.5164675 41.9934363, 1.5162818 41.9933873, 1.5162018 41.9933692, 1.5161006 41.9933451, 1.5159916 41.9933261, 1.5159197 41.9933286)",2,"[""Plaça de n'Antoni Guitart"", 'Avinguda de la Mare de Déu del Claustre']",,,,,
169475121,False,C-149a,secondary,50,True,125.816,"LINESTRING (1.5168583 41.9935508, 1.5169357 41.9935669, 1.5170505 41.9935907, 1.5173011 41.9936209, 1.5183689 41.9936583)",2,Avinguda de la Mare de Déu del Claustre,,,,,
315870097,True,,residential,50,False,12.943,"LINESTRING (1.5145872 41.9936312, 1.5147403 41.9936067)",,Carrer de Ramón Valls,,,,,
315870095,False,,residential,50,True,29.646,"LINESTRING (1.5145872 41.9936312, 1.5144261 41.9934785, 1.514364 41.9934225)",,Carretera de Torà,yes,,,,
155217203,True,,residential,50,False,42.17,"LINESTRING (1.514781 41.9941536, 1.514704 41.9937787)",,Plaça del Camp,,,,,
170244613,True,,residential,50,False,11.294,"LINESTRING (1.5152746 41.9943223, 1.5151807 41.9942485)",,Passeig de Sant Antoni Maria Claret,,,,,
"[244769570, 758745052]",False,,residential,50,False,11.442,"LINESTRING (1.5152746 41.9943223, 1.5152829 41.9943651, 1.5153028 41.9944229)",,passeig de Sant Antoni M. Claret,,,,,
244769571,True,,residential,50,False,59.888,"LINESTRING (1.5143509 41.9943276, 1.5137768 41.9942748, 1.5136317 41.9942615)",,Passeig de Sant Antoni Maria Claret,,,,,
244769571,True,,residential,50,False,40.562,"LINESTRING (1.5148371 41.9943775, 1.5143509 41.9943276)",,Passeig de Sant Antoni Maria Claret,,,,,
169478309,True,,residential,,False,39.143,"LINESTRING (1.5148371 41.9943775, 1.5148281 41.994435, 1.5147784 41.9947268)",,Carrer del Bisbe Vidal i Barraguer,,,,,
169478317,False,,residential,,False,170.91400000000002,"LINESTRING (1.5135586 41.9944201, 1.5135044 41.9944851, 1.5134923 41.9944997, 1.5132039 41.9947658, 1.5131265 41.9948668, 1.5130842 41.9949697, 1.5130735 41.9951134, 1.5130626 41.9951762, 1.5129106 41.9955058, 1.512858 41.9956552, 1.512847 41.9957402, 1.5128572 41.9958223)",,Carrer d'Antoni Gaudí,,,,,
229944191,True,,residential,,False,21.021,"LINESTRING (1.5135586 41.9944201, 1.5135223 41.9943224, 1.5134457 41.9942557)",,Carrer d'Antoni Gaudí,,,,,
973215296,False,,residential,50,False,22.863999999999997,"LINESTRING (1.5155053 41.9945515, 1.5153644 41.9944319, 1.5153028 41.9944229)",2,Carrer de Vall Fred,,,,,
"[973215296, 79421498]",False,,residential,50,True,158.187,"LINESTRING (1.5155053 41.9945515, 1.5155737 41.9946033, 1.5157657 41.994648, 1.5159609 41.9946978, 1.5160574 41.9947605, 1.516139 41.994841, 1.516569 41.995367, 1.5167269 41.9955713)",2,Carrer de Vall Fred,,,,,
155217236,False,,residential,,False,41.418,"LINESTRING (1.5142831 41.9946699, 1.5147784 41.9947268)",,Carrer del Bisbe Lasala,,,,,
259908182,True,,residential,,False,38.472,"LINESTRING (1.5142831 41.9946699, 1.5143509 41.9943276)",,Carrer de Sant Agustí,,,,,
155217236,False,,residential,,True,71.09700000000001,"LINESTRING (1.5142831 41.9946699, 1.5140334 41.9946251, 1.5139464 41.9950689)",,Carrer del Bisbe Lasala,,,,,
155217251,False,,residential,,True,71.869,"LINESTRING (1.5142831 41.9946699, 1.514258 41.9947967, 1.5141719 41.9953109)",,Carrer de Sant Agustí,,,,,
155217236,False,,residential,,True,41.418,"LINESTRING (1.5147784 41.9947268, 1.5142831 41.9946699)",,Carrer del Bisbe Lasala,,,,,
316658055,False,,residential,,False,71.666,"LINESTRING (1.5147784 41.9947268, 1.5147338 41.9950037, 1.5147182 41.9951006, 1.5146659 41.9953658)",,Carrer del Bisbe Vidal i Barraguer,,,,,
316658056,False,,residential,,False,50.988,"LINESTRING (1.5147784 41.9947268, 1.5152651 41.9947791, 1.5153738 41.9947329)",,Carrer del Bisbe Lasala,,,,,
155217233,False,,residential,,False,41.278,"LINESTRING (1.5141719 41.9953109, 1.5146659 41.9953658)",,Carrer d'Adolf Mas,,,,,
155217251,False,,residential,,True,69.064,"LINESTRING (1.5141719 41.9953109, 1.5140424 41.9959245)",,Carrer de Sant Agustí,,,,,
155217251,False,,residential,,False,71.869,"LINESTRING (1.5141719 41.9953109, 1.514258 41.9947967, 1.5142831 41.9946699)",,Carrer de Sant Agustí,,,,,
155217233,False,,residential,,True,41.278,"LINESTRING (1.5146659 41.9953658, 1.5141719 41.9953109)",,Carrer d'Adolf Mas,,,,,
316658055,False,,residential,,False,80.539,"LINESTRING (1.5146659 41.9953658, 1.514719 41.9955736, 1.514765 41.9958432, 1.514774 41.9959107, 1.5147579 41.9959826, 1.5148457 41.9960588)",,Carrer del Bisbe Vidal i Barraguer,,,,,
316658055,False,,residential,,True,71.666,"LINESTRING (1.5146659 41.9953658, 1.5147182 41.9951006, 1.5147338 41.9950037, 1.5147784 41.9947268)",,Carrer del Bisbe Vidal i Barraguer,,,,,
155217228,True,,residential,,False,98.601,"LINESTRING (1.5128572 41.9958223, 1.5129356 41.9958291, 1.5140424 41.9959245)",,Carrer de la Sardana,,,,,
169478317,False,,residential,,False,151.748,"LINESTRING (1.5128572 41.9958223, 1.5130018 41.9964253, 1.5131687 41.9970859, 1.5131789 41.9971656)",,Carrer d'Antoni Gaudí,,,,,
169478317,False,,residential,,True,170.914,"LINESTRING (1.5128572 41.9958223, 1.512847 41.9957402, 1.512858 41.9956552, 1.5129106 41.9955058, 1.5130626 41.9951762, 1.5130735 41.9951134, 1.5130842 41.9949697, 1.5131265 41.9948668, 1.5132039 41.9947658, 1.5134923 41.9944997, 1.5135044 41.9944851, 1.5135586 41.9944201)",,Carrer d'Antoni Gaudí,,,,,
155217228,True,,residential,,False,68.043,"LINESTRING (1.5140424 41.9959245, 1.5148457 41.9960588)",,Carrer de la Sardana,,,,,
155217251,False,,residential,,False,69.064,"LINESTRING (1.5140424 41.9959245, 1.5141719 41.9953109)",,Carrer de Sant Agustí,,,,,
155217251,False,,residential,,True,113.791,"LINESTRING (1.5140424 41.9959245, 1.5139311 41.9965139, 1.5138454 41.9969373)",,Carrer de Sant Agustí,,,,,
