osmid,lanes,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access,ref,tunnel,bridge
42982424,,living_street,20,,True,False,76.038,"LINESTRING (2.2534904 41.9292315, 2.2534478 41.9291383, 2.2531948 41.928584)",Carrer de la Riera,destination,,,
42982430,,living_street,20,,False,False,73.88499999999999,"LINESTRING (2.2534904 41.9292315, 2.2536607 41.9291983, 2.2543544 41.9290632)",Carrer de Sant Just,destination,,,
701867683,,living_street,20,,True,False,41.3,"LINESTRING (2.2570548 41.9294531, 2.2571436 41.9298186)",Carrer del Progrés,destination,,,
"[46338684, 701867684]",,living_street,20,,False,False,99.547,"LINESTRING (2.2570548 41.9294531, 2.2562669 41.9296615, 2.2561972 41.9296832, 2.2560761 41.9297902, 2.2559765 41.9298113)","['Carrer de Cardona', ""Carrer d'en Canyelles""]",destination,,,
309658312,,living_street,20,,True,False,41.735,"LINESTRING (2.2570212 41.9290786, 2.2570548 41.9294531)",Carrer de Pare Xifré,destination,,,
133366527,,living_street,20,,False,False,61.778,"LINESTRING (2.2570212 41.9290786, 2.2567093 41.9290087, 2.2566468 41.9289933, 2.2564761 41.9289345, 2.2564564 41.9289277, 2.2563257 41.9288804)",Carrer de les Dues Soles,destination,,,
"[701867680, 42982425]",,living_street,20,,True,False,79.049,"LINESTRING (2.2561 41.928888, 2.2558354 41.9288183, 2.2557604 41.9287958, 2.2556446 41.9287611, 2.2552478 41.9285749)",Carrer de Sant Miquel Arcàngel,destination,,,
494718123,,living_street,20,,False,True,18.765,"LINESTRING (2.2561 41.928888, 2.2562076 41.9288919, 2.2563257 41.9288804)",Carrer de les Dues Soles,destination,,,
229995173,,living_street,20,,False,False,20.939,"LINESTRING (2.2551898 41.9283916, 2.2552478 41.9285749)",Carrer de l'Escola,destination,,,
46343343,,living_street,20,,True,False,66.081,"LINESTRING (2.2551898 41.9283916, 2.2554331 41.9284148, 2.2557195 41.9284231, 2.2559768 41.9284758)",Carrer del Cloquer,destination,,,
"[701867681, 42982428, 527661231]",,living_street,20,,True,False,53.57000000000001,"LINESTRING (2.2551898 41.9283916, 2.2548208 41.9283996, 2.2548238 41.9284323, 2.2548173 41.928459, 2.2547513 41.928448, 2.2546233 41.9284301)","['Plaça de la Catedral', 'Carrer de la Ramada']",destination,,,
42754322,,living_street,20,,True,False,29.227,"LINESTRING (2.2537266 41.9298376, 2.2533765 41.9298729)",Carrer dels Caçadors,destination,,,
42982424,,living_street,20,,True,False,70.171,"LINESTRING (2.2537266 41.9298376, 2.2534904 41.9292315)",Carrer de la Riera,destination,,,
42982430,,living_street,20,,False,True,73.88499999999999,"LINESTRING (2.2543544 41.9290632, 2.2536607 41.9291983, 2.2534904 41.9292315)",Carrer de Sant Just,destination,,,
42982431,,living_street,20,,True,False,77.03399999999999,"LINESTRING (2.2543544 41.9290632, 2.254239 41.9287322, 2.2542434 41.928501, 2.2542566 41.9283818)",Carrer de Sant Miquel dels Sants,destination,,,
701867677,,living_street,,,False,False,115.832,"LINESTRING (2.2543544 41.9290632, 2.2544498 41.9293872, 2.2545159 41.9298211, 2.2546124 41.9298478, 2.2547268 41.9298404, 2.254874 41.9298204)",Carrer de Sant Miquel dels Sants,destination,,,
42982430,,living_street,20,,False,False,41.03,"LINESTRING (2.2530159 41.9293389, 2.2534904 41.9292315)",Carrer de Sant Just,destination,,,
701867676,,living_street,20,,True,False,66.45,"LINESTRING (2.2530159 41.9293389, 2.2533765 41.9298729)",Call Nou,destination,,,
42754324,,living_street,20,,False,True,74.682,"LINESTRING (2.2530159 41.9293389, 2.2527468 41.9288414, 2.2527123 41.9287085)",Call Nou,destination,,,
42982430,,living_street,20,,False,True,34.096,"LINESTRING (2.2530159 41.9293389, 2.2526398 41.9294168, 2.2526181 41.9294156)",Carrer de Sant Just,destination,,,
309657027,,living_street,20,,True,False,41.721999999999994,"LINESTRING (2.2533765 41.9298729, 2.2529493 41.9300529, 2.2529386 41.9300589)",Carrer de Sant Josep,destination,,,
34342885,,living_street,20,,True,False,26.884,"LINESTRING (2.252642 41.9281358, 2.2529496 41.9282138)",Carrer de la Ramada,yes,,,
42982430,,living_street,20,,False,False,34.096,"LINESTRING (2.2526181 41.9294156, 2.2526398 41.9294168, 2.2530159 41.9293389)",Carrer de Sant Just,destination,,,
"[309658313, 149268626]","['1', '2']",residential,"['20', '30']",,True,False,121.85,"LINESTRING (2.2526181 41.9294156, 2.2525143 41.9291995, 2.2522135 41.9285888, 2.2521859 41.9285179, 2.252172 41.9284474, 2.2521683 41.9283766)",Rambla de l'Hospital,,,,
42982427,,living_street,20,,True,False,61.816,"LINESTRING (2.2577618 41.9292733, 2.2573734 41.9293678, 2.2570548 41.9294531)",Carrer de Cardona,destination,,,
42982433,,living_street,20,,True,False,65.072,"LINESTRING (2.2577618 41.9292733, 2.2575624 41.9292295, 2.2573396 41.9291783, 2.2570891 41.9290981, 2.2570212 41.9290786)",Carrer de Dues Soles,destination,,,
42982423,,living_street,20,,True,False,114.873,"LINESTRING (2.2505551 41.9318165, 2.2491818 41.9316633)",Carrer de l'Arquebisbe Alemany,,,,
"[701829648, 701829650]",,living_street,20,,True,False,146.185,"LINESTRING (2.2505551 41.9318165, 2.2505077 41.9320177, 2.2502432 41.9330338, 2.2502249 41.933108)",Carrer del Bisbe Morgades,,,,
41497033,,residential,50,,True,False,74.97200000000001,"LINESTRING (2.2553561 41.926747, 2.2553144 41.9266826, 2.2550514 41.9262019, 2.2550084 41.9261245)",Carrer de la Soledat,,,,
310767560,3,residential,30,,True,False,155.08499999999998,"LINESTRING (2.2553561 41.926747, 2.2554081 41.9268293, 2.2556136 41.9271808, 2.2557466 41.9272818, 2.2558949 41.9273325, 2.2560539 41.9273473, 2.256258 41.927334, 2.2567749 41.9273007)",Carrer de la Soledat,,,,
"[840875205, 840875206, 840875209, 840875211, 326076556]","['2', '3']",residential,50,,False,False,151.975,"LINESTRING (2.2554054 41.9341828, 2.2551383 41.9341474, 2.2549563 41.9341262, 2.2542383 41.9340399, 2.253716 41.9339752, 2.253592 41.933964)",Ronda de Francesc Camprodon,,,,
"[315963198, 579974318]",2,residential,50,,False,True,136.063,"LINESTRING (2.2554054 41.9341828, 2.2556225 41.9342088, 2.2558025 41.934243, 2.2564737 41.9343609, 2.2566851 41.9344, 2.2567959 41.9344189, 2.2568224 41.934424, 2.2570084 41.9344552)",Ronda de Francesc Camprodon,,,,
307798829,2,residential,50,,False,False,45.798,"LINESTRING (2.2514238 41.9337141, 2.2510117 41.9336682, 2.2508755 41.9336575)",Ronda de Francesc Camprodon,,,,
840875206,2,residential,50,,False,True,181.509,"LINESTRING (2.2514238 41.9337141, 2.253466 41.9339444, 2.253592 41.933964)",Ronda de Francesc Camprodon,,,,
42213546,2,tertiary,50,roundabout,True,False,18.432000000000002,"LINESTRING (2.2494747 41.9346228, 2.2495217 41.934564, 2.2495574 41.9345376, 2.2495989 41.9345164, 2.249626 41.9345065)",,,,,
42213552,2,tertiary,50,,True,False,62.506,"LINESTRING (2.249626 41.9345065, 2.2497405 41.9344017, 2.249887 41.9342753, 2.249897 41.9342193, 2.2499015 41.9341977, 2.2499099 41.934153, 2.249879 41.9340714, 2.2498774 41.9340195)",Carretera de Gurb,,,,
307644952,2,tertiary,50,roundabout,True,False,39.434,"LINESTRING (2.249626 41.9345065, 2.249673 41.934495, 2.249722 41.9344898, 2.2497872 41.9344929, 2.2498389 41.9345037, 2.2498869 41.9345217, 2.2499294 41.934546, 2.2499649 41.9345759, 2.2499911 41.9346087, 2.2500076 41.934641)",,,,,
564415499,2,tertiary,50,roundabout,True,False,6.845,"LINESTRING (2.2498774 41.9340195, 2.2498264 41.9339998, 2.2498165 41.9339825)",Plaça del Mil·lenari de Catalunya,,,,
366543442,,residential,,roundabout,True,False,29.696999999999996,"LINESTRING (2.2598431 41.9262687, 2.2598728 41.926308, 2.2598853 41.9263521, 2.2598794 41.926397, 2.2598555 41.9264384, 2.259816 41.9264726, 2.2597736 41.9264998)",,,,,
149878981,2,residential,,roundabout,True,False,19.252000000000002,"LINESTRING (2.2603905 41.9308549, 2.2603981 41.9307616, 2.2604023 41.930682)",Plaça de la Divina Pastora,,,,
701829652,,residential,,,False,True,45.028000000000006,"LINESTRING (2.2603905 41.9308549, 2.2603931 41.9310067, 2.2603937 41.9310398, 2.2603775 41.9312595)",Plaça de la Divina Pastora,,,,
151049510,,living_street,20,,True,False,26.022,"LINESTRING (2.2604023 41.930682, 2.260313 41.9306933, 2.2600922 41.9307213)",Carrer de Sant Pau,,,,
42505747,,living_street,20,,False,False,116.40699999999998,"LINESTRING (2.2527273 41.9320742, 2.2532419 41.9315837, 2.2534706 41.931319, 2.2535232 41.9312162)",Carrer de Gurb,destination,,,
133401909,,living_street,20,,True,False,233.453,"LINESTRING (2.2527273 41.9320742, 2.2525685 41.9322141, 2.2520465 41.9325487, 2.2507788 41.9335531, 2.2507549 41.9335721)",Carrer de Gurb,destination,,,
165740281,,living_street,20,,True,False,182.014,"LINESTRING (2.2527273 41.9320742, 2.2523912 41.9320445, 2.2521577 41.9320239, 2.2512824 41.9319062, 2.2505551 41.9318165)",Carrer de l'Arquebisbe Alemany,,,,
42505760,2,residential,50,,True,False,144.651,"LINESTRING (2.255221 41.9311184, 2.2547925 41.9311997, 2.2541418 41.9313026, 2.2539987 41.9313191, 2.25359 41.9312399, 2.2535232 41.9312162)",Rambla del Carme,,,,
262815202,,living_street,20,,True,False,51.736,"LINESTRING (2.2553898 41.9321438, 2.2554259 41.9326083)",Carrer de Manlleu,destination,B-521,,
"[42505749, 701829651, 42505757]",,living_street,20,,False,"[False, True]",113.515,"LINESTRING (2.2553898 41.9321438, 2.2549933 41.9321771, 2.2545394 41.9322145, 2.2542911 41.932226, 2.2541537 41.9322327, 2.2540239 41.932239)",Carrer del Pla de Balenyà,"['destination', 'yes']",,,
262815204,,living_street,20,,True,False,114.919,"LINESTRING (2.2553898 41.9321438, 2.2552466 41.9312058, 2.255221 41.9311184)",Carrer de Manlleu,destination,B-521,,
42982421,,living_street,20,,True,False,126.781,"LINESTRING (2.2570156 41.9318464, 2.2585061 41.931581)",Carrer Nou,destination,,,
195112953,,living_street,20,,True,False,138.496,"LINESTRING (2.2570156 41.9318464, 2.2553898 41.9321438)",Carrer Nou,destination,,,
42505758,,living_street,20,,True,False,54.562,"LINESTRING (2.256562 41.9302729, 2.2565822 41.9303443, 2.2566869 41.9307547)",Carrer Sant Sebastià,destination,,,
825447276,2,residential,50,,True,False,104.96000000000001,"LINESTRING (2.256562 41.9302729, 2.2564968 41.9303036, 2.2561182 41.9305053, 2.2559828 41.9306106, 2.2556455 41.9308793, 2.2556217 41.9308993)",Rambla del Passeig,,,,
"[837209050, 1217372803, 839021461]",2,"['residential', 'tertiary']","['50', '30']",,True,False,96.974,"LINESTRING (2.2490805 41.9319431, 2.2490735 41.9317589, 2.2490737 41.9317379, 2.2490766 41.9313398, 2.2490765 41.9313221, 2.2490765 41.9313069, 2.2491175 41.9311486, 2.2491341 41.931075)",Carrer del Pare Gallissà,,,,
366543436,,residential,,roundabout,True,False,16.518,"LINESTRING (2.2603024 41.9273891, 2.2603063 41.9274219, 2.2602944 41.9274712, 2.2602651 41.9275109, 2.2602486 41.927527)",,,,,
366543434,,residential,,roundabout,True,False,12.892000000000001,"LINESTRING (2.2602486 41.927527, 2.2602091 41.9275485, 2.2601664 41.9275619, 2.2601065 41.9275685)",,,,,
315857795,,residential,30,,True,False,83.61200000000001,"LINESTRING (2.2586615 41.9268336, 2.2593734 41.9265162, 2.2594924 41.9264619, 2.2595284 41.9264471)",Carrer de l'Hospital d'en Cloquer,,,,
309658313,1,residential,20,,True,False,76.292,"LINESTRING (2.2529386 41.9300589, 2.2526463 41.9294663, 2.2526181 41.9294156)",Rambla de l'Hospital,,,,
42944709,,living_street,20,,True,False,119.006,"LINESTRING (2.2541155 41.9283753, 2.2540664 41.9281172, 2.2539465 41.927908, 2.2539361 41.9273398, 2.2539358 41.9273259)",Carrer de Sant Antoni Maria Claret,,,,
28943073,,residential,30,,False,True,190.06,"LINESTRING (2.2508201 41.9307373, 2.2510202 41.9307083, 2.2517942 41.9305963, 2.2520554 41.9305616, 2.2525933 41.9304901, 2.2528942 41.9304514, 2.2530795 41.9304276)",Carrer de Jacint Verdaguer,,,,
704138268,,residential,30,,False,False,98.633,"LINESTRING (2.2508201 41.9307373, 2.2506399 41.9307618, 2.2497302 41.9308854, 2.2496472 41.9308967)",Carrer de Jacint Verdaguer,,,,
"[701829649, 704138269]",,"['residential', 'living_street']",20,,True,False,122.0,"LINESTRING (2.2508201 41.9307373, 2.2507797 41.9309287, 2.2506073 41.9315918, 2.2505551 41.9318165)",Carrer del Bisbe Morgades,,,,
42505751,3,residential,20,,True,False,129.668,"LINESTRING (2.2524875 41.9278574, 2.2525468 41.9278063, 2.2526666 41.9277057, 2.2527946 41.9276032, 2.2528685 41.9275475, 2.2529561 41.9274977, 2.2531307 41.9274258, 2.2533171 41.927379, 2.2538101 41.927337)",Rambla de Sant Domènec,,,,
42982434,,living_street,20,,True,False,78.557,"LINESTRING (2.2555852 41.9294301, 2.2556032 41.9293905, 2.2556939 41.9293411, 2.2558952 41.9292777, 2.2561 41.928888)",Carrer dels Corretgers,destination,,,
34342886,,living_street,20,,True,False,47.218,"LINESTRING (2.2531948 41.928584, 2.2530801 41.9284668, 2.2530052 41.9284074, 2.2529647 41.9282896, 2.2529496 41.9282138)",Carrer del Pont,destination,,,
42944717,,living_street,20,,True,False,53.876,"LINESTRING (2.2531948 41.928584, 2.2536243 41.9284413, 2.2536051 41.9283436, 2.2536033 41.9283078)",Carrer de les Basses,destination,,,
34342885,,living_street,20,,True,False,43.032,"LINESTRING (2.2536033 41.9283078, 2.2541155 41.9283753)",Carrer de la Ramada,yes,,,
"[839021459, 316018787, 567175140, 778006038]",2,"['residential', 'tertiary']","['30', '50']",,True,False,162.218,"LINESTRING (2.2491818 41.9316633, 2.249182 41.9317339, 2.2491811 41.9317539, 2.2491918 41.9319037, 2.2492333 41.9319887, 2.2493379 41.9322032, 2.2497706 41.9326483, 2.2498628 41.9327432, 2.2499134 41.9327967, 2.2500433 41.9329339)",Carrer del Pare Gallissà,,,,
528652567,,living_street,20,,True,False,11.695,"LINESTRING (2.2542566 41.9283818, 2.2541155 41.9283753)",Carrer de la Ramada,destination,,,
621450038,,living_street,20,,False,True,30.808,"LINESTRING (2.2542566 41.9283818, 2.2546233 41.9284301)",Carrer de la Ramada,destination,,,
42982432,,living_street,20,,False,False,90.58,"LINESTRING (2.254891 41.9279926, 2.2548498 41.9279353, 2.2546487 41.9276578, 2.2545511 41.9274292, 2.2544568 41.9272478)",Carrer de Santa Maria,destination,,,
42982436,,living_street,20,,True,False,42.248,"LINESTRING (2.2527123 41.9287085, 2.2531948 41.928584)",Carrer dels Arcs,destination,,,
34344591,,living_street,20,,True,False,64.233,"LINESTRING (2.2527123 41.9287085, 2.252629 41.9283002, 2.252642 41.9281358)",Carrer Call Moltó,destination,,,
42754324,,living_street,20,,False,False,74.682,"LINESTRING (2.2527123 41.9287085, 2.2527468 41.9288414, 2.2530159 41.9293389)",Call Nou,destination,,,
43644083,,residential,50,,True,False,102.77400000000002,"LINESTRING (2.251227 41.9346266, 2.2512417 41.9345504, 2.2512753 41.934376, 2.2513044 41.9342369, 2.2513299 41.9341326, 2.2513355 41.9341041, 2.2514043 41.9338108, 2.251417 41.9337501, 2.2514238 41.9337141)",Carrer de l'Assemblea de Catalunya,,,,
133401910,,living_street,20,,True,False,108.812,"LINESTRING (2.2540239 41.932239, 2.2527273 41.9320742)",Carrer del Pla de Balenyà,,,,
"[42505757, 701829651, 42505749]",,living_street,20,,False,"[False, True]",113.51500000000001,"LINESTRING (2.2540239 41.932239, 2.2541537 41.9322327, 2.2542911 41.932226, 2.2545394 41.9322145, 2.2549933 41.9321771, 2.2553898 41.9321438)",Carrer del Pla de Balenyà,"['destination', 'yes']",,,
42944716,,living_street,20,,False,False,32.451,"LINESTRING (2.2540239 41.932239, 2.2540672 41.932067, 2.2540743 41.9320365, 2.2540909 41.9319515)",Carrer del Portal de la Rambla,,,,
307646393,2,residential,50,,False,True,73.49400000000001,"LINESTRING (2.2540239 41.932239, 2.2540082 41.9323166, 2.2538879 41.9328407, 2.2538785 41.932891)",Carrer del Pare Coll,,,,
307646393,2,residential,50,,False,False,122.023,"LINESTRING (2.253592 41.933964, 2.2536233 41.9339282, 2.2536477 41.9338596, 2.2538444 41.9330217, 2.2538785 41.932891)",Carrer del Pare Coll,,,,
840875206,2,residential,50,,False,False,181.509,"LINESTRING (2.253592 41.933964, 2.253466 41.9339444, 2.2514238 41.9337141)",Ronda de Francesc Camprodon,,,,
"[840875205, 840875206, 840875209, 840875211, 326076556]","['2', '3']",residential,50,,False,True,151.975,"LINESTRING (2.253592 41.933964, 2.253716 41.9339752, 2.2542383 41.9340399, 2.2549563 41.9341262, 2.2551383 41.9341474, 2.2554054 41.9341828)",Ronda de Francesc Camprodon,,,,
310767562,,residential,30,,True,False,73.009,"LINESTRING (2.2560971 41.9263904, 2.2553561 41.926747)",Carrer d'Anselm Clavé,,,,
43703441,,residential,,,False,False,81.891,"LINESTRING (2.2550084 41.9261245, 2.2559784 41.9259777)",Carrer de Pere II El Gran,,,,
41497033,,residential,50,,True,False,40.657000000000004,"LINESTRING (2.2550084 41.9261245, 2.2549273 41.9258815, 2.2549395 41.9257666)",Carrer de la Soledat,,,,
310767562,,residential,30,,True,False,70.298,"LINESTRING (2.2569283 41.9265217, 2.2560971 41.9263904)",Carrer d'Anselm Clavé,,,,
133366479,,living_street,,,True,False,110.626,"LINESTRING (2.2579343 41.9277944, 2.2579305 41.9282732, 2.2579223 41.9284779, 2.2578598 41.9287151, 2.2578361 41.9287824)",Carrer dels Aluders,,,,
"[366543437, 366543438]",,residential,,roundabout,True,False,49.028999999999996,"LINESTRING (2.2601065 41.9275685, 2.2600466 41.9275613, 2.2599924 41.9275411, 2.2599643 41.9275229, 2.2599412 41.9275012, 2.259918 41.9274644, 2.2599122 41.927437, 2.2599093 41.927414, 2.2599242 41.9273642, 2.2599611 41.9273211, 2.2600157 41.9272898, 2.2600802 41.9272744)",,,,,
42505753,1,living_street,30,,True,False,107.94,"LINESTRING (2.2578361 41.9287824, 2.2581299 41.9289082, 2.2583959 41.9290204, 2.2584883 41.9290996, 2.25853 41.9291353, 2.2586324 41.9292591, 2.2586685 41.9293468, 2.2586603 41.9294484)",Rambla dels Montcada,permissive,,,
701829653,,residential,,,False,True,22.341,"LINESTRING (2.2603775 41.9312595, 2.2604278 41.9314569)",Plaça de la Divina Pastora,,,,
701829652,,residential,,,False,False,45.028000000000006,"LINESTRING (2.2603775 41.9312595, 2.2603937 41.9310398, 2.2603931 41.9310067, 2.2603905 41.9308549)",Plaça de la Divina Pastora,,,,
28942609,2,tertiary,40,,True,False,74.79100000000001,"LINESTRING (2.2490872 41.9273344, 2.2490921 41.927477, 2.2491064 41.9279045, 2.2491085 41.9279618, 2.249109 41.9280068)",Avinguda dels Països Catalans,,,,
1079724773,,residential,,,False,False,31.537,"LINESTRING (2.2491396 41.9290051, 2.2495207 41.928998)",Carrer dels Vilabella,,,,
"[28943072, 825447274, 839021463]",2,"['residential', 'tertiary']","['50', '30']",,True,False,192.16299999999998,"LINESTRING (2.2491396 41.9290051, 2.249153 41.9295176, 2.249159 41.9301876, 2.2491746 41.9305561, 2.2491754 41.9305754, 2.2491797 41.9306191, 2.2492347 41.9306705, 2.2492865 41.9306992)",Carrer de Mossèn Josep Gudiol,,,,
43704749,1,residential,,,True,False,97.567,"LINESTRING (2.2511788 41.929139, 2.2500158 41.9289932)",Carrer dels Vilabella,,,,
42505748,,residential,,,True,False,88.738,"LINESTRING (2.2511788 41.929139, 2.2510443 41.9297428, 2.2510034 41.9299263)",Carrer del Bisbe Morgades,,,,
43704750,1,residential,,,True,False,84.448,"LINESTRING (2.2500158 41.9289932, 2.2500697 41.9282348)",Carrer Ramon Soler,,,,
