osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,bridge,ref,lanes
28776996,trunk_link,,True,False,16.896,"LINESTRING (-1.6125391 42.7911784, -1.6126095 42.7913213)",,,,,
82909190,unclassified,,False,True,14.762,"LINESTRING (-1.6125391 42.7911784, -1.6124549 42.7910609)",,,,,
"[24421128, 163963429]",residential,,False,True,93.389,"LINESTRING (-1.6116756 42.7877206, -1.6120233 42.7878532, -1.6126236 42.7881863)",Calle Zolina,,,,
24421135,residential,,False,False,98.604,"LINESTRING (-1.6116756 42.7877206, -1.6116297 42.7881625, -1.6110269 42.7881298)",Travesía de Zolina,,,,
24421135,residential,,False,True,98.604,"LINESTRING (-1.6110269 42.7881298, -1.6116297 42.7881625, -1.6116756 42.7877206)",Travesía de Zolina,,,,
94634564,residential,roundabout,True,False,21.462999999999997,"LINESTRING (-1.615839 42.7864335, -1.615816 42.7863807, -1.6157765 42.7863451, -1.6157193 42.78632, -1.6156622 42.7863115)",,,,,
94634601,residential,,True,False,58.811,"LINESTRING (-1.615839 42.7864335, -1.6159504 42.7863052, -1.6162131 42.7859815)",Paseo Ibaialde,,,,
24423205,residential,roundabout,True,False,26.754,"LINESTRING (-1.6166088 42.785221, -1.6165392 42.7852322, -1.6164821 42.7852609, -1.6164304 42.785338, -1.6164345 42.7853895)",,,,,
94634564,residential,roundabout,True,False,27.146,"LINESTRING (-1.6156622 42.7863115, -1.615601 42.7863171, -1.6155297 42.7863465, -1.6154874 42.7863876, -1.6154686 42.7864403, -1.6154716 42.7864731)",,,,,
24421260,residential,,True,False,14.159,"LINESTRING (-1.6156234 42.7894104, -1.6157007 42.7895244)",Calle Irulegui,,,,
24423398,residential,,False,True,22.17,"LINESTRING (-1.6156234 42.7894104, -1.6153655 42.7894731)",Calle Mayor,,,,
27430615,residential,,True,False,74.471,"LINESTRING (-1.6156234 42.7894104, -1.6153374 42.7887744)",Calle Monte Lakidain,,,,
24424637,residential,,True,False,58.64,"LINESTRING (-1.6165609 42.7895598, -1.6167295 42.7892238, -1.6167408 42.7890547)",Calle La Cruz,,,,
94634411,residential,,True,False,77.398,"LINESTRING (-1.6165609 42.7895598, -1.6170147 42.7897266, -1.6171994 42.7897644, -1.6174478 42.789779)",Calle las Escuelas,,,,
94634471,residential,,False,True,63.726,"LINESTRING (-1.6187011 42.7865842, -1.6192908 42.7869599)",Paseo Ibaialde,,,,
171230226,residential,,False,False,102.401,"LINESTRING (-1.6187011 42.7865842, -1.6179011 42.7872937)",Paseo Ibaialde,,,,
171230226,residential,,False,True,12.802,"LINESTRING (-1.6187011 42.7865842, -1.6187986 42.786494)",Paseo Ibaialde,,,,
"[974994936, 94634471]",residential,,False,False,203.51199999999997,"LINESTRING (-1.6187011 42.7865842, -1.6184544 42.7864353, -1.6183181 42.7863568, -1.617777 42.7860718, -1.6168768 42.7855094, -1.6167578 42.7854389)",Paseo Ibaialde,,,,
28776890,residential,,False,False,40.542,"LINESTRING (-1.6149194 42.7889865, -1.6144544 42.7888581)",Calle Tajonar,,,,
24421138,residential,,False,False,65.21600000000001,"LINESTRING (-1.6149194 42.7889865, -1.6151388 42.7892309, -1.6153655 42.7894731)",Calle Tajonar,,,,
27430595,residential,,True,False,129.324,"LINESTRING (-1.6149194 42.7889865, -1.6146832 42.7892443, -1.6145203 42.7894562, -1.6143279 42.7898254, -1.614296 42.7899187, -1.6143441 42.7900309)",Avenida del Sadar,,,,
171225145,residential,,True,False,29.755,"LINESTRING (-1.6156861 42.7895665, -1.6157377 42.7898314)",Calle Irulegui,,,,
24421261,residential,,True,False,14.171,"LINESTRING (-1.6156861 42.7895665, -1.6157444 42.7896128, -1.6158191 42.7896466)",Calle las Escuelas,,,,
94634397,residential,,True,False,68.423,"LINESTRING (-1.6154661 42.790401, -1.6159185 42.7898829)",Calle Irulegui,,,,
28421447,residential,,False,False,81.416,"LINESTRING (-1.6154661 42.790401, -1.6154208 42.7904886, -1.615241 42.7907676, -1.6151615 42.79099, -1.615146 42.7910893)",Calle Irulegui,,,,
24423388,residential,,False,False,4.13,"LINESTRING (-1.6159185 42.7898829, -1.6158713 42.7898695)",Calle Irulegui,,,,
"[31566521, 24423388]",residential,,False,"[False, True]",103.452,"LINESTRING (-1.6159185 42.7898829, -1.6162406 42.7899852, -1.6160399 42.7903895, -1.6158711 42.790598)",Calle Irulegui,,,,
24423388,residential,,False,True,11.696,"LINESTRING (-1.6157377 42.7898314, -1.6158713 42.7898695)",Calle Irulegui,,,,
94634397,residential,,True,False,112.45599999999999,"LINESTRING (-1.6157377 42.7898314, -1.6151686 42.7900624, -1.6150492 42.7902152, -1.6150895 42.7902332, -1.6154661 42.790401)",Calle Irulegui,,,,
24421261,residential,,True,False,140.519,"LINESTRING (-1.6158191 42.7896466, -1.6161509 42.7897065, -1.616725 42.7897932, -1.6170651 42.7898692, -1.6171538 42.7898665, -1.6172768 42.789858, -1.6174037 42.7898431, -1.6174478 42.789779)",Calle las Escuelas,,,,
94634411,residential,,True,False,20.533,"LINESTRING (-1.6174478 42.789779, -1.6176991 42.7897884)",Calle las Escuelas,,,,
24423376,tertiary,,False,False,24.235,"LINESTRING (-1.6181363 42.7899856, -1.6182818 42.7901756)",Avenida de Pamplona,,,NA-2304,
24423376,tertiary,,False,True,25.11,"LINESTRING (-1.6181363 42.7899856, -1.617977 42.7897924)",Avenida de Pamplona,,,NA-2304,
24424830,residential,,True,False,22.482,"LINESTRING (-1.6181363 42.7899856, -1.6179436 42.7901301)",Avenida de Pamplona,,,,
24423376,tertiary,,False,False,15.354,"LINESTRING (-1.6182818 42.7901756, -1.6183665 42.7902989)",Avenida de Pamplona,,,NA-2304,
24423376,tertiary,,False,True,24.235,"LINESTRING (-1.6182818 42.7901756, -1.6181363 42.7899856)",Avenida de Pamplona,,,NA-2304,
24421255,residential,,False,False,70.164,"LINESTRING (-1.6198317 42.7929882, -1.6202956 42.7935195)",Calle Los Tilos,,,,
24421259,residential,,False,True,19.944,"LINESTRING (-1.6207444 42.7934534, -1.6205388 42.7935504)",Calle Los Tilos,,,,
24423376,tertiary,,False,True,22.927,"LINESTRING (-1.6207444 42.7934534, -1.6205852 42.7932835)",Avenida de Pamplona,,,NA-2304,
171034746,residential,,True,False,150.23100000000002,"LINESTRING (-1.6141675 42.7926454, -1.6141682 42.792503, -1.6141501 42.7923949, -1.614101 42.7923095, -1.6139798 42.7921629, -1.6138898 42.7920308, -1.6137817 42.7918445, -1.6137031 42.7916498, -1.6136687 42.7915273, -1.6136654 42.7914407, -1.6136801 42.7913709)",Calle Irulegui,,,,
817226621,trunk_link,roundabout,True,False,21.013,"LINESTRING (-1.6141675 42.7926454, -1.6140995 42.792597, -1.6140345 42.7925712, -1.613948 42.7925562)",,,,,2
24422403,trunk_link,roundabout,True,False,33.092,"LINESTRING (-1.6123196 42.792578, -1.6122896 42.7925258, -1.6122342 42.7924796, -1.6121425 42.7924449, -1.6120012 42.7924465)",,,,,2
24422403,trunk_link,roundabout,True,False,27.62,"LINESTRING (-1.6120041 42.7928002, -1.6120964 42.7928071, -1.6121953 42.7927855, -1.6122963 42.7927117)",,,,,2
817226620,trunk_link,roundabout,True,False,19.444000000000003,"LINESTRING (-1.6136171 42.7928242, -1.6136503 42.7928918, -1.6137443 42.7929683)",,,,,2
817226620,trunk_link,roundabout,True,False,5.175000000000001,"LINESTRING (-1.6141647 42.7929215, -1.6141846 42.7929004, -1.6141983 42.7928821)",,,,,2
817226621,trunk_link,roundabout,True,False,7.943,"LINESTRING (-1.613948 42.7925562, -1.6138509 42.7925612)",,,,,2
28776992,trunk_link,,True,False,328.69100000000003,"LINESTRING (-1.6138509 42.7925612, -1.6135798 42.7923396, -1.6133672 42.7921167, -1.6132367 42.7919175, -1.6131625 42.7917668, -1.6131165 42.7915961, -1.6131045 42.791419, -1.6131158 42.7911793, -1.6131575 42.7909096, -1.613302 42.7902015, -1.6133516 42.7897768)",,,,,1
817226621,trunk_link,roundabout,True,False,17.907,"LINESTRING (-1.6138509 42.7925612, -1.6137476 42.7925943, -1.6136708 42.7926487)",,,,,2
817226620,trunk_link,roundabout,True,False,14.619,"LINESTRING (-1.6137443 42.7929683, -1.6138622 42.7930048, -1.6139131 42.7930089)",,,,,2
"[163982058, 24421284, 163982060]",trunk_link,,True,False,113.574,"LINESTRING (-1.6136708 42.7926487, -1.6134867 42.7927033, -1.6133958 42.792713, -1.6129712 42.7926824, -1.6124848 42.7926388, -1.6123196 42.792578)",,,yes,,1
817226620,trunk_link,roundabout,True,False,20.421,"LINESTRING (-1.6136708 42.7926487, -1.6136179 42.792737, -1.6136171 42.7928242)",,,,,2
24422403,trunk_link,roundabout,True,False,15.251999999999999,"LINESTRING (-1.6122963 42.7927117, -1.6123256 42.7926437, -1.6123196 42.792578)",,,,,2
"[163982059, 163982061, 31858031]",trunk_link,,True,False,110.218,"LINESTRING (-1.6122963 42.7927117, -1.612477 42.7926794, -1.6129672 42.7927131, -1.6133868 42.7927547, -1.6136171 42.7928242)",,,yes,,1
24422403,trunk_link,roundabout,True,False,52.079,"LINESTRING (-1.6120012 42.7924465, -1.6118932 42.7924955, -1.6118363 42.7925652, -1.6118242 42.7926355, -1.6118531 42.7927097, -1.6119248 42.792771, -1.6120041 42.7928002)",,,,,2
24421259,residential,,False,False,19.944,"LINESTRING (-1.6205388 42.7935504, -1.6207444 42.7934534)",Calle Los Tilos,,,,
24422763,residential,roundabout,True,False,21.694,"LINESTRING (-1.6205388 42.7935504, -1.6204701 42.7935107, -1.6203882 42.7935019, -1.6202956 42.7935195)",,,,,
24421255,residential,,False,True,70.164,"LINESTRING (-1.6202956 42.7935195, -1.6198317 42.7929882)",Calle Los Tilos,,,,
24422763,residential,roundabout,True,False,53.31699999999999,"LINESTRING (-1.6202956 42.7935195, -1.6202134 42.793573, -1.6201823 42.7936163, -1.6201798 42.7936672, -1.6201986 42.7937132, -1.6202492 42.793757, -1.6203098 42.7937764, -1.6203989 42.7937782, -1.6204934 42.7937391)",,,,,
24423205,residential,roundabout,True,False,8.548,"LINESTRING (-1.6166706 42.7854815, -1.6167578 42.7854389)",,,,,
24423205,residential,roundabout,True,False,24.285,"LINESTRING (-1.6164345 42.7853895, -1.6164805 42.7854498, -1.6165493 42.7854827, -1.6166706 42.7854815)",,,,,
24423213,residential,,True,False,120.428,"LINESTRING (-1.6164345 42.7853895, -1.6161627 42.7856829, -1.6158887 42.7860104, -1.6156622 42.7863115)",Paseo Ibaialde,,,,
24423205,residential,roundabout,True,False,9.154,"LINESTRING (-1.6167578 42.7854389, -1.6167964 42.7853616)",,,,,
"[974994936, 94634471]",residential,,False,True,203.512,"LINESTRING (-1.6167578 42.7854389, -1.6168768 42.7855094, -1.617777 42.7860718, -1.6183181 42.7863568, -1.6184544 42.7864353, -1.6187011 42.7865842)",Paseo Ibaialde,,,,
24423205,residential,roundabout,True,False,24.335,"LINESTRING (-1.6167964 42.7853616, -1.6167769 42.7852951, -1.6167339 42.7852544, -1.6166902 42.7852335, -1.6166088 42.785221)",,,,,
24423372,residential,roundabout,True,False,14.536999999999999,"LINESTRING (-1.6178236 42.7897706, -1.6178693 42.7898042, -1.6179415 42.7898076, -1.617977 42.7897924)",,,,,
24423372,residential,roundabout,True,False,16.313,"LINESTRING (-1.617917 42.7896687, -1.6178765 42.7896733, -1.6178392 42.7896921, -1.617827 42.7897044, -1.6178141 42.7897412, -1.6178236 42.7897706)",,,,,
24423376,tertiary,,False,False,25.11,"LINESTRING (-1.617977 42.7897924, -1.6181363 42.7899856)",Avenida de Pamplona,,,NA-2304,
552823402,residential,roundabout,True,False,5.87,"LINESTRING (-1.617977 42.7897924, -1.6180081 42.7897448)",,,,,
24423372,residential,roundabout,True,False,12.298,"LINESTRING (-1.6180081 42.7897448, -1.6180078 42.7897321, -1.6179799 42.7896895, -1.617917 42.7896687)",,,,,
552823382,residential,,True,False,31.171,"LINESTRING (-1.6180081 42.7897448, -1.6180502 42.78969, -1.6181074 42.7896505, -1.6182021 42.7896413, -1.618324 42.7896476)",Calle Cordovilla,,,,
24422763,residential,roundabout,True,False,23.548000000000002,"LINESTRING (-1.6204934 42.7937391, -1.6205532 42.7936867, -1.6205754 42.7936305, -1.6205606 42.7935847, -1.6205388 42.7935504)",,,,,
27430639,residential,,False,True,9.687,"LINESTRING (-1.6171358 42.7885548, -1.6171186 42.788641)",Calle del frontón,,,,
27430595,residential,,True,False,29.311,"LINESTRING (-1.6171358 42.7885548, -1.6170521 42.7885442, -1.6167834 42.7885039)",Avenida del Sadar,,,,
28422372,residential,,True,False,31.000000000000004,"LINESTRING (-1.6145821 42.7927937, -1.6143626 42.7927463, -1.6143199 42.7927353, -1.614217 42.7927171)",Avenida Anaitasuna,50,,,2
82650254,residential,,True,False,127.365,"LINESTRING (-1.6145821 42.7927937, -1.6149187 42.7925821, -1.6157712 42.7920517)",Paraje Entremutilvas,,,,2
24423376,tertiary,,False,False,121.58700000000002,"LINESTRING (-1.6198126 42.792351, -1.6199983 42.7925941, -1.620423 42.7931338, -1.6205284 42.7932228, -1.6205852 42.7932835)",Avenida de Pamplona,,,NA-2304,
24423376,tertiary,,False,True,105.46900000000001,"LINESTRING (-1.6198126 42.792351, -1.619794 42.7923248, -1.6196433 42.7921267, -1.6191754 42.7915258)",Avenida de Pamplona,,,NA-2304,
25833208,residential,,False,False,103.382,"LINESTRING (-1.6198126 42.792351, -1.6204832 42.7921315, -1.6205494 42.7920828, -1.6209498 42.7919508)",Avenida de Pamplona,,,,
25833208,residential,,False,True,103.382,"LINESTRING (-1.6209498 42.7919508, -1.6205494 42.7920828, -1.6204832 42.7921315, -1.6198126 42.792351)",Avenida de Pamplona,,,,
25833240,residential,,False,False,47.452,"LINESTRING (-1.6192347 42.7906939, -1.6191486 42.7906971, -1.6186926 42.790839)",Avenida de Pamplona,,,,
24423376,tertiary,,False,False,81.889,"LINESTRING (-1.6186926 42.790839, -1.6191508 42.7914942)",Avenida de Pamplona,,,NA-2304,
24423376,tertiary,,False,True,65.688,"LINESTRING (-1.6186926 42.790839, -1.6183665 42.7902989)",Avenida de Pamplona,,,NA-2304,
25833240,residential,,False,True,47.452,"LINESTRING (-1.6186926 42.790839, -1.6191486 42.7906971, -1.6192347 42.7906939)",Avenida de Pamplona,,,,
24423376,tertiary,,False,False,65.688,"LINESTRING (-1.6183665 42.7902989, -1.6186926 42.790839)",Avenida de Pamplona,,,NA-2304,
24423376,tertiary,,False,True,15.354,"LINESTRING (-1.6183665 42.7902989, -1.6182818 42.7901756)",Avenida de Pamplona,,,NA-2304,
25833210,residential,,False,False,101.144,"LINESTRING (-1.6183665 42.7902989, -1.619056 42.7899838, -1.6194141 42.7898128)",Avenida de Pamplona,,,,
27281947,residential,,False,False,51.612,"LINESTRING (-1.6217851 42.7929609, -1.622322 42.7927155)",Paseo Mutilnova,,,,
171381578,residential,,False,False,80.301,"LINESTRING (-1.6217851 42.7929609, -1.6215887 42.7926476, -1.62146 42.7924214, -1.6214101 42.7922944)",Paseo Mutilnova,,,,
171381578,residential,,False,True,76.787,"LINESTRING (-1.6217851 42.7929609, -1.6220403 42.7932558, -1.6222847 42.7935461)",Paseo Mutilnova,,,,
27281946,residential,,False,False,51.552,"LINESTRING (-1.6222847 42.7935461, -1.6228209 42.7933009)",Paseo Mutilnova,,,,
171381578,residential,,False,False,76.787,"LINESTRING (-1.6222847 42.7935461, -1.6220403 42.7932558, -1.6217851 42.7929609)",Paseo Mutilnova,,,,
27312262,residential,roundabout,True,False,10.648,"LINESTRING (-1.6135523 42.7913808, -1.6136174 42.7913841, -1.6136801 42.7913709)",,,,,
46157809,residential,,True,False,143.21399999999997,"LINESTRING (-1.6135523 42.7913808, -1.6136144 42.7915937, -1.6136622 42.7917491, -1.6137368 42.7919099, -1.6138378 42.7920843, -1.6139511 42.792237, -1.6140445 42.7923504, -1.6140715 42.7924059, -1.6140688 42.7924526, -1.6140282 42.7925101, -1.613948 42.7925562)",Calle Irulegui,30,,,
27430698,residential,,True,False,56.426,"LINESTRING (-1.6161959 42.7891258, -1.6156234 42.7894104)",Calle Mayor,,,,
27430639,residential,,False,False,9.687,"LINESTRING (-1.6171186 42.788641, -1.6171358 42.7885548)",Calle del frontón,,,,
27430702,residential,,True,False,67.366,"LINESTRING (-1.6171186 42.788641, -1.617272 42.788839, -1.6174421 42.7890067, -1.6174923 42.7890414, -1.6176401 42.7890889)",Calle del frontón,,,,
"[31566521, 24423388]",residential,,False,"[False, True]",103.45199999999998,"LINESTRING (-1.6158711 42.790598, -1.6160399 42.7903895, -1.6162406 42.7899852, -1.6159185 42.7898829)",Calle Irulegui,,,,
552823384,residential,,True,False,44.309,"LINESTRING (-1.6184688 42.7888114, -1.6179521 42.7886889)",Avenida del Sadar,,,,
27312262,residential,roundabout,True,False,5.875,"LINESTRING (-1.6136748 42.7911192, -1.6136406 42.7911108, -1.613605 42.7911072)",,,,,
28421443,residential,,True,False,109.202,"LINESTRING (-1.6137654 42.7913102, -1.6150997 42.7912345)",Calle Irulegui,,,,2
27312262,residential,roundabout,True,False,25.073999999999998,"LINESTRING (-1.6137654 42.7913102, -1.6137845 42.7912673, -1.613784 42.7912222, -1.6137638 42.7911796, -1.6137261 42.791144, -1.6136748 42.7911192)",,,,,
27281410,residential,,True,False,261.084,"LINESTRING (-1.613605 42.7911072, -1.6135473 42.7910228, -1.6135374 42.7908859, -1.6135456 42.7907104, -1.6135833 42.7904023, -1.6136832 42.7900266, -1.6136907 42.7900068, -1.6137765 42.7897815, -1.6139339 42.7894631, -1.6140745 42.7892356, -1.6142237 42.7890396, -1.6143005 42.7889371, -1.6143608 42.7888905)",Calle Irulegui,,,,
27312262,residential,roundabout,True,False,11.267,"LINESTRING (-1.613605 42.7911072, -1.6135591 42.79111, -1.6135155 42.7911209, -1.6134768 42.7911391)",,,,,
27312262,residential,roundabout,True,False,33.941,"LINESTRING (-1.6134768 42.7911391, -1.6134376 42.7911719, -1.6134141 42.7912119, -1.6134088 42.7912554, -1.6134221 42.7912979, -1.6134527 42.7913352, -1.6134975 42.7913638, -1.6135523 42.7913808)",,,,,
27312262,residential,roundabout,True,False,9.821,"LINESTRING (-1.6136801 42.7913709, -1.6137294 42.7913456, -1.6137654 42.7913102)",,,,,
24423398,residential,,False,False,104.033,"LINESTRING (-1.6143441 42.7900309, -1.6148902 42.7897026, -1.6153655 42.7894731)",Calle Mayor,,,,
28421445,residential,,False,True,123.963,"LINESTRING (-1.6143441 42.7900309, -1.6142416 42.7901858, -1.614179 42.7903572, -1.614101 42.7905958, -1.6140435 42.7908827, -1.6140247 42.7911121)",Avenida del Sadar,,,,
27430698,residential,,True,False,45.843,"LINESTRING (-1.6167408 42.7890547, -1.616283 42.789087, -1.6161959 42.7891258)",Calle Mayor,,,,
"[171225147, 27430700]",residential,,True,False,70.449,"LINESTRING (-1.6167408 42.7890547, -1.6170488 42.7890451, -1.6171186 42.788641)","['Calle del frontón', 'Calle Mayor']",,,,
27430595,residential,,True,False,41.475,"LINESTRING (-1.6153374 42.7887744, -1.615032 42.788926, -1.6149194 42.7889865)",Avenida del Sadar,,,,
27430595,residential,,True,False,72.428,"LINESTRING (-1.6161529 42.7885269, -1.6158166 42.7885954, -1.6155499 42.7886825, -1.6153374 42.7887744)",Avenida del Sadar,,,,
27430612,residential,,True,False,69.56700000000001,"LINESTRING (-1.6161529 42.7885269, -1.6162883 42.7887569, -1.6161959 42.7891258)",Calle Nueva,,,,
94634544,residential,,True,False,24.651,"LINESTRING (-1.6179521 42.7886889, -1.6179266 42.7889098)",Plaza San Pedro,,,,
552823383,residential,,True,False,68.594,"LINESTRING (-1.6179521 42.7886889, -1.6179005 42.7886707, -1.6176469 42.7886101, -1.6171358 42.7885548)",Avenida del Sadar,,,,
31566499,residential,,True,False,30.824,"LINESTRING (-1.6179266 42.7889098, -1.617845 42.7889475, -1.6176878 42.7890537, -1.6176401 42.7890889)",Plaza San Pedro,,,,
94634544,residential,,True,False,23.86,"LINESTRING (-1.6179266 42.7889098, -1.6179454 42.7889665, -1.6179568 42.7891225)",Plaza San Pedro,,,,
31566520,residential,,True,False,26.268,"LINESTRING (-1.6176401 42.7890889, -1.6177194 42.7891087, -1.6179568 42.7891225)",Plaza San Pedro,,,,
31566516,residential,,True,False,59.688,"LINESTRING (-1.6180454 42.7891564, -1.6183455 42.7890841, -1.618376 42.7890561, -1.6183474 42.7889866, -1.6184688 42.7888114)",Calle San Pedro,,,,
270189035,residential,,True,False,31.095,"LINESTRING (-1.6180454 42.7891564, -1.6181468 42.7892258, -1.6181606 42.7892396, -1.6183033 42.7893616)",Calle San Pedro,,,,
27430704,residential,,True,False,19.797,"LINESTRING (-1.6183302 42.7894742, -1.6182996 42.7895697, -1.618324 42.7896476)",Calle Cordovilla,,,,
94634514,residential,,True,False,40.064,"LINESTRING (-1.6183302 42.7894742, -1.618063 42.7895962, -1.617917 42.7896687)",Calle Cordovilla,,,,
27430704,residential,,True,False,15.937000000000001,"LINESTRING (-1.6183033 42.7893616, -1.6183771 42.7894273, -1.6183302 42.7894742)",Calle Cordovilla,,,,
27430703,residential,,True,False,62.756,"LINESTRING (-1.6189386 42.7890463, -1.6186203 42.7892167, -1.6184489 42.7892801, -1.6183033 42.7893616)",Calle del río,,,,
552823384,residential,,True,False,46.643,"LINESTRING (-1.6189386 42.7890463, -1.6187972 42.7889506, -1.6184688 42.7888114)",Avenida del Sadar,,,,
24421140,residential,,True,False,113.06700000000001,"LINESTRING (-1.6150631 42.787466, -1.6152367 42.7870917, -1.615403 42.7867873, -1.6154291 42.7867441, -1.615451 42.7867215, -1.6154812 42.7866905, -1.6155505 42.7866332, -1.6156745 42.7865833)",Avenida del Sadar,,,,
27430611,residential,,False,False,98.83,"LINESTRING (-1.6169122 42.7868875, -1.6159195 42.7865741, -1.6158109 42.7865211)",Paseo Ibaialde,,,,
27430611,residential,,False,True,98.83,"LINESTRING (-1.6158109 42.7865211, -1.6159195 42.7865741, -1.6169122 42.7868875)",Paseo Ibaialde,,,,
94634564,residential,roundabout,True,False,10.149000000000001,"LINESTRING (-1.6158109 42.7865211, -1.6158339 42.7864825, -1.615839 42.7864335)",,,,,
27430606,residential,,False,False,100.635,"LINESTRING (-1.6162131 42.7859815, -1.6172727 42.7864445)",Paseo Ibaialde,,,,
94634601,residential,,True,False,67.015,"LINESTRING (-1.6162131 42.7859815, -1.6164092 42.7857474, -1.6166706 42.7854815)",Paseo Ibaialde,,,,
27430606,residential,,False,True,100.635,"LINESTRING (-1.6172727 42.7864445, -1.6162131 42.7859815)",Paseo Ibaialde,,,,
171230226,residential,,False,True,102.401,"LINESTRING (-1.6179011 42.7872937, -1.6187011 42.7865842)",Paseo Ibaialde,,,,
46157805,residential,,False,False,74.312,"LINESTRING (-1.6179011 42.7872937, -1.6177438 42.7874423, -1.6176374 42.7873496, -1.617596 42.7873134, -1.6177512 42.7871953, -1.6179011 42.7872937)",Paseo Ibaialde,,,,
46157805,residential,,False,True,74.31200000000001,"LINESTRING (-1.6179011 42.7872937, -1.6177512 42.7871953, -1.617596 42.7873134, -1.6176374 42.7873496, -1.6177438 42.7874423, -1.6179011 42.7872937)",Paseo Ibaialde,,,,
