osmid,oneway,name,highway,reversed,length,geometry,ref,access,lanes,maxspeed,junction
60795357,False,Calle Ramón y Cajal,residential,False,65.547,"LINESTRING (-4.2107777 40.0496957, -4.2106176 40.050175, -4.2105869 40.0502668)",,,,,
60795357,False,Calle Ramón y Cajal,residential,True,44.551,"LINESTRING (-4.2107777 40.0496957, -4.2108382 40.0493958, -4.2108581 40.0492998)",,,,,
180166774,False,Calle General Moscardó,residential,True,116.984,"LINESTRING (-4.2107777 40.0496957, -4.210703 40.0496924, -4.2094054 40.0496381)",,,,,
60795357,False,Calle Ramón y Cajal,residential,True,65.547,"LINESTRING (-4.2105869 40.0502668, -4.2106176 40.050175, -4.2107777 40.0496957)",,,,,
180166756,True,Calle Madre Isabel Larrañaga,residential,False,122.31500000000001,"LINESTRING (-4.2105869 40.0502668, -4.2105301 40.0502567, -4.2103104 40.0502175, -4.2099799 40.0501721, -4.2097135 40.050169, -4.2095947 40.0502118, -4.2092072 40.050335)",,,,,
180318166,False,Calle Dieciocho de Julio,residential,False,4.101,"LINESTRING (-4.2085912 40.050429, -4.2085545 40.0504051)",,,,,
180166756,True,Calle Madre Isabel Larrañaga,residential,False,78.001,"LINESTRING (-4.2085912 40.050429, -4.2085038 40.0504787, -4.2084048 40.0505693, -4.2082739 40.050689, -4.2079966 40.0509596)",,,,,
180012679,False,Calle Primera Transversal,residential,False,63.167,"LINESTRING (-4.2068961 40.0521479, -4.2072515 40.0526466)",,,,,
180012704,False,Calle Hermanos Álvarez Quiintero,residential,False,58.534000000000006,"LINESTRING (-4.2068961 40.0521479, -4.2065305 40.0522641, -4.2063119 40.0524121)",,,,,
180012704,False,Calle Hermanos Álvarez Quiintero,residential,True,77.302,"LINESTRING (-4.2068961 40.0521479, -4.2071667 40.0520641, -4.2073373 40.051929, -4.2074964 40.0516726)",,,,,
180012727,False,Calle Quinta Transversal,residential,True,57.741,"LINESTRING (-4.2057148 40.0540121, -4.2053669 40.0535663)",,,,,
351372606,False,Calle Paralela,residential,True,43.023,"LINESTRING (-4.2057148 40.0540121, -4.2061401 40.053803)",,,,,
180012727,False,Calle Quinta Transversal,residential,False,65.27199999999999,"LINESTRING (-4.2057148 40.0540121, -4.2059082 40.0542515, -4.2062086 40.0544527)",,,,,
45569537,False,Calle Don Hipólito Ezquerra,residential,False,59.133,"LINESTRING (-4.20774 40.053893, -4.2072094 40.0542363)",,,,,
60795358,False,Calle Don Hipólito Ezquerra,residential,False,65.029,"LINESTRING (-4.20774 40.053893, -4.2083877 40.0535828)",,,,,
180012720,False,Calle Segunda Transversal,residential,True,83.112,"LINESTRING (-4.20774 40.053893, -4.2070855 40.0533383)",,,,,
60795358,False,Calle Don Hipólito Ezquerra,residential,True,65.029,"LINESTRING (-4.2083877 40.0535828, -4.20774 40.053893)",,,,,
60795365,False,Calle Toledo,residential,False,66.173,"LINESTRING (-4.2083877 40.0535828, -4.2086346 40.0541471)",,,,,
60795365,False,Calle Toledo,residential,True,131.344,"LINESTRING (-4.2083877 40.0535828, -4.2081699 40.0527153, -4.2081583 40.0526688, -4.208062 40.0524294)",,,,,
180379944,False,Calle Don Hipólito Ezquerra,residential,True,97.53500000000001,"LINESTRING (-4.2083877 40.0535828, -4.2093 40.0532267, -4.2094217 40.0532316)",,,,,
890120185,True,Avenida del Cristo del Amparo,secondary,False,12.824,"LINESTRING (-4.2110911 40.0487045, -4.211071 40.0485902)",CM-4011,,,,
180154894,True,Calle Beato Juan de Ávila,residential,False,138.451,"LINESTRING (-4.2110911 40.0487045, -4.2111679 40.0487172, -4.2117963 40.048791, -4.2124218 40.0488592, -4.2126994 40.0488895)",,,,,
196848729,False,Plaza Generalísimo,residential,True,50.099,"LINESTRING (-4.20877 40.0522595, -4.2092833 40.05248)",,,,,
"[180379941, 180379942]",True,Plaza Generalísimo,residential,False,118.735,"LINESTRING (-4.20877 40.0522595, -4.2087527 40.0522839, -4.2084976 40.0526433, -4.2085312 40.0526566, -4.2090097 40.0528455, -4.2090828 40.0527263, -4.2091201 40.0526755)",,,,,
196848729,False,Plaza Generalísimo,residential,False,25.798,"LINESTRING (-4.2091201 40.0526755, -4.2092833 40.05248)",,,,,
180379946,False,Calle Seis de Octubre,residential,False,53.493,"LINESTRING (-4.2091201 40.0526755, -4.2091714 40.0527284, -4.2092417 40.0527996, -4.2093221 40.0528809, -4.2094985 40.0530596)",,,,,
180379946,False,Calle Seis de Octubre,residential,False,20.212,"LINESTRING (-4.2094985 40.0530596, -4.2094217 40.0532316)",,,,,
180379946,False,Calle Seis de Octubre,residential,True,53.493,"LINESTRING (-4.2094985 40.0530596, -4.2093221 40.0528809, -4.2092417 40.0527996, -4.2091714 40.0527284, -4.2091201 40.0526755)",,,,,
"[180416931, 180416940]",True,Calle Santísima Trinidad,residential,False,50.847,"LINESTRING (-4.2094985 40.0530596, -4.2095261 40.0530037, -4.2096835 40.0528665, -4.2098385 40.0527402, -4.2098913 40.0527302)",,,,,
60795780,False,Calle Plus Ultra,residential,True,71.986,"LINESTRING (-4.2114808 40.0540195, -4.2107737 40.0536643)",,yes,,,
179988020,False,Calle Calvo Sotelo,residential,False,142.555,"LINESTRING (-4.2114808 40.0540195, -4.2107732 40.0551815)",,,,,
179988020,False,Calle Calvo Sotelo,residential,True,54.884,"LINESTRING (-4.2114808 40.0540195, -4.2118096 40.0535949)",,,,,
180319590,False,Calle Benito Lorenzo,residential,False,192.36700000000002,"LINESTRING (-4.2114808 40.0540195, -4.2118185 40.0542923, -4.2123321 40.0547206, -4.2131483 40.0551755)",,yes,,,
180416935,True,Calle Pío XII,residential,False,145.211,"LINESTRING (-4.2100804 40.0513693, -4.2100306 40.0513414, -4.2098396 40.0512314, -4.2093306 40.0506487, -4.2089703 40.050395)",,,,,
180416942,True,Calle Ramón y Cajal,residential,False,98.268,"LINESTRING (-4.2100804 40.0513693, -4.2100954 40.0513286, -4.2102961 40.0509374, -4.2104711 40.0505381)",,,,,
81509158,False,Plaza de José Antonio,residential,True,11.22,"LINESTRING (-4.2094217 40.0532316, -4.2095017 40.0533118)",,,,,
180379946,False,Calle Seis de Octubre,residential,True,20.212,"LINESTRING (-4.2094217 40.0532316, -4.2094985 40.0530596)",,,,,
180379944,False,Calle Don Hipólito Ezquerra,residential,False,97.53500000000001,"LINESTRING (-4.2094217 40.0532316, -4.2093 40.0532267, -4.2083877 40.0535828)",,,,,
84014938,False,Calle Juan Caro,residential,True,87.655,"LINESTRING (-4.2079175 40.0548356, -4.2069438 40.0550924)",,,,,
179904309,False,Calle García,residential,False,89.85,"LINESTRING (-4.2079175 40.0548356, -4.2072094 40.0542363)",,,,,
180431580,False,Calle Juan Caro,residential,False,83.866,"LINESTRING (-4.2079175 40.0548356, -4.2080893 40.0548268, -4.2082621 40.0548528, -4.2087404 40.0551749)",,,,,
84015030,False,Calle Principal,residential,False,53.699,"LINESTRING (-4.2072515 40.0526466, -4.2067195 40.0529062)",,,,,
180012679,False,Calle Primera Transversal,residential,True,63.167,"LINESTRING (-4.2072515 40.0526466, -4.2068961 40.0521479)",,,,,
84015030,False,Calle Principal,residential,True,74.917,"LINESTRING (-4.2072515 40.0526466, -4.2075766 40.0524817, -4.208062 40.0524294)",,,,,
"[351372606, 180012679]",False,"['Calle Primera Transversal', 'Calle Paralela']",residential,False,110.165,"LINESTRING (-4.2072515 40.0526466, -4.2076103 40.0530802, -4.2070855 40.0533383)",,,,,
898067359,True,,tertiary,False,1.063,"LINESTRING (-4.205262 40.0513291, -4.2052739 40.0513262)",TO-1927,,1,30,roundabout
60795365,False,Calle Toledo,residential,False,82.862,"LINESTRING (-4.2059898 40.051402, -4.2069547 40.0515009)",,,,,
180012723,False,Calle Ricardo Zamora,residential,False,58.5,"LINESTRING (-4.2059898 40.051402, -4.2060301 40.0519272)",,,,,
60795365,False,Calle Toledo,residential,True,46.425,"LINESTRING (-4.2059898 40.051402, -4.205765 40.0513721, -4.2054491 40.0513496)",,,,,
45569537,False,Calle Don Hipólito Ezquerra,residential,True,43.47,"LINESTRING (-4.2053841 40.0554618, -4.2057846 40.0552192)",,,,,
84014938,False,Calle Juan Caro,residential,False,43.175,"LINESTRING (-4.2053841 40.0554618, -4.2058742 40.0553616)",,,,,
180012713,False,Calle San José Obrero,residential,False,109.519,"LINESTRING (-4.2053841 40.0554618, -4.2046637 40.0546457)",,,,,
351372595,False,Avenida de Santiago,residential,False,39.171,"LINESTRING (-4.2053841 40.0554618, -4.2049723 40.0556191)",,,,,
84015030,False,Calle Principal,residential,True,45.073,"LINESTRING (-4.2041967 40.0541373, -4.2046467 40.0539236)",,,,,
180012713,False,Calle San José Obrero,residential,False,40.34,"LINESTRING (-4.2041967 40.0541373, -4.2039234 40.0538409)",,,,,
180012713,False,Calle San José Obrero,residential,True,35.655,"LINESTRING (-4.2041967 40.0541373, -4.2044251 40.0544061)",,,,,
