osmid,oneway,name,highway,maxspeed,reversed,length,tunnel,geometry,lanes
131553947,False,Calle Granaderos,residential,30,True,266.579,,"LINESTRING (-3.7910978 40.3829455, -3.7910714 40.3829254, -3.7909945 40.3828686, -3.7902421 40.3822864, -3.7901546 40.3822142, -3.790034 40.3821242, -3.7893582 40.3816059, -3.7891542 40.3814506, -3.7888832 40.3812422)",2
27956728,True,Calle Fuente de Lima,residential,,False,12.053,,"LINESTRING (-3.7829125 40.3834301, -3.7829588 40.3833949, -3.7830015 40.3833462)",
44337636,False,Calle Fuente de Lima,residential,,False,80.41199999999999,,"LINESTRING (-3.7829125 40.3834301, -3.7830345 40.3834915, -3.783488 40.3837208, -3.7835114 40.3837326, -3.7836047 40.3837798, -3.7837041 40.3838293)",
44337636,False,Calle Fuente de Lima,residential,,True,14.683,,"LINESTRING (-3.7829125 40.3834301, -3.7828033 40.3833775, -3.782766 40.3833595)",
44337635,False,Calle Fuente del Tiro,residential,,True,65.74,,"LINESTRING (-3.7827449 40.3846146, -3.782379 40.3844382, -3.7822183 40.3843606, -3.7820913 40.3842958)",2
44337633,False,Calle Fuente del Tiro,residential,,True,39.49,,"LINESTRING (-3.7820913 40.3842958, -3.7820042 40.3842526, -3.7817006 40.384102)",2
44337634,True,Calle Faustino Cordón Bonet,residential,,False,120.61000000000001,,"LINESTRING (-3.7820913 40.3842958, -3.782148 40.384228, -3.7827497 40.3835077, -3.7828444 40.3834426, -3.7829125 40.3834301)",
44337635,False,Calle Fuente del Tiro,residential,,False,65.74,,"LINESTRING (-3.7820913 40.3842958, -3.7822183 40.3843606, -3.782379 40.3844382, -3.7827449 40.3846146)",2
27956726,True,Calle de Fray José Cerdeiriña,residential,,False,51.246,,"LINESTRING (-3.7817006 40.384102, -3.7816551 40.3841719, -3.7816225 40.3842273, -3.7813794 40.3844909)",
44337633,False,Calle Fuente del Tiro,residential,,False,39.49,,"LINESTRING (-3.7817006 40.384102, -3.7820042 40.3842526, -3.7820913 40.3842958)",2
"[44337637, 27956727]",False,Calle Fuente de Lima,residential,,"[False, True]",107.95599999999999,,"LINESTRING (-3.780715 40.3823293, -3.7808353 40.3823923, -3.7813703 40.3826538, -3.781553 40.382737, -3.7817741 40.3828503, -3.7817842 40.3828572)",
35341738,True,Calle Fuente de Lima,residential,,False,52.195,,"LINESTRING (-3.7837041 40.3838293, -3.7838274 40.3839736, -3.7838427 40.3839915, -3.783862 40.3840176, -3.7838737 40.3840484, -3.7838771 40.3841003, -3.7838687 40.384157, -3.783825 40.3842564)",
44337636,False,Calle Fuente de Lima,residential,,True,80.412,,"LINESTRING (-3.7837041 40.3838293, -3.7836047 40.3837798, -3.7835114 40.3837326, -3.783488 40.3837208, -3.7830345 40.3834915, -3.7829125 40.3834301)",
"[27956728, 553501865]",True,Calle Fuente de Lima,residential,,False,139.663,,"LINESTRING (-3.7830015 40.3833462, -3.7830004 40.383272, -3.782991 40.3832282, -3.7829694 40.3831999, -3.7829247 40.3831741, -3.7828885 40.3831558, -3.7823814 40.3828989, -3.7821791 40.3827964, -3.7820644 40.3827383, -3.7819791 40.3827151, -3.7818608 40.3827917, -3.7817842 40.3828572)",
1131142419,True,Calle Fuente de Lima,residential,,False,21.355999999999998,,"LINESTRING (-3.7830015 40.3833462, -3.7829723 40.3833364, -3.7829378 40.3833303, -3.7828829 40.3833256, -3.782829 40.3833303, -3.7828086 40.3833337, -3.782766 40.3833595)",
44337636,False,Calle Fuente de Lima,residential,,False,100.178,,"LINESTRING (-3.7817842 40.3828572, -3.7819203 40.3829274, -3.7820556 40.3829971, -3.7822794 40.3831124, -3.7827344 40.3833444, -3.782766 40.3833595)",
"[44337637, 27956727]",False,Calle Fuente de Lima,residential,,"[False, True]",107.956,,"LINESTRING (-3.7817842 40.3828572, -3.7817741 40.3828503, -3.781553 40.382737, -3.7813703 40.3826538, -3.7808353 40.3823923, -3.780715 40.3823293)",
27956726,True,Calle de Fray José Cerdeiriña,residential,,False,37.23,,"LINESTRING (-3.7813794 40.3844909, -3.7811402 40.3847718)",
201971225,True,Calle de Fray José Cerdeiriña,residential,,False,37.514,,"LINESTRING (-3.7815098 40.3849577, -3.7811402 40.3847718)",
35341739,True,Calle de Faustino Cordón Bonet,residential,,False,88.616,,"LINESTRING (-3.7815098 40.3849577, -3.7815683 40.3848809, -3.7819963 40.3843884, -3.7820913 40.3842958)",
27956726,True,Calle de Fray José Cerdeiriña,residential,,False,38.17,,"LINESTRING (-3.780863 40.3850737, -3.7806198 40.3853627)",
552371702,True,Paseo de Extremadura,unclassified,,False,253.87,,"LINESTRING (-3.786433 40.3823989, -3.7842328 40.3839493)",2
194756685,True,Paseo de Extremadura,motorway,,False,101.561,,"LINESTRING (-3.783825 40.3842564, -3.783422 40.3846042, -3.7830868 40.3849741)",
35341736,True,Calle Fuente de Lima,residential,,False,49.385,,"LINESTRING (-3.7842328 40.3839493, -3.7841451 40.3839726, -3.7840971 40.383978, -3.7840478 40.3839722, -3.7839276 40.3839275, -3.7839173 40.383923, -3.7837041 40.3838293)",
681824339,True,Paseo de Extremadura,motorway_link,,False,48.572,,"LINESTRING (-3.7842328 40.3839493, -3.7840227 40.3841052, -3.783825 40.3842564)",2
"[27959195, 552371703]",True,Paseo de Extremadura,unclassified,70,False,392.567,,"LINESTRING (-3.7826457 40.3854614, -3.7828753 40.3853351, -3.7830883 40.3851856, -3.7834916 40.3849084, -3.7842487 40.384358, -3.7856697 40.3833552, -3.7860645 40.3830801)","['1', '2']"
71225569,True,Paseo de Extremadura,unclassified,,False,86.454,,"LINESTRING (-3.7871603 40.3818534, -3.786433 40.3823989)",2
27959196,True,Avenida de la Aviación,unclassified,,False,112.382,,"LINESTRING (-3.7871603 40.3818534, -3.7870207 40.3818699, -3.7869701 40.3818759, -3.7868582 40.3818582, -3.7867701 40.3817863, -3.7867217 40.3816963, -3.7867213 40.3816147, -3.7867465 40.3815508, -3.7868349 40.3814751, -3.7869252 40.3814415, -3.7870366 40.3814445, -3.7872452 40.3815057)",1
35341740,False,Calle Granaderos,residential,,True,19.907,,"LINESTRING (-3.7888832 40.3812422, -3.7887955 40.3811774, -3.7887541 40.3811474, -3.7887151 40.3811171)",1
131553947,False,Calle Granaderos,residential,30,False,266.57899999999995,,"LINESTRING (-3.7888832 40.3812422, -3.7891542 40.3814506, -3.7893582 40.3816059, -3.790034 40.3821242, -3.7901546 40.3822142, -3.7902421 40.3822864, -3.7909945 40.3828686, -3.7910714 40.3829254, -3.7910978 40.3829455)",2
572898160,False,Avenida de los Arqueros,residential,,False,4.196,,"LINESTRING (-3.7911473 40.382944, -3.7910978 40.3829455)",
27956726,True,Calle de Fray José Cerdeiriña,residential,,False,40.973,,"LINESTRING (-3.7811402 40.3847718, -3.7810731 40.3848396, -3.780863 40.3850737)",
35341740,False,Calle Granaderos,residential,,False,19.907,,"LINESTRING (-3.7887151 40.3811171, -3.7887541 40.3811474, -3.7887955 40.3811774, -3.7888832 40.3812422)",1
44337636,False,Calle Fuente de Lima,residential,,False,14.683,,"LINESTRING (-3.782766 40.3833595, -3.7828033 40.3833775, -3.7829125 40.3834301)",
44337636,False,Calle Fuente de Lima,residential,,True,100.178,,"LINESTRING (-3.782766 40.3833595, -3.7827344 40.3833444, -3.7822794 40.3831124, -3.7820556 40.3829971, -3.7819203 40.3829274, -3.7817842 40.3828572)",
