osmid,oneway,lanes,name,highway,width,reversed,length,geometry,maxspeed,junction,access
"[44192504, 29137300]",True,1,Calle Hernán Cortés,residential,4,False,147.95,"LINESTRING (-4.9898216 36.4848761, -4.9896958 36.4848323, -4.9895717 36.4847885, -4.9895663 36.4847878, -4.9893981 36.4848162, -4.989339 36.4848262, -4.9892742 36.4848392, -4.9891099 36.4848721, -4.9889144 36.4849051, -4.9889003 36.4849075, -4.9888824 36.4849376, -4.9888217 36.4850679, -4.9887855 36.4851367, -4.9887047 36.4852933, -4.9887231 36.4853828, -4.988732 36.485433)",,,
230993063,False,,Calle Nueva,residential,,False,27.516,"LINESTRING (-4.9899166 36.4852401, -4.9902171 36.4851866)",,,
1231362655,True,,Calle Lagasca,residential,6,False,41.36,"LINESTRING (-4.9899166 36.4852401, -4.9898511 36.4849835, -4.9898323 36.48491, -4.9898216 36.4848761)",,,
206701849,False,,Calle Alicante,residential,,False,73.955,"LINESTRING (-4.9870061 36.4872199, -4.9869444 36.4872363, -4.9862565 36.4875003)",,,
1201192605,True,,Calle Fuente Nueva,residential,,False,49.634,"LINESTRING (-4.9870061 36.4872199, -4.9871633 36.4875734, -4.9872106 36.4876333)",,,
612214522,True,,Calle Fuente Nueva,residential,,False,21.002,"LINESTRING (-4.9882618 36.4895241, -4.9881569 36.4893551)",,,
612074719,False,,Avenida Oriental,residential,5,True,10.558,"LINESTRING (-4.9868053 36.4867619, -4.9866872 36.4867626)",,,
1201192605,True,,Calle Fuente Nueva,residential,,False,54.248,"LINESTRING (-4.9868053 36.4867619, -4.9868099 36.4868164, -4.9870061 36.4872199)",,,
1201192607,False,,Avenida Oriental,residential,5,True,47.743,"LINESTRING (-4.9868053 36.4867619, -4.9868688 36.4867578, -4.9873378 36.4867293)",,,
201906928,False,,Calle Del Pilar,residential,,False,74.587,"LINESTRING (-4.9853552 36.4880049, -4.9861733 36.4878733)",,,
612214591,False,,Calle Juan Illescas Pavón,residential,,False,89.612,"LINESTRING (-4.9853552 36.4880049, -4.9857688 36.488739)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,True,49.498,"LINESTRING (-4.9922456 36.4856986, -4.9922987 36.4856652, -4.9926833 36.485426)",,,
218037024,False,2,Avenida de la Constitución,residential,,True,50.498000000000005,"LINESTRING (-4.9922456 36.4856986, -4.9921869 36.4856328, -4.9921337 36.4855537, -4.9920993 36.4854996, -4.9920679 36.4854448, -4.9920294 36.4853649, -4.992016 36.4852892)",,,
218037030,True,,Calle Doctor Esteban San Mateo,residential,,False,27.863,"LINESTRING (-4.9922456 36.4856986, -4.9921381 36.4857638, -4.9920015 36.4858543)",,,
612065357,False,2,Avenida de la Constitución,residential,,False,80.316,"LINESTRING (-4.9922456 36.4856986, -4.9926394 36.4861798, -4.992742 36.4863006)",,,
88542657,False,,Calle Amor,residential,,False,57.728,"LINESTRING (-4.9874633 36.4898773, -4.9868688 36.49008)",,,
88542657,False,,Calle Amor,residential,,True,58.565,"LINESTRING (-4.9874633 36.4898773, -4.9880677 36.4896741)",,,
196280425,False,,Calle Jerez,residential,,False,46.57,"LINESTRING (-4.991198 36.4831946, -4.9907645 36.4834268)",,,
482784575,False,2,Avenida de la Constitución,residential,,True,27.568,"LINESTRING (-4.991198 36.4831946, -4.9913716 36.4833995)",,,
482784575,False,2,Avenida de la Constitución,residential,,False,71.449,"LINESTRING (-4.991198 36.4831946, -4.9910283 36.4829882, -4.9907582 36.4826581)",,,
482784575,False,2,Avenida de la Constitución,residential,,False,27.568,"LINESTRING (-4.9913716 36.4833995, -4.991198 36.4831946)",,,
204392230,True,,Calle Sp. Tolox,residential,,False,159.894,"LINESTRING (-4.9913716 36.4833995, -4.9918751 36.4831319, -4.9920437 36.4830508, -4.9920562 36.4830435, -4.9920682 36.4830394, -4.9920865 36.4830416, -4.9921808 36.483058, -4.9922081 36.4830628, -4.9922391 36.4831292, -4.9927478 36.4828583, -4.9928416 36.4827999)",,,
482784575,False,2,Avenida de la Constitución,residential,,True,48.077,"LINESTRING (-4.9913716 36.4833995, -4.9916258 36.483722, -4.991657 36.4837659)",,,
29137290,True,,Calle Lagasca,residential,6,False,103.983,"LINESTRING (-4.9895953 36.4837675, -4.9896398 36.4840115, -4.9896858 36.4841712, -4.9897354 36.4844088, -4.9897872 36.4846894)",,,
196280425,False,,Calle Jerez,residential,,True,113.37899999999999,"LINESTRING (-4.9895953 36.4837675, -4.9896647 36.4837575, -4.9901259 36.4836887, -4.9901978 36.4836775, -4.9903361 36.4836547, -4.9903749 36.48364, -4.9907645 36.4834268)",,,
206701850,False,,Calle Fuente Nueva,residential,,False,24.311,"LINESTRING (-4.9873058 36.4878381, -4.9872106 36.4876333)",,,
612214604,False,,Calle Del Pilar,residential,,True,21.51,"LINESTRING (-4.9873058 36.4878381, -4.9870665 36.4878582)",,,
206701850,False,,Calle Fuente Nueva,residential,,True,87.495,"LINESTRING (-4.9873058 36.4878381, -4.9873603 36.4879409, -4.9876923 36.488561)",,,
196296822,True,1,Avenida Virgen del Rocío,tertiary,6,False,110.066,"LINESTRING (-4.9951022 36.4827461, -4.9953367 36.4831503, -4.9955405 36.4835617, -4.9955776 36.4836582)",,,
482784575,False,2,Avenida de la Constitución,residential,,True,71.449,"LINESTRING (-4.9907582 36.4826581, -4.9910283 36.4829882, -4.991198 36.4831946)",,,
612074724,True,1,Calle Andalucía,residential,,False,129.283,"LINESTRING (-4.9907582 36.4826581, -4.9903606 36.4828727, -4.9902684 36.4829224, -4.9898941 36.4829832, -4.9897607 36.4830049, -4.9894953 36.4830481, -4.9894292 36.4830588)",,,
139240533,False,,Avenida Linda Vista,residential,,True,63.985,"LINESTRING (-4.9928416 36.4827999, -4.9929108 36.4829233, -4.993181 36.483306)",,,
196290100,True,,Calle Palencia,residential,,False,81.613,"LINESTRING (-4.9928416 36.4827999, -4.9929339 36.4827342, -4.9935539 36.4823411)",50,,
139240490,True,,Calle Cuenca,residential,,False,58.698,"LINESTRING (-4.9943892 36.4831867, -4.9943324 36.4831304, -4.9939755 36.4827768)",,,
139242115,True,,Calle Dr. Eusebio Ramírez,residential,,False,80.399,"LINESTRING (-4.9943892 36.4831867, -4.9944288 36.4831613, -4.9950487 36.4827779, -4.9951022 36.4827461)",,,yes
139240533,False,,Avenida Linda Vista,residential,,True,57.756,"LINESTRING (-4.993181 36.483306, -4.9934446 36.4837802)",,,
482784576,True,,Calle Toledo,residential,,False,117.985,"LINESTRING (-4.993181 36.483306, -4.9921416 36.4839598)",,,
139240533,False,,Avenida Linda Vista,residential,,False,63.985,"LINESTRING (-4.993181 36.483306, -4.9929108 36.4829233, -4.9928416 36.4827999)",,,
609883149,False,,,residential,,True,6.205,"LINESTRING (-4.9955776 36.4836582, -4.9956416 36.4836366)",,,
139240502,False,,Calle Doctor Esteban San Mateo,residential,,False,181.641,"LINESTRING (-4.9955776 36.4836582, -4.9955215 36.4836928, -4.9939658 36.4846527)",,,
196296822,True,1,Avenida Virgen del Rocío,tertiary,6,False,236.535,"LINESTRING (-4.9955776 36.4836582, -4.9956281 36.4837867, -4.995755 36.4842174, -4.9958396 36.4846502, -4.9958776 36.4851065, -4.9959181 36.4856519, -4.9959203 36.4857599)",,,
139240533,False,,Avenida Linda Vista,residential,,False,57.756,"LINESTRING (-4.9934446 36.4837802, -4.993181 36.483306)",,,
139240533,False,,Avenida Linda Vista,residential,,True,29.532,"LINESTRING (-4.9934446 36.4837802, -4.9935954 36.4840165)",,,
139242115,True,,Calle Dr. Eusebio Ramírez,residential,,False,107.18,"LINESTRING (-4.9934446 36.4837802, -4.9942244 36.4832931, -4.9943892 36.4831867)",,,yes
218037024,False,2,Avenida de la Constitución,residential,,False,60.677,"LINESTRING (-4.9918235 36.4841535, -4.9919093 36.4846948)",,,
482784575,False,2,Avenida de la Constitución,residential,,False,45.787,"LINESTRING (-4.9918235 36.4841535, -4.991802 36.4840863, -4.9917838 36.4840296, -4.9917655 36.4839712, -4.9917345 36.4838936, -4.9916878 36.4838156, -4.991657 36.4837659)",,,
201886833,False,,Calle 28 de Febrero,residential,,True,109.38,"LINESTRING (-4.9883717 36.4843957, -4.9884869 36.4848716, -4.9883289 36.485354)",30,,
201886838,False,,Calle Juan Ramón Jiménez,residential,,False,100.981,"LINESTRING (-4.988027 36.4844789, -4.9883289 36.485354)",30,,
139242115,True,,Calle Dr. Eusebio Ramírez,residential,,False,116.912,"LINESTRING (-4.9924115 36.4844248, -4.9934446 36.4837802)",,,yes
220769405,True,,Calle Doctor Carlos Bufala,residential,,False,57.261,"LINESTRING (-4.9924115 36.4844248, -4.9923826 36.4844001, -4.9922915 36.4842336, -4.9921416 36.4839598)",,,
139240498,False,,Calle Almería,residential,,True,17.762,"LINESTRING (-4.9861989 36.484489, -4.9863207 36.4846152)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,False,41.848,"LINESTRING (-4.9939658 36.4846527, -4.9935951 36.4848825)",,,
139240533,False,,Avenida Linda Vista,residential,,False,28.728,"LINESTRING (-4.9939658 36.4846527, -4.9938296 36.4844187)",,,
612243207,False,,Avenida Linda Vista,residential,,True,53.376,"LINESTRING (-4.9939658 36.4846527, -4.994374 36.485003)",,,
139240502,False,,Calle Doctor Esteban San Mateo,residential,,True,181.641,"LINESTRING (-4.9939658 36.4846527, -4.9955215 36.4836928, -4.9955776 36.4836582)",,,
139240529,True,,Calle Dr. Jesús Gálvez,residential,,False,103.122,"LINESTRING (-4.9919902 36.4846851, -4.9926354 36.4853844, -4.9926833 36.485426)",,,
139242115,True,,Calle Dr. Eusebio Ramírez,residential,,False,47.502,"LINESTRING (-4.9919902 36.4846851, -4.9922434 36.4845286, -4.9924115 36.4844248)",,,yes
218037024,False,2,Avenida de la Constitución,residential,,False,31.362,"LINESTRING (-4.991938 36.4848332, -4.991985 36.4851127)",,,
218037024,False,2,Avenida de la Constitución,residential,,True,15.602,"LINESTRING (-4.991938 36.4848332, -4.9919093 36.4846948)",,,
139240506,False,2,Calle Doctor Eusebio Ramírez,residential,,True,61.848,"LINESTRING (-4.991938 36.4848332, -4.9916986 36.4848696, -4.99126 36.4849436)",,,
139240518,False,,Calle Pepe Osorio,residential,,False,33.43,"LINESTRING (-4.9869266 36.4847775, -4.9866855 36.4845477)",,,
139240518,False,,Calle Pepe Osorio,residential,,True,145.466,"LINESTRING (-4.9869266 36.4847775, -4.9879482 36.4857957)",,,
205627048,False,,,residential,,True,36.767,"LINESTRING (-4.9869266 36.4847775, -4.986777 36.4850855)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,False,54.347,"LINESTRING (-4.9935951 36.4848825, -4.9931093 36.4851763)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,True,41.848,"LINESTRING (-4.9935951 36.4848825, -4.9939658 36.4846527)",,,
139240508,False,,Calle San Javier,residential,,True,51.401,"LINESTRING (-4.9935951 36.4848825, -4.9939359 36.4852548)",,,
201886835,False,,Calle Huelva,residential,,False,33.95,"LINESTRING (-4.9860687 36.4849361, -4.9857469 36.4850982)",,,
222914411,False,,Calle Potera,residential,,True,72.9,"LINESTRING (-4.9860687 36.4849361, -4.9866591 36.4853883)",,,
201886835,False,,Calle Huelva,residential,,True,40.383,"LINESTRING (-4.9860687 36.4849361, -4.9860793 36.4849088, -4.9861008 36.4848845, -4.9864202 36.4847204)",,,
201886835,False,,Calle Huelva,residential,,True,33.95,"LINESTRING (-4.9857469 36.4850982, -4.9860687 36.4849361)",,,
1237491974,False,,Calle Huelva,residential,,False,41.901,"LINESTRING (-4.9857469 36.4850982, -4.9853015 36.4852155)",,,
"[201886841, 205381433]",False,,Calle San Idelfonso,residential,,False,82.64299999999999,"LINESTRING (-4.9857469 36.4850982, -4.9855157 36.4847621, -4.9854967 36.4847513, -4.9854658 36.4847551, -4.9851975 36.4848212, -4.9851533 36.4848274, -4.9850888 36.4848138)",,,
201886841,False,,Calle San Idelfonso,residential,,True,71.665,"LINESTRING (-4.9857469 36.4850982, -4.9857897 36.4851562, -4.9859647 36.4853913, -4.9861189 36.4855924, -4.9861918 36.4856245)",,,
139240509,False,,Calle San José,residential,,False,48.146,"LINESTRING (-4.994374 36.485003, -4.9939359 36.4852548)",,,
612243207,False,,Avenida Linda Vista,residential,,False,53.376,"LINESTRING (-4.994374 36.485003, -4.9939658 36.4846527)",,,
612243207,False,,Avenida Linda Vista,residential,,True,50.723,"LINESTRING (-4.994374 36.485003, -4.9947546 36.4853413)",,,
205627048,False,,,residential,,False,36.767,"LINESTRING (-4.986777 36.4850855, -4.9869266 36.4847775)",,,
139240498,False,,Calle Almería,residential,,False,51.897000000000006,"LINESTRING (-4.986777 36.4850855, -4.9867432 36.4850242, -4.9864202 36.4847204)",,,
139240498,False,,Calle Almería,residential,,True,132.686,"LINESTRING (-4.986777 36.4850855, -4.9872242 36.4855058, -4.9875085 36.4857667, -4.9877489 36.4859873)",,,
205627048,False,,,residential,,True,35.448,"LINESTRING (-4.986777 36.4850855, -4.9866714 36.4853126, -4.9866591 36.4853883)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,False,47.132,"LINESTRING (-4.9931093 36.4851763, -4.9926833 36.485426)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,True,54.347,"LINESTRING (-4.9931093 36.4851763, -4.9935951 36.4848825)",,,
220769405,True,,Calle Doctor Carlos Bufala,residential,,False,104.282,"LINESTRING (-4.9931093 36.4851763, -4.9924115 36.4844248)",,,
201886838,False,,Calle Juan Ramón Jiménez,residential,,False,7.974,"LINESTRING (-4.9883289 36.485354, -4.9883302 36.4854257)",30,,
201886838,False,,Calle Juan Ramón Jiménez,residential,,True,100.981,"LINESTRING (-4.9883289 36.485354, -4.988027 36.4844789)",30,,
201886833,False,,Calle 28 de Febrero,residential,,False,109.38,"LINESTRING (-4.9883289 36.485354, -4.9884869 36.4848716, -4.9883717 36.4843957)",30,,
205627048,False,,,residential,,True,20.185,"LINESTRING (-4.9866591 36.4853883, -4.9865706 36.4855553)",,,
222914411,False,,Calle Potera,residential,,False,72.9,"LINESTRING (-4.9866591 36.4853883, -4.9860687 36.4849361)",,,
201886832,False,,Calle Juan Fortuny,residential,,True,119.61800000000001,"LINESTRING (-4.9866591 36.4853883, -4.9869569 36.4856845, -4.9872224 36.4859472, -4.9875019 36.4862238)",,,
205627048,False,,,residential,,False,35.448,"LINESTRING (-4.9866591 36.4853883, -4.9866714 36.4853126, -4.986777 36.4850855)",,,
139240521,False,,Calle Extremadura,residential,,True,26.007,"LINESTRING (-4.9883302 36.4854257, -4.9881437 36.4856052)",,,
201886838,False,,Calle Juan Ramón Jiménez,residential,,False,4.885,"LINESTRING (-4.9883302 36.4854257, -4.988347 36.4854675)",30,,
201886838,False,,Calle Juan Ramón Jiménez,residential,,True,7.974,"LINESTRING (-4.9883302 36.4854257, -4.9883289 36.485354)",30,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,True,47.132,"LINESTRING (-4.9926833 36.485426, -4.9931093 36.4851763)",,,
88542661,False,,Calle Doctor Esteban San Mateo,residential,,False,49.498,"LINESTRING (-4.9926833 36.485426, -4.9922987 36.4856652, -4.9922456 36.4856986)",,,
139240529,True,,Calle Dr. Jesús Gálvez,residential,,False,107.599,"LINESTRING (-4.9926833 36.485426, -4.9933612 36.4861644, -4.9933747 36.4862131)",,,
139240509,False,,Calle San José,residential,,True,53.896,"LINESTRING (-4.9934455 36.4855367, -4.9939359 36.4852548)",,,
220769405,True,,Calle Doctor Carlos Bufala,residential,,False,50.094,"LINESTRING (-4.9934455 36.4855367, -4.9931093 36.4851763)",,,
205627048,False,,,residential,,False,20.185,"LINESTRING (-4.9865706 36.4855553, -4.9866591 36.4853883)",,,
"[139240532, 201906925]",False,,"['Calle Málaga', 'Calle de los Romeros']",residential,,True,149.44299999999998,"LINESTRING (-4.9865706 36.4855553, -4.9870372 36.486387, -4.987053 36.4864065, -4.9870838 36.4864097, -4.9875587 36.4863756)",,,
"[201886841, 205381431]",False,,Calle San Idelfonso,residential,,"[False, True]",61.194,"LINESTRING (-4.9865706 36.4855553, -4.9864841 36.485701, -4.9863426 36.4858163, -4.9861918 36.4856245)",,,
139240521,False,,Calle Extremadura,residential,,False,26.007,"LINESTRING (-4.9881437 36.4856052, -4.9883302 36.4854257)",,,
139240521,False,,Calle Extremadura,residential,,True,27.462,"LINESTRING (-4.9881437 36.4856052, -4.9879482 36.4857957)",,,
139240507,False,,Calle Carlota Navarrete,residential,,False,175.164,"LINESTRING (-4.9881437 36.4856052, -4.9875733 36.4845947, -4.9875617 36.4845652, -4.9872449 36.484213)",,,
201886841,False,,Calle San Idelfonso,residential,,False,71.66499999999999,"LINESTRING (-4.9861918 36.4856245, -4.9861189 36.4855924, -4.9859647 36.4853913, -4.9857897 36.4851562, -4.9857469 36.4850982)",,,
"[201886841, 205381431]",False,,Calle San Idelfonso,residential,,"[False, True]",61.194,"LINESTRING (-4.9861918 36.4856245, -4.9863426 36.4858163, -4.9864841 36.485701, -4.9865706 36.4855553)",,,
201886853,False,,Calle Sur,residential,,True,69.554,"LINESTRING (-4.9861918 36.4856245, -4.986082 36.485662, -4.9856004 36.4858654, -4.9855724 36.4858772, -4.9855039 36.485915)",,,
139240518,False,,Calle Pepe Osorio,residential,,False,145.466,"LINESTRING (-4.9879482 36.4857957, -4.9869266 36.4847775)",,,
139240518,False,,Calle Pepe Osorio,residential,,True,70.082,"LINESTRING (-4.9879482 36.4857957, -4.9884269 36.4862948)",,,
139240521,False,,Calle Extremadura,residential,,False,27.462,"LINESTRING (-4.9879482 36.4857957, -4.9881437 36.4856052)",,,
139240521,False,,Calle Extremadura,residential,,True,27.774,"LINESTRING (-4.9879482 36.4857957, -4.9877489 36.4859873)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,True,64.762,"LINESTRING (-4.9952914 36.4858915, -4.9951082 36.4859222, -4.9945819 36.486009)",,,
612243207,False,,Avenida Linda Vista,residential,,False,78.535,"LINESTRING (-4.9952914 36.4858915, -4.9952723 36.4858255, -4.9947546 36.4853413)",,,
612243208,False,,Calle Doctor Eduardo Evangelista,residential,,False,58.149,"LINESTRING (-4.9952914 36.4858915, -4.9957994 36.4857942, -4.9959203 36.4857599)",,,
139240521,False,,Calle Extremadura,residential,,False,27.774,"LINESTRING (-4.9877489 36.4859873, -4.9879482 36.4857957)",,,
139240521,False,,Calle Extremadura,residential,,True,34.339,"LINESTRING (-4.9877489 36.4859873, -4.9875019 36.4862238)",,,
139240498,False,,Calle Almería,residential,,False,132.68599999999998,"LINESTRING (-4.9877489 36.4859873, -4.9875085 36.4857667, -4.9872242 36.4855058, -4.986777 36.4850855)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,True,57.518,"LINESTRING (-4.9945819 36.486009, -4.9939526 36.4861166)",,,
139240508,False,,Calle San Javier,residential,,False,102.964,"LINESTRING (-4.9945819 36.486009, -4.9945757 36.48594, -4.9939359 36.4852548)",,,
139240508,False,,Calle San Javier,residential,,True,90.61200000000001,"LINESTRING (-4.9945819 36.486009, -4.9946013 36.4861146, -4.9947161 36.4868167)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,False,64.762,"LINESTRING (-4.9945819 36.486009, -4.9951082 36.4859222, -4.9952914 36.4858915)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,False,57.518,"LINESTRING (-4.9939526 36.4861166, -4.9945819 36.486009)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,True,52.767,"LINESTRING (-4.9939526 36.4861166, -4.9933747 36.4862131)",,,
220769405,True,,Calle Doctor Carlos Bufala,residential,,False,79.133,"LINESTRING (-4.9939526 36.4861166, -4.9939317 36.4860637, -4.9934455 36.4855367)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,False,52.767,"LINESTRING (-4.9933747 36.4862131, -4.9939526 36.4861166)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,True,57.707,"LINESTRING (-4.9933747 36.4862131, -4.9928365 36.4863068, -4.992742 36.4863006)",,,
139240521,False,,Calle Extremadura,residential,,False,34.339,"LINESTRING (-4.9875019 36.4862238, -4.9877489 36.4859873)",,,
201886832,False,,Calle Juan Fortuny,residential,,True,17.627,"LINESTRING (-4.9875019 36.4862238, -4.9875587 36.4863756)",,,
201886832,False,,Calle Juan Fortuny,residential,,False,119.618,"LINESTRING (-4.9875019 36.4862238, -4.9872224 36.4859472, -4.9869569 36.4856845, -4.9866591 36.4853883)",,,
88542662,False,,Calle Marques de Estella,residential,,True,47.739,"LINESTRING (-4.992742 36.4863006, -4.9927846 36.486369, -4.9929412 36.4866986)",,,
214278874,False,,Calle Doctor Eduardo Evangelista,residential,,False,57.707,"LINESTRING (-4.992742 36.4863006, -4.9928365 36.4863068, -4.9933747 36.4862131)",,,
612065357,False,2,Avenida de la Constitución,residential,,True,80.316,"LINESTRING (-4.992742 36.4863006, -4.9926394 36.4861798, -4.9922456 36.4856986)",,,
139240518,False,,Calle Pepe Osorio,residential,,False,4.874,"LINESTRING (-4.9884811 36.4862901, -4.9884269 36.4862948)",,,
139240518,False,,Calle Pepe Osorio,residential,,True,43.852,"LINESTRING (-4.9884811 36.4862901, -4.9885262 36.4863208, -4.9885591 36.4863657, -4.9886038 36.486466, -4.9886343 36.4866526)",,,
201886838,False,,Calle Juan Ramón Jiménez,residential,,True,98.025,"LINESTRING (-4.9884811 36.4862901, -4.9885208 36.4862846, -4.9885494 36.4862638, -4.9885637 36.4862329, -4.988559 36.4861999, -4.988347 36.4854675)",30,,
139240518,False,,Calle Pepe Osorio,residential,,False,70.082,"LINESTRING (-4.9884269 36.4862948, -4.9879482 36.4857957)",,,
139240518,False,,Calle Pepe Osorio,residential,,True,4.874,"LINESTRING (-4.9884269 36.4862948, -4.9884811 36.4862901)",,,
201906925,False,,Calle Málaga,residential,,False,78.136,"LINESTRING (-4.9884269 36.4862948, -4.9875587 36.4863756)",,,
208454070,False,,,residential,,True,66.681,"LINESTRING (-4.9924131 36.4863544, -4.9920015 36.4858543)",,,
139240510,False,,Calle Palangre,residential,,True,78.37700000000001,"LINESTRING (-4.9924131 36.4863544, -4.9924407 36.4864022, -4.9926037 36.4867397, -4.9927376 36.4870091)",,,
213170026,True,,Calle San Miguel,residential,,False,30.164,"LINESTRING (-4.9924131 36.4863544, -4.9926506 36.486303, -4.992742 36.4863006)",,,
139240514,False,,,residential,,False,118.871,"LINESTRING (-4.9960145 36.4865863, -4.9957419 36.4866347, -4.9953965 36.486696, -4.9947161 36.4868167)",,,
139240505,False,,Calle Almadraba,residential,,True,73.484,"LINESTRING (-4.993263 36.486593, -4.9935568 36.4872102)",,,
234141368,False,,Calle Remo,residential,,False,31.073,"LINESTRING (-4.993263 36.486593, -4.9929412 36.4866986)",,,
234141368,False,,Calle Remo,residential,,True,18.307,"LINESTRING (-4.993263 36.486593, -4.9934526 36.4865308)",,,
139240508,False,,Calle San Javier,residential,,False,90.61200000000001,"LINESTRING (-4.9947161 36.4868167, -4.9946013 36.4861146, -4.9945819 36.486009)",,,
139240508,False,,Calle San Javier,residential,,True,139.422,"LINESTRING (-4.9947161 36.4868167, -4.9947264 36.4868812, -4.9947478 36.4870144, -4.9948168 36.487445, -4.9948585 36.4877051, -4.9948965 36.4880619)",,,
139240514,False,,,residential,,True,118.871,"LINESTRING (-4.9947161 36.4868167, -4.9953965 36.486696, -4.9957419 36.4866347, -4.9960145 36.4865863)",,,
201906923,False,,Avenida Oriental,residential,5,False,20.013,"LINESTRING (-4.9886343 36.4866526, -4.9884111 36.4866664)",,,
