osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,bridge
58805789,True,Calle San José,residential,50,False,46.379,,"LINESTRING (-5.6206684 42.6109197, -5.620713 42.6113355)",
572039420,False,Calle Corpus Christi,secondary,50,False,4.905,LE-441,"LINESTRING (-5.6206684 42.6109197, -5.6207278 42.6109138)",
572039420,False,Calle Corpus Christi,secondary,50,True,56.806000000000004,LE-441,"LINESTRING (-5.6206684 42.6109197, -5.6205997 42.6109265, -5.6199804 42.6109875)",
553622216,False,Plaza de Santo Domingo,residential,50,True,17.212,,"LINESTRING (-5.6199804 42.6109875, -5.6200156 42.6111076, -5.6200248 42.6111388)",
572039420,False,Calle Corpus Christi,secondary,50,False,56.806000000000004,LE-441,"LINESTRING (-5.6199804 42.6109875, -5.6205997 42.6109265, -5.6206684 42.6109197)",
572039420,False,Calle Corpus Christi,secondary,50,True,94.77799999999999,LE-441,"LINESTRING (-5.6199804 42.6109875, -5.6193389 42.6111037, -5.6188558 42.6111912)",
45572430,False,Calle las Suertes,residential,50,True,58.086,,"LINESTRING (-5.6172355 42.6081857, -5.6179369 42.6082656)",
364883908,False,Camino de los Charcones,residential,50,False,422.495,,"LINESTRING (-5.6172355 42.6081857, -5.6158463 42.607973, -5.6149908 42.6080213, -5.6146637 42.6080535, -5.6138436 42.6081792, -5.6132523 42.6082791, -5.6126513 42.6083339, -5.6121534 42.6083983)",
364883913,False,Avenida Constitución,tertiary,,False,147.908,,"LINESTRING (-5.6172355 42.6081857, -5.6173809 42.6072293, -5.6173316 42.6068633)",
"[39237508, 499352212, 499352213]",False,Avenida Constitución,tertiary,,True,179.64300000000003,,"LINESTRING (-5.6172355 42.6081857, -5.6169661 42.6095044, -5.6169603 42.6095322, -5.6169302 42.6096797, -5.616909 42.6097833)",yes
572039420,False,Calle Corpus Christi,secondary,50,True,45.824,LE-441,"LINESTRING (-5.6175977 42.6111539, -5.617038 42.6111662)",
51339415,False,Avenida Constitución,tertiary,,False,12.567,,"LINESTRING (-5.6175977 42.6111539, -5.6175963 42.6110974, -5.617595 42.6110409)",
572039420,False,Calle Corpus Christi,secondary,50,False,18.541,LE-441,"LINESTRING (-5.6175977 42.6111539, -5.6176761 42.6111536, -5.6178238 42.6111622)",
39237508,False,Avenida Constitución,tertiary,,False,53.79600000000001,,"LINESTRING (-5.617595 42.6110409, -5.6175159 42.6110002, -5.6170373 42.610785)",
51339415,False,Avenida Constitución,tertiary,,True,12.567,,"LINESTRING (-5.617595 42.6110409, -5.6175963 42.6110974, -5.6175977 42.6111539)",
46426508,False,Calle del Ortigal,residential,50,False,12.983,,"LINESTRING (-5.6167132 42.6104977, -5.6165582 42.6104728)",
39237508,False,Avenida Constitución,tertiary,,False,81.929,,"LINESTRING (-5.6167132 42.6104977, -5.6167164 42.6102206, -5.616909 42.6097833)",
39237508,False,Avenida Constitución,tertiary,,True,27.308,,"LINESTRING (-5.6167132 42.6104977, -5.6168166 42.6106391, -5.6168934 42.6107026)",
364885040,False,Calle Corpus Christi,secondary,50,True,11.905,LE-441,"LINESTRING (-5.6110417 42.6104169, -5.610908 42.6103747)",
364885040,False,Calle Corpus Christi,secondary,50,False,47.319,LE-441,"LINESTRING (-5.6110417 42.6104169, -5.6112031 42.6104806, -5.6115512 42.6106181)",
364957861,False,Calle el Ebro,residential,50,False,13.049,,"LINESTRING (-5.6110417 42.6104169, -5.6110683 42.6103616, -5.611095 42.6103063)",
364883908,False,Camino de los Charcones,residential,50,False,4.78,,"LINESTRING (-5.6121534 42.6083983, -5.6121147 42.6084305)",
364883908,False,Camino de los Charcones,residential,50,True,422.495,,"LINESTRING (-5.6121534 42.6083983, -5.6126513 42.6083339, -5.6132523 42.6082791, -5.6138436 42.6081792, -5.6146637 42.6080535, -5.6149908 42.6080213, -5.6158463 42.607973, -5.6172355 42.6081857)",
"[364884384, 499352214, 499352215]",False,Calle Carbosillo,residential,50,False,150.463,,"LINESTRING (-5.6121534 42.6083983, -5.6119692 42.6086517, -5.6119317 42.6087143, -5.6118712 42.608764, -5.6118569 42.6087805, -5.6116425 42.608917, -5.6114599 42.6090332, -5.6108602 42.609317)",yes
364883908,False,Camino de los Charcones,residential,50,True,4.78,,"LINESTRING (-5.6121147 42.6084305, -5.6121534 42.6083983)",
364957861,False,Calle el Ebro,residential,50,True,70.269,,"LINESTRING (-5.6108602 42.609317, -5.6110142 42.6099387)",
"[364884384, 499352214, 499352215]",False,Calle Carbosillo,residential,50,True,150.463,,"LINESTRING (-5.6108602 42.609317, -5.6114599 42.6090332, -5.6116425 42.608917, -5.6118569 42.6087805, -5.6118712 42.608764, -5.6119317 42.6087143, -5.6119692 42.6086517, -5.6121534 42.6083983)",yes
364957861,False,Calle el Ebro,residential,50,False,70.269,,"LINESTRING (-5.6110142 42.6099387, -5.6108602 42.609317)",
364957861,False,Calle el Ebro,residential,50,True,41.416,,"LINESTRING (-5.6110142 42.6099387, -5.6110598 42.6101225, -5.611095 42.6103063)",
54611427,False,Calle Felipe II,residential,,False,28.698,,"LINESTRING (-5.6126841 42.6110742, -5.612651 42.6111693, -5.6126278 42.6113283)",
364885040,False,Calle Corpus Christi,secondary,50,False,72.912,LE-441,"LINESTRING (-5.6126841 42.6110742, -5.6128446 42.6111289, -5.613027 42.6111704, -5.6132332 42.6111896, -5.6135484 42.611196)",
364885040,False,Calle Corpus Christi,secondary,50,True,105.677,LE-441,"LINESTRING (-5.6126841 42.6110742, -5.6126104 42.6110445, -5.6115512 42.6106181)",
46426506,False,Calle del Parque,residential,,False,27.467,,"LINESTRING (-5.6201632 42.611711, -5.6202331 42.6119526)",
1026076251,False,Calle Real,residential,50,False,38.366,,"LINESTRING (-5.6201632 42.611711, -5.6206236 42.6116459)",
1026076251,False,Calle Real,residential,50,True,29.689,,"LINESTRING (-5.6201632 42.611711, -5.6198043 42.61175)",
46426500,False,Avenida del Romeral,tertiary,,False,87.234,,"LINESTRING (-5.6181192 42.61246, -5.6176511 42.6119373, -5.6174893 42.6118327)",
46426500,False,Avenida del Romeral,tertiary,,True,45.772999999999996,,"LINESTRING (-5.6181192 42.61246, -5.6182072 42.6126005, -5.6183799 42.6128238)",
46426505,True,Calle de Santo Tirso,residential,,False,113.357,,"LINESTRING (-5.6181192 42.61246, -5.6186151 42.6122091, -5.6187612 42.6121419, -5.6188931 42.6120448, -5.6189943 42.6119717, -5.6191009 42.6119291, -5.6192413 42.6118704)",
207307149,True,Calle Callejón,residential,50,False,120.544,,"LINESTRING (-5.6181192 42.61246, -5.6179056 42.6125094, -5.617451 42.6124912, -5.6167405 42.6127518)",
46426501,False,Avenida del Párroco Don Gregorio Boñar,residential,,False,9.177,,"LINESTRING (-5.6154012 42.6109597, -5.615308 42.6109138)",
46426502,True,Calle del Ortigal,residential,,False,39.714,,"LINESTRING (-5.6154012 42.6109597, -5.6154865 42.6106081)",
46426501,False,Avenida del Párroco Don Gregorio Boñar,residential,,True,39.272,,"LINESTRING (-5.6154012 42.6109597, -5.6156494 42.6110641, -5.6158178 42.611135)",
46426501,False,Avenida del Párroco Don Gregorio Boñar,residential,,False,9.548,,"LINESTRING (-5.6147855 42.6106337, -5.6146774 42.6106014)",
46426501,False,Avenida del Párroco Don Gregorio Boñar,residential,,True,52.977000000000004,,"LINESTRING (-5.6147855 42.6106337, -5.6149562 42.6107403, -5.615308 42.6109138)",
