osmid,name,highway,oneway,reversed,length,ref,maxspeed,access,geometry,width,tunnel
24059908,Carretera d'Agramunt,tertiary,False,True,43.112,C-14z,,,"LINESTRING (1.046781 41.8938596, 1.0467524 41.8939886, 1.0467491 41.894114, 1.0467666 41.8942449)",,
209587031,Carrer de Balmes,residential,False,False,39.609,,,,"LINESTRING (1.0447563 41.8954813, 1.045136 41.8952645)",,
209587031,Carrer de Balmes,residential,False,True,36.959,,,,"LINESTRING (1.0447563 41.8954813, 1.0444018 41.8956834)",,
356060515,Carrer de Sant Cosme i Sant Damià,residential,False,True,131.885,,,,"LINESTRING (1.0447563 41.8954813, 1.0443994 41.8951268, 1.0437901 41.8945382)",,
107829213,Carrer del Camp de Futbol,residential,False,False,38.793,,,,"LINESTRING (1.0422721 41.8955502, 1.0418455 41.8954057)",,
107829213,Carrer del Camp de Futbol,residential,False,True,59.114,,,,"LINESTRING (1.0422721 41.8955502, 1.0429102 41.895789)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,49.232,,,,"LINESTRING (1.0422721 41.8955502, 1.0427265 41.8952645)",,
107829219,Carrer d'Enric Prat de la Riba,residential,False,False,29.396,,,,"LINESTRING (1.0479446 41.8953989, 1.0478696 41.8954678, 1.047837 41.8956418)",,
1240851809,Carretera d'Agramunt,tertiary,False,False,151.911,C-14z,,,"LINESTRING (1.0479446 41.8953989, 1.0478725 41.8953643, 1.0468106 41.8943293)",,
"[1240851809, 389948935]","[""Carretera d'Agramunt"", 'Carretera de Ponts']",tertiary,False,True,117.99000000000001,C-14z,,,"LINESTRING (1.0479446 41.8953989, 1.0481066 41.8954769, 1.0481312 41.8954863, 1.0483153 41.8955563, 1.0487666 41.8957016, 1.0489851 41.8957426, 1.049115 41.8957628, 1.049193 41.8957687, 1.049263 41.8957665)",,
107829207,Carrer de les Escoles,residential,False,False,64.669,,,,"LINESTRING (1.0458967 41.8937534, 1.0453529 41.8935124, 1.0452427 41.8935864)",,
209587039,Carretera de Montsorís,residential,False,True,150.227,,,,"LINESTRING (1.0458967 41.8937534, 1.0455766 41.8934918, 1.0447842 41.8926878)",,
547048686,Carrer de les Escoles,residential,False,False,90.583,,,,"LINESTRING (1.0458967 41.8937534, 1.0466326 41.8941443, 1.0467666 41.8942449)",,
107829206,Carrer de Marcel·lí Ferré,residential,False,True,41.53,,,,"LINESTRING (1.045136 41.8952645, 1.0448257 41.894971)",,
209587031,Carrer de Balmes,residential,False,False,64.658,,,,"LINESTRING (1.045136 41.8952645, 1.0457584 41.8949131)",,
209587031,Carrer de Balmes,residential,False,True,39.609,,,,"LINESTRING (1.045136 41.8952645, 1.0447563 41.8954813)",,
209587043,Carrer del Segre,residential,False,True,47.848,,,,"LINESTRING (1.045136 41.8952645, 1.0453651 41.8955033, 1.0455301 41.8955637)",,
209587055,,unclassified,False,True,53.509,,,,"LINESTRING (1.045401 41.8965037, 1.0447881 41.8963506)",,
517355938,Carrer de València,residential,False,False,28.948,,,,"LINESTRING (1.045401 41.8965037, 1.0455078 41.8962558)",,
209587055,,unclassified,False,False,94.069,,,,"LINESTRING (1.045401 41.8965037, 1.0463993 41.8968869, 1.0464117 41.8968905)",,
209587031,Carrer de Balmes,residential,False,False,5.03,,,,"LINESTRING (1.043951 41.8959449, 1.0439966 41.895915)",,
209587031,Carrer de Balmes,residential,False,True,30.764,,,,"LINESTRING (1.043951 41.8959449, 1.043656 41.8961132)",,
107829221,Carrer de la Mare de Déu del Pla,residential,False,False,79.733,,,,"LINESTRING (1.043951 41.8959449, 1.044062 41.8959839, 1.044877 41.8961371)",,
107829212,Carrer de Jesús Santacreu,residential,False,True,121.905,,,,"LINESTRING (1.0437385 41.8931682, 1.0426956 41.8939423)",,
1240851811,Carrer de les Monges,residential,False,False,120.622,,,,"LINESTRING (1.0437385 41.8931682, 1.0449202 41.893803)",,
107829212,Carrer de Jesús Santacreu,residential,False,False,101.71300000000001,,,,"LINESTRING (1.0437385 41.8931682, 1.0444613 41.8928343, 1.0447842 41.8926878)",,
107829209,Avinguda de Maria Anzizu,residential,False,False,51.546,,,,"LINESTRING (1.0450086 41.8957877, 1.0444018 41.8956834)",,
107829209,Avinguda de Maria Anzizu,residential,False,True,51.257,,,,"LINESTRING (1.0450086 41.8957877, 1.0456076 41.8959047)",,
209587079,Carrer de Mallorca,residential,False,False,40.35,,,,"LINESTRING (1.0450086 41.8957877, 1.044877 41.8961371)",,
107829220,Carrer del Calvari,residential,False,False,81.829,,,,"LINESTRING (1.0476901 41.8946449, 1.048351 41.8951922)",,
107829220,Carrer del Calvari,residential,False,True,115.27,,,,"LINESTRING (1.0476901 41.8946449, 1.046781 41.8938596)",,
389948942,Travessera del Calvari,residential,False,False,46.702,,,,"LINESTRING (1.0476901 41.8946449, 1.0481075 41.8943623)",,
107829215,Carretera de Montsorís,residential,False,True,40.878,,,,"LINESTRING (1.0447842 41.8926878, 1.0444965 41.892389)",,
107829212,Carrer de Jesús Santacreu,residential,False,True,101.71300000000001,,,,"LINESTRING (1.0447842 41.8926878, 1.0444613 41.8928343, 1.0437385 41.8931682)",,
209587039,Carretera de Montsorís,residential,False,False,150.227,,,,"LINESTRING (1.0447842 41.8926878, 1.0455766 41.8934918, 1.0458967 41.8937534)",,
209587031,Carrer de Balmes,residential,False,False,30.764,,,,"LINESTRING (1.043656 41.8961132, 1.043951 41.8959449)",,
107829213,Carrer del Camp de Futbol,residential,False,False,71.966,,,,"LINESTRING (1.043656 41.8961132, 1.0435721 41.8960493, 1.0434769 41.8960011, 1.0429102 41.895789)",,
"[209587033, 107829213, 389948929, 209587031]","['Carrer del Camp de Futbol', 'Carrer de Balmes', 'Carrer de Ponent', 'Carrer de Sant Sebastià']",residential,False,True,319.844,,,,"LINESTRING (1.043656 41.8961132, 1.042676 41.8965811, 1.0413565 41.8961044, 1.0416807 41.8953565, 1.0418455 41.8954057)",,
1240851812,Carrer d'Enric Prat de la Riba,residential,False,True,82.99,,,,"LINESTRING (1.0476866 41.8963797, 1.047837 41.8956418)",,
1240851813,Carrer d'Enric Prat de la Riba,residential,False,False,23.13,,,,"LINESTRING (1.0476866 41.8963797, 1.0479591 41.8964258)",,
107829209,Avinguda de Maria Anzizu,residential,False,False,35.329,,,,"LINESTRING (1.0476866 41.8963797, 1.0474411 41.8963324, 1.0472809 41.8962833)",,
209587043,Carrer del Segre,residential,False,False,11.266,,,,"LINESTRING (1.0456606 41.8955925, 1.0455301 41.8955637)",,
209587043,Carrer del Segre,residential,False,True,81.528,,,,"LINESTRING (1.0456606 41.8955925, 1.0466158 41.8957715)",,
517355937,Carrer de València,residential,True,False,34.991,,,,"LINESTRING (1.0456606 41.8955925, 1.0456076 41.8959047)",,
107829209,Avinguda de Maria Anzizu,residential,False,True,65.629,,,,"LINESTRING (1.0429672 41.8943021, 1.0434512 41.8947696)",,
356060555,Avinguda de Maria Anzizu,residential,False,False,30.423,,,,"LINESTRING (1.0429672 41.8943021, 1.0427324 41.8940916)",,
356060515,Carrer de Sant Cosme i Sant Damià,residential,False,False,79.287,,,,"LINESTRING (1.0429672 41.8943021, 1.0430762 41.8942565, 1.0431567 41.8942559, 1.0436077 41.894397, 1.0437901 41.8945382)",,
107829221,Carrer de la Mare de Déu del Pla,residential,False,False,96.544,,,,"LINESTRING (1.0455078 41.8962558, 1.0466302 41.8964921)",,
107829221,Carrer de la Mare de Déu del Pla,residential,False,True,53.853,,,,"LINESTRING (1.0455078 41.8962558, 1.044877 41.8961371)",,
517355938,Carrer de València,residential,False,True,28.948,,,,"LINESTRING (1.0455078 41.8962558, 1.045401 41.8965037)",,
107829209,Avinguda de Maria Anzizu,residential,False,False,65.629,,,,"LINESTRING (1.0434512 41.8947696, 1.0429672 41.8943021)",,
107829209,Avinguda de Maria Anzizu,residential,False,True,128.512,,,,"LINESTRING (1.0434512 41.8947696, 1.0444018 41.8956834)",,
209587030,Carrer d'Eduard Maluquer,residential,False,False,39.046,,,,"LINESTRING (1.0434512 41.8947696, 1.0431036 41.895007)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,38.065,,,,"LINESTRING (1.0434512 41.8947696, 1.0437901 41.8945382)",,
209587030,Carrer d'Eduard Maluquer,residential,False,False,49.232,,,,"LINESTRING (1.0427265 41.8952645, 1.0422721 41.8955502)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,42.356,,,,"LINESTRING (1.0427265 41.8952645, 1.0431036 41.895007)",,
1072317992,Carrer de Sitges,residential,False,False,54.31,,,,"LINESTRING (1.0427265 41.8952645, 1.0431374 41.8956453)",,
1072317992,Carrer de Sitges,residential,False,True,36.994,,,,"LINESTRING (1.0427265 41.8952645, 1.042435 41.8950123)",,
1240851812,Carrer d'Enric Prat de la Riba,residential,False,False,82.99,,,,"LINESTRING (1.047837 41.8956418, 1.0476866 41.8963797)",,
107829219,Carrer d'Enric Prat de la Riba,residential,False,True,29.396,,,,"LINESTRING (1.047837 41.8956418, 1.0478696 41.8954678, 1.0479446 41.8953989)",,
107829223,Carrer de les Monges,residential,False,True,62.513,,,,"LINESTRING (1.047837 41.8956418, 1.0476186 41.8956133, 1.047455 41.8955772, 1.0473493 41.8955436, 1.047256 41.8954907, 1.0471738 41.8954151)",,
107829223,Carrer de les Monges,residential,False,False,44.288,,,,"LINESTRING (1.0463572 41.894575, 1.0466665 41.8949)",,
209587031,Carrer de Balmes,residential,False,True,62.208,,,,"LINESTRING (1.0463572 41.894575, 1.0457584 41.8949131)",,
1240851810,Carrer de Balmes,residential,False,False,46.42,,,,"LINESTRING (1.0463572 41.894575, 1.0468106 41.8943293)",,
1240851811,Carrer de les Monges,residential,False,True,104.345,,,,"LINESTRING (1.0463572 41.894575, 1.045335 41.8940258)",,
107829204,Carrer de Sant Antoni Maria Claret,residential,False,False,50.251,,,,"LINESTRING (1.0450706 41.8942525, 1.0454425 41.8946097)",,
209587072,Carrer d'Anselm Clavé,residential,False,False,33.258,,,,"LINESTRING (1.0450706 41.8942525, 1.0447492 41.894432)",,
209587072,Carrer d'Anselm Clavé,residential,False,True,33.382,,,,"LINESTRING (1.0450706 41.8942525, 1.045335 41.8940258)",,
107829224,Carrer de Barcelona,residential,False,True,58.109,,,,"LINESTRING (1.0481075 41.8943623, 1.0476604 41.8939594)",,
389948933,Carrer de les Set Eres,residential,False,False,14.474,,,,"LINESTRING (1.0481075 41.8943623, 1.0482366 41.8942745)",,
389948942,Travessera del Calvari,residential,False,True,46.702,,,,"LINESTRING (1.0481075 41.8943623, 1.0476901 41.8946449)",,
209587031,Carrer de Balmes,residential,False,False,42.285,,,,"LINESTRING (1.0439966 41.895915, 1.0444018 41.8956834)",,
209587031,Carrer de Balmes,residential,False,True,5.03,,,,"LINESTRING (1.0439966 41.895915, 1.043951 41.8959449)",,
209587038,Carrer de la Mare de Déu de Salgar,residential,False,True,69.077,,,,"LINESTRING (1.0439966 41.895915, 1.0435037 41.8954137)",,
107829218,Carrer de Prat de la Riba,residential,False,True,15.622,,,,"LINESTRING (1.0479861 41.8968754, 1.0481747 41.8968809)",,
209587082,,unclassified,False,True,36.546,,,,"LINESTRING (1.0479861 41.8968754, 1.0479425 41.8969163, 1.0478803 41.8969472, 1.0476581 41.8969766, 1.0475891 41.8969889)",,
1240851813,Carrer d'Enric Prat de la Riba,residential,False,True,50.362,,,,"LINESTRING (1.0479861 41.8968754, 1.0479414 41.8964692, 1.0479591 41.8964258)",,
107829209,Avinguda de Maria Anzizu,residential,False,False,51.257,,,,"LINESTRING (1.0456076 41.8959047, 1.0450086 41.8957877)",,
107829209,Avinguda de Maria Anzizu,residential,False,True,102.024,,,,"LINESTRING (1.0456076 41.8959047, 1.0468015 41.8961329)",,
107829206,Carrer de Marcel·lí Ferré,residential,False,False,12.558,,,,"LINESTRING (1.0440483 41.8942215, 1.0441326 41.8943154)",,
389948931,Carrer de l'Horta,living_street,False,True,15.858,,,,"LINESTRING (1.0498046 41.8968234, 1.0498238 41.8966815)",,
"[389948930, 389948932]","[""Carrer de l'Horta"", 'Carrer de la Fassina']","['living_street', 'residential']",False,True,125.893,,,,"LINESTRING (1.0498046 41.8968234, 1.0499262 41.8971446, 1.0488689 41.8972795)",,
1240851815,Carretera de Baldomar,residential,False,False,104.36699999999999,,,,"LINESTRING (1.0498046 41.8968234, 1.0491095 41.8969545, 1.0489919 41.8969954, 1.0488848 41.8970571, 1.048786 41.8971574, 1.0487429 41.897234)",,
107829211,Carrer d'Àngel Guimerà,residential,False,True,42.383,,,,"LINESTRING (1.0466302 41.8964921, 1.0468015 41.8961329)",,
107829221,Carrer de la Mare de Déu del Pla,residential,False,True,96.544,,,,"LINESTRING (1.0466302 41.8964921, 1.0455078 41.8962558)",,
517355934,Carrer de la Mare de Déu del Pla,residential,True,False,53.108,,,,"LINESTRING (1.0466302 41.8964921, 1.0472534 41.8966058)",,
517355936,Carrer d'Àngel Guimerà,unclassified,False,False,47.894,,,,"LINESTRING (1.0466302 41.8964921, 1.0464544 41.8968307, 1.0464117 41.8968905)",,
107829209,Avinguda de Maria Anzizu,residential,False,False,102.024,,,,"LINESTRING (1.0468015 41.8961329, 1.0456076 41.8959047)",,
107829211,Carrer d'Àngel Guimerà,residential,False,False,42.383,,,,"LINESTRING (1.0468015 41.8961329, 1.0466302 41.8964921)",,
107829211,Carrer d'Àngel Guimerà,residential,False,True,33.428,,,,"LINESTRING (1.0468015 41.8961329, 1.0469385 41.8958501)",,
107829209,Avinguda de Maria Anzizu,residential,False,True,43.067,,,,"LINESTRING (1.0468015 41.8961329, 1.047156 41.8962407, 1.0472809 41.8962833)",,
107829217,Carrer de Girona,residential,False,False,55.91,,,,"LINESTRING (1.0498559 41.8962247, 1.0505011 41.8960758)",,
107829217,Carrer de Girona,residential,False,True,35.013,,,,"LINESTRING (1.0498559 41.8962247, 1.0494481 41.8963084)",,
"[107829218, 209587059]","['Carrer de Prat de la Riba', 'Carrer de Balaguer']",residential,False,False,69.67599999999999,,,,"LINESTRING (1.0498559 41.8962247, 1.050067 41.8966355, 1.0498238 41.8966815)",,
209587059,Carrer de Balaguer,residential,False,True,36.942,,,,"LINESTRING (1.0498559 41.8962247, 1.0497736 41.8961816, 1.0495485 41.8959863)",,
107829204,Carrer de Sant Antoni Maria Claret,residential,False,True,73.169,,,,"LINESTRING (1.0466158 41.8957715, 1.046085 41.8952453)",,
209587043,Carrer del Segre,residential,False,False,81.528,,,,"LINESTRING (1.0466158 41.8957715, 1.0456606 41.8955925)",,
209587043,Carrer del Segre,residential,False,True,28.103,,,,"LINESTRING (1.0466158 41.8957715, 1.0469385 41.8958501)",,
107829211,Carrer d'Àngel Guimerà,residential,False,False,31.427,,,,"LINESTRING (1.0471738 41.8954151, 1.0470358 41.8956784)",,
107829223,Carrer de les Monges,residential,False,True,71.019,,,,"LINESTRING (1.0471738 41.8954151, 1.0466665 41.8949)",,
107829223,Carrer de les Monges,residential,False,False,62.513000000000005,,,,"LINESTRING (1.0471738 41.8954151, 1.047256 41.8954907, 1.0473493 41.8955436, 1.047455 41.8955772, 1.0476186 41.8956133, 1.047837 41.8956418)",,
1240851808,Carretera d'Agramunt,tertiary,False,False,10.067,C-14z,,,"LINESTRING (1.0468106 41.8943293, 1.0467666 41.8942449)",,
1240851810,Carrer de Balmes,residential,False,True,46.42,,,,"LINESTRING (1.0468106 41.8943293, 1.0463572 41.894575)",,
1240851809,Carretera d'Agramunt,tertiary,False,True,151.911,C-14z,,,"LINESTRING (1.0468106 41.8943293, 1.0478725 41.8953643, 1.0479446 41.8953989)",,
209587091,Carrer del Bisbe Bernaus,residential,False,True,14.289,,,,"LINESTRING (1.0482547 41.8956464, 1.0481876 41.8957648)",,
107829204,Carrer de Sant Antoni Maria Claret,residential,False,False,45.774,,,,"LINESTRING (1.0457584 41.8949131, 1.046085 41.8952453)",,
107829204,Carrer de Sant Antoni Maria Claret,residential,False,True,42.683,,,,"LINESTRING (1.0457584 41.8949131, 1.0454425 41.8946097)",,
209587031,Carrer de Balmes,residential,False,False,62.208,,,,"LINESTRING (1.0457584 41.8949131, 1.0463572 41.894575)",,
209587031,Carrer de Balmes,residential,False,True,64.658,,,,"LINESTRING (1.0457584 41.8949131, 1.045136 41.8952645)",,
107829209,Avinguda de Maria Anzizu,residential,False,False,128.512,,,,"LINESTRING (1.0444018 41.8956834, 1.0434512 41.8947696)",,
107829209,Avinguda de Maria Anzizu,residential,False,True,51.546,,,,"LINESTRING (1.0444018 41.8956834, 1.0450086 41.8957877)",,
209587031,Carrer de Balmes,residential,False,False,36.959,,,,"LINESTRING (1.0444018 41.8956834, 1.0447563 41.8954813)",,
209587031,Carrer de Balmes,residential,False,True,42.285,,,,"LINESTRING (1.0444018 41.8956834, 1.0439966 41.895915)",,
107829220,Carrer del Calvari,residential,False,True,81.829,,,,"LINESTRING (1.048351 41.8951922, 1.0476901 41.8946449)",,
107829220,Carrer del Calvari,residential,False,False,75.483,,,,"LINESTRING (1.048351 41.8951922, 1.048614 41.8953452, 1.0488019 41.8954144, 1.049096 41.8955797)",,
1244771574,Carrer de Sant Jordi,residential,False,False,50.596,,,,"LINESTRING (1.048351 41.8951922, 1.0484345 41.8950759, 1.0484913 41.8950028, 1.0485446 41.8949492, 1.0485929 41.8949057, 1.0486463 41.8948616, 1.0486943 41.8948182)",,
107829224,Carrer de Barcelona,residential,False,False,68.991,,,,"LINESTRING (1.0471277 41.8934822, 1.0476604 41.8939594)",,
24059908,Carretera d'Agramunt,tertiary,False,False,146.79500000000002,C-14z,,,"LINESTRING (1.0471277 41.8934822, 1.0471768 41.8934259, 1.0473252 41.8932938, 1.0482258 41.892446)",,
24059908,Carretera d'Agramunt,tertiary,False,True,51.016000000000005,C-14z,,,"LINESTRING (1.0471277 41.8934822, 1.0468706 41.8937306, 1.046781 41.8938596)",,
107829206,Carrer de Marcel·lí Ferré,residential,False,False,92.766,,,,"LINESTRING (1.0441326 41.8943154, 1.0448257 41.894971)",,
107829206,Carrer de Marcel·lí Ferré,residential,False,True,12.558,,,,"LINESTRING (1.0441326 41.8943154, 1.0440483 41.8942215)",,
209587030,Carrer d'Eduard Maluquer,residential,False,False,37.649,,,,"LINESTRING (1.0441326 41.8943154, 1.0437901 41.8945382)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,32.747,,,,"LINESTRING (1.0441326 41.8943154, 1.0444305 41.8941216)",,
209587030,Carrer d'Eduard Maluquer,residential,False,False,38.065,,,,"LINESTRING (1.0437901 41.8945382, 1.0434512 41.8947696)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,37.649,,,,"LINESTRING (1.0437901 41.8945382, 1.0441326 41.8943154)",,
356060515,Carrer de Sant Cosme i Sant Damià,residential,False,False,131.885,,,,"LINESTRING (1.0437901 41.8945382, 1.0443994 41.8951268, 1.0447563 41.8954813)",,
356060515,Carrer de Sant Cosme i Sant Damià,residential,False,True,79.287,,,,"LINESTRING (1.0437901 41.8945382, 1.0436077 41.894397, 1.0431567 41.8942559, 1.0430762 41.8942565, 1.0429672 41.8943021)",,
107829218,Carrer de Prat de la Riba,residential,False,False,23.523,,,,"LINESTRING (1.0498238 41.8966815, 1.0495405 41.8966984)",,
389948931,Carrer de l'Horta,living_street,False,False,15.858,,,,"LINESTRING (1.0498238 41.8966815, 1.0498046 41.8968234)",,
"[107829218, 209587059]","['Carrer de Prat de la Riba', 'Carrer de Balaguer']",residential,False,True,69.67599999999999,,,,"LINESTRING (1.0498238 41.8966815, 1.050067 41.8966355, 1.0498559 41.8962247)",,
209587030,Carrer d'Eduard Maluquer,residential,False,False,53.833,,,,"LINESTRING (1.0449202 41.893803, 1.0444305 41.8941216)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,35.953,,,,"LINESTRING (1.0449202 41.893803, 1.0452427 41.8935864)",,
1240851811,Carrer de les Monges,residential,False,False,42.339,,,,"LINESTRING (1.0449202 41.893803, 1.045335 41.8940258)",,
1240851811,Carrer de les Monges,residential,False,True,120.622,,,,"LINESTRING (1.0449202 41.893803, 1.0437385 41.8931682)",,
107829215,Carretera de Montsorís,residential,False,False,40.878,,,,"LINESTRING (1.0444965 41.892389, 1.0447842 41.8926878)",,
107829215,Carretera de Montsorís,residential,False,True,35.951,,,,"LINESTRING (1.0444965 41.892389, 1.0442398 41.8921282)",,
107829215,Carretera de Montsorís,residential,False,False,35.951,,,,"LINESTRING (1.0442398 41.8921282, 1.0444965 41.892389)",,
209587041,Carrer del Riu Senill,residential,False,True,10.381,,,,"LINESTRING (1.0483457 41.8921853, 1.0484404 41.8922465)",,
24059908,Carretera d'Agramunt,tertiary,False,True,28.419,C-14z,,,"LINESTRING (1.0484404 41.8922465, 1.0482258 41.892446)",,
209587041,Carrer del Riu Senill,residential,False,False,10.381,,,,"LINESTRING (1.0484404 41.8922465, 1.0483457 41.8921853)",,
24059908,Carretera d'Agramunt,tertiary,False,False,28.419,C-14z,,,"LINESTRING (1.0482258 41.892446, 1.0484404 41.8922465)",,
24059908,Carretera d'Agramunt,tertiary,False,True,146.79500000000002,C-14z,,,"LINESTRING (1.0482258 41.892446, 1.0473252 41.8932938, 1.0471768 41.8934259, 1.0471277 41.8934822)",,
209587084,,residential,False,False,143.87199999999999,,,,"LINESTRING (1.0482258 41.892446, 1.048567 41.89265, 1.0486962 41.8927025, 1.0487872 41.8926186, 1.0489509 41.8924539, 1.0490054 41.892389, 1.0490359 41.8923497, 1.0490554 41.8923113, 1.049063 41.8922797, 1.0490715 41.8922507, 1.0490927 41.892223, 1.0491502 41.8921681, 1.0492358 41.8920956, 1.0493383 41.8919991)",,
1244771575,Carrer de les Set Eres,residential,False,True,16.681,,,,"LINESTRING (1.0485729 41.8935397, 1.0485951 41.8936888)",,
1244771575,Carrer de les Set Eres,residential,False,False,16.681,,,,"LINESTRING (1.0485951 41.8936888, 1.0485729 41.8935397)",,
209587073,Carrer del Castellot,residential,False,False,95.707,,,,"LINESTRING (1.0485951 41.8936888, 1.0481966 41.8935858, 1.0476604 41.8939594)",,
389948933,Carrer de les Set Eres,residential,False,True,75.93900000000001,,,,"LINESTRING (1.0485951 41.8936888, 1.048614 41.8938151, 1.0485003 41.8940633, 1.0484783 41.8941113, 1.0482366 41.8942745)",,
"[209587034, 1244771574]",Carrer de Sant Jordi,residential,False,True,156.50400000000002,,,,"LINESTRING (1.0498688 41.8938544, 1.0496457 41.8938868, 1.0495576 41.8939026, 1.0494662 41.893924, 1.0494052 41.8939455, 1.0493527 41.8939738, 1.0492942 41.8940113, 1.0492053 41.8940741, 1.0491445 41.8941268, 1.0490647 41.8942021, 1.0489995 41.8942727, 1.0489004 41.8943975, 1.0488547 41.8944687, 1.0488288 41.894539, 1.048803 41.894644, 1.0487696 41.8947528, 1.0487217 41.8947947, 1.0486943 41.8948182)",,
107829224,Carrer de Barcelona,residential,False,False,58.109,,,,"LINESTRING (1.0476604 41.8939594, 1.0481075 41.8943623)",,
107829224,Carrer de Barcelona,residential,False,True,68.991,,,,"LINESTRING (1.0476604 41.8939594, 1.0471277 41.8934822)",,
209587073,Carrer del Castellot,residential,False,True,95.707,,,,"LINESTRING (1.0476604 41.8939594, 1.0481966 41.8935858, 1.0485951 41.8936888)",,
209587072,Carrer d'Anselm Clavé,residential,False,False,33.382,,,,"LINESTRING (1.045335 41.8940258, 1.0450706 41.8942525)",,
1240851811,Carrer de les Monges,residential,False,False,104.345,,,,"LINESTRING (1.045335 41.8940258, 1.0463572 41.894575)",,
1240851811,Carrer de les Monges,residential,False,True,42.339,,,,"LINESTRING (1.045335 41.8940258, 1.0449202 41.893803)",,
209587030,Carrer d'Eduard Maluquer,residential,False,False,32.747,,,,"LINESTRING (1.0444305 41.8941216, 1.0441326 41.8943154)",,
209587030,Carrer d'Eduard Maluquer,residential,False,True,53.833,,,,"LINESTRING (1.0444305 41.8941216, 1.0449202 41.893803)",,
209587066,Carrer d'Enric Granados,residential,False,False,43.441,,,,"LINESTRING (1.0444305 41.8941216, 1.0447492 41.894432)",,
107829212,Carrer de Jesús Santacreu,residential,False,False,25.645,,,,"LINESTRING (1.0423277 41.8942314, 1.0425394 41.894063)",,
107829212,Carrer de Jesús Santacreu,residential,False,True,13.648,,,,"LINESTRING (1.0423277 41.8942314, 1.0421699 41.894267)",,
209587038,Carrer de la Mare de Déu de Salgar,residential,False,False,36.808,,,,"LINESTRING (1.0423277 41.8942314, 1.0425933 41.8944969)",,
389948933,Carrer de les Set Eres,residential,False,True,14.474,,,,"LINESTRING (1.0482366 41.8942745, 1.0481075 41.8943623)",,
209587069,Carrer de l'Amadeu,residential,False,False,71.40599999999999,,,,"LINESTRING (1.0482366 41.8942745, 1.0483702 41.8944347, 1.0484552 41.8945474, 1.0485455 41.8946535, 1.0486454 41.8947727, 1.0486943 41.8948182)",,
389948933,Carrer de les Set Eres,residential,False,False,75.939,,,,"LINESTRING (1.0482366 41.8942745, 1.0484783 41.8941113, 1.0485003 41.8940633, 1.048614 41.8938151, 1.0485951 41.8936888)",,
107829212,Carrer de Jesús Santacreu,residential,False,False,13.648,,,,"LINESTRING (1.0421699 41.894267, 1.0423277 41.8942314)",,
209587066,Carrer d'Enric Granados,residential,False,False,51.044,,,,"LINESTRING (1.0447492 41.894432, 1.0451209 41.8947983)",,
209587066,Carrer d'Enric Granados,residential,False,True,43.441,,,,"LINESTRING (1.0447492 41.894432, 1.0444305 41.8941216)",,
209587072,Carrer d'Anselm Clavé,residential,False,True,33.258,,,,"LINESTRING (1.0447492 41.894432, 1.0450706 41.8942525)",,
