osmid,name,highway,oneway,reversed,length,geometry,ref,access,lanes
143284632,Rúa Gómez Jiménez,residential,False,False,54.25,"LINESTRING (-7.1610192 42.8552806, -7.1613099 42.8552237, -7.1616653 42.8551639)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,8.358,"LINESTRING (-7.1610192 42.8552806, -7.1609988 42.8553102, -7.1609603 42.8553413)",,,
194027264,Camiño Caldeiro,residential,False,True,54.28099999999999,"LINESTRING (-7.1610192 42.8552806, -7.1610953 42.8551097, -7.1612257 42.8548165)",,,
143284632,Rúa Gómez Jiménez,residential,False,False,17.702,"LINESTRING (-7.1616653 42.8551639, -7.1618785 42.8551942)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,54.25,"LINESTRING (-7.1616653 42.8551639, -7.1613099 42.8552237, -7.1610192 42.8552806)",,,
194027263,Camiño Caldeiro,residential,False,False,53.359,"LINESTRING (-7.1616653 42.8551639, -7.1615705 42.8550479, -7.1615208 42.8550051, -7.1614072 42.8549493, -7.1613091 42.8548838, -7.1612257 42.8548165)",,,
194027263,Camiño Caldeiro,residential,False,False,68.852,"LINESTRING (-7.1612257 42.8548165, -7.1612214 42.8546876, -7.1611956 42.854602, -7.1611195 42.8544532, -7.1610773 42.8543859, -7.1610257 42.8543449, -7.1608934 42.8542853)",,,
194027263,Camiño Caldeiro,residential,False,True,53.359,"LINESTRING (-7.1612257 42.8548165, -7.1613091 42.8548838, -7.1614072 42.8549493, -7.1615208 42.8550051, -7.1615705 42.8550479, -7.1616653 42.8551639)",,,
194027264,Camiño Caldeiro,residential,False,False,54.28099999999999,"LINESTRING (-7.1612257 42.8548165, -7.1610953 42.8551097, -7.1610192 42.8552806)",,,
144639525,Rúa dos Ancares,residential,False,False,22.518,"LINESTRING (-7.1609603 42.8553413, -7.1610967 42.8555174)",,,
143284632,Rúa Gómez Jiménez,residential,False,False,8.358,"LINESTRING (-7.1609603 42.8553413, -7.1609988 42.8553102, -7.1610192 42.8552806)",,,
144639525,Rúa dos Ancares,residential,False,True,128.66,"LINESTRING (-7.1609603 42.8553413, -7.1605862 42.8549042, -7.1601673 42.85439, -7.1601386 42.8543535)",,,
39950450,Avenida de Navia,secondary,False,True,88.413,"LINESTRING (-7.1628222 42.8554951, -7.1626145 42.8547147)",LU-722,,
39950450,Avenida de Navia,secondary,False,False,78.752,"LINESTRING (-7.1628222 42.8554951, -7.162866 42.8556568, -7.1630074 42.8561902)",LU-722,,
143284632,Rúa Gómez Jiménez,residential,False,False,65.137,"LINESTRING (-7.1628222 42.8554951, -7.1629031 42.8555363, -7.1631097 42.8555934, -7.1633028 42.8556642, -7.1634987 42.8556883, -7.1635588 42.8556697)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,47.795,"LINESTRING (-7.1628222 42.8554951, -7.1627905 42.8554833, -7.1626591 42.8554557, -7.1624552 42.8553751, -7.1623345 42.8552748)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,17.702,"LINESTRING (-7.1618785 42.8551942, -7.1616653 42.8551639)",,,
143284632,Rúa Gómez Jiménez,residential,False,False,38.314,"LINESTRING (-7.1618785 42.8551942, -7.1621494 42.8552532, -7.1623345 42.8552748)",,,
143284667,Rúa Aldara,residential,False,True,61.573,"LINESTRING (-7.1618785 42.8551942, -7.1619134 42.855147, -7.1620475 42.8549937, -7.1622782 42.8548344, -7.1623798 42.8547922)",,,
143284632,Rúa Gómez Jiménez,residential,False,False,47.794999999999995,"LINESTRING (-7.1623345 42.8552748, -7.1624552 42.8553751, -7.1626591 42.8554557, -7.1627905 42.8554833, -7.1628222 42.8554951)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,38.314,"LINESTRING (-7.1623345 42.8552748, -7.1621494 42.8552532, -7.1618785 42.8551942)",,,
194027320,,residential,False,True,56.787000000000006,"LINESTRING (-7.1623345 42.8552748, -7.1623184 42.8551898, -7.1622863 42.8551367, -7.1622626 42.8550765, -7.1622571 42.8549886, -7.162303 42.8549059, -7.1623798 42.8547922)",,,
39950450,Avenida de Navia,secondary,False,False,88.413,"LINESTRING (-7.1626145 42.8547147, -7.1628222 42.8554951)",LU-722,,
39950450,Avenida de Navia,secondary,False,True,121.644,"LINESTRING (-7.1626145 42.8547147, -7.1623939 42.8539139, -7.1623819 42.8537007, -7.1624352 42.8536505)",LU-722,,
143284667,Rúa Aldara,residential,False,False,21.317,"LINESTRING (-7.1626145 42.8547147, -7.1625571 42.8547184, -7.1623798 42.8547922)",,,
143284667,Rúa Aldara,residential,False,True,67.441,"LINESTRING (-7.1626145 42.8547147, -7.1626736 42.8547435, -7.1627854 42.8547429, -7.1629704 42.8547588, -7.1631515 42.8547711, -7.1632783 42.8547772, -7.1632922 42.8547782, -7.1634273 42.8547719)",,,
143284632,Rúa Gómez Jiménez,residential,False,False,8.116,"LINESTRING (-7.1635588 42.8556697, -7.1636433 42.8556311)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,65.137,"LINESTRING (-7.1635588 42.8556697, -7.1634987 42.8556883, -7.1633028 42.8556642, -7.1631097 42.8555934, -7.1629031 42.8555363, -7.1628222 42.8554951)",,,
194027265,Camiño Prieto,residential,False,True,38.157,"LINESTRING (-7.1635588 42.8556697, -7.1635698 42.855803, -7.1636005 42.8560114)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,8.116,"LINESTRING (-7.1636433 42.8556311, -7.1635588 42.8556697)",,,
143284632,Rúa Gómez Jiménez,residential,False,False,25.195,"LINESTRING (-7.1636433 42.8556311, -7.1638553 42.8556602, -7.1639442 42.8556812)",,,
143285405,,residential,False,True,35.921,"LINESTRING (-7.1636433 42.8556311, -7.1636595 42.8556052, -7.1637202 42.8554852, -7.1638068 42.8553312)",,,
143284632,Rúa Gómez Jiménez,residential,False,True,40.004000000000005,"LINESTRING (-7.1644116 42.8557909, -7.164322 42.8557703, -7.1639442 42.8556812)",,,
194075414,Rúa Carlos III,trunk,False,False,36.277,"LINESTRING (-7.1644116 42.8557909, -7.164208 42.8555975, -7.1641408 42.855532)",N-6,,
194075414,Rúa Carlos III,trunk,False,True,81.286,"LINESTRING (-7.1644116 42.8557909, -7.1645453 42.8559179, -7.1648156 42.8561311, -7.1650978 42.8563191)",N-6,,
143285405,,residential,False,False,35.921,"LINESTRING (-7.1638068 42.8553312, -7.1637202 42.8554852, -7.1636595 42.8556052, -7.1636433 42.8556311)",,,
143285850,Rúa Volta Folgueiras,residential,False,True,90.10499999999999,"LINESTRING (-7.1596684 42.8502607, -7.1597596 42.8503433, -7.1597833 42.8504502, -7.1597596 42.850591, -7.1597274 42.8507601, -7.1596738 42.850945, -7.1596376 42.8510353)",,,
143288122,Rúa Volta Folgueiras,residential,False,False,98.571,"LINESTRING (-7.1596684 42.8502607, -7.1596282 42.8502292, -7.159376 42.8501407, -7.1590595 42.850123, -7.1587162 42.850182, -7.1585383 42.8502501)",,,
143285850,Rúa Volta Folgueiras,residential,False,False,90.10500000000002,"LINESTRING (-7.1596376 42.8510353, -7.1596738 42.850945, -7.1597274 42.8507601, -7.1597596 42.850591, -7.1597833 42.8504502, -7.1597596 42.8503433, -7.1596684 42.8502607)",,,
146202246,Estrada Madrid - A Coruña,trunk,True,False,48.629000000000005,"LINESTRING (-7.1596376 42.8510353, -7.1594694 42.8508983, -7.1592902 42.8507727, -7.1592154 42.8507272)",N-6,,
194075414,Rúa Carlos III,trunk,False,False,164.49800000000002,"LINESTRING (-7.1671637 42.8577541, -7.1670227 42.8577043, -7.1667819 42.8575815, -7.1666051 42.8574646, -7.1663644 42.8572743, -7.1657668 42.856802, -7.1656987 42.856751)",N-6,,
143287726,Rúa do Outeiro,residential,False,False,58.921,"LINESTRING (-7.1637943 42.8542008, -7.1637494 42.854213, -7.1633689 42.8539297, -7.1632994 42.8538469)",,,
146086109,Rúa Preira,residential,False,False,113.31,"LINESTRING (-7.1637943 42.8542008, -7.1640458 42.8545159, -7.1640616 42.8545844, -7.1639889 42.8546874, -7.1638749 42.8547767, -7.1637481 42.8548255, -7.1634273 42.8547719)",,,
146086109,Rúa Preira,residential,False,True,50.495,"LINESTRING (-7.1637943 42.8542008, -7.1636702 42.8540321, -7.1635674 42.853885, -7.1635281 42.8537922)",,,
194027261,Avenida de Sarria,secondary,False,False,7.185,"LINESTRING (-7.1650865 42.8553535, -7.1651212 42.8554129)",LU-636,,
143287769,Rúa Campo da Feira,residential,False,True,179.421,"LINESTRING (-7.1650865 42.8553535, -7.1652957 42.8553849, -7.1657838 42.8554125, -7.1661486 42.8553731, -7.1662237 42.855326, -7.1662384 42.8552498, -7.1662934 42.8549642, -7.1663809 42.8545795)",,,
194027261,Avenida de Sarria,secondary,False,True,164.145,"LINESTRING (-7.1650865 42.8553535, -7.1650496 42.855082, -7.1651278 42.8546034, -7.1651888 42.8541909, -7.1651462 42.8540543, -7.1649899 42.8539338)",LU-636,,
143287769,Rúa Campo da Feira,residential,False,False,143.53900000000002,"LINESTRING (-7.1649899 42.8539338, -7.1650493 42.8539101, -7.1652532 42.8538698, -7.1656287 42.8538422, -7.1658459 42.8539189, -7.1662827 42.8541777, -7.1664528 42.8543606)",,,
194027261,Avenida de Sarria,secondary,False,False,164.14499999999998,"LINESTRING (-7.1649899 42.8539338, -7.1651462 42.8540543, -7.1651888 42.8541909, -7.1651278 42.8546034, -7.1650496 42.855082, -7.1650865 42.8553535)",LU-636,,
194027261,Avenida de Sarria,secondary,False,True,42.69,"LINESTRING (-7.1649899 42.8539338, -7.1648118 42.8538325, -7.1647185 42.8537213, -7.164669 42.853641)",LU-636,,
143287726,Rúa do Outeiro,residential,False,False,10.282,"LINESTRING (-7.1632994 42.8538469, -7.1632427 42.8537643)",,,
143287726,Rúa do Outeiro,residential,False,True,58.921,"LINESTRING (-7.1632994 42.8538469, -7.1633689 42.8539297, -7.1637494 42.854213, -7.1637943 42.8542008)",,,
1009667236,,residential,False,False,19.657,"LINESTRING (-7.1632994 42.8538469, -7.1633457 42.8538409, -7.1634756 42.8538062, -7.1635281 42.8537922)",,,
194027261,Avenida de Sarria,secondary,False,True,150.40200000000002,"LINESTRING (-7.1656987 42.856751, -7.1657845 42.8566715, -7.1659295 42.8564585, -7.165952 42.8563284, -7.1658962 42.8562249, -7.1655102 42.8559748, -7.1652557 42.8556288)",LU-636,,
194075414,Rúa Carlos III,trunk,False,False,68.62299999999999,"LINESTRING (-7.1656987 42.856751, -7.1653182 42.856466, -7.1650978 42.8563191)",N-6,,
194075414,Rúa Carlos III,trunk,False,True,164.49800000000002,"LINESTRING (-7.1656987 42.856751, -7.1657668 42.856802, -7.1663644 42.8572743, -7.1666051 42.8574646, -7.1667819 42.8575815, -7.1670227 42.8577043, -7.1671637 42.8577541)",N-6,,
146086109,Rúa Preira,residential,False,False,50.495000000000005,"LINESTRING (-7.1635281 42.8537922, -7.1635674 42.853885, -7.1636702 42.8540321, -7.1637943 42.8542008)",,,
146086109,Rúa Preira,residential,False,True,147.95899999999997,"LINESTRING (-7.1635281 42.8537922, -7.1635429 42.853749, -7.1635951 42.8535917, -7.1637293 42.8533243, -7.1639492 42.8532928, -7.164255 42.8534894, -7.1645809 42.8536762, -7.1646257 42.8536583, -7.164669 42.853641)",,,
1009667236,,residential,False,True,19.657,"LINESTRING (-7.1635281 42.8537922, -7.1634756 42.8538062, -7.1633457 42.8538409, -7.1632994 42.8538469)",,,
143287769,Rúa Campo da Feira,residential,False,False,25.131999999999998,"LINESTRING (-7.1664528 42.8543606, -7.1664115 42.8544451, -7.1663809 42.8545795)",,,
143287769,Rúa Campo da Feira,residential,False,True,143.53900000000002,"LINESTRING (-7.1664528 42.8543606, -7.1662827 42.8541777, -7.1658459 42.8539189, -7.1656287 42.8538422, -7.1652532 42.8538698, -7.1650493 42.8539101, -7.1649899 42.8539338)",,,
39950706,Rúa Eulogio Rosón,tertiary,False,True,47.109,"LINESTRING (-7.1614489 42.8513123, -7.1617165 42.8509368)",LU-624,,
39950706,Rúa Eulogio Rosón,tertiary,False,False,133.40900000000002,"LINESTRING (-7.1614489 42.8513123, -7.1612691 42.8514662, -7.1612043 42.8515532, -7.1611879 42.8516141, -7.161207 42.8517125, -7.1613983 42.8520011, -7.1616208 42.8522451, -7.1616825 42.8523586)",LU-624,,
441653845,,residential,True,False,22.999,"LINESTRING (-7.1585383 42.8502501, -7.1582921 42.8503511)",,,1
143288122,Rúa Volta Folgueiras,residential,False,True,98.571,"LINESTRING (-7.1585383 42.8502501, -7.1587162 42.850182, -7.1590595 42.850123, -7.159376 42.8501407, -7.1596282 42.8502292, -7.1596684 42.8502607)",,,
144639524,Avenida de Madrid,residential,False,True,26.345,"LINESTRING (-7.1617891 42.8533271, -7.1614722 42.8533736)",,,
144639524,Avenida de Madrid,residential,False,False,21.886,"LINESTRING (-7.1617891 42.8533271, -7.1619743 42.8532982, -7.1620517 42.8532861)",,,
194075414,Rúa Carlos III,trunk,False,False,13.944,"LINESTRING (-7.1621606 42.8533828, -7.1620517 42.8532861)",N-6,,
39950706,Rúa Eulogio Rosón,tertiary,False,True,121.253,"LINESTRING (-7.1621606 42.8533828, -7.1621261 42.8532459, -7.1619725 42.8530255, -7.1617414 42.8526091, -7.1616825 42.8523586)",LU-624,,
194075414,Rúa Carlos III,trunk,False,True,37.245000000000005,"LINESTRING (-7.1621606 42.8533828, -7.1622317 42.8534507, -7.1622591 42.8534768, -7.1624352 42.8536505)",N-6,,
146202267,,trunk_link,True,False,18.466,"LINESTRING (-7.1582921 42.8503511, -7.158086 42.85042)",,,1
146202268,,trunk_link,True,False,10.817,"LINESTRING (-7.1582921 42.8503511, -7.1582401 42.8503933, -7.158255 42.8504322)",,,1
146202256,,residential,True,False,18.029,"LINESTRING (-7.1583872 42.8503685, -7.1585383 42.8502501)",,,1
146202267,,trunk_link,True,False,7.99,"LINESTRING (-7.1583872 42.8503685, -7.1582921 42.8503511)",,,1
146202250,,residential,False,False,113.926,"LINESTRING (-7.1570426 42.8504273, -7.1566992 42.8504008, -7.1563325 42.850398, -7.1561634 42.8504216, -7.1559904 42.8504784, -7.1558187 42.850557, -7.1557598 42.8506348)",,,
35343488,Estrada Madrid - A Coruña,trunk,True,False,13.844,"LINESTRING (-7.158255 42.8504322, -7.158086 42.85042)",N-6,,
146202251,,trunk_link,True,False,49.438,"LINESTRING (-7.158255 42.8504322, -7.1583595 42.850467, -7.1585273 42.8504992, -7.1587107 42.8505371, -7.1587977 42.8506056)",,,1
146202268,,trunk_link,True,False,13.294,"LINESTRING (-7.158255 42.8504322, -7.1583396 42.8504087, -7.1583872 42.8503685)",,,1
146202267,,trunk_link,True,False,11.65,"LINESTRING (-7.158466 42.8504559, -7.1583872 42.8503685)",,,1
"[35343488, 146202246]",Estrada Madrid - A Coruña,trunk,True,False,17.441,"LINESTRING (-7.158466 42.8504559, -7.1583849 42.8504416, -7.158255 42.8504322)",N-6,,
35343488,Estrada Madrid - A Coruña,trunk,True,False,54.875,"LINESTRING (-7.156418 42.8506053, -7.1561097 42.8506445, -7.1557544 42.8506881)",N-6,,
146202260,,trunk_link,True,False,53.953,"LINESTRING (-7.156418 42.8506053, -7.1561846 42.850596, -7.1557598 42.8506348)",,,1
"[146202243, 146202245]",Estrada Madrid - A Coruña,trunk,True,False,155.991,"LINESTRING (-7.1569185 42.8506104, -7.1573325 42.8505492, -7.1577361 42.850507, -7.1580841 42.8504921, -7.1583752 42.8505131, -7.1585842 42.8505451, -7.1587977 42.8506056)",N-6,,
146202251,,trunk_link,True,False,111.40400000000001,"LINESTRING (-7.1569185 42.8506104, -7.1571743 42.8505399, -7.1575203 42.8504907, -7.1578095 42.8504642, -7.158038 42.8504557, -7.158162 42.8504509, -7.158255 42.8504322)",,,1
146202245,Estrada Madrid - A Coruña,trunk,True,False,42.851,"LINESTRING (-7.1587977 42.8506056, -7.1588571 42.8506174, -7.159036 42.8506996, -7.1592306 42.8508181)",N-6,,
146202255,,trunk_link,False,False,5.943,"LINESTRING (-7.1557598 42.8506348, -7.1557544 42.8506881)",,,1
146202250,,residential,False,True,113.926,"LINESTRING (-7.1557598 42.8506348, -7.1558187 42.850557, -7.1559904 42.8504784, -7.1561634 42.8504216, -7.1563325 42.850398, -7.1566992 42.8504008, -7.1570426 42.8504273)",,,
146202253,,trunk_link,False,False,18.908,"LINESTRING (-7.1557544 42.8506881, -7.1555678 42.8507891)",,,
146202255,,trunk_link,False,True,5.943,"LINESTRING (-7.1557544 42.8506881, -7.1557598 42.8506348)",,,1
146202266,,trunk_link,True,False,47.126,"LINESTRING (-7.1557544 42.8506881, -7.1559221 42.8507035, -7.1561454 42.8506722, -7.1563255 42.85069)",,,1
146202243,Estrada Madrid - A Coruña,trunk,True,False,49.150000000000006,"LINESTRING (-7.1563255 42.85069, -7.1567199 42.8506398, -7.1569185 42.8506104)",N-6,,
146202246,Estrada Madrid - A Coruña,trunk,True,False,69.023,"LINESTRING (-7.1592154 42.8507272, -7.1590864 42.8506486, -7.1588957 42.850561, -7.158624 42.8504837, -7.158466 42.8504559)",N-6,,
146202253,,trunk_link,False,True,18.908,"LINESTRING (-7.1555678 42.8507891, -7.1557544 42.8506881)",,,
146202243,Estrada Madrid - A Coruña,trunk,True,False,62.744,"LINESTRING (-7.1555678 42.8507891, -7.1561267 42.8507153, -7.1563255 42.85069)",N-6,,
146202245,Estrada Madrid - A Coruña,trunk,True,False,40.946,"LINESTRING (-7.1592306 42.8508181, -7.1594121 42.8509528, -7.1595722 42.8510878)",N-6,,
146202274,,trunk_link,True,False,44.015,"LINESTRING (-7.1592306 42.8508181, -7.1593112 42.8509225, -7.1594558 42.851144, -7.1594855 42.8511651)",,,1
146202245,Estrada Madrid - A Coruña,trunk,True,False,23.256,"LINESTRING (-7.1595722 42.8510878, -7.1597538 42.8512491)",N-6,,
146202271,,trunk_link,True,False,11.703,"LINESTRING (-7.1595722 42.8510878, -7.1595264 42.8511042, -7.1594855 42.8511651)",,,1
146202282,,trunk_link,True,False,50.647,"LINESTRING (-7.1595722 42.8510878, -7.1595669 42.8510306, -7.1593964 42.8508895, -7.1592154 42.8507272)",,,1
146202274,,trunk_link,True,False,7.631,"LINESTRING (-7.1594855 42.8511651, -7.1595528 42.8512128)",,,1
146202274,,trunk_link,True,False,10.892,"LINESTRING (-7.1595528 42.8512128, -7.1596753 42.8512519)",,,1
144639524,Avenida de Madrid,residential,False,False,28.902,"LINESTRING (-7.1595528 42.8512128, -7.1595667 42.8513207, -7.1596196 42.8514672)",,,
146202271,,trunk_link,True,False,14.054,"LINESTRING (-7.1595528 42.8512128, -7.1595738 42.8511276, -7.1595722 42.8510878)",,,1
