osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref,width,junction,est_width
4356573,Avenida de Segovia,residential,True,False,12.622,"LINESTRING (-4.0645025 40.5018881, -4.0643655 40.5019332)",,,,,,
27263468,Calle de las Chimeneas,residential,True,False,49.013,"LINESTRING (-4.0645025 40.5018881, -4.064756 40.5022845)",,,,,,
668255808,Calle la Nava,residential,False,False,47.613,"LINESTRING (-4.0705302 40.5012651, -4.0699674 40.5012795)",,,,,,
668255809,Calle la Nava,residential,False,True,71.135,"LINESTRING (-4.0705302 40.5012651, -4.0708849 40.5012879, -4.071146 40.5013046, -4.0713693 40.5013077)",,,,,,
"[217912660, 629650127]",Carretera de Collado Villalba a Aldea del Fresno,primary,False,False,89.684,"LINESTRING (-4.0713693 40.5013077, -4.0713938 40.5012689, -4.071409 40.5012447, -4.0714577 40.5011724, -4.0715477 40.50104, -4.0718091 40.5006522, -4.0718511 40.5005892)",,2,M-510,,,
668255809,Calle la Nava,residential,False,False,71.13499999999999,"LINESTRING (-4.0713693 40.5013077, -4.071146 40.5013046, -4.0708849 40.5012879, -4.0705302 40.5012651)",,,,,,
217938156,Calle Vista Alegre,residential,True,False,41.834,"LINESTRING (-4.0683927 40.501744, -4.0681688 40.5020795)",,,,,,
249648795,Calle San Lorenzo,residential,False,True,30.889,"LINESTRING (-4.0683927 40.501744, -4.0684689 40.5018472, -4.068589 40.5019779)",,,,4.5,,
27263398,Calle la Tortuga,residential,False,False,20.703,"LINESTRING (-4.0680859 40.5022019, -4.0682548 40.5023367)",,,,,,
217938156,Calle Vista Alegre,residential,True,False,44.531,"LINESTRING (-4.0680859 40.5022019, -4.0675757 40.5023013)",,,,,,
670220862,Calle la Mesta,residential,False,False,26.465,"LINESTRING (-4.066487 40.503164, -4.0667345 40.5033097)",,,,,,
217895427,Calle la Paz,residential,False,False,67.285,"LINESTRING (-4.066487 40.503164, -4.0666741 40.5028738, -4.0667965 40.5026077)",,,,,,
217895427,Calle la Paz,residential,False,True,35.062,"LINESTRING (-4.066487 40.503164, -4.0663191 40.5032072, -4.0661365 40.5033226)",,,,,,
4368040,Calle los Coches,residential,True,False,47.465,"LINESTRING (-4.0677495 40.5027528, -4.0677806 40.5030239, -4.0677764 40.5031786)",,,,,,
249648809,Travesía los Coches,residential,False,False,45.63,"LINESTRING (-4.0677495 40.5027528, -4.0674788 40.5028243, -4.0673997 40.5028518, -4.067335 40.502913, -4.0673341 40.5029608)",,,,,,
669714515,Travesía los Coches,residential,False,True,43.353,"LINESTRING (-4.0677495 40.5027528, -4.0679174 40.5027916, -4.0680952 40.5028004, -4.0682373 40.5028548)",,,,,,
669501033,Calle los Coches,residential,False,True,18.986,"LINESTRING (-4.0677764 40.5031786, -4.0675821 40.503093)",,,,,,
4368040,Calle los Coches,residential,True,False,46.699,"LINESTRING (-4.0677764 40.5031786, -4.0677328 40.503438, -4.0677487 40.503596)",,,,,,
217895421,Calle Altos del Egido,residential,False,False,31.706,"LINESTRING (-4.0675249 40.503908, -4.0671541 40.5038654)",,,,,,
669714511,Calle los Coches,residential,False,False,16.979,"LINESTRING (-4.0675249 40.503908, -4.0674279 40.5040417)",,,,,,
669714511,Calle los Coches,residential,False,True,39.6,"LINESTRING (-4.0675249 40.503908, -4.0676506 40.5037568, -4.0677487 40.503596)",,,,,,
217895419,Calle Penas de Santa Lucía,residential,False,True,21.765,"LINESTRING (-4.0673657 40.504112, -4.0671115 40.5040811)",,,,,,
669714511,Calle los Coches,residential,False,True,9.421,"LINESTRING (-4.0673657 40.504112, -4.0674279 40.5040417)",,,,,,
669714511,Calle los Coches,residential,False,False,54.819,"LINESTRING (-4.0673657 40.504112, -4.0672552 40.504322, -4.0671633 40.5045795)",,,,,,
669714511,Calle los Coches,residential,False,True,54.819,"LINESTRING (-4.0671633 40.5045795, -4.0672552 40.504322, -4.0673657 40.504112)",,,,,,
668255811,Plaza de Doña Ana de Palacio,residential,True,False,13.756,"LINESTRING (-4.066212 40.5000758, -4.0662445 40.5001093, -4.0662963 40.5001208, -4.0663467 40.5001061)",,,,,roundabout,
35330536,Calle San Juan,residential,True,False,6.137,"LINESTRING (-4.0663467 40.5001061, -4.0663917 40.5001494)",,1,,4,,
668255811,Plaza de Doña Ana de Palacio,residential,True,False,13.276,"LINESTRING (-4.0663467 40.5001061, -4.0663748 40.5000722, -4.0663708 40.5000321, -4.0663372 40.5000025)",,,,,roundabout,
27251048,Plaza de Doña Ana de Palacio,residential,False,True,27.362,"LINESTRING (-4.0663372 40.5000025, -4.0664543 40.4997731)",,,,,,
668255811,Plaza de Doña Ana de Palacio,residential,True,False,6.145,"LINESTRING (-4.0663372 40.5000025, -4.066265 40.4999962)",,,,,roundabout,
249824511,Calle el Ángel,residential,True,False,79.30799999999999,"LINESTRING (-4.066265 40.4999962, -4.0661605 40.4998493, -4.0660591 40.4997876, -4.0660034 40.4997665, -4.0658823 40.4997523, -4.0654789 40.4997405)",,,,3,,
668255811,Plaza de Doña Ana de Palacio,residential,True,False,10.877,"LINESTRING (-4.066265 40.4999962, -4.0662299 40.5000135, -4.0662099 40.5000431, -4.066212 40.5000758)",,,,,roundabout,
217938150,Travesía San Juan,living_street,True,False,38.453,"LINESTRING (-4.0657417 40.5001703, -4.0656808 40.500513)",,,,,,
8399658,Calle San Juan,residential,True,False,41.678,"LINESTRING (-4.0657417 40.5001703, -4.066006 40.5001484, -4.066212 40.5000758)",,,,,,
93254731,Camino de Robledo de Chavela,tertiary,False,False,32.438,"LINESTRING (-4.0659519 40.4976525, -4.0662972 40.4975254)",,,,,,
93254731,Camino de Robledo de Chavela,tertiary,False,True,63.204,"LINESTRING (-4.0659519 40.4976525, -4.0657087 40.4977011, -4.0654593 40.4977016, -4.065223 40.4976479)",,,,,,
217912650,Calle Real,residential,False,False,41.172,"LINESTRING (-4.0683755 40.500525, -4.0681294 40.5002055)",,,,,,
27251070,Calle la Tienda,residential,True,False,24.165,"LINESTRING (-4.0683755 40.500525, -4.0684585 40.5005578, -4.0686418 40.5005137)",,,,,,
"[8397978, 27251047]","['Plaza de la Constitución', 'Calle la Fuente']",residential,True,False,90.655,"LINESTRING (-4.0684362 40.5013246, -4.0683251 40.5012818, -4.0681211 40.5012031, -4.0679888 40.501124, -4.0676934 40.5008827, -4.0676093 40.5008208)",,,,,,
217938138,Plaza de la Constitución,residential,False,False,26.363,"LINESTRING (-4.0684362 40.5013246, -4.0684783 40.501267, -4.068526 40.5010997)",,,,,,
668058994,Calle de la Fuente,residential,False,True,8.157,"LINESTRING (-4.0659907 40.498821, -4.0659377 40.4987597)",,,,,,
668058996,Calle Huertos del Molino,residential,False,True,38.005,"LINESTRING (-4.0659907 40.498821, -4.0664134 40.4987048)",,,,,,
668058994,Calle de la Fuente,residential,False,False,8.157,"LINESTRING (-4.0659377 40.4987597, -4.0659907 40.498821)",,,,,,
217895364,Calle Huertos del Molino,residential,True,False,72.92099999999999,"LINESTRING (-4.0659377 40.4987597, -4.0656763 40.49878, -4.0654789 40.4987744, -4.0650837 40.4988308)",,,,,,
217895381,Calle la Fuente,residential,False,True,50.336,"LINESTRING (-4.0659377 40.4987597, -4.0659316 40.498632, -4.065921 40.4984114, -4.0659136 40.4983074)",,,,,,
27251048,Plaza de Doña Ana de Palacio,residential,False,False,27.362,"LINESTRING (-4.0664543 40.4997731, -4.0663372 40.5000025)",,,,,,
217938133,Calle la Fuente,residential,False,False,34.782000000000004,"LINESTRING (-4.0664543 40.4997731, -4.0663639 40.4996571, -4.0663435 40.4995754, -4.0663425 40.4994806)",,,,,,
672656734,Calle la Fuente,residential,True,False,25.491,"LINESTRING (-4.0667149 40.4998807, -4.0666368 40.4998691, -4.0664543 40.4997731)",,,,5,,
"[249824506, 217895371]","['Calle la Fuente', 'Calle Eras Cerradas']",tertiary,False,False,168.31900000000002,"LINESTRING (-4.0635198 40.4977551, -4.0636327 40.4976951, -4.0639919 40.4975041, -4.0640642 40.4974657, -4.0642258 40.4973798, -4.0643157 40.4973387, -4.0644203 40.4973243, -4.0645616 40.4973406, -4.065223 40.4976479)",,2,,,,
545824934,Calle la Paz,residential,False,True,163.18900000000002,"LINESTRING (-4.0635198 40.4977551, -4.0641522 40.4983662, -4.0645734 40.4988373, -4.0647061 40.4989028)",,,,,,
27251067,Calle Gateras,residential,True,False,35.224000000000004,"LINESTRING (-4.0713518 40.4994452, -4.0712989 40.499494, -4.0710933 40.4996936)",,,,,,
"[296061113, 27251061]","['Carretera de Cerro Alarcón', 'Calle Villalba']",secondary,False,True,134.77100000000002,"LINESTRING (-4.0713518 40.4994452, -4.0716161 40.5000677, -4.0717007 40.5002854, -4.0717329 40.5003857, -4.0717542 40.5004522, -4.071768 40.5005054, -4.0718004 40.5005381, -4.0718511 40.5005892)",40,,M-959,,,
638799661,Carretera de Cerro Alarcón,secondary,False,False,88.428,"LINESTRING (-4.0713518 40.4994452, -4.0712232 40.4990695, -4.0711362 40.4988412, -4.0710625 40.4986814)",40,,M-959,,,
35330539,Calle las Fraguas,residential,False,True,63.803000000000004,"LINESTRING (-4.069129 40.5009176, -4.0687283 40.5006875, -4.0686427 40.50058, -4.0686418 40.5005137)",,,,,,
668255807,Calle las Fraguas,residential,True,False,40.274,"LINESTRING (-4.069129 40.5009176, -4.0691848 40.500945, -4.0692167 40.5011746, -4.0692298 40.5012548)",,,,,,
669714510,Calle Huertas,residential,True,False,56.718,"LINESTRING (-4.069129 40.5009176, -4.069222 40.5009024, -4.0695401 40.5008725, -4.0697725 40.5007924)",,,,,,
217938138,Plaza de la Constitución,residential,False,True,26.363,"LINESTRING (-4.068526 40.5010997, -4.0684783 40.501267, -4.0684362 40.5013246)",,,,,,
250642656,Calle Huertas,residential,True,False,54.997,"LINESTRING (-4.068526 40.5010997, -4.0686235 40.5010776, -4.068827 40.5010239, -4.0689862 40.5009601, -4.069129 40.5009176)",,,,,,
669714509,Calle Real,residential,True,False,65.676,"LINESTRING (-4.068526 40.5010997, -4.068517 40.5009383, -4.0684544 40.5007621, -4.0683808 40.5005996, -4.0683755 40.500525)",,,,,,
668058998,Calle la Fuente,residential,False,True,43.074,"LINESTRING (-4.0659136 40.4983074, -4.0656901 40.4979593)",,,,,,
217895381,Calle la Fuente,residential,False,False,50.336,"LINESTRING (-4.0659136 40.4983074, -4.065921 40.4984114, -4.0659316 40.498632, -4.0659377 40.4987597)",,,,,,
217912650,Calle Real,residential,False,True,20.576,"LINESTRING (-4.0659136 40.4983074, -4.0660523 40.4983927, -4.0660895 40.4984332)",,,,,,
217912650,Calle Real,residential,False,False,40.769,"LINESTRING (-4.0664134 40.4987048, -4.0660895 40.4984332)",,,,,,
217912650,Calle Real,residential,False,True,32.035,"LINESTRING (-4.0664134 40.4987048, -4.0667435 40.4988462)",,,,,,
668058996,Calle Huertos del Molino,residential,False,False,38.005,"LINESTRING (-4.0664134 40.4987048, -4.0659907 40.498821)",,,,,,
27251068,Travesía Huertas,residential,True,False,69.00800000000001,"LINESTRING (-4.0700785 40.5007732, -4.0702835 40.5008707, -4.0705302 40.5012651)",,,,,,
628693158,,residential,True,False,12.64,"LINESTRING (-4.0700785 40.5007732, -4.0700895 40.5007562, -4.070093 40.5007374, -4.0700886 40.5007188, -4.0700767 40.5007022, -4.0700585 40.5006892, -4.0700359 40.5006812)",,,,,roundabout,
669714506,Calle Huertas,residential,False,False,14.716,"LINESTRING (-4.0697725 40.5007924, -4.0699382 40.5007519)",,,,,,
669714507,Calle la Tienda,residential,True,False,73.27600000000001,"LINESTRING (-4.0697725 40.5007924, -4.0695461 40.5006149, -4.0692763 40.5004699, -4.0692398 40.5004397, -4.0692029 40.5004092, -4.069144 40.5003453)",,,,,,
250642654,Avenida Plaza de Toros,residential,True,False,159.341,"LINESTRING (-4.069144 40.5003453, -4.069161 40.5002792, -4.0691435 40.5001621, -4.0691249 40.5000372, -4.0691214 40.5000198, -4.0690845 40.4998355, -4.0690644 40.4996856, -4.0690859 40.4996401, -4.0691175 40.4995586, -4.0691235 40.4995072, -4.0691368 40.4994557, -4.0692366 40.4993597, -4.0695921 40.4992264, -4.0697174 40.4991795)",,,,,,
638799661,Carretera de Cerro Alarcón,secondary,False,True,88.428,"LINESTRING (-4.0710625 40.4986814, -4.0711362 40.4988412, -4.0712232 40.4990695, -4.0713518 40.4994452)",40,,M-959,,,
638799662,Carretera de Cerro Alarcón,secondary,False,False,41.422,"LINESTRING (-4.0710625 40.4986814, -4.0710204 40.4985981, -4.0709494 40.498468, -4.0708692 40.4983393)",40,,M-959,,,
27251097,Calle Navalagamella,residential,False,False,114.178,"LINESTRING (-4.0708692 40.4983393, -4.070802 40.4983543, -4.0707555 40.4983646, -4.0706518 40.4983923, -4.0699659 40.4986377, -4.0696344 40.4987519)",,,,,,
638799662,Carretera de Cerro Alarcón,secondary,False,True,41.422000000000004,"LINESTRING (-4.0708692 40.4983393, -4.0709494 40.498468, -4.0710204 40.4985981, -4.0710625 40.4986814)",40,,M-959,,,
27263482,Calle la Tejera,residential,False,False,21.838,"LINESTRING (-4.0684678 40.4986625, -4.0683831 40.498649, -4.0682138 40.4986271)",,,,,,
101623398,Calle la Oliva,residential,False,False,56.17400000000001,"LINESTRING (-4.0684678 40.4986625, -4.0684868 40.4988556, -4.0685787 40.4991592)",,,,,,
101623398,Calle la Oliva,residential,False,True,84.231,"LINESTRING (-4.0684678 40.4986625, -4.0686565 40.4984098, -4.0686662 40.4983969, -4.0688903 40.4979782)",,,,,,
667473419,Calle la Tejera,residential,True,False,80.239,"LINESTRING (-4.0684678 40.4986625, -4.0689312 40.4987569, -4.0693798 40.4988615)",,,,,,
101623398,Calle la Oliva,residential,False,False,42.153000000000006,"LINESTRING (-4.0685787 40.4991592, -4.0685177 40.4993537, -4.0684155 40.4995151)",,,,,,
101623398,Calle la Oliva,residential,False,True,56.17400000000001,"LINESTRING (-4.0685787 40.4991592, -4.0684868 40.4988556, -4.0684678 40.4986625)",,,,,,
667473420,Calle Navalagamella,residential,True,False,78.39,"LINESTRING (-4.0685787 40.4991592, -4.0689419 40.4991269, -4.0690848 40.4990583, -4.0693798 40.4988615)",,,,,,
217912650,Calle Real,residential,False,False,36.911,"LINESTRING (-4.0681253 40.5001528, -4.0679189 40.4998603)",,,,,,
217912650,Calle Real,residential,False,True,5.87,"LINESTRING (-4.0681253 40.5001528, -4.0681294 40.5002055)",,,,,,
217895369,Calle Pozo de la Nieve,residential,True,False,86.951,"LINESTRING (-4.0681253 40.5001528, -4.0681717 40.5000914, -4.0682167 40.5000378, -4.0684325 40.4999127, -4.068488 40.4998513, -4.0685175 40.4998187, -4.0685266 40.4996903, -4.0685012 40.4996046, -4.0684155 40.4995151)",20,,,,,
217912650,Calle Real,residential,False,True,23.101,"LINESTRING (-4.0677613 40.4996906, -4.0679189 40.4998603)",,,,,,
101623397,Calle la Paloma,residential,True,False,95.18599999999999,"LINESTRING (-4.0677613 40.4996906, -4.0674703 40.4998215, -4.0672475 40.4997678, -4.0669762 40.4998121, -4.0667149 40.4998807)",,,,,,
217912650,Calle Real,residential,False,False,128.42000000000002,"LINESTRING (-4.0677613 40.4996906, -4.0676714 40.4996227, -4.0672382 40.4992851, -4.0672051 40.4992222, -4.067175 40.4991649, -4.0667435 40.4988462)",,,,,,
93254731,Camino de Robledo de Chavela,tertiary,False,True,32.438,"LINESTRING (-4.0662972 40.4975254, -4.0659519 40.4976525)",,,,,,
27263398,Calle la Tortuga,residential,False,True,20.703,"LINESTRING (-4.0682548 40.5023367, -4.0680859 40.5022019)",,,,,,
27263398,Calle la Tortuga,residential,False,False,66.084,"LINESTRING (-4.0682548 40.5023367, -4.068348 40.5023594, -4.0685034 40.502412, -4.0685939 40.502508, -4.0688027 40.5027294)",,,,,,
"[670220864, 249648798, 249648799]",Calle Tejedores,residential,False,False,63.328,"LINESTRING (-4.0682548 40.5023367, -4.068224 40.5025081, -4.068105 40.502652, -4.0681926 40.502777, -4.0682373 40.5028548)",,,,"['4', '2.5']",,1
27263395,Calle la Higuera,residential,False,False,29.787,"LINESTRING (-4.0688027 40.5027294, -4.0690869 40.5025711)",,,,,,
27263395,Calle la Higuera,residential,False,True,25.229,"LINESTRING (-4.0688027 40.5027294, -4.0686943 40.502902, -4.0686926 40.5029376)",,,,,,
27263398,Calle la Tortuga,residential,False,True,66.08399999999999,"LINESTRING (-4.0688027 40.5027294, -4.0685939 40.502508, -4.0685034 40.502412, -4.068348 40.5023594, -4.0682548 40.5023367)",,,,,,
27263395,Calle la Higuera,residential,False,True,26.172,"LINESTRING (-4.0686926 40.5029376, -4.0688232 40.503151)",,,,,,
27263395,Calle la Higuera,residential,False,False,25.229,"LINESTRING (-4.0686926 40.5029376, -4.0686943 40.502902, -4.0688027 40.5027294)",,,,,,
249648804,Calle la Higuera,residential,False,False,41.126000000000005,"LINESTRING (-4.0686926 40.5029376, -4.0686226 40.5029473, -4.0684163 40.5029006, -4.0683526 40.5029088, -4.0682373 40.5028548)",,,,,,
27263453,Calle San Lorenzo,residential,False,False,39.684,"LINESTRING (-4.069324 40.5028791, -4.0690869 40.5025711)",,,,,,
27263453,Calle San Lorenzo,residential,False,True,4.997,"LINESTRING (-4.069324 40.5028791, -4.0693097 40.5029227)",,,,,,
249648811,Travesía San Lorenzo,residential,False,False,14.875,"LINESTRING (-4.069324 40.5028791, -4.0694315 40.5027732)",,,,,,
27263406,Calle la Higuera,residential,False,False,17.05,"LINESTRING (-4.0688504 40.5038541, -4.0686518 40.5038807)",,,,,,
27263395,Calle la Higuera,residential,False,False,56.651,"LINESTRING (-4.0688504 40.5038541, -4.0688274 40.5037579, -4.0687865 40.5035866, -4.0687273 40.5033533)",,,,,,
"[27263395, 27263453]","['Calle la Higuera', 'Calle San Lorenzo']",residential,False,"[False, True]",122.435,"LINESTRING (-4.0688504 40.5038541, -4.0692739 40.5037768, -4.0693958 40.5037434, -4.069509 40.5036773, -4.0694723 40.5035682, -4.0693865 40.5034444, -4.0692684 40.5032695, -4.0692495 40.5031567)",,,,,,
27263395,Calle la Higuera,residential,False,False,23.911,"LINESTRING (-4.0687273 40.5033533, -4.0688232 40.503151)",,,,,,
670220885,Calle la Mesta,residential,True,False,44.582,"LINESTRING (-4.0687273 40.5033533, -4.0682248 40.5034748)",,,,,,
27263395,Calle la Higuera,residential,False,True,56.651,"LINESTRING (-4.0687273 40.5033533, -4.0687865 40.5035866, -4.0688274 40.5037579, -4.0688504 40.5038541)",,,,,,
27263395,Calle la Higuera,residential,False,False,26.172,"LINESTRING (-4.0688232 40.503151, -4.0686926 40.5029376)",,,,,,
27263395,Calle la Higuera,residential,False,True,23.911,"LINESTRING (-4.0688232 40.503151, -4.0687273 40.5033533)",,,,,,
249648815,Travesía de la Higuera,residential,False,False,48.498000000000005,"LINESTRING (-4.0688232 40.503151, -4.0689504 40.5030724, -4.0693097 40.5029227)",,,,,,
670220860,Calle la Mesta,residential,False,True,42.45,"LINESTRING (-4.0682248 40.5034748, -4.0677487 40.503596)",,,,,,
249648801,Calle Tejedores,residential,False,True,39.398999999999994,"LINESTRING (-4.0682248 40.5034748, -4.0682238 40.5034097, -4.0683332 40.5031327)",,,,,,
670220884,Calle Tejedores,residential,True,False,58.778,"LINESTRING (-4.0682248 40.5034748, -4.0684053 40.5037232, -4.0685463 40.5038133, -4.0686518 40.5038807)",,,,,,
670220860,Calle la Mesta,residential,False,False,42.45,"LINESTRING (-4.0677487 40.503596, -4.0682248 40.5034748)",,,,,,
669714511,Calle los Coches,residential,False,False,39.6,"LINESTRING (-4.0677487 40.503596, -4.0676506 40.5037568, -4.0675249 40.503908)",,,,,,
"[27263457, 670220860]",Calle la Mesta,residential,False,True,75.096,"LINESTRING (-4.0677487 40.503596, -4.0672348 40.5035471, -4.066963 40.5033559)",,,,,,
249648801,Calle Tejedores,residential,False,False,39.398999999999994,"LINESTRING (-4.0683332 40.5031327, -4.0682238 40.5034097, -4.0682248 40.5034748)",,,,,,
27263452,Calle Jardín,residential,False,False,55.617,"LINESTRING (-4.0696503 40.5025576, -4.0692839 40.5021422)",,,,,,
