osmid,name,highway,oneway,reversed,length,ref,geometry,junction
352878454,Calle Alegría,residential,False,True,41.132,,"LINESTRING (-5.2786001 37.6921822, -5.2790668 37.6922034)",
42156888,Avenida de La Campana,tertiary,False,False,75.21199999999999,A-3150,"LINESTRING (-5.2786001 37.6921822, -5.2785787 37.692543, -5.2784929 37.6928508)",
352878454,Calle Alegría,residential,False,False,39.742000000000004,,"LINESTRING (-5.2786001 37.6921822, -5.2784204 37.6921164, -5.2781737 37.6920697)",
352806850,Avenida de Pío XII,residential,False,False,17.824,,"LINESTRING (-5.2801049 37.6931995, -5.2801874 37.6933459)",
352878440,Avenida de Madrid,residential,False,False,59.645,,"LINESTRING (-5.2801049 37.6931995, -5.2807708 37.6932999)",
352878440,Avenida de Madrid,residential,False,True,10.048,,"LINESTRING (-5.2801049 37.6931995, -5.279996 37.6931723)",
352806850,Avenida de Pío XII,residential,False,False,5.213,,"LINESTRING (-5.2801874 37.6933459, -5.2802104 37.6933891)",
352806850,Avenida de Pío XII,residential,False,True,17.824,,"LINESTRING (-5.2801874 37.6933459, -5.2801049 37.6931995)",
263895972,"Calle Antonio Cano Bejarano ""Zacarizo""",residential,False,False,119.163,,"LINESTRING (-5.2801874 37.6933459, -5.2795589 37.6935369, -5.2792844 37.6936204, -5.2791066 37.6936689, -5.2790667 37.6937307, -5.2790284 37.6938133)",
81414107,Calle Duque y Flores,residential,False,True,47.438,,"LINESTRING (-5.2784929 37.6928508, -5.2780007 37.6926767)",
352878441,Avenida de Andalucía,tertiary,False,False,96.028,A-3150,"LINESTRING (-5.2784929 37.6928508, -5.2782611 37.6936947)",
42156888,Avenida de La Campana,tertiary,False,True,75.21199999999999,A-3150,"LINESTRING (-5.2784929 37.6928508, -5.2785787 37.692543, -5.2786001 37.6921822)",
352878440,Avenida de Madrid,residential,False,False,137.00199999999998,,"LINESTRING (-5.2784929 37.6928508, -5.2793645 37.6930377, -5.279477 37.6930617, -5.2797371 37.6931171, -5.279996 37.6931723)",
352878486,Avenida de Andalucía,tertiary,False,True,3.218,A-3150,"LINESTRING (-5.2776463 37.6985364, -5.2776443 37.6985075)",
352878488,Avenida de Santa Ana,tertiary,False,False,3.112,A-3150,"LINESTRING (-5.2776463 37.6985364, -5.2776573 37.698563)",
352878472,Calle Ancha,residential,False,True,224.95700000000002,,"LINESTRING (-5.2776463 37.6985364, -5.2792599 37.6983214, -5.2797192 37.6982602, -5.28017 37.6982128)",
352806845,Calle Gracia,residential,False,True,25.897,,"LINESTRING (-5.2804951 37.6965188, -5.2807796 37.6965785)",
352878469,Calle Salvador,residential,False,True,59.093,,"LINESTRING (-5.2804951 37.6965188, -5.2801129 37.6969558)",
352878469,Calle Salvador,residential,False,False,142.147,,"LINESTRING (-5.2804951 37.6965188, -5.2809838 37.6958193, -5.2812966 37.6954091)",
87026600,Calle Méjico,residential,False,False,128.849,,"LINESTRING (-5.2753674 37.6985514, -5.2751058 37.6980304, -5.2748338 37.6974723)",
87026633,Calle Guatemala,residential,False,False,55.361000000000004,,"LINESTRING (-5.2753674 37.6985514, -5.2750556 37.6986533, -5.2747868 37.6987433)",
87026633,Calle Guatemala,residential,False,True,51.186,,"LINESTRING (-5.2753674 37.6985514, -5.2756603 37.6984673, -5.2759143 37.6983944)",
352878471,Calle Ana de Santiago,residential,False,False,31.763,,"LINESTRING (-5.2802198 37.6978782, -5.280265 37.6975948)",
352878471,Calle Ana de Santiago,residential,False,True,37.463,,"LINESTRING (-5.2802198 37.6978782, -5.28017 37.6982128)",
87026696,Calle Escamillas,residential,False,False,183.337,,"LINESTRING (-5.2802198 37.6978782, -5.2809856 37.697781, -5.2815805 37.6976403, -5.2818876 37.6975534, -5.2821966 37.6974055)",
87026687,Calle Honduras,residential,False,True,60.357,,"LINESTRING (-5.2752612 37.6955733, -5.2755458 37.6956236, -5.2759307 37.6956916)",
"[87026622, 263889223]",Calle Asunción,residential,False,True,136.55700000000002,,"LINESTRING (-5.2752612 37.6955733, -5.2750999 37.696176, -5.2749531 37.6967769)",
352878439,Avenida de Madrid,residential,False,False,55.298,,"LINESTRING (-5.2820798 37.6930276, -5.2814706 37.6931498)",
87026627,Barriada San Francisco B,residential,False,True,109.513,,"LINESTRING (-5.2820798 37.6930276, -5.2820061 37.6932243, -5.2818991 37.6935101, -5.2817639 37.6936069, -5.2816564 37.6936839, -5.2814567 37.6938407)",
352878439,Avenida de Madrid,residential,False,True,76.646,,"LINESTRING (-5.2820798 37.6930276, -5.2826556 37.6929103, -5.2829234 37.6928558)",
87026686,Calle Virgen de la Cabeza,residential,False,True,126.733,,"LINESTRING (-5.2764211 37.6931191, -5.2778344 37.6933389)",
353253630,Calle Conde de Palma,residential,False,False,22.538,,"LINESTRING (-5.2764211 37.6931191, -5.2764684 37.6929199)",
353253630,Calle Conde de Palma,residential,False,True,32.494,,"LINESTRING (-5.2764211 37.6931191, -5.2763529 37.6934063)",
87026662,Avenida de Blas Infante,residential,False,True,74.868,,"LINESTRING (-5.2787371 37.6961122, -5.2782302 37.696653)",
352878470,Calle Sol,residential,False,False,58.959,,"LINESTRING (-5.2787371 37.6961122, -5.2781857 37.6958109)",
352878470,Calle Sol,residential,False,True,68.246,,"LINESTRING (-5.2787371 37.6961122, -5.2793734 37.6964632)",
87026662,Avenida de Blas Infante,residential,False,False,216.134,,"LINESTRING (-5.2787371 37.6961122, -5.2792334 37.6956067, -5.2802876 37.6946049)",
352878439,Avenida de Madrid,residential,False,False,7.773,,"LINESTRING (-5.2807708 37.6932999, -5.2806842 37.6933137)",
352878439,Avenida de Madrid,residential,False,True,31.037,,"LINESTRING (-5.2807708 37.6932999, -5.2811096 37.6932222)",
352878440,Avenida de Madrid,residential,False,True,59.645,,"LINESTRING (-5.2807708 37.6932999, -5.2801049 37.6931995)",
352878469,Calle Salvador,residential,False,False,59.093,,"LINESTRING (-5.2801129 37.6969558, -5.2804951 37.6965188)",
352878470,Calle Sol,residential,False,False,85.051,,"LINESTRING (-5.2801129 37.6969558, -5.2793734 37.6964632)",
352878471,Calle Ana de Santiago,residential,False,True,28.673,,"LINESTRING (-5.2801129 37.6969558, -5.2803296 37.6971484)",
87026727,Calle Salvador,residential,False,True,196.924,,"LINESTRING (-5.2801129 37.6969558, -5.2793567 37.6974481, -5.27903 37.6976878, -5.2787409 37.6978998, -5.2783976 37.6980902)",
