osmid,oneway,name,highway,reversed,length,geometry,junction,lanes
129704075,True,Avenida del Duque de Arcos,tertiary,False,30.380000000000003,"LINESTRING (-5.8135681 36.7496908, -5.8137179 36.7497797, -5.81385 36.749844)",,
40926837,True,Paseo de los Boliches,residential,False,45.893,"LINESTRING (-5.8131782 36.7509773, -5.8131111 36.7509594, -5.8130236 36.7509357, -5.8127112 36.7508057)",,
129703206,True,,residential,False,13.575,"LINESTRING (-5.8131782 36.7509773, -5.8131709 36.7510072, -5.8131764 36.7510374, -5.8131941 36.7510644, -5.8132221 36.7510852)",roundabout,
230301352,False,Calle Pintor Francisco Prieto,residential,True,29.031,"LINESTRING (-5.8127112 36.7508057, -5.8126101 36.7510539)",,
40926837,True,Paseo de los Boliches,residential,False,118.68299999999999,"LINESTRING (-5.8127112 36.7508057, -5.8122657 36.7505784, -5.8117294 36.7502606, -5.8116208 36.7501938)",,
590456054,True,Calle Julio Mariscal,residential,False,24.128,"LINESTRING (-5.8093766 36.7492391, -5.8092548 36.7494329)",,
129722824,False,Calle Murete Bajo,residential,False,155.04700000000003,"LINESTRING (-5.8093766 36.7492391, -5.8091384 36.7491243, -5.8090852 36.7491015, -5.8090238 36.7490809, -5.808899 36.7490399, -5.8087155 36.7489821, -5.8086274 36.7489437, -5.8085856 36.7489217, -5.8085477 36.7488963, -5.8084129 36.7488001, -5.8083713 36.7487702, -5.8083261 36.7487369, -5.8082633 36.748683, -5.8082386 36.7486583, -5.8081453 36.7485624, -5.8081192 36.7485345, -5.8080886 36.7485059, -5.8080571 36.7484792, -5.8080293 36.7484587, -5.8079904 36.7484357)",,
310593457,False,Calle Corredera,residential,False,34.548,"LINESTRING (-5.809141 36.7496046, -5.8088292 36.7494199)",,
40926838,True,Calle Corredera,residential,False,150.14200000000002,"LINESTRING (-5.809141 36.7496046, -5.8092335 36.749658, -5.809436 36.7497747, -5.8095364 36.7498326, -5.8097775 36.7499686, -5.810053 36.7501148, -5.8102115 36.750193, -5.8103232 36.7502415, -5.8105146 36.7503205, -5.8105541 36.7503365)",,
1206993090,False,Calle Cuesta de Belén,residential,True,49.82599999999999,"LINESTRING (-5.8075192 36.7488462, -5.8076142 36.7488894, -5.8076996 36.7489367, -5.807719 36.7489467, -5.8077613 36.7489657, -5.8077943 36.7489768, -5.8078194 36.7489837, -5.8080244 36.7490279)",,
178463351,False,Calle San Miguel,residential,False,8.045,"LINESTRING (-5.8112768 36.7506301, -5.811328 36.7505705)",,
40926838,True,Calle Corredera,residential,False,74.68,"LINESTRING (-5.8112768 36.7506301, -5.8115091 36.7507369, -5.8118042 36.7508826, -5.8118445 36.7508967, -5.8118789 36.7509046, -5.8120176 36.7509356)",,
178463351,False,Calle San Miguel,residential,True,88.205,"LINESTRING (-5.8112768 36.7506301, -5.811037 36.7508605, -5.8110252 36.7508672, -5.8110109 36.7508717, -5.8109976 36.7508718, -5.8109803 36.7508687, -5.8109676 36.7508641, -5.8106551 36.7506912, -5.8106041 36.7506674, -5.8105095 36.7506368)",,
230301352,False,Calle Pintor Francisco Prieto,residential,False,29.031,"LINESTRING (-5.8126101 36.7510539, -5.8127112 36.7508057)",,
590456055,True,Calle Debajo del Corral,residential,False,55.358000000000004,"LINESTRING (-5.8126101 36.7510539, -5.8129023 36.7510922, -5.813024 36.7511061, -5.8130905 36.7511095, -5.8131491 36.7511041, -5.8132221 36.7510852)",,
75237696,False,Calle Muñoz Vázquez,residential,False,239.546,"LINESTRING (-5.8163641 36.7508532, -5.8157114 36.7508593, -5.8155826 36.7508625, -5.8153469 36.7508758, -5.8151365 36.7508941, -5.8136935 36.7510675)",,
1206470518,False,Calle Josefa Moreno Segura,residential,True,74.046,"LINESTRING (-5.8163641 36.7508532, -5.8166946 36.7505307, -5.8167279 36.7504913, -5.8167527 36.7504504, -5.8167643 36.7504197, -5.8167708 36.7503808, -5.8167802 36.7502969)",,
75237696,False,Calle Muñoz Vázquez,residential,True,239.546,"LINESTRING (-5.8136935 36.7510675, -5.8151365 36.7508941, -5.8153469 36.7508758, -5.8155826 36.7508625, -5.8157114 36.7508593, -5.8163641 36.7508532)",,
129703204,True,Calle Muñoz Vázquez,residential,False,27.087,"LINESTRING (-5.8136935 36.7510675, -5.8136064 36.7510604, -5.8135513 36.7510559, -5.8135186 36.7510533, -5.8133933 36.7510315)",,
129703206,True,,residential,False,5.23,"LINESTRING (-5.8132732 36.7510995, -5.8133025 36.7510986, -5.8133306 36.7510917)",roundabout,
