osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
56474993,True,1,N-630,Carretera Gijón a Puerto de Sevilla,trunk,40,False,51.411,"LINESTRING (-5.6316557 42.8062361, -5.6319903 42.8058443)",,
56475001,False,,,Calle San José de Calasanz,residential,,True,41.258,"LINESTRING (-5.6325312 42.8035713, -5.6324005 42.8035754, -5.6322935 42.8035612, -5.6322293 42.8035525, -5.632119 42.8035071, -5.6320541 42.8034804)",,
"[768251505, 210931059, 210931057]",False,2,N-630,Carretera Gijón a Puerto de Sevilla,trunk,"['60', '90']",False,352.31800000000004,"LINESTRING (-5.6325312 42.8035713, -5.6325141 42.8033706, -5.6324924 42.8030574, -5.6324852 42.8029544, -5.632473 42.8028469, -5.6324508 42.8026527, -5.6324278 42.8024563, -5.6324239 42.8024169, -5.6324121 42.802184, -5.6323903 42.8017826, -5.6323922 42.8012519, -5.6324424 42.8007577, -5.632496 42.8004097)",,
210931059,False,2,N-630,Carretera Gijón a Puerto de Sevilla,trunk,60,True,133.418,"LINESTRING (-5.6325312 42.8035713, -5.6325323 42.8039391, -5.63251 42.8041802, -5.6324933 42.8042983, -5.6324135 42.8046739, -5.6323868 42.8047633)",,
690952407,True,2,N-630,,trunk,40,False,15.147,"LINESTRING (-5.6319903 42.8058443, -5.6320554 42.805856, -5.632172 42.8058399)",roundabout,
56354390,True,1,N-630,Carretera Gijón a Puerto de Sevilla,trunk,40,False,49.292,"LINESTRING (-5.6322131 42.8055687, -5.632294 42.8051294)",,
66320106,True,2,N-630,,trunk,40,False,10.797,"LINESTRING (-5.6322131 42.8055687, -5.6321249 42.8055371, -5.6320911 42.8055333)",roundabout,
56474932,True,1,,Carretera de La Magdalena,tertiary,40,False,34.165,"LINESTRING (-5.6320034 42.8055415, -5.6319201 42.8054912, -5.6317015 42.805329)",,
66320106,True,2,N-630,,trunk,40,False,12.265,"LINESTRING (-5.6320034 42.8055415, -5.6319387 42.8055672, -5.6318874 42.8056091)",roundabout,
690952407,True,2,N-630,,trunk,40,False,19.845,"LINESTRING (-5.6318874 42.8056091, -5.631855 42.8056792, -5.6318608 42.8057347, -5.6318868 42.8057796)",roundabout,
56474933,True,1,N-630,Carretera Gijón a Puerto de Sevilla,trunk,40,False,54.149,"LINESTRING (-5.6318868 42.8057796, -5.6316557 42.8062361)",,
690952407,True,2,N-630,,trunk,40,False,11.231,"LINESTRING (-5.6318868 42.8057796, -5.631931 42.8058176, -5.6319903 42.8058443)",roundabout,
5217300,True,1,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,40,False,33.067,"LINESTRING (-5.632172 42.8058399, -5.6322941 42.8058792, -5.6323427 42.8058946, -5.632544 42.805958)",,
66320106,True,2,N-630,,trunk,40,False,14.835,"LINESTRING (-5.632172 42.8058399, -5.6322443 42.8057981, -5.6322864 42.8057399)",roundabout,
66320106,True,2,N-630,,trunk,40,False,20.990000000000002,"LINESTRING (-5.6322864 42.8057399, -5.6322946 42.8056831, -5.6322797 42.8056352, -5.6322131 42.8055687)",roundabout,
"[56474938, 5217301, 173376718]",False,2,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,50,"[False, True]",123.133,"LINESTRING (-5.632544 42.805958, -5.6326986 42.8060134, -5.6328254 42.8060589, -5.6335404 42.8063125, -5.6339013 42.8064424)",,yes
56474940,True,1,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,40,False,32.403,"LINESTRING (-5.632544 42.805958, -5.6323758 42.8058434, -5.6323209 42.8057898, -5.6322864 42.8057399)",,
243801406,False,2,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,50,False,11.395,"LINESTRING (-5.6339013 42.8064424, -5.6340289 42.8064841)",,
"[56474938, 5217301, 173376718]",False,2,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,50,"[False, True]",123.133,"LINESTRING (-5.6339013 42.8064424, -5.6335404 42.8063125, -5.6328254 42.8060589, -5.6326986 42.8060134, -5.632544 42.805958)",,yes
173609394,False,,,Camino El Bayo,residential,,False,81.91300000000001,"LINESTRING (-5.6339013 42.8064424, -5.6339967 42.8063342, -5.6342901 42.8057658)",,
207170201,False,2,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,,True,25.932,"LINESTRING (-5.62426 42.800494, -5.623944 42.8004689)",,
"[56345344, 207170201]",False,"['2', '3']",CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,,False,163.53799999999998,"LINESTRING (-5.62426 42.800494, -5.6251236 42.800677, -5.6254349 42.8007238, -5.6256421 42.8007412, -5.6257908 42.8007474, -5.6260602 42.8007351, -5.6262176 42.8007124)",,yes
690952406,False,,,Calle Mayor,tertiary,,True,11.181,"LINESTRING (-5.6287275 42.8031042, -5.6287068 42.8032036)",,
177399850,False,,CL-626,Plaza de la Constitución,tertiary,,True,116.60000000000001,"LINESTRING (-5.6287275 42.8031042, -5.629067 42.8031834, -5.629214 42.8032302, -5.6293396 42.8032967, -5.6293858 42.8033347, -5.6294398 42.8033792, -5.6295024 42.8034656, -5.6296187 42.803656, -5.6296469 42.8037208, -5.6296632 42.8037908)",,
178570714,False,,CL-626,Calle Ramón y Cajal,tertiary,,False,67.758,"LINESTRING (-5.6287275 42.8031042, -5.6287494 42.8030017, -5.6288079 42.8027281, -5.6288562 42.8025022)",,
207170201,False,2,CL-626,Carretera Puerto Cerredo - Aguilar de Campoo,primary,,False,25.145,"LINESTRING (-5.6236359 42.8004631, -5.623944 42.8004689)",,
205056033,True,1,,,primary_link,,False,67.793,"LINESTRING (-5.6236359 42.8004631, -5.6237255 42.8004763, -5.6238283 42.8005083, -5.623943 42.8005619, -5.6240636 42.8006504, -5.6242564 42.800839)",,
