osmid,oneway,name,highway,reversed,length,geometry,access,maxspeed,lanes,bridge,junction
1093754833,True,Plaça Cronista Chabret,residential,False,53.613,"LINESTRING (-0.2788853 39.6803344, -0.2785755 39.6802506, -0.2783999 39.6802094, -0.278299 39.6801677)",,,,,
22922649,False,Carrer Autonomia,residential,False,9.688,"LINESTRING (-0.278299 39.6801677, -0.2783354 39.6800852)",,,,,
261712902,True,Plaça Cronista Chabret,residential,False,53.071,"LINESTRING (-0.278299 39.6801677, -0.2781857 39.6801402, -0.278126 39.6802968, -0.2780314 39.6805072)",,,,,
261712902,True,Plaça Cronista Chabret,residential,False,55.164,"LINESTRING (-0.2780314 39.6805072, -0.2779885 39.6806279, -0.2778627 39.6809033, -0.2778249 39.6809768)",,,,,
261712902,True,Plaça Cronista Chabret,residential,False,56.019000000000005,"LINESTRING (-0.2778249 39.6809768, -0.2777431 39.6811687, -0.2776438 39.6814018, -0.2776209 39.6814555)",,,,,
261712900,True,Plaça Cronista Chabret,residential,False,16.85,"LINESTRING (-0.2782567 39.6816067, -0.2783549 39.681622, -0.2784357 39.6815811)",,,,,
22922647,True,Plaça Major,residential,False,12.585999999999999,"LINESTRING (-0.2787508 39.6792521, -0.2787224 39.6792352, -0.2786164 39.6792094)",,,,,
22922650,True,Carrer dels Cavallers,residential,False,108.892,"LINESTRING (-0.2787508 39.6792521, -0.2788093 39.6792376, -0.2788782 39.6792201, -0.279323 39.6793343, -0.2793508 39.6793405, -0.279486 39.6793554, -0.2795427 39.6793573, -0.2799896 39.6793441)",,,,,
"[87554148, 87552085]",False,"['Carrer Penya Esvaradora', 'Carrer del Sagrari']",living_street,"[False, True]",153.86700000000005,"LINESTRING (-0.2787508 39.6792521, -0.2787555 39.6792275, -0.27876 39.6792113, -0.2787995 39.6791057, -0.278835 39.6790338, -0.2788351 39.6790172, -0.2788482 39.6789653, -0.2788778 39.6788971, -0.2789421 39.6788393, -0.2789862 39.6788119, -0.2790119 39.678796, -0.2790736 39.6787877, -0.2791567 39.6787836, -0.2792721 39.6787986, -0.2793418 39.6788786, -0.2795248 39.6789008, -0.2795362 39.6789012, -0.2796869 39.6789069, -0.2799315 39.6789161, -0.2800747 39.6789468)",,,,,
441656289,True,Plaça Major,residential,False,48.18,"LINESTRING (-0.2786164 39.6792094, -0.2785287 39.6796374)",,,,,
41669706,False,Carrer Castell,living_street,False,20.533,"LINESTRING (-0.2786164 39.6792094, -0.2785162 39.6792134, -0.2784155 39.679139)",,,,,
22922647,True,Plaça Major,residential,False,47.382000000000005,"LINESTRING (-0.2785287 39.6796374, -0.2786325 39.6794922, -0.2786915 39.6794282, -0.2787508 39.6792521)",,,,,
261712901,False,Carrer Autonomia,residential,True,24.835,"LINESTRING (-0.2785287 39.6796374, -0.2784806 39.6797659, -0.2784646 39.679801, -0.2784478 39.6798518)",,,,,
87552084,False,Carrer n'Amalia Danés,living_street,True,44.774,"LINESTRING (-0.2799896 39.6793441, -0.2800747 39.6789468)",,,,,
22922650,True,Carrer dels Cavallers,residential,False,54.375,"LINESTRING (-0.2799896 39.6793441, -0.2803351 39.6793399, -0.2806178 39.6793891)",,,,,
163568654,False,Carrer de l'Hospital,living_street,False,68.82799999999999,"LINESTRING (-0.2799896 39.6793441, -0.2800485 39.6795735, -0.2801383 39.6798978, -0.280157 39.6799254, -0.2801705 39.6799453)",,,,,
22922650,True,Carrer dels Cavallers,residential,False,44.372,"LINESTRING (-0.2806178 39.6793891, -0.2807557 39.6794098, -0.2811334 39.6793983)",,,,,
163560124,False,Carrer Armengol,living_street,True,71.44,"LINESTRING (-0.2806178 39.6793891, -0.280707 39.6791077, -0.2807089 39.6790602, -0.2807231 39.6789611, -0.2808017 39.6787646)",,,,,
87555747,False,Carrer Na Marcena,living_street,True,4.497,"LINESTRING (-0.2811334 39.6793983, -0.2811447 39.6793588)",yes,,,,
87555747,False,Carrer Na Marcena,living_street,False,76.202,"LINESTRING (-0.2811334 39.6793983, -0.2811091 39.6794831, -0.2810583 39.6796143, -0.2809322 39.679842, -0.2807955 39.6800284)",yes,,,,
22922653,True,Carrer Camí Reial,residential,False,47.655,"LINESTRING (-0.2731904 39.6784702, -0.2729251 39.6782112, -0.272843 39.6781353)",,,,,
77448218,True,Carrer Alorc,residential,False,59.745000000000005,"LINESTRING (-0.2731904 39.6784702, -0.2731753 39.6784899, -0.2730157 39.6786984, -0.2728295 39.6789301)",,20,,,
22922653,True,Carrer Camí Reial,residential,False,60.981,"LINESTRING (-0.2736482 39.6788896, -0.2735901 39.6788493, -0.2731904 39.6784702)",,,,,
1180071259,False,Carrer na Raseta,residential,False,36.633,"LINESTRING (-0.2736482 39.6788896, -0.2736087 39.6789156, -0.2734118 39.6791131, -0.2733834 39.6791472)",,,,,
22922653,True,Carrer Camí Reial,residential,False,86.436,"LINESTRING (-0.2745651 39.6791885, -0.2741795 39.6791282, -0.2740321 39.6790775, -0.2738909 39.6790129, -0.2736482 39.6788896)",,,,,
22922653,True,Carrer Camí Reial,residential,False,94.90800000000002,"LINESTRING (-0.2756367 39.679408, -0.2754905 39.6793765, -0.2750724 39.6792865, -0.2745651 39.6791885)",,,,,
22922653,True,Carrer Camí Reial,residential,False,23.765,"LINESTRING (-0.2760476 39.6795125, -0.2759305 39.6794783, -0.2758466 39.6794538, -0.2757874 39.6794379)",,,,,
