osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,access
23316257,,Carrer dels Bombers,tertiary,,True,False,30.297,"LINESTRING (-0.3234309 39.5813873, -0.323354 39.5813157, -0.3233198 39.5812678, -0.3232262 39.5811659)",,,
14107309,,Avinguda del Mar,secondary,,False,False,47.105999999999995,"LINESTRING (-0.3236363 39.5781389, -0.3233834 39.5778883, -0.3232866 39.5778128)",,2,
23316261,,Avinguda del Mar,secondary,,True,False,34.713,"LINESTRING (-0.3236363 39.5781389, -0.3237224 39.578317, -0.3237508 39.5783746, -0.3237598 39.5784347)",,1,
97211730,,Carrer del Camí Llari,tertiary,,False,False,23.39,"LINESTRING (-0.32673 39.5742421, -0.3269965 39.5742874)",,,
23316263,,Carrer del Camí Llari,tertiary,,True,False,42.52499999999999,"LINESTRING (-0.32673 39.5742421, -0.3266217 39.5742031, -0.326537 39.5741897, -0.3264601 39.5741703, -0.3263764 39.574136, -0.3263378 39.5741128, -0.326284 39.574084)",,,
155966536,,Carrer de Jacinto Benavente,residential,,True,False,58.367,"LINESTRING (-0.3268795 39.5794732, -0.3268506 39.5795201, -0.3266124 39.5799065, -0.3265872 39.5799473)",,,
155985522,,Carrer Inmaculada,tertiary,,False,False,52.26199999999999,"LINESTRING (-0.3268795 39.5794732, -0.3269394 39.5794943, -0.3273739 39.5796469, -0.3274344 39.5796681)",,,
155985522,,Carrer Inmaculada,tertiary,,False,True,57.991,"LINESTRING (-0.3268795 39.5794732, -0.3268254 39.5794528, -0.3263415 39.5792708, -0.3262732 39.5792418)",,,
737939370,,,tertiary,,True,False,14.017,"LINESTRING (-0.3248703 39.5820058, -0.3248983 39.5819828, -0.3249147 39.581954, -0.3249174 39.5819225, -0.3249062 39.5818922)",roundabout,,
23316651,CV-3006,Avinguda del País Valencià,tertiary,30,False,False,7.699,"LINESTRING (-0.3249062 39.5818922, -0.3249572 39.5818352)",,,
822911514,,,tertiary,,True,False,13.44,"LINESTRING (-0.3249062 39.5818922, -0.3248889 39.581872, -0.3248653 39.581856, -0.3248372 39.5818453, -0.3248065 39.5818407, -0.3247752 39.5818424)",roundabout,,
23316657,,Carrer dels Bombers,tertiary,,True,False,33.011,"LINESTRING (-0.3247752 39.5818424, -0.324638 39.5817675, -0.324574 39.5817436, -0.3245207 39.5817245, -0.3244383 39.5817026)",,,
822911514,,,tertiary,,True,False,13.575000000000001,"LINESTRING (-0.3247752 39.5818424, -0.3247382 39.5818534, -0.324708 39.5818731, -0.3246879 39.5818994, -0.3246801 39.5819293)",roundabout,,
737939370,,,tertiary,,True,False,5.149,"LINESTRING (-0.3246801 39.5819293, -0.3246829 39.5819524, -0.3246932 39.5819741)",roundabout,,
737939370,,,tertiary,,True,False,14.606000000000002,"LINESTRING (-0.3247138 39.5819963, -0.3247485 39.5820153, -0.3247897 39.5820237, -0.3248321 39.5820204, -0.3248703 39.5820058)",roundabout,,
23316659,,Carrer dels Bombers,tertiary,,False,False,22.151,"LINESTRING (-0.3244383 39.5817026, -0.3241971 39.581631)",,,
23316658,,Carrer dels Bombers,tertiary,,True,False,32.791,"LINESTRING (-0.3244383 39.5817026, -0.3244829 39.5817311, -0.3245186 39.5817591, -0.3245473 39.5817849, -0.3245788 39.5818192, -0.3246499 39.581896, -0.3246801 39.5819293)",,,
23526291,,,residential,,True,False,16.154,"LINESTRING (-0.3282593 39.5813552, -0.3283195 39.5813336, -0.3283499 39.5813133, -0.3283916 39.581259)",roundabout,,
23526291,,,residential,,True,False,17.862000000000002,"LINESTRING (-0.3283916 39.581259, -0.3283984 39.5811875, -0.3283759 39.5811394, -0.3283462 39.5811093)",roundabout,,
23526292,,Carrer Fernando Múgica,unclassified,,True,False,27.289,"LINESTRING (-0.3283916 39.581259, -0.3285385 39.581221, -0.328701 39.5812073)",,,
23526291,,,residential,,True,False,13.36,"LINESTRING (-0.3283462 39.5811093, -0.328292 39.5810796, -0.3282045 39.5810655)",roundabout,,
706117866,,Carrer Rafelbunyol,residential,,True,False,32.923,"LINESTRING (-0.3282045 39.5810655, -0.3278632 39.5809296)",,,
23526291,,,residential,,True,False,17.531,"LINESTRING (-0.3282045 39.5810655, -0.3281208 39.5810825, -0.3280683 39.5811139, -0.3280392 39.5811467)",roundabout,,
23526291,,,residential,,True,False,22.652,"LINESTRING (-0.3280392 39.5811467, -0.3280188 39.5812107, -0.3280294 39.5812612, -0.3280496 39.5812931, -0.3280949 39.5813305)",roundabout,,
23526293,,Carrer Fernando Múgica,unclassified,,True,False,32.3,"LINESTRING (-0.328701 39.5812073, -0.3283462 39.5811093)",,,
23316248,CV-300,,secondary,,True,False,28.203000000000003,"LINESTRING (-0.3225507 39.5809901, -0.3225051 39.5810429, -0.3224752 39.581102, -0.3224625 39.5811646, -0.3224674 39.5812279)",roundabout,2,
56255609,,,residential,,True,False,35.149,"LINESTRING (-0.3225507 39.5809901, -0.3223459 39.5810051, -0.3221416 39.5809999)",,,
155969480,,Carrer de Metge Miguel Servet,residential,50,False,False,32.577,"LINESTRING (-0.3289764 39.5767737, -0.3289899 39.5767188, -0.3291087 39.5765001)",,,
155969486,,Carrer de València,residential,,False,True,32.788000000000004,"LINESTRING (-0.3289764 39.5767737, -0.3289781 39.5768319, -0.3289846 39.5770685)",,,
155969503,,Carrer Mitja Galta,residential,,False,False,102.532,"LINESTRING (-0.3289764 39.5767737, -0.3289166 39.5767488, -0.3279832 39.5763915, -0.3279058 39.5763623)",,,
155986148,,,unclassified,,False,True,15.762,"LINESTRING (-0.3256771 39.5739964, -0.3255509 39.5738933)",,,
23316246,CV-300,,secondary,,True,False,39.373000000000005,"LINESTRING (-0.3256771 39.5739964, -0.3256477 39.5740344, -0.3256271 39.5740757, -0.3256157 39.5741191, -0.325614 39.5741634, -0.3256219 39.5742072, -0.3256393 39.5742494, -0.3256656 39.5742887, -0.3257001 39.5743241)",roundabout,2,
97211541,,Carrer de la Serra Calderona,residential,50,False,False,59.782000000000004,"LINESTRING (-0.3278769 39.5733413, -0.3284421 39.5734888, -0.3285376 39.5735136)",,,
97211557,,Carrer de Mola de Segart,residential,50,False,True,119.95,"LINESTRING (-0.3278769 39.5733413, -0.3278172 39.573464, -0.3274348 39.5742492, -0.3273751 39.574348)",,,
97211541,,Carrer de la Serra Calderona,residential,50,False,True,59.782000000000004,"LINESTRING (-0.3285376 39.5735136, -0.3284421 39.5734888, -0.3278769 39.5733413)",,,
97211559,,Carrer de Josep Renau,residential,,True,False,108.567,"LINESTRING (-0.3285376 39.5735136, -0.3281325 39.5743172, -0.3280992 39.5743835, -0.3280789 39.5744237)",,,
97211557,,Carrer de Mola de Segart,residential,50,False,False,119.95,"LINESTRING (-0.3273751 39.574348, -0.3274348 39.5742492, -0.3278172 39.573464, -0.3278769 39.5733413)",,,
97211730,,Carrer del Camí Llari,tertiary,,False,False,60.915,"LINESTRING (-0.3273751 39.574348, -0.3274768 39.5743623, -0.3280789 39.5744237)",,,
97211730,,Carrer del Camí Llari,tertiary,,False,True,33.143,"LINESTRING (-0.3273751 39.574348, -0.3272496 39.5743267, -0.3269965 39.5742874)",,,
155969492,,Carrer de Mola de Segart,residential,,False,False,83.486,"LINESTRING (-0.3273751 39.574348, -0.3273288 39.5744528, -0.3269923 39.575038)",,,
97211559,,Carrer de Josep Renau,residential,,True,False,82.55,"LINESTRING (-0.3280789 39.5744237, -0.3280357 39.5745094, -0.3277301 39.5751157)",,,
97211730,,Carrer del Camí Llari,tertiary,,False,False,56.568999999999996,"LINESTRING (-0.3280789 39.5744237, -0.3281637 39.5744331, -0.3285775 39.5744765, -0.3287328 39.5744928)",,,
97211730,,Carrer del Camí Llari,tertiary,,False,True,60.915,"LINESTRING (-0.3280789 39.5744237, -0.3274768 39.5743623, -0.3273751 39.574348)",,,
97253086,,Carrer del Metge Miguel Servet,residential,50,True,False,56.463,"LINESTRING (-0.3302147 39.5743434, -0.3301834 39.5744056, -0.3299764 39.5748168)",,,
97253081,,Carrer de Manuel Sanchis Guarner,residential,50,True,False,97.62,"LINESTRING (-0.3299764 39.5748168, -0.3299193 39.5747992, -0.3289756 39.5745089, -0.3289238 39.5744835)",,,
97253086,,Carrer del Metge Miguel Servet,residential,50,True,False,41.099,"LINESTRING (-0.3299764 39.5748168, -0.3299268 39.5749206, -0.3298454 39.5750913, -0.3298079 39.5751628)",,,
23308848,CV-3005,Avinguda Major,tertiary,,True,False,8.581,"LINESTRING (-0.3289238 39.5744835, -0.3289522 39.5744095)",,,
23308846,CV-3005,Avinguda del País Valencià,tertiary,30,True,False,17.302,"LINESTRING (-0.3287604 39.5747509, -0.3287812 39.5747102, -0.3288343 39.5746061)",,,
97253078,,Carrer de Puçol,residential,50,True,False,100.787,"LINESTRING (-0.3287604 39.5747509, -0.3288317 39.5747789, -0.3297365 39.5751347, -0.3298079 39.5751628)",,,
23316266,CV-300,,secondary,,True,False,31.299,"LINESTRING (-0.3226712 39.5817139, -0.3227054 39.5816327, -0.3227424 39.5815753, -0.3228527 39.5814743)",,2,
737939370,,,tertiary,,True,False,3.035,"LINESTRING (-0.3246932 39.5819741, -0.3247138 39.5819963)",roundabout,,
23526291,,,residential,,True,False,14.8,"LINESTRING (-0.3280949 39.5813305, -0.328135 39.5813484, -0.3281997 39.58136, -0.3282593 39.5813552)",roundabout,,
155879226,,Carrer del Roll Major,residential,,True,False,31.324999999999996,"LINESTRING (-0.3280949 39.5813305, -0.3280809 39.581453, -0.3280511 39.5815202, -0.3280071 39.5816011)",,,
155879238,,Carrer de la Farola,residential,,False,True,100.76,"LINESTRING (-0.3276573 39.5818211, -0.3286968 39.5822445)",,,
155879229,,Carrer del Roll Major,residential,,False,True,38.732,"LINESTRING (-0.3276573 39.5818211, -0.3279232 39.5816628, -0.3280071 39.5816011)",,,
155879230,,Carrer del Roll Major,residential,,False,True,55.174,"LINESTRING (-0.3292184 39.5814738, -0.3286283 39.5812754)",,,
155879232,,Carrer de Massamagrell,residential,,False,True,96.656,"LINESTRING (-0.3292184 39.5814738, -0.3286968 39.5822445)",,,
155879232,,Carrer de Massamagrell,residential,,False,False,96.656,"LINESTRING (-0.3286968 39.5822445, -0.3292184 39.5814738)",,,
155879238,,Carrer de la Farola,residential,,False,False,100.76,"LINESTRING (-0.3286968 39.5822445, -0.3276573 39.5818211)",,,
155879230,,Carrer del Roll Major,residential,,False,False,55.174,"LINESTRING (-0.3286283 39.5812754, -0.3292184 39.5814738)",,,
155879229,,Carrer del Roll Major,residential,,False,False,38.732,"LINESTRING (-0.3280071 39.5816011, -0.3279232 39.5816628, -0.3276573 39.5818211)",,,
442050736,,Carrer del Roll Major,residential,,True,False,35.141,"LINESTRING (-0.3280071 39.5816011, -0.3280771 39.581546, -0.3281263 39.5815074, -0.328197 39.581446, -0.3282593 39.5813552)",,,
82470111,,Camí Vell del Puig,tertiary,,False,False,91.66000000000001,"LINESTRING (-0.3240858 39.5807102, -0.3240309 39.580747, -0.3235103 39.5810969, -0.3234677 39.581112, -0.3234107 39.5811238, -0.3233061 39.5811153, -0.323213 39.5811009)",,,
82470111,,Camí Vell del Puig,tertiary,,False,True,93.14200000000001,"LINESTRING (-0.3240858 39.5807102, -0.3246749 39.5802899, -0.324709 39.5802656, -0.3247381 39.5802449, -0.3247912 39.5802215, -0.3248521 39.5802023, -0.3249231 39.5802)",,,
706117867,,Carrer Rafelbunyol,residential,,False,True,24.577,"LINESTRING (-0.3278632 39.5809296, -0.3276066 39.5808309)",,,
155966526,,Carrer Rafelbunyol,residential,,True,False,28.651000000000003,"LINESTRING (-0.3278632 39.5809296, -0.327944 39.5810062, -0.328004 39.581082, -0.3280392 39.5811467)",,,
696480931,,Carrer dels Bombers,tertiary,,False,False,45.102,"LINESTRING (-0.3259535 39.5821441, -0.3254624 39.5819983)",,,
155966527,,Carrer de Castelló,residential,,False,False,21.303,"LINESTRING (-0.3267535 39.5812529, -0.326638 39.5812137, -0.3265267 39.5811745)",,,
155966535,,Avinguda del Doctor Ortiz Sebastián,residential,,True,False,80.20000000000002,"LINESTRING (-0.3267535 39.5812529, -0.3267115 39.5813239, -0.3263926 39.5818621, -0.3263648 39.581909)",,,
699206490,,Avinguda del Doctor Ortiz Sebastián,residential,,True,False,72.96000000000001,"LINESTRING (-0.3267535 39.5812529, -0.32679 39.581184, -0.3270625 39.5807228, -0.3271037 39.5806549)",,,
23316651,CV-3006,Avinguda del País Valencià,tertiary,30,False,True,7.699,"LINESTRING (-0.3249572 39.5818352, -0.3249062 39.5818922)",,,
23316651,CV-3006,Avinguda del País Valencià,tertiary,30,False,False,95.44999999999999,"LINESTRING (-0.3249572 39.5818352, -0.3249886 39.5817658, -0.32505 39.5816368, -0.3251269 39.5814749, -0.325323 39.5810245)",,,
155966527,,Carrer de Castelló,residential,,False,True,52.510000000000005,"LINESTRING (-0.3259692 39.5809786, -0.3260336 39.5810009, -0.3265267 39.5811745)",,,
155966536,,Carrer de Jacinto Benavente,residential,,True,False,62.071000000000005,"LINESTRING (-0.3259692 39.5809786, -0.3259414 39.5810341, -0.3257085 39.5814994)",,,
656856460,,Carrer de Castelló,residential,,False,True,49.20400000000001,"LINESTRING (-0.3259692 39.5809786, -0.3259143 39.5809596, -0.3255012 39.5808204, -0.3254434 39.5808009)",,,
155966511,,Carrer de Cervantes,residential,,False,False,47.433,"LINESTRING (-0.3278716 39.5803968, -0.3273688 39.5802185)",,,
155966502,,Carrer de Sant Francesc,residential,,True,False,53.346,"LINESTRING (-0.3278716 39.5803968, -0.3276576 39.5807473, -0.3276375 39.5807802, -0.3276066 39.5808309)",,,
155966523,,Carrer de Cervantes,residential,,True,False,52.775000000000006,"LINESTRING (-0.3265872 39.5799473, -0.3266454 39.5799685, -0.3270899 39.5801309, -0.3271437 39.5801505)",,,
155966536,,Carrer de Jacinto Benavente,residential,,True,False,53.36,"LINESTRING (-0.3265872 39.5799473, -0.3263521 39.5803285, -0.3263199 39.5803807)",,,
155966530,,Carrer Tarongers,residential,,False,False,49.167,"LINESTRING (-0.3257085 39.5814994, -0.325753 39.5815144, -0.3261897 39.5816613, -0.3262343 39.5816763)",,,
155966536,,Carrer de Jacinto Benavente,residential,,True,False,59.349999999999994,"LINESTRING (-0.3257085 39.5814994, -0.3256861 39.5815447, -0.3254859 39.5819507, -0.3254624 39.5819983)",,,
155966527,,Carrer de Castelló,residential,,False,False,52.510000000000005,"LINESTRING (-0.3265267 39.5811745, -0.3260336 39.5810009, -0.3259692 39.5809786)",,,
155966527,,Carrer de Castelló,residential,,False,True,21.303,"LINESTRING (-0.3265267 39.5811745, -0.326638 39.5812137, -0.3267535 39.5812529)",,,
23316651,CV-3006,Avinguda del País Valencià,tertiary,30,False,False,26.923,"LINESTRING (-0.325323 39.5810245, -0.3254031 39.580871, -0.3254434 39.5808009)",,,
23316651,CV-3006,Avinguda del País Valencià,tertiary,30,False,True,95.44999999999999,"LINESTRING (-0.325323 39.5810245, -0.3251269 39.5814749, -0.32505 39.5816368, -0.3249886 39.5817658, -0.3249572 39.5818352)",,,
656856458,,Carrer de Avilés,residential,,False,True,64.03399999999999,"LINESTRING (-0.325323 39.5810245, -0.32524 39.581004, -0.3246107 39.5808506)",,,
23316650,,Carrer de Mariana Pineda,tertiary,,False,False,50.682,"LINESTRING (-0.3249353 39.5787711, -0.3250112 39.5787967, -0.3254029 39.5789315, -0.325476 39.5789557)",,,
23316650,,Carrer de Mariana Pineda,tertiary,,False,True,16.285,"LINESTRING (-0.3249353 39.5787711, -0.3248678 39.5787478, -0.324761 39.5787128)",,,
155966535,,Avinguda del Doctor Ortiz Sebastián,residential,,True,False,56.07800000000001,"LINESTRING (-0.3263648 39.581909, -0.3262136 39.5821586, -0.3262057 39.5821705, -0.3261964 39.5821805, -0.3261822 39.5821897, -0.3261671 39.5821957, -0.3261521 39.5821994, -0.32613 39.5821988, -0.3260691 39.5821803, -0.3259997 39.5821586, -0.3259535 39.5821441)",,,
23316651,CV-3006,Avinguda del País Valencià,tertiary,30,False,True,26.923,"LINESTRING (-0.3254434 39.5808009, -0.3254031 39.580871, -0.325323 39.5810245)",,,
656856460,,Carrer de Castelló,residential,,False,False,49.20400000000001,"LINESTRING (-0.3254434 39.5808009, -0.3255012 39.5808204, -0.3259143 39.5809596, -0.3259692 39.5809786)",,,
656856461,CV-3006,Avinguda del País Valencià,tertiary,30,True,False,45.046,"LINESTRING (-0.3254434 39.5808009, -0.3255925 39.5805004, -0.3256304 39.5804223)",,,
