osmid,oneway,name,highway,reversed,length,ref,geometry,junction
222831305,True,Calle Doctor Ayllón,residential,False,126.661,,"LINESTRING (-3.665989 38.9035449, -3.6661364 38.9046782)",
330035384,False,Avenida de la Vereda,tertiary,False,57.97,CM-4124,"LINESTRING (-3.665989 38.9035449, -3.6653196 38.9035655)",
330035384,False,Avenida de la Vereda,tertiary,True,62.671,CM-4124,"LINESTRING (-3.665989 38.9035449, -3.6662807 38.9035553, -3.6667074 38.903609)",
330035384,False,Avenida de la Vereda,tertiary,False,59.128,CM-4124,"LINESTRING (-3.6623112 38.9040804, -3.6617199 38.9043469)",
330035384,False,Avenida de la Vereda,tertiary,True,100.496,CM-4124,"LINESTRING (-3.6623112 38.9040804, -3.6634327 38.9038456)",
86505920,True,Calle Cid Campeador,residential,False,130.193,,"LINESTRING (-3.6620322 38.9069101, -3.662046 38.9080809)",
86505981,True,Calle Libertad,residential,False,83.546,,"LINESTRING (-3.6620322 38.9069101, -3.6616259 38.9069362, -3.6610696 38.9069685)",
556124414,True,Calle Ramón y Cajal,residential,False,22.177,,"LINESTRING (-3.6673288 38.9085383, -3.6670769 38.9085751)",
86505899,True,Calle Pelayo I,residential,False,140.727,,"LINESTRING (-3.6614273 38.9082031, -3.6610696 38.9069685)",
222963630,False,Calle Cristo,residential,False,55.232,,"LINESTRING (-3.6614273 38.9082031, -3.662046 38.9080809)",
222963630,False,Calle Cristo,residential,True,48.985,,"LINESTRING (-3.6614273 38.9082031, -3.6608768 38.9083059)",
86505899,True,Calle Pelayo I,residential,False,63.375,,"LINESTRING (-3.6607802 38.9059837, -3.6606203 38.9054275)",
86505985,True,Calle Recaredo,residential,False,77.585,,"LINESTRING (-3.6607802 38.9059837, -3.6599102 38.9061525)",
330035384,False,Avenida de la Vereda,tertiary,False,17.54,CM-4124,"LINESTRING (-3.6636284 38.9038045, -3.6634327 38.9038456)",
330035384,False,Avenida de la Vereda,tertiary,True,91.179,CM-4124,"LINESTRING (-3.6636284 38.9038045, -3.6646506 38.9036055)",
86505934,True,Calle Pintor Antonio López,residential,False,197.701,,"LINESTRING (-3.6638207 38.9043682, -3.6616128 38.9048254)",
363275235,True,Calle Nueva,residential,False,64.852,,"LINESTRING (-3.6638207 38.9043682, -3.6636284 38.9038045)",
86505882,True,Calle Ronda Mártires,residential,False,110.0,,"LINESTRING (-3.6684437 38.9058167, -3.6685236 38.906804)",
330036152,True,Calle Ronda Mártires,residential,False,84.982,,"LINESTRING (-3.6684437 38.9058167, -3.6683504 38.9050559)",
330037488,True,Calle Almagro,residential,False,62.952,,"LINESTRING (-3.6684437 38.9058167, -3.6677395 38.9059589)",
222831315,False,Manzanares,residential,True,73.308,,"LINESTRING (-3.6635678 38.9055143, -3.6627637 38.9053067)",
86505964,True,Calle Toledillo,residential,False,133.316,,"LINESTRING (-3.6635678 38.9055143, -3.6637916 38.9061534, -3.6638997 38.9066833)",
244668557,False,Carretera Torralba,tertiary,True,29.653,CR-5111,"LINESTRING (-3.6668284 38.9096906, -3.6670694 38.9098802)",
"[86505941, 222972239]",True,"['Calle Cruz', 'Calle Colegio']",residential,False,203.733,,"LINESTRING (-3.6668284 38.9096906, -3.6667061 38.9095988, -3.6666415 38.909505, -3.6647227 38.9100619)",
556124414,True,Calle Ramón y Cajal,residential,False,51.387,,"LINESTRING (-3.6622248 38.9090382, -3.6616311 38.9090501)",
222963630,False,Calle Cristo,residential,False,26.255,,"LINESTRING (-3.6593257 38.9085787, -3.659622 38.9085278)",
222963630,False,Calle Cristo,residential,True,8.903,,"LINESTRING (-3.6593257 38.9085787, -3.659226 38.9085985)",
97588674,True,Calle Alfonso X el Sabio,residential,False,10.665,,"LINESTRING (-3.6618163 38.9033139, -3.6616934 38.9033211)",
972551807,True,Calle Gran Capitán,residential,False,95.385,,"LINESTRING (-3.6618163 38.9033139, -3.6623112 38.9040804)",
86505960,True,Calle Real,residential,False,19.208,,"LINESTRING (-3.6647899 38.9057526, -3.6647576 38.9059235)",
330035382,True,Calle Cervantes,residential,False,70.348,,"LINESTRING (-3.6647899 38.9057526, -3.6655773 38.9055951)",
86505903,True,Calle Hernán Cortés,residential,False,160.691,,"LINESTRING (-3.6614672 38.9026278, -3.6633231 38.9025787)",
86505962,True,Calle Gran Capitán,residential,False,79.538,,"LINESTRING (-3.6614672 38.9026278, -3.6616934 38.9033211)",
86505911,True,Manzanares,residential,False,66.534,,"LINESTRING (-3.6619975 38.9052565, -3.6627637 38.9053067)",
86505920,True,Calle Cid Campeador,residential,False,73.556,,"LINESTRING (-3.6619975 38.9052565, -3.6620013 38.905918)",
86505947,True,Calle Don Juan Torres,residential,False,64.451,,"LINESTRING (-3.6654876 38.9048033, -3.6647563 38.9049133)",
222972203,True,Calle Principe de Asturias,residential,False,138.403,,"LINESTRING (-3.6654876 38.9048033, -3.6653196 38.9035655)",
222963630,False,Calle Cristo,residential,True,55.232,,"LINESTRING (-3.662046 38.9080809, -3.6614273 38.9082031)",
330033749,True,Calle Cristo,residential,False,23.45,,"LINESTRING (-3.662046 38.9080809, -3.662317 38.9080789)",
86505975,True,Calle Cristobal Colón,residential,False,55.969,,"LINESTRING (-3.6633231 38.9025787, -3.6633032 38.9020756)",
556223172,True,Calle Cruz,residential,False,76.29,,"LINESTRING (-3.666357 38.9087027, -3.6660979 38.9080469)",
556124414,True,Calle Ramón y Cajal,residential,False,137.207,,"LINESTRING (-3.666357 38.9087027, -3.6655984 38.9088413, -3.6648042 38.9089505)",
86505966,True,Calle Santísimo,residential,False,90.041,,"LINESTRING (-3.6669926 38.9053041, -3.6670815 38.9061109)",
330035382,True,Calle Cervantes,residential,False,58.578,,"LINESTRING (-3.6669926 38.9053041, -3.6676523 38.9051859)",
86505899,True,Calle Pelayo I,residential,False,40.78,,"LINESTRING (-3.6616233 38.9090232, -3.6615608 38.9086597)",
556090300,False,Calle Ramón y Cajal,residential,False,44.83,,"LINESTRING (-3.6616233 38.9090232, -3.6611119 38.9089585)",
330027371,True,Calle Manzanares,residential,False,34.636,,"LINESTRING (-3.6639281 38.90565, -3.6635678 38.9055143)",
363275235,True,Calle Nueva,residential,False,146.406,,"LINESTRING (-3.6639281 38.90565, -3.6640651 38.9050796, -3.6638207 38.9043682)",
556124414,True,Calle Ramón y Cajal,residential,False,44.789,,"LINESTRING (-3.6648042 38.9089505, -3.6642871 38.9089689)",
330033749,True,Calle Cristo,residential,False,36.983,,"LINESTRING (-3.6654094 38.9074518, -3.6658205 38.9073608)",
86505920,True,Calle Cid Campeador,residential,False,110.349,,"LINESTRING (-3.6620013 38.905918, -3.6620322 38.9069101)",
86505985,True,Calle Recaredo,residential,False,105.913,,"LINESTRING (-3.6620013 38.905918, -3.6607802 38.9059837)",
86505900,True,Calle Dos de Mayo,residential,False,274.386,,"LINESTRING (-3.6587159 38.9084446, -3.6578395 38.9060731)",
556090299,True,Calle Ramón y Cajal,residential,False,79.122,,"LINESTRING (-3.6587159 38.9084446, -3.6578604 38.9081933)",
972551806,True,Calle Libertad,residential,False,61.755,,"LINESTRING (-3.6656665 38.9063682, -3.6649783 38.9065153)",
222972203,True,Calle Principe de Asturias,residential,False,86.31700000000001,,"LINESTRING (-3.6656665 38.9063682, -3.6656314 38.9060639, -3.6656139 38.9058727, -3.6655773 38.9055951)",
