osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,width
"[18546016, 129571747]",True,"['Calle Candilejo', 'Calle Cabeza del Rey Don Pedro']",living_street,False,79.83000000000001,"LINESTRING (-5.9902474 37.3900712, -5.9902359 37.3900255, -5.9901541 37.3898126, -5.9900571 37.389696, -5.9899855 37.3896018, -5.989989 37.389568, -5.9900744 37.3894176)",,,
361194750,True,Calle Alfalfa,living_street,False,23.865000000000002,"LINESTRING (-5.9902474 37.3900712, -5.9902927 37.3901012, -5.9904398 37.3901936, -5.9904633 37.3901956)",20,,
18613820,True,Calle Alfalfa,living_street,False,49.64600000000001,"LINESTRING (-5.9897003 37.3899727, -5.9900061 37.3900144, -5.9901643 37.3900527, -5.9902474 37.3900712)",20,,
18945752,True,Calle Luchana,living_street,False,60.874,"LINESTRING (-5.9908727 37.38977, -5.9909063 37.3897211, -5.9909947 37.3895922, -5.9910059 37.3895453, -5.9910756 37.3892533)",,,
28116816,True,Calle Cuesta del Rosario,living_street,False,37.919,"LINESTRING (-5.9908727 37.38977, -5.9909781 37.3897841, -5.9911887 37.3898123, -5.9912973 37.3898078)",,,
31324769,True,Calle Boteros,living_street,False,67.06800000000001,"LINESTRING (-5.9910814 37.3910165, -5.9909988 37.3909814, -5.990861 37.3909181, -5.9907909 37.3908635, -5.9906158 37.3907806, -5.9904187 37.3907379)",,,
"[37568322, 260851022, 37569022]",True,"['Calle Ángel María Camacho', 'Calle Pérez Galdós']",living_street,False,138.32600000000002,"LINESTRING (-5.9910814 37.3910165, -5.9910687 37.3909403, -5.9910848 37.390826, -5.991108 37.390753, -5.9911281 37.3907046, -5.99121 37.3905069, -5.991201 37.3904702, -5.9911657 37.390412, -5.9911574 37.3903671, -5.9911844 37.3902486, -5.9912113 37.3901233, -5.9912973 37.3898078)",,,
18977862,True,Calle Sales y Ferré,living_street,False,96.22900000000001,"LINESTRING (-5.9904187 37.3907379, -5.9903032 37.3908831, -5.9900893 37.3910757, -5.9900171 37.3911576, -5.9899773 37.3912139, -5.9899659 37.3912721, -5.9899538 37.3913636, -5.9899116 37.3914802)",,,
309712271,True,Calle Boteros,living_street,False,15.111999999999998,"LINESTRING (-5.9902597 37.390688, -5.9903158 37.3907032, -5.9904187 37.3907379)",,,
37569561,False,Calle Espronceda,living_street,False,31.815,"LINESTRING (-5.9898838 37.390613, -5.9897268 37.3908705)",,,
309712271,True,Calle Boteros,living_street,False,34.475,"LINESTRING (-5.9898838 37.390613, -5.9899311 37.3906118, -5.9899575 37.3906135, -5.9902597 37.390688)",,,
"[252160893, 18545389]",False,Calle Cabo Noval,living_street,False,98.23599999999999,"LINESTRING (-5.9937606 37.3872122, -5.9937745 37.3873657, -5.9937905 37.3875434, -5.9938214 37.3878857, -5.9938221 37.3878955, -5.993827 37.3879624, -5.9938101 37.3879895, -5.9937745 37.3879965, -5.9936865 37.3880137)",,,
28069904,True,Plaza del Duque de la Victoria,residential,False,44.486999999999995,"LINESTRING (-5.9956412 37.392716, -5.9957771 37.3927188, -5.9961446 37.3927264)",30,,
"[908827589, 28115679]",False,Calle Campana,living_street,False,71.73500000000001,"LINESTRING (-5.9956412 37.392716, -5.9954922 37.3927126, -5.9954119 37.3927178, -5.9951107 37.3927375, -5.9950901 37.3927388, -5.9949782 37.3927461, -5.9948315 37.3927557)",,,
28115702,False,Calle Martín Villa,living_street,True,105.549,"LINESTRING (-5.9936394 37.3928186, -5.9939443 37.392805, -5.9941956 37.3927914, -5.994718 37.3927631, -5.9948092 37.3927572, -5.9948315 37.3927557)",,,
