osmid,oneway,highway,reversed,length,geometry,name,maxspeed,lanes,tunnel,junction
89133429,True,residential,False,71.933,"LINESTRING (-2.4622277 36.8378102, -2.4617976 36.837707, -2.461456 36.8376179)",Calle Rueda López,,,,
89133433,False,residential,True,42.395,"LINESTRING (-2.4625363 36.8396413, -2.4625976 36.8400194)",Calle Reyes Católicos,,,,
89133435,True,residential,False,91.51400000000001,"LINESTRING (-2.4625363 36.8396413, -2.4635465 36.8395389, -2.4635565 36.8395379)",Calle Navarro Rodrigo,,,,
33570257,True,residential,False,39.12500000000001,"LINESTRING (-2.4605963 36.8383334, -2.4604512 36.8382675, -2.4603905 36.8382416, -2.4602688 36.8381898, -2.4602104 36.8381649)",,,2,,
627447204,True,primary,False,106.947,"LINESTRING (-2.4605963 36.8383334, -2.4606314 36.8382849, -2.4606743 36.8382209, -2.4610859 36.8376068, -2.4611576 36.8375026, -2.4611679 36.8374874)",Avenida Federico García Lorca,50,2,,
627344270,True,primary,False,4.596,"LINESTRING (-2.457823 36.8442677, -2.4578486 36.8443036)",Avenida Federico García Lorca,50,,,
23290699,True,secondary,False,53.845,"LINESTRING (-2.457823 36.8442677, -2.457776 36.8442619, -2.4577208 36.8442421, -2.4574676 36.8442117, -2.4574162 36.8442166, -2.4573808 36.8442282, -2.4573513 36.8442482, -2.4572827 36.8443194)",,,,,
188590924,True,residential,False,60.54,"LINESTRING (-2.4658889 36.8373011, -2.4658546 36.837357, -2.4658394 36.8373987, -2.4657595 36.8376192, -2.4656844 36.8377852, -2.4656749 36.8378169)",Calle Real,30,,,
188590924,True,residential,False,43.498000000000005,"LINESTRING (-2.4656749 36.8378169, -2.4656706 36.837833, -2.4656075 36.8379806, -2.4656018 36.8379975, -2.4655682 36.8381339, -2.4655566 36.8381954)",Calle Real,30,,,
"[27155602, 204254803, 204254790]",True,residential,False,188.55200000000002,"LINESTRING (-2.4656749 36.8378169, -2.4660662 36.8378503, -2.4662266 36.8378372, -2.4665002 36.8377186, -2.4665274 36.8377378, -2.4665367 36.8377443, -2.4667645 36.837906, -2.4667769 36.8379118, -2.4667834 36.837914, -2.4667935 36.837916, -2.4668026 36.8379164, -2.466815 36.8379149, -2.4668306 36.8379112, -2.4668456 36.8379041, -2.4668597 36.8378968, -2.4668702 36.8378879, -2.4668778 36.8378767, -2.4668829 36.8378659, -2.4669709 36.8375743, -2.4669774 36.8375527, -2.4669967 36.8374679, -2.4670279 36.8372776)","['Calle los Olmos', 'Calle Murillo', 'Plaza Bendicho']",,,,
"[892096508, 204254791]",True,residential,False,120.92400000000002,"LINESTRING (-2.4656749 36.8378169, -2.4652854 36.8377038, -2.46521 36.8376861, -2.4650482 36.83765, -2.4650933 36.8375225, -2.4651574 36.8374289, -2.4652389 36.8373162, -2.4653139 36.8372014, -2.4653236 36.8371854, -2.4653426 36.8371465)","['Calle Séneca', 'Calle Martínez Almagro']",30,,,
27155652,True,residential,False,99.035,"LINESTRING (-2.4655566 36.8381954, -2.4662293 36.8383421, -2.4666292 36.8384327)",Calle Eduardo Pérez,,,,
188590924,True,residential,False,53.387,"LINESTRING (-2.4655566 36.8381954, -2.4655679 36.8382704, -2.465575 36.8383429, -2.4655804 36.8384284, -2.4655837 36.8384759, -2.4655842 36.8385111, -2.4655853 36.8386152, -2.4655878 36.8386415, -2.4655934 36.8386549, -2.4656028 36.8386722)",Calle Real,30,,,
"[27155510, 27155511]",True,residential,False,133.935,"LINESTRING (-2.4656028 36.8386722, -2.4660767 36.8387416, -2.4665915 36.8388288, -2.4666094 36.8387508, -2.4666292 36.8384327)","['Calle Conde Xiquena', 'Calle Infanta']",,,,
"[188590924, 89138516]",True,residential,False,126.995,"LINESTRING (-2.4656028 36.8386722, -2.4656156 36.8386838, -2.4656291 36.8386991, -2.4656211 36.8387211, -2.4655994 36.8387809, -2.4655189 36.8390553, -2.4654861 36.8391865, -2.4654826 36.8392052, -2.465469 36.8392546, -2.4654507 36.8393205, -2.4654121 36.8393966, -2.4653725 36.8394596, -2.465309 36.8397164, -2.4653035 36.8397718)","['Calle Siloy', 'Calle Real']",30,,,
"[89138488, 27182593]",True,residential,False,163.425,"LINESTRING (-2.4653129 36.8397859, -2.4653211 36.8399481, -2.4653157 36.8400032, -2.4652829 36.8402233, -2.4652424 36.8403852, -2.4652213 36.840451, -2.4651648 36.8406529, -2.4651612 36.8406675, -2.4651374 36.8407631, -2.4651237 36.8408213, -2.4651168 36.840852, -2.4651154 36.8408737, -2.4651293 36.840926, -2.4651397 36.8409524, -2.4651714 36.840978, -2.46532 36.8410963, -2.4653919 36.8411534)","['Calle de Hernán Cortés', 'Calle Siloy']",30,,,
"[38985121, 27162978, 46692036]",True,residential,False,210.55999999999997,"LINESTRING (-2.4633191 36.8380259, -2.4634342 36.8380327, -2.4637945 36.8380514, -2.4639356 36.8380651, -2.4638722 36.8385217, -2.4638499 36.8387526, -2.4638469 36.8387838, -2.4638637 36.8389872, -2.4638826 36.8391476, -2.4639053 36.8394253, -2.463908 36.8394582)","['Calle Lachambre', 'Calle Doctor Gómez Ulla', 'Calle Conde Ofalia']",,,,
89133455,True,residential,False,60.406,"LINESTRING (-2.4633191 36.8380259, -2.463213 36.8380081, -2.4626548 36.8379143)",Calle Rueda López,,,,
682881613,True,secondary,False,123.298,"LINESTRING (-2.4633191 36.8380259, -2.4632087 36.8373427, -2.4631595 36.837009, -2.4631438 36.836926)",Paseo de Almería,,1,,
27155508,True,residential,False,41.072,"LINESTRING (-2.4664043 36.8404423, -2.4661197 36.8402724, -2.4660344 36.8402214)",Calle Jovellanos,30,,,
508214710,True,residential,False,7.468,"LINESTRING (-2.4664666 36.8404873, -2.4664043 36.8404423)",Calle Jovellanos,30,,,
89138523,True,residential,False,54.230000000000004,"LINESTRING (-2.4664666 36.8404873, -2.4666623 36.8402586, -2.4667679 36.8401698, -2.4667806 36.8401592, -2.4668431 36.8401057)",Calle Mariana,,,,
"[204254800, 291429626, 27155652, 27155645]",True,"['residential', 'living_street']",False,94.355,"LINESTRING (-2.4666292 36.8384327, -2.4667976 36.838478, -2.4668249 36.8384853, -2.4667884 36.8386196, -2.4669461 36.8386687, -2.4669402 36.8387018, -2.4668837 36.8390761)","['Calle Eduardo Pérez', 'Plaza de la Catedral', 'Calle Lope de Vega']",,,,
"[27155641, 27155637]",False,residential,"[False, True]",59.783,"LINESTRING (-2.4680802 36.8372733, -2.467921 36.8376641, -2.4680454 36.8377423)",Calle Los Duendes,,,,
204254788,True,residential,False,29.298,"LINESTRING (-2.4677553 36.8372308, -2.4680802 36.8372733)",Calle Hospital,,,,
204254788,True,residential,False,20.231,"LINESTRING (-2.467528 36.8372281, -2.467567 36.8372286, -2.4676396 36.83723, -2.467678 36.83723, -2.4677553 36.8372308)",Calle Hospital,,,,
27155595,True,residential,False,45.025999999999996,"LINESTRING (-2.4670279 36.8372776, -2.4671805 36.8372712, -2.4672882 36.8372652, -2.4673495 36.8372545, -2.4674451 36.837233, -2.467528 36.8372281)",Calle Braulio Moreno,,,,
27155595,True,residential,False,26.709,"LINESTRING (-2.4666641 36.8372417, -2.4669622 36.8372695)",Calle Braulio Moreno,,,,
27155655,False,living_street,False,26.081,"LINESTRING (-2.4666641 36.8372417, -2.4666304 36.8374747)",Calle Manuel Luque,,,,
27155655,False,living_street,True,26.081,"LINESTRING (-2.4666304 36.8374747, -2.4666641 36.8372417)",Calle Manuel Luque,,,,
27155603,True,residential,False,51.569,"LINESTRING (-2.4653426 36.8371465, -2.465406 36.8371657, -2.4658401 36.8372874, -2.4658889 36.8373011)",Calle Gravina,,,,
204254792,False,residential,False,49.848,"LINESTRING (-2.4653426 36.8371465, -2.4652471 36.8371079, -2.4650395 36.8370279, -2.4648385 36.8369511)",Plaza Virgen del Mar,30,,,
27155639,False,residential,False,25.746,"LINESTRING (-2.4683697 36.8376555, -2.468278 36.8378751)",Calle Ciprés,,,,
27162971,False,residential,True,25.031,"LINESTRING (-2.4681568 36.8381761, -2.4678964 36.838091)",Calle Serrano,,,,
204213940,False,living_street,False,24.804,"LINESTRING (-2.4681568 36.8381761, -2.4680917 36.838393)",Calle Ciprés,,,,
27155639,False,residential,True,35.211,"LINESTRING (-2.4681568 36.8381761, -2.4682172 36.838, -2.468278 36.8378751)",Calle Ciprés,,,,
27155683,False,living_street,True,26.652,"LINESTRING (-2.4680917 36.838393, -2.467794 36.8383669)",Calle Alfonso VII,,,,
204213940,False,living_street,True,24.804,"LINESTRING (-2.4680917 36.838393, -2.4681568 36.8381761)",Calle Ciprés,,,,
"[27155683, 204213934]",False,living_street,False,44.704,"LINESTRING (-2.4680917 36.838393, -2.4683127 36.8383873, -2.4683363 36.8385782, -2.4683777 36.8385807)",Calle Alfonso VII,,,,
27155639,False,residential,True,25.746,"LINESTRING (-2.468278 36.8378751, -2.4683697 36.8376555)",Calle Ciprés,,,,
27155641,False,residential,False,25.427,"LINESTRING (-2.468278 36.8378751, -2.4680454 36.8377423)",Calle Los Duendes,,,,
27155639,False,residential,False,35.211,"LINESTRING (-2.468278 36.8378751, -2.4682172 36.838, -2.4681568 36.8381761)",Calle Ciprés,,,,
27155641,False,residential,True,25.427,"LINESTRING (-2.4680454 36.8377423, -2.468278 36.8378751)",Calle Los Duendes,,,,
"[27155641, 27155637]",False,residential,"[False, True]",59.783,"LINESTRING (-2.4680454 36.8377423, -2.467921 36.8376641, -2.4680802 36.8372733)",Calle Los Duendes,,,,
27162971,False,residential,False,25.031,"LINESTRING (-2.4678964 36.838091, -2.4681568 36.8381761)",Calle Serrano,,,,
27155643,True,residential,False,40.989000000000004,"LINESTRING (-2.4678964 36.838091, -2.468012 36.8378318, -2.4680454 36.8377423)",Calle Velázquez,,,,
27155643,True,residential,False,32.004,"LINESTRING (-2.467794 36.8383669, -2.4678964 36.838091)",Calle Velázquez,,,,
27155683,False,living_street,False,26.652,"LINESTRING (-2.467794 36.8383669, -2.4680917 36.838393)",Calle Alfonso VII,,,,
27155643,True,residential,False,37.694,"LINESTRING (-2.4677803 36.838705, -2.4677724 36.838577, -2.4677885 36.8384423, -2.467794 36.8383669)",Calle Velázquez,,,,
27155644,True,residential,False,61.797,"LINESTRING (-2.4677803 36.838705, -2.4681358 36.8388151, -2.4682954 36.8388653, -2.4684255 36.8389103)",Calle Bailen,,,,
27155684,False,living_street,True,37.035,"LINESTRING (-2.4684255 36.8389103, -2.4684203 36.8387495, -2.4683777 36.8385807)",Calle Mosco,,,,
27155679,True,residential,False,35.855,"LINESTRING (-2.4668837 36.8390761, -2.4672866 36.8390774)",Calle San Indalecio,,,,
291429626,True,residential,False,18.603,"LINESTRING (-2.4668837 36.8390761, -2.466862 36.8392425)",Calle Lope de Vega,,,,
27155646,False,residential,False,15.431,"LINESTRING (-2.466862 36.8392425, -2.4666886 36.8392431)",Calle Vicario Ortega,,,,
291429626,True,residential,False,34.547,"LINESTRING (-2.466862 36.8392425, -2.4668676 36.839272, -2.4668359 36.8395517)",Calle Lope de Vega,,,,
291429626,True,residential,False,49.89,"LINESTRING (-2.4668359 36.8395517, -2.4668159 36.8396122, -2.4667448 36.8397711, -2.4666332 36.8399692)",Calle Lope de Vega,,,,
27155678,False,living_street,False,24.068,"LINESTRING (-2.4666332 36.8399692, -2.4668431 36.8401057)",Calle Padre Tapia,,,,
291429626,True,residential,False,56.412,"LINESTRING (-2.4666332 36.8399692, -2.4664043 36.8404423)",Calle Lope de Vega,,,,
27155646,False,residential,False,15.006,"LINESTRING (-2.4666886 36.8392431, -2.4665229 36.8392181)",Calle Vicario Ortega,,,,
27155646,False,residential,True,15.431,"LINESTRING (-2.4666886 36.8392431, -2.466862 36.8392425)",Calle Vicario Ortega,,,,
27155648,True,residential,False,123.395,"LINESTRING (-2.4666886 36.8392431, -2.4664734 36.8395813, -2.4660344 36.8402214)",Calle Emilio Ferrera,,,,
27155646,False,residential,True,15.006,"LINESTRING (-2.4665229 36.8392181, -2.4666886 36.8392431)",Calle Vicario Ortega,,,,
"[27155508, 89138493, 89138517]",True,residential,False,104.275,"LINESTRING (-2.4660344 36.8402214, -2.465907 36.8401491, -2.4658687 36.8400529, -2.4658011 36.8398983, -2.4657571 36.8398231, -2.465661 36.8396764, -2.4653129 36.8397859)","['Calle Jovellanos', 'Calle Floridablanca', 'Calle Real']",30,,,
27155650,True,residential,False,17.565,"LINESTRING (-2.4675113 36.8370707, -2.4675246 36.8371949, -2.467528 36.8372281)",Calle Pintor Díaz Molina,,,,
27155651,False,living_street,False,44.409,"LINESTRING (-2.4675113 36.8370707, -2.4670617 36.837007, -2.4670199 36.8370012)",Calle Violeta,,,,
27155509,False,living_street,False,30.272,"LINESTRING (-2.4670199 36.8370012, -2.4669622 36.8372695)",Calle Liceo,,,,
27155651,False,living_street,False,32.381,"LINESTRING (-2.4670199 36.8370012, -2.4666639 36.836941)",Calle Violeta,,,,
27155651,False,living_street,True,44.409,"LINESTRING (-2.4670199 36.8370012, -2.4670617 36.837007, -2.4675113 36.8370707)",Calle Violeta,,,,
27155651,False,living_street,True,32.381,"LINESTRING (-2.4666639 36.836941, -2.4670199 36.8370012)",Calle Violeta,,,,
27155654,False,living_street,False,33.22,"LINESTRING (-2.4666639 36.836941, -2.4665564 36.8372271)",Calle Pintor Martínez de la Vega,,,,
27155595,True,residential,False,9.721,"LINESTRING (-2.4665564 36.8372271, -2.4666641 36.8372417)",Calle Braulio Moreno,,,,
27155654,False,living_street,True,33.22,"LINESTRING (-2.4665564 36.8372271, -2.4666639 36.836941)",Calle Pintor Martínez de la Vega,,,,
204254796,False,living_street,True,40.622,"LINESTRING (-2.4665564 36.8372271, -2.4662886 36.8371905, -2.4661098 36.8371532)",Calle Braulio Moreno,,,,
89138502,True,residential,False,33.176,"LINESTRING (-2.463908 36.8394582, -2.4636595 36.8394332, -2.4635381 36.839421)",Calle Ricardos,,,,
"[625981289, 682881613]",True,secondary,False,156.348,"LINESTRING (-2.4635381 36.839421, -2.4634546 36.8388889, -2.4633988 36.8385334, -2.4633974 36.8385246, -2.4633934 36.8384989, -2.4633191 36.8380259)",Paseo de Almería,,1,,
"[114797609, 177364949]",True,residential,False,59.564,"LINESTRING (-2.4678581 36.839794, -2.467648 36.8396553, -2.4675181 36.8396571, -2.4672537 36.8396271)",Calle Juez,,,,
114797589,True,residential,False,38.114,"LINESTRING (-2.4672537 36.8396271, -2.4668359 36.8395517)",Calle Beatriz de Silva,,,,
114797599,True,residential,False,61.194,"LINESTRING (-2.4672537 36.8396271, -2.4672866 36.8390774)",Calle Cervantes,,,,
"[291429624, 89138491, 291429627, 114797599]",True,"['residential', 'living_street']",False,93.95400000000001,"LINESTRING (-2.4672866 36.8390774, -2.4673164 36.8387901, -2.4673188 36.8387668, -2.4674174 36.8385695, -2.4676911 36.838665, -2.4677803 36.838705)","['Plaza de la Catedral', 'Calle Cervantes']",,,,
"[27155680, 89138513]",True,residential,False,49.497,"LINESTRING (-2.4679533 36.8390126, -2.4676793 36.8388695, -2.4677803 36.838705)",Calle José Angel Valente,,,,
27155681,False,living_street,False,78.266,"LINESTRING (-2.4679533 36.8390126, -2.4679475 36.8393435, -2.4679785 36.8397156)",Calle Gutiérrez de Cárdenas,,,,
27155674,True,residential,False,13.813,"LINESTRING (-2.4679785 36.8397156, -2.4678581 36.839794)",Calle Arráez,,,,
27155681,False,living_street,True,78.266,"LINESTRING (-2.4679785 36.8397156, -2.4679475 36.8393435, -2.4679533 36.8390126)",Calle Gutiérrez de Cárdenas,,,,
27155684,False,living_street,False,37.035,"LINESTRING (-2.4683777 36.8385807, -2.4684203 36.8387495, -2.4684255 36.8389103)",Calle Mosco,,,,
"[27155683, 204213934]",False,living_street,True,44.704,"LINESTRING (-2.4683777 36.8385807, -2.4683363 36.8385782, -2.4683127 36.8383873, -2.4680917 36.838393)",Calle Alfonso VII,,,,
177364949,True,residential,False,29.637,"LINESTRING (-2.4679277 36.8402026, -2.4678793 36.8399389)",Calle Juez,,,,
31110568,True,residential,False,45.007000000000005,"LINESTRING (-2.4679277 36.8402026, -2.4679192 36.8401961, -2.4679658 36.8404208, -2.4680128 36.8405841)",Calle Juez,,,,
27182586,False,secondary,False,7.168,"LINESTRING (-2.4640353 36.8417961, -2.4639563 36.8418087)",Puerta de Purchena,30,2,,
27182602,False,tertiary,False,38.222,"LINESTRING (-2.4640353 36.8417961, -2.4640465 36.8418279, -2.4640499 36.8418517, -2.4640557 36.8421384)",Avenida Pablo Iglesias,30,2,,
166717718,False,residential,True,33.429,"LINESTRING (-2.4640353 36.8417961, -2.4643028 36.8417554, -2.4644048 36.841742)",Calle de las Tiendas,,,,
204269541,False,secondary,False,12.416,"LINESTRING (-2.4640353 36.8417961, -2.4640087 36.8417303, -2.4639828 36.8416932)",Puerta de Purchena,50,2,,
627447205,True,primary,False,41.333,"LINESTRING (-2.4599604 36.8392818, -2.4600061 36.8392178, -2.4601046 36.8390708, -2.4601821 36.8389552)",Avenida Federico García Lorca,50,2,,
682923256,True,secondary,False,69.328,"LINESTRING (-2.4599604 36.8392818, -2.4602314 36.8394587, -2.4605659 36.8396741)",Calle Rambla Obispo Orberá,,,,
89133449,True,residential,False,104.155,"LINESTRING (-2.461456 36.8376179, -2.4613967 36.8380085, -2.4613354 36.8385495)",Calle Javier Sanz,,,,
89133429,True,residential,False,39.733,"LINESTRING (-2.4626548 36.8379143, -2.4622277 36.8378102)",Calle Rueda López,,,,
27161556,True,residential,False,33.092,"LINESTRING (-2.4621271 36.8370294, -2.462496 36.836992)",Calle General Tamayo,,,,
46105458,True,residential,False,87.301,"LINESTRING (-2.4621271 36.8370294, -2.4621626 36.8373865, -2.4622277 36.8378102)",Calle Marqués de Comillas,,,,
89133436,True,residential,False,103.524,"LINESTRING (-2.462496 36.836992, -2.4626548 36.8379143)",Calle Reyes Católicos,,,,
27161556,True,residential,False,58.116,"LINESTRING (-2.462496 36.836992, -2.4630376 36.836937, -2.4631438 36.836926)",Calle General Tamayo,,,,
89344593,False,tertiary,False,34.176,"LINESTRING (-2.4606574 36.842284, -2.4610321 36.8422166)",Calle Alcalde Muñoz,,2,,
33570298,True,tertiary,False,12.809000000000001,"LINESTRING (-2.4606574 36.842284, -2.4606085 36.8422832, -2.4605891 36.8422812, -2.4605703 36.8422775, -2.4605209 36.8422562)",Calle Santos Zárate,,,,
27182768,True,residential,False,210.06900000000002,"LINESTRING (-2.4626418 36.8419578, -2.4616291 36.840938, -2.4610466 36.840582)",Calle González Garbín,,,,
91792892,True,residential,False,26.336000000000002,"LINESTRING (-2.4626418 36.8419578, -2.4626397 36.8419773, -2.4626459 36.8420047, -2.4627127 36.8421634, -2.4627065 36.8421848)",Plaza de San Sebastián,30,,,
793051780,True,tertiary,False,43.106,"LINESTRING (-2.4626418 36.8419578, -2.4625634 36.8419421, -2.4625066 36.8419363, -2.4621673 36.8419918)",Calle Alcalde Muñoz,,,,
33570298,True,tertiary,False,127.752,"LINESTRING (-2.4598074 36.8419479, -2.4585426 36.8414044)",Calle Santos Zárate,,,,
27182765,True,living_street,False,81.91799999999999,"LINESTRING (-2.4598074 36.8419479, -2.4592939 36.8424931, -2.4592982 36.8425123, -2.459329 36.8425364)",Calle San Leonardo,,,,
625981289,True,secondary,False,13.101,"LINESTRING (-2.4635565 36.8395379, -2.4635381 36.839421)",Paseo de Almería,,1,,
682923256,True,secondary,False,33.557,"LINESTRING (-2.4605659 36.8396741, -2.4608714 36.839851)",Calle Rambla Obispo Orberá,,,,
204269541,False,secondary,True,8.769,"LINESTRING (-2.4639329 36.8416252, -2.4639828 36.8416932)",Puerta de Purchena,50,2,,
27161607,True,secondary,False,27.186,"LINESTRING (-2.4639329 36.8416252, -2.4638774 36.8414973, -2.4638473 36.8413909)",Puerta de Purchena,,,,
27182587,True,residential,False,54.007999999999996,"LINESTRING (-2.4653919 36.8411534, -2.4650598 36.8414169, -2.4649583 36.8414932)",Calle de las Tiendas,30,,,
27182590,False,residential,True,27.995,"LINESTRING (-2.4667615 36.8410438, -2.466532 36.8408716)",Calle Lectoral Sirvent,,,,
"[204268600, 508214711]",True,residential,False,78.912,"LINESTRING (-2.4667615 36.8410438, -2.4668802 36.8408744, -2.4668709 36.8408384, -2.466842 36.8407984, -2.4664666 36.8404873)","['Calle Jovellanos', 'Calle Marín']",30,,,
204268600,True,residential,False,10.406,"LINESTRING (-2.4667123 36.8411287, -2.4667615 36.8410438)",Calle Marín,30,,,
31110552,False,residential,True,33.424,"LINESTRING (-2.4667123 36.8411287, -2.4670196 36.8412686, -2.467039 36.841277)",Calle Solano,,,,
702645369,True,residential,False,28.748,"LINESTRING (-2.4662295 36.841681, -2.4664012 36.841462)",Calle Navarro Darrax,30,,,
166717714,True,residential,False,53.242999999999995,"LINESTRING (-2.4662295 36.841681, -2.4660873 36.8416084, -2.4657434 36.8414023)",Calle de Hernán Cortés,,,,
360563588,False,residential,False,60.579,"LINESTRING (-2.4662295 36.841681, -2.4665745 36.8418496, -2.4668211 36.8419497)",Calle Covadonga,,,,
27182594,False,residential,True,18.935,"LINESTRING (-2.4660822 36.8419163, -2.4658916 36.8418406)",Calle Velasco,,,,
702645369,True,residential,False,29.919,"LINESTRING (-2.4660822 36.8419163, -2.466113 36.8418616, -2.4662351 36.8417056, -2.4662295 36.841681)",Calle Navarro Darrax,30,,,
27182595,False,residential,True,21.241,"LINESTRING (-2.4659476 36.842112, -2.4657217 36.8420503)",Calle Romero,,,,
702645369,True,residential,False,24.84,"LINESTRING (-2.4659476 36.842112, -2.4660822 36.8419163)",Calle Navarro Darrax,30,,,
668999855,False,residential,False,35.218,"LINESTRING (-2.4659476 36.842112, -2.4661224 36.8421714, -2.466322 36.8422117)",Calle Oro,,,,
166717722,True,residential,False,65.348,"LINESTRING (-2.4657755 36.8423412, -2.466477 36.842515)",Calle Antonio Vico,,,,
702645369,True,residential,False,29.877000000000002,"LINESTRING (-2.4657755 36.8423412, -2.4658679 36.8421933, -2.4659476 36.842112)",Calle Navarro Darrax,30,,,
27182699,False,residential,True,33.68,"LINESTRING (-2.4656546 36.8425694, -2.4659681 36.8427391)",Calle Moncada Calvache,,,,
89138507,True,residential,False,27.561,"LINESTRING (-2.4656546 36.8425694, -2.4657755 36.8423412)",Calle Segura,,,,
89138507,True,residential,False,21.397,"LINESTRING (-2.4655488 36.8427422, -2.4656546 36.8425694)",Calle Segura,,,,
702645368,True,residential,False,11.271,"LINESTRING (-2.4655488 36.8427422, -2.4655923 36.8428374)",Calle Federico de Castro,,,,
27182589,False,residential,False,46.231,"LINESTRING (-2.4656449 36.840963, -2.4660364 36.8412363)",Calle Perea,,,,
27182589,False,residential,False,41.033,"LINESTRING (-2.4660364 36.8412363, -2.4664012 36.841462)",Calle Perea,,,,
27182589,False,residential,True,46.231,"LINESTRING (-2.4660364 36.8412363, -2.4656449 36.840963)",Calle Perea,,,,
27182591,False,residential,True,19.676,"LINESTRING (-2.4660364 36.8412363, -2.4661997 36.841117)",Calle Rivera,,,,
27182589,False,residential,True,41.033,"LINESTRING (-2.4664012 36.841462, -2.4660364 36.8412363)",Calle Perea,,,,
204268600,True,residential,False,18.344,"LINESTRING (-2.4664012 36.841462, -2.4665166 36.8413253)",Calle Marín,30,,,
668999848,False,residential,False,26.035,"LINESTRING (-2.4664012 36.841462, -2.4666465 36.8415896)",Calle Luzan,,,,
668999848,False,residential,True,26.035,"LINESTRING (-2.4666465 36.8415896, -2.4664012 36.841462)",Calle Luzan,,,,
27182590,False,residential,False,43.446,"LINESTRING (-2.466204 36.8405822, -2.466532 36.8408716)",Calle Lectoral Sirvent,,,,
27182590,False,residential,False,27.995,"LINESTRING (-2.466532 36.8408716, -2.4667615 36.8410438)",Calle Lectoral Sirvent,,,,
27182590,False,residential,True,43.446,"LINESTRING (-2.466532 36.8408716, -2.466204 36.8405822)",Calle Lectoral Sirvent,,,,
27182591,False,residential,False,40.237,"LINESTRING (-2.466532 36.8408716, -2.4661997 36.841117)",Calle Rivera,,,,
166717714,True,residential,False,41.766,"LINESTRING (-2.4657434 36.8414023, -2.4653919 36.8411534)",Calle de Hernán Cortés,,,,
158650247,True,residential,False,35.25,"LINESTRING (-2.4654763 36.8416364, -2.4657434 36.8414023)",Calle Rostrico,,,,
27182594,False,residential,False,43.613,"LINESTRING (-2.4654763 36.8416364, -2.4657021 36.8417712, -2.4658916 36.8418406)",Calle Velasco,,,,
27182595,False,residential,False,23.678,"LINESTRING (-2.4653069 36.8417996, -2.465514 36.8419333)",Calle Romero,,,,
27182595,False,residential,True,46.077,"LINESTRING (-2.4653069 36.8417996, -2.4649583 36.8414932)",Calle Romero,,,,
158650247,True,residential,False,23.592,"LINESTRING (-2.4653069 36.8417996, -2.4654763 36.8416364)",Calle Rostrico,,,,
204268600,True,residential,False,27.95,"LINESTRING (-2.4665166 36.8413253, -2.4667123 36.8411287)",Calle Marín,30,,,
515359981,False,living_street,False,36.493,"LINESTRING (-2.4665166 36.8413253, -2.4661997 36.841117)",Calle Garcilaso,,,,
27182591,False,residential,False,19.676,"LINESTRING (-2.4661997 36.841117, -2.4660364 36.8412363)",Calle Rivera,,,,
27182591,False,residential,True,40.237,"LINESTRING (-2.4661997 36.841117, -2.466532 36.8408716)",Calle Rivera,,,,
515359981,False,living_street,True,36.493,"LINESTRING (-2.4661997 36.841117, -2.4665166 36.8413253)",Calle Garcilaso,,,,
27182595,False,residential,False,46.077,"LINESTRING (-2.4649583 36.8414932, -2.4653069 36.8417996)",Calle Romero,,,,
